,UKF243,UKF248,UKF251,UKF266,UKF269,UKF313,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
KITLG,0.032549485426638276,0.03176356206016479,-0.02172269367873577,-0.06428322832059219,0.04773274551714595,-0.05079134404515528,-0.04226725616964344,0.031472858237346336,0.0014749828085147214,0.021227371733884268,0.006514701120065021
MADCAM1,0.00946370934113164,-0.026632179788293762,-0.018952930552737144,0.017843333287150376,-0.0002393547930613917,,0.0731672838946524,-0.004375775628079768,-0.017385736465328306,0.08439446597260869,0.08889337354830286
F12,-0.023568241991754016,0.01375351052866657,-0.023858278579682493,0.0499994008765967,0.06714582447755439,0.0019733579684464843,-0.09023209337639171,0.015786149963498693,0.020388965128948614,0.05371524301383953,0.04514498805065675
S100B,-0.1406221091317742,-0.035860718290112774,0.13230197551280895,-0.05312111408117092,-0.08993318331564544,-0.03183630941553469,0.00034052391499466664,-0.006476383980390749,-0.016915680753759602,0.021406457273462794,0.041670715473902366
IL27,,-0.022828698527236336,,,,,-0.03304676396759127,,-0.016248133227140266,-0.0014518594390744454,0.026229579954765485
CD99,-0.033182345785522704,0.07180711272754736,-0.020759249058229123,-0.10162902112460345,-0.0627235546678542,0.07930084346145076,0.048506251188632186,0.05244535908086915,0.08254343622570413,-0.011432618515175637,0.032686919648412645
PDGFB,0.006197090543857837,0.0810520693589836,-0.029069759894323532,-0.004706178894227838,0.06555860146367898,-0.07799798803934839,0.007016251465970575,0.04952547619446939,0.0961324925043759,0.11184449033137837,-0.022319877217607278
CLEC2D,-0.026221368759417107,0.0011015182139010751,0.0002991300050231605,-0.04922937162201364,-0.017812032218339633,-0.037922039043521545,-0.0044341364038817735,-0.020931873656291157,0.018627877695153658,0.10151569570571937,0.01744888041145716
F8,-0.0017627341075795576,0.012859132609737374,-0.029378514583876483,0.012934208217898882,-0.043885297660850996,0.004597462515731834,0.07112578900828824,0.051057740516261066,0.027470177385605983,0.060574331872403214,-0.009432030733401693
C3,-0.06023106395976758,0.03911177092251685,0.01391221132403336,-0.036114268480048686,-0.059215127611554945,0.060304086823424585,0.04489377317369494,0.029777635942618563,0.08829779521864557,-0.020204144755381043,-0.05097378379841714
DLK2,0.016763210931129657,-0.023667953143557796,-0.011478191106955414,-0.0011967112347189184,0.09277303044404286,0.03292679540222489,-0.07766349985215874,0.013755682738299949,0.013062656656874219,0.044917033622517914,-0.017477387290377826
TSLP,0.07431241820333079,-0.0003698853464723049,-0.010466536084210868,-0.016121181696442784,-0.057965580405401354,-0.021231215268431445,-0.04910946145867183,0.0710389760239556,0.01651559491220946,-0.02070886705193914,0.07843682970509032
OSM,-0.02504973113820636,0.0013429774721283405,-0.02378581470387329,-0.019178663301149514,-0.006590589096367682,-0.04283790223387792,-0.05648367271345552,0.06791221790913143,0.07019468855983703,0.04695399553364443,0.055718670576831386
PRND,,-0.01676205982301654,,,-0.012896600254119423,-0.06282629763615608,,,,0.002011878339827317,
SLPI,0.10731847732246741,-0.09734992743981588,-0.017123040427793116,-0.030196541401396625,0.006119893719589246,-0.028973085513831456,-0.038008548084302526,0.08653460554185863,0.0006435639162727932,0.04686426070792863,-0.04433551522445276
AFDN,0.002005391396831157,-0.03290490216277807,0.026726652858579107,0.015074116830562126,-0.0565295047353198,-0.03564348377885536,-0.02591346892861704,-0.010918806679677626,0.023750098633901366,0.07845454682599272,-0.02371988130757035
KISS1,,,-0.026227939665016964,,,,0.14241493491605756,0.006000703986276291,-0.004308015152920801,,
ULBP2,0.002571323799795797,0.005097360956451541,0.0281716098624153,0.03526738792222489,-0.004160222350053883,-0.05565375961594843,-0.08580437468126188,0.028060413187218934,-0.026673041833595368,0.09329996209486399,-0.03662461426404417
ICAM4,,-0.01506137178497466,-0.015206870340036874,,,,,,,0.032052216138122716,0.06201397329612122
TDGF1,,,,-0.01380078069454582,,,,,,,
ANGPTL1,0.024019726383209376,0.044298701959506005,-0.017549269195755116,0.023928587473799178,-0.051040593295870816,0.027661979327442753,,-0.0034587159291426493,0.08550739842425459,0.03288325242359639,-0.02438561224902595
LTBP1,-0.1211873134974197,0.03552612224894041,-0.03830387803994671,0.08710740286446202,0.003138677744201026,0.015236085354185119,0.09900558077225262,-0.0368936021854254,0.04108359165186872,0.004145356323182375,0.03497601482885063
CD160,,,-0.011886685942231646,,,,,,,,
NTN4,-0.00032814170676566455,0.006634939573040176,0.07991519426058574,0.05125491905735138,-0.010211604640621201,-0.006538749718344178,0.07181181833507705,0.0634097758900411,0.01236430221635024,0.04330189147062497,0.10879800921294305
APP,-0.11125149816905487,0.08302945192838726,0.04139721179563343,0.06198785923166118,0.04678400322454882,0.02579123054885346,-0.11463189368340389,0.027044169449221916,-0.06802560962265598,0.028472403714392948,-0.08894368224154199
RIMS2,-0.008765767193578305,0.009091667000005669,-0.02160046059649847,0.051577109326440065,0.05764120165294743,-0.04880147332222744,-0.01717476992664735,0.05063546485005665,0.08786970064923527,-0.014664217660485456,-0.03722480655798303
WNT7A,-0.02563632131884435,-0.006344203274032295,-0.024074637004017685,0.0055456787446336265,0.012473939416503281,,-0.049397738998441805,0.010715619442720137,-0.050586056347121246,0.006785854300626269,0.01684920382092939
GAST,,,,,,,,,,-0.012892775610384506,0.011034820588358267
GPI,0.08012630497675485,-0.03561262973776521,-0.037977426390678796,-0.0006789628723977501,0.024420254256411297,0.0035171411407501213,0.04323149461773694,0.015496576913798065,0.003474541596429382,-0.07651644038750059,0.05556799584181384
IL1B,0.06763063510689796,-0.0052498924480386434,-0.026828148530074782,-0.003672093502400772,0.0006613072787693634,0.0072687365483957295,-0.004489002932507159,-0.03030518345486768,-0.05705592832425229,0.015683381613666322,0.059389741234999606
SFTPA2,,,,,,,,-0.018687495058585434,-0.017385737672252974,,-0.02053914620259816
HAS2,0.0700569531000578,0.025733268038528694,0.003957276378366342,-0.08154589705152678,-0.08446888753480483,-0.04865147286069526,0.05542654165561516,0.022053712876902817,-0.025401526538443443,0.04367160045280031,0.028884654104314053
IL11,,-0.0228287043968575,,-0.014612385524519355,0.062583383091217,-0.017008053743249117,0.017057143275030988,0.05756580389946656,0.02878788528175087,-0.061824609643354324,0.04173513082844367
SEMA4B,-0.05369863907285285,0.0037313347260484356,-0.03923690707772042,-0.004646640899375537,-0.026438760330220894,-0.020638087417221757,-0.004198737913619049,0.018890272628559027,-0.05069673092664839,0.0007083838935942921,0.035171945616236454
FGF12,-0.006634134445687245,-0.007974669412975288,-0.008538423589070402,-0.04063037847881145,0.07499277750214951,-0.026723645352141518,-0.07976964127479648,-0.009187149708159845,-0.022218112197852413,0.02117801248936802,-0.041821835776189045
CP,0.030942349713769857,-0.012371148813706982,0.04227412441247343,-0.06409707227409663,-0.07541844161102744,-0.048566039498301364,0.03313907111480451,0.03838257314960055,-0.01223211858870515,0.05236299521450995,-0.035799777346861676
NLGN3,-0.1107931552558905,-0.020271214368279365,-0.058005274324349536,0.0021059929815912025,-0.08230341397553115,-0.030945346758349635,-0.026806862465939715,-0.03611251609842686,-0.02983572278052698,0.02872360169515734,0.011011974662755226
GZMB,,0.04863761238093941,-0.010466536084210868,-0.02687875037243542,,-0.025555736426271618,,-0.02682299227537905,-0.016142289026223788,-0.018495368962501826,-0.056592988507179816
PROC,-0.04391349278103347,-0.0312250057621287,-0.021364041135195886,-0.000752426509354804,-0.02298513437024509,,0.21355267037926223,0.1064228189986296,-0.020551934511613464,0.04128807977160491,0.0014318725555982044
TNFSF11,,0.11869832496234427,,,,-0.014905455192235087,,-0.017688313712005625,,0.05735397028680901,0.11862952288181931
AGT,-0.1272264463217931,-0.06545203351341651,-0.048264013047102254,-0.05812888015948268,-0.1089251854034823,-0.07916980182902132,-0.1453803295900248,-0.034318899750777475,0.068842776806207,-0.031036234601488043,0.11320485671569126
PTHLH,0.023383783053082124,-0.04402219671231548,-0.004121064389768232,-0.03498819815097142,0.04709014922429081,0.02932160346612775,0.041152864852829665,0.059490639176256965,-0.02334060236008283,0.03878004101233566,-0.00042873484860278863
COL1A1,-0.08863300598743627,0.07626192197824479,-0.020064163270056286,0.03582863369091751,-0.007660952396060342,0.07417336387486513,0.021003919553503173,-0.003470410488308519,0.09140870488074888,0.025597388961862505,0.051066238432210254
LAMB2,0.0005083524787440409,0.040478181369593434,-0.00999619066416971,-0.07039957498844866,-0.06064243728318942,0.022883742500639452,0.019664754493110163,-0.003179234056105414,0.07718103034900944,0.03595467063564846,0.05070908580092035
DSC2,-0.018966474336333715,0.02120373848326248,0.009404684382581234,-0.03459510708158256,0.04507768645936261,0.01137655232076852,0.12656919375579295,0.037166434002307035,0.004022692596783677,0.037553356907212315,0.017093473353983334
WNT5B,-0.015610884781235016,-0.03248018592218117,0.00844484856145196,-0.025457109830229755,0.0399906881894595,0.015124120627710036,-0.031590245716323545,0.002421422051638548,-0.04106152560971316,0.02919137069443962,-0.007114634796740429
LEFTY1,,0.005949959683220022,-0.012411582538662518,-0.017775823209490366,0.025889696037831617,,0.1720545703882933,0.022003663540088817,0.0372043670048394,0.04796964752139045,0.0316083741563255
FGL1,,-0.01730658025732207,,-0.020727280183544274,0.010004099524287905,,,-0.00813804321683451,-0.024446148576935826,,-0.02682415047357489
CXCL5,-0.03549273807863046,-0.024875536363770007,0.022459790316798976,-0.011440811042178237,-0.027103929822464436,-0.03158197506661137,-0.022545912287577668,0.020396773129659568,0.05811963014702641,0.05476588326582024,0.06754551865608396
S100A1,-0.09948982481069213,-0.07001665984077514,0.032814197331084476,0.010338150189789059,0.0591978201435926,-0.020312137582791528,-0.05705859631728032,-0.007533923369718558,0.006952138962652509,0.006704531343173948,0.053120412549828556
C4BPA,,,,,,,,,,0.038156780051152965,
NPTX1,-0.06191186912426036,-0.016869882171611075,-0.02407463361786234,0.04147720519466462,0.12608212320349826,-0.0167283545803605,0.061639116004026405,0.07304510946502257,-0.044906751774474625,,-0.055678636002538535
TGS1,-0.019380335188075498,0.003826597604581186,0.006357688727339478,-0.0656988597238577,0.009182030421651792,-0.001213592162197935,-0.03267122498370288,0.04027403041767824,0.00024138385162761103,0.020965420871543256,0.034910019569507275
SST,-0.04482407944957203,0.00792460624353138,-0.012591978400927819,0.013308623591218509,0.12752847030049747,,,0.03337029307316134,0.028791304403028063,,-0.08133078532298195
IL34,-0.10543181751992099,0.05961556728818469,0.010956798453399957,0.02522468411364502,0.11300203851029422,-0.04495970319086855,0.012098950278982855,0.028013373079454396,0.05948673861042409,0.08067453606874037,-0.01289080543780727
DHH,,,,,,,,0.08056956424558011,-0.01986120067149474,0.1206505153059542,
XCL2,,0.022096556297973167,,,,-0.022114711061830553,,,,0.06020937171494259,-0.024385595761713095
TF,-0.04557470742467827,-0.08296579758979178,0.07419787767712926,-0.00765387532479526,-0.09338169968367727,-0.007698489514147856,-0.04291887873162321,-0.011980831717253324,-0.01966371350134728,-0.048353593453672086,-0.051304584943812286
IL33,-0.04898503955955133,-0.036740152157424065,0.05073501082450379,0.02535310652266658,-0.0418019365249867,-0.012714293384524913,0.013780864940734307,0.06083312131657381,-0.007337312140773715,0.015506623254481777,-0.021102413584995962
RBP4,-0.031340729472089504,-0.05453978533639075,-0.017729204441917615,0.019602211605534308,0.0911296035447246,0.0046907850422880076,-0.02075099017918751,-0.03356641802439783,0.002105926682106492,-0.016668406173829836,-0.08856575625935527
CCL19,,,-0.009844089729619747,-0.014612389833235788,,0.033792117667085377,,,,0.003025230090529414,0.06387346336818114
CCL20,0.03703333515485308,-0.0018267458984214744,-0.012019934868855907,,-0.0249714106030048,-0.025745079168031648,-0.05176983388908687,-0.023870185245098985,-0.0310830641425157,0.0895296109776388,0.03241403570973919
NAMPT,0.0830909006178198,0.008453948455519533,-0.017110282899018166,0.04093037522020359,-0.0033950278298843675,0.003725597388260267,-0.059816256392467744,-0.00817317102132731,-0.04014223460807113,-0.10374883361204551,-0.011627730596847232
