,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
APLN,-0.04698040810216592,0.011365756160391257,0.05572588136818909,-0.005921505691475005,0.04502364475537831,0.04926304665789432,-0.006427856605740829,-0.027976764709968144,-0.06556587454497721,-0.02306093950442436,-0.06522329767631713,0.056601023347017075,-0.02495585137606178,-0.011979740460006655,0.0038091590813708175,0.0969043780260553,-0.014660204791528419
SHANK2,-0.020758048235582305,0.0035833327337575836,-0.025245746876483583,-0.029177377659691403,0.012580346222179942,0.00841186976159846,0.032456067349075794,0.022567299013463105,,0.01345727227053756,,,-0.00044950860471893437,-0.023664593282974877,0.02744690897978497,0.027995886747706103,0.09525842014061023
LTF,,0.05058674262796813,,0.003973841518362684,0.07423809279402022,0.0697998022152268,0.02251492483076243,-0.004025169503778998,,-0.015590213606416582,0.037025225625660615,0.034737654952635214,-0.04840646556944769,0.02744476857162092,0.050936296801007794,-0.20176909867713502,0.04717588884953847
PYY,,,,,,,,,-0.019570739442872492,-0.012043793141462585,,,0.03885805889666993,,,-0.021576089202524084,-0.020835404139435736
PENK,-0.018061553523567295,-0.05603486310428085,-0.022231529266059737,-0.04581332177839579,-0.018880392126910103,-0.03375099945403634,-0.039748607978324815,0.1725995361048956,,-0.021524870439036514,,,,-0.027778181024905427,-0.023124882637830375,0.004868491956490098,0.0029273402978124002
CTF1,-0.01405730503989737,-0.015190455831017552,-0.010191473529406784,0.04302806981199276,-0.00482711331673601,0.09912545087624246,-0.011149812051396583,-0.06204107126872688,-0.005798755055446551,-0.005719972607956337,0.06586696838131649,-0.0188544621790595,0.027024015501536002,-0.04267898137608707,-0.006743367892306947,-0.06942005511502107,-0.044504465441028054
COL3A1,-0.04544442362417905,0.11419255643148427,-0.011395619909455881,0.07778700514890825,0.039051368786857055,0.06655533397770004,-0.04310110709569359,-0.005356054892873918,-0.1558489002025514,-0.00787615941263534,-0.08147909349477532,0.11310039742721457,0.012824318621035663,0.04926792533526122,0.05085074520703131,0.30603731785664345,0.2346287055173026
S100A10,-0.037610650894810735,0.06508770652665667,-0.005346240237220417,-0.026837932591254495,0.06550929430658065,-0.00025305199543159014,0.006906464538462474,-0.03710063171803073,-0.12820449033202957,-0.02826943067170188,-0.009538683227172145,0.07265734654123555,-0.07406622393663784,-0.022974462586417707,-0.005009037264950382,-0.20978783673039747,-0.06394294897264301
FGF13,-0.026864973681515258,0.013313196765706348,-0.0526657530436939,-0.0396540608208258,0.0905014325213058,0.02078008793608184,0.0005674725718712053,0.014337555636585435,-0.024521643825404085,0.019873873925807653,,,0.08511768066644146,0.0002789688771772786,-0.0034890032631584365,0.16046670051308107,-0.027956690748182886
SEMA4A,0.03256767081422973,-0.002053047211157756,-0.034889931415868373,-0.047984004871625546,0.05410675556134109,0.03401831838359751,-0.0005707378668800756,0.024266924031282153,0.12330717611820277,-0.02576558087187195,-0.05222648285561445,-0.04636307641602658,-0.06670010891940802,0.05988759186655669,0.02106573818393839,0.02346712880942193,-0.018320929908358412
EFNA4,-0.02177690720245461,0.042497382066302644,-0.009078813007394455,-0.015399964880813074,0.055594862875296455,0.05257049613332956,-0.020497037612602288,-0.026841309981142272,-0.01624812759117128,0.03401837179537451,0.08623376876228615,0.07027988705724111,-0.005231550341884188,-0.03913247169419062,-0.034033217722717876,0.0676040599155396,0.09459442671092072
HSPA8,-0.051156361527483804,-0.006253557378462806,-0.03922710764943585,0.015551165358754487,0.007671221595979465,0.07984922564978786,-0.0002490783128816664,0.08555779813479242,0.05047562257910536,0.005518884625250133,-0.010504778720923341,-0.07378886983537077,0.07213938664968535,-0.09076013733918713,0.004210878144337032,-0.060859023653349116,-0.0883572188791855
NPB,0.014047414503873467,-0.018646705565071208,0.07697768447507013,-0.011525595942888893,,,-0.02212262912092173,0.0074813449274608035,,0.034724091755428704,-0.0078062274292231915,0.013101146859935502,-0.060371299648926964,0.019924064728081708,-0.0028952315660378787,0.09129160567240173,0.016225516944681148
ULBP1,,-0.030494370006118016,0.030969487766230343,0.009673459515559082,0.021024067859991315,-0.018860079722476386,,,0.05688290010996198,-0.013442175073107287,0.019922046522608858,,-0.025382003261036342,,0.02156362216475569,0.014345587691796412,0.04083983300326756
SEMA3E,0.04912678892672524,0.07666370131080431,0.03715339566757205,-0.04766326123725789,0.0447692369929274,0.008988728032367098,-0.04550429361374719,0.0437637805893174,0.05030779903319019,-0.02599545108270089,-0.040306239499843605,-0.05673835647968317,0.03762082450519706,-0.030411768892889907,-0.039434304988205604,-0.09152507473157345,-0.04275006062693415
FGF3,,,,,,,,,,,,,0.06271469228249184,,0.027311613757400495,,
ADAM9,0.05352264753429505,0.04995483647895805,0.045709600869677486,-0.029319201874611952,0.0133372708927412,0.035833427471599094,0.0017246066209378006,0.017810933128578222,0.06074412601539563,0.030436613482551594,0.001896153666990284,-0.029806926021198298,-0.015028627330772534,0.041412817644720976,-0.030623360494729773,-0.04715278754827685,0.04638430366708593
ASIP,-0.014760007701852882,,,-0.010617078172303725,-0.02902626091537679,,-0.014378048126089858,0.06809067645608882,0.012585697232538478,-0.01725739227375502,0.014243721362746185,0.05583356581517602,0.02713335449636155,0.01659934944836357,-0.04396249383209774,0.016552559915757922,-0.010050593741853946
IBSP,,0.031240081202610726,,0.07697285503522411,-0.00434594729374435,0.1398495506667029,,0.01627878351211404,-0.019774713939416638,-0.005649557792275573,-0.09934672465591682,0.014915273092482773,0.022366532698283533,0.006152384587203172,0.06395564375593042,0.19444954533856393,0.05912147672803228
MMP12,,0.018270286687021138,,,,,,,-0.022046148060027252,,,,,,-0.0162481340375146,,
FAT4,-0.00838533802089096,-0.018874477849609675,0.022179517693079444,0.018829728125855944,-0.012280098466583183,0.01110512004724965,0.00626609256564011,-0.049409534710955307,0.06767055063476732,0.01674793050304228,0.052230848195433346,-0.04173085924806541,0.026294890725648182,-0.05184006730676114,0.048561026550523245,0.11402131687583152,-0.015528322311831138
MDK,-0.033408957208719794,0.07635173692833637,-0.008337783582609169,-0.0003377422714425233,-0.00891838539158894,0.0337764771449805,0.005631184583357921,0.036205440609950436,0.14606811857313398,-0.019585382949670112,-0.010771929642159105,0.15560237469893196,0.05751666984662192,0.004907169330283784,0.06534775893763298,0.07148427539601233,0.016671043308164338
BMP5,,,,-0.017411183893439364,,,,,,,,,-0.002564403520998109,,-0.0024828144536910416,0.07764201186989166,0.04129762618593536
CAMP,,,-0.011880546300427418,0.035091760103055473,-0.014644075710561788,,,,,,,,-0.040821859349562,,0.007534979768113027,0.026059431680041375,-0.04836933045575751
HSPA1A,-0.005562009346352381,0.007732065686404799,0.012717676232232729,-0.05863104523085699,0.046728651398146484,-0.01653045455143583,0.04378806267709147,0.029702361200438673,0.001466999731068132,0.0006179624591110776,-0.10097863614424439,0.09813230310574221,-0.01920097874645626,0.055115111542153365,0.032020638917742573,-0.06367541246558786,-0.0002818476722845753
SOST,,0.07764472733547147,,,,,,,,0.06464536250176425,-0.018812632346367365,,,,,,
SEMA3F,-0.03629362774999555,0.04418880320804121,-0.009151105481805805,0.004980483173602116,0.028333346856068437,0.11086257730497917,0.03038136243526313,0.03687030099025249,0.04764882086232663,0.02282980126109304,-0.08235160793683474,0.07818006077789978,0.00752173440877544,0.04070813385845682,0.05139961311574327,0.2424248655933962,0.08975822993369333
ARF6,0.04578892903764586,0.040655906319821855,0.0034405093925154694,0.014340838678375671,0.0009156142274287436,0.03886986404966736,-0.0028812729480805414,0.014165492087631558,-0.015675112985741604,0.009291155186863694,-0.010191064433441812,0.00015232905170965168,-0.051389831997238324,-0.03637183806743381,0.09422913964950734,0.11947627889530266,0.01621886094087238
IL6,-0.02378310596198232,0.04421034850058997,-0.01571225042437519,0.034853135988845665,0.03538578072100461,0.10304220132870534,,0.03021126797438421,-0.025771791237450128,-0.017125297848334338,-0.0221920196668836,,0.0233050664683505,,0.0018609213282748047,0.04134527963360825,0.010733432265467618
CALM1,-0.03901702270762958,-0.019153401760129193,-0.06882887501605553,-0.050870539204818974,-0.012808601875282837,-0.011060982688946567,-0.004912035788155899,0.04827148045173703,0.02124713412044997,0.05635393798459898,-0.0014957799482477096,-0.00474700926924937,0.05900437779748419,-0.09609277197812031,0.0029814526068388594,-0.02227849479797251,-0.08287179310208716
VIP,,0.000635955221679197,-0.0015806427623316793,-0.01799751026783465,-0.008157886418598532,0.01068709038876077,0.004479163040667013,0.044729704428962735,,0.01741929431084696,,,,,,0.13235098909615772,0.0059329263801421415
NMB,-0.0064831591724668755,0.022141064654453597,-0.03452843760446886,-0.013707377952578804,0.08164728726000606,0.0583696906072759,0.04900600625947771,-0.044815119376255035,-0.06929156583623673,-0.01592651738151661,-0.03303326153921522,-0.04892308203375542,0.09510456744236379,0.023211609161275737,-0.02616992690270835,-0.17615572878850735,-0.07003283371423039
CCL26,-0.027047332203200235,0.08661440480803978,-0.012399478023861812,-0.01963114549714044,0.06398422604400221,-0.023888733366642455,,,-0.004746532873638998,-0.019018840808521262,-0.05796775266920296,0.07919693736784857,-0.055391645349429836,0.02990897665439273,-0.015523205729097371,0.18367649794609386,0.0759625051407898
FBLN1,0.012222554167978494,0.06430314255877664,0.03072079898789255,0.0343601975759621,0.037391097855502875,0.05049733822789753,0.013046197118460858,0.03077649181224747,-0.06855383812300056,0.04737625006671614,0.08713110250743576,0.057750353373207365,0.01612256552157248,0.04113402082245447,0.07258025833274966,0.13249999163345905,0.1627137476749725
SAA1,-0.0198169579589148,0.06053756688421373,,0.03795213839746394,0.09115932434542827,0.05965117586036861,-0.01663240410907295,0.00745683498686572,0.04270873564339316,,-0.053756563275887875,0.05842105526889498,-0.05795552250413143,0.024378129565607407,0.024454347271308772,0.07916066653607297,-0.03981935126328208
MICB,-0.013728594680225836,0.0105393469506091,-0.0046312227666657204,0.05947435711947318,-0.031034390502798034,0.12749154934236884,-0.004015669561558443,0.05507288994833618,0.012980105085355145,-0.03040108780855702,-0.0711045631044801,0.04534513917297963,-0.025550916466275983,0.01940616028285401,0.09232422143338,0.1113768298408498,0.14395046021759597
MMP13,,-0.022408711968417414,,,,,,,-0.023251062675320757,0.10458275858295529,-0.031330232080221024,-0.024870123281306743,,,,0.04713701303179947,
F13A1,-0.027228611975090574,0.0732535164307712,-0.017392916998741008,0.04112331891453655,0.08641405039190302,-0.018388903594797397,-0.005627570100855161,-0.03354712062138942,0.057539815508606706,-0.02458154026700624,,0.15608922053201266,-0.03381020170353904,0.042053514136387166,0.05696126816949716,0.0373078035080484,0.09323273130357847
CXCL11,0.030444987311677385,0.03917930977042911,-0.023869433825609288,0.022840171948638636,-0.02636595077323107,-0.007050079305182488,-0.021233956024756084,0.11519323601823243,,-0.014091903466997815,0.017320850271051562,,,,,0.05468984080972872,0.014247197273084263
COL5A2,-0.03272464248199115,0.14326794669901033,-0.013933279160564839,-0.017780136916625347,0.04595858852532518,0.07076023889314625,-0.04902037174570725,-0.021932487201101664,-0.12737782737505962,-0.016706738194986335,0.04106076330414574,0.055444506006905564,-0.016678670931225915,0.009361540836987817,0.03948973379188881,0.30635758552853276,0.14782050693437657
EFNA5,0.02986494913159558,0.05999781738917151,0.00531607156062596,-0.026015098744788856,0.006311422809013918,0.02018816735061266,-0.029302483075800877,0.05408997869693001,0.005269847819668925,-0.009651473174157333,0.003768462119385054,-0.02449335216419062,-0.04326627376957325,0.07991220810344846,-0.00983399291628763,0.011099553532527942,0.019148116067931813
AREG,,0.05153580111894073,-0.03370438516155222,-0.026435014307059707,0.021390089502720925,0.012995498147677415,,0.002258845542051349,0.08997554851451664,,,,0.07102365918505851,0.0027637876911024485,-0.03542435683805777,0.21826380258056524,0.08204384504019942
EDIL3,-0.0006167806471185565,0.001310853714748134,0.0007233919439290516,-0.010020776358687245,0.04343277954526409,-0.11252804354313906,0.014936902030910535,-0.044910224523969214,-0.10261312270653677,0.05767658330310778,-0.02233232530759666,-0.032621822612418146,0.01506736125157687,0.0177458759645881,-0.010902865799610572,0.23221518849720252,0.07137700331672474
CD86,0.04365013893387563,0.05381375630491542,-0.0490365920885921,0.05139341400678005,0.05656822910002867,0.05031504770688808,0.0032249676224582148,-0.028991871409461058,-0.018898791042477187,0.016711396311631804,0.02161654018205087,0.068322930669032,0.08074121718488661,0.0011577047843642648,0.06102812355829736,0.0659796390319208,0.04191858934781606
AHSG,,,,,-0.03074642134326651,,,,,,,,,,,,
WNT9B,,,,-0.01045830345285102,,,-0.021491259895679262,,,,,,,,,,
HRAS,-0.007094174055281816,0.021194580497836613,-0.044401926133735,-0.009320851022212681,-0.026301703695786216,0.03948714944563606,-0.009680390232889538,0.1252630298929435,0.008973779631361239,0.018281860182625502,-0.029735766104804127,-0.06269091231328511,-0.11192695276692248,0.0181667577104299,-0.05729730205123212,0.0881497647187882,-0.031062542862648247
C1QTNF5,0.05476419104237413,,,,,,,,,,0.09058625960116258,0.008263622157550997,-0.04416648555234304,0.025279185245947848,-0.01907278799551056,0.06343298447185777,0.08389299228870335
RLN1,-0.01806155502372168,-0.01951091574073188,,,,-0.02085410340617511,0.02706645561266789,,,,,,-0.021078522163633064,0.0939213614721438,,0.030809244359633437,
COL4A1,-0.07819773090450428,0.08967314565876586,0.07251688428202854,0.04480287125322105,0.0023981317020585475,0.09780511864401582,-0.00256767296307461,0.030249835129988984,0.07291838512136603,-0.022139601541439968,-0.04574062007283355,0.06663607893296651,0.034117560227841785,-0.007826765674420328,0.061344442297165125,0.2603781479322089,0.20842149715013916
CCL3,-0.04947191556883315,0.07945507308560412,-0.019537244184130356,0.02680372319704887,0.0336343992123741,0.059864281875239456,-0.0014283860549136693,-0.03199412450345705,0.06019658643249089,-0.0040307607255919585,-0.0078656398172242,0.056805220998713844,-0.05810853224871568,0.0317294092864254,-0.02171133847811495,0.03595737385010292,0.021875078321026246
BGN,-0.042458405095545805,0.09089676443282899,0.07554852236527354,0.021440402409812445,0.022732541914374134,0.05618120501020969,0.035986187997950295,-0.0045443482090301215,-0.15805847950480556,0.013353723434430581,-0.06998855645626677,0.10685878543825386,-0.02204398088854449,-0.028053988820307445,0.06531819403721137,0.2835430822323283,0.18878767772015131
RETN,,0.06221409582865954,-0.011702681958210287,-0.012904225543683758,-0.012772767209411225,,-0.019557715272161765,0.015085400614373596,0.00039941062404692763,,-0.039343664093066825,,-0.0348676644833698,,-0.020442172925120315,-0.0587949958158775,0.14472129027517594
S100A9,0.0019039483608132989,0.08136818953808939,-0.05125095210865857,0.07057566190744978,0.05784023170404074,0.06247386075157114,-0.031227887117956925,0.0054273006023636775,0.07645655303316368,0.02360899978488148,-0.020123875535601115,0.03876260210241739,0.003960922480179192,0.04286514239376332,0.01467148884443102,-0.04496055701902121,-0.014984228057512679
HCRT,0.014412452843306429,,-0.020051748914842626,-0.005574083805997773,-0.000995872987704018,-0.031282196026988625,-0.026266752816364883,0.06555811201099618,,-0.021846948213341204,-0.06608934205612137,-0.006431590523106763,0.0069305960322373315,0.012034499934120414,-0.0524588387436263,0.03019204704965643,-0.036713192137647545
FADD,0.030485356505510208,0.038166576223813184,-0.024871957243752112,0.027501184301924043,0.04343290276397023,0.022549350763348183,-0.03147836455112825,0.007634389753686756,0.03018171322349697,0.040351316298689203,-0.023545177295683926,-0.02761907631849456,0.00662792136544027,0.001223600530095605,-0.042231913707306744,0.015945494856567436,0.0013683857732060566
ACTR2,0.047738611603337505,0.05842954428206471,-0.0546399399356836,-0.02690348914646077,0.03972125671116984,0.10088360444186023,-0.010208896930060425,0.006793100201096586,0.06795235114484406,-0.04418663536625408,0.037966882652140016,-0.03618151943453063,-0.028483919232279747,-0.0034164456766334166,-0.03053505662744316,0.1881324570979008,0.062241196297430315
BMP2,-0.04048870946422274,-0.01719793420876374,-0.018000958248987977,0.009731279340871505,-0.0022277784279295634,0.010478908551208792,-0.024950769172281246,0.10003162868403712,-0.012233981033296525,-0.0014571783885865954,0.022304917654328956,-0.030873436047285863,0.054399486807729325,-0.044642650344591216,0.0387918871876643,0.12219059060984686,0.014009619913188505
PDYN,,-0.02453042584736911,-0.028494912764054636,0.01406915854820617,0.051057953102472915,-0.028858982332144113,0.027999018814650507,0.0652550993774007,,0.027804214389244818,,,0.07207311503836906,,0.013803031485553783,,-0.017755020846644803
CD55,-0.0004945037680580971,0.01153221374159328,-0.052451777701267535,-0.0005990726271303456,0.049638204102475825,-0.005904201936282803,0.03275062420495177,0.04731171397495872,0.04356382506718583,0.017439822016196826,-0.09876925042680587,0.01100130449775903,-0.0050455005642008185,-0.05149902553650734,0.05437760580151147,0.246441600648845,0.06613624180570757
OSTN,,,,-0.007869712677449512,-0.02195960999262136,-0.016102351998601733,-0.02450148889027824,,,,,,,0.07370087002189772,,,0.005279220661203501
PDX1,,,,,,,,,,,,,-0.002178340399946506,,-0.014743459472631913,,
CD6,0.021700801433910122,-0.029329048717976335,0.039422510065049134,0.03274326137783238,-0.02762257403267618,-0.020854102915646336,0.09328953013418048,0.02852805445748096,-0.02070167864532406,-0.015165808483655003,-0.05958412635816969,-0.044553130900641065,-0.024712582473911667,-0.028321271258970843,0.09122596361933644,0.1896120559485206,0.02393139977023018
IL16,-0.005870917793963164,0.008734159119435661,-0.015438771679456667,-0.010521541553888842,-0.02536201014679841,-0.011334140324225493,-0.038550015094714216,-0.026186522841829568,0.03271969671130634,0.045807536945219975,-0.03246116343490737,-0.03834996053389875,-0.03497221913050014,0.09744403484205877,0.07543961199191127,0.11706597945772929,0.13383519296392618
LAMA5,0.028180449975523443,0.023513607831972518,-0.04114321555289904,0.04345574109806714,0.0433686102555695,0.031241697092090022,0.010020512824913255,0.04303014353503769,0.08831421172956917,-0.016866063375679967,0.04007351698225751,0.030184827698487956,-0.01504708923372342,0.10242249063394147,-0.05120875363108316,0.07890767484909166,0.021239768902455658
RGMB,0.09507573244778388,0.03280194800081064,0.08436317657048788,0.015658441016016263,0.01829418120855383,0.02219065276106278,-0.04431819586853763,0.06106567091295259,0.022866832143834656,-0.0019204349098788046,-0.042541370546456264,-0.07032488525364354,0.020465886957246937,-0.02626283342292228,-0.002064947511832182,-0.034371188311884425,0.03333220979206067
INSL5,-0.01752995320366712,,,0.04728420457319298,-0.019553967491846465,-0.013301943688130497,-0.001806184478978806,,,,0.02404619417517893,-0.02771703110646078,,,,-0.018637161908128357,
IL12A,-0.03439874097102268,0.013039932075006989,-0.02162828729183924,0.04814818176024932,0.04028531843361321,0.040665353072309236,-0.004435578511805825,0.011189046011008633,,0.045219521064154417,0.05536512770860625,,0.03126130227548458,-0.0260601470086247,0.021235375732752245,-0.05655421710154085,-0.021999231457462787
S100A8,0.04641414230448027,0.08655997613399599,-0.016296578185913676,0.10666351021672628,0.04163380819191579,0.02354034102826783,-0.025617215486673586,0.002986826869749967,0.07383197719663612,-0.01457439184360563,0.08335045213673171,0.0011447203624858724,-0.019442544434031782,0.013324705380442246,0.030044122332796633,-0.0657628412134877,0.0014334489654973521
TAC3,,-0.009847494063415724,-0.03653758609889095,0.003474947902012548,0.04454954837548974,0.04530580238535722,-0.019578274188263987,0.015512320009132203,,-0.009728568466260886,,,0.1277178209128931,,0.01903400126070796,-0.04082095705859446,0.011142368377364013
TAC4,,0.02277315362440442,,-0.005255434464198167,,0.01629752745084819,,,,,-0.05852333914900283,-0.030636582234006313,,,,,
MFAP5,-0.027766353090956868,-0.020609365929229476,-0.013060769444628001,,,,-0.008140857349978966,0.06258930992926794,-0.03843536884266533,,0.027843834122399633,-0.06315864824776349,0.08164372436915185,-0.03040656201752937,-0.02527101809691869,0.09588784089383937,-0.00096143145065804
CXCL16,0.062236350274824555,0.036445973118856445,-0.028214823130999264,0.04064124906893357,0.02993904413554917,-0.0131166660722205,-0.06166665190333061,-0.039647010253643665,0.09181080381774515,-0.03646661553353986,-0.04844958258654561,0.12247740809685365,0.052860124214322,-0.023448260663672036,0.04336454803650437,0.014499029829832165,0.07973497803782131
AGRN,-0.05263486755707851,0.06646591026334035,0.03407226247602192,0.008120678028136392,-0.05675238877499483,0.047647562002939896,0.022421466983685683,-0.007957877712457971,0.05473301910373808,-0.00758282743879106,0.033594897695662894,0.046438135099281054,0.0633692628065579,0.03900413589834215,0.009315924444378699,0.2333512256863755,0.18323828770602077
COL4A6,-0.024187273382026236,0.025973764135715335,-0.022178317147416953,-0.014275374515220296,0.04641104919805036,-0.033018789165039045,0.015720266489890018,,,-0.012407468214600021,-0.005116915205662033,-0.04567009188387217,0.08247906061577681,-0.026103228787943637,0.01239626168300349,-0.022373941802917716,-0.012927491683395128
FST,,-0.020266368693596114,-0.023869437768428994,-0.023370640994456224,-0.04457598364834993,0.12383417278253257,-0.0005306486647208395,0.1962686763234678,0.027830555615217266,,0.06768825193349029,-0.03362056061895947,-0.04159622456130359,0.006103559332345504,0.026191793201850708,0.0733187161872642,-0.02067284737756698
MEGF10,0.0002513936498679305,0.009070306303288601,-0.008388000644086128,-0.0025588838857355527,-0.02699495636010119,0.008575570085540411,-0.006965421392024952,-0.0529007083556915,-0.006477490188112303,0.0848454899759873,-0.022977864618819007,-0.06418164740418075,0.06526959067205079,0.0006076205264234239,-0.05117457566086475,-0.08777536899285185,-0.06428660804206601
C1QB,0.09880434730919421,0.10336699546446103,-0.007199310244989213,0.08671276787941745,-0.07619862773963608,0.013140433540158146,0.016588812146681647,-0.03034650181371401,0.1289442141026931,0.010753027228494758,-0.012174442050775102,0.03527416625814246,0.06069819173253608,0.05573302628549136,0.10177201727425776,0.05316160882156234,-0.028620600675124085
HLA-B,0.04267230664975815,0.11485829483349651,-0.02413632292321366,0.10036982085198522,0.026338128688446698,0.030037613784863543,0.04265934046010265,0.00038636629161769974,0.020275122304170518,-0.03974585387102644,-0.02235066208027809,0.11185057040901199,-0.07493893804997352,0.01659429509153309,0.050836405238836535,0.2785729311572569,0.1511739448861855
PDGFA,-0.033035891376458,0.06434880411280984,-2.6219434970913614e-05,-0.018831967291192984,-0.016435013737576405,-0.06250078881164198,0.00251334810270658,-0.06915649294379136,-0.020732106367193328,-0.007816153145177992,0.09491196782412749,0.050044371777904,-0.10105168704961967,-0.01965136455129985,-0.06305313226849275,0.2090058331198087,0.09549875448168878
LAMA3,,-0.024767861897998046,0.002126131406851969,-0.0056136150110906256,0.009001362793542286,-0.004830771924597628,-0.03113516523163464,0.17561017661862482,-0.034853764449548956,0.020141054715369974,0.04181445608632285,0.002502585386673943,,0.015699785127032826,-0.01886964041921856,-0.040537779569045924,-0.05592493980271713
DKK1,-0.018061559524187084,0.01240182044402372,,,0.059797241142966744,0.026938485143144095,0.008608679803707872,0.025653255521715566,,,0.06267722903125453,-0.030946024230556743,-0.0036485526330895016,-0.02236251485170498,0.06888896898033607,0.09880527364594391,0.05701799366366985
INHBA,-0.022531779309114267,0.03909077527297521,-0.011702680257330556,-0.02321656023052613,0.07767505139360237,-0.045376708762123213,-0.030020690137577848,0.0008212518867891257,-0.040003810299657785,-0.024290616318300907,-0.0563598064482482,0.048678225942352056,-0.02739066610776548,0.002830349796268871,-0.005068721375363537,0.2504717560521912,0.10970224196467795
LEP,,,,,,,,,,,,,,,,-0.031035556698148704,
IL7,-0.026864971064063405,-0.03471397854631334,0.006536460217487652,-0.017311727847091528,-0.016881985068952464,0.12610660215430883,-0.02987532227909332,0.11604808353238673,0.005404034575574981,0.008152348952160427,0.032612812314446044,-0.029691445492384044,0.0059464074099877876,-0.023345398406569715,-0.007410678605202993,-0.0003789061106061575,0.03636664071201985
FABP5,-0.06440439521570221,0.08792541962691258,0.04507662673480291,0.04294197855392028,0.08698332845866306,-0.0018142257933504386,0.005841964635684629,-0.0042393506075734735,0.10786303249222767,-0.02602950752465448,0.036059092463777476,-0.09748257963554276,-0.03118346581348038,-0.00506796426561522,-0.009851226081995542,-0.05908531514374743,-0.03257306351617585
CCL4,0.01985559095961357,0.05463715250135336,-0.054870247482779036,0.03547234635538016,0.028208073448057397,0.024124829927857392,0.07449941207272974,0.00979412514051274,0.09438356377001546,0.049946300346163076,0.0004863533040684246,0.1072084813733224,-0.03840196495483117,0.028721578076526675,-0.055474116656846616,-0.006076042869906322,-0.026228533750609177
FBN1,-0.03487377675489103,0.05531666704076203,-0.021295700832151845,0.007974032491314514,-0.010974634713610735,0.005639809204522187,0.02481257648277828,-0.01704456500435191,-0.08711894268118554,0.004713441575044468,0.028021600958208416,0.048282000301776005,-0.0032935585303892696,-0.002769447833022135,0.023478329975390823,0.26279046186644023,0.11444859011327525
TCTN1,-0.02856317777488401,0.01978320770596084,0.02413518513979182,-0.024842458634657363,0.02668041719921265,0.002634340023995727,-0.009866529303262766,-0.01532313775391749,0.11602575366870077,0.013319896173145131,0.004501207418157933,-0.03787603765178698,0.01770303807392114,0.03342600814610441,-0.045813158060034026,-0.044716745731039814,0.01703629731947951
NCR3LG1,-0.021438884964700828,,,,,,,,,,,,-0.033506611725296176,0.02061718740883803,0.002506443299459107,,-0.03140822337741844
BMP7,-0.022412895745327427,-0.05556181951837488,0.0435943909323572,-0.039795421769800825,-0.0597630595398844,0.008382509920820595,0.06391174499864244,0.041361154103140806,-0.012717682486303613,0.004066184857356467,-0.006289779084224554,0.007936296782090289,-0.0034702582845323026,-0.036366314614198196,-0.06109500530309258,-0.062224997295479714,-0.022608466411583903
NLGN2,0.01832962379281631,-0.03823914614701673,-0.028843601834774926,0.028481832136146013,0.005637983616740582,-0.046263333238959564,-0.023017272448546486,0.0013110950752922446,-0.01574752316247024,0.028465841466151165,0.023951103704005435,-0.03921746181722556,0.09358518662128072,0.016168752851273754,0.026517976823406036,-0.020881297275143942,0.05522221254658936
CCL25,-0.0175299508894066,-0.027022283913653425,,0.04575608474010458,,0.0005766686885384954,,,,-0.038865937380008285,,,0.031915874992488935,,-0.02879478388287411,0.025619944734316478,-0.0005567207338481878
NPNT,-0.03739807548899155,-0.011396271660053444,0.004986137239769254,-0.05637490300211112,-0.025974787506590213,0.0016549337290840038,-0.01851282225363148,0.0362454376773722,0.027261747499436655,-0.013992972379590875,-0.059994365473278584,0.02827810714660544,0.0031503789387054525,0.035133925756639775,-0.03809515976346326,-0.08785615459908568,-0.05061337526783006
KITLG,0.05083943794806373,0.01096655647486866,-0.027854665353367905,-0.003553171994298762,0.032372532803256346,0.024150612025364847,-0.012104028241011228,0.00613309473720656,0.01523391827495308,-0.016668451921146195,-0.030863068970449024,0.044548576183729496,-0.027837578705444795,0.0629498882795585,-0.0025443896793877754,0.07678935011826717,-0.04954040009931425
MADCAM1,-0.018061559524187084,-0.031448221148347937,0.05410375726688504,-0.029880408385726254,0.040184469097695484,0.03751468510168971,-0.005399650137591109,0.11142103071004951,,-0.0053800891089509735,0.021179441056888158,0.00770065943513177,-0.025381999610795333,0.033039650909904544,0.004454408705870826,-0.01576123373262543,-0.007143051969226407
F12,0.03248808131382649,0.035881282763358856,-0.015269992130202937,0.005549059538277843,0.016226782170050778,0.0664316044470669,-0.0028216773885855915,0.03062547542556063,-0.002322530748236563,0.015280922668143555,0.006403591036359013,0.02468246749917022,0.07849198799695353,0.07114216958258113,0.01799827173679376,0.10690065373736721,0.025391375372534487
S100B,-0.0021741394166329563,-0.041161478057773995,0.014819039169460436,-0.05499174190698212,-0.08611218907646724,-0.057865527000482454,-0.01784238984925415,-0.043458952463615586,0.07236915554060315,0.038906014789305825,-0.03690001134608282,-0.13973893780799415,0.10450963670049568,-0.01895934941013296,0.04460041387981326,-0.15661077329892223,-0.03344377727143514
IL27,,-0.029142548513223204,,0.06915466069376602,0.030785527382398908,,,,,,,,,,-0.0162481340375146,0.01678445121025623,0.003408084915671796
