,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HP,-0.06448863584619251,-0.0523991641410082,0.006562936636567576,0.06379527679558569,0.061815144869220844,0.25764768851699676,0.029800188968993974,0.06954208390505548,-0.018725387100857967,-0.04247160312331572,0.08992162925841378,0.07501797776878474,0.07805855457143517,-0.0015389143952386245,0.005326732858818668,0.12385708077972962
CXCL2,0.05105206377769711,0.15737858863905432,-0.008402050931203765,-0.026300406769458547,-0.002692702726084111,0.1081352865476747,0.04076269224656409,-0.02215980377652608,-0.05100767771034907,0.15522843754849594,,0.09233825821513367,0.12345748753249411,0.003523658147495849,0.030061450549119757,0.058372825678395183
NPPB,,,-0.027077171629152047,0.047517247303186676,-0.0025645536509707866,,-0.03526663159920978,,,,,-0.0029391956274266583,-0.0032935981636873497,0.0645889189733694,-0.002297144882164823,
CCK,0.016937652905120486,-0.055871501829123454,-0.024701303446115448,0.05361381391174321,-0.0019612471835557493,-0.25034615838629704,-0.027344834729440312,-0.023333391611005005,0.05260037819570461,,-0.02877102842684172,0.04498096950904802,-0.013170815825030492,-0.02320068267385956,-0.000758285031046633,-0.10941586998054587
SEMA6A,-0.0017378554986193168,0.09484571985870141,-0.001281470941304595,0.0493231630771311,0.04680674451400188,0.18036869878821102,0.027417740668045944,-0.008660419794983318,-0.039851205560817005,0.006151149426238586,0.01056214542164571,0.010396933073342413,-0.00799833271847403,0.041045104093431574,0.024043511019319515,-0.014140390737828199
IRAK4,0.050424188400634416,-0.04698067133644435,-0.012778481845752353,0.0028514944595493686,0.036633871891822836,0.16702394979654012,-0.013021349663373018,-0.018076269205411808,0.09327333034343002,-0.0479258720849222,0.1318303615756547,-0.015211828526168926,-0.03951598501530736,0.03580779072684291,0.06106743756490444,0.037572918719591994
GSTP1,-0.022319267388538084,0.0605063679922264,-0.03730120104533613,-0.0374175816167638,0.020726749391094496,0.20613724380351317,0.030088785552467606,-0.04150592868647436,-0.057986298679019034,0.05450715601769431,-0.049426151716262134,-0.06688608392762813,0.06257797222890009,0.03755947923044156,0.03796362437920145,0.11853142886151177
VCAM1,-0.018979517421092742,0.11660797044596544,0.06351290729873668,0.019949857624501237,0.025838584339159906,0.3449793953166803,0.03532252797309169,-0.0002626220927573217,0.09024720683814666,-0.015395585062399391,0.0624206425566483,0.08997102400188293,0.13559403331356154,-0.03404091612694299,0.0534477478291928,0.0567284668895333
NXPH3,0.06531800202105885,-0.01146984174314669,-0.02189320404982417,0.004472304053838979,0.013221723909143333,0.06415027810115816,0.055582072622543416,0.026958530130512182,0.08919254680564428,-0.004094576608911911,-0.031190803511144956,0.02816975040054069,-0.00959875433537378,0.015324232436515994,0.09967966631595951,0.01047403846030633
MTMR4,0.0021796085809297184,0.013773302569458972,-0.06932028346607554,0.0682374113841822,0.00505573031218853,0.035711041933586735,0.01849618804141389,0.017918210595130206,0.042013378846563525,0.04617212134939688,0.037343574617153784,0.04660645722792384,0.029872448983098657,-0.07812872327204187,0.08990149432116164,0.057693144024806804
LAMC2,,-0.021736605272888843,0.010962564260763075,,0.02811804893014997,,0.035385439066643716,,,,,-0.04108655032432432,-0.01659506432046631,0.01974255804428943,0.021696901355589913,-0.056252968056385286
IL10,0.03124333634358222,0.03452954317686812,-0.044904721439885525,0.06646708722011596,-0.0039901743087928515,0.046603274098191934,0.017272928285018117,,-0.06379858331880324,-0.07925305687240516,-0.004883157851257286,-0.010588130002824162,-0.02795946016087454,0.05480377986866806,0.021141165223716146,0.008261056203135195
SEMA4D,-0.030173810216848358,0.021895514388414146,-0.0035009977176757396,0.014547840375954652,0.010186903159782346,-0.13128195976488646,0.004693000575647728,-0.03336585950177132,-0.03731775956914975,0.1994527288723572,-0.12862301488550185,0.04040471956888721,-0.013110955383385602,-0.029635717222129276,0.06111563838034411,0.044407982467586975
TRH,-0.03571894052092208,-0.0352342108610374,-0.034411948636412525,-0.020055091126798572,0.026971182272942328,0.07239649341155267,0.04089577145312425,,-0.012660850825021344,0.07529945073216664,,0.06971587255004656,0.06283658801190652,0.05389613556698485,-0.03488160486231017,0.0612789677690275
SEMA6D,0.025576358714920054,0.020257335014099268,-0.015764643336288794,0.020517168828585612,0.012713739535070906,0.16689319542671335,-0.02100812610826722,0.006027285111186704,0.054707451943186165,0.05613833621861196,0.05749634796777528,0.0848866087328269,0.09478750562625382,-0.01791856928977671,0.04868125360753503,0.03820459534463058
CEL,,,,0.0965302662104312,,,,,,0.05356285530600985,-0.031957013433404284,-0.004062038402956787,0.029668786885979456,-0.008576292615603085,0.03784227080909043,-0.0032529482912944173
PDCD1LG2,-0.019833402565468942,0.006202551220626365,0.021052563835903846,-0.02709765005848666,-0.02132886429251453,0.07781988393418732,0.029336923065780705,0.01923758166740417,0.05732613933914335,0.01506891841592884,0.044663683466702006,-0.005893987526025835,0.029719429194866646,0.03821800957947822,0.10230179748627083,0.168011770208437
SPINT1,0.009842802563376003,-0.005471000136830442,0.023678280095730028,0.05291207667082745,0.0165232666286178,0.13059314557043347,-0.03745799235111227,-0.02322232035889319,-0.024012797075209,0.1397114840895729,0.04352095478180334,0.040275483581141344,0.02373589303177571,-0.06258227806533799,0.06178015057971915,0.02896425067984073
CTHRC1,0.033446596242002156,0.045203067914109094,-0.010634529215447655,-0.023563247462739,0.030489359483755026,0.22817508268385958,-0.022322473110715526,0.044279212440624965,0.15798795429801984,0.14183977771637607,0.14463488058610732,0.0013460885091451194,0.015052297081113072,0.001289673094185624,0.07991639541859627,-0.0431072095569944
PODXL,-0.0030440619780657766,0.07536732236040115,0.07100993913061582,0.059881388683026976,0.06494580886423432,0.4111127752543363,0.010646605497714784,0.008563312381048214,0.18710428591258174,0.07267627228389399,0.14236594664291513,0.092588988509193,0.059750266208485885,0.025646543736521473,0.1652306559410771,0.04147123122703179
JAM3,-0.025318718603502467,0.036692466218967525,-0.051451629777107634,0.0523163039482355,0.05087850337633954,0.24168372793388682,-0.019670619875637597,-0.004003615116363754,-0.06803031188875869,0.10671104299602313,-0.009979534635851332,0.09916125195609841,0.04655156412268165,0.030916600567200234,0.006151816450123795,-0.022578949758560396
TGFB2,0.040276569246897265,0.03120042719593643,0.020966860535055695,0.06671712050106118,0.11596524097642251,0.4054962507251806,0.0021599743717316913,-0.0007086850975809281,0.11528753524837336,-0.021365143067282738,0.049919596406303196,0.017268824567057403,0.024673468562303895,0.035418504713341466,0.02650863545888047,0.06872519242011367
COL18A1,-0.010494634341424286,0.0906162478992441,0.020045622141625155,0.11010169264351116,-0.07810938251609044,0.3188025820020327,-0.00976624422263939,0.04157460998378657,0.2237861346869629,0.052099749972541486,0.13541176748056466,0.02113705771284408,0.009299493113148224,0.03363500077111464,0.05438149691287604,-0.06884375861341648
NODAL,-0.019411221532637208,,0.010607365737153119,,-0.009207793165842576,0.10838215459071801,,,0.21904158299029877,0.04881179106609039,0.10314414811331275,-0.02306919606820034,0.0006766763098994963,0.052699978823410515,0.0185671029863143,-0.010345422381476595
INHBB,0.0027945059815321343,-0.005305372860140635,0.035135351694337465,0.08642479173393183,0.08757135841910002,0.17311437393239873,0.011636452725592331,0.030279470870923992,-0.038496880599804585,-0.026125450141963852,0.05938713566248183,0.07307383023679975,0.06961310586274332,0.01363298506652836,0.0720461162094209,0.06836475094991275
LCN1,,,0.041339239753953046,,,0.021758350665912703,,,0.07939080856694335,,,-0.019494909182910893,0.005479603530133276,,0.012805938966980086,0.11520889321984265
ARF4,0.05626233018333205,0.019617909101235776,0.06584364413498792,-0.0012501047988949475,0.044556658409370016,0.09655749699619895,0.020275624384400562,-0.002488885958855777,0.12128251543934959,0.07566712774795913,0.05554227981537903,-0.005929463192357975,-0.03905142774315819,0.02399000733315441,0.06138925843384138,0.029955650264040342
CXCL14,-0.010619473311451195,0.006452736766843781,0.062409591840228394,0.0044290454192840644,0.08497401149408915,0.08293400530493444,-0.011161640340063967,-0.048500603338810434,0.13725541484658785,0.03780587956990843,0.08092124177035816,0.04527365857542478,0.07201288657342261,0.0598310712835754,0.08273573269531342,0.14463332669190554
LIF,0.006478685984734139,0.20483047780552044,0.06566797061878948,-0.0012256203426141163,0.06238506183235485,0.18303151175599014,0.0025352169792415558,0.02409478875719144,0.10197691383217784,0.04522188027388359,-0.05860134335429519,0.0026301854673345696,0.02440275688345581,0.05221572296009762,0.050413956140478555,0.04373687309286272
IL17B,,0.01921237459448915,,0.0841760032679481,,0.12278641518519978,,,0.0372777002768497,0.0568459774344454,,0.059212755552323165,0.02731987693200788,-0.02439268511091716,0.020059451305745282,0.025125651796224144
MMP1,,,0.06310473710387023,-0.02815126536265006,,,,,0.12643692981097257,0.017790547655176132,,-0.007841366586570224,0.05282618154382147,0.053650692567598905,0.13798041910002806,-0.019526271967382984
MATN1,,0.015339125376951595,-0.0036044853082038623,-0.03203795272835108,,0.07507793196304241,-0.02345556188613224,,,,,-0.052640245903565676,0.12893214354135973,0.03662010529555821,0.04953191050598913,0.039356251606884274
ADAM28,-0.009735625610419399,-0.012801321656296289,0.039728363204636956,-0.0030112084968248066,0.028240149988218922,0.22037960043009444,0.08585102660650719,0.021330957805019174,0.05941763128929648,0.09240685484188926,0.030356928642123027,0.03902134224758358,0.01142503264530273,0.03453431626542971,0.046296821939095165,-0.06478304207394452
TCN2,0.030585870718646255,0.03302647850027664,0.014530144875136014,0.10239244273362585,-0.032084989108279796,0.23254436468660467,0.026194360117135676,0.001995744786936398,0.0038096709283443973,0.04474574865483293,0.10897735603652738,0.022416005647836745,0.09300726309172686,-0.006623421481062817,0.031372153758275394,0.08422913262637212
THPO,,,0.032039366352394905,,-9.350916669355311e-05,0.00840870571701872,-0.03832684533683246,0.04848258517374717,,-0.004621970933205862,0.03442831776400477,,,-0.03839812994859884,-0.014533515356566955,0.053929746600198156
CUBN,0.046704133690218086,0.07834394866789772,0.04452898368105648,-0.031456730495586935,0.031716795352011114,0.07805474882901631,0.02917722287466469,0.013479401170854737,0.08468982895023199,-0.07989405213362134,0.05733201159810471,0.04010792275734426,0.043251087276557604,0.014041591991101724,0.09513981924092614,0.04092159752402176
TIMP3,0.035442251984794323,0.04179283572249227,0.05549044612101275,0.03366434371266584,0.055081254888201224,0.11759266917016079,-0.0065758938605108095,0.0373383690846046,0.08322080798930058,-0.031911043159444555,0.027963192806912,-0.03421390366272838,-0.03644379755479708,-0.021696383361629778,0.018840385097096127,-0.04115751633719842
PIGF,0.0021433672202282646,0.06603959359406354,-0.010258888640219125,0.058700652073921646,-5.874369336244335e-05,0.17355099563636067,-0.025715041420047834,0.0313436902189768,0.031841913938054064,0.14005613611389564,0.07167491584351063,0.03689579066126059,0.021197173731878925,-0.006520728389236389,0.1258885701580433,0.05470397494283409
CRH,,,-0.011249741133791496,,0.09031740185676464,-0.08142621312956275,0.014888289231936325,0.050087242885811505,,,,-0.037368817365554544,0.008694651939877677,0.005311845245733267,-0.0046932667540866896,0.07307853147397
BDNF,,-0.053999429685742346,0.02171522272335612,0.016764512479463343,-0.044760631370032535,-0.21916784116812643,0.015799219926687966,-0.048562886614097016,-0.040562933030554985,0.006621916996979486,,0.04913364682028417,-0.008332210550661414,0.03229751757014428,0.037836078204042264,0.0649392764645891
CCL5,-0.07926112822795572,0.15379944732159936,-0.054004045183115135,,-0.028390094201294687,0.09891462999251292,0.08447706095862326,0.06677997857644552,0.10302501565139625,0.005380463882612485,0.06021734381663357,0.014768131945667095,0.05777007489952944,0.068983489912878,0.0541636193532795,-0.04695353696399214
GAD1,0.05535755847532251,-0.07978958749762918,-0.028787423346683057,0.08349447992270875,0.04872065239513819,-0.188582427586024,-0.06699162911238121,0.026166671182230622,-0.006568280277831928,0.01705400962054573,0.039146722674474395,0.06842837281861495,0.004450772077173587,0.01083059938979532,0.007930865524058394,0.03648928314947872
COL14A1,-0.02491833398036861,0.08725978857856834,0.013673331356639437,0.11366018217614837,0.04327247479016548,0.1640461333408771,0.03688519393095298,0.01316075739100683,0.07972963788383915,-0.0021488567181230747,0.041198678475204024,0.004268921316347514,0.005390295621160184,0.011415074786220107,0.0455127916736921,0.16108313809344385
HLA-A,-0.10231883591229939,0.15981589985026542,0.05599139570691985,0.034519567343431784,-0.006063991822014531,0.40140201317692775,0.024793803923054424,-0.00470775214953563,-0.03784480792633199,0.17762866138801253,0.12955173184302762,0.01119761006872351,0.08778528089143088,0.03924304839513648,0.04518193699887485,-0.06460755345931105
CD5L,-0.029453173769497024,,-0.02490012785640439,,,,,,,,-0.027217168296234592,,,,,
FGF18,,,0.007917797332104508,-0.02005506873104522,0.006891937116897607,,0.027596466654462838,,,,,0.03734300941657304,0.039228978367102714,0.016632905505450893,0.008317227102476192,0.0314429404189519
ADM,-0.027549151016801384,-0.0451374100298262,0.05963973609336119,-0.05841784144228651,0.09824226624259538,0.16020842310611846,-0.054931967567133005,-0.0032173999039121224,0.16649703393888715,-0.09847831693387094,0.05622175233907255,-0.0488956672000075,0.03755854815214702,-0.030595842673161427,0.046362279045021576,0.15546153444315255
CCL15,,,0.03325582803745482,,,,,0.025663864299892994,0.02181184892249287,,,,,,0.01879666901534096,
GNAI2,-0.05141032771254803,0.06718909731936448,0.047787963947384965,-0.058157010152496094,-0.06986764393328837,0.32421014387318187,-0.024001960973939734,0.045708141229794025,-0.005329856633198883,-0.080783944176768,0.048399498191883515,-0.0411249424727577,-0.0009655775581341114,0.02986190316643933,-0.03294923547029443,0.008556074844545226
HDC,,,,,,0.08177187828190872,,0.07568932368368267,,,,,,,0.060642033929877354,-0.04089001697319081
COL11A1,-0.0023332797251315366,,-0.006206800268350765,0.011579985185952043,0.010228286994988343,-0.07159962334658823,0.007577489002819262,-0.02932709152762417,0.09940951751482016,0.04810921506679032,-0.04293438508641384,0.028134535497104277,0.011789645184208868,0.007793662167406978,0.06507187586243708,0.055023047347977035
NUCB2,0.0027463463024510557,-0.01512020045708757,0.007843237361079931,-0.03925980558467171,0.03976566295280883,0.0969681242451176,-0.02226924467811264,-0.01586741317790667,0.023665294540323484,-0.04450277402335214,-0.05165046877600002,0.030067250365457248,0.05907622578041655,-0.00532675721692714,0.06148254350539071,0.0392530509734645
FGF16,,,,,,,,,,,,,,,,0.07871756539330528
CXCL1,,0.05969971436327024,-0.02793234916912631,0.03129349692253697,-0.02547285755886515,0.0603018935978666,-0.038384810738808624,0.020407089028576537,0.045678411508091564,-0.053813210304255316,,0.06577583374225936,0.04639878935897916,0.025756144968525702,0.0113715866315285,0.06347144357803194
VCAN,0.022707677085570078,0.11157857933954775,-0.027015931118225464,0.053310914638484204,0.0085563508854401,0.287916084624339,0.05597261943695316,0.038432287428165866,-0.0715268273686892,0.01994816059860958,-0.09019467693296443,0.013433139435231941,-0.03872123009949769,0.028573661911606173,-0.09082353517387681,0.11443950792432075
MMP7,,0.08943164829550615,0.03336224022685039,,0.004750001639135094,0.09605968165275212,-0.04286077037170264,-0.04760871763036492,0.08564390092024052,0.15217901067380415,,0.12431362955880844,0.1490682601585734,0.045717350123373586,0.06610261861528063,0.052821394333771705
