,MGH258,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LTF,,0.024665003081715448,-0.0072578906425360135,-0.09326866898785603,0.059373055156118855,0.08349890676770787,-0.07009644766812889,0.01889608644166594,-0.11620813781899253,0.05392018150010293,0.01801948188516359,-0.053847404331923705,-0.02122082524815754,-0.005356626570496164,-0.06103938035706244,-0.16544312034580988,0.10328278027950646
PYY,,,,,,-0.011734980208644141,,,,,-0.04423954728314849,0.02125163609014825,,,0.080943012712776,-0.028923869514756364,
PENK,-0.026702510568817683,0.0719376351111132,-0.034452867276638634,0.0011030896937314855,-0.03440851267299404,-0.020972954751782465,0.02299572202498372,,,,,,0.0825679984511931,-0.0061283469407692704,-0.02145651135793368,0.03571816863025986,0.05413515894203766
CTF1,-0.05698974432211553,-0.013059160563624954,0.025007752330490088,-0.02246303406927737,0.05208522784813986,0.010572697378372515,-0.012409091939552376,0.023419113328436464,0.018828261751474618,-0.0816920627904519,-0.020395830123115178,0.014910192081125009,0.025103780032476243,-0.04522315552044699,0.06308113461828051,0.03183722408703244,-0.04213147452109958
COL3A1,0.03094165411145973,0.018528692358103817,0.0007712313754530732,-0.0030784500950499496,0.10863393214334491,0.025308703940044922,0.04095642320969278,-0.05942344257460695,0.08756438519824487,0.03836807954652948,0.03770960983438969,-0.051274477055703524,0.13458165654827622,0.0039778468320515945,-0.02164808037310047,0.07386879456493094,-0.048057466838151604
S100A10,-0.10031809707701737,-0.02772091962830163,0.02136203163882755,-0.11435184722197911,0.10697200847316635,-0.02953345964358487,0.011905701423838667,-0.0713986401134041,-0.13199744290065563,0.08630191434037672,-0.094640835892217,-0.18989367353770029,-0.0660319077177761,-0.10380174918671214,-0.03350236274878061,-0.09176444905621847,-0.09144792218241823
FGF13,-0.0027133891042992633,0.1271699467139859,0.023966651742120103,0.04518776358506247,-0.06554842306598711,0.03441855290083487,-0.015278959816481188,,,,0.10634196755966534,0.060211833643174895,-0.03341100218941027,-0.037411177859342976,-8.812185273609481e-05,-0.0017424235366792953,-0.07161442738265422
SEMA4A,-0.032844279636562425,0.1302105735916591,-0.026438358195637633,0.04135921206780651,0.006195727341140238,0.06177845108335039,0.17314873140343748,-0.0347472613320619,0.033313708153535834,0.050172891430874555,-0.05626018889373758,0.025594005604002733,0.012577106919696697,-0.030229709953653646,0.02722976967087036,0.04749743026850039,0.010252165136395647
EFNA4,0.0018162275468957254,0.034336154537670575,0.006967371967349985,0.04597600745868102,-0.011348850767562728,0.016869419637361088,-0.007437277127987804,-0.0014343751011353667,0.017949492893074154,0.018245019530280824,-0.0276902478788138,0.0734330655365522,0.02221361819143113,-0.0013790238919789853,0.08970021151490354,-0.02460391510867367,-0.016512642234915945
HSPA8,0.0908222342051875,0.035273086667825845,-0.022507154317728175,0.04183704905742149,-0.01601281829949436,0.025098001421210374,-0.040068516690931574,-0.01084616308930187,0.02447122813792438,0.14685194842088345,0.08119890130824499,0.08457244395828119,-0.014752698666373465,0.023336556674292692,-0.0025533146555913565,0.0011528336014355717,0.03298929243856554
NPB,0.0040416795331475585,-0.03658085321468376,-0.017292830598537846,,,-0.02647516845321782,-0.016863361518546695,-0.010902679626431535,0.018071060082144087,-0.09262760559972807,-0.032891526185457924,0.01211209790530634,0.0006901200219989546,0.04267476178690173,0.0646900609274285,0.04795279294841863,-0.03707602084305541
ULBP1,,-0.020779087958497585,0.050200805415473414,-0.01745583560744596,-0.01838743388122314,-0.013097506457578314,,-0.042142598485253605,0.03467639640431338,,-0.02002068052174748,0.040037403235844295,,0.0059766941931193905,0.03444173062669568,-0.0554581651522857,
SEMA3E,-0.06502392800618967,0.07913206604277147,0.02310270580847757,-0.024539724718362764,0.030255918442336983,-0.02532890596734595,0.0383810411197976,0.10276608595284391,-0.012976082912572864,0.027828875084124714,0.05949900385663364,0.1320944696685383,-0.03701829172647398,-0.022573415551441395,0.046870313568974524,-0.003570034029885332,0.05005104764845908
FGF3,,,,,,,,,,,0.0031744684737759765,0.15098494729774675,,0.004476767661543512,,,
ADAM9,0.005945593070316293,-0.018530723072992465,-0.023491716306269665,-0.005873449934244213,0.0358040229685955,-0.017391066816036166,-0.015263694298635408,0.10369322672810341,-0.02620144663816381,0.06239607905428301,-0.03391378124201065,-0.09169005481293514,0.06662196026858977,-0.055125316746861025,-0.015460625069589175,-0.011365576583492552,-0.008972272874435649
ASIP,-0.008832218243944584,0.05093441312724556,-0.015929704216150312,0.02467480001889808,,-0.016814898297126533,0.02265779275173442,0.04562224403028043,0.014486112776918808,0.10347835376194299,0.020880467819134996,0.05256934787641834,0.038076391029577765,0.07817544591200778,0.07941168593853383,0.113091767679067,
IBSP,,0.045620149244341233,-0.022342801260312194,-0.0058936031381295415,-0.013522482843252217,0.01682084460426459,0.08943300313907447,-0.013840262239665387,-0.08009161084405053,-0.005245606518921142,-0.04880514808122715,-0.026352927651772162,0.04976263427578417,-0.05858187058593155,-0.04248524584850355,-0.010666815834116213,
MMP12,,,,,,,,,,,,,,-0.026185525599674412,,,
FAT4,0.08984520297920723,-0.017019079501805843,-0.000736844747628495,0.021145125291919753,0.10551109431108988,-0.02496765852808312,0.05094121047075179,0.0003150304567906169,0.11003171472773839,0.03532563921647042,0.00028983307674985487,0.0512212958206446,0.02803233948269558,0.05019610748409637,0.07116495721840574,-0.012580567413367431,0.050997451867504366
MDK,-0.03729432566947091,0.07095285363132228,-0.026312652954242004,0.046996669888156616,0.09957645953425485,0.004079324834775958,0.053430689726200145,0.14984286335144115,-0.09213930314908149,-0.010891034693708905,0.050880307379881744,0.09591289765044206,0.10661089585604458,0.013799666019963243,0.02499519146175791,0.0833454299057026,0.025764974470159074
BMP5,,,0.05387688268039026,,,,-0.0009535441680314712,,,,-0.042903853950375555,0.04179483288802376,,0.03507217469540111,0.010656844117987145,0.09558421893516308,
CAMP,,,-0.021033181049951933,0.030425550847588113,,,,,,,-0.025977287867603813,0.07791076169330899,,-0.028432716240888233,-0.010396326331425234,0.01496344904212688,
HSPA1A,0.004063331192941887,-0.038333775110615975,0.008585419628666671,-0.05830024715578875,0.035031872314557844,0.02297985839224028,0.024107970992269384,-0.031951786128965126,-0.06004557450968759,0.0119891297619528,-0.0852491189775335,-0.13182998597673096,0.01917273515936198,0.02087974591870203,-0.005976425786247254,-0.02186108124811012,0.045774241869054884
SOST,,-0.03397839996899026,,,,-0.01616197801621732,,,0.008641440336369545,,,,,,,,
SEMA3F,0.1458994043711507,0.01942401270887473,-0.0628857375853551,-2.0734174906762517e-05,0.04983237468941678,-0.012729446509586061,0.029999851750699157,0.08628572066009724,-0.037129021968826,0.04873911521473898,0.044878013753198144,0.1030821110266439,0.06194959057280605,-0.0068235699355989055,0.05022407037003159,0.055282617278513226,
ARF6,0.04682202861222831,-0.09267291070657484,0.015085095789915135,0.054958115872089375,0.06563761365249243,-0.0625208967164325,0.068445512847095,-0.0006351938507907969,0.0983789247315003,0.011638352242465523,-0.03150484589547755,-0.07352047682597247,0.03356784195797813,-0.01039408635483913,0.010980112582105225,-0.03381847391102827,-0.024285177319874545
IL6,0.020148580160048807,0.07219579543807811,0.008698362535349531,-0.04930765538879582,-0.020800886398344313,-0.01668619088329298,-0.045305974780830954,0.0464506285830059,-0.0029351869306562762,,0.04290010299917229,0.04961708985740075,,-0.030786814057970978,0.048803837796490536,-0.02939641975022864,
CALM1,0.05702126126838095,0.07906434165978685,-0.0035431173546725922,0.050830239933986186,-0.09258414510129674,0.03700954448594962,0.0018373092931807142,-0.1039293962690342,0.010684047416336197,0.0060508133843273386,0.02762827260864352,-0.013101694804036761,-0.06780397362085326,0.06930588552758966,0.06523360593078249,-0.013972522014424959,0.028354159370498448
VIP,,0.05100545557157908,0.016011508905046212,0.09580954606234546,-0.032070980689149944,0.005009696383999144,-0.03588169447969036,,,,,,,,-0.007452990486609426,-0.062160948039294846,-0.014018618380527094
NMB,-0.0016731148499656966,0.015069978905777628,0.03989692606414159,0.06257401439572884,0.05142980268820972,-0.04190519503986089,-0.00030681048470903677,0.03440120132771985,-0.12379237086015492,0.11669952971042738,0.020435365146239143,0.13790436811782342,-0.012258063004950472,0.11654299132666099,0.05297411786079259,0.022972985569644083,0.0227449650207578
CCL26,-0.016216314567895733,0.0012800717726318652,-0.018055148934859086,-0.02971180828926725,-0.023290066200612653,0.10682468770766396,-0.05801366321277639,0.12949541765843547,0.0852187013714731,-0.0031277210423072983,-0.06320271239641148,0.013826667226645913,-0.027900767969857004,0.09003030302382638,-0.013831638869020063,0.006643085919976722,
FBLN1,-0.027071199017398614,-0.012004216603383971,0.03036926844160431,0.05804854116219465,0.027135729552377197,0.015237109457004685,0.0556807523822811,-0.03408240742457206,0.1210619938122463,0.08407467592422976,0.04487694965836596,-0.017032677069235717,0.06584269246442362,0.01644467234422732,0.06997188455304727,0.1175021236512693,-0.012323266243988653
SAA1,-0.029297730599378943,-0.022079206529199997,-0.045043762062564024,-0.06411417424696782,0.009605715146440815,,0.009525933944553177,-0.05984911097136156,0.06371740945598021,-0.00765261217020313,-0.03822985440408405,-0.10293166396335263,0.09557990006931828,-0.11429478694963047,0.012436954791216377,-0.11413102358066507,
MICB,0.06732973206086965,-0.021687977547657836,0.06897242273924674,0.0718532121958618,-0.03147143193346222,0.0780637561298265,0.04278982876894788,-0.016526832342111844,-0.03486712333028317,-0.002506808807399391,0.015687644715477823,0.0025429202828015454,-0.049860947338568495,0.02521121173744257,0.04365697012946943,0.02072303002665636,0.006274273069045832
MMP13,,,,,,-0.011183345494616484,0.08198010156296924,,-0.10111607248192396,0.05636670312965749,,,,,-0.04860613743552127,,
F13A1,-0.01586824862196476,0.06447943348559698,-0.03539084012387795,-0.07155212134528496,0.10039409835578202,-0.009335591157334455,-0.025317510058572627,-0.07484645084045351,,-0.04111985332274231,-0.010313037351346711,-0.09889983264391818,0.0971677582033822,-0.07292933674995802,-0.09159707051902401,-0.05460417699512434,-0.03927741242967668
CXCL11,-0.029695043879242614,0.055932455771908564,0.007368969187540342,-0.025027199901754314,0.03842666607733524,-0.013730575271841723,,-0.020362815058262495,0.005138737084221195,,,,,,0.023257538783319646,0.03240136531761524,
COL5A2,0.10662416924393896,0.09221138413430247,0.012546028498120677,-0.045372064565691005,0.06627326748023772,0.030105524336529185,0.07265666377045744,-0.03933217591698413,-0.012441074042722553,0.09420252533646463,0.008818417968609325,-0.06870120449498615,0.06607513474976034,0.00652910910937003,-0.014844485970095776,-0.0067116394777381825,0.0460615959665612
EFNA5,0.0072878962516614515,0.03798207124273599,-0.022460649718313255,0.004496869068339279,-0.00910419355341136,0.01887993849148804,-0.04001745951747942,0.015928140037149537,-0.007525855346192284,-0.05187242816567591,-0.011718596664555539,-0.07599660345139247,0.0363011701707645,-0.010872968205386344,0.07808105152597598,-0.01978753905668921,-0.00664374097305096
AREG,,-0.026505678279561,0.0006441863218672472,-0.03481757615330549,0.004436519126253069,,,,,,0.07694964501072893,0.1561646220580801,-0.02441564812993042,-0.035833643198946066,-0.0028037110550219193,0.02763028350466222,
EDIL3,-0.09227321315016757,0.12537275147325327,-0.00521688902244536,0.06323185052828426,-0.11507282731442098,0.0029384035244905487,-0.0731666260992452,0.04233151394793304,0.07597373101969371,-0.07095624062176543,-0.024128454271017515,-0.0012054027882434002,-0.0760499574202623,0.0023899652946097532,0.0005142218056185338,-0.0740367741193297,0.029573135261026305
CD86,-0.07331712002267225,-0.047933099188604535,0.06100935380987634,0.024240512271168774,0.0728347601514252,0.006406490781857148,0.059554410977359924,-0.01578446740629302,-0.00428335949473981,0.04314781709879833,-0.02314995243091689,0.03629561140332594,0.01872614004239628,0.024258270680208024,0.038284307794885127,-0.01915103760867809,0.002487781636984952
AHSG,,,,0.033788284483870897,,,-0.037428238949541975,0.10741130209201127,,,,0.09727635269089518,,,,,
WNT9B,,-0.03626455130237924,-0.015691481017937287,,,,,,,,,,,,,,
HRAS,0.07886349789466914,-0.035963146656237774,-0.004774991892129162,0.035073028606513686,-0.05365639984529294,0.03580248809434487,0.005720148845555949,0.021448288747848168,0.08000111532746829,0.057902628565673624,-0.010945870206430374,-0.0591964335602571,0.030671047612443117,0.04593869943280764,0.05445894029396559,-0.010688660624482623,0.04957583915024197
C1QTNF5,0.000524670890749046,,,,,,,0.0007346970045979172,0.0035136401570474165,0.022401898004379594,0.05180559000230314,0.09600533615970455,0.04301163716078482,0.07101421606709228,0.07447162188942655,0.0744162267059751,
RLN1,0.008895426752034086,,,,0.1335174568486491,,,-0.05027223947304565,,,-0.03390056909717826,0.21766374147661605,-0.03236683133113626,,-0.004318825321536851,,
COL4A1,0.04746062240450734,0.12028485181470816,-0.01669245539735678,0.004464989394009526,0.0974725158685253,0.0016175414207030797,0.06332749816906941,-0.011206900269107426,0.031587614541663256,0.09088151795022212,0.052626685805017254,0.04335708771691092,0.08094398901640922,0.006541072309866281,-0.0372428845404595,0.03264561509275088,0.013698897022022528
CCL3,-0.026511789379051503,0.059380196769372826,-0.014823498567725621,-0.05382552905161194,0.012723286183898324,-0.02354697802854067,0.04920751998502305,-0.12643819667102663,0.019839631558949272,0.020631374226199282,0.012127957843393152,-0.012427351487218238,-0.035716628213026375,-0.040268468725336064,0.16360078291784244,0.0678951862066309,-0.04941520443677852
BGN,0.015595384810589117,0.0020898387860732027,-0.00039786386194706183,-0.012746222598191125,0.04390308753382221,0.018331386008366053,0.09263157466919267,-0.04126279630742358,0.03250074759516649,0.013920332147377541,-0.006253551728933216,-0.027680888888442248,0.038612056827479445,-0.007877208670783183,0.0062757506061208185,0.04587647406937916,0.02800308357238778
RETN,,,-0.019361305691956734,-0.0328747290142464,,,-0.003333480137117319,-0.15300466763313522,-0.05145115063764908,,-0.024104931027606934,0.04499589272861381,,-0.008713020150974334,0.01821618985065091,-0.026440674170324086,
S100A9,-0.02944340171227446,-0.045067507942775795,-0.006268743919636048,-0.09130262771708252,0.10522428275985424,0.03272792695626306,-0.0001311619969045706,-0.08980230697825727,0.012220551318585376,0.13708975383873473,-0.018270089058270586,-0.10463236603837642,0.01876482627013063,-0.11975534022551208,-0.046367717227069026,-0.06066183606718767,0.06465607163138605
HCRT,0.022142351218577414,0.05123239401144537,-0.017733905386655438,-0.0005295178731754374,-0.004324018169602997,-0.021286774182481417,-0.0181510610548006,0.02422547963594809,-0.12799957419296606,0.04962831304583329,-0.0400095000037548,0.002249980292817743,0.0665480887374738,0.04209924437391429,0.06671527683310559,0.012348744132063475,-0.018307352684717105
FADD,0.01587184064126647,0.013121671560441469,0.015899015149183345,-0.030069968616415896,0.0795953136753616,-0.00033979221529909507,0.06795674266430567,0.05975068533319415,-0.02669669568675729,0.10634747045454285,0.01461445509308229,0.05223675858056645,0.054012330767511024,-0.011064806291674924,0.07080666542347105,0.016451088864480417,-0.008875503522999295
ACTR2,-0.12172182050640828,0.0084552426818591,0.014798991394975189,0.05065799420228764,0.03787123421530084,0.05511601127041417,-0.05623041497976404,-0.020075485898480978,-0.017259294172781284,-0.02995511605414555,-0.04587428616503394,-0.056270051870340204,0.033203575547468146,-0.03972602348968783,-0.08650392658813756,-0.034963445318652114,0.027123770719141363
BMP2,0.004975288943497581,-0.043546536868587435,0.017685342641743144,0.028400687989095206,0.04659649020808982,-0.046915721727098667,0.07580550510334366,-0.012627895450012644,-0.08469923895427221,-0.014880052701972615,0.04249506572897794,0.08809702204566686,-0.020915262278480166,0.024510949451672443,-0.0020998604182574866,-0.05275508505545903,-0.09077769519426247
PDYN,,0.08967608548511673,-0.007095172737562918,0.012005459884418401,-0.07486680122203329,-0.011101948807255006,,,,,-0.0003439387508318737,0.01281423997938024,,0.03683829079777226,,0.017737928568488107,0.0632393079521819
CD55,0.011665612354489003,0.05163727440522336,0.00907312375837146,-0.009079348478722018,0.0029057434226985876,-0.0017826714382940608,0.08396422914089362,-0.03998724354794716,-0.003452634944499709,0.02466006197553154,0.03250733986123414,0.0448224700695618,0.00518045178150457,-0.038196008377148746,0.04940495377171665,0.037731500766544634,0.08977151506793629
OSTN,,,0.07386189204523332,-0.020844594370095077,-0.015698816604344364,,,,,,,,0.04624392684277992,,,0.05769783955088072,
PDX1,,,,,,,,,,,0.011703486823977163,0.08691144164979055,,-0.0054161582259224465,,,
CD6,0.03442995781698842,,0.04208971024126499,0.001320820569163362,-0.020331485558711157,-0.014776944465368516,0.00648917317257707,0.06483025080534961,-0.07452357196039719,0.13435354082183562,-0.02906273159792674,,0.1180022068523058,-0.03671846639927395,0.038448454456580926,-0.008113850475235397,
IL16,-0.018126317358697512,0.00552897037717015,0.035106014267793126,0.03280302134890524,0.08724755707593512,0.11008555521807528,0.01686350573232381,-0.02514798864860507,0.015067026628221238,0.06400268249679682,0.00020063216472545397,0.09564267487208185,-0.009127826331878228,-0.0526217974322984,0.11893138528392878,0.012866021911491856,0.0315269258034281
LAMA5,0.1052519017377515,-0.0152454769989526,-0.03252053313909041,-0.018650042353697594,0.05018618549432315,0.008110143558028146,0.11899364386008265,-0.008754253288792374,0.08319424969913645,0.06097623967671692,-0.04041520653162602,-0.09298462569133563,0.06193565607766194,-0.06928292569916979,0.03697018061855182,0.06085459255710635,-0.008574269010827666
RGMB,0.032233760235145584,0.03483467517344767,-0.01276899546774413,-0.05852357519720366,0.013152075701082344,0.020221304406890635,0.006694955149179395,0.05765969227991862,0.07643967504445251,0.023144361336804864,0.057993168897830565,0.004788772089736084,-0.0021223551786581554,0.022174394121758055,0.02916761801731179,0.03322736053135075,0.015498854922034162
INSL5,0.05147909284690254,,0.006026970888260201,0.1174184383682305,-0.026979901935886657,,-0.03940570183103813,,-0.03555088130538875,-0.04471550203208952,,,,,0.07852509180341662,,
IL12A,0.06131785801498803,0.16152338900472332,-0.024787610752392605,-0.005143459977372332,0.05795103180529369,0.045298973445578546,0.00936895193158679,0.11283830392431166,0.07854405171823417,,-0.025651185407955298,0.009023882390212411,0.03922119402235582,-0.0300796385570275,0.06921859747188283,-0.01471390357998666,-0.032868394068312365
S100A8,-0.05621809284803479,-0.008630362077927868,0.01125239565259818,-0.10876934648021201,0.11010329114272463,-0.05085712029090976,0.0008447278539012034,-0.06495964201694254,0.029145117611370255,0.07051757715919234,0.0048747603048952814,-0.023246998155009205,0.11503831386818977,-0.06418172902897314,-0.023901991426520282,-0.012926323306365553,-0.06264675173415277
TAC3,,0.051324515714356575,0.020068464358577585,0.04172033341708222,-0.05449385558361591,0.024663745143914527,,,,,0.009121739864071738,0.030036603274678636,,0.01337732511873151,0.03016008359252043,0.04408601339802518,0.05579383586880591
TAC4,,,0.050187591983644926,,-0.020331488029596497,,,,-0.009348532047964256,0.025891818643935523,,,,,,,
MFAP5,-0.016817083933804308,,,,,,-0.01491170341472784,,-0.05682645607605512,-0.01632447388671298,-0.04643264719633919,0.08877457093743107,-0.0344539318578192,-0.08301174362408668,0.01674596749971968,-0.05144156044996845,
CXCL16,-0.053422656022273,0.03030353064701549,0.01579808337344423,-0.021948253044788712,0.05370662986116309,0.001331865690829543,-0.020086613265521663,-0.052651314216571744,0.02873041155825294,0.01707746483840604,0.08035831000798208,0.0165103734805263,0.027021226056363517,0.028610330629731232,0.06282699107666616,0.04908388057636776,0.008151059271452364
AGRN,0.08663110266197234,0.014523800203206353,0.027436883716661694,0.051186987529783616,0.1082950577485818,-0.006519243890410297,0.07992340750102947,0.030634999154573312,0.0811292840129166,0.07587368948348736,0.064772613441658,0.16030356084604558,0.08445706784893098,0.02265826048484926,0.053320242486641835,0.07778528689849692,-0.029622124149933277
COL4A6,0.04045511737979818,0.012801171124802207,0.0200914182447683,-0.006182457446488139,0.0669083250968212,-0.012089330348630583,-0.055918144229846194,0.15965443651588426,-0.028098678136562937,0.09408823254800817,0.006697902068736841,0.15083895903415645,0.13570235057558602,0.09620196962674787,0.06317755861588192,0.053475680328706525,
FST,,-0.010894701537033147,-0.00029552502508863016,0.10120699711790807,0.021617812403195238,,0.060563041379906396,0.07552541011838666,0.07771060753759318,-0.014419866309473825,-0.06044755607885228,0.12252177542632976,0.16818369276084136,-0.013545808576353477,0.07796178504242385,-0.03608926016983214,
MEGF10,0.03282107643207011,0.06251588460148648,-0.006625062875809422,-0.004580879306446138,-0.033945744286839295,-0.002594473266867733,-0.023660982094233347,-0.02066134356778585,0.014182464441269855,0.019554950791452475,0.055614399506907,0.11832310327541862,0.01005182490521287,0.023322427842429244,0.10138550285550046,0.04009984478046313,-0.0031815409400515566
C1QB,-0.10062174816085838,0.07331404184577815,0.036409908663314304,-0.008413708888645068,0.11086266273705773,0.0021121445521394186,0.02172345095561764,-0.06160552896575429,0.03724786442845148,0.035897779657937876,0.0685569793073605,0.09772589258047001,0.08113130529753806,-0.012756332085984104,0.07232554431432449,0.05528692524119541,-0.1302677692023421
HLA-B,0.08943947970118023,-0.0011340749222278168,0.009282009587237575,-0.04709530568573046,0.09001761033355397,0.0051864192946451115,0.07124543150313194,0.025929038448667275,-0.029884344283669158,0.08402709749756351,-0.03873046780987511,-0.1378684652000044,0.13347930248503456,-0.06283755565314371,0.012966579534328074,-0.0022733392794332635,-0.027954579347631025
PDGFA,0.0017573187857444445,0.047001452660959946,-0.004706148780464252,-0.010215152618062098,0.019719690440442413,0.03847280003213561,-0.04055704804200398,-0.0824289513046459,0.0051869208269411885,0.049928849356632166,0.0017105629503497192,-0.14665621450224253,0.03618094746373644,-0.003624091189621421,-0.0065596747064525975,0.0412462384091037,0.03718710291184778
LAMA3,,0.044061452597601705,-0.03003157898652057,-0.0007203509430519083,-0.05505967460200419,-0.028411975060982014,,,0.1160577224150837,0.09547707141527115,,-0.03046816708122336,-0.011266919955621789,-0.030410350573996145,0.020305093787966876,-0.03388589268959232,
DKK1,0.10150517243773441,,,-0.03202250337472571,-0.0018932781013807122,,0.2053566720643842,0.010911787880940708,-0.05722693576338978,-0.03227786621434862,0.008967813060513159,0.013094905373474082,-0.019247996636340848,-0.030698024308868713,0.020855906566270982,0.030069353932400757,-0.04014535887901172
INHBA,-0.03331136905531589,0.12079097268140307,-0.01721055809390861,-0.00331036256539896,-0.019983219523686046,-0.023667784592687997,-0.04851902203397272,-0.08276468406368888,0.03900669531040499,0.007956672336188339,-0.13223852386844917,-0.01186329432505357,0.00907231377008806,-0.013404082599139297,-0.00987984722243647,-0.012523068391914733,-0.07108211132875385
LEP,,,,,,,,,,,,,,,0.05147789618744972,,
IL7,-0.015386959928761232,-0.029318943869281,-0.025974255779151252,0.006979685793862436,-0.01807158950657396,-0.014337274248104645,0.001556235986543846,,-0.0761403444327591,-0.002304703199851488,-0.021261311307039527,0.029481325191821357,0.04083413145351919,-0.0034881813641009394,0.014618316877189029,-0.04177242112511893,
FABP5,0.010707081364930312,0.047935679021432094,-0.01974945670702018,-0.04638729272796883,0.039062568895813,-0.04406229618559188,0.037907336913630296,0.03476742020736628,0.0586833239982661,0.07854246806720214,-0.03423719167601662,0.05323841440772739,0.13787131505271746,-0.001589440593099676,0.05750987725108727,-0.014604080733704785,-0.060708188943467405
CCL4,-0.03494745901286815,0.09820880983087785,0.04781150236672169,-0.029809558600599754,0.013283745811198074,-0.013190255701266158,-0.023577103085997968,-0.05593446902027899,0.03457208371419778,-0.014486961871443133,0.021865467609655485,0.04255558825311692,0.0315865386247775,-0.02961404600302716,0.1279835677390107,0.038622226571915746,-0.12778329894494003
FBN1,-0.008300442779937241,0.04525662524831209,0.05900959271570886,0.01978265884604837,0.07010294039708607,-0.004791848920950023,0.03920153115825044,-0.08784152319652033,0.02950476351080038,0.05328520968924842,-0.0022350899951409636,0.00988941522848522,0.018402526878266507,0.02304577675730432,-0.006748264502569425,-0.025317871043145136,0.08292729410203599
TCTN1,-0.005702328072579642,-0.013036246870249929,0.011510733358655354,0.00352803981521598,0.07405926767997656,0.05252574229347448,0.07471573312105909,-0.0364903834391227,-0.027001524996693057,0.13888114996489048,0.04917520697914735,0.03108592351503068,0.09504866693804517,-0.015262355816564696,0.10849377645398853,0.03930054423264866,-0.041502487988290135
NCR3LG1,-0.031695615308318326,,,,,,,,,,-0.002904020299239854,0.010039946130701805,-0.03541273481723786,0.00021294565417075655,,-0.03574974063505692,
BMP7,0.0005777975715370241,-0.009215968032472073,0.028984738786377452,0.06337052844090894,0.033548148335995426,-0.08239362871703773,0.08687056747833383,0.11529627362858638,-0.025313806613507767,-0.07441752658951051,-0.0002531903311799034,-0.019324352052934698,0.030537893749681508,-0.029330643497986073,0.1288410851521923,0.12727573375958626,-0.005589140552151074
NLGN2,-0.00245183743516294,0.08207756348626849,-0.003894576761485817,-0.003958223671572047,0.01759489101185868,0.014359030928337008,0.044476385093419654,0.041395203685102126,-0.0921715355720897,0.049351952432307056,0.07864362470764394,0.08076303079251287,0.01088953565092553,0.01697199884035775,0.05463040245827725,-0.053663527521942624,0.14308708451658514
CCL25,-0.02591658011501895,,0.015912420745355794,,0.0631517220649096,0.007196587817850848,0.0022952684232534232,-0.011871485335236156,,,0.026401274304988995,0.03959151902975161,,-0.04010075761477133,-0.007123644355902218,-0.036774632314367985,
NPNT,0.031229551531551526,0.018214463055484555,-0.023186289154890762,0.032653093683938185,0.09631895867528595,-0.03221518878925409,-0.01619052206846912,0.08787093084958263,-0.044051540568571565,0.03320512603285386,-0.010383207589081473,0.0753824513820201,0.09001825100905833,0.07466377050464353,0.06322812239823027,0.08499008878792104,0.03452501711257178
KITLG,-0.010799293766403107,0.10168515315705956,0.01666067862184148,0.05711690473216767,-0.014709091064660182,0.021920147820595752,0.07634992147800315,-0.04359886185402544,-0.03360372969792527,0.11274209226347953,0.028373044542839565,-0.017880554066092832,0.07412589292710081,0.08639536948630747,0.010120050806695372,0.021002722448253564,-0.006351052490658323
MADCAM1,-0.026702519440236914,-0.04049774393144592,-0.00786597341566114,-0.021787018334608763,-0.024409761879366478,-0.02054807313718079,0.011511197231253878,0.012972670949612311,0.0843197396922871,-0.06605543546571903,0.06066838704738515,0.13336234101306954,-0.046884974534211504,-0.028018889365186084,0.06085385984491199,0.016437317467220592,
F12,0.08442045304259925,-0.021551994304760992,0.05578504334610362,0.027865070492970177,0.03095151387485045,0.08135976119002693,0.059822516226189275,-0.018013936212928405,0.03373470729282266,-0.008660052582590852,-0.008892175235962885,0.06535505662687684,-0.006763772549787153,-0.013664192037121627,0.03867250499357463,0.027581408675712335,0.02942395357980233
S100B,0.034240897517810204,0.05596182451606183,-0.04458019906879395,0.06536033511019784,0.04000719154210658,0.02916336626727168,-0.0668294372108415,0.1912478389661188,0.13618421208221723,0.0939883066432527,0.09341470550672269,0.26555096942042,-0.09071025982570165,0.02727336986351919,0.19930412497396682,0.12819147743113168,-0.05210093832521299
IL27,,,0.03019978738069708,0.01468229319577887,,,-0.014077245906433368,-0.014780817711244383,,,,0.026919221886914178,,0.0029554889076025626,-0.028837245707781917,0.05254515971944966,
CD99,0.06169674644109607,-0.004494388185948544,0.0037825592124340252,-0.0715077952190898,0.11935842724229577,-0.03692423360547977,0.09823021017916235,0.013488211895936362,-0.06320241528494554,0.10563238894977965,0.028793695769859372,0.027460242814811013,0.010583144895430309,0.0063221443571891845,0.07169007176660462,0.05801378178101816,-0.04076007494923555
PDGFB,0.05077508598183834,-0.0025686306004654596,-0.0318602499200698,0.04033317781009459,-0.01079681368963255,0.014052769337843843,0.07290264528195643,0.005332467922410887,0.004256919975347536,0.09213104386374164,-0.007194793493111635,-0.01343832607446764,0.013738250783867662,0.024081757207897635,0.07856062267018575,0.011896527518603194,-0.06295234439238515
