,UKF251,UKF260,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
C3,-0.061399633255532174,-0.08792739027147892,-0.017736454079963264,0.0008645287868154081,-0.023026922923780464,-0.07630308246141262,-0.02499331779011411,-0.06390543428494855
DLK2,-0.015060503330755474,0.012701629205845198,-0.02024636470829548,0.002426066454904732,0.056416462411690536,0.06518986834584248,0.022706206882523176,0.014398590317338195
TSLP,-0.013733113527114099,-0.03979683883770505,0.012525379854873222,0.008355581226068077,,0.02799658724417434,0.02995736583582105,0.051980202193815155
OSM,-0.020894062312942597,-0.03975958502580926,,-0.02493816598178089,-0.01204325886379361,-0.002892942308696049,0.008401570159546116,0.03570956172963266
PRND,,,,,-0.03450997698225907,,,
SLPI,-0.02246709477063602,0.029529288021074636,-0.018195306050268926,0.06789062078677513,-0.007577477901346608,-0.04426647366116384,0.0365252515001616,0.009807174233119406
AFDN,-0.022259637423250975,0.014897034608173185,0.08694016403456035,0.05119691786719392,-0.0726645879360725,0.016130017400439407,0.026236103740264066,0.05067470380806278
KISS1,-0.034413608294470786,,,0.016935536792955293,,-0.015538425871104385,-0.015828240004173544,
ULBP2,0.016222574818845065,0.10004709244691377,-0.019583206424707227,0.027187813364195897,-0.04644786050550882,0.04380930413603763,-0.07084039612232419,0.055165041527389845
ICAM4,-0.0037487194938386568,-0.017121488395915947,,,-0.04160522631559144,-0.013631911856503871,,0.06483937892711747
TDGF1,,,-0.014614163430006771,,,,,
ANGPTL1,0.03597819918585709,-0.017915667816485167,-0.0030908537215205783,-0.01059048539879635,-0.02611000162257116,0.11825601487072508,-0.016347994590291563,-0.027517892533279072
LTBP1,-0.025945605289323426,-0.011301836058155375,-0.04305627375565618,-0.03167354116092893,-0.044144042161797396,0.005535504648257828,0.06124683076992514,-0.0019312958109914782
CD160,-0.015596488293015433,,,,,,,
NTN4,0.022290523020459797,0.03750435012560253,0.0014057349631353305,-0.0091129046713385,-0.0014561255571550293,0.052536639531945054,0.007361997101721049,-0.004992096744308518
APP,-0.02921541248367809,0.027303202727205544,-0.03134367323297291,-0.01752733934899004,0.017375554073473163,-0.0025484529607210826,-0.036022608192168876,-0.12747135059904444
RIMS2,-0.016912937246349707,-0.0009282791484827826,0.015015408668449462,-0.04138477859000596,,-0.02598573896259523,0.006522146984690912,-0.017931875323555824
WNT7A,-0.021001325090006295,0.033023751388442914,-0.021999561086329753,-0.001485339182658657,0.05249705708357578,0.015106913379965052,0.06306866410715077,-0.03736704760573227
GAST,,,,,,-0.01553842615226324,,0.03406581870552591
GPI,0.006920168811139769,0.07280067612710278,-0.026548443867649103,0.01270634470454196,-0.029596338062379667,-0.04492662947817168,0.01805965500047979,0.09488594983096126
IL1B,0.004087500961249376,0.01468174387426741,0.0017698538321731627,0.08294189604265943,0.006922863185714395,-0.0005984626093794842,0.010527664326491536,0.06710933844133327
SFTPA2,,,,-0.01493686340561206,,-0.013427281316331143,-0.012876853940777273,0.10579268899568216
HAS2,-0.040157779539444584,0.05539191095769261,-0.011154061645318443,0.002754166554757829,0.0013441877889598987,7.396501050311769e-05,-0.014753550918034446,0.006982247965606538
IL11,,-0.01765472001983895,,-0.01677575917006496,0.005025832159775664,0.04871958822630054,-0.03539585030772138,0.02882457431705271
SEMA4B,-0.002462100957643427,-0.05414259173883595,0.04695875048119027,0.015563193499657546,-0.010502990662460202,-0.026323901972383476,-0.0011326528557678553,0.055495953544342565
FGF12,-0.01573372993747518,-0.06687659376323547,0.048161043663404894,-0.012870951935322027,0.011888708573321147,0.006187661542052373,-0.0036904553623635862,-0.0015071030399378422
CP,-0.0648449995444813,0.04361810852262998,-0.04066801299329836,-0.008951419869835118,0.09018916997296407,-0.003733058796358781,0.06548632335487463,-0.017976425885926704
NLGN3,-0.030717968357023135,-0.05763378685241213,-0.038870096424666004,-0.05169225417819574,0.03720515677900264,0.016921875954130923,-0.05880360322641219,0.07011528164003904
GZMB,-0.013733113527114099,-0.010527974748992874,-0.012426561231681853,,,0.02260514004768345,0.013452792781701061,-0.04372359946376026
PROC,-0.028031700263296933,0.07590007948543888,-0.009795390801663516,0.17835660915062557,0.08080186122002725,-0.01641386828937777,-0.0075313605552833,0.02175399561663681
TNFSF11,,,,,,0.23259478257491478,,0.01734370257319732
AGT,-0.04797138849377014,-0.0778288130134522,0.006086349865785838,0.020336703401238315,-0.02478701790716673,-0.05271176569921231,0.002177170901197054,0.020680361156050618
PTHLH,0.05871521649891415,0.062358337886853424,0.025017893893746704,0.009431472191245396,-0.018858846612280048,0.04414955233784202,-0.0015361200812614518,0.05672339012686802
COL1A1,0.023797580572716193,-0.05917632807281668,-0.0020032913870860988,0.02271442392367288,-0.0656687018553986,-0.031839601411214204,-0.012521802497879047,-0.021773007454529297
LAMB2,0.01956629785093246,-0.037002990558043417,0.040511154012922455,0.05485311088827346,0.00484723199804374,0.026110649085245696,0.0809543869543062,-0.0012028376390215904
DSC2,-0.020977836171548726,0.02311161807509349,0.00015236206498758225,0.05069243311688119,-0.06602381111098565,0.04046253471697922,-0.025217526025844872,-0.015517957301756981
WNT5B,0.018029172882019315,-0.03664968930737475,0.02868410634777337,-0.01276330864360662,-0.06836270760478956,0.11510476044353608,0.006217043362375754,-0.04625942733759033
LEFTY1,-0.016285203689473594,0.11512134436782746,0.015059994082855632,0.06294671278476537,0.07977400855216908,-0.010234963449911025,-0.031212042764282515,0.01816310893260422
FGL1,,-0.019411343632600275,,-0.017206189001862722,,-0.021774185834066206,0.15002225317507142,0.0022679230520786455
CXCL5,0.01792161634584083,-0.04182580493542519,-0.019012863249951203,,,-0.021877744839456124,-0.029569886416470764,0.0253743775209717
S100A1,-0.03426348523119559,-0.022665642720939815,-0.022737105772750142,0.0195536685292525,0.028713359578952446,0.03299609347663673,-0.015803688500797986,-0.03560155804503808
NPTX1,-0.03158826128699182,0.017423650481556606,0.03178084619000859,0.013934419307051717,0.014771225609752145,0.003609858175103777,0.024666838928335617,-0.09164442456877475
TGS1,0.013603006796965402,0.03400751736780554,0.02822389551641955,0.03451415729111657,-0.02167556202790885,-0.04967991378540499,-0.017924898284822074,0.022739215010538175
SST,0.05143933017641587,-0.008782291400951173,-0.024191660185246704,-0.06415748550184139,,0.014470611096328433,0.029396239973626965,-0.03648513669160692
IL34,0.01003011499495167,-0.004397919561804527,-0.04532910512471796,-0.025954592146579938,-0.08977805573741908,0.09384839727219091,-0.05970824034130236,-0.06998652558997565
DHH,,,,,,0.02798602407175982,-0.022534069325594524,
XCL2,,-0.026414056283764156,,,,,,-0.02751787392820577
RSPO1,,,,0.02668832050820633,,,,
TF,0.017125713233857746,0.010743225792208589,-0.007016269802663503,-0.007276132181528437,-0.10659951397994807,-0.034503122234702185,-0.024530949021226003,-0.051460295844333565
IL33,0.0063863234622380674,0.07441181445889161,-0.04797120549903186,-0.027359086686149975,-0.01718538001131546,0.0777219104683322,0.008995883380974064,-0.009707888946057293
RBP4,0.01073495532516058,0.03451572735094838,0.031292524242077756,-0.019020490558841387,,0.08036475447311629,-0.017885038121650394,-0.03546008486255636
CCL19,0.11251279921776974,,-0.02117312083173444,,,,,-0.03542965089305352
CCL20,-0.015771323847202038,0.023222581253293215,,-0.015650645491457907,-0.06291009201295687,-0.04622910321297341,0.043215603349519856,0.02929054639849237
NAMPT,-0.016388112781267387,0.0870362164371502,0.023752612070101757,0.048846734942059725,0.026316451890860126,-0.07809468152754252,-0.014222812735123446,0.00973507808122792
