,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL2A1,0.06082405528551703,-0.015121061895840594,,,-0.018687165793949027,0.014122764014072049,-0.027663961149247174,,,,,,-0.030673994607747387,0.06237418697461261,,0.03999190871644093,-0.019817716430359896
SHH,,,,0.02566332209668353,0.004622569646109916,0.009102522083420966,-0.02174723481036977,0.023413871176735258,,-0.06086100403483782,,,0.059291688084296586,0.05267891827378755,-0.04701968767414265,-0.0116283558341326,-0.03688954323046031
PON2,0.012496874994299764,0.05436133601059046,-0.047234880391220695,-0.017212725068561863,-0.003832995357841301,-0.03687566522002496,0.08071508025413796,0.03479062920355742,-0.005686142702404171,-0.027901878622906003,-0.004510855612890592,0.023198383438691815,0.01600121580368337,0.05273932538623329,0.0029902802705774434,-0.010145097872250828,-0.0008238483746000907
ICAM5,0.05744265411905717,-0.03922477523248408,-0.02696626280982141,-0.03606409096412331,-0.010584805713212115,0.008175573286955416,-0.054058083487366515,-0.04403118997506585,0.08777139169578989,,,,-0.025215855012156087,0.025700382503504635,,0.06764715925290458,-0.029363988602567302
HPX,0.14887571005210906,0.01860523479013632,,-0.0188263504279068,0.033752839925213086,-0.0006639718857166782,0.00816824999981198,0.003892552991179918,,0.0712598386228364,-0.045995125115536654,0.0865341416939578,-0.01288832394558371,0.019245674854074437,0.05472792163091857,0.07312402885330233,-0.03142510029824885
SFRP2,0.06471340495219371,0.04777522992579839,,-0.026353045177518332,,0.019074097542225884,-0.0220784124450716,0.003386671880354986,-0.011389738294890678,0.060069953080060016,,0.07216573014086419,0.0721475978362066,-0.011832286694593422,0.011617277928653006,-0.034579936164540095,0.08992476659853312
CFC1,,,,,,-0.03302602942985043,,-0.00044465264298726236,-0.020801341839804074,,,,,,,,
CD70,,0.017631766446349235,,0.02690913093331436,,,,0.003915430458320467,,,-0.038371764123160366,,0.054861639050190536,-0.043854643701750996,,0.0035900711818412858,-0.0010279764320870277
HP,0.03215438879770074,0.0012673221160514872,,0.0028730183833440156,0.04872799416684342,,0.06199619478592051,0.026271729098623495,0.005729041246574438,-0.01756962282612647,-0.004792095374491663,0.09844211912609385,0.06095057055676198,-0.022615240489235588,0.026389192002775598,0.06053129124354458,-0.020369934505804654
CXCL2,-0.00038398881758393093,-0.05432836201654473,0.04741713963225477,0.028765422258127428,0.015466569926993483,0.0682486579738956,0.037939674343085775,0.007947702057341936,-0.02218507215073608,-0.05799166269083104,-0.034831555526229616,,0.003366984202128502,-0.0014680088617524585,0.06071155256381177,0.06029216148588651,-0.0012164711050651942
NPPB,,-0.036709404388860896,,0.03265468873673338,,,,-0.0149333596922013,,,,,0.0017038059197879458,-0.0037191801960701465,,0.011485625263204765,-0.013813195695514107
CCK,0.11375033827266023,0.1041092767809787,-0.03228313744462472,-0.07025470386932763,0.01775934856538614,-0.10036128661043515,-0.05506526059369744,-0.049110298558584384,0.12077714825902441,,,-0.03159243710045821,0.0316289411680968,0.08498043268013193,-0.0030184682095701137,0.03925324909811294,0.005947730270587728
SEMA6A,0.010390411060294421,0.023538689020414588,0.041349577083185936,-0.04299785007306033,-0.014904346876506394,0.07442620659395632,0.07099837013040092,0.0007593644562974445,-0.09171343957534384,-0.051431760181896956,0.10157626834789542,-0.036627060593360086,0.024756714024093976,0.0005812893902909924,-0.0009384582475256958,-0.019035712354240796,-0.00029867459782466035
IRAK4,0.017175827242602422,-0.05750589537617358,-0.020008570735362045,0.01878545106297297,0.07564880254356175,0.03971575095586454,0.05992298986941202,-0.012186760648066723,-0.019645415782425225,0.04574660361516545,-0.0007078133668622204,0.020060422792831205,-0.01631368141464884,0.04551286896016278,-0.044713037152853005,0.028786515378434716,0.025946692580792664
GSTP1,0.0007683516985316442,0.026565760699024905,0.013811406476601121,-0.04080453144352155,0.02700760543799446,0.1046297007023423,0.09723896294744729,0.04487075196344604,-0.10487559331932914,0.0320533318210514,-0.02322922965846777,-0.04221502854189278,-0.03891781046734722,0.142551181305545,-0.02224997318905744,0.030022014217078473,-0.030319594850431796
VCAM1,0.009430119055023228,0.03456182202577539,-0.011922006483645668,-0.0013526640846521552,0.028888981509000308,0.03650336338230502,0.1067235862635997,-0.038689942856353875,-0.05190793167781219,-0.03465686759375554,0.0766427303312025,0.013866097831944011,0.00035565463241790614,0.029613026553230504,0.0322659515141601,0.0672440618461492,-0.014083121787125747
NXPH3,0.043249208397728195,0.023343286555599394,0.0227463524718637,-0.005288510183414441,-0.000320976598905363,0.034647490055321896,0.08003139374070595,0.032541192173429,-0.010624370955837379,-0.017476304602282344,-0.012297776099076984,0.03834828673809338,0.044902669166577446,0.06624944716799262,-0.02528302089748987,0.026312336187373258,-0.031107904068543017
MTMR4,0.0004192671187581066,-0.030399681740446573,0.08159525306498343,0.03611083966024211,0.020554152445104362,0.04844393437783778,0.01857839110646102,-0.0023307610656801516,0.02254099708457037,0.04250805405261535,0.05351907528879554,0.03582293497536331,0.06200314032100312,0.04703135216033359,0.0271946809976495,-0.027622223041427245,-0.0009044098967205341
LAMC2,-0.023947647544092336,-0.0038326891126021314,,0.05475122419343807,,-0.02677961776576214,,0.04007002635527774,,,-0.035356241426968346,,-0.007033524474755312,-0.016474541533818415,-0.021426749261686927,-0.022004113566887713,0.03773163082504477
IL10,-0.03799377792910018,-0.048642447789708616,-0.019155584575197452,0.05599535758161413,-0.030700301098093834,,0.008213298242640454,0.07958047607485891,-0.026145361720979154,0.1375942249536263,-0.04610273278856394,-0.011117159178942264,0.05993474655119242,0.028727345431918325,0.0038168497460662723,-0.038795371436689416,0.007996170205466268
SEMA4D,0.07699884859747867,-0.023749609310444123,0.05756259705475333,-0.039869208198525595,-0.01931930096706704,0.037082302462874535,-0.06732575429090049,0.027031079860907064,-0.11912659809342303,0.06019724580975335,0.03639011974041952,-0.009817644408536134,0.030101154596390938,0.04470471694581482,0.024422604925455026,-0.053440006744045226,0.017719082499048737
TRH,0.030315628495244957,-0.03668805904270709,,0.00560286030545472,-0.018389587935327988,0.003147344845357113,-0.050411340871311765,0.0032319115698526205,-0.03239354604001156,0.005192558792914301,,,-0.02055684614596426,0.04945403032937909,0.030180131342422173,0.11411125320592039,-0.015471705512240778
SEMA6D,0.012161850101182464,-0.0006840212065196237,-0.015546069069275834,0.00451062464339774,-0.020389338304118976,0.09963387789044745,0.04166609469072222,-0.05416801854358735,-0.006329120723155948,-0.035037256084930385,0.04506602586727944,-0.044450272196848585,0.06824836258059783,0.04499725178713041,0.023987746819266936,-0.013400463507341193,-0.05820788872559389
CEL,,,,,-0.0042818642510987995,,,,,0.13003048094790687,0.005971451888131879,-0.03509085326513474,0.041436060226694674,0.04176066294598929,0.02062400144609369,-0.027584508402538323,0.00644856070729919
PDCD1LG2,0.009452448913772461,-0.03249521577469416,0.04971842585273346,-0.011167066899817849,-0.003828716289503594,-0.018806004455856038,0.09733002563179016,0.005462373054428332,-0.023908602861815797,-0.06143774237876811,-0.03778447648663244,0.15844008145882854,-0.00816310408518318,0.06065001565369231,0.024498155417702457,0.0041725879656340885,0.0032620957188839667
SPINT1,-0.020577901560700773,-0.027785801140318932,0.09601623241774189,-0.02080084925569666,-0.04905055116091917,-0.024324424615491898,0.033850440405480436,0.06441989210407593,-0.031459751931947416,0.1253937654755877,-0.04876184215722188,-0.01319990776526113,0.016681203553810635,0.04896301490254333,0.019661035104396346,0.009431149938454631,-0.0006614998393761801
CTHRC1,0.05576695170092227,-0.023526873979605182,0.009889659230459414,-0.06249293890154001,0.029764983031863382,0.11083113510463004,0.04356468325122202,0.021712219569565396,-0.011605196628576252,-0.028775765463999736,-0.08682132692383342,-0.027264169297720922,-0.03558397846533706,0.07329503354322389,-0.010361342580660028,-0.015313326740435408,0.06347239737472353
PODXL,0.0024987709978475455,-0.023678385044740232,0.02666158852008758,-0.019491396045484086,0.0203687249563931,0.10891491309795445,0.11747011479084293,0.04388575013175515,0.00209260541481627,-0.09075687110456497,-0.10518433706917404,-0.041933327646885975,-0.030711472507772453,0.004064946022449213,-0.03374385230907068,0.01515942141727432,0.04210759826943637
JAM3,-0.022600575209302667,0.00023893377518276177,0.04144518155437862,-0.03027778339345395,0.01437938995877361,0.035138464356300594,0.04560680892337366,0.06126703860108392,-0.12305325695842355,0.012264621335945471,0.004291386863490844,-0.031385000192138156,0.023384274070380767,-0.03561661876043898,-0.020632931411494887,-0.05840569217322865,0.06629127732680648
TGFB2,-0.005846690348731595,-0.008692508345008485,-0.006214392639774492,0.01221837149626251,0.011883167028097713,-0.0626704324733595,0.12997649863110736,0.0027786663230538492,-0.024808286864179768,-0.049293714939514115,-0.046450335172697886,0.06296570608243497,0.03282682105593018,-0.018217002984637572,-0.001906985493988405,0.006747984528099093,0.011137908306579477
COL18A1,0.05222086127025755,-0.08512351257684829,0.02646216580007613,0.04914434708975117,-0.01587575155389344,0.02964885886032815,0.14102581408956916,0.04918149927696536,-0.015382413698631716,0.08652897469684968,-0.009470947260613306,-0.007353515051304339,-0.09102664278319614,-0.0445490107522341,-0.050116385979171216,0.05068421888729743,0.059964816505407935
NODAL,,-0.04587452930220505,0.013013500387287553,0.04501286620505344,-0.018465149422772848,0.020185578532810593,0.024663952012495438,,,0.09274425692238081,0.04419521396457072,-0.002503812559912523,-0.04148128721618076,-0.024587854001001334,0.014445202068767206,0.07656512289077284,-0.02117443598247016
INHBB,-0.030862801323332578,0.020412447779164688,0.0472601252620452,-0.03430330428513484,0.030355985377788913,0.06772698135270978,0.10561198826492232,-0.028934819804996,-0.057689871371407846,0.08361326753263765,0.05516150778837301,0.03873925153655552,0.058356289090771916,0.03436399389370277,0.04805797510890556,0.02701876490260045,-0.060627982894698576
LCN1,,-0.01681404543032024,,,,,-0.02427673055945392,,,,,,0.027902127464574718,0.013931708972300845,,,-0.015645830721415517
ARF4,-0.017165439209650704,-0.014320647886420108,0.017558131448398163,-0.0020856837097297538,-0.009765003919992002,-0.035977332531373286,0.06805460670001655,0.03211134756911021,0.09077830759673247,0.06052971974105109,-0.027144543705182322,0.0812005493040147,0.011818024735827512,0.1357511652029261,0.04372354904950509,0.001949468566272208,-0.015734193132849954
CXCL14,0.04354665818772188,0.058232742983780936,-0.0777266984366988,0.05138596605008921,0.027888260230835234,-0.03601117185707528,0.0026937284292387438,0.01495772017647836,0.11398037171659957,-0.06686747022178609,-0.07423246017666868,0.09167498992859724,6.659120059746092e-05,-0.1503533198924313,0.006172814757756088,0.046282161564346426,0.0017388096983578872
LIF,0.002041097740151914,-0.03688021176355149,-0.0255335260029322,-0.0065130286269143405,0.022526816352039777,-0.023725287968512282,0.008160106458784308,0.04879828316283235,-0.02830139451775909,0.04181522236785044,-0.022621648887143214,0.06981641733854163,-0.003585009086633127,-0.07721002260268156,-0.05663804058043329,-0.01067439376342606,-0.028014816431911598
IL17B,-0.028623646869004524,,,,,,0.010181377114714977,,,-0.051084350649136495,0.10912670860680548,,0.07299628492398787,-0.047482352194484385,,0.03000245958805928,0.00598176567116529
MMP1,,0.056303803698635205,,,0.19862344588817563,,,,,0.058477784887876416,,,0.038865695381065476,-0.04037390324740162,,-0.02266932087910255,0.028459133102153297
MATN1,-0.02255276602762095,-0.03783069471717143,,,,0.05646071590355558,0.06829351432970213,-0.015120910979912338,,,0.06804004730457837,,0.016540267800579746,0.062024401886641566,-0.021674192357208955,0.02705219751517341,-0.018816900010146523
ADAM28,0.008013032667360538,0.0002470074382086241,0.05278055182103633,0.022320712229997413,-0.019303794645810904,0.01061402674759342,0.039619007417531014,0.03083172584935204,-0.03874903277991939,0.07552426980188487,-0.02298877106594857,0.004540232431570186,0.04366464597800737,0.010000196411766634,-0.06580026029322929,0.012839318594283807,-0.017178708583956096
TCN2,0.014241986415106036,-0.06576792841840702,0.058149199210059885,-0.015219176960883339,-0.04999216083463569,-0.01742309858407175,0.09416344306714174,-0.02698370605740801,-0.11477259279443282,0.0057884469113374665,-0.02331755657194383,-0.03681392789001779,-0.039285501169618695,0.037128495518807085,0.011349307154487733,-0.00938027574455033,0.06305436583072056
THPO,,-0.006782609997623453,,0.06083894811470506,,0.012082488629592556,0.13198209186518536,0.003958542258473676,0.04728940930290612,0.020042601618318025,-0.03535625923182552,-0.02618214487124859,,,,-0.02798729222921933,-0.020369940706854432
CUBN,0.045159094745286864,-0.009484531907934824,-0.012444685005878997,0.03868110344197591,0.014348502802555717,-0.04074586413649468,0.10149358136812676,0.033164691699189924,-0.0216034139508624,-0.06359559174647976,0.07318995405310316,-0.0011908483793632092,0.03904248875294086,0.04641472185027307,-0.040174972939483286,0.05493972131434675,0.022090038433683453
TIMP3,0.04195468807457361,0.074918034702386,0.031158265511055334,0.07032887784479076,-0.010717382045925141,-0.03141747803170929,0.1125006660963683,-0.011987796987461082,0.004909686154520882,0.07362560899590835,0.04014410731356742,-0.010169273735964938,-0.08272468502143479,0.026128367746678767,-0.026324608240708116,0.04987422020457382,0.12849459795199458
PIGF,0.009318379618059553,0.08009208289163497,0.01774746368945143,-0.007938763726539943,-0.027247919251717736,0.04729209723203486,0.06876828788905233,0.020778458397379875,-0.04915866946060499,-0.008272971224718253,0.09871576352252165,0.01797382022592582,0.07603429248164637,0.06624788759093435,-0.039099288622074575,0.022312713042838144,-0.03662099081387702
CRH,,0.011559237976069954,-0.00019229915169786697,-0.026099557042025042,-0.018687169222743473,-0.01930153743789459,-0.03733122769992833,0.04644148058816641,0.043106737637359116,,,,0.027915494318593203,-0.0016787675328550423,0.06287174691607819,0.023058523461911132,-0.02320076449181533
BDNF,0.08113039355421527,0.02943817893740157,-0.02265270521559688,0.0016356990140270527,-0.0014116646895849893,-0.053282580339139296,-0.05900421742560736,-0.031493365849071635,0.048847533194496376,-0.022758732256597396,,,-0.01950261278664839,-0.06461843902029347,0.012530916845166993,-0.049182793883659634,-0.006564936259607893
CCL5,-0.03065650157598847,0.022689103783145294,-0.0007537167925078178,0.038256963327893585,0.0025244302560822017,0.023106832190830786,0.05861468105550745,0.027817460119480063,-0.058923088153867736,0.0925748424048109,0.0401474090990007,-0.002287823843272103,-0.07170008026522971,-0.011754328283421288,-0.025527148515913575,0.021167027927488993,0.08834221220045821
GAD1,0.03927666176180064,0.061379344493274125,0.0295257653222098,0.029872897348653407,-0.023101376959197988,-0.10688673923580093,-0.07974000858539634,-0.04053354941836315,0.16307550373780041,-0.05658913503601178,-0.038854660916346005,0.07881769870649627,0.03088325118358019,0.1814956599445601,0.11966627997180833,0.042037902550732725,0.04998078887324843
COL14A1,0.008422153173362135,-0.026614847997063065,0.009112896786143984,-0.029420853734097925,0.03352057364246086,-0.005179703155265702,-0.024363909950441714,-0.03284589088209994,-0.001612139148734526,0.09201870413008068,0.029170393906222628,0.05518551509177727,-0.003946017713379257,0.01490258353185299,0.027530699025246873,0.08420624159403169,0.06944532471998559
HLA-A,-0.0008886651094053801,-0.017635957927745752,-0.03708527495296348,0.035564304772920004,0.02857169032332203,0.06265266117763554,0.14796503537823377,0.07542654158110718,-0.12089796633683897,-0.03672292849561684,-0.013015089595744798,-0.06456283338560279,-0.019886496829980407,-0.09598125598795766,0.017405350667517923,0.013418285815759396,0.024200039182660654
