,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NRG1,0.010063686205428985,0.07449993085861845,-0.024894120308749778,0.020313359483221622,-0.04662700182689767,0.027557804276222363,0.09199403695075399,0.12389042697398693,0.035279128751638605,0.09824778775809884,-0.040987202052985144,-0.023081536989960513,-0.026223785260720153,0.02837476023052598,-0.05920021699404946,-0.013996715138259367,0.06562206816149196,,0.015216797097994618,0.07963350644299674,0.05742996318919949
SPINK1,0.03284156600494523,-0.003521742281172444,0.13188060561119272,-0.04128552885287004,-0.04724384937981417,,,,,,-0.026868059180560924,-0.01142784096680393,,,-0.04984273732066847,0.012676437800639765,0.04164991342695074,,0.05581969864061739,-0.0501226396841714,-0.05258240729427426
EFEMP2,0.023208761879500266,-0.03935629430996587,-0.03635198172094048,0.011745850872928083,0.030158392258167372,0.02308688534904245,0.09743658791750047,-0.06118797163429315,0.04923091946996825,-0.030528575632508142,-0.031792289622182536,-0.06703904037861062,-0.010475902515753801,-0.08074461339529838,0.009949814161595025,-0.002950531993016647,0.05217277272624715,-0.01452228576763632,0.057189569857048435,0.02758968056857571,0.05480136368217738
SELPLG,0.03663404379942971,0.034785744290047875,-0.03328421094792171,-0.020320335684246623,0.02105519105260786,-0.005725270097698725,0.015165717548630263,0.054947494175711105,-0.007983643964419468,-0.03596121248929138,-0.01349517639806997,0.030372329471498413,-0.031653198593404035,-0.04325101761260004,0.04296924519755241,0.09568833212859702,0.04572028725886856,0.020708512950233182,-0.045183911814641466,0.08974694549942247,0.03863051808418854
GDF6,-0.030078171946415794,-0.030363180118820342,0.06575868889735528,-0.029743915879694733,,0.0015797529795794445,0.04995852223455542,,,,,,,,,0.08106864742468964,0.0015691505334235285,,-0.039149588166822784,,
HLA-E,-0.022820265827430394,-0.049333672815564056,0.038298912997756396,0.008814011996707198,0.07722429428312083,-0.011569000437292013,0.11821341582065006,0.3624118576787633,0.1138171711090371,-0.1409200389571336,0.01470072955371335,-0.06582424855577805,0.005031665373593578,0.021123959761983918,0.06437318221081076,0.013888596993275317,-0.07967849466689692,0.024359581726058923,0.040092596040127756,-0.029985833848931134,-0.07519481671831464
PTN,0.06610998856746902,0.06327966276782669,-0.10678579124768302,0.05532086370271386,-0.08597331401104397,-0.036235827619637534,0.1048506996193046,-0.23289850751433586,0.0464016809999368,-0.026335208099560834,0.058350098372540224,-0.055251539411710036,-0.05932023217444001,-0.10937089564455466,0.10909203717960944,0.06946400137765689,-0.04937896117393283,0.00502874257658728,0.01808045146588303,0.14636270392228037,0.08876644910449834
CD274,-0.03579102256246136,-0.01946715883719951,-0.026772595651595194,-0.007944592338946711,0.06121594620665943,-0.04268549543423904,0.11857045154157185,0.1037311601822127,0.000535547151101961,-0.020031368072980407,-0.028523345219682635,-0.018807268994097966,-0.0468725071262363,-0.0579600131083234,0.028942716523615422,0.06344555628891362,-0.009878555461621946,0.04658986851920812,-0.04111932910339089,-0.010071137712544158,0.01905655943240566
FGF10,,,,,,,,,0.00608274680668727,,,,,,,,,,,,
CD14,-0.016563008880055366,-9.473694197718727e-05,-0.0635670535731524,-0.037800889405791814,0.12708890232144152,-0.0002317338292964265,0.14836056229004402,0.05362779863828862,0.032153003684193965,-0.11213521849016192,0.03355557112460964,-0.008335265244371207,-0.0357648986011822,0.016694921303788506,0.01910707788978898,0.137524730164753,-0.05166392165230722,-0.07054251902506008,0.07839114198251193,-0.04816145436079352,-0.12120777973399251
SFTPD,-0.03260871300827868,-0.01712845209059334,,,0.019440024729522713,-0.006720929136165478,,0.017844144953540152,0.03486117776080949,,,-0.01932219686369874,-0.033670961396505224,-0.15617877931384522,0.09745563910277007,0.09746906275395206,-0.0030847586093290225,-0.03661311945155534,-0.016301313257853535,-0.0013795600415103108,0.07889826826146215
SLIT1,0.018654809071849267,0.042109402247509524,-0.01270405672561416,0.055112932062164215,-0.09767402156679614,0.007649539500353377,0.08068440494906726,0.11011388957187505,-0.13516118567581362,0.1105234866168706,-0.018718679281367348,0.06259674140584404,-0.0065862749081859635,0.015352373936616665,0.04109519009079549,0.03431874299089733,0.010511077330604275,0.02012238927452505,-0.056525402778824375,-0.015913859942661902,0.049111575479728914
LPA,,,,,,0.11579211985353621,,,,,,,,,,,,,,,
CNTF,,,,0.03779851506269467,0.015093097365891234,,0.0298806137230511,-0.02090402224364038,-0.02244973290970341,0.04863981824466693,,-0.013268942874432997,,,,,,-0.017376700900734125,-0.016475586943813566,,
BST1,0.021424090953671024,0.051428155440291,-0.00584496611397285,0.019310104263963183,0.0630040277616786,0.06893577539116531,0.10636637680732049,0.07272031048384826,0.03525737269309125,-0.019318092255437118,0.025997199859629613,-0.02762366039113318,0.02901223440394267,-0.01867620273541719,0.023999252269617438,0.11436935877472584,-0.01160152048425662,0.11927144052453004,0.01448130825830521,0.1007981192466333,0.03171435053225065
AGTRAP,0.021786692085027856,0.032675039145298054,0.0351099880177059,-0.027826588767217924,0.0716359930745851,-0.0054996406039816885,0.13707587187759934,0.16845792395653997,0.06521206070131252,-0.04255700773219259,-0.006884574102665737,-0.011058235465777477,0.02002840497620389,0.0025212821460229144,0.10165021962893223,0.03170369900872749,0.02620388382884552,-0.009671303091379807,0.046415759884787626,0.07290464973939263,0.03960917229077719
LAMC1,-0.02585574137366115,0.03360012282947118,0.014409329349942834,0.02604750997428566,0.0003881295200261473,0.06316253526212352,0.14299086792975407,-0.0968302032985241,0.057828903436465795,-0.06602668670925911,-0.019052074522294377,-0.004442962691740185,0.11347307047121719,-0.02697386684463208,0.07545502022940027,0.005915182640407362,-0.015418535681677325,-0.056524423550059856,0.04219860086333017,0.00666027609204405,0.004653287699742428
COL6A3,-0.0268203368384763,-0.04836865576595222,0.08455796433342762,-0.022880844940910087,0.08695536626347569,0.09242865315556859,0.07860234008685708,-0.06895336134830128,0.03361061380911174,0.023280015094445904,0.057419896504886284,0.03369861650321416,0.07967349524296112,0.008741968017618389,0.01694408297610663,0.010594710451923813,-0.04208713117908783,-0.03672541267950956,0.03567863997835773,0.01584776014016443,-0.07591264995902455
FN1,-0.07300887234633437,0.014588080453854258,0.04816803714881272,0.00941900586340149,0.009606323030319145,0.022970511501435115,0.16324995798299274,-0.17630466796415553,0.013080624467154033,-0.025183660392343113,0.040226060176580695,-0.012345862544112093,0.14602731154619594,-0.02114790736516713,0.09369685909779538,0.012787603089406624,-0.019393366542297653,0.007593182440390635,0.02956211098273655,-0.008260574188510917,-0.05826106035804951
MIF,-0.05091074953652586,-0.01746924534432397,0.08524877432212923,-0.02897137674340133,-0.08222564200301151,0.005538137248313534,-0.03700827856322699,-0.19561927849756236,-0.057849277590772796,-0.023009384190565075,-0.009932646677582172,-0.01518531077707805,0.09863708495119364,0.22492013676709646,0.10658361876268967,0.004869239167206778,0.0763281362543216,-0.050865021896133046,0.05960914552076159,0.01744687028721855,0.07127476923412364
JAG1,-0.007663366332790772,0.03012412380992248,0.02193998960289464,0.006994638459311928,-0.015032780422232477,0.046558944841517826,0.08834806057573466,-0.07896343707111962,0.008083264707757628,0.07138998464976337,0.02729576349220762,-0.06144762192181312,0.038601801400904474,-0.17531464546029907,0.01360907220226806,0.03493664244932898,0.0546742176897858,-0.02783938191974069,-0.02012041360974744,-0.021887774414369142,0.024808802829137288
NID2,0.0036213991092002066,0.02116219183051476,-0.051333905991898,-3.3331474723001247e-06,-0.005989286475142147,0.024969031759928415,0.12218050061101901,0.05025535521497263,0.05068038840272827,-0.014277558077651117,0.049115283551458035,0.017954225335793984,0.093027711697832,-0.012159174644855742,0.04747665904529593,0.04475189701144999,0.015175690950474713,-0.023231011618818163,-0.03225127590015762,0.026633074077640952,-0.019659845024475424
EFNB1,0.02140774934838055,-0.023864310868069696,0.002934074523784889,0.01230186544718163,0.010837212145503775,0.08455379963778095,0.1056228388454295,0.03945612491394625,0.06922439775613262,0.05258413310470441,-0.0006718543419670475,-0.03907675947857937,-0.06713723254626836,-0.06484224672201981,0.053520671119665186,0.01619397432340878,0.025660363683194194,0.021107726059411594,0.007985269830061807,0.045516509763141914,0.02205603632637125
COL4A2,-0.020947312476574918,0.03725839066888526,-0.003092728076857457,-0.024981081152429325,0.034611508406292915,0.04160752746587276,0.16915184143423742,-0.15349908662536843,0.026255080949208046,-0.0721166508221869,0.0032484589174379083,0.010886278690667477,0.08308695941995656,-0.029785897380583293,0.05173820919697798,0.026357769539165604,-0.016428114708734114,0.01793648673768475,-0.028627688352833733,0.0004871883576760785,-0.0109258468114723
SPP1,0.0016996721692318765,-0.02840655671682582,-0.06772192421743149,-0.03438290107410376,0.126299924540525,-0.01879703123233062,0.16776167717571236,0.1052842776970793,0.12362901036133378,-0.1349406694264071,-0.021663293964360654,-0.09654599707945884,-0.0806645848127504,0.1392374096688802,-0.05832716923485147,0.042866744650773024,0.02228976181755257,-0.04256935821592447,0.08601916416969592,-0.060544845679113474,-0.04175278078802978
PODXL2,0.06974504432749226,0.07995204919723213,-0.0377752858685163,0.004378283510094784,-0.05166373784922459,-0.00880614644195125,0.03653613394751816,-0.03035055694879974,0.0017776819392267445,0.08225940891987632,0.0668369441186419,0.054560155826289564,-0.007182378605680911,-0.012022411414148459,0.05453027694266822,0.038999360351221514,0.04460704398287577,0.015858060565437697,-0.060097553608523896,0.07994550504986435,0.09593837973461941
IFNE,,,,,,,,,0.0013613436292770795,,,,,,,,,,,,
FGF9,-0.017271446851012586,-0.031047978385146897,-0.032013864907397604,-0.01289400619907116,0.004898753088777193,0.06985757075591478,-0.03496583185102584,-0.06588020542839289,0.017197493597241778,0.061149075884354476,,0.10405323144172074,,,,-0.02029707334679493,-0.03724914552998491,,0.00209292367642206,-0.02523927808571001,0.010441140690109537
ITIH2,0.024485122151476645,-0.0302291785957711,,-0.02796102566152688,0.1006554832534545,-0.030428918743317546,0.05745257951929348,,-0.031272383910333476,0.02373456552708966,,-0.01859778463349555,,-0.071298084858811,0.030157042468748865,-0.005783125375895677,-0.007346012529247803,-0.05075186674448885,-0.029775086811000842,-0.0017557859274882515,0.023481231704639255
ADAM10,0.006736868406541785,0.0476406444936909,-0.014353178946991039,-0.016347207590389153,-0.0018330673679298165,-0.0032213675034794354,0.04875545741937259,-0.07943129910189224,-0.00208831577938242,0.013345926989718213,-0.04254100744253353,-0.03271982274206207,-0.005306935120908614,-0.06004778300355401,-0.01882905524206759,0.04661912734592047,0.021271127469460742,-0.009818937915112626,-0.006499997997726931,0.017511055696127466,-0.007797711140764251
CFH,-0.08230015884410274,0.018832332001314633,-0.0032098569026358203,0.021621393614079665,0.058835436977161454,0.03381540006631514,0.08400330439399478,-0.022401645007762212,0.0091107370072952,0.0508576634147943,0.014053430426639396,0.005305736889265554,0.06626810365520935,-0.08631956500784471,0.04739834776595278,0.07835007427985195,0.04785994119496532,-0.03155556898237024,-0.04803308188047436,0.04672261490095233,-0.003530363460746456
COL4A5,-0.023127103951340676,0.01497000768256124,-0.05236481819904705,-0.03287140773735717,-0.018230916917740626,-0.009745259004529341,0.030253493244562734,-0.11633741456379774,0.036061193744960536,-0.0693953856517028,-0.004935110532760065,-0.013580163351996605,0.08773960376883524,0.036761635404405496,-0.005973319122434671,0.04589520093172771,-0.008147105124373777,-0.017517147360813327,-0.033965033341623076,0.07591687118548414,0.04007965087085436
LTBP3,-0.06260945962921766,-0.041615780299416386,0.029228563120606513,-0.0287310655928665,-0.02513838842576745,-0.0163219773784379,0.03025632400532448,-0.11276418602593398,0.12346328847654012,0.021573006979254416,-0.006259514193292981,-0.024814246501755715,-0.04642226893874424,0.02676983548590694,0.11323800836363686,-0.028425593597222965,-0.03879049509467678,-0.02209575028377647,0.019894244492959654,-0.03712061176723924,0.03220245548911632
GNB3,0.0476015081211436,-0.01183291486744923,0.03382979150968798,0.04258058754654933,0.027402909830217953,0.012424970179408731,0.07594792878413036,0.037413798791649,-0.04702734474008599,0.07705004189832146,0.026012715310378673,0.012306708786267034,-0.019482766548122362,0.10897706590714291,0.08816287696064502,0.0873267213976116,0.039927411532170574,0.1125428024024602,-0.05271411631576687,-0.007886099659215193,-0.005317526089766981
COL6A2,-0.03910863744336914,0.02008449303848503,0.0453620961481277,0.011427460449370019,0.03620269275141348,0.07280355105870615,0.11058742348605302,-0.15351327586594718,0.0723241208190257,-0.0072489313416789596,-0.007264566157253366,0.043958387611027175,0.04477556225266959,0.18205458576251263,0.018509151129393296,-0.0023977366589275125,-0.0622916443649264,-0.10217364477986081,0.051683187743538465,-0.009815200579101317,-0.03839485326027146
PLG,,,,,,,,,,,,-0.014848055911155313,,,,,,,,,
GDF9,-0.013612782086166217,0.0022292310039515686,0.012190483492551057,0.022936697403094158,0.028716425961059194,-0.03880585061090057,0.05657440725064488,0.003326855751894223,0.027221450284403183,,0.013223415334882893,-0.04019051465091876,-0.034337201899566835,0.0018600038988308377,0.00043806314889789,-0.019441132725364928,0.041740004176348475,0.11240378027109715,-0.015122890708147319,0.03708652956702208,-0.04813789649858924
NCAM1,0.030715437777018604,-0.010004926163434178,-0.060782809521883786,-0.026800339015470256,-0.055211198421767665,-0.024164780679062983,-0.07208952259214438,0.13911373123033172,-0.03226143414345255,0.03332455212566979,0.07472523489503186,-0.02539482369892343,-0.07330161111342084,0.026695635012486008,-0.05298342066839233,0.013473983172943198,-0.005256392617151082,0.0410029018218596,-0.030589111243855976,0.008667021638504687,0.039235741253410956
APOC2,0.04970128841457917,0.03045445523895946,-0.05050500442957154,0.02111725019049361,0.13475448274726012,0.0005898151655486541,0.018325295438174224,0.09461802749695089,0.03976569444959465,-0.0478805650168202,-0.025143658005478277,-0.034620713969412596,-0.005764019075470333,-0.015322159905614537,0.10397756781041306,0.024036534864291116,0.04797535244056231,-0.059315828652588005,-0.022964544859062252,0.039205782019545526,0.037447254570675895
BST2,-0.018631212373424227,0.08822690138422848,-0.027692959150951747,-0.03473886743840226,0.13402154255373594,0.025391432134028297,0.1369772290614282,0.30657311696116035,0.059509220006651854,0.007875282370624475,0.01813163595588819,-0.08334987225343064,0.005780524224288177,0.02180870600968306,0.14070104565645153,0.07514005015239962,0.01391575929909373,-0.038338342629544546,-0.00209188471287519,0.060004936652154346,-0.021510463379266574
COL5A1,-0.02354837215090066,0.011775868080440751,0.0451394035072439,0.010262360158900906,0.005140540403786918,0.01496919586058784,0.06750526169817037,-0.17446439012070245,0.057179493730041046,-0.07344522058586081,0.02873206558832777,-0.01191764723287959,0.12899659772091918,-0.03823952753023912,0.04280057543484852,0.0037224036366665337,-0.043075937298923485,0.019654482921231908,0.040287537684007786,0.007827038783569612,-0.019255004528917888
CALM3,0.03333022357521709,0.05932481857989601,-0.05119559995128191,-0.013619120410800302,-0.051760059330915625,0.0008950498607050471,-0.09195171134453378,-0.07310987070908026,-0.24669653575819722,0.15384399818363328,-0.03307763223959487,0.07741833264190483,0.12967084252173988,0.09657623175259174,0.02169315522774488,0.03354100185748672,-0.012593871769540589,-0.043346873467945295,-0.06351754408213987,-0.006951917185569928,-0.026376711765059836
