,MGH258,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF10,,,0.0021931407034385206,,,,,,,,,,
CD14,0.09111926659486441,0.03039893191513358,0.05976381415017985,-0.02383292538095607,0.05497940149735154,0.0794343988482685,-0.061293168588484825,0.014336113737567085,0.10110946574742498,0.03608349869975949,-0.08976256347959329,-0.00999960177434797,-0.19988436661290404
SFTPD,,-0.01840136989270579,0.06499418117407581,-0.028695032723287793,0.074134108843612,0.01099300115905638,-0.004603083294694671,0.0803819312953372,-0.028955537698711106,-0.0959898884106081,-0.04749861468263579,0.04871722361671642,-0.055445107228652514
SLIT1,-0.03184488018967701,0.03220792269515402,-0.14403603351778943,-0.0728409464901477,0.08849337052234472,0.022922245475933443,0.052331051434132324,-0.03639216137810862,-0.08625466559736786,-0.028597760247817176,-0.0021443049062536616,0.06445114930336186,0.16194253121171193
CNTF,-0.025654700864308665,,,,,,,0.02981920920830798,0.007958043489455531,,,,-0.0679522688433364
BST1,-0.020955548230898277,0.026644387512734,-0.05264920600842862,-0.028740004834887554,0.058672673117403075,0.08012821430272246,0.058112634617301574,0.009512143839102665,0.025205843830753052,0.0170566099492677,0.02786033700976355,-0.008403430082743293,-0.03297237127613949
AGTRAP,-0.038161899687917916,-0.06073424883141268,0.00657766653176506,-0.12854517322541223,0.008038651810830398,0.10856326960139427,0.05363800085281816,0.048595952607792134,0.016853510365524953,-0.1487498125322107,0.08021689334421463,0.04867012595591377,-0.11392077705386262
LAMC1,-0.08139202150278523,-0.03309242075962655,-0.1146185254217449,0.0020828148529902415,0.05344198474921244,0.08733327847855535,0.02438714055221905,-0.032153101211775045,0.03147142526217776,-0.1236575563614237,0.017265080031531745,-0.037591429568543645,0.03420114585937988
COL6A3,-0.02396533195532463,-0.06566977056412952,0.13105922704880418,0.04326955905886114,-0.03718684407323171,0.09458509259988086,0.08206636806199555,-0.025307488535855543,0.054876263049533254,0.0028052213063754967,-0.040382698071894055,0.04972585043718695,-0.03712654596953688
FN1,-0.09940640793744396,-0.018694729613838532,-0.09559381999699972,0.09497373604637116,0.024215075774020114,0.027823575286018237,0.028674109381720356,-0.11570451177317868,0.1264620510638733,-0.18805826320727143,-0.07515639884433843,0.03585272197600607,-0.005568219747965358
MIF,0.005201776929887836,0.1006862870339018,0.13222971605712988,0.1026040894580805,0.14967592269795557,-0.0157688995595963,0.00894448241380632,0.13698270214047664,-0.01790347987254044,-0.3817944969912648,0.04213609010766493,-0.008588199658209355,0.02677936258979401
JAG1,-0.09025172759830358,0.05972981449005377,-0.17249356454985032,-0.08990081882775844,0.026281956334609995,0.04506730607444657,0.008875168802966089,-0.07187920086914842,-0.04825718663410389,0.09899263919566446,-0.011072665034037527,0.04258593266102258,-0.07603747892301162
NID2,-0.08290566034845605,0.021025353053001735,-0.046006424598256296,0.0015998515269592941,-0.02495432479419504,0.02954092822391661,0.11892294109808724,-0.05810466529129917,-0.0025771404882820215,-0.07534879739563483,-0.05203557872568607,0.00785813811268747,-0.021261329112053137
EFNB1,-0.025596953237991254,0.10148674793423726,-0.0017915868753584977,0.033518915334591316,0.06166128080247319,0.07096888238407152,0.058610680947566385,0.03375021083092496,-0.06781334839723141,-0.09926610737639924,0.10671976934025651,-0.013333186407985888,0.03415848021498236
COL4A2,-0.04784094903220385,-0.027708598805629193,-0.024583527129841083,0.07455425834100922,0.02777758796282489,0.06841482195403088,0.05423393300125473,-0.08277443559980703,-0.04729890873117334,-0.17118610960222863,-0.13798486235145352,0.03328303627309661,-0.015208319771312796
SPP1,0.14992203280836366,0.03283488378454834,0.10327343287337568,0.1614321944609906,0.040282322088517064,-0.003210120222245685,-0.08464839451379103,-0.0052773544638824365,0.1426201089071501,0.04055047892653698,0.04480816864938387,0.02133086649154007,-0.26266709135556227
PODXL2,-0.028042986421494814,0.0287836956301519,-0.041439852840145674,-0.10406697869869275,0.007952662658339596,0.038150705781714415,0.001803468731436202,-0.05501496911322927,-0.159147492116201,-0.19282634417375624,0.02585665771631823,0.04948216481360144,0.029504830710820548
FGF9,-0.02267421739846792,,,,,-0.026193736677518602,-0.005608491814646501,,-0.04749536172049534,,0.01316997578747789,0.030961833558785175,0.11916348324119103
ITIH2,-0.0611417941961628,,,-0.01679161650998115,-0.1027427190751971,-0.010584650016290302,0.0061264819357645835,-0.08010290345344714,-0.055351979848480413,0.03957755144066542,-0.0018827170229334335,0.01757804677203163,
ADAM10,-0.01841306004145322,0.017141940915084596,-0.04786805929230563,-0.028425770351730342,0.049551398281979145,0.0975699709261215,-0.020477881094524232,-0.02850075726852378,0.00037142060414718363,0.13000145494128645,0.033111316829738634,-0.050750077299347544,-0.001698550239419423
CFH,0.0019647907330944464,-0.003762228658503906,-0.040746130203297905,0.020553890482438983,-0.0204689601145571,0.03748743784142282,0.09419494551360452,-0.10562230532400962,-0.019405364985690888,0.022975541857053448,0.02358292961844701,0.035205374056004254,0.033528624183407046
COL4A5,0.04615353099494782,0.055149695775304354,-0.01910178876427607,-0.058680835296012625,0.03179047822207597,0.03277233158824763,0.043818212388674414,0.01701729908565188,-0.06125571777765801,-0.1527802657909776,0.02765395561605435,0.05845029266587371,-0.037648181008915246
LTBP3,-0.05677481767190544,-0.05821225691274683,0.015000894388790521,0.09139948542339345,-0.039721916979545156,-0.010838153506452031,0.047757630208629796,-0.10088516954290026,0.0017248570018206847,-0.16730652251846437,-0.0697202889451726,-0.027338019441514046,-0.018516276628976255
GNB3,-0.060401824432103415,0.10889280329639961,-0.07443466630313962,0.12158604452405539,0.0013879857690821899,0.0267274927318058,-0.030731370691337134,0.014637063150955476,-0.10461062360532745,,-0.011812454363789316,0.07622543569536928,
COL6A2,-0.011233298986093551,-0.057488294281400586,-0.06368822731471392,0.09093739149423737,0.073088395542001,0.11926348862188975,0.08903137871184579,-0.06554115335755353,0.09927304430850668,-0.21262774117473462,-0.11580928544400494,-0.03126353655278331,-0.02359528735432139
GDF9,-0.01533719211989721,-0.07005712206741244,0.02321017458617509,0.03409159327769067,0.010350627581487722,0.013092649651007454,-0.007438353033000871,0.001569385778471775,-0.06999440234277521,,-0.0185085747805929,-0.02301610523894826,0.024387082884313717
NCAM1,-0.09853785513213006,0.019647792435915874,-0.09928142788916469,0.023839785892098994,-0.06305574807158863,-0.043393725441919793,0.004568206333249578,0.02177849622732338,0.04363278967951504,0.12217102572643736,0.06612141577139305,0.05091283777145775,-0.1543247940696548
APOC2,0.04830103218502713,-0.029647239702309126,0.02690368389631452,-0.1275856916919816,0.00824013598648828,0.08574961799433142,0.02418467382556652,0.035760025648808216,-0.02708676864624305,-0.15120603717123185,0.006847954326026358,0.046525040636231536,-0.006894147285341632
BST2,-0.14724781362775788,0.05954722387340227,-0.08926987981936375,-0.1580897609467792,0.018865368968260573,0.012742031200438101,0.012675243150501912,-0.05145255716152952,-0.029576952926304134,-0.16722952187352286,0.04129581886470192,0.025652236903620982,-0.05031628576158371
COL5A1,-0.0452659108960349,-0.07767370365459718,-0.08463530592276762,-0.0628329418685653,0.04565275812159688,0.05872417378193534,0.06014651181826713,-0.06034880791185501,0.0408115957503327,-0.09481393431428711,-0.041037714105513226,0.025379282171965556,0.04410612701081325
CALM3,-0.031721222580772396,0.12044204138233498,0.0606803521418326,-0.041568550294233744,-0.028930111273419604,-0.07239129162676099,0.0008822827789635323,-0.043244427359712456,-0.17964675369853328,0.13255498726941428,0.08195906568544561,0.06874203981834778,0.2047492007447085
THBS2,-0.10492562208226637,0.11653912312866231,-0.0063788909467445715,0.042956587135523035,0.02049211670514014,0.04403364180011483,0.0766355400670427,0.04286453156729219,-0.004337464316114175,-0.09102124104653724,0.01863776661595318,0.006981888275799043,-0.0635207926130401
SERPINE2,-0.13354913881029346,-0.026594339486977342,-0.10382573662378433,0.05700308171335896,0.1199121110334336,0.04993498310524527,0.07467741838477966,-0.02075880741599017,0.14823371940986915,-0.03233508782837516,-0.018172134082148805,-0.02696595809963308,0.1944160227293751
EFNB2,-0.0467474402217249,0.016295113670772205,-0.11965922021110598,-0.027990287395475166,0.05144087691638262,-0.05895123834799507,-0.014727207551774361,-0.008773592283249294,-0.04224733354238079,0.00507385614385371,0.09494492555731725,-0.0520671596323588,-0.0038478377829755704
PROK1,,,,,,0.013243715344765608,0.012028374649145215,-0.02357556806092316,0.03489803149041642,,,0.03767318773302689,
MMP9,-0.026240232618212084,0.005015509717300387,-0.011841982630665535,-0.00712377363746497,0.1265173699900447,0.011211081838138189,0.11961320368771744,-0.06986967860377595,-0.005042840362449586,,-0.13712212600701068,0.04884454177495983,
DMP1,,-0.00523196313687662,,,,,,,,,,-0.001478664192186859,
NPPA,0.05050905327262181,0.030957592979954193,0.08028753781585501,-0.13024005131836483,0.03439374438219802,0.05659554355991624,0.009614225901808467,0.033263900681345764,-0.18198583819486983,-0.20777091950737495,-0.03364892168491266,-0.016783819509207907,
APOB,,,,,-0.04624320429083182,,,-0.020224588794945476,,,0.03519291883450668,-0.03717026645088715,
C4B,,0.0041317792545566695,0.023417102090527553,,,,,-0.012613828471504246,-0.042655916705500695,-0.046070576009309805,-0.024158837629904714,,
NTNG2,-0.04292807667795367,0.045244187206303195,-0.04679219832286968,0.03969073771218447,-0.016947857725606155,0.05122574661403042,0.06150221486496443,-0.006265682600602877,-0.09670658887158196,0.11758109369673918,0.06632956913384962,-0.06448153906513289,0.11556029394452505
LAMA1,-0.04639581691084369,0.06660809935268802,,-0.018170589433662572,0.016132660616201475,0.04741898877189989,0.09585691875925327,0.06380209240748609,0.05268744501695355,,0.0567189279193144,-0.005898744182387395,-0.10533016961037713
UCN,-0.03813581929065136,-0.03416255244287067,0.0673219953176215,0.013990474367120464,-0.004582552766574629,-0.047608718144922936,0.026528695292039405,0.030317373033033838,-0.021225841825606273,-0.12692502960966723,0.03647856077078747,-0.05547072016172547,0.05741690592823791
ARTN,,,,0.018235045464995353,-0.04646190530564626,0.0402314226398867,0.037419741270069355,-0.05487211064920549,-0.06905646528741867,,0.07316391684604184,-0.03244895832813267,
PDGFD,-0.024537105622072206,0.11242889460777897,-0.03679584102107694,-0.0657717827604909,-0.003573959074749237,0.058680689063559846,0.05825186869723307,-0.03319289153882834,0.026937459239042526,-0.07216303371637889,0.061097813617655906,-0.0582785254885985,0.13137423478806945
EDN1,-0.038380084419686974,-0.055985285202494815,-0.0855894325491475,0.006098519507347582,0.06857751295521364,-0.019782794650613958,-0.06941174485323635,-0.030622564960953544,-0.10853053522371862,-0.13270484056628462,0.057287987310186195,0.04875097891348667,0.1433881963104727
ARPC5,-0.06890244254262634,-0.10044175680295038,-0.03463174507676786,0.0018596662000005184,0.017142757037714184,-0.049246802579653574,-0.03072639833059803,-0.0036514047892195244,-0.06276519227342772,-0.13132207143687377,0.006648515784804936,-0.055301717269705945,-0.18842883844208855
GSTO1,0.05810342801884562,0.03157408597142321,0.05045488232737248,0.0626254499397794,0.06303095785546435,0.12478916529166487,0.021076177345209807,0.13151417206966853,0.05230427883086434,-0.0672273152812403,-0.03168111679731321,0.030414290482126752,-0.08379065894150871
PROK2,,,,,,-0.0009306017382042017,0.059206844575992824,,,,0.037473589883321404,,
SYK,0.02658115415657653,-0.017655274577766715,0.09037217188864416,0.11356626542789212,0.07960401717451467,0.07808902445600624,0.08736387779326463,0.022773329694149785,0.001335907356160096,-0.17425061971217384,0.049141432171135244,-0.018704722424067143,-0.07822475482791241
CD40LG,,,,,,,,,,,-0.0016960656477016973,,
ST6GAL1,0.037231695197704355,0.011187009745590764,0.04997871558925217,-0.02682546701553115,-0.007046830102598565,-0.019489919799858882,-0.02352211562809591,-0.06539200092811762,-0.16437390141865083,0.03570879129764192,-0.018042184069794735,0.02116301689541027,-0.05254424863834588
WNT3,0.030456384484852207,0.01920065842858118,0.05205894339978876,-0.03919630101835889,0.015101485524064916,0.08311678190759744,0.05262736758211544,0.06371968798320124,-0.009622361819915232,-0.05176826587088322,-0.0415006518825111,0.07434981346305453,0.021434492733253808
HSP90B1,-0.07876337158220822,-0.02402909806772996,-0.13085017362193466,0.01067442708660417,0.048852893666486576,0.003641460917616171,0.03008646608685451,-0.03063326204002609,0.13203344515115828,-0.10183604158558988,0.0443984830178897,-0.0021718847234805504,-0.015583948894586178
ZP3,-0.03626551301535907,0.015057577197858187,-0.0442203805528847,-0.023605929679849532,0.11197464526104173,0.05374649358386357,0.023911574262291152,-0.016024341629518542,-0.008643156346795876,-0.10740626484548611,0.06373606505606173,-0.022802211036098842,0.05145851302472812
ANGPT4,,,,,,,,-0.0019738437685361747,,,,,
NRG2,-0.045742771743593674,0.08549331321470738,0.04656235190833777,0.007216043182200637,0.0020527038933137987,0.06932821024139903,0.035450157859191415,-0.015483857647185538,0.019007544259790815,0.034189566067933844,0.004005753781221353,0.06674490684397347,0.07057467358633016
MELTF,-0.04659266970417412,0.01886650936054441,-0.04949708875734982,-0.15214942635566564,0.05983971514945597,0.05087523635629819,0.061479364683956865,-0.06550049233223154,-0.04513949239504292,-0.11364371273027342,0.06114635336423933,0.0028866217799839128,0.060944152718452695
NLGN1,-0.0705389257044827,0.020132403285511646,-0.1251537829314195,0.01551433620410029,0.01854631230706112,-0.0305882903596244,-0.002373311665687351,-0.03733699572846556,-0.1125885056978825,-0.18657822462354864,0.044517458059195505,-0.010087522683893466,0.03992685598715674
SLIT3,-0.0054364134577158055,-0.04330030167985099,-0.03762046106952947,-0.04050182621738991,-0.024359084061290698,0.04244676035355781,-0.035517200339225376,0.033987691932872266,-0.06502621487111104,0.08390643175504384,0.005177276500726949,0.023328641710186917,0.10811423309224602
CCL8,,-0.02140560566574234,0.05028481885968049,0.027014333190610158,0.02383454199617524,0.005687795038407805,0.002122748420366373,,-0.03728754837693878,-0.02131182705540852,0.029315769190420816,0.029051651543251487,-0.12739225168258453
S100A4,0.08048146656429382,-0.04787472279343785,0.04643890742208384,-0.07416612555039731,0.06838156374088773,0.09066059306408815,0.06302698183510273,0.05140033604398927,-0.05022423181929294,-0.1873855951812462,0.04338142062745451,-0.034124345403025384,0.12312173242311626
TNFSF13B,-0.05341033728235184,0.005180772135956492,0.02259046888638443,0.027479663058307003,-0.02756258288911887,-0.006595236337389887,0.040023137605459023,0.032455950733292285,0.027385960114664824,-0.22231094972697377,0.13047314016400016,0.01764817489286446,-0.011741414657722916
HSPG2,-0.06462502027550449,-0.033727319364604234,-0.06903822595913452,0.029844395160542377,0.014730223777084063,0.10884499566781423,0.09820749446953042,-0.03125202483366744,-0.023347083742045357,0.05440719986266111,-0.09051919597428328,0.015443298577026787,0.11475505125659974
FAM3C,-0.10474885017501186,-0.05006951521545956,-0.12052133906544199,-0.04238425129797605,0.08894058753790453,0.03362255084602456,-0.028269807056722943,-0.05734903877404366,-0.05729130279629711,-0.04648391476329402,-0.0328940905472239,-0.00010070743115019173,0.17277081755974336
FLT3LG,-0.014433152136910607,0.0153052269173398,-0.052010371308285216,-0.032785665010445414,0.08541021886442661,-0.0020265494535298455,0.021787608230526608,-0.03125721439882537,-0.06627502977779334,-0.2102395296627517,0.004968961908399558,-0.008752583337497606,
A2M,0.09819381112566805,-0.06881682395769254,-0.0665057142686928,0.10291817636746203,-0.04585579093618379,0.057114248509437714,-0.007737880416271349,-0.09181450572723984,-0.007732677872225457,-0.28696011241074143,-0.1558281564152355,0.09083148971058495,-0.10049177593323243
VCL,-0.04178991949594907,-0.026935583865016523,-0.047383828619108746,0.09321318570558706,-0.005017740294837319,-0.018882844846991546,0.04265944989247967,-0.005557407117821374,0.013727556147096545,0.0005167127003811019,0.09249336040118632,-0.07071313957889525,0.121406158269442
FGF2,-0.04080790877147355,0.03390978889857478,-0.017820240388208803,0.03516959762438887,0.02255191746820206,0.08655221987905778,0.07798119635807653,-0.03990742102108767,0.04143325594249187,0.08555905499939448,0.014979555043057107,-0.003347424367509047,-0.11609720296360024
AGRP,0.007849522697141873,0.0776299951026484,0.1264378878579399,-0.09731941282809832,0.01184338347083076,-0.05064942522565006,0.05143925649921049,,0.03275327395445111,,,-0.0019746663120892454,
CNTN3,,,,-0.0851802660143554,,0.004504269903456957,-0.02231040192772206,0.015592377073191865,-0.12387788911697828,-0.022296021426902027,,-0.023771339420351027,0.06959378277818475
RNASE2,0.003106457360708706,0.018916615398118116,0.027901509034733464,-0.09278828366477432,0.14207823400867234,0.0366430627500554,0.05523762199799609,-0.06255142456984264,0.05478771634266858,-0.21015924126979768,0.07622286365704199,0.0648632380911216,-0.12153859645665745
ADM2,,,,-0.06372698032550562,,,,,-0.017881001482430006,,0.030213255393925338,0.009294778815436205,
GAL,,0.03822000763963406,0.011183107486549507,-0.13378341416714942,0.09882701493883411,0.08462787341782176,0.00916058858165242,,-0.030879902077662804,,-0.04316026850395571,-0.028603014811610705,
IL36B,,,,,,,,,,,,0.04503405736569827,
CXCL6,,,,,,0.022080355539972715,0.06467496586753277,,0.022637344207265285,,-0.013462265280467024,0.0012895447320580746,
PDGFC,-0.01668226954043114,0.009061195987822577,-0.015921376825848134,-0.10818727311859272,0.07137578545830793,0.0013990888051701443,0.026403674599357156,-0.009002417563380088,-0.05768489712821967,-0.1795938615216118,0.12581532549043195,-0.005441397265112293,0.0015319557462057532
COL8A2,-0.00652004717205745,0.09932964530912786,0.0159445281419194,-0.024796368743038373,-0.007608874365746197,-0.0013394470586905387,0.01905832147487781,0.07231222585110282,-0.07152319912797177,-0.14060968696183546,0.052423761237094454,0.13979785535042807,0.052513680072260954
SPON2,-0.008671566491323938,0.04390179635087627,-0.08966373746152863,0.015580160517341315,0.04203690890424309,0.06576734216302095,0.06230673284934599,-0.05482730276043286,-0.08817664176080359,-0.08889018443579814,0.035015422245899756,-0.029675950818192395,
LCN2,,,,,,-0.00034724933098430837,0.027406058482815864,,,,,,
SEMA3D,-0.0029461015766217053,0.018760146292783605,,0.04546810294839293,0.02804171107385395,,,-0.04679924913132712,,-0.02366628243209835,,0.06777262384165703,0.02983475021311164
BMP6,,,,,,0.001308186519340477,0.037791203095121156,0.04723559448499207,-0.08918238607701699,,-0.02661516843881406,0.08719376600275976,
TIMP2,-0.032832205518435444,-0.004361310437842874,-0.059578152088955935,0.09354239074280614,0.04546448138434612,0.1004716399365761,0.011737680789900633,-0.07584619912530452,-0.013296561320287751,-0.19626295304531305,-0.0729843955154007,-0.061022622735734736,-0.010876124862354404
EFNA1,0.026929466815588173,-0.00639554053200556,-0.15763805385503082,0.043065358190335745,-0.0009559379811625151,0.04206770312215892,0.0419818108553825,0.018531458371525204,-0.06813377353898609,-0.018642421581233855,-0.021437052542777512,-0.013956062738303559,-0.1844216619008176
S100A12,,,,,,-0.044699738191723785,,0.015461371737085347,,,0.020563293204341977,0.0018492225162391022,0.0867962571588921
TFPI,-0.07788847189098398,0.009244983621670718,0.01257865696141262,-0.016038482821849193,0.058737393047801185,0.08903180376771304,0.1517031789765522,-0.0709010472393552,0.02565688571520315,-0.1409785197411594,0.11699528198810413,-0.026856503972041666,-0.06013480078473582
GPC3,-0.03851830872412221,-0.10710883795794862,,-0.05357199150345883,-0.016990088291648327,0.06234267299704072,0.12052954103787236,-0.053944932676618346,-0.10032206405626674,,0.030504901380908132,0.012011055215644306,
NMU,-0.028466398319395566,0.03421634922520909,-0.03379378101483315,0.01570484965585723,0.05086174006472872,0.040235500227957445,0.03400534506283073,,-0.036303005113891965,,0.019389734312342432,-0.06238228781129305,
SCGB3A2,,-0.015292896863809965,,,,0.03801521867821197,0.006480472963362406,,-0.005654393490676175,,0.0782329452179358,-0.0009030212921156621,
LAMB3,-0.06580956771313112,0.05765897831059949,0.023643866673968776,-0.10999162761104266,0.08451453767629871,0.05968491845530754,0.01109583807109089,-0.05901137549110589,-0.015555628609045715,-0.1564741711649761,0.048304618417983364,-0.011134514651251556,0.14189755952415029
LGALS9,0.06831456431314527,0.06893235212890929,0.11149096049413519,-0.031062744972650835,-0.09502006428452411,0.06780436148920692,0.0321490027503971,-0.03399327710929671,-0.0046833882716560875,-0.15908927967186887,-0.03296521341421169,-0.001043601058608595,-0.2396757053645074
VIM,-0.12037984497064846,0.017370008246609295,0.08952779274953546,0.1632178132619381,0.16199659096230296,0.034551624473637056,0.038241328094132464,-0.0022250956733335723,0.09819412537305679,-0.399166213112964,0.05259530531675815,-0.029784281211651713,-0.003953928716219884
PLAU,-0.08099968153077147,0.06343357854157723,-0.11133695650396679,0.03586965656439118,0.006672183955652425,0.020132165912806036,0.011605494914974467,-0.026930734082198045,-0.10301275462221281,-0.22003861530586644,-0.08956412985543008,-0.006418582534557017,0.06516218790339895
TGFB3,-0.07553354985035911,0.08634198680622478,-0.09001049417230284,0.06203637067924821,0.044917527741547114,0.08914737635210689,0.046011287433142936,-0.004438364373843031,-0.06712602883718706,-0.00906781052822727,-0.016967258859386852,0.06199622042223548,-0.06308707226551159
APLN,-0.03753266541415009,-0.013654779825278704,-0.024866940373607104,0.1820102082162648,0.04532140303809111,0.08695195916257435,0.11225273814342014,-0.07310326583339598,0.09006715743809024,-0.025531859792833466,-0.025446961724914643,0.05153024215143852,-0.15000862389790393
SHANK2,-0.022785645602741107,,0.02116262475842445,,,0.012397375996493327,0.0328240027989181,-0.003230375245495798,-0.07263004945512269,0.024182633654459502,0.031049744461872912,0.003269870669792478,0.2805460758661698
LTF,,-0.030997180392242946,0.059935541688448626,-0.1481179571653525,0.05702282999394239,0.010233336041151777,0.01169818332576769,-0.007869503208023012,0.03758814773538888,-0.3935238306945694,-0.024589443929310516,0.09039806894122547,-0.1252198071125909
PYY,,,,,,0.07860970655601754,0.0013519859877789996,,,,-0.0012400505157767027,0.007278238782284617,
PENK,0.027962728399293903,-0.002209000217138248,,,,,,0.06797610881804071,0.04143321674036744,-0.20161834606398774,-0.023206180110812526,0.05149281921403244,0.11576480545634944
CTF1,2.206547638931932e-06,0.060125863690235884,0.015677809886628015,-0.07297843666989856,0.0999363479079849,-0.019731885149577105,-2.11086741242368e-05,0.0006207931155887227,0.026526073000679253,-0.05922830185639415,0.019591862586212608,-0.004426210629551705,0.04503574253584565
COL3A1,-0.020499582869394056,0.014564883000795384,-0.10208878833187614,0.12568569995239756,-0.00860052930005271,0.062824808857758,0.10873173522480842,-0.10506524934902527,0.03618664365135869,-0.07006029740299946,-0.05810386623218842,0.015393006884432958,0.03630467674711236
S100A10,0.17462262121619995,-0.0707320391936617,0.08812450890980142,0.065116940455091,0.18366247174236305,0.026630073479511903,0.005306764307037844,0.11612985432169087,0.06142250592371195,-0.1496491232994907,0.03096601345290692,-0.002342141644279224,-0.04270474374991102
FGF13,-0.034891138739460884,0.04080858532814117,,,,0.00787809748827286,-0.008671330157411403,-0.028061371286111723,-0.021125308004740856,-0.020768767109173306,-0.028007990939846787,0.08556559544241396,0.061558813848592485
SEMA4A,-0.02811726054811488,0.041109426274079555,0.08110111536902485,-0.00877113876625093,0.05317775803716521,0.11488180482307883,-0.018048205315119876,-0.0520460841088618,0.026515883080378805,-0.05101085712243386,0.009366621580013132,0.047372938490186124,0.026935240547408756
EFNA4,0.030677874131999468,-0.09871991917203607,-0.10734553605067843,-0.018327501742505883,0.054832427716435324,0.02807193479061801,0.06888928967845831,-0.06675741194339045,-0.04922423663725466,0.01115378839322972,0.02048195318489957,0.10202324247926366,-0.023424502025529984
HSPA8,-0.03948112512546526,0.018206537844269816,-0.023038196969545763,-0.005265797968909155,-0.04845387827588537,0.04523507330494373,0.07977937303670006,-0.02787960522481058,-0.12931940057910418,-0.011506868802876087,0.0414452395256665,0.09120358760308075,0.0097240845769575
NPB,0.019059510206734104,0.05139809886270147,0.07625052081587415,0.05185231828875074,0.07978623084037623,0.011717330183639466,0.07536467678223839,0.06306528166939611,-0.07964697804258236,-0.13742126400774637,0.10644496586202871,-0.030460642848106085,-0.18320338209340936
ULBP1,,,0.002015699501482229,0.10173848141691694,,0.0026628570193600433,-0.04543839889751827,,0.05343692489274727,,0.05459637533261752,0.01962623610624282,
SEMA3E,0.0033368246681694156,-0.0480120610454395,-0.08950462397446952,0.04095061408051585,0.06575600684494198,0.07131095588202566,0.012356064106181472,-0.04453234132873109,-0.0008012861728787497,0.0718726869721641,0.07396700427928572,0.04479958006770406,0.05528322220477141
FGF3,,,,,,0.0006793219681487139,0.11190819422412158,,0.009086519277451665,,,,
ADAM9,0.023519187683633,0.028421057086937766,-0.10139281454531276,0.01182814468927494,0.06948345667243336,0.017841748112597883,-0.02353915489585754,-0.02768438730548051,0.026876071985387787,-0.07328820369055791,0.013387641780275359,0.02484535444184627,0.05833419077925539
ASIP,0.04810855928299033,-0.044404020698059175,-0.01075636874552678,0.04029237162699879,0.13781220942962585,0.01551498923370992,0.0297171160547574,-0.04693977353781741,-0.06815945550496198,-0.1864626787248631,-0.046454980320916835,-0.015019674790714792,
IBSP,,0.025541631944419035,-0.05110554108129263,0.06312066081742825,0.13375230243267688,0.041747592403766416,-0.03673557417001034,-0.03739218738442108,0.042462983136579896,,-0.012345609944918097,0.10120204542575206,
MMP12,,,,,,,,,0.03514597303034274,,,,
FAT4,-0.024020222915029883,0.14772283570430633,-0.011813137050518615,-0.1517953011031821,0.03775314587531991,0.037302033187691784,-0.014162142448636821,-0.0004880037243021085,-0.060080539334229216,-0.030969229922805895,0.029775957645690354,0.05146966974914835,-0.09902356247799486
MDK,0.006484535885998801,0.04465458773807638,-0.05864501650277877,-0.0188186650015613,0.004908709441525871,0.0408057454631158,0.050136456415869925,-0.04682995546416976,-0.09029142483335159,-0.31022776745082703,-0.06407998136521399,-0.04561883627718389,0.018796939616245463
BMP5,,0.04908482571605266,,,,0.044347754466140275,0.07277713460686137,,-0.08349544444678428,,0.01807741172845915,-0.032980972464885384,
CAMP,,,,,,-0.0016158255140436531,0.011827876194374125,,0.011904083078966482,,0.03860648459582261,-0.03566904789688089,
HSPA1A,0.012935602879239838,0.07632297554507886,0.08002562619505821,0.08661901939019866,0.004883542924309223,0.017784444138584307,0.08808994283251272,0.04314809977613421,0.01205864446297619,-0.027077381407457586,0.160870458192722,0.004723134903698187,-0.06613412640308784
SOST,,,,0.13526324597388914,,,,,,,,,
SEMA3F,-0.026960626115021424,-0.07092717368606485,-0.018480475718450264,0.11799722580420804,0.031379183556799375,0.030339706702145357,0.007449448432003206,0.0009116651980640864,-0.15541151298155714,,0.007768788744121838,0.020111163184418582,
ARF6,-0.03197938634978622,0.06257032838467241,0.011512472163441447,0.04263527147949569,0.027937240801848163,-0.08148958476549738,0.004341085683158496,-0.006664439629396294,0.020976591979931247,-0.13922720141922934,0.07814490094726531,-0.06264485702539312,-0.09710975232816281
IL6,-0.05963401707700419,0.08680511797125762,0.049607133753325094,0.028542266844888486,,0.05918038168868435,-0.009499782183661447,,0.041804807528195,0.022923541142151258,0.043421852060905576,0.030258361455751774,
CALM1,-0.0007484612915150873,0.06387218424861499,-0.03809773347559881,0.04088419490337917,-0.11077289785142713,-0.020485485267932785,0.015450573269768385,0.06279588294034456,-0.021438297551947046,0.22199750596683177,0.10771103706474691,0.030716651554838128,0.18372439085064127
VIP,,-0.06435750222880804,,,,,,,,0.02087283980103473,-0.035829489917255826,0.04819279268877711,0.05515216398503404
NMB,-0.05358082108269743,0.12757310724654325,0.01442593616827505,0.0706326025075794,0.05834273228349707,-0.044726242769810555,-0.01005077860874614,0.04956610928223591,-0.09946133040995912,-0.16577782557524215,0.1716309513397959,-0.002340281607504302,-0.18061049055774545
CCL26,0.05300319454210938,-0.13935462298742018,0.023703627274987572,-0.041031240253794385,0.1155895001251825,0.011461240659318068,0.0276908863376873,-0.025689887388655883,-0.08349062784185408,,0.04805952376008053,-0.06981930650700818,
