,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
NLGN2,0.004296858393668604,0.016081430788057613,-0.025333758955917895,-0.0005882831735477902,-0.021782188514888372,0.026728617099073582,0.016022315184731076,-0.01414945209388481,0.12777295558835672,0.020479765073559978,0.05370698658288279,0.043106394846977376,-0.03276993589589147,0.0866456837220167
CCL25,,-0.027725055099168144,-0.02610433004509471,,,-0.03983855970033394,,,,-0.05352722627262182,-8.792492267891023e-05,-0.019248354916322395,0.00592377711215118,
NPNT,-0.022965547160801927,0.08179918532894993,-0.03513345730120468,0.019561088078516933,-0.002284378416371394,-0.21122135304435394,0.03998851940424827,-0.04287207570704793,-0.0034989821770746166,-0.15792055381652434,0.019758781854455,-0.008586805122783595,-0.02057971149450967,-0.028613824015832238
KITLG,0.05991956521228999,0.04891480878416886,0.01841594205402132,0.029063317637293428,-0.0072339642372331505,-0.050806332223080175,0.021803341070636136,-0.03875231236088887,0.07231252198043626,0.1129849769020894,-0.02476350271171174,-0.0038571698301523034,0.030026320171012946,0.11192341900097828
MADCAM1,0.0076604187931979695,-0.02889955624379443,0.03452583877861724,-0.0246086148055223,0.012458350756392341,0.09057178547953063,0.03474430753571132,-0.02281070249369963,0.06521426130608511,0.006970579157600394,-0.0195569547604768,-0.018908655566266124,0.03631288909299021,
F12,0.08323434013303245,0.01974014921312268,-0.04378360231311729,0.09139588340850177,0.0036821676063073794,0.15517362993437947,0.06490737726322642,-0.006690040901190662,0.1724850637350377,0.08763340508705228,-0.0026092619455923317,0.006932638873196432,0.01161927125972975,0.09936976262148138
S100B,0.04199368656826403,-0.06150535998738332,-0.030094527034247375,0.06528632875114489,0.030285354323595325,-0.2420848928918184,-0.013402658340798294,-0.09783639666133087,-0.2741292084833644,0.1884884185397004,0.10083398884940327,0.04080282477950668,0.0004462455270802907,-0.18698002748168793
IL27,,-0.01825697945152673,-0.03312382840375857,0.008126357943134167,,,0.06735663539696819,,,,0.04634804702652486,-0.01767140295721708,-0.03501679935353402,
CD99,-0.1823506362176596,0.022772156116291048,-0.016990398082658044,-0.10923378487401414,-0.02894449231976521,-0.2635152903207395,-0.017741718248360742,-0.03239781766611226,-0.2305954202527962,-0.23641563144966016,0.03400901987543218,-0.03091369806250164,-0.031409058931782335,-0.17797351727808233
PDGFB,0.10618282956919463,-0.026951441852195498,0.03205563859690847,0.015365122790779864,0.03188764513273638,0.009082731929063729,-0.06962781558067437,0.024607232855816813,0.06553222349301742,0.08727562883084954,-0.003958376825210144,-0.027311051815140697,0.016069660765222333,0.05701301423668186
CLEC2D,-0.033617644495285474,-0.03805096678794445,-0.014761206311357054,0.023609169508221887,-0.0505193385775791,-0.12078787579867598,-0.048745798623697476,0.014863575764258475,-0.06415710906761407,-0.05315648681147008,0.03123602262626004,-0.02765299120318865,-0.07705278784230771,-0.08897173634646356
F8,-0.009806612347941598,-0.02657359261276976,-0.03832178589952127,0.02578604220678984,-0.004887098945221106,-0.04097497740929317,-0.009957617180129339,0.056894434905121326,0.05123548623842019,-0.06975784187817415,0.037018063500507646,0.02855936894245825,-0.00819848568867931,0.12983236742434678
C3,-0.009628601314627084,0.051666228039329146,-0.03272147262980954,-0.10467432417343035,-0.027898820669997715,-0.2513046437282544,0.06309364860524529,-0.008514408630790195,-0.23510331832461412,-0.1848074398612318,-0.09393004390159515,-0.03422112328456229,0.05916208477713092,-0.17721300169780566
DLK2,0.2597767052318311,0.08862704849115996,-0.010968036648907938,0.08760400235308198,-0.07557038035894344,0.016614824707990684,0.035826485979598977,0.007080763715419002,0.024403689850745293,0.1255879117871413,0.05591617437776808,-0.03863619394040654,0.04293673487866265,0.11442793152830996
TSLP,-0.03045865975079028,0.001055036243712098,-0.05476919433175473,-0.03590764936409547,0.02624253697750263,-0.10640779344935272,0.0493575688006338,-0.051379842906339374,-0.03968656962404964,-0.02358542560488802,-0.008378081213538733,-0.030955048336326712,-0.022172258000933233,-0.027599557424204873
OSM,-0.0027178378155633294,-0.019050511784985565,-0.06405895789393586,-0.08367798752789322,0.0005025512031512994,-0.12670794968542773,-0.057530821119766186,,-0.10296566677745105,-0.050246811874096235,0.041770456781439785,0.018597504051285917,0.00874023548686306,0.020109605300112517
PRND,,-0.013405257482767347,,,,-0.03467608929512311,,,,,,,,
SLPI,-0.15690893335844616,0.05390347848937801,0.016113457145958077,-0.05375256867604731,0.006472983922232885,-0.18126767126151236,0.0054231262630286756,-0.04086501649810942,-0.019153015033639774,-0.04098161764302674,-0.09920183802850545,-0.08514992205276845,0.019718088218102753,
AFDN,0.02060133972688065,6.790234385833925e-05,0.0077726038204346025,0.04049118319404637,-0.004878308928331947,-0.1240682545345297,0.03019159748828152,-0.005102814202267948,0.1081826284832646,-0.07446613968097429,0.015379713009271516,0.027192349735889763,-0.011410260515033422,0.022432868435848765
KISS1,,,-0.024641789974554833,,,,,,,-0.020054143148193877,0.0026503503684295214,-0.023242537394031145,,
ULBP2,-0.009918144640860105,-0.04000414074558608,0.0065280088151734965,0.0786020019299974,-0.05423024007226992,-0.07045166045931431,-0.00624680632873799,-0.008649992975204832,0.1435520681292514,0.011392552756554871,0.026163109168555677,0.007189563273947252,-0.021672083422757695,
ICAM4,,-0.012045152502321632,0.0039062177115737865,-0.020035565204773068,,,-0.0252326157667251,,,,-0.016413868047614025,,0.024806925362280557,
TDGF1,,,,,-0.02023489257073774,,-0.01879846984068757,-0.013931755652580981,-0.05010530291804349,,,,,
ANGPTL1,-0.07880730846492755,0.014539167827906532,-0.036341471362278666,-0.020964913938782602,-0.022809073220379457,-0.14952803759299463,0.013724923753223466,0.015383847728855647,0.05574887945559392,-0.026026776487410305,0.0339496483519602,-0.01560545628510647,0.12268290142255557,-0.06714125160599799
LTBP1,-0.03266166154612509,0.08458054585267039,-0.015967186187465666,-0.04407241963959922,-0.04371379303126419,-0.03176989762025847,0.017064633546417563,-0.027549686955822144,-0.0640468187598425,-0.08963295710615286,0.02773889811017742,0.00039640464391658953,-0.009522392464406762,0.13357467296917397
NTN4,0.13164051290490064,0.04038129408864933,-0.01125372979931851,0.11649649622060115,-0.04330006305322518,0.024044527891520312,0.08037521118004513,-0.001421864695603448,0.17862788469546736,0.039977407619126756,0.06043497117342291,-0.01666136878899466,0.040731956081792274,0.04491833021503408
APP,0.0310924936340713,0.03897340507572848,0.004614545709436948,0.04105454427197535,0.09676540297988566,0.20059029909950185,0.0456914638056351,0.060858428863197284,0.18717964442892565,0.10113831379877788,0.019680315502758318,0.06872505619660435,0.058675792733482904,-0.02964008919571179
RIMS2,0.3085520288537389,0.09324327603163243,0.06279000736875928,0.19449433495076557,0.0572915891411301,0.22401843059200752,-0.043522878878344565,-0.001919733397512976,0.1838719747939845,0.2610216991830893,0.0053914043413525285,-0.023418089104775094,0.10275016256856358,0.07760466995817233
WNT7A,-0.056873597233794204,-0.040636363040462094,0.0061357151832426085,0.06775717029996946,-0.025071111850516123,0.009871675904213019,-0.04991482050423654,-0.030307445088237014,0.10571363705685682,-0.05090247266710696,0.008043247207379343,-0.014571563990331469,0.07965538540138035,0.06812890106197554
GAST,,,,,,,,,,,-0.018709457573932293,,-0.014468934174207455,
GPI,0.0461513497223368,-0.006804507403972431,-0.003956307861246225,-0.042847792652401594,0.029669844218095823,0.18110535872259897,0.029024540398587373,0.025230929727135594,0.2094308796522704,0.06727589072334034,0.014842055271935255,0.03381324079365448,0.08127617832051569,0.14188634192165317
IL1B,-0.04514204911689017,-0.01662427727112486,-0.021113293872324426,-0.07126857318310442,0.010375892676826967,-0.0951056538668659,-0.11479289585490117,0.015044152895105802,-0.06658893068937474,-0.0634886786186441,0.0029211681101679147,-0.047795248575179985,-0.11163191660054282,0.010002572156120744
SFTPA2,,,,,,,,,,-0.016071256253263343,-0.016167477173005734,-0.01890865687891244,0.13017998062855532,
HAS2,-0.16771516876870873,0.05569784842561675,-0.008278039858354107,-0.09059571395940368,-0.05197398561774468,-0.12812306472257795,-0.06287588310908947,-0.035958767633592945,-0.029438725709127832,-0.03803017948963082,-0.03767529056532615,-0.06866224848870872,0.030336045672320868,
IL11,,0.05754166897191691,-0.029603550394707773,0.014583740908329573,0.0010169584523803767,0.034745909202553354,-0.035235551464055735,,-0.0396865607241318,-0.018049808526993005,0.015099199555720233,-0.035544868259293864,-0.008004436579108435,
SEMA4B,0.052996676153577095,0.01173038880946718,-0.016441706578124805,-0.06949815921606882,-0.0036759435128842525,-0.20460597478198203,0.00441581927154944,-0.0028275377756863222,0.04821683469910968,-0.005589168106776892,-0.029472676626509892,0.003875300716989251,0.08098401801131715,-0.025002849477552366
FGF12,0.18411369352902515,0.004713410656014001,0.011082904818520672,0.05013569161688592,-0.05380749192665401,0.25765334366447235,0.10681268535737026,0.055585674370363505,0.22721631718926635,0.21319877992582295,0.08758983868547952,0.06977512600956454,0.07549840096682581,0.18444378769959258
CP,-0.08370981210972947,0.020933098968449425,0.0027933831485027795,-0.11521792775773272,-0.02620435132864397,-0.15789127333774347,0.07721211762621354,0.03666833878459359,-0.18611136218335916,-0.05998636632528339,-0.02758756126728112,-0.04685044066074945,0.09564077932361574,-0.021967557573087663
NLGN3,0.06319591832911328,-0.02541750733121291,0.022255049921133196,0.020571644136852328,-0.08435965240775281,-0.1613973879820786,-0.017797052210305562,-0.005460116033816508,0.029740352443666882,-0.11481875360551182,0.053820657924927004,0.042694703924539806,0.03440486012259351,0.008662481815389396
GZMB,,0.060571410682072266,0.009797348996795612,-0.032887686662903856,0.036205569125560236,,0.05120471553974277,-0.027908935873048442,0.0845925390213069,,-0.02319328563528654,0.00984150823644979,0.10680781262582734,
PROC,-0.02876157206804396,-0.024971826050129244,-0.02800696687684386,0.15832771075196658,0.010007264331151228,-0.10569271825403599,-0.005354869574489198,0.03172164486493077,-0.033695557611742616,-0.02628723327750193,0.06327101514450152,0.017097429840581255,-0.049997168574010695,
TNFSF11,,-0.012398472412483853,,,,,,,,,0.14516626614546538,,0.02728454712575004,
AGT,-0.045536033052979714,-0.044443434053063675,-0.02257008905992249,-0.04168545733773461,0.02536312674175613,-0.27860944188440084,0.04644226357275883,-0.0035431250926053733,0.01674421531786329,-0.17231195148418266,0.007640173066232382,0.02037786267334226,0.0926604430049755,-0.13659317004619195
PTHLH,0.07067266133128985,0.019303694724725106,0.01959409509298583,0.0366563510321787,-0.011547411790440157,0.020870190671958923,-0.006940632346111066,-0.011692745847103565,0.039152511434262675,-1.5713160388322266e-05,0.04955853014145674,-0.04842049492779395,0.00533261561311533,0.057446711299012264
COL1A1,-0.0561667688709593,0.009724677498994682,-0.0439864945021566,-0.05427309160870739,-0.04002723033201076,-0.18833015728236716,-0.050890546845590315,0.005800668759532712,-0.023547503209393462,-0.08550529819017504,-0.03940637829843637,-0.08977277727287855,0.08109128056242111,0.0799534626970598
LAMB2,-0.1205121895286032,-0.008936581356913727,0.02671933566857384,-0.01993205676815743,-0.023646004141951452,-0.22019036168741965,0.013570382007793116,-0.0005578364389799123,-0.08591990618254422,-0.2003534335234974,-0.0029055482498493122,-0.04882080277799556,0.029146019580145337,0.026662966910962625
DSC2,-0.008345825560816924,0.04975002468061803,-0.018173866664806956,0.038928923638490105,-0.010878586291991503,-0.05370794225893846,0.02108817870648818,-0.011091891730541852,-0.08248493265492868,-0.02869605623346008,-0.01662968766418604,-0.008688625585551385,0.023533498695299505,-0.05818019700109801
WNT5B,-0.029716733090206615,-0.02597564141712013,-0.022580077982766456,-0.008858241770255704,0.060821354702563626,-0.02074316261380707,0.0441800494381026,-0.012086574901072641,-0.012120251548923246,0.034968376516682755,-0.0029029408305215987,0.014828007485258962,0.05441318617717754,0.042302479606022014
LEFTY1,,-0.028899558111139513,0.09409184809689089,0.019852004321794188,0.09768125311388298,-0.043207368114771855,-0.02006961549911192,0.02298920915732458,0.14564518218611233,-0.05465468067763694,0.01953655255350842,0.040849707260407625,0.1117777142681885,
FGL1,,-0.02344922143319221,-0.016683971735005115,-0.02271515373371331,0.06603713630320837,-0.043863416631123545,,,-0.03279717967894505,0.053424833089458515,-0.010795560913621546,-0.026587530777593522,-0.03102171689865561,-0.02411909472174527
CXCL5,-0.02324631632539237,-0.019893913606034867,-0.015334029256045538,-0.00888222912714634,-0.026954500646772704,0.03473943150826027,0.06573907420005966,0.018691524326880867,0.04966577643947695,,-0.04277232801083519,0.025465822866668767,0.0529578455220484,-0.01645278744776595
S100A1,0.20953500367487773,-0.0271985091642626,0.0509562402562163,0.015238795093120944,0.12018240626021835,0.2182460378993312,0.054226725402114886,0.033099697515657216,-0.04858444918712681,0.10057094617317518,0.03392415441027688,0.010239644974798252,0.025224478820241716,0.038744109668071805
C4BPA,,,-0.04268543820698862,,,,0.013985775776840072,,,,,,,
NPTX1,0.24042134265923937,0.026604743860881686,0.022831643973267,0.0999040756016447,0.0501375010113036,0.25542086464955477,0.04016747487267588,0.023283808712688047,0.20696474449196456,0.14659619172299365,0.01956111101122192,0.00908053804477426,0.0475442208998334,0.18012595248913857
TGS1,-0.011273241590098617,0.04350744900118623,-0.009706745050237726,-0.016022274828778268,-0.02144319945038958,-0.03516081068692659,-0.007126163384731773,0.007446405409270279,0.038645729186461635,-0.06350421346360487,0.03760802923539271,-0.029339246777369102,0.02502156705555983,0.09750144388093807
SST,0.3389363342437909,0.0008336383991263093,0.022331806968406552,0.07569075732193156,0.07614264685786995,0.2605662498409822,0.07885466107269774,0.044346455453527146,0.08566399028733784,0.24753591168681852,0.059817319442990666,-0.011211233893488425,0.01717689094593284,0.1474204801665051
IL34,0.23814671288669134,0.06609693658651186,-0.01260077122184481,0.04952917639746087,0.08470944559830237,0.13154994716882537,0.033068700852057646,0.05756923776099242,0.13083211351390106,0.12829147078515302,0.07259539396814835,-0.048904020238754065,0.041631321592970026,0.1233114262948732
DHH,,,,,,,,,-0.040190034696004524,,-0.03893336766177257,-0.013028647445713094,,
XCL2,,-0.013882682138659674,,0.06642412155576412,,,-0.029234819985567005,,,,,,0.06107328379741123,
RSPO1,,,,,,,,,,-0.01708790275916193,,,,
TF,0.1270863113132242,0.03268081750660388,-0.005052441442483938,0.0778827430221864,-0.07792427884589721,0.0442384713724794,-0.051157185579136025,-0.05843008425282185,-0.2415823678962125,-0.09988727248768592,0.013566420948687282,0.016420168289762685,0.0613754655070703,-0.14484087300663995
IL33,-0.0804839671050662,0.017668850159637886,0.08498300026047498,0.06625737699635757,-0.05478930240532759,-0.140951135725024,0.05799007618164903,0.04108729565415402,0.018286703498894313,-0.10250615619244702,0.05016149356400385,-0.02512829257442364,0.050830940161353776,-0.03573889662891743
RBP4,0.009835849798938182,0.005881948971787066,-0.021541549871830268,0.11968261054811594,0.07879607709667609,0.08678932169035732,-0.006248633458136899,0.04717163731168436,0.1334979466515178,0.24391694083360976,0.0075241828120306085,0.019119223124221606,0.08084683130565085,0.20712883112873479
CCL19,,,,,-0.02258331908727681,,-0.017389935726359145,-0.047552919951709384,-0.07881660782446308,,,,-0.009768587497119572,
CCL20,-0.051788112821507214,-0.03145682895807142,-0.03834960041076645,-0.057552186650062245,,-0.031607326229145624,-0.0687599352607896,,-0.026276838441605006,0.002821519934450143,-0.03843505604357445,-0.033805812885010146,-0.03855138045910426,
NAMPT,-0.2054003420722487,0.07956824642647302,-0.04801438786968627,-0.12822929261366922,0.01763274085588327,-0.13130216772423725,-0.10963762866686398,-0.045497353264856294,-0.14946685225178752,-0.024504253800791517,-0.06372497456503491,-0.060785702919259915,0.01921047466504491,-0.004219585949699709
