,MGH258,UKF260,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
SEMA4B,0.05272051192596578,0.10480367468822832,0.0941421034157184,-0.07268016369172377,0.11073951567712655,0.03990116064187416,-0.025221418651403215,-0.0432935547509739
FGF12,0.012051630207246297,0.06591407851123678,-0.08467850467125221,-0.08187189443204881,0.07905642338431144,0.07681018564576331,0.012631876666356361,0.08469292483686039
CP,-0.0016537895085569042,0.003719626469620195,0.015161782709448145,-0.10306440344150442,-0.10282628673807769,0.10063083076549476,0.018286057275549942,-0.1594095792298558
NLGN3,0.0633282312058122,0.018015067708680808,0.06663878427482328,-0.021385686688370303,-0.0031064903892802894,0.06068757103682652,0.044341999753944955,0.055287199341008696
GZMB,0.06558070721116956,-0.0014927197698444913,,-0.0029878337254671174,,,0.017534687090480977,-0.025485773108947264
PROC,-0.006655581316200074,-0.019860344562966894,0.01928708392683222,,-0.054771535962590066,0.08211942245638984,0.024760487866769383,-0.02038983428697737
TNFSF11,,,,-0.01718461263128152,,,0.0436638975846377,-0.02396639727579901
AGT,0.10212082410016979,0.03613555195403436,0.09657588081332691,-0.04248232054528771,0.20799162645522798,0.12614627520695793,0.05827904747455623,0.031139844288990696
PTHLH,0.02159872489208492,-0.020876323044890677,-0.04851637899058443,0.0734223675411295,0.01692684514304216,0.1597591214077339,0.03005941492625243,-0.010110066836503164
COL1A1,0.03968750062245202,0.014260734495463384,0.09494588635711974,0.27422595593200033,-0.01608856924886835,0.02031056974619621,0.014451393611269516,-0.06252527514808118
LAMB2,0.03332282676422866,0.02795189864939074,0.1295376561223448,0.014601407078097246,0.04486916814792303,0.0960894680505414,0.026735738988862088,-0.020165966695070186
DSC2,0.04500642454293686,-0.02686579861540348,0.034401566148007254,0.12882130933469096,0.026913322834782923,0.016989710173216706,0.04339836664906938,0.009656794768897147
WNT5B,0.06514136366175623,-0.037970030225501786,0.005989995453955557,0.06121997269772718,-0.050582672096854325,0.10662355883077838,0.0038287540894002135,0.0466263807348111
LEFTY1,-0.026551877222779678,-0.013950914802865057,0.015476337045844371,,0.007391202104572673,-0.03531629917132209,-0.02072513464268116,0.019288240446238517
FGL1,,-0.02011065628049193,0.021393545945007194,,,,,0.02151810341717119
CXCL5,0.008017948177453119,-0.04333262048375588,-0.027368791660139963,-0.01646131105962055,,,0.08267511319985141,-0.021299740629654496
S100A1,0.01992496426575655,0.11848917761820803,-0.12221326329005121,0.01863022956405794,0.09484289700954604,-0.029472113528844462,0.06167913828390136,0.05854801203330802
C4BPA,,,,,,,-0.027922862818336863,
NPTX1,-0.0358075371193072,-0.022359740849839924,-0.09985625475808559,-0.0325434467395099,-0.031907943061744985,-0.04612673708651801,,-0.010255764816217795
TGS1,-0.004274964709611846,-0.0058327594444387305,0.056250318203157915,-0.03849968776675179,0.07129886564000912,-0.004534566954951592,0.041902672452951276,-0.042557904251997625
SST,0.08167710732238154,0.012891242863829687,-0.12625426875091625,,,,,0.028279221759327216
IL34,-0.02574126446948232,0.03275858448415916,-0.05823816481486491,-0.042628415166807765,0.07853299044908053,0.11256650702193191,-0.01877722461394264,-0.03432570365018535
DHH,,,,,,,-0.030836350966885716,
XCL2,0.039137764478965574,-0.027365648506897856,,-0.04302209868538211,,,0.01421100284191938,-0.027288371220275342
TF,-0.08674287796831855,-0.02618106242279871,-0.10930429502798113,-0.01269800549821191,0.016041415589312973,-0.12638754840317085,0.007782077499535158,-0.01081305897560907
IL33,0.010682645746268427,0.0603826135117022,0.0731049728929803,0.023737575198882692,0.024500212808497956,0.06890530951770586,0.06389992462195973,-0.07073405240176499
RBP4,,-0.014311448346270409,-0.10101096031673791,-0.020284133005128015,,-0.05019198307262756,-0.03463139580083398,0.03641446681779985
CCL19,,,,-0.0508141655906417,,-0.029173330923071544,-0.05338080811380841,-0.005949757706100701
CCL20,,0.05287568447011891,0.10116824911144119,-0.050084639746514045,0.10534318555189749,,-0.024777576095180158,-0.09099403014072957
NAMPT,0.038883487867213046,0.020414862412827427,0.08421921518458907,-0.061693239446491306,-0.12301158981008989,0.04208794887971377,-0.09447013770198212,-0.1153718985154531
