,UKF248,UKF251,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916inf
NLGN3,0.16919225274483396,-0.005466215093259231,0.2705790144770902,-0.028766203151832787,-0.022371752455957978,-0.08947408015469788,-0.03674642239856764,-0.04372204941300762,-0.030721579425347267,-0.020526133079302573,-0.00695697563085244
GZMB,-0.01432070149090122,0.009979733218463497,-0.05152751571247721,,0.00595007029677005,-0.002815697650475256,0.0013546361563705716,,,,
PROC,-0.016965474654078546,0.014395965303890097,-0.0646138063950007,0.013178026599499532,-0.027136461818826185,0.0773891841645859,,-0.05068227619400217,0.020492420409002232,-0.02735094965964856,
TNFSF11,-0.013759287257800897,,,,,,0.10794853395126727,-0.02786475835453125,,,
AGT,0.08866927874781201,-0.012796569162529522,-0.01392260199711576,-0.038429234530257796,0.012883563022754372,-0.14861646125426786,-0.03458486107348018,-0.017808492720621582,0.04915922022291282,-0.001054466676362908,-0.09313967827374582
PTHLH,-0.010193508956391964,-0.0230177657864104,-0.14063827246643337,-0.04046003121766351,0.009035346718102152,0.01767223384135061,0.012229856100082176,-0.05286372579322245,0.07494565950926174,-0.06276647796459472,-0.025999524138368958
COL1A1,-0.016274242676333144,-0.05927274485520569,0.2320174339961759,0.0035486780679769995,-0.030270222650867092,0.2399464966734677,0.0806926321264735,-0.013854866563632155,0.039686294801712374,-0.05735953376888883,0.0431932290375245
LAMB2,-0.002044256239781966,0.009734627593162536,0.19908445409194,-0.024968229656788316,-0.02534429319948621,0.21156025500488956,-0.058854293957621255,0.005617414833788604,-0.03015730425654105,-0.02047297538885079,0.06988918035257681
DSC2,-0.03585960286846518,0.017869412761217493,0.07426925614074188,-7.642846849428327e-05,0.0927330881170233,0.07036171272535074,0.06559247781951555,0.04390401031992749,0.06980256294068249,-0.009555674712631284,0.04121699633789892
WNT5B,-0.011379475325926446,0.004680616223720741,0.019543119374420298,0.05095000252570347,-0.014152486089220371,0.000601453392176893,0.06453496303314964,-0.034272395554394264,-0.00334770039381594,0.01530445767470351,-0.03887863900529254
LEFTY1,-0.016150074884809216,0.015385053000588534,0.0007273946713267221,-0.026595149656346895,-0.02638875466145989,-0.07040102577260562,,-0.02622381109237438,-0.03540678540355516,-0.028735818524567868,
FGL1,0.02288174025215497,,0.03783430348412278,-0.020209950345827413,,0.10135726113879907,,,,-0.004994200413009148,-0.043668128030401855
CXCL5,0.07969573019720814,0.00041270584978207676,0.007549319864882496,-0.01580664635655133,-0.017062691645743918,-0.03243234293814374,0.005661472659397691,0.017413431050413188,,-0.05871677259756562,-0.038878682842945024
S100A1,0.055843826715484636,-0.03811146660556295,-0.30538103607452033,0.039635199835310934,-0.01397025324316001,0.04131665248921528,0.13266205393326333,0.04175006929586965,-0.04317031966566458,0.07171524293454926,0.04314284493863402
C4BPA,,,,,-0.020280486912604,,,-0.023758978333865907,,,
NPTX1,-0.02156493270334702,-0.07384723016204811,-0.37472992907142855,0.07241715203622198,-8.904307027475972e-05,-0.23079288143485802,-0.028109765305463216,-0.03539555254986657,0.02623528353048601,-0.02971743103182032,0.10494140658516354
TGS1,0.04096235637576212,0.006714883395013424,0.16871621136057752,-0.05646065698508267,0.0383818064381776,0.05790051999448448,-0.039639423806843654,0.011787228582197159,0.07392115026215185,-0.001743426603946913,-0.013358132722520198
SST,0.11595298066377965,-0.0653300192277077,-0.23781650306601876,0.03731123193393167,0.030058166638522017,-0.050231056619765936,,,,-0.043556046290648874,0.06368867683063809
IL34,0.025619855641575685,-0.031234613567923154,-0.1487960302714534,-0.05904763352102892,0.020426188269473487,-0.09041189138843884,-0.0055068283109166016,-0.07698323836356953,-0.006569071784659472,-0.038421211613526705,0.15245628115547222
DHH,,,,,,0.025431996960883108,,0.1216380154320171,,-0.0004398340511615161,
XCL2,-0.029868652591690154,,,,0.02930209466117223,,-0.03716081786525543,,,,
TF,0.02329214671275823,-0.030600014570502886,0.3356819100732473,-0.06889971675843172,-0.004472468350112493,0.2001923649908651,-0.033215628748766324,0.04689024647137954,-0.00691155342669745,0.07308533555763573,-0.041680495188304405
IL33,-0.017139419483357374,0.010606702270687874,0.04944468181405516,0.00047716506309362314,0.05819754341029822,0.1658411548804894,-0.03155548534896967,0.09017166889365402,0.044286010135308196,-0.0027782570760043223,-0.07811036245605625
RBP4,0.0494971181437812,-0.014108709716855903,-0.1990159155744853,-0.05044052288585137,0.030989470191388906,-0.10456180104147077,0.00889838394019248,-0.02786476977520832,0.04424323165549538,0.11525939475084733,0.12860564878015593
CCL19,,-0.00937920812895735,0.0022381190584811386,,-0.012956284795357204,-0.003498599718133166,-0.04389130261398346,,-0.020383470560188487,,
CCL20,0.0020609216485027457,0.0068486601012249125,,-0.014562989906311802,0.022952317041100866,0.1566517528749303,-0.04326116652462445,,,-0.03309402475223303,
NAMPT,-0.1006891898669137,0.02653774960700793,0.0820480989031255,0.012769054395390068,-0.0012153871899164468,0.2956566913485587,0.027239164753416405,0.01689348791078538,0.02448922619798546,-0.015448016960528218,0.02499159437350359
