,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MDK,-0.0187916194010302,0.14305432837793014,-0.0012749756655854613,-0.047144156102903685,0.032797649117077284,-0.026295327950873547,0.15340674801666992,0.020594095920163712,-0.013908246552883488,-0.04047888620841181,0.11204347452444473,-0.08292161400969471,-0.030253616706390107,-0.10391014251994442,0.02266554734623001,0.08223886491952714,0.08663833808790834,0.10002918543335318,0.12307992164109548,0.08229854093899902
BMP5,,,,-0.02382283256949687,,,,,,,,,0.05903390494660092,,0.015248585056621983,0.052579648730231875,-0.014605137809385096,0.16077446546182983,0.14376308011901265,
CAMP,,,-0.02145596430337514,-0.028215459408898965,-0.009520438809575928,,,,,,,,,,-0.04314296694215692,0.03993558257586294,-0.03523946995002337,-0.01871513981469386,-0.03746682564121019,
HSPA1A,0.0010095918720587126,-0.018129007971062462,0.08014000128384725,-0.08974752652980768,-0.05939446194287573,-0.0013531943650070752,0.09067422459411442,0.044786608879511594,-0.025633733953943215,0.03191066061547648,-0.07649396696485396,0.12636463852509844,-0.00479727521442514,0.10960378447650801,0.004568736640985348,-0.06802731861872512,-0.005594321413762144,-0.04974758207917924,0.017515710540757706,-0.027716499783145315
SOST,0.07735150905032814,0.0034070938696786914,,,,,,,,,,-0.021064551509088408,,,,,,,,
SEMA3F,0.07503438392138312,0.11278504470284781,0.0558601942133214,-0.06094478668384456,0.04019215537451976,0.09668641127149516,0.14721184765930714,0.042057086986769764,-0.02657194446677055,0.060549778391643216,0.0017022448002386257,0.011677667608481903,0.12556658054713546,-0.008206189914627711,-0.0027422422757841414,0.15331526931295508,0.08071669830192554,0.20280450706589126,-0.0055152604810230895,
ARF6,-0.05624102405996154,0.05358756380177822,0.00979369735477675,-0.019582307316497658,-0.009744478417924508,-0.01682987894172466,0.03859727064954292,0.0008208099752441306,0.016310263239761088,-0.012933018283728722,-0.0464718933437821,-0.01734763628256875,0.09914995738259931,0.060821328438209296,-0.006796436986969406,2.662553134681285e-05,-0.006704059333746585,0.049899185340262525,0.036840724747934414,-0.02033605372929451
IL6,-0.04046549685988815,0.07424957877439962,0.018756994930013354,-0.028972183483025153,-0.027142180311193607,0.0601212833312298,0.04718748910540505,0.03642751107286573,,-0.06705598070557647,0.08048524781922652,-0.02174777907746909,0.009921847944193162,0.03795613554322749,0.05898886587706284,0.08150704955841426,-0.004107329983614465,0.038832007877625405,0.022059086230666176,
CALM1,0.11966816666821288,-0.023440807611141857,0.02037890344259787,0.025970781136011277,0.10605082934441919,0.04214942736253627,-0.10711946049277522,0.043141844983167796,0.02589754547352542,0.186089854771655,-0.013197730963779915,0.10903786473635069,0.05541058399266455,-0.023402834897244103,0.043393412542822675,-0.03042414408604268,0.10179651948727553,0.013835481435645655,-0.04135758328068846,-0.012809254102843224
VIP,0.11748134190527894,0.07976579138431542,-0.006450603628956124,0.011480589322489871,0.024447941519104035,0.024470379566592128,0.04873889555934056,0.035126552359792285,-0.011854821804303393,0.04509902205101511,,0.15259342481027252,0.062250275023633256,,,,,0.12985255545994118,0.024264229250520762,-0.034586884289931334
NMB,-0.0647633344965239,-0.07925440053656803,0.06637663033938437,-0.004120479910621185,-0.029717893714085647,-0.02497762831193665,0.14164426150066256,0.09484204807993311,-0.05379706372747279,-0.0713224493870219,-0.10728559669309226,-0.1219380902172249,-0.003156607092694228,0.05330625757708987,0.0020072709733252856,0.08311165934598823,0.025264860276185193,-0.16285810527123443,0.05059581968471008,0.0543211312095792
CCL26,-0.010175074511975565,0.05899927637687369,-0.02239314179103803,0.005945452182855456,0.0007999274027290429,-0.009856433837752003,0.04929498528439925,-0.017457334009827078,,,-0.12658477916960256,0.04756050316089155,0.02014703593179922,0.08009228587051749,-0.0035749300230729654,0.05355273032111781,-0.015227548760675377,0.15002732916164802,0.10096301147277655,
FBLN1,0.07840301749704925,0.14619686067221394,0.008580943045158638,-0.018962562681161185,0.041205044194741185,-0.027329183995031116,0.09938363579598339,0.06297274494022523,-0.006219468249052913,-0.07106455408145237,0.07024828930385738,0.021031003758948105,0.08716858680067074,-0.07793066996334799,0.07508919196276351,0.12175965027697366,0.0657685879543665,0.0688821386615285,0.07586443144366549,-0.02705973412808575
SAA1,-0.0678567711849639,0.011013703320177898,,0.0019679461873005353,-0.05942226970374122,,0.03920663710600783,-0.03293795178403067,-0.016358131577196785,-0.08720371633741521,0.0335492884157779,,-0.01715313915627451,0.027100720065327728,0.024285746370641854,-0.08462488598806753,-0.05276999100378478,0.08204759870015572,-0.05928643478480244,
MICB,-0.038282144053081654,0.10027338836717571,0.010287620996847829,0.010806291447675455,-0.020114071507597434,0.0351312970735137,-0.000634100160334027,0.043328907317646,0.032139664977407945,-0.054218477488587505,0.06993120383236502,0.0002667945459248963,-0.03276326411069635,0.014914282794424132,0.12987561166165143,0.015007365710389754,-0.035432237587853785,0.1448590200501691,0.026959315945960696,0.059262139573606896
MMP13,,0.16699254264841087,,,,-0.03061504412841136,,,,,0.02149064822001503,-0.014575700881346448,0.020288184808291185,,,,,0.0823138679641837,,
F13A1,-0.03074362124433747,0.03643589309859263,-0.031411165515438294,-0.01608562353052877,-0.024506630466949144,-0.024834571357928915,-0.030261409995738196,-0.051496027974484763,0.029784445221680424,-0.0710349146415043,0.06471955735351714,-0.020378213570642064,0.05161298804604379,-0.04176098277219974,-0.06053092090992895,-0.056017716104158004,-0.038577564076593615,0.018080295442368104,0.08771736585501715,-0.031257257437311683
CXCL11,0.04680199587275209,0.028808945035743976,0.07419340755638408,-0.041160648443234256,-0.02270212234953343,0.04333930179562618,0.05287637553793022,-0.028245468458677817,-0.009727592942420453,-0.02956590800969964,,0.05564314614964272,,-0.00432010956622725,,,,0.12725259575403589,0.060498480767345396,
COL5A2,-0.0009081118262573136,0.15251042757343236,-0.05535638579984067,-0.024621610073788193,0.0008608284966182389,0.04042347865209431,0.15965128832819833,-0.011634621795567433,0.012489457934123654,-0.05357604890099221,-0.05482372725887965,-0.06538664436760623,0.2101745271833517,-0.1361442859602614,0.046598796696916925,0.049378958044742655,0.13939253762999923,0.19691897520332255,0.04940238698531646,0.0020174695405642995
EFNA5,0.05297814090046797,-0.05068001209615288,0.04807846097642889,0.11013112028745291,0.04165914178297656,0.0074095224131255875,-0.03934101393272358,0.029722808236808375,0.020678147456721956,0.08843175921349183,0.03689869782060876,0.05710347113606228,-0.001500486476779826,0.028044252548561615,0.1313070404438684,-0.0031777705727555803,0.012068822738726734,0.0548810139776496,0.08474238997490093,-0.06975826080234683
AREG,0.10632675340716684,0.03868379549850901,0.007299906919500566,-0.036169678274814716,-0.03806573436828912,,0.022212518581193066,-0.026320966891256667,,0.011924178711194151,-0.02577124081599888,,,,0.037396470225859464,0.09553630271647509,0.04891343656625663,0.21045613841370298,0.020924555127376135,
EDIL3,0.030582890812480567,0.11714348114777703,0.04688358348126689,-0.006347544017747267,0.08623477042668759,-0.06102160044286773,-0.14903338523649368,-0.004873926336648743,0.02487446285088309,-0.12946675876296626,-0.03700481037391622,-0.018598092112400735,-0.0497129121264749,-0.031610501251132246,0.036797966179141564,0.03363083185890834,0.05631930589837832,0.20574970405218382,-0.02291608317976133,0.040719291745437626
CD86,0.014697109862124786,0.06715790378344846,0.047936445127800376,0.007653322511140744,-0.010637910664732143,0.007901749409685563,0.10452027433151528,0.01275188651209412,-0.0676437547560515,-0.04345013630402751,0.03744136959252639,-0.02612185780491184,-0.04260243738209582,0.01178431218633715,0.04683086528140862,0.0005802102871023474,0.016686181946662337,0.1047112571236308,0.040141998496760006,0.14771529692392552
AHSG,,,,,0.02766070717999995,,,,,,,,0.016879199027107532,-0.020412847536638478,,0.030229069602503218,,,,
WNT9B,-0.025595114977450133,,,-0.014309561810563646,,,,0.07077699826327687,0.0070575999753093544,,,,,,,,,,,
HRAS,-0.05350594083139406,-0.017776258998246114,0.03756995695452168,0.043941656418554076,0.06134871359311794,0.02214005021342153,0.011441393929782497,0.029838120145345294,0.01795124209539844,0.03906121932438785,-0.06537744681026224,0.02586772181183631,-0.02549986455085045,0.1329952345898338,-0.02901273853066887,-0.050494466718881366,0.01533838206172319,0.04985773001267698,0.08748339765107259,-0.006201624847462303
C1QTNF5,,,,,,,,,,,,,,0.00505689045697235,-0.011709009733638085,0.020924091685378746,0.027195726070264853,0.06987246462200525,0.0464371045323797,
RLN1,,-0.02350557661895948,,,,,0.07223445151583509,,0.006271764586459287,,,,,0.04060473678903952,0.11459917903130377,0.018410182586849146,,0.05698713229725249,,
COL4A1,-0.058433390751313284,0.12407369213990724,0.024441405999927997,-0.07129751723499879,0.029923790305526145,-0.01452518197379208,0.20169691188412556,-0.00044711042848230565,0.02258607683995622,-0.02614844621093956,0.08476639449195027,-0.056643708717533235,0.2098670123004332,-0.12063378459451018,0.06713443516124677,0.12127899712494314,0.016649430439466824,0.14760416554672193,0.0683669585534107,0.13741015944074048
CCL3,0.04952759897083744,0.10279498051001602,0.006880388976042797,-0.03175097089167268,-0.07731095181713749,-0.04118711869930633,0.12815861296234166,0.012245088732492318,-0.017480115384297727,-0.11613352429260938,0.006653229046984964,-0.06574017494474697,0.09103323884795142,-0.001972611270360659,0.023658807948873258,-0.01932054700693118,0.02399791806001093,0.09223942689918847,0.031249225296258818,-0.05922165848308256
BGN,0.024166859536645338,0.12183389387404468,0.02985283417159435,-0.03100641337403094,-0.008236074223293567,0.0007739336516763444,0.14407010646755172,0.00516661954305922,-0.02126851696928875,-0.12639412608087766,-0.13385431799021238,-0.06724379216630791,0.17699888983469084,-0.07836279649910696,0.0008538373101117554,0.04225960075123237,0.04857325463899704,0.1954281483126401,0.07755892873397828,0.008579657655450988
RETN,,0.15437597484296847,-0.021134745827309204,-0.017656191930867995,-0.02982060011583093,,,,-0.0214266194384149,0.025467906051972525,-0.05070430594392382,,0.08506249374056599,-0.09202745488021054,0.004500139727370749,-0.016080182105272855,0.08142703766127454,0.09323886216444366,0.05987136864489232,
S100A9,-0.011792539408718444,0.09966460302135965,-0.022500407863604903,-0.04884949689105468,-0.03222392023093402,-0.006051951213255863,0.11870422760656178,-0.019360681043915702,-0.027822009124330593,-0.14664575220132972,0.05679122222100783,-0.023862997845402523,-0.019313094874215734,0.08539049098269594,0.005873395913943067,-0.057047096057072984,-0.026652314768694476,-0.07877839984623453,0.060864745121345244,-0.03198481254463697
HCRT,-0.043227906609690885,,0.028367871739716524,-0.011748090341495413,0.0399864252698517,-0.01696465634409211,0.07168529203321077,-0.013669065440098225,0.05739139476271638,0.06527030985515034,,-0.014675655344489799,0.054817036491658505,0.09976302182236392,0.05022727039939415,-0.001527796853256197,0.018369919878543257,0.03954145459274852,0.008383434444431395,0.002163141246054364
FADD,0.003950257706462155,0.053632909270072394,0.008797107192446413,-0.00779536055769674,-0.047799204220892615,0.028279903780581702,0.08326163676196639,-0.002595793860727998,-0.02851211928196946,0.004044059351627635,0.07011145397665947,-0.05531859189583229,0.04370204550427543,-0.021915769880238654,0.012258061979475219,0.08700748592999474,0.07323267693826593,0.10075266187355061,0.03508638144826644,0.12940907634499602
ACTR2,0.09091866003209327,0.07684992030528327,-0.011872988940341117,-0.012191434889083669,0.026917880681755126,0.05848454825640422,0.02392734880364613,0.01092757545849674,0.016348205037463502,0.02225288432639444,0.04326108825147736,0.011363106769585456,0.029859022305591527,-0.07399210978675488,-0.06769631781377322,-0.11914667367122768,-0.03185519383810125,0.07855115724826654,-0.04921860087478247,0.02852282190192746
BMP2,-0.024584101720688496,-0.03625325784609955,0.00855474749088158,0.035604797797119614,-0.050975578881835015,-0.027392015606806194,0.0310988447441908,-0.06070729642047266,0.004983021324660494,-0.023714834608683007,0.053946208771612415,-0.024198733158061266,-0.022751209604313705,-0.07650536210526204,-0.012095703653089861,0.10197193415031815,0.009487667014814299,0.1620138687934455,-0.00895051084425535,-0.05103886733089286
PDYN,0.11123992925292821,-0.02321132110931404,-0.036492472102058436,0.020612440923301386,0.06179889539949744,0.02153456529418985,-0.09014941329635369,0.06299305616218955,0.03307178010143005,0.05274955865065669,,0.055478964051907345,,,-0.001350501698490582,0.05095142537240778,0.020323667393451282,,0.05099849824880912,0.021643762617149894
CD55,-0.014708726819724311,0.01753519076210244,0.014921157114117385,-0.005848937567385365,0.0009680362333955294,0.0069423621638756115,0.04390537617535396,0.01450087299588639,0.0437739488292436,-0.09840915863886794,0.10237266588225129,0.05974297333599238,0.08229574680267848,-0.023295728037526373,-0.005479409847791927,0.012344869367158362,-0.01034167819301168,0.20046917190218957,0.016387719320476862,0.10429020291792827
OSTN,,,,0.042221540266269335,0.0011045271734991995,,-0.03868257370205227,0.05552008067242054,0.018629826225801838,,,,,,,,,,0.00990321056086702,
PDX1,,,,,,0.08690874894945333,,-0.0042853218533014025,,,,,,,0.0580022563106826,0.03503730976679297,0.09671020169651574,,,
CD6,,0.08812744857350126,0.013362177080300847,-0.029251026557121057,-0.023784124482836223,0.04131922416478131,-0.01771976399182586,0.02144420537664904,0.04609199283723634,-0.036197461340072686,-0.0021396320832298994,-0.0192593819596437,0.061795000074532626,-0.050171719227485846,0.027070946971423565,,-0.033743760779589696,0.1966894148466943,-0.04196093992949678,
IL16,0.014474932858379115,0.0686393274750938,-0.002385957875535011,0.009448024785605793,-0.013372828516455344,0.07547595395800041,0.06266234656723327,-0.03653680923081358,-0.035475173825545034,-0.00923493005365478,0.09596563252858983,-0.002967310498568614,0.026663431646226424,-0.002479773549177587,0.04690937108031388,0.013628545924249868,-0.0003264950659700678,0.1688743491182268,0.1486498562919918,-0.04660614586226841
LAMA5,0.01516410499128222,0.06028295290050144,-0.007153408706019843,0.03574086249688474,0.008702261991410812,0.06579431217624855,0.08127679298988372,0.014461783317508388,0.006110316879881361,-0.039453823261890716,0.09755069915303916,-0.04626403156191365,0.09747816243593607,-0.059826816949464096,0.015703718919051812,0.010603596837549741,0.035580130131772754,0.04484609767481872,0.0794732002724492,0.027772945224264583
RGMB,0.04633558853348912,0.04497407923330853,-0.011560813590557516,0.005460122292048001,0.02797892620619699,-0.0032562849694185744,0.028338458264873245,-0.018500047203299935,0.04385345666215935,0.16786883135827724,0.03096440167055866,0.045913060965622324,0.0044520617051260645,0.04607272458860311,0.030525546109592783,-0.008399830774228425,-0.0003122069972899952,0.009130256565334376,0.020720674276804227,0.03692476542820266
INSL5,,,,-0.024493005662167385,0.11581282745105707,,0.047264809162413574,-0.03170006697653275,0.06511084509483991,,,,0.06008210620903488,,,,,0.036069053701909694,,
IL12A,-0.03241212667361218,-0.03207603847223702,-0.022154601224246128,0.012368582884939956,-0.00027189771680785814,-0.041082960243227024,0.10785802745623925,-0.0063303054907775285,-0.02104911544469134,0.0407076807429477,,-0.02621714938136119,-0.05850775701551196,0.08145948906351752,0.009749516579882316,0.11134472353341855,-0.02764277017367284,0.01635684320756307,0.08358652627527945,0.09978578488942574
S100A8,0.019232665006386793,0.11073773345480616,-0.021690886405370362,-0.017912176131327697,-0.051506881738796216,0.02968464688409394,0.1230080476350612,-0.0007017235812228785,-0.04177994255936091,-0.11387924912165495,-0.005804022827567255,-0.052520005725631126,-0.04463898006463856,0.031955211706960494,0.03173413414683636,-0.05978283149925698,0.0027431549605035277,-0.010168240466982772,0.04574373104223715,-0.08780106273195362
TAC3,0.06025153881612276,0.053733893445368344,0.015101235370662323,0.03569348541282928,0.05169703891850434,0.07514298456239431,-0.04565327372568461,0.05131257051143192,0.008462983074076868,0.08217994914508167,,0.001555463074925842,,,0.04017259640359955,0.16921407842973962,0.0628732754395085,-0.040118651091768584,0.06691155671627849,0.007557009883589361
TAC4,,0.009838138276902572,,-0.027625727444080397,,-0.039312096947021716,0.04847039290776254,,,,,,,,,,,,,
MFAP5,,0.004257391947533839,0.029947878854134868,,,,,,-0.03508328429585055,0.04018799334467244,-0.025660702403002732,,0.020039200835494944,,0.06564017373222514,0.06241451231105441,-0.030021309106413912,0.0011275012172741396,-0.0412906082157585,
CXCL16,0.00781596172007344,0.013332941652772651,-0.04715530882009298,-0.04098454374529062,-0.05329767904399984,-0.01002560132412532,0.09229086954893188,0.01562693097762637,-0.02926730553324443,-0.1134814744788937,0.11329931635218703,-0.025413984953410098,0.007618652641268356,0.0024247914045605035,0.01854315054429851,0.0036107729966509848,-0.012347505362984214,0.10379105278215864,0.029650331127409932,0.03755778844097168
AGRN,-0.03976185005619634,0.09432794269096934,0.014817275941164646,-0.021157860885291167,0.009841527116998013,-0.010914278589841156,0.1778679691198376,0.05247080211077053,-0.008113514805168682,0.013601117585125775,0.02419925138987526,0.008916172733474172,0.18776579799805115,-0.05352318663972971,0.07094363082484789,0.11572190719255596,0.06012598852346908,0.18620800986449731,0.08872401863490645,0.11197198042709937
COL4A6,-0.007423255260290081,-0.020751205605521274,0.03789051775938958,-0.01953226495247688,0.022002558695845414,,0.06334987992083856,0.004682212211825396,-0.02360635319870504,,,-0.01575650712948541,-0.015562742699747287,-0.00041901747355231833,0.07369269747141488,0.02968389110492214,-0.006142766871624093,0.08775874896440097,0.07203670966299755,
FST,-0.028378392040826258,0.0536415874148277,0.03417976421874133,-0.02231380478895285,0.015011024478398045,0.0026231362955003537,0.017219369271852133,-0.014526626404053677,0.008352402300176207,0.009606076631182021,0.04760535589141176,,0.15397705384439717,-0.10084454028862624,0.028795355570518787,0.03514321280041351,0.013271645779104302,0.0428153390432216,-0.03723594324598092,
MEGF10,0.09186709987256683,-0.025495607439880108,-0.05769488065295174,0.012926552272022942,0.06412187978292974,0.04268463824768782,-0.0414016940075189,0.033094271863527036,-0.04521111310564009,-0.0474881152252079,0.04703463314214971,-0.003990457759516443,0.03500982188296626,-0.0792752022285961,0.04401055194979413,0.04743765507531097,0.06495910483840117,-0.01606665281890031,-0.04209085280721589,0.09537555725479097
C1QB,0.07704972875343723,0.09975260867500706,0.0496429219726505,-0.08065879963528938,0.01606199583696475,-0.016708728370000446,0.12632691997812262,0.01844671717679505,-0.0611543017759502,-0.18389926621232833,0.13664289888264677,-0.08325394637181578,-0.05060879632044477,-0.048930475697056684,0.031948391535105286,0.016740342769548534,-0.025585130710744267,0.11211001752639072,0.11473665184465885,-0.08392885118135261
HLA-B,-0.09173567290564681,0.061104397237545564,0.0032136944631205814,-0.08537549826154375,-0.09699213553507266,-0.05246573656458362,0.15605674005882414,0.024195530376679972,-0.07092807823007423,-0.1631603336906907,0.024869034134399025,-0.08192135181494635,0.06788121850808425,-0.01983188230662741,0.0558340646592281,-0.03793559995027203,-0.06936815692052,0.24350527949736808,0.04235623064115785,-0.0849751097115452
PDGFA,0.03581415500643508,-0.015993933318704075,0.027330224084288403,-0.04482459908460196,-0.015565617848810229,0.048734108227924816,0.06395277223063273,-0.03152619817540285,0.04073215472312593,-0.030373552209169517,-0.019683769088043077,-0.005552728498895462,-0.017947237633478982,-0.07014622339989257,0.02901941120720796,-0.12957539909020957,-0.03669669236206119,0.08202497051116092,-0.0053809222575072965,0.006987497775262678
LAMA3,-0.055265313502016744,-0.041996511451204636,-0.03050683266301581,-0.005692675666614268,0.0011956722407734065,0.058951071929259725,-0.0331367610835946,0.0629217756476095,-0.013933795894307946,0.09485224373024449,-0.004188659916544573,0.039119684511642994,,,,0.08478760517585412,0.0002437866961362394,-0.051797391834152794,-0.043319391623585446,
DKK1,,0.09579760897194,,,-0.007521775820285943,-0.00796019775939285,0.049662812072437626,-0.03845511967016202,-0.023256188241425745,-0.07299316149436172,,,0.058139791344119916,0.16751971556956358,0.028679332076784157,0.03498017261486758,-0.050236566169279545,0.11371760177051195,0.08881293344895012,0.041075216737720126
INHBA,-0.010740461718161422,0.04863561424006411,0.04343402034065746,0.07107019492593597,-0.017725279270618587,0.025859852266819427,-0.0458037346299658,0.05549068334208373,0.053458757742321304,-0.05744863567571543,-0.07794041583392933,0.060856657757797035,0.04671042290896963,0.03539938061878362,0.07727492724411451,-0.01729836159294115,0.06223683652738621,0.15758952796094045,-0.021659548329405084,-0.06891603811166876
LEP,,,,,,,,,,,,,,,,,,-0.013922176780991107,,
IL7,-0.02069298288277513,0.026701452555039154,-0.023973605356806142,-0.011475027698549108,-0.03273949367315923,,0.08130459647725811,-0.0015124157180433809,-0.0555067324504438,-0.03164833833381309,0.04903168222996775,0.10628679590578625,0.18894482705620239,,0.12089658936138704,0.0411689579911031,-0.005502832135212248,0.015410625759829454,0.0797772613735017,
FABP5,-0.05868779711758752,0.032849770656054135,-0.040788890771368116,0.0737225505805764,0.01760616768574582,-0.0354078878675939,0.02397658120426841,-0.010581273871878585,-0.0051371817074456535,-0.06425658715576814,0.1244853557176439,-0.11654376686310619,0.020603168996173288,-0.0930380994491683,0.0298375756423682,0.04982374236711458,-0.003664489220783443,-0.05023153020266347,0.005064373886246496,0.04248090971672112
CCL4,0.0913820362524307,0.04296831759217238,-0.020377395163098465,-0.05503980114534798,-0.030823873051181398,-0.023021834788259143,0.15211151671278653,0.015479795043400347,-0.00935427060070927,-0.10279955974947695,0.05094766839526824,-0.020916332433323765,0.0395831785812994,0.0783108716022198,-0.008403053392094385,0.01529970573453508,-0.02041774334452956,0.07105075644551112,0.06839999437020138,0.0341788552963839
FBN1,0.0056997508305872534,0.10554384564894917,-0.012633045507563312,0.07646299253677877,-0.02075126632171229,0.008122070094722506,0.10547682927619514,-0.02236396442512022,-0.04309181849512767,-0.009931813628554319,-0.012251797853204202,0.0193485956547883,0.14029220344246776,0.004986934605964491,0.06142348684434805,0.03970232850266638,0.0049074332248086085,0.19316718086782161,0.08066374822322693,-0.013276904011576947
TCTN1,-0.02411963273621968,0.038810449584273786,-0.007891207443092867,-0.024129339549225796,-0.03617004414472739,-0.0038301979830714854,0.1671410770147653,0.02975870206192471,-0.02431317184370344,-0.009542503583899058,0.12969756961164933,-0.07640556257880485,0.04851886190598021,0.038246434852717795,0.005598359115522797,0.08328824024788385,-0.037299348805597564,0.05564125486744742,0.05116723509409628,0.024339460450353713
NCR3LG1,,,,,,,,,,,,,,,-0.04840867643499234,-0.03494592657418704,0.014085527691994155,,-0.033732617839550304,
BMP7,0.02538546608343398,-0.06824141241398199,0.05720770591187267,0.03458339311856817,0.01167459127771049,0.028144216492145976,0.07680811511353045,0.019943590302996802,-0.02426847434610592,-0.017063118503224985,-0.04541230796421269,-0.09936246327170298,-0.06600209777184146,0.11681641801586501,-0.02045868256465228,-0.027471542751327366,-0.04648242887650674,-0.07237082473879217,0.0030807423900311957,-0.04307252772796685
NLGN2,-0.019283954570781525,-0.030191562689346533,-0.012291102973641098,0.040467085899869096,-0.005860979734815091,0.09999415461482168,-0.04205753614788007,-0.0031188542997128096,0.07170470612248225,0.08417920707552323,0.03739193699794398,0.0023376515792080783,-0.008095865466830263,-0.0787990782598913,0.1094496413703648,0.048377050647103306,0.07829814585051532,0.009106300515319783,-0.0011226549008333635,-0.05832598570121012
CCL25,,-0.010315872666197963,,0.012910421567660058,,,0.05618786843386098,,,,,-0.021693074178610782,-0.02550952562685158,-0.01583693468600149,0.11426507354167999,-0.006174795129522036,0.019929820474671497,-0.0036612443469098855,-0.03469968162046156,
NPNT,-0.017987446954263447,0.04153310301264395,0.03275476928976873,0.019280974828908146,0.04137392320532805,0.06660183138622354,0.1336214798614113,-0.024167275515032675,-0.02243430021911256,0.09390137827895043,0.054021768645682776,-0.06725264546132158,0.009206759117993586,-0.08970786580393617,-0.004719595599551249,0.09757925612628732,-0.0011913721822343335,-0.09597067035536694,0.009365571224863194,0.04903885117356139
KITLG,-0.049953640428659796,0.023119343995200676,0.033104051384353635,0.04585000183440618,0.006729192880845263,0.07787799883144066,0.07366746042725122,0.004545487847988902,0.02605781769239557,0.025716752055095986,0.05735471764837975,0.07264757307024575,0.07121014087762836,0.025363264938702012,0.07965998593017787,0.06393534265967432,0.016807137679493465,0.04309360550185123,-0.06562213512532948,-0.03505046331502663
MADCAM1,0.013241465704114804,-0.03516908196366815,0.010004071962118135,-0.017824985812745643,-0.019762960211507554,-0.011283230157820436,0.006177605539383518,0.004675910693431704,0.0026870089031876517,0.14187510190536604,,0.02364323824519507,0.003056197569780409,-0.07503336928585248,0.02549279627262659,-0.0109749970529658,0.003949513630269902,0.04492946971940814,0.010528517271205927,
F12,-0.04739837004945586,0.0315706737482706,0.03022240570089565,-0.004656100737033329,0.02556940652853644,0.029079929157696385,0.01688697516135725,-0.006046068292600311,0.033560032791891584,0.05399796978891219,0.10173175483020457,0.06057722049491328,0.02322405121735531,-0.09125603101723707,0.03301304876582669,0.04925879164332814,0.047354554594672436,0.02799740671655045,0.10498922924119929,0.042674721380298875
S100B,0.014603313432232616,-0.006523650204371741,0.0014889626044237016,-0.05082960591396907,0.07069897404786754,-0.13790460028382484,0.024987318909367985,0.04357678554177002,-0.06448342325620192,-0.15611518183897824,0.1177752560808723,0.052553641349083705,-0.12329618909246211,-0.13315480830782014,0.04534644603049135,0.1338575547195056,-0.0838770327951768,-0.07597296803035397,0.06998011324234894,-0.010944567384668204
IL27,,0.023419377578558446,,-0.030910816861959678,0.02139823101046219,,,-0.02214456206840159,,,,,-0.039394168166055205,-0.04789672964977767,,-0.02182516472700528,0.007527072610672139,0.030043314002814712,0.008260827360234462,
CD99,-0.092529731836129,0.12052564278693538,0.03579067441502311,-0.08762882089216768,-0.059726402750913225,-0.047716662710683935,0.14078570475925214,-0.015769565974403713,-0.10898414430320744,-0.1457889566257531,0.047209852978389415,-0.09854134045710858,0.10837889222582839,-0.01805954387390553,0.038716227172291916,0.13519819594703872,-0.07324778217944003,0.0404534815715404,0.05028864639353213,0.0030885165127332984
PDGFB,0.02985186762687233,0.10315591095183957,0.007379418964754196,-0.005418873965535266,0.05774822124928018,0.045336739877310094,0.076517217095308,-0.03999111360095403,0.030190090949806944,0.026702642989517203,0.06319459191672364,0.0877867055122641,0.19151462187036802,-0.017090871084353018,0.07456128152575046,0.01597838202405096,0.04354943402370591,0.22543995551046372,0.03618896975845355,0.034302179715113686
CLEC2D,0.021123659703054645,0.0015794130337693512,0.023084791421347242,0.029425408358549503,-0.04407067533485034,0.03537651181631015,0.08415678138266873,-0.014196521669008765,-0.022909075457714416,-0.07278735991678556,0.07914366065017941,-0.04110389977248274,-0.01724999394246846,0.0462307987603236,0.04293265381733312,0.04467889128279624,-0.02353687846782229,0.11341973378247669,0.02983469250745825,-0.03627835307254625
F8,0.05224630551602942,0.03942215205601188,0.006628911612155616,0.006106426049140308,-0.01971085702567328,0.07207882756252589,0.11082908038347089,0.06217386949180727,0.05897174191643172,0.021745854151210983,0.07500731880075132,-0.02748132975289224,0.037490501365626996,-0.013251228123764428,0.06283486988124551,0.10547234493894994,0.022013711917553067,0.039936162616924585,0.007265174873828901,0.1037777972757679
C3,-0.05680174264182078,0.13260521023482502,-0.015765430375375814,-0.05150094000578532,0.007523355109852643,-0.05358871835982438,0.0939548362407117,-0.0049829524234033,-0.05148097906971378,-0.17095715901749295,0.020807653716799986,-0.03975911009030605,-0.08215924839429642,-0.07245884832115611,-0.03358120134910167,-0.012404810989862644,-0.060228443311526464,0.08010554599514488,-0.09552637810211516,0.012627253238939653
DLK2,0.11452792529958634,-0.024649351071138394,-0.010057984825631295,0.05772599024566851,-0.005996032542029199,-0.020632821561247166,0.0006116060171330969,-0.026234749118403553,-0.0018706957782431467,0.07500581159059212,-0.004192723228069108,0.0024566986426132736,0.3794536251282459,0.017460731700737354,0.04810038243344495,0.11100032644324954,0.08943442548960616,0.00409908738881864,-0.05800319765587074,0.051150216813579466
