,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LAMA5,0.0867189532186198,0.008700071327417673,-0.0006662102477094022,0.07028013283465315,0.04617530292464811,0.05132499680521884,0.04823703310793333,0.088677220726776,0.04537802533393016,-0.02812124938191717,0.13791289427406433,0.09373417974663184,0.06971768689389633,0.04061664325475215,0.07656527633747304,0.05857046315305977,0.024673403822067598,0.015297120526877539,0.000290669818610235,-0.017108361318118222,0.1294737430379968,-0.0061271990435116715
RGMB,-0.04579922571956031,-0.02738171609413237,0.012718856853566059,-0.02402999489859843,0.012102255042828412,-0.04450152519326119,0.08008908008960498,0.06494530984282867,0.0019984547481224344,-0.0036520778925213317,-0.044426112018928196,0.006922396095208716,-0.038859897865393414,0.10627162739904665,-0.04549917223875466,0.09469452552550285,-0.05118645795188909,-0.010705013306374273,-0.029356287711934763,0.058203163615786015,0.00895596895174022,0.030650929214550447
INSL5,-0.015143465892713735,,,,0.023310080491913906,-0.02240567845456968,,0.010923193832163421,-0.03267354158163587,0.03034408571038396,,,,,-0.033662271218750824,-0.015485556626335134,,,,0.024897963957389066,,
IL12A,0.09635106535043869,-0.06636809325222481,-0.013155400919268988,,0.05465951917251742,0.03829893749671401,-0.02200742217762459,0.1394653267000722,0.01830343517462911,-0.02216431013833291,-0.01700379450298496,,0.1307224206697944,0.014754068569915511,-0.03829327031621587,,0.0088868628943231,-0.018507995276492696,-0.020299359819988344,0.068835121366685,0.01146435086750848,-0.04402728562362152
S100A8,-0.06323969552341595,0.019943322933377455,-0.001684754087434975,-0.02379360337590551,0.056568495969857704,0.09843795106481804,0.03896560767834517,0.13296310284245724,-0.0027409021572467533,-0.009780327533263699,-0.004681361679082385,0.020405392167875496,0.04860426569598931,-0.07194293338141496,-0.0479934432082496,0.05447344449738833,0.002796856537625745,-0.006247155805382411,0.0304584458378201,0.027251524468006855,0.051219841250491914,0.11048161050399909
TAC3,,-0.028609134447657544,-0.024466608320687,-0.027680107606427126,-0.04512679152258736,-0.04717800483464236,-0.0478102161452823,-0.09535495610429995,0.010178026863109911,0.02005610115615902,0.00270261101276224,,0.013466013826285261,,,,0.040652222582327244,0.06791410827410035,-0.022365150615996313,0.13330738451830634,-0.015647442009808613,0.03201284178137469
TAC4,,-0.022693305000305208,,0.012155245118890773,0.015437327151108425,,-0.011615225037554928,-0.03557663754627345,,,,,,,0.034508682500127154,0.03249881645484369,,,,,,
MFAP5,0.2913056331282654,0.02094463350155215,-0.026379758218749202,,,,,,,0.031265357070280254,-0.02019248289992628,-0.02902645216786968,,,0.0224311171083572,-0.032645508395088986,-0.05474355304987117,0.00824406968268561,0.06454816062507228,-0.0086912749411678,0.05029651415245394,
CXCL16,-0.014069518054094668,0.035199432195812175,0.006559919318641194,0.019339513277649375,0.05379241542869285,0.004605781273071542,0.005892306591962489,0.07338930930833741,0.040119245026803606,0.04573900497670744,-0.06010813557222571,0.07736001563660615,0.03637791173848375,-0.08141201717865262,0.01520705790694265,4.061107163174261e-05,-0.031055225018534922,0.007723024630092459,-0.033511775087128784,0.06525305576720032,-0.016324818191083584,0.040469445313759
AGRN,0.10240708416091931,-0.09721123130931783,0.03644641727849768,-0.020090434691811442,-0.046625518838155106,-0.0388581396901191,0.11488939209506452,0.12159760066177748,-0.009580448919132028,-0.02808693757531802,-0.014059949947120282,0.05564144236594024,0.010640486765801484,-0.036871024473450226,0.03435551627532749,-0.002243275775198312,0.04740062643711942,0.10627728670900602,0.009673678405089214,0.0027444670432422024,0.02366436024102411,0.05519502204834621
COL4A6,0.0015164789936543733,-0.030820947185997014,0.02902475871529849,0.03184950607375337,-0.0177690505983254,0.09866801776986725,,0.09313834022560046,-0.024213179356936263,-0.01685462845278112,,,-0.01649486980350481,-0.01178322596991822,0.0663519733743305,0.020306905358152126,-0.03881377041028266,0.11534234672877978,-0.0072519193692523794,0.09603489834030275,0.052994574353873114,
FST,,-0.043138266509740494,0.02222084504171842,0.04734728539045754,0.09590421044914618,0.008278278044057253,-0.04587844180217668,0.005401670241820912,0.010539827469750702,0.03775612364693137,0.0180124017880873,-0.020506222407108386,,-0.056253792597348154,-0.014412060271185701,-0.009530211377492891,-0.005557354028555464,0.08679126124397213,0.01463104838423896,0.013392467902743297,0.07902238976602555,
MEGF10,-0.003287303641886557,-0.05777738899951564,0.05722684283738749,0.07175415069581328,0.03701672531703459,-0.01830900534167457,0.04744448976112373,-0.004900020031692084,0.01099645656815766,0.024228498909258107,-0.049842891363508654,-0.01009773519649124,0.022609968268063326,0.07851682879511067,0.04963671088230282,-0.004837281883071769,0.02563031693413953,0.0424497151227023,0.010849539244266876,0.16350884993665565,0.109662946712863,-0.07167727678576578
C1QB,-0.11126368117089408,-0.03355374226974024,0.06927941839382695,-0.01765241827693255,1.3013664142169952e-05,0.015453650243203127,0.015245362687394706,0.1261166247027217,-0.001068787656459251,0.02224892464061651,0.0074847600177751035,0.1185324129503334,0.021684298195859285,-0.039403491424333796,0.02429239085530855,-0.08808318237194286,0.0461013031485245,0.08099240533385697,0.01895051020187747,0.027821714631910462,0.02523666561353366,0.02484311983015901
HLA-B,0.04732828406201171,0.011576183768886762,-0.016904646683867996,-0.017555349541502438,-0.02421343405150106,0.02575356688425496,-0.05927495921587003,0.15395002553704917,-0.04969566664083948,0.026412138173969868,-0.0046352993917525434,0.03927989576126582,0.00040505262191882236,0.16489852017689657,0.018429042271394008,0.015485464753930638,0.024859327167426674,-0.04029887626244127,-0.04620866782864729,-0.01426975811481115,-0.03833562427836134,0.052744735922001657
PDGFA,0.004003973666666238,-0.060305536687774074,0.0017516188013615205,0.0372366764461536,0.008667245766045785,-0.006302601558114321,0.06399457732161079,0.048051118331156564,0.058764486004580375,-0.030641449084482388,-0.01102645591808538,0.0383175713792258,0.030649947086417724,-0.05263526504481629,0.12362071803874239,0.08910516434863512,-0.0251987478153833,-0.03137228782554079,0.021661277686874314,0.002301423953985639,0.06915557347690775,-0.00775254619022912
LAMA3,,0.0031212218461160305,0.024873856344593742,0.03658056680257571,0.08066221382485383,0.021072718654806987,-0.009608343044341147,-0.07450047865080069,0.08101844381827003,-0.03620172608699803,-0.0027627551468039735,-0.03730745021060956,-0.02119899953921746,,-0.01230214006415592,0.0901707331913163,,0.010995720848892887,0.18467432299755307,0.03488172517193144,0.05784743621949559,
DKK1,-0.015602700557496588,0.014524715429118937,,,,0.08788561786945658,-0.021634139477539185,-0.042951019718535835,0.0009986152652039179,-0.010908889839124306,0.009523212664023022,,,0.016794167138909518,-0.00034305478297744105,-0.021743339788026707,0.00318677240690959,-0.0459281039116888,-0.052379927835832424,0.015429524551113901,-0.01501080259099177,0.06578134109261183
INHBA,0.07656555183059742,0.019553704473666663,0.01939371493393156,-0.024447490484142655,0.03279274889880171,0.015059090557651832,-0.06443462838063888,-0.09983458246042427,0.01579809271613752,-0.016324708763743773,-0.01639655324949261,-0.05753074662474466,-0.02201435388352107,-0.09721597316691982,-0.004169940527170394,-0.031191736341211425,-0.04851449429518018,-0.02803733874728579,-0.04494412012289145,0.02028410808835428,-0.05968088776818729,-0.055006835598341984
LEP,,,,,,,,,,,,,,,,,,,,0.0006120292398138005,,
IL7,-0.023207635998268406,-0.028450420109549016,-0.045896623449794643,,-0.01335511040799154,-0.04356845363090053,,-0.019021282220807283,-0.0403874362287207,-0.015372755872425757,-0.018201421219410933,0.10479969807301026,0.04991854949669843,,-0.0052632074637453405,-0.037590371432264416,0.020778575372312272,0.09723587319978737,0.08979502864939715,0.057061786932366465,0.021964444180467942,
FABP5,0.012970649872890126,0.07417387130207476,-0.061644699219550646,-0.022341926041418783,0.03903805359662664,0.10661683352339581,0.10899980270968236,0.07229332008672817,-0.040352059049568366,-0.017584769521348454,0.042076563402487936,0.11261438557665261,0.032030193699588635,-0.04125046088626762,-0.021343414239968283,-0.030669283877605102,0.012109629416616675,0.05660596804795035,0.07445498386844811,0.046017513019874674,0.0202413768178375,-0.1340888475271279
CCL4,-0.019019885850313684,-0.01153044446430024,-0.014732395843193939,-0.010361473033025674,-0.03280894634453254,0.07471988666035527,0.04016223648056894,0.03793674217863701,-0.010426344552278758,0.042534081171023946,0.001087436144760252,0.09361819983199743,0.022747058520969546,-0.047979953819835254,-0.054845468146066556,-0.06605801887102869,-0.0025769357936102372,0.051590388276398454,-0.009840597794038654,0.0987176616845022,0.002846177069416622,-0.04178601457714536
FBN1,0.06916672483654061,-0.01074802490694485,-0.0079386566702802,0.009605305249483272,0.029961326879559082,-0.0666642093650485,0.04397161925910286,0.10121399517895212,0.035740118319010354,-0.012958300669040818,0.03888843803192939,-0.026973533516295497,0.0034226415284270735,-0.020677381883474174,-0.014924488626922467,0.00512541718735786,-0.0041727757688103185,0.04026609412546709,6.936681780684125e-05,-0.0630847143226077,0.016254617363534167,-0.08463741592644007
TCTN1,-0.008938700583876413,0.0048843016902894365,-0.025895550219025863,0.00934989710296401,0.014041587670289738,-0.02825514933091232,0.024303960665675035,0.17532982165052124,0.04967214653351473,-0.0031818709942832853,0.017399062363413126,0.05889698506563278,-0.024491067154416752,-0.10080158479931894,-0.04743215271418476,0.017498865724681303,0.0030137126939791953,0.04964812702101428,0.049946970500229775,0.09516312600672078,0.046678452230562904,-0.05457300778137479
NCR3LG1,-0.018520244718784783,,,,,,,,,,,,,,,,0.018646343382961415,0.04983732719761653,0.03715747726342249,,0.006145835080902128,
BMP7,0.03556480626724893,0.0019508066425001666,-0.014545188119610662,-0.04489921359792839,0.0485990540017994,-0.06671296025616553,-0.014261388693638901,0.09150410577833698,-0.02451503429070545,-0.013404845222640559,0.08445356013696095,0.03155586753684103,0.05000347608527563,0.059320468564750706,-0.06707654434176663,0.014205974537675576,0.03787980909929594,0.030538644745295242,-0.10543463940016447,0.13729146881409748,0.056050187348133655,-0.03688304524355288
NLGN2,-0.02588198335158628,0.042163497468898144,0.05214711625386302,0.03909850657094609,0.031231268576455123,-0.026269641225452625,0.029902868022312252,0.029621435629596255,0.017993106753998386,-0.013050549719134056,0.04160641962019468,0.045275088586268795,0.020145597681676505,0.02173130593817176,0.0972444796413751,0.005689035549439736,0.03126937382378395,0.0840100624020194,0.004004897738177326,0.05107303229140645,0.0345716507028878,-0.03171600298314977
CCL25,0.10990442152711472,0.07445304882123394,,,-0.031837916534706995,,,0.07601837595718855,,,,,-0.00983205913158347,-0.04115545159735489,,,0.013765589904373042,-0.012879295336119161,0.056999724185917554,-0.04172759184786931,0.07397466213986952,
NPNT,-0.07258748245110089,0.006963747136266799,-0.022943626408077417,-0.020994583875983977,0.01072594221714068,-0.014426391220375097,0.022286369103301142,0.17069958807447558,0.05080011839310624,0.01908540514746976,0.00017647327510810594,0.06288006060072873,0.032035584552717974,0.04503428753898341,0.009643262954022591,0.05999456222540848,-0.014109142602160979,0.06125242933469334,-0.012934938942275598,0.06955560767653596,0.08394938682692152,-0.0017438323616261867
KITLG,-0.028828959665947906,-0.009518254926014907,0.071562797019026,-0.024912537591067135,-0.01058277097713548,0.008383028358774322,-0.06860322818702565,-0.004297688119669111,-0.04651849145255669,-0.014649034026265951,0.11573308832640837,0.08215271894631293,-0.019652785005256662,0.0022657263932400412,0.007492050733800221,0.04022653386021446,0.02447461238893421,-0.02341715264657402,-0.06197275715111432,0.07371257042056915,0.04562808540951776,-0.04748452331185585
MADCAM1,-0.015602700557496588,0.0012328965823935145,-0.020647343793461826,-0.030898917131316473,-0.011873307100483116,0.05630660261437232,-0.011198034630786832,0.011807111639040194,0.018003687984041717,-0.02314083903393426,-0.0240868349179894,,-0.003913316573736959,0.09586459213596026,0.02084033681269029,-0.0021196436295533765,0.0193088749690163,0.03134130315280285,0.0007736832830751158,0.14322595008219816,0.0352208984861613,
F12,0.07535498551906966,-0.04032287645702498,0.009740198743863334,-0.011248066488689241,-0.019148613963767467,-0.019942245168413322,-0.052757959603044094,-0.10267352224077077,-0.02661530978080841,0.048042501121529455,-0.06104551935561887,0.09524153424474932,0.02048925039638015,0.034433207252425484,0.03167673157371577,-0.027386525279765664,0.02063776660274673,0.039034551813243695,0.024213835396714282,0.06388908414287217,-0.025871033452276274,-0.04742936225424977
S100B,0.02282251886038202,-0.05679513455947144,-0.05240900444736605,-0.04685818849884057,-0.04076628128995298,-0.06060246427644918,0.007553606188047159,0.1386603123545055,-0.04399830381393854,0.05443831191249563,-0.05474554064759783,0.09683995981209605,-0.010074790090373,-0.025129405676058703,-0.043491607702792166,-0.018466013880522655,0.07821946067183379,0.09732510396273668,-0.032673687022348095,0.17051157509638673,0.05399977626703756,0.059536129888036284
IL27,,0.0250996008065699,,,0.013201590790872318,-0.024574863400539257,,,0.024565493242666523,,,,,0.1577155661784608,,,,0.0059957694796459226,-0.01767140270703555,0.01672390026042823,-0.03751627333129862,
CD99,-0.005506266455635094,0.0049976334444287425,-0.02803111057574079,0.021634334450868778,-0.001259015335529051,0.09304987704770616,0.1085916149533202,0.18140380497106945,0.043864319369257956,0.048924629348690254,-0.07358260819449233,0.09439083943777632,0.011819955259909283,0.1398103173135578,-0.005019994427432939,0.13770871726097622,-0.003232774882071467,0.06922620769377874,-0.09943375635425306,-0.004156916475081559,0.12179036991494084,-0.03495555717494259
PDGFB,0.09099238749330545,-0.06571392354132422,0.0026018991400927386,0.10887704535982022,-0.030019465861302674,-0.017108252378987308,-0.03939360785465686,0.005672254647126887,-1.8794983363311019e-06,-0.0327715926453768,-0.050487440880472516,-0.03691166118070293,-0.025557423420044138,0.044611054039243495,-0.08327730816336908,-0.006533446930581155,0.0221573038443791,0.015378203229132694,-0.005249694591580136,0.06852699684459485,0.04383337530366823,0.06436697431807463
CLEC2D,0.011168810831620812,0.009851243191539924,0.019774085491752764,0.048494302665788705,-0.009452993629895526,0.03370800646938683,0.09765093823094487,0.14364518681727523,0.025868121465735573,-0.008790302152553803,-0.012606218789437596,0.041879564149418805,0.01871270266641403,-0.028826466992479968,-0.14598030236464243,0.0033569115474700205,0.10021369158508033,0.03542836457510787,-0.030548913501525617,0.008969779310676223,0.011273797295473648,-0.024004653163237723
F8,-0.0297904735801527,-0.05365554110483316,-0.0037253374419302424,0.04954413014282567,0.02956447193285331,0.05895481928381055,0.09526674651546892,0.07392544517218,0.04735319910906942,0.022181280896909447,-0.058951190028405945,0.07758262994594424,0.038111149772936004,-0.04262772472947521,-0.08969623438924378,0.0990258294663732,-0.018695398837397268,-0.045977128130837805,0.011786468417363746,0.19672991513753812,0.07694395584811153,-0.07210935609083916
C3,-0.12727346539564718,-0.06672752576016489,0.03636816252760937,0.009819836987803589,-0.0619447938580619,0.07513732733508728,-0.0026236975056225203,0.09405549255888782,0.008848310958714354,-0.057891040166735165,-0.0040382119638744515,0.04312774674940932,0.020250396783807273,-0.016442452966243044,0.043981432242125626,-0.09155387662073625,-0.02139002901464516,0.06963054537237694,-0.025455251222048343,-0.04728143137457569,0.04610673913304613,0.006839620695037787
