,UKF243,UKF248,UKF259,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
PDGFB,-0.02654377748083806,-0.061168667971818365,-0.019504392700660466,-0.01739272251979871,0.08993456947768082,0.020131724945601212,0.00247866171127717,-0.0929425294603196
CLEC2D,0.09006569562513878,0.0044584465638361345,0.03747340107947973,0.009595439391140659,-0.03387904612993711,0.048017073161231244,0.009168893370026524,0.10848325498220814
F8,0.005814592541007192,-0.03720787125213946,-0.018199962115108898,0.05001205092733584,-0.10107461617894976,0.04214914567418335,0.08193383766396738,0.013608224356127243
C3,-0.015391350412935337,0.018065451254143626,-0.05558621701522226,0.07287953723047486,0.03112603309981446,-0.019857831588815003,0.04814431353944554,0.0009176873549455803
DLK2,0.012837240492379543,0.030034428769066465,-0.019498535339442288,-0.019978607697617824,-0.03535619004009164,0.0007067828373564303,0.056291670431710315,-0.04662303383296952
TSLP,0.008555095710219587,-0.00797940353426032,-0.011159432355214056,-0.01734089976217205,,0.015431628323651284,0.07434251257099546,0.09767837233516939
OSM,0.05673299484150589,0.02352152992692186,-0.02427853160265495,0.033505164841802056,-0.10808043317562224,0.004963489381727212,0.026428381105265627,0.1331549215038547
PRND,,0.00020372284485208487,,,-0.024375259997484456,,0.12240368496433282,
SLPI,-0.03680648931565973,0.05018921639933178,0.07715166109414862,-0.03703019289259888,0.08057768564105394,-0.04266799119922095,0.08005027339752799,0.05587498251677203
AFDN,0.037010390029047636,0.021490094883736776,-0.024355506437255356,0.03660270475175205,0.10043969563300556,0.036877928219841205,0.004072901751336378,0.011781213587125893
KISS1,,,0.008752828075336993,-0.014744566919199783,,-0.00841304894157145,,
ULBP2,0.08076182037791997,-0.03293943391271672,0.018743252900777548,-0.024098765992078552,0.09389628090570398,0.0004623557433717123,0.0916905314265696,0.11804589045002072
ICAM4,,-0.016555289533540195,-0.012685608237732343,,-0.03535623667177363,,-0.02329965184511573,0.03551996510662595
ANGPTL1,0.06773242257419682,-0.015074351202059938,-0.04066413551222057,-0.019135873558588735,0.13436236841437457,-0.03025829804578766,-0.034513601842992306,-0.03418599379366931
LTBP1,0.0057405911783026805,0.028815953238858494,0.0020203297864613856,0.01640917331716231,-0.07225152276825628,-0.02131906730938389,-0.00549436988574272,0.02681421225069091
NTN4,-0.027579601323679436,-0.012324660657150417,0.025205788857095845,-0.01688177533504816,-0.053752191642463504,0.012852919174697433,0.07524494830437002,-0.008660131069130241
APP,0.09652690020739958,0.0031477971211402037,0.03917250340104267,-0.04480103496872894,0.08196916923949285,0.019266920740606316,-0.07786841584042335,-0.20010866552318363
RIMS2,-0.03189371999971207,0.06415044090404344,0.009041507511947882,-0.039429375222725715,,0.026676446375746794,-0.024031296749270504,-0.1698925717462002
WNT7A,0.030946168112663226,0.06454879982961695,0.0029565847063163253,-0.011878906332768502,-0.04544452710199749,-0.024149393212730078,0.042611970512943395,0.10862524007172122
GAST,,,,,,,0.04967081100999364,-0.001141610755048236
GPI,-0.06218479710637013,0.045947324075580734,0.0016577467678280842,-0.04746434716511288,0.06431033351329987,-0.02401886149369237,0.0403864550245124,0.1440180142906897
IL1B,0.0388643189454533,-0.007411963332132432,-0.031546498091348435,0.06794912227685984,-0.041673280043752564,-0.09019267105770022,-0.011911887565918733,0.04472558452190233
SFTPA2,,,,-0.01181619735885803,,-0.0180949291131794,,0.07893813811043801
HAS2,0.13262092469281916,0.04805780102490136,0.03611676521146339,0.023031839434957044,-0.010454074002751735,0.015089158444892309,0.057043912679957114,0.05196657261473042
IL11,,0.04479226367948061,-0.012280028086012295,-0.013270904058992923,0.07558997601737896,-0.00855824395840279,0.027281030456224625,0.07471540625942563
SEMA4B,-0.005900752626146716,0.048544856871788986,-0.002254093557607823,0.04104148248975645,0.04665790796030166,0.055222180382993105,0.0878273117243777,0.10626026057445759
FGF12,-0.005047422646732748,0.012685124132885276,0.03674022730871084,-0.029729905272607278,0.06219808310897079,0.004285883376882096,0.0657283037798863,-0.06184293464236479
CP,0.00598432981001178,0.030518294964355246,0.03881983160353144,-0.006203362221899864,-0.03361677028168744,0.0018079530974039217,0.092032778747742,-0.03260656465411099
NLGN3,0.04702996378947911,0.008122745231062654,0.006554897719614128,0.03896362224124463,0.01755687673217464,0.058288186007730974,-0.030242867335954077,-0.055850829626239495
GZMB,,-0.03444945605492137,-0.016122010064659967,,,-0.025972456035693123,-0.012496393318282166,-0.036705287166039914
PROC,0.05384813019763098,-0.012966977753641121,-0.010125565568069575,0.059542296480121354,-0.026449468488986168,0.06472225922262967,0.02936192139300722,0.009722021705349868
TNFSF11,,-0.017040905087977766,,,,-0.017127431030590404,0.010577531812743778,0.12441346052748181
AGT,-0.027963834610075417,0.024365932738010933,-0.07577075385032782,0.03068297181575559,0.1379901696251139,0.011934109658558983,-0.07166210062385586,0.020980748655351992
PTHLH,0.009051654807608374,0.01616100488186478,0.016991797405701135,-0.001948787016877851,0.04088105348414321,-0.03152465246466706,0.06991113312945572,0.04668028778934701
COL1A1,0.06800435346139375,-0.0517131142177835,-0.035450154898670296,0.0784538195067583,0.09042221175049794,-0.039257287516101844,-0.0552971371063088,-0.02488219354735916
LAMB2,-0.04326240322947968,0.03795444532974408,0.020328161820181146,0.041618630718900866,0.07017992984811168,-0.01723993154911953,-0.05976923408785145,0.10856628505415408
DSC2,-0.0522507423488277,0.06050526331903474,0.058470583216034,0.012163192167008343,0.01802895116347967,0.07227957816563155,0.05051373041817129,0.10692484108698666
WNT5B,-0.0420386553226662,-0.025582808052428754,0.007573121692276997,0.024932173576121576,-0.004592842661167494,-0.03396169748668066,0.00902551728951333,-0.015280826016469485
LEFTY1,,-0.030774513837614825,-0.016469758073738697,0.025310372171845806,-0.05042173464175879,0.013538911276016353,0.0004662959686428356,-0.028625704666280685
FGL1,,-0.032229450817477696,0.11162157247511766,-0.013611406860923315,,-0.007812103836332282,,-0.04091124452620091
CXCL5,-0.022596672879942062,-0.027342908247916475,-0.012685606855394653,,,0.015739203751477106,0.07151173153099981,0.005624048633112206
S100A1,-0.06593285394214018,-0.0036184316797682817,-0.010205195322041428,-0.03108093007516945,-0.09584258749288138,0.10286040209727491,0.03310428091356138,-0.002394855349458025
C4BPA,,,0.042620170911500464,,,,-0.019554248527007607,
NPTX1,-0.06449165857927554,0.057025508758131366,-0.004981226238435797,-0.09235906931855643,-0.034267955223164635,0.04094640212536437,,-0.18240946568083988
TGS1,0.035794861016558606,-0.0006112747081687478,-0.0681676212560849,0.06815452471535269,0.06123015350254518,0.06052457744719206,0.05803107910259129,0.059439534686601
SST,0.0036849128247968964,0.012148943909160772,-0.0325000510318439,-0.009279537403138735,,-0.037151375458627664,,-0.08487929936057527
IL34,0.08348592394454048,0.09524157496281029,0.027479736380623974,-0.04054606311202501,0.020619775475728644,0.09347974498156295,-0.005502970371395307,-0.09502261912935689
DHH,,,,,,0.016559852059743623,-0.00037716116473462274,
XCL2,,0.017094986920315993,,,,,-0.020411044426874095,0.022285206814567724
RSPO1,,,,-0.012563674442701544,,,,
TF,-0.03995198281986011,0.014293624827271466,0.06072405495669947,-0.02381723249524844,-0.004802315843667696,0.0715535793715835,0.08407798531862198,-0.11683060541042657
IL33,0.0457654001720233,0.02521929541365712,0.012336303404708794,0.06618665257734317,0.023878160390396922,0.02217923924271846,0.03960860103545224,0.02562113172656838
RBP4,-0.02859201570055663,0.08419594392629844,0.019503184147162317,-0.027690931283307157,,0.0672489984785651,-0.012727350411123644,-0.09585181650536012
CCL19,,,,,,,0.11076975866801535,-0.02597045292788352
CCL20,-0.026806143714165988,0.03953613923106521,-0.013228478303032889,-0.012380853389280256,0.02299008091482487,0.011049804630231705,0.008445171364570677,0.11952891248127463
NAMPT,0.06731237013346755,0.06570775262533128,0.04535001199313256,0.015082682254495836,0.052433885442686186,-0.060410228202955274,0.07669031892041153,0.12980425888201616
