,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
COL9A1,0.06813796247353211,0.008943716616964695,-0.020233399660837897,-0.05863775652505365,-0.00029548553724240427,-0.016963481168173467,-0.03555511736493336,-0.44855652822537717,-0.17410601000743184,-0.014323568106947026,-0.034392055052936674,0.10671006116234068,0.07236983871392326,0.007626024612784405,-0.03874335619933216,-0.07032888230571392,,-0.213514876958447,-0.07706297360754555
GDF11,0.011134088150001322,-0.00010356725162746891,0.0957717578319316,-0.10965417660868813,0.11042802029885673,0.040239529837117254,0.029679305184003475,-0.3720181694217134,-0.34438383187442556,-0.08202991366094073,0.0024677899234644136,0.05083742514727421,-0.2237585076441117,0.008223142996254523,-0.058418604210492185,-0.068293818050473,-0.027739420462830563,0.020956846811563335,0.09147034212829559
IL24,,,,,,,,,,,,,,,,,,-0.15777039001136323,
SORBS1,-0.026429409995596898,0.12757699202916528,0.1402511945215494,0.09277041748990215,0.14243659049117974,0.08658325502318318,-0.0030964371399224725,0.014111782905680072,-0.0010034738959114797,0.15867241942404706,-0.08199227885951041,-0.11382056599322933,0.11291436132266065,0.017690146210599562,0.07175311292265653,-0.11612997051216035,0.02277372289838757,0.21570674936886655,-0.0296308300981185
DLL1,0.0024179300482473,0.24673648217777921,0.1187679795872022,-0.04742430139365439,0.06434128022502592,0.07662293375900939,0.06392630097992603,-0.3515715815140579,-0.2487482109698848,0.124275180047367,0.021003329443276864,-0.12676750862293804,-0.17503440656666344,0.08956890347642521,-0.0017502399558718357,-0.0065751255131914306,0.0032901673353673607,-0.04704944157599594,0.09009445058857955
TLN1,-0.06656937338432681,-0.16811983885703183,-0.10092629352513977,-0.004909434674495505,-0.009404799671737891,-0.03310605484837228,-0.23516776399297262,-0.40072329062691947,-0.5597648270064363,-0.1587190919460705,-0.036065317704919435,-0.5327350830750317,-0.42383021503138985,0.03466482791079397,0.04063750958476226,-0.058487491329275686,-0.07424016080518045,-0.1575526244233042,-0.05677478052905248
COL2A1,-0.035943037498810004,0.0561329254552193,0.018373370236659994,,,,-0.04218581764915618,-0.07229247255639856,-0.053205198575965396,,,,-0.014913233276317616,,,-0.04380040797889202,,-0.026299621815738767,
SHH,,,,,,0.0957471722959517,-0.015462491898820277,0.06787641174204555,-0.023694840354643157,-0.21213429326862981,0.00619310373994506,,0.16734123840046589,0.17431897889966372,-0.03978090056923879,-0.09983758781941472,,-0.12332716275012225,
PON2,0.08738145350762881,-0.039285218168494965,0.13102273472209772,0.12351690557390431,0.2049368506749488,0.09896795868958101,-0.04161459215561493,-0.04848595630890339,-0.6442492407690054,-0.06058454135316655,-0.11310606195522012,-0.25230851764997525,-0.29180517668036965,0.07942314562648302,0.08206812943078547,0.08871611100967348,0.00019719701716417007,-0.14730471858972274,-0.016117944665834803
ICAM5,,0.4783561415175414,0.058232416678179376,0.058728853256570075,0.062245239698991366,0.06558128147689717,0.3488295351309012,0.21070431527823325,0.2860621301577854,0.09237903034226208,0.1141286744791004,0.3784981999224935,0.2778471053955052,,,0.010508571366175435,0.12836349568578884,0.19727484327859143,0.161111465897974
HPX,0.0067527036005812675,0.05057735226027035,-0.0012542739745224055,,0.012892191215949367,-0.009201102015273632,-0.023643166901109722,-0.07741737567582069,-0.0924979475464403,-0.09941558555702792,0.041522295964574504,,-0.08281114663877434,0.07630050665991445,-0.03804999484685405,-0.02371913667019352,,-0.10584876161248748,
SFRP2,,0.1274582280912479,-0.008075447270745141,,,-0.03731605340107102,,-0.10914313253464168,0.02051577427810832,-0.04064297206787457,-0.0427660014011146,-0.2747106230439614,-0.02376683197993947,0.034206439609967006,0.03870637334824413,-0.10529529116743491,0.0209787289502932,-0.03738140779850761,-0.09384523580191487
CFC1,,,,,,,,0.06038302487951137,,0.09064458544269774,,0.14116806718098554,,,,,,0.15198008402792956,
CD70,,,-0.0133950703126965,,,-0.009608540598193374,,,,-0.07735519887290584,,,,,,-0.050518556680450494,,-0.29464070248118,
HP,-0.07131898606787761,0.14602016273914564,0.05917116318831222,,0.18531682134010521,-0.058640342609479194,-0.13529128848550107,,-0.21162956466800584,-0.16663774107672938,-0.010971092867877622,-0.22186096978764813,-0.09839057521658573,-0.04990545127320962,-0.03634719344355649,-0.10945704001212037,,0.07346942238508408,
CXCL2,-0.042503070434375276,-0.02050482950985305,0.005842173475947986,-0.03853466438796481,-0.08754657890662383,0.09429935677308907,-0.13181199059169801,-0.14910719939858652,-0.12007329171967575,-0.19502082369310555,-6.316790525378028e-05,-0.17207462115245672,0.005762819180876989,0.06912778636030827,-0.009744086975234429,-0.0962331881952908,0.09527588015842703,-0.2493960070488036,0.07447771233616969
NPPB,,,0.04492477032838885,,-0.14628988013253252,-0.0607165523796292,,,,-0.018583718642316074,,,-0.00670252824114387,,,-0.04688732223027366,,,
CCK,0.23241180218892002,0.5871981790395706,0.3756120172201061,0.279617598493449,0.41182360620680114,0.3133454366357856,0.5217624598267977,0.6209703294305835,0.7547319829864904,0.6399498647449725,0.3738931153698805,0.8039319863359315,0.7019776849772752,0.006272803049218006,0.05541459125641796,0.20382529702953378,0.17667152897869276,0.6805553674909803,0.21234689583732191
SEMA6A,0.049685420344839616,-0.15773624248079948,0.10624796297370234,0.03639055170137271,0.16240802214744762,0.00443836774925702,0.16755296965817407,-0.34247182036755186,-0.5468584648194856,-0.06461530288823142,-0.030325633810469526,-0.25243422050903574,-0.48531804028608616,0.03867001929894024,0.04717029628586504,0.056126251819703266,-0.17914292479130212,-0.16780082850099598,-0.16379023087355085
IRAK4,0.010965119380393813,-0.1029768442367904,0.06729580598958097,-0.06842984286402612,0.05473271645826143,0.0046353609741594795,-0.05834811474812873,-0.2783047995931975,-0.3362143441751899,-0.05835091156398941,-0.004767978975194054,-0.13418264198316898,-0.15844741949357605,-0.02516324818317923,-0.044680972706183264,-0.12237510922886054,-0.005969211761972976,-0.12655729884490588,0.05531497296252766
GSTP1,0.0676325880469999,0.012932467547755998,-0.03918243929912717,-0.08898753752695658,0.0962383212474904,-0.06222366047354548,-0.15494018043581287,-0.44151893678987375,-0.6847475041344689,-0.026650909892503478,-0.16912093497939718,-0.6125145204980312,-0.3553814472098193,-0.04266677414194699,-0.030074898446885948,0.009032617093803413,-0.0880292645337505,-0.28372499858612177,-0.12252990491473009
VCAM1,-0.05760020022643853,-0.16431109086323592,-0.020136333637874725,0.0002823877978815017,-0.01470189685162369,0.042712268343610534,-0.24904533265749543,-0.29972569870374033,-0.5320768884012703,0.16155046901965406,-0.16187887230961603,-0.21194563723557963,-0.1368192684094478,0.007341673791425987,0.05661745465198493,0.021895336943774452,0.009867287747436343,-0.14519903110340832,0.036186818262201145
NXPH3,-0.057448599174164845,-0.23365917899314245,0.016114856568519215,-0.01770330200353878,0.04631417114270673,-0.01737977739750282,0.04328882178170788,-0.2723157174245723,-0.15580223752576774,0.10157848160702336,-0.016918496372969608,0.23691149842060555,0.035057704474259925,0.08056089321295641,0.0016804345314088472,0.011910561748078663,-0.028470929400692985,0.03501625672407082,0.07683625170632075
MTMR4,0.03221712492725395,0.040268205404065824,0.09757063007070202,0.00903449505302513,0.1703547755741313,0.06442126448736032,-0.00648655312188133,0.005985781121903481,-0.03285955285558557,-0.05474710869809036,0.03602845922765208,0.12593630882606166,0.04736473891674803,0.026685531422069014,-0.0443899473841841,0.0003905809633299361,0.036565628062621605,0.05563635629317212,0.1383440817942061
LAMC2,,-0.017146086085713927,-0.08095767682991804,,,-0.016490254174577595,,0.03060064216669917,,-0.0731021365000042,,,,,-0.027438862098546644,0.11288388532544957,,-0.04082256391617105,
IL10,-0.03974835859446253,-0.023980205688847726,0.05886712225106873,-0.017529089474951638,0.03598910272623663,-0.024604031975200565,-0.06896794689895182,,-0.09620953969467688,-0.1556357908341469,,-0.331589311374889,-0.05643371726640347,0.043086749846720396,-0.0063550208989326335,-0.06066829774744743,,-0.2265510846805757,
SEMA4D,-0.1084102940274299,0.2373042580161342,0.05592690318772434,-0.04193000900256845,0.12221924744807602,0.03142621988961307,0.05820874195909257,-0.03680201503298185,0.05228466698958971,0.12998514744935596,-0.010882964393399513,-0.2944537356089703,0.08293083811039488,0.031292365502363244,0.09111923400761394,0.03633399674036517,-0.04735269276658533,0.1356187509937569,-0.2404432068104762
TRH,-0.035136977484810844,-0.014241641206555251,-0.05043223692214614,,0.0034582256192024034,0.001574837690518771,0.08250757945481019,-0.19487685849085318,-0.09685760415874207,-0.19189154350513346,,0.12139203509439869,-0.12680530508999557,0.05226677378674972,0.013724535931571776,-0.12491453648243665,-0.010664610578012174,0.005772788875842691,
SEMA6D,0.1176461976384646,0.07528131874011175,0.12950415332080537,-0.03670241338899112,0.1774167576573804,0.02715321644039359,0.18314131832342737,-0.3982759999090978,-0.25888682780934247,-0.03454367258064739,-0.007305420195186409,0.08712721278395466,-0.3066081092904684,-0.008822763090804434,0.029567578631879688,0.020931447505462,0.01946236168039458,-0.14339144019876413,-0.02597553488926191
CEL,,,,,0.04426058656828479,,0.08496679178350999,,,,,,,,-0.03400040411286834,-0.06396691426063136,,0.0022486734836889735,
PDCD1LG2,-0.005707876205722998,-0.053285910786835526,0.010808970167192676,-0.011080935728051813,0.05249509111360098,0.002492340128868384,-0.08413034200122721,-0.04738105777830043,-0.16164354073868617,-0.003402689511858347,-0.07887161663423742,-0.142612982449421,-0.11438905701786942,0.05713211518901429,-0.033951694678766284,-0.04097652131597128,,-0.09576178957350645,
SPINT1,-0.02179018592623073,-0.09036704065196535,0.04497074484467413,-0.000975617665506583,0.039205204731756274,0.04087997185813742,0.07801479004079592,-0.027161139945066512,-0.1800004150622884,0.03015488850901257,0.039914242480422565,-0.03892667690481055,0.009827044226989294,0.14498895608905774,0.03146525029673415,-0.023656212679834785,,-0.10922528431415893,
CTHRC1,0.03882562092204828,0.15425753411233678,-0.0075632427453399265,0.005408232059285962,0.0226307818727187,-0.03663261095533819,0.04292156951026398,-0.5889303637405247,-0.3229102200734654,-0.1060103521592337,0.01633282178078936,-0.16456242759173023,-0.12309960291466512,-0.013974034845015675,0.04984437706680406,-0.08571474639080573,,0.014272269130701015,-0.011832087780686252
PODXL,-0.032070084897529126,0.03884763260877821,-0.038663074758551755,-0.03994998182379637,0.09679929793712792,-0.07574991817754043,-0.23032569609748743,-0.38664402146805016,-0.5210343066424113,-0.19719989391396694,-0.023556243486217984,0.13780202772727676,0.04025764926550144,0.06904160303512127,0.027275384824744568,-0.06163323930894604,-0.07021350256982424,0.035994054107397214,0.21195126356913685
JAM3,-0.03901983824461912,-0.16291040598115014,0.04393684781521218,-0.05728577867733525,0.07055224432609916,0.004371041595919447,-0.008607491001722806,-0.2751795951419866,-0.6423247411755907,-0.1508413599628265,-0.08225954664282487,-0.5042275373978852,-0.3379643107585161,0.031752730976717686,0.044053896872193445,-0.09324175834533009,0.05086555633375761,-0.06724523527739824,-0.13459131347522277
TGFB2,-0.03238447428959854,0.03462033482399262,0.03393214030300054,-0.016997343957532527,0.0964884934332411,0.08594427979896045,0.14912295823628874,0.028804323830024785,-0.5168881088889603,-0.023039585381776178,-0.0512506639456639,-0.06260026888852652,-0.15131315639802745,0.07149363654168553,-0.0034322378071307553,0.030475819370898417,-0.0382377439564367,-0.03298669650515155,0.1390454995850459
COL18A1,-0.0120049584431018,0.05721458963620612,-0.002409466796923754,0.05860661354558616,0.1339861562038614,-0.15876463077960073,0.008760344889246211,-0.47944080976945236,-0.4484216965947863,-0.3700262862058733,-0.065661834577141,-0.37044150816608323,0.0013775833663812996,0.036796167807653726,-0.06007526161061557,-0.20874051986274664,-0.007127808303819295,0.1733517829791114,0.08979293948559158
NODAL,-0.055588503500788096,,0.00947856790519669,-0.04563716539255834,,0.043004057129554706,-0.010895699625040368,-0.19512912872553034,-0.2661976642512124,,,,0.08248564483834336,-0.007434658878010063,0.009427839905341582,0.009566920112079665,,0.20846435284134868,
INHBB,-0.016390636511310737,-0.14816130808363584,-0.05747113573273769,0.007555953053072205,0.05341184808514063,0.00031785395929909144,0.06290048493997141,-0.00033859791177614465,-0.23933861734509843,-0.053320501654429746,-0.02855097630032749,-0.02547578117661968,-0.2449136310208205,0.01122810401872592,0.058135320741020534,-0.09730288260586342,-0.0012021805380356,-0.06693331320082865,-0.016157655267107097
LCN1,,,-0.07625386178238698,,,,,,0.0006429605098281388,,,,,-0.00986216100451975,,,,0.00654924801791374,
ARF4,0.08003786935117829,-0.14233841563477992,-0.0729330682774159,-0.03496754540567917,-0.1594200127070352,0.011477342307394512,-0.10487656064238535,-0.20078918093638023,-0.31509628694234526,-0.13844389880579586,-0.019033688794063815,-0.12325211717167539,-0.339785407592282,0.011498695527557851,0.009229790594119096,-0.03192867341328848,0.011834694949306702,-0.2052912769649638,0.0202002488064017
CXCL14,-0.02617043443592476,0.344408074616093,-0.024981483543633904,0.0691027163091388,0.046959501292169706,-0.05327687155859166,0.33916663970208255,0.37789859469929776,0.22775810146763775,-0.23601651167566903,-0.052825372125867055,0.12233870594146715,0.3498376341503764,0.12410582480368104,-0.07477735889357497,-0.06398873523273904,0.05233905746350722,-0.11383931663049666,0.28022131400989003
LIF,0.0024656576948520275,-0.23320810661322894,-0.09954347460932315,0.0061292543804751225,-0.11726976435980593,-0.004545980164718364,-0.1627630963357983,-0.1585569420581037,-0.17534335429223824,-0.3322301449909298,-0.018977378529832882,-0.1595838942222465,-0.07665062998929607,0.10131462934335554,-0.03503274313154284,-0.15485961020403133,-0.0018447884817298322,-0.4765063660378321,
IL17B,,0.024914405836767746,,,-0.025821583153814737,,,,-0.1618110673160607,,,,,-0.05387268633681792,,-0.011541771378796799,,0.027983976767755672,
MMP1,,,-0.04497048300717406,,-0.15665402552781865,,-0.051927664304443254,,,,,,,-0.06188888493867344,,-0.036272203173639626,,-0.1497459693692943,
MATN1,,-0.010976567206231167,0.00552004979374344,,-0.06955287832378443,,,0.04514931154686174,0.007856248159307298,0.05216142041264708,,,-0.05478046376550123,,-0.027755735035843145,0.04697557495303236,,-0.033895239000818395,
ADAM28,-0.0639528061576077,-0.007055132173619824,0.05331984803549733,-0.062872967561031,-0.004876620054296594,0.059722918581632534,-0.026977246129847775,-0.12855156056485254,-0.33937257611634125,0.05579752184357616,-0.034844422963097574,-0.3196829656067313,-0.08091419704642572,0.04475231954709888,0.0745340746485445,-0.04997367321855278,-0.032592155534335046,0.06024638447037679,-0.06951939227758705
TCN2,0.04435396974577115,-0.1414997838909074,-0.0648568339123409,-0.018819468538243678,0.099413636330922,-0.05964617201593819,0.08952425537521264,-0.1142937511215095,-0.3380276410265394,-0.03943882413881356,-0.01980835496775501,-0.23452639505190717,0.12399366352119398,0.042606563824703465,-0.02027454680284339,-0.00426180267100249,-0.10753842126974873,-0.02677341981308016,-0.05151822823155158
THPO,,,0.0558847681365804,,,-0.0027039753656534563,,0.04436260902913484,-0.0576092497924471,0.03238528466221256,0.05657933565394185,0.007081944869865245,0.027096157864651128,,,0.12149707539133991,,-0.008031812876095,
CUBN,0.06690687938222983,-0.2303250467422253,0.029479611093211587,-0.05924464331294019,0.10754458798944025,-0.011916556699060025,0.030988609288725263,-0.1133279467388918,-0.17665196916235976,-0.019037876141077423,-0.037667691354928666,-0.07353816309329615,-0.01169672351535967,0.09803743842263032,-0.03140125188095085,-0.021378168351053002,0.016763074767982132,-0.057889523255490904,
TIMP3,0.08754789850161877,-0.19702334550989264,-0.009147458542537672,-0.054830330566156306,-0.04605242729820173,0.13049396057430904,0.2625185104504965,-0.1274668340171125,-0.34612423744509724,-0.02268436683843788,-0.08162136277256345,0.03453035555761673,0.1195895807176103,0.03128392457612874,0.008252066162326198,0.019754295454430814,-0.10655133972174523,0.010985815385055143,0.08902251598880756
