,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916bulk
PODXL2,-0.01856646254332844,-0.0068582399919297765,-0.016703249954869333,-0.007634294957354539,0.015669702152160996,0.032231374293385386,-0.011508458082093914,-0.01361293267680084,-0.025127680853694594,-0.02006094346322782,0.011721727184377077,-0.007533125626907065
IFNE,,,,,,,-0.015330015860268284,,,,,
FGF9,-0.01863272383405858,0.02767185605699152,0.045674300663898326,0.08965146791277427,-0.01162642128787267,0.014070774756980138,0.027676126303057307,,-0.03470724426948773,,,-0.02899272465672366
ITIH2,-0.02354508493617834,-0.019022155789055625,0.012108704263210035,-0.021091152046187316,-0.007570114515726735,,0.006176119359161557,,-0.026048474673983565,0.07907666097092425,-0.01297005058311254,0.09343536047616735
ADAM10,-0.030567935030439385,0.0387828887885446,-0.0022625237118675296,-0.028233197039716072,0.016713213330112643,-0.005610119026997831,-0.0015695981764483249,-0.02822851696521538,-0.018882133710566358,0.10180042617152567,0.007801742865178321,0.011086471421989527
CFH,0.06901541595948028,0.03998248608245116,-0.014932100356923222,0.003468841125358922,0.027892992470087738,-0.027978447387851893,-0.009898725514461493,0.00010474300407286772,-0.032361321094726565,0.013292017224962422,0.05768021667180309,0.017359104331189867
COL4A5,0.03504801811315036,0.04971099645720272,-0.019059792105137602,-0.01587125866663128,0.03077627559238638,0.011790196169605029,0.003548543763118806,-0.002415280293725307,0.010422985623329216,-0.03381798439999283,-0.08090625887927122,0.04213541465386776
LTBP3,0.06855341545852638,-0.013393661017745575,-0.02466134341106876,0.0207613062814648,0.05067242154607874,-0.021570843520823717,-0.06289284545935737,0.04379604051246008,0.014398932643252687,-0.05615284261916909,0.05325055473954038,0.0860427555584466
GNB3,-0.07346109542278552,0.0011618827107482577,-0.00040081717519668765,-0.035129078883729084,0.021063342076914564,-0.009943906587363821,-0.020291745305816556,-0.02922590109130685,0.08434646781654599,0.01719164092624196,-0.06612189227542176,0.02962518493101634
COL6A2,0.04935251867688106,-0.03863291198955038,-0.02392540859998341,0.03267589392502356,0.057906122683420096,-0.0010120444492914638,0.02807929303031106,0.0004274194513647743,0.011223333320071147,0.05011074484526658,-0.0013198019455055948,0.05032351606912713
PLG,,,,,,,,,-0.014356668947507359,,,
GDF9,-0.018515808157613733,-0.04008003544126312,-0.05417963195738964,-0.02689744260781122,0.03737772722638286,0.037133837788222886,-0.007527118969276246,-0.02105466321645117,0.10651024965603413,-0.02103386619369737,-0.014923926032476387,-0.015496909606680575
NCAM1,0.014892990324104745,0.055613568759992044,-0.0008085186366581965,-0.04499425362285014,0.009091951223817072,0.054593706445824224,-0.025158149935718074,-0.04039311889003767,0.004702829132473348,-0.06860680755131371,-0.027613754475805493,-0.07341332666039146
APOC2,0.010755597950161367,0.04066638091379582,0.004512355304398664,-0.013617318152364498,0.05387901181479349,0.06331059326795274,-0.009288412021842407,0.016053552679537016,-0.042971635974358297,0.08499227097654818,-0.019174524290850346,0.02731758882499285
BST2,-0.061456388531625154,0.04718082315442802,-0.0437116420797767,-0.0047163156172971175,0.039752405825560964,0.04602855992939681,-0.00453702738971495,0.044454236182010186,-0.011516315268648589,-0.002159446503952823,0.061989645944849715,0.050810853732349295
COL5A1,0.08579695338864711,0.0028749414197118696,-0.00378484086169055,0.01970447127823206,0.02599649930740355,-0.026003807489906144,0.018777590903105018,-0.029681905069844194,0.08576464386253617,0.05061286959515756,0.036356913966723074,0.06444910251599702
CALM3,-0.037709497375592205,0.020800897699329617,0.05202273259221649,0.03145265740464732,-0.027449151836268636,0.02341018718884193,-0.014636982244390835,-0.04862622370471358,-0.026581335710545665,0.01680384383330887,0.10309235278075286,-0.09521663652564079
THBS2,-0.004823108995318144,-0.0015058514516299007,0.027609253202031905,-0.03847364318600242,0.022746316771592848,-0.061070517940893444,-0.04857853483213477,-0.025685058883717214,-0.009076958404010228,0.051698456571359526,-0.06733744020928516,0.10549070613000977
SERPINE2,-0.12023379978814991,0.0046670335539553305,-0.058170115249527435,0.013860821388930735,0.0459884582224553,-0.06283067351411199,-0.006617833152894199,-0.00369439656080542,0.021580712263724412,-0.12479609865943103,0.003656080528420567,0.05249225952113463
EFNB2,0.011492536574642241,-0.019543063959825396,0.020672314196203936,0.05480202985025717,-0.01871943241345629,0.022951336718096883,-0.03007017236144722,-0.03743209203519812,-0.035120348540449486,0.029327284133244685,0.03911112609877097,0.047608749577540584
PROK1,0.007884824770932693,0.026150102003164245,0.015426495541374255,-0.019157683724644325,,-0.020801495054589027,,,,,,-0.022494414337068166
LACRT,,,,,,,0.040113978289221607,,,,,
MMP9,0.06693746503143444,0.05651163482451184,-0.01926651080848084,0.07000202291229132,-0.016746198832233588,-0.021501140951910438,,0.02027815496887884,-0.011329824863550603,0.06865820519468639,-0.03489696728751985,0.04530834696308393
DMP1,0.0038491244536314993,,,,,,,,,,,0.1680551816561445
NPPA,-0.028632215176374487,0.021402324127059655,0.06392820956391998,0.03638875810468173,-0.032082663958868635,0.1103667970471197,0.018394234807775696,,0.00875808251132233,0.02216673584972535,-0.06051845026036694,-0.04712178951362822
APOB,,,0.06905562234331553,,-0.018557931775222337,0.038822486718246896,-0.014325945266614482,,,,-0.029170747131269877,-0.02249441398388252
C4B,,0.023348279352758645,,,,-0.016915634156245116,,-0.015877731895959406,-0.015488551447092356,,,
NTNG2,0.015394184613089251,-0.02399478347052956,-0.007039669664903856,-0.04583700122935328,0.04124413724180717,-0.05107558679649764,0.04104515179024973,0.03538221442122316,0.0051225412189324655,0.04461066404836414,-0.029034614938640627,0.06181712238464322
LAMA1,-0.03693039121403883,0.03303013767575167,-0.0057532591230114,-0.017200725790033886,0.03733125013821331,0.12957294158800148,-0.05200106884831204,-0.0007139063199050757,-0.009073400086248372,-0.09100326151847991,0.06412958915470988,0.022485462818065505
UCN,0.04688438847180636,-0.027871177690465772,-0.03539889435869257,-0.024319929339711284,0.060060830772276474,-0.0014790868066314605,-0.020291749218652205,0.030370797889245498,0.1012988661699735,0.07187642045738775,0.08018077991927605,-0.032138008669126764
ARTN,-0.022150211403626562,-0.024163464824632393,-0.004525239912001881,0.06574878371763672,-0.028112497179405213,-0.00829215992553557,,-0.044898010215854274,-0.018584780567377102,0.09482664706063541,0.009279250711671023,0.05102959446128083
PDGFD,0.05521005364956747,-0.017127950114650462,-0.0003675460871815761,-0.03428671360613216,-0.0010404688298417488,-0.003161012572533189,-0.021341894182117082,0.06437747977271503,0.04702051860826539,0.07760307404487764,0.03059670564667819,0.047928356528428584
EDN1,-0.007733485443897002,0.026306316481582083,0.033918934377875985,0.13747208438716702,0.07339529737321383,-0.024248255116010246,0.027511701749168553,-0.024768077691924368,-0.021726041532543715,-0.04082323175779316,-0.0028073094393807024,-0.03482121423630725
ARPC5,0.009217277024949889,-0.0006486061135848079,-0.021412510285383476,0.0020472357717002346,-0.02355363784938459,-0.007366614060022916,0.011267218028530864,0.02604053726345256,0.022136689177856397,-0.0774161215376907,0.04768863077260582,0.06319157476788691
GSTO1,-0.04294523754259071,0.0031673298976523747,0.06850034944529404,0.06538040763687135,-0.045427662915331984,-0.011998434650999902,-0.044017472202554114,0.05594462320156127,0.032822352793708924,0.12119666737672494,0.007537699283642492,-0.027959324845611006
PROK2,,,,,,,-0.011456227802470721,,,,,
SYK,-0.03613403816523247,0.011904495468764237,0.01777241040674139,0.00043617832438716915,0.050432343250155116,0.05966706154405529,0.022938391418707234,-0.04220234883657032,0.00078367150410393,-0.11022928956619124,0.04698971804878477,0.015076730485894033
ST6GAL1,-0.0032665364832386054,0.026792077017493345,0.01205116897090516,0.03166676313604442,0.004762784454818046,-0.04076912781405257,-0.05238004268298515,-0.04349823472034935,-0.007813420019121315,0.006935158967722133,-0.009621101413854864,-0.07802380703031779
WNT3,0.061647502003557814,0.04116906635056207,-0.026558105265895367,0.04735607032304428,-0.03150910981692369,0.060918782731150534,0.00438894098869741,0.02598564379802224,0.059799018745448795,0.017851562822834642,0.03878326823764898,-0.027720860078858166
HSP90B1,-0.020248722785941146,0.025798825246822095,-0.02184602817541346,0.0011378033722057122,0.027626028383302317,-0.03128695020674066,0.016714341491075833,0.07837085344066652,0.0506451399305383,-0.04102317214905801,-0.05857916512291298,0.06928711437338536
ZP3,-0.02457185149427599,-0.022474632803184135,0.0109653944927497,-0.00048482985247123346,0.020017853149543963,-0.01758043051531099,-0.014325946541567507,0.023733430342838095,-0.021521632978757275,-0.029041801254149686,0.005306027202256675,0.028242004493317558
ANGPT4,-0.013064928740482288,,,,,,,,,,,
NRG2,-0.03618285561708238,0.05315264434983702,-0.022331128048313966,-0.009342626041266013,0.053474534993295575,0.018368745882197342,-0.028349647920601108,,-0.043487045189320596,-0.05783161061221994,-0.03085700851815342,0.025202001112999053
MELTF,-0.003518963031725127,-0.0055283546992764675,0.011235674002394504,-0.014961109393945174,-0.00469157185888791,-0.022904449029126462,0.022721571272171878,-0.02362081061258657,-0.008745217201419679,-0.05236075535152652,0.10034295615952163,0.10029642645122831
NLGN1,-0.005910921901516492,0.03423535228737193,0.00538259592269449,-0.01954998211102597,0.03574424090503496,0.028083988033648973,0.02946711250238905,0.05175045669234435,-0.022866821140625056,-0.06084619462566782,0.08865600627676892,-9.416273651500091e-07
SLIT3,0.022102312653977264,-0.014905603587118194,0.05093316455803972,0.04468345204031047,-0.013550380487777397,0.047285529932913496,0.03603278757198084,-0.03617750340614335,-0.022980082979640087,0.061546963836586525,-0.051278924826584346,-0.0062765665449104535
CCL8,-0.0008349673790679031,0.01983449486900457,0.012712808928498189,0.009984950477076432,-0.024203460421480177,-0.013555270395327128,-0.012927404285696796,-0.018213856229891058,0.021315483714612365,0.10269236468408272,-0.027287736684268947,0.02414356364099892
S100A4,0.06376333388952654,-0.0009742740257209218,0.012507284897342092,-0.03035526341876076,0.03696011540487274,0.01674281381830769,0.013783733409177603,-0.02512447631299759,0.028489208843597704,0.032525606184514305,-0.009475762263182134,0.06857122063934658
TNFSF13B,0.05707012995472436,-0.01687634788012143,-0.0036964411337041202,-0.0046019370727303005,0.05426506681181024,0.03359624797756449,-0.029959907201564544,-0.04876381384313092,0.001504169842397922,0.019548305712151617,0.018014860181169417,-0.047483513176178944
HSPG2,0.07422225382176098,0.07730311582835066,-0.04094105746433957,0.03272932900038054,0.026495940171204366,-0.0076969950884106415,0.04189876858545046,-0.03645792574038593,0.042918985397454354,0.1269100605785278,0.006417923401725397,-0.025229632159899727
FAM3C,-0.0642919296640357,-0.00786103408561046,0.0007054995581176502,0.0356419459522852,0.07920309503293119,-0.009682935921225653,0.03138898685197805,0.03634243675410306,0.06899122498433374,0.0644711317083277,-0.04237995065383937,0.008784495729036931
FLT3LG,0.007451151958578474,-0.0160909587567613,-0.01480820530681253,-0.027218620346079712,0.04821359922076724,0.01393552563118388,0.03642277393783622,0.026322080978900535,0.00030397640355312475,0.07558645662963524,0.14719034556047575,0.004488583966025282
A2M,0.062493421780528226,-0.0014526378088073454,-0.05760805905670484,-0.022214378552922426,-0.014794437121076384,0.013346101792449406,0.007120416827174168,0.01793706597178345,-0.04797577568003297,0.1116709010184634,0.03197738114821542,-0.020486934523347825
VCL,0.03371954593050965,-0.05586964598318049,-0.02563341104058776,-0.010316562118346096,0.0007240660356196829,0.024376543792957717,0.009148120883141602,-0.018015391386557812,-0.012428656202191628,-0.005085764877978377,0.012754011068262058,0.011068145068516512
FGF2,0.03716792595529968,0.011268132222822556,0.021383102155604964,0.03054793791344486,0.024626052615806828,-0.002310595263602566,0.029040421290393043,0.039140467977078056,0.05700205878268528,-0.052571725862084834,0.0832191323420203,-0.020230435557824892
AGRP,,-0.018009950335140544,-0.018305385814873433,0.06765270185958076,,-0.015263931451402049,,0.035930147203191744,,-0.042763971314306315,-0.01526737706954227,0.042577786449690465
CNTN3,-0.03795280200906068,-0.017468109984655807,0.07494417705377056,-0.015797114317126503,0.06744456801394459,0.06673012626599818,-0.03343884952475288,,-0.005623994911011395,0.07397092290813562,,-0.013107150693255444
RNASE2,-0.0214305296793085,-0.017830813531521397,-0.026451659527053147,-0.027889396544583157,0.014441457414903968,0.07028622088242642,-0.017472097126152497,0.17208591338795096,0.007341346206372897,0.07933177461559364,-0.04550930258050285,0.027898069960473865
ADM2,-0.018590830117161374,-0.0218009331782778,,,,,,-0.021202365832518402,,-0.03950162384752489,,-0.017970832400806432
GAL,0.007396630825800335,0.0025508571567978097,0.053733947845988964,0.016681376397715268,-0.028657481079908533,-0.005349788892320183,0.08805727794011559,-0.01734997806795767,-0.024534998691521242,0.14231371291155137,-0.045233070581464904,0.000300441284408993
IL36B,,,,,,,,,,,,0.01816574456010865
CXCL6,0.035354845040342364,,-0.018305375322706964,,,,-0.016793906440023498,,,,,0.08708064729168186
PDGFC,-0.07345143568962678,-0.008721092114295313,-0.055296606425499197,-0.010529969197179547,0.04765569132285478,-0.05075726105847257,-0.035333131289094016,0.023622479956229136,-0.004546704514509448,-0.08742047850689422,0.053949111434627675,0.11222693092719942
COL8A2,-0.014422568174412719,0.05436573981952546,0.0006612533563685525,-0.009872221163483177,0.025160633864256623,0.03847748886886205,0.005960398871585284,0.0006585226087360089,0.03927317969477399,0.060327679065864996,0.00022565383159959596,0.0102590802339093
SPON2,0.05663151386509307,-0.024677901231524996,-0.022241836500073633,0.11840240158683922,0.009428322502660338,-0.012298629035459295,-0.022945485282476114,-0.007124596082174255,0.0009137471775939902,0.027531944724384496,0.06685486480372539,0.03752824597364046
LCN2,,-0.02138430359443046,,,,,,,,,,
SEMA3D,-0.013242506503696462,0.002432325878588976,-0.03239223145365771,0.04668040141692778,-0.01380358043467833,0.029707953289320303,0.0020588224918198683,-0.018382134038981424,-0.01878453574031052,0.04165441482657532,-0.034897121513202525,0.026630447085770625
BMP6,0.027086902343726918,-0.015231518440711148,0.07724207852320338,-0.018121809725706137,0.05540547606644361,-0.0139473596617714,-0.02612020415011433,,,,,-0.01842362999656579
TIMP2,-0.024205215223547096,0.0003427955183839066,-0.012423493911467881,-0.04565582392205333,-0.00849534973746759,0.0195946070716156,-0.01465169904482569,-0.04249816664615086,-0.02208391982005547,-0.021258251575163572,-0.056249273817009074,0.03290842841904743
EFNA1,-0.011136002361261834,0.007317452895397606,0.02366740482701882,-0.03882797844661716,0.04142036340050528,0.025154440110468537,0.058795615163640416,-0.04725893434005904,-0.009735705043376158,0.10576793151557999,0.005707716294249973,0.07939209976740788
S100A12,0.01736266719083506,-0.017565031101073346,,,,,,-0.01804413992923103,,,,0.10963724043113277
TFPI,-0.027641816770565732,0.04046138001369391,-0.09889410030452342,0.029486350309044958,0.034830354645002,0.013197149067169187,0.016733645194614528,-0.02414809913707608,0.005013512389534471,-0.039778067239812025,0.018087858794006116,0.028582947729581032
GPC3,0.004291506074565149,-0.022074696116142805,0.058448490380146344,0.007050165013051516,-0.027182704543133835,-0.018295667038994847,-0.012847492431089166,-0.01734997831279114,,-0.017161581148062422,-0.026099349371550912,0.06252122398059645
NMU,0.03286112028002281,,-0.030743398159467066,-0.01603343979689193,0.08404441341663277,,-0.017047473977356786,-0.028054776519918573,0.0002001191520452414,0.0007380693027178645,0.10296652414257418,0.08132006537734905
SCGB3A2,-0.021817431767859375,,,,,,,,0.025137141353660384,,,0.08977980689040982
LAMB3,-0.006256413627333436,-0.00862875610718215,0.10956781279320375,0.11254337150459108,-0.03229147446779754,0.0023088392135273634,0.010291606323844809,0.012513094009354757,0.03915901405820196,0.032502875789697315,0.1618355891009605,0.009281543356994179
LGALS9,-0.03221381267698911,0.025786087479679407,-0.01074314802452922,-0.01710506998080087,0.018364312861411124,0.03744251674839537,-0.02108662909306875,-0.005758996995807697,-0.0030414279973297845,0.0787833626792814,0.040588211562746765,-0.00860261562594577
VIM,0.04427495718398614,-0.09453978945010524,0.003058077264591171,-0.013478337919593578,0.01579565687717378,-0.007048799219068589,-0.023689317305382394,-0.030052972458281917,0.08501659613927454,0.0970529021123377,-0.0013669227784342377,0.05579360636028434
PLAU,0.028588760023532115,0.024077030877582527,-0.018538826542137978,-0.012653022286664222,0.03392285661361419,0.01712153947925301,0.04254865645173101,0.04435556144378051,0.025744565212296986,0.08831735748791811,-0.03238219758814093,0.07100635396521676
TGFB3,0.029606932706844023,-0.01205220633789545,0.060974717406759166,0.012463848510174718,0.01890617837798294,-0.005717061539115991,0.015423647923589332,-0.050390560006063685,0.011711293697114742,0.04588470232181497,0.010820072354000636,0.05210564587331666
APLN,0.002211992143525405,-0.07799977550149097,-0.001765430498214331,0.07691839617808865,0.04883117356843925,-0.012248396398159665,-0.05979860660070716,-0.0065556569267915055,0.06354510861520671,-0.025393501364049317,-0.0002523512302223157,-0.038718372983032
SHANK2,-0.0019406517126176047,0.006348752037275338,0.06641478847251756,-0.020649051254511157,0.03168760826185491,-0.030432869607798365,-0.03060324241489035,,0.021594509301937823,,,-0.06024468806327367
LTF,0.06571052565712995,0.06304022079982789,-0.02226379818277872,-0.022631108589291835,-0.002055053563609226,0.09268882026273222,-0.013396916779180446,,-0.0022120731819582286,0.11313132056139694,-0.007613936608633132,-0.06399747757327648
PYY,,,,,,-0.017340389097368604,,-0.014264401791942296,-0.015536936382556767,,,-0.01678965470685924
PENK,0.02979684458842005,0.08613466597165104,0.031962381013380246,0.0528967264288466,-0.04567035061395352,-0.031413046703353875,0.021317108378082,,-0.027767875014621364,,,-0.08526690503980212
CTF1,0.010131823981428475,-0.013634851633151979,0.06458050293527036,-0.029983064864249103,-0.0021591456821903436,-0.01586376929677156,-0.021336490108491295,-0.030514507599994627,0.0673361705281216,0.0436854199243199,0.08741135783177409,-0.019946858786897458
COL3A1,0.08979332883229052,-0.006860702607383913,-0.046789510185055574,0.03089884233876998,0.03570408634865253,-0.010409154829455194,0.046989600779735595,-0.004436368620841727,0.007786647887346828,0.05897284543238154,-0.017553238333986393,0.005248949182293848
S100A10,0.001990801592009785,-0.0233660834924947,-0.03650419585811477,-0.03971091370974263,0.04977851396647869,0.015475829231263472,-0.0329139385786654,-0.03040615165704797,0.06702794403335216,0.06006566070347293,-0.014431587322119735,0.10248515467576429
FGF13,-0.07628484579876954,-0.02492906619164776,0.1022727419735839,0.02829079472167438,-0.032195172051940626,-0.03647615382399773,-0.02901169496195096,0.02562161299986278,0.008633633674018997,,,-0.07094448088627243
SEMA4A,-0.0446202052184525,-0.011769254296810371,0.009164534913640075,0.0290502992715035,0.017760272629492452,0.030738080422597014,-4.2860377475085694e-05,-0.03511785890603184,0.03542026481964213,0.1414398317023076,-0.021155102576287103,-0.019161752711203826
EFNA4,-0.033473375674768054,-0.02424816617300866,-0.017284979778661266,0.0029689351012480458,-0.03887970156448958,0.0001295289478448759,-0.04624163932207056,0.06622607588710405,-0.011299608450139092,-0.030790623435762467,-0.002698488080260021,0.0982821797359195
HSPA8,0.033916445885416965,0.06657457494531877,0.017509005400803895,0.03162438760010194,0.0329222482820743,0.050408742737247665,0.009687579926036345,0.054210977092664515,-0.005570648443314791,0.022787596021337102,0.05428220509597328,-0.11017125028712199
NPB,0.04432319060507698,-0.015231519904192248,,-0.02174443886449545,,-0.020682808865274575,-0.019637673059155595,,0.015302970335720041,-0.02401953576903113,0.0028496207125500313,0.015705361288774037
ULBP1,-0.02546607626795768,0.008742203464323448,-0.017215348370861853,-0.019586379760058257,-0.02441229010107214,0.04387514743786406,,-0.02502395894486526,-0.01734090053697947,-0.01981239141639862,,0.08732136332821867
SEMA3E,-0.05723428015504614,0.043887126171035476,0.003970181297441496,-0.049284309752504654,0.02470389001504747,-0.013015022827658295,0.01431538778816187,0.014486621115693944,0.017631652079994016,0.07445209262089407,0.07866624365642196,0.1314880937949404
ADAM9,-0.03908390472908595,0.044333689372072486,0.046835840694701994,-0.010980041749373533,-0.015622588254638714,-0.007377980546241527,0.004432333403793867,0.004831316525794674,0.058461641801555594,-0.018244747756123628,-0.0046605574175008265,0.04761415693932998
ASIP,,-0.014030878603338884,0.028331188855057823,,,-0.01907910050464807,-0.01276301323796696,-0.02017734737796823,-0.02226267113166287,-0.0026597387504054895,0.028129251137353883,0.024520909692758407
IBSP,0.025333415591455154,-0.05644718287297625,-0.009504028476050669,0.024767293719348993,0.015211249173024542,,,0.03601919789657606,0.02268411219123708,0.06597119219117728,-0.019949430679056673,-0.054171463229190794
MMP12,-0.012330317454799697,,,,,,,-0.016068637304729294,,,,
FAT4,0.01975977993402287,0.040325375471614376,0.022276115623840777,0.06831941049881196,-0.011663283121824308,-0.02818222687728271,-0.009388727339215636,0.028761236826931987,0.028715682073476557,0.02109892954759953,-0.04446713630038511,0.05854891885759519
MDK,0.017968127257224572,0.08943460446017491,-0.017547759659544426,-0.024841757181855422,0.026779078255666593,0.014553179894873093,0.032840033137290905,0.0036315715816452837,0.022105898446520496,0.12956101121630764,0.05137200879836723,0.09445884666196175
BMP5,,-0.02300955155313218,,,,,,,,,,0.03563432197924042
CAMP,,-0.02725221973375438,-0.026616819265316043,,,,,,,,,-0.02304916088918584
HSPA1A,0.008230933375945144,0.018104035447234712,-0.004111278600218522,-0.023670278418557747,0.051629777854232506,0.03523393412260576,-0.0046577740628752345,-0.00574379369160664,-0.019982929149085657,0.043099181638824494,0.10178107496683002,0.09317033786824377
SOST,-0.019099420450517126,,,,,,,,0.0105515809396621,0.08668872825263399,,
SEMA3F,0.07631513526759835,-0.007639034643526491,-0.040744959885084524,0.005322759716311936,-0.040353778689746066,-0.017069451494492755,-0.019303168424783128,0.018539768721360136,0.010764614056572227,0.05032010518628794,0.04362088148490009,-0.029283987060118595
ARF6,0.027392978326473225,-0.016603244067024202,0.019984806482535238,0.04210146691941594,0.016100988983239767,-0.02122251746720916,0.00016146922561053497,0.011736056824275257,0.005480108100029954,0.057898741901133505,-0.010030534883254472,0.1069735094045679
IL6,-0.02867782823918879,-0.02592954709398121,0.03679974468028825,-0.02082477835487702,-0.024194358606385646,0.015086455988453543,,-0.029879235855496462,-0.0065274343820216334,0.10057398025635773,,0.03571963961987871
CALM1,-0.022876288284062733,0.04129728706082901,0.03850505038454102,0.054802051709729224,-0.04373806894488274,0.019481434155028968,-0.005550617959950803,-0.03772344033710339,-0.0725435799674156,-0.004464248090544344,0.07411625148088943,-0.17014993318081464
VIP,-0.03938738057658308,0.02700510322253574,0.042019985301754416,0.047942136029987356,0.01579943556313583,-0.008567778546245516,-0.012716915645432035,,-0.02208402349872538,,,0.006355942840409691
NMB,0.0010982306201367093,0.008816003528187398,0.0637490737230184,0.03384889255143174,0.0012470553493353059,-0.0019973474575780744,-0.024265784710229832,-0.030564237488145147,0.039307042934262716,-0.04950959704776783,-0.039594110130777495,0.06717140182382084
CCL26,0.027466257024981514,0.007906674895337655,-0.029302471788277593,0.03864383892852911,0.045172106349224035,0.030479473246441065,,-0.031807204901364905,0.12869509466261977,0.12028166004938647,0.02093096962057954,0.05911214445998627
FBLN1,0.09231783467409768,-0.0028632725680194245,-0.03493664850756091,-0.026866011306744278,0.0313945928425315,0.011124005497447858,0.03897529332492743,0.004587445161423217,-0.006389224420800368,-0.05225349263560664,0.0017445820973629829,0.05042536013168646
SAA1,-0.0352956283265036,-0.02770379338545967,-0.016391361551743883,,-0.00167682441039705,0.10333330857801701,-0.014764145450182465,-0.024854771580261312,,-0.04902480471751359,-0.006024217077563744,0.007635242292618696
MICB,-0.030177546329450057,0.04280082173844258,0.0008208658367330704,0.03814259170655226,0.04694815554846736,0.019226029351445593,0.0018112439147591447,-0.027938823585120662,0.004938052995953575,0.11424273621144154,0.03260121875776356,0.08814211860363726
MMP13,0.03170126602739728,,,-0.013261447668864184,,,,0.06339379475693088,-0.01480658036099788,0.09369614486266228,-0.026500848093812403,
F13A1,-0.026499012927452124,-0.06794198609495411,-0.0010731265437866682,-0.005843025871255629,0.04975499495181239,-0.041837555993253776,0.006792909136934585,0.013808411475430275,0.00025397760529865144,,-0.039915006832858355,0.0422931598518849
CXCL11,-0.024939751222012762,0.05183140117778046,-0.024682402764615627,-0.0024592871250375876,0.01302864815947549,0.006134599159169206,-0.01884882144375404,,0.05752481504976143,-0.029870736456899707,,0.01891649749369914
COL5A2,0.02976904465131801,0.014045489479366973,-0.0041762842411054634,-0.02952395697297688,0.04409323900273825,-0.0373724389141242,-0.040983084347446935,0.028408604500751992,0.028703967915549362,-0.005684559223305734,0.011321601028521845,0.040992927764520966
EFNA5,-0.029640037758598973,0.02592073669809218,-0.006913678238713773,-0.0026596829024617785,0.0009263885809934603,-0.042773014714996685,-0.05927160622707555,0.038090248243862035,-0.02748308867870584,0.02697260929482641,-0.02609937223348422,0.0027674598768448605
AREG,0.05298974276731098,0.006623949033638521,0.07159547666237437,,-0.042163472169522945,0.02897213136217574,,-0.006635113292824033,,,,0.05426447475544716
EDIL3,-0.017803546316812056,-0.010738849435671822,0.08615972982929274,0.03279962093434605,-0.051459139995563924,0.05650588297134858,-0.047303738810550736,0.03384126510942742,-0.0738067445952796,0.04836154092520988,-0.059697619873718535,-0.07451019707578202
CD86,-0.0030462125777792285,0.053162027207132735,0.016624763038919736,-0.010349715243333961,0.009114970102446348,-0.07249522015615545,-0.05204194888755505,0.06535421687709636,0.05520481523395547,-0.025283536772918367,0.035922259104844374,0.05024668086345074
AHSG,,,0.03413181472992644,,,,,,,,,
WNT9B,,-0.013821051683185695,,,,-0.015263931451402049,-0.01907722328814721,,,,,
HRAS,0.019469626136857997,-0.038228587348088205,-0.024241199275557738,0.014879128884512047,0.013183532808781916,0.02306761832575601,0.055386133532789754,0.002691393256218361,-0.011143863884907165,0.07280567684197653,0.044070659455394345,0.04588004546186924
C1QTNF5,,,,,,,,,,-0.08042445650001195,0.017320707988866927,-0.0008844519212869741
RLN1,0.09394683072841867,,,,-0.0269933335192953,,-0.02071749271725184,,,,,
COL4A1,0.08208657350759903,0.04170232410380507,-0.0682278416122163,0.0199157292270688,0.03241791056299584,-0.0065765506222369135,0.05536886379907575,0.017928684897479705,0.006664200368762239,0.08396342419525069,0.02081770757739352,-0.05598787235976137
CCL3,0.07955909867534057,0.10279241810747689,-0.01363172922648439,0.0054584020812887945,-0.01183081004562662,0.021117715881086196,-0.0027301690804368887,0.03380631745274549,0.002867388654575144,0.08914277949061936,0.041104490551059684,-0.03973044990015025
BGN,0.08505609028222012,0.0030845786245140543,-0.05259782251834661,0.037229026443866775,-0.017933428871339877,0.010547075666016932,0.07341764632058322,-0.052731543677799794,0.005919088082697594,0.03860361869127832,0.10949350754318021,-0.02224053733572996
RETN,-0.017122071151225153,-0.0170534321340732,0.014043156211157547,,,,-0.022183313087605194,-0.014050439145415703,,0.2422099485854605,,-0.0226806480598341
S100A9,0.008891881602112383,-0.07481296160872805,0.0028788405281314705,-0.023757192075456013,0.014317645134837128,-0.011073068857464527,-0.02772016988571674,0.03490716777171158,0.07356776092510281,-0.023545729783470828,-0.0755381784311942,0.024597875509260576
HCRT,,-0.01896027560860509,-0.021557765008994284,-0.013792636715202611,0.018871871015573687,-0.01829566045515632,0.0016061059453868845,,-0.004274060152006701,0.03582332546902003,0.03327387493321031,0.03379411889955155
FADD,0.03602869264540031,-0.02765628155268852,-0.06282214007082303,0.003086907415172889,0.03171650756333276,0.009012055761868401,-0.047171690748413875,0.07945700458728816,-0.006962708628892759,0.15937096067858134,-0.04389066602169488,0.021036728615100433
ACTR2,-0.03593171719248368,-0.06676866502110804,0.010007412779883252,0.04005164152690979,0.016666120317477797,0.015625961163736116,0.08050199805304667,0.006385458580553209,-0.03373388219966823,0.022541212977930342,-0.02681879972072231,-0.036894118883374794
BMP2,-0.051592752800093476,0.043656473626538565,0.011052584744211577,-0.02318022188570221,0.03275715842414173,-0.034961891244849046,-0.009161625607013484,0.05678538354530045,0.02611491506515642,0.04442177010077391,0.10360320343048335,0.07362054825445934
