,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
ACTR2,0.06150190647487819,-0.06323079640995526,0.015868176631409672,-0.06915816648583226,-0.05884785880284233,0.022154212141399707,0.04217964817636522,-0.08517942897063557,0.030498633300245145,-0.038338925686925165,-0.060259910928979595,0.027143913540076666
BMP2,-0.05516076663413486,0.0574492283587769,-0.01800095618186022,0.03230083887153539,0.12379827630004189,0.0010891190812713104,0.050236299604783916,-0.08378365366597197,0.0878934900451614,0.0038398816615848623,-0.030631760670623287,0.06912333563599693
PDYN,-0.05511520321291519,0.04132173740673184,-0.006385753948195108,-0.052476871266615495,-0.08472208273315779,-0.06708252031915361,-0.0890906725893166,,,0.022633812478865704,,-0.04266631107981495
CD55,-0.04549133335644895,-0.05798849035663739,-0.0023723793426658688,0.025636740104761847,-0.02535546338737828,0.05211266236467867,-0.013778775826029547,0.03335834226304694,0.035033981648747596,0.01012309129892124,-0.025385283806812063,0.008201266040049632
OSTN,,,,-0.0311429628010166,,-0.01442457839048657,-0.0013319866346078438,,,,,0.09096955442489194
PDX1,,,,,-0.01723884919256743,,,,,0.029952116238319563,,
CD6,,0.03746586149385225,0.008681544533406473,-0.03078693447288876,-0.013861166913955203,-0.01868122385451122,-0.013360237373245425,-0.08255268136273852,0.07058066456653898,,-0.035451630631535,0.05861989928984305
IL16,0.053340233733189565,-0.02289248194318933,0.03956278746774846,-0.02484896638040605,0.07330302800531055,0.10644853947854449,0.05340492188402763,0.08350338757771035,0.029170675890069813,-0.005824689695924056,0.12625667692330944,-0.0332787936190913
LAMA5,0.021238814248909867,-0.014703675835788597,0.004885227751959975,-0.002512670320502539,-0.002466684430664559,0.026377239636668565,-0.04186111532348421,-0.03734286521427489,0.11141519801771928,-0.0944017876403866,0.015753443091936502,0.06068563202287894
RGMB,0.012482717856396375,3.242617277033837e-05,0.1062221066311781,0.024370914774211876,0.07381992185180201,0.06001965780757193,-0.016010443624667324,-0.0940558326339232,0.1101391433202224,0.04116220348205745,0.03474404959841363,0.08643588540267047
INSL5,,,,-0.025779080227926788,,0.09962478332990884,-0.03816380987500086,0.008276437779008187,0.03601296728911314,,0.050504663577422414,
IL12A,0.09836168473181686,-0.007326147886724589,-0.021628284808169626,-0.004510126054040962,0.03848344415859046,0.09162839063176723,0.005454383435360003,-0.05572347064834284,,0.01628947869724639,0.12658279449240437,0.11027209251576493
S100A8,0.08793979755704437,0.008752843082186676,0.0015829229955162346,0.07746880218380497,0.06251852151193131,0.1387371070971916,-0.02507233756412116,-0.005451306613190079,0.10723819187604018,-0.028649800612184265,0.003991730819620556,0.012099087161457833
TAC3,-0.0716645419703475,0.01507291047178929,-0.024687097790169144,-0.03207590432920228,-0.05722330588210879,-0.017828844698549035,-0.04174245939758974,,,-0.024205674822478384,0.0196229388940415,0.0034154909700729245
TAC4,,0.018625092843812543,,-0.018394469136011032,0.15535022611290122,0.06213433935127954,,0.060966366397362214,-0.03449939577213765,,,
MFAP5,,-0.012384878576764525,-0.013060767944803455,,,,0.009803528791177156,-0.009897564117132057,0.009349209697204973,-0.028141382703741225,0.00988877051437108,-0.001691044387970064
CXCL16,0.03284294596954952,0.030128456138384874,-0.03457361828826253,0.012802337757921008,0.07875354698398453,0.024990414201906164,0.08712365157757627,-0.011176335181336641,-0.01196223956358725,-0.03132632189414492,-0.03574518314609591,0.007338212034889487
AGRN,0.07390636883840229,-0.028235097656046766,0.043896805681714106,-0.06648147937655481,0.1132969480296918,0.09582735370126735,0.06290115247331796,0.21010400057095205,0.09889548549166365,0.04293068020243626,-0.04261287519102543,0.0965557008508049
COL4A6,0.02692876674659239,-0.015803934114669703,0.03817946654690132,-0.020557861790755298,,0.05112581622414652,0.051484036996046416,0.16697944168397275,0.042209165094391654,0.036742124620901685,0.002897033067927844,0.022608811915967416
FST,0.008382424458244732,0.02689752536242637,0.03180988252882214,-0.03365588811790111,0.04540514239142416,-0.014249107460598272,0.010383658400883209,-0.01038401143162582,-0.07661555456126702,0.04898471417108763,-0.00463440386247657,0.07092099009448258
MEGF10,-0.03537407738041957,-0.0442916106583139,0.007765543859574234,-0.030001636480254227,0.09020799461807627,0.014110542039070932,0.02545181197919947,0.056937973011181656,0.07824660544674679,0.0010069059873542348,0.11067497650886436,0.03638053560168169
C1QB,0.03776007929557557,-0.02284082183664481,-0.05661878566341675,0.01616868218816371,0.0765054498083512,0.14210941564239116,0.09065603211979516,0.06054582005239587,0.03443343248990307,-0.023113032643537795,-0.027726371668518875,0.037540568123256304
HLA-B,0.19439979327159934,-0.034399953411157466,-0.09017260369003563,-0.00890957876581257,-0.04676105969641031,0.13500652403172947,0.054857925863942336,-0.003003908226413443,0.08405475470533426,-0.08697276209050364,-0.07619182108470875,0.08717958473613671
PDGFA,0.13808313784241028,-0.04585569064233414,-0.022494791541834914,-0.01118688985350921,0.0303867697516084,-0.03802623956512575,0.011094310432570396,-0.10856169662120752,0.1433022205246076,-0.0046244602696094055,-0.058779049657792785,0.0044669422613881704
LAMA3,-0.027016081242927488,0.011429752639866213,-0.016892169990002995,0.053944980233904996,0.0744458050996855,-0.050590602621060486,0.02702431971882725,-0.008714432655997324,0.030188902938126785,-0.014830714268265174,-0.009222504219401696,0.009069728065565412
DKK1,,-0.022020408490946157,,,-0.012550632096209022,-0.026592265129032844,-0.005340744888385005,0.0070455098600768085,-0.04989937702550551,-0.03921270784654108,0.006771627885564967,0.05166992360423484
INHBA,0.08940216843197309,0.03635583816776645,0.015757776535430517,0.030471766381148863,-0.03922030696374144,-0.04591690282427639,-0.03754324023000113,0.03272220461691919,0.06411981565208032,-0.027220499601952882,-0.04686417934250128,0.10288078535933204
LEP,,,,,,,,,,,0.004417618233750741,
IL7,-0.038574902248145033,-0.017461711422434804,-0.02272367863863671,0.05559808023903565,,0.07408132274852275,-0.027639902324200116,-0.05334332601269779,-0.01611981973800477,0.029848154043761486,-0.006015768033975027,0.10890074716347312
FABP5,0.14866809655365756,-0.02975677916604296,0.00037720448113824764,-0.0018639662497344463,0.06824677841579499,0.03553429536923978,-0.04949440301463609,0.052719522072557395,0.07033989170343773,0.029640034110449447,0.006891931686305952,0.09742487105554246
CCL4,0.08519549033187424,0.07075754245892238,-0.05591431432024753,-0.005295043454392519,0.059286311524657284,0.10280306015953122,0.011769812204358535,0.00865471545847656,-0.004753985899176744,-0.06269474420310252,0.07964443576581791,-0.09254870044163165
FBN1,-0.007391215179168864,0.03439172263731573,0.010803522581362208,-0.02722268898656801,0.09150816650338985,0.03832430925657225,0.06473723350849155,-0.009081070591493554,0.14644109119277474,-0.06617631078706937,-0.048697417738180586,0.05299074981099895
TCTN1,0.037574445768504085,0.009208767372758213,-0.0033670727931080376,-0.02809372486639281,0.04293907083653492,0.056153717572090464,0.06070613999631967,0.11278609754206911,0.026186720191866474,0.04916151477616976,0.05749593449148179,0.03502381390853567
NCR3LG1,,,,,,,,,,0.05069384092355709,,-0.021069146266089644
BMP7,0.08527754759279901,-0.001799168046228059,-0.015466262063418086,0.009719040345595942,0.0053630780107113635,0.04049930935825361,-0.04226380971145946,-0.13554942144343898,-0.013059335214090096,0.010618069141165044,0.09142181728362563,-0.052210044983893256
NLGN2,-0.028459867899056735,0.00731956004147336,0.04056643223532643,0.01969319860649968,0.0834135752200755,-0.0055801432805139195,0.024322584934215512,0.005383070217813733,0.024973706085180482,0.08811643254965809,0.05819429069580899,0.06582889270288848
CCL25,,0.028918555582742495,,-0.0032821289226844766,,0.06960727545995661,,,,-0.02966022212228068,-0.02836433998742883,-0.021673167227213144
NPNT,0.0015414171016289206,-0.03504901725498534,-0.05510600126958672,0.02586061394224844,0.023446972699984893,0.07049235026411967,0.057057914111914736,-0.022714574035077314,0.14094998928697114,-0.008722581423060967,0.07002110303693687,-0.02672108329519114
KITLG,0.09503967027148258,-0.013458916493677564,0.006380236371206297,-0.011777711221557251,0.026352663966634167,0.05981987577023051,0.0628897904790027,0.13272369704185294,0.11939151509148144,-0.04367758062001876,0.023824795902588434,0.03530703129715875
MADCAM1,-0.00581723324711491,-0.0277215109830449,-0.021830963552925107,-0.01587097069905573,-0.019189180116012616,-0.022428475508440238,0.012794763135449336,0.025708035286715784,-0.01192802717010515,0.006129873898679891,0.04534487597951294,0.039093167264264886
F12,0.08136969906483948,-0.03671952361144597,0.048128244796879965,0.03261079754890158,-0.005605610343751783,-0.006713825414732316,-0.01886958820480826,-0.02746924919807435,0.12202782203469684,0.0032360411595421866,-0.013405115678172088,0.09323379917093663
S100B,0.13357108092774625,0.01991618640053616,-0.02273859755273775,-0.08590129356900991,0.036336699995519015,0.0241206919532123,0.06010250828080284,0.1194164152494111,-0.001860277172510283,0.06341293263609257,0.09849633409916055,-0.09450427690124444
IL27,,-0.01751276220690759,,0.014193496045111198,,,,,,-0.021120503756635357,-0.03266093788144303,-0.018011638430353263
CD99,0.1704212444528894,0.014391738443851472,0.012144470094596066,0.012506483301691955,0.08299222959684642,0.11094226961105941,0.1017791090389227,0.03658868874106399,0.18235430343385595,0.042350474736050664,0.015349540393110681,0.06397759114128596
PDGFB,0.048517831811457315,-0.04418559671755852,-0.017325572341991176,-0.0631296827833339,-0.04593200307037138,0.013344860603716195,0.029419748732187535,0.07100393177427877,0.12862766848061638,0.005380456805699914,0.02075029362326088,-0.02944069114483105
CLEC2D,0.029629821845612064,-0.05489777356434719,0.049456658727883206,-0.046278021768473815,0.16045551054885873,0.0669490751777221,0.04668412409949942,0.09973616602955959,0.05846245972772178,0.011314599398368649,0.032921445263739496,0.03380652554724189
F8,0.1048493571142796,0.06818715046001103,0.01792026040946507,0.0451817822940722,0.005297787552257065,0.06262280035826776,0.019993768445509555,-0.01742290309130374,0.07648119664634156,0.1087229852863438,0.07173241192319371,-0.0261008394255347
C3,-0.06825962450015254,-0.022189370824333872,-0.06079191613483689,-0.0026246694976758576,0.03201464033276421,0.14741660699915388,0.07015670241777908,0.06198255673736937,0.08022909055808726,-0.06194362084228583,-0.05130968244926833,0.08995698486427343
DLK2,-0.05384689747243716,-0.022724154806518383,-0.01322117289525257,-0.023149537603298687,0.026218392715204687,0.020397022461317096,0.01091218457745445,-0.055377964648189705,-0.019997043307042363,0.06830270194243596,-0.02039447929304985,0.01892132985469942
TSLP,0.0063206424609300454,0.08999048568134993,-0.012055896429525205,0.06570786131949592,-0.0156341935628886,0.09908107006780595,0.01110912211700289,,,-0.01926523447782292,0.021711743956342275,0.06845387615257131
OSM,0.08295497978151646,-0.009790566162984836,0.04359474946064219,0.002978402269219143,-0.018599314862495563,0.09799100759579067,,0.058915952770729946,-0.037085028049714,0.05096809690035163,0.05063076598171073,0.11485159434213729
PRND,,-0.012858813104401082,,,,-0.015077300892567478,,0.019631489358284425,0.06164506940432408,,-0.006825145502854974,
SLPI,-0.09606938487793765,-0.006742943990818363,-0.0034388153943949113,0.06393029083159164,0.07709973296699413,0.10358786447379627,-0.013883690846657486,-0.06690132210418497,0.06069090678229263,-0.013911013516801917,-0.006292963760860104,0.06583937198928483
AFDN,-0.019616661670765822,-0.035535314144493776,0.0007831887559815048,-0.027565510563938217,0.021710822751712395,0.02340626373085026,-0.0039513875916106335,0.09693486959955823,0.015223844268249654,0.05300457437863217,-0.039848639226592965,0.014247199918140958
KISS1,,,0.048531772108223674,-0.024202907601945135,,,,,,-0.016658327902724097,,
ULBP2,-0.03095727085419361,0.0007520048251346928,-0.01723877870344327,-0.019772160407301197,0.12489288481181943,-0.004189391891864429,-0.011976828417656633,-0.011854384107990008,0.05805278886176608,0.10406425995028483,-0.03071956366994631,0.125238660809437
ICAM4,,-0.011554150678602895,-0.017516058069418652,-0.01506092431086673,,,,0.004520884109953023,,-0.014614405573023079,-0.02182905273618695,0.07762873129976937
TDGF1,,,,,0.1771253261188049,,-0.007101347173322733,,,,,
ANGPTL1,0.08886387757191733,0.0015856915674992758,0.0031464063150833483,0.005303886142190715,0.009210335289041366,0.051835277545043766,0.03560737914488594,-0.04809917187906367,0.09978149493916835,-0.028295550468549056,-0.019187321672024957,-0.020238653248432704
LTBP1,-0.01492220838280299,0.05574084759188318,-0.015602706714504483,-0.00881836047981501,-0.004057678504122659,0.05021831418575904,0.06208262454885916,-0.015066381838874609,0.061677658173558865,0.021674185573922502,0.07227375249519884,0.09492382114929027
CD160,,,-0.013691698328544239,,,,,,,,,
NTN4,0.016368133922309475,0.011879529895655676,-0.001974658823728762,-0.01643954591069976,0.077712661166457,0.042496759232146124,0.009096906850298127,-0.04945713863811495,0.1263266832200924,0.035870248134976655,0.000505227547679296,0.03352255741071432
APP,0.0009646342605064076,-0.020166134062389568,-0.006791229117392549,-0.0591268225954175,-0.1146794327154239,-0.08232015959409503,0.050475629652606345,0.02134122593512783,0.09124535541729555,0.029131361915243615,-0.04844364205179597,0.06662839691158562
RIMS2,-0.07593088020235084,-0.006338080719928643,-0.011759986472828861,-0.006532980091367581,-0.044966439647900036,-0.0577930978156844,-0.03509948164714959,,-0.05494521110309701,0.043629444620451506,-0.022514518566454488,-0.052200586805322906
WNT7A,0.06397258418304103,-0.028685904467592862,-0.003097984272581292,0.031674276623404565,-0.007275080201898212,-0.022509819489456018,-0.026912383591652857,0.05675496543776905,0.052261726641696926,-0.01641109669541484,0.06491416823591195,0.10733780257515745
GAST,,,,,,,,,,-0.016658328204146932,-0.008179089009654285,-0.02786672269348668
GPI,-0.017539042005335233,-0.007441553241806967,-0.02502449856216881,0.07980607007808009,-0.06408811834772876,-0.02930768446403591,-0.06057825458139831,0.043250461612125604,0.04466374999364856,-0.07614862666504997,-0.06581259065415777,0.06540842198440973
IL1B,0.1520918841107626,0.00898907027984139,-0.008268729673963374,0.003986905915209753,0.036446664186651906,0.017036446401118514,-0.03143262149161195,0.10454797729627129,0.04105402664547709,-0.07271886642086414,0.07911584952909723,0.032624593296210126
SFTPA2,,,,,,,,,,0.09621553263801592,,-0.017046308034765516
HAS2,0.07993989311166706,0.01588015820840493,0.09330973428805557,0.003613445556533659,0.17016269108680018,0.057936685597345196,0.021497018144257012,-0.04592596152367611,0.07300969351985476,-0.03245036618422596,0.002866898008929428,0.1279465120502326
IL11,,0.021552987315585227,,0.00029267177115249206,-0.014170975056766236,0.042512095894060194,,-0.0134425975502551,,-0.026830497590164985,-0.009019530501863585,-0.007069718957911875
SEMA4B,0.018201068757695404,0.010311302542456546,0.013416669917001835,0.039730680753710196,0.06958192812559531,0.0974028445555518,0.024507438616257506,0.020129210314933296,0.09168846350375548,-0.02576385085230356,-0.00010104002600821289,0.09405206592325312
FGF12,-0.05458962263700542,0.00858559279768865,0.051019766446048255,0.04075695993990227,-0.002245184139824604,-0.08300228671084488,-0.05864726879938733,0.02270377343957845,0.15048373354615124,-0.005410071612509664,0.0685353486896125,0.013807456112910498
CP,-0.09012662989600048,0.012608130258710376,-0.07794761425444516,-0.00687141089449909,0.10420645338761225,0.06421199245123946,0.012988216046918893,0.07947032901061979,0.0539843050094233,0.011375052457329499,-0.00877305070924704,0.07000325571108569
NLGN3,0.1191660885230871,-0.021749265776071038,0.06849566366747059,-0.024155168761185,0.0722606854842431,0.03968153839652033,0.01617328181509397,-0.0701122155204675,0.07614785875052706,0.05042113400800903,0.11101138488261741,0.047410816107206516
GZMB,,0.005749813489029982,-0.012055896429525205,-0.01914077502414501,-0.012216655816809049,,0.03612529692440582,,,-0.020650591430477563,0.039136676604931656,0.04918929279467613
PROC,-0.05135328151839257,0.02117046269812191,-0.024608205156869407,-0.036021965373778685,-0.009413377482248146,0.05486386219727799,-0.017395257247258468,0.032604962771382744,0.20444391566020076,0.005644581588607962,0.22074648861254137,-0.025717111201530092
TNFSF11,,-0.011893068054616018,,,,,,,,-0.01759685938131545,-0.03203583397716308,0.18386394011320037
AGT,0.09154611517541032,0.017125738590469362,0.0038078166733793214,-0.003975216460478793,0.01485857340875637,0.09305062221682936,0.03614206301483086,0.06420717192901304,0.11372897485878584,-0.03213119447198897,0.07275044417156223,0.07634719459012501
PTHLH,0.09107061301499408,0.029483539248109855,0.045256482883831814,-0.01203370758251085,0.011662706708047827,0.0199001479845329,0.021960987199498204,0.0847653505525537,0.03636799207308149,0.04340101734577625,-0.02480094391723395,0.028626246949859366
COL1A1,0.0334170155472614,0.022836780099499455,0.032415553709742397,-0.026751205538606257,0.003773132269098076,0.14419851735921885,0.051551226007744325,0.09912783452405145,0.1357747381272075,-0.04760329061035778,-0.10793547913374736,0.09388407034055689
LAMB2,0.062232216306797594,-0.022305340247988976,-0.02435292854780878,-0.007873687355412093,0.06042359008483334,0.0435261759941857,-0.009043395576153492,-0.015628559653944437,0.1210646234470443,-0.014889790300511097,-0.0414951419092059,0.009801255681026888
DSC2,-0.044701529396468244,-0.018261788898070824,-0.022106768355009805,0.058045278902394866,0.045303392368244835,0.003913543453455352,-0.03458241643065901,-0.002804948278059563,0.07819913582622108,0.031221396121805182,0.01461104409076936,0.05979068922196448
WNT5B,-0.054933211935377646,-0.01151383939037972,-0.025150404023179296,0.019669302600529275,0.035328703173254955,0.03494306596789238,-0.0007272782583305339,0.00926193536956524,0.04139130596628271,0.10298005332084112,0.0098199692582472,0.06706498093451198
LEFTY1,,-0.02772151277427058,-0.014296301317715322,-0.009796470792092973,-0.01723885171880312,-0.025097654610542253,0.04541767300138196,-0.06603714624572912,0.07427847953022465,0.011857137659063991,0.02114794111648707,0.044597840220985896
FGL1,,0.058097090721162314,,0.018718625629962345,-0.020101151176359515,-0.01907198718675898,,,,0.06208817851999474,,0.02328118182469737
CXCL5,-0.012577302580330197,-0.019082969297975386,-0.03662226457047617,-0.015060922669693284,-0.011095207393470162,0.010321789698857888,0.0028928282623563836,,,-0.05924634351928252,-0.057471481170090634,0.02868400161368852
S100A1,0.00658495461501246,0.06048813727959322,-0.05812431356330957,-0.015997597684568446,-0.058924969301241276,-0.06863438775890736,0.03643908371954612,0.027794716021283597,-0.054788960109309025,0.06977969323251484,-0.06488401034399036,0.03768413647478168
C4BPA,,,,-0.03448389018862051,,,,,,,0.004685663932768494,
NPTX1,0.06313569929475914,0.008269856320346795,0.05312981525602018,-0.03219090817818226,-0.104953017448285,-0.062438071720129905,-0.04718548767259261,-0.13257855647434363,-0.059712436578496404,-0.019334130971223343,,-0.02729738366684074
TGS1,0.0010922443784428494,-0.0030485067293655557,-0.006141922241162689,-0.021755975495189667,0.029462275502899322,0.014174187768896953,-0.014758033084286276,0.13441583558790357,0.06196064911529328,0.009660069523995054,0.002938993719543625,0.08993967615388673
SST,-0.05546275394371764,0.023815704147032445,0.007182223439912312,-0.022779753789282015,-0.06063646801477804,-0.02094254595910428,-0.07550146448427253,,,-0.0361490633318763,,-0.006055917168711041
IL34,0.06358490049076843,-0.006663041776178005,0.018710774568497002,-0.049197647396587926,-0.02037076820647206,-0.02387660009692706,-0.016219502554212704,-0.009593088821646351,0.031292559673522964,-0.03058368639281098,0.038879359981539525,-0.0407933297195526
DHH,,,,,,,,,,-0.005595779832826159,0.034037211545287466,
XCL2,,-0.013316776290072399,,,,,,,,,0.10898094944747207,-0.02023863956491291
TF,-0.06092664229905484,-0.04091952804114826,-0.04818623400990135,-0.010333119995564456,0.06464848194778118,-0.06370553414949771,0.05757097132200267,-0.031957788429446445,-0.14581464977914388,0.004202039951162762,0.016198421667725494,-0.0023193417904108955
IL33,0.029106341861607838,0.04407568597558606,-0.0317118859599397,0.008480920820775253,0.05198570962464332,0.04192935060328757,0.04568167357157843,-0.05477246353820924,0.07638639422565349,0.04640618588036643,-0.009426119543113348,0.07642347557309347
RBP4,-0.028797068283589636,0.05486638363394918,-0.033417402215630845,0.008227575546242085,-0.052116218390752186,-0.05505329449057758,-0.05778382682111483,,-0.07895025859461001,0.08420440468932605,0.06696825884959265,-0.04833095395546929
CCL19,,,-0.011338930594457158,,-0.014170979235325103,,-0.0306081039422778,,-0.048449727416323064,,-0.03502287470799462,-0.02605753395796439
CCL20,0.019198983891414497,-0.030174540470329605,-0.013845181319077362,0.0649933962810309,,0.09811228029412515,,0.022853667129187627,,-0.07327109401350355,0.06910796568718955,0.027019900557146512
NAMPT,-0.038037311805585616,-0.003957623731642931,-0.017274114790396103,0.07576678846724658,0.03240174574740014,0.09757288307248005,-0.0039364155489492285,-0.026923418423432162,0.08158453626351418,-0.06124611877686242,-0.08544537537677259,0.11730041190225905
