,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GDF11,0.005883856066422592,-0.044549784508712977,-0.014867310739193446,-0.010655241653054256,0.019694543508062684,0.01772014588697331,-0.030623028947697518,-0.04497312296309178,0.03384980258928458,-0.004997235457793835,0.04144940192189572,-0.08651334422361702,-0.03594378837339286,0.03448635541560653,0.0613947782688445,0.05164786247989299,0.02723472941951805,0.0012365895158756184
RAET1E,,,,,,,,,,,,,,,,,0.11052201071439167,
IL24,,,,,,,,,,,-0.0216623636932606,,-0.019558577368839626,-0.028064713313132768,,,,0.03410401822725371
SORBS1,0.005547876388742343,0.011538582281388933,-0.038187035252724114,0.05314322783178345,-0.01429870462789183,0.042293017933086326,-0.007347063487564406,0.02917163625707325,0.016652426165147265,0.0075297769268833315,-0.032100856189614335,-0.12104268824917039,0.052985985081805416,0.06402200100943019,0.028333226290517353,-0.011650489335323025,-0.04764503256347809,0.0013907446918542212
DLL1,0.037630748984830834,0.004502717589530677,0.10173035573328902,0.037560154559985834,-0.020193452073760713,-0.016740017629434743,-0.010448585266902859,0.009416839971827412,0.02930788593964017,-0.0656063888411922,-0.02988587011498058,0.05976371095104466,0.11715791476222108,0.0990290684586501,-0.03758548458639607,0.024051346868580296,0.09870721366320012,0.012620791299510725
TLN1,0.0027842030014056532,0.005781721898888365,-0.04012968101690866,-0.014850024718337925,0.0055218144940983056,0.019267974062151322,-0.002654976719645895,-0.0394486919527771,-0.01830287646834703,-0.1416056636796715,0.026825467078122344,-0.055305554113773206,-0.031100250566500037,0.0030216220012235406,-0.007614942443089324,-0.037116490279999845,0.055930687151977375,0.1071315327222072
COL2A1,0.0693542848591675,,,,-0.014994984546370086,0.11936561371309158,-0.021122377053639216,,,,,,-0.021697740025685294,0.07830167067023802,,0.07892685794876218,0.06215219414681888,0.03925442318496398
SHH,,,,-0.013291349695451055,-0.03801330035715499,0.07419156335982065,-0.01660475486718788,0.005121019148601983,-0.019574612596373525,,,,0.05167961892293281,-0.009476685802550908,0.06854183812486116,-0.03511321192521202,0.020018630178675886,0.08797360504090546
PON2,0.037958809519256065,0.01675818208697979,0.0499638795751927,0.07362738400616615,-0.028002584818425224,-0.009362316899940243,-0.030895354922588884,-0.0025728486481653334,0.05788327142957408,-0.02769107975034731,0.0689826809774688,-0.027057819406190675,0.10248290572034167,0.0653805139624293,-0.03741292819605041,-0.08780821518604594,-0.059893318828687855,-0.008764753232435281
ICAM5,-0.03295773583731164,-0.01570924095177265,-0.034978982108933895,-0.020715511869586905,0.12317241227839879,0.005327453450231197,-0.00366018903452596,-0.010644727791972052,0.07069628861254217,0.20127563328317283,-0.020506088862673084,,-0.04671426951842226,0.043141362720278326,,0.020508179618427328,0.07564184956896793,0.04554744098345122
HPX,-0.011772248403613274,,0.016380528592166158,-0.023140759581999255,0.010165175332351268,0.01836729051882575,-0.005645735277491168,-0.021858406600520974,-0.017048406051276332,,0.03832238898613476,-0.04541002185407361,-0.03172124874532103,0.03428159516079811,0.06742019118843097,0.03676092715108921,0.05745772343233542,0.02791828115070806
SFRP2,-0.023724500861023404,,,-0.015137406921408917,,-0.005351554449576423,-0.01685762027695928,-0.018217552520822685,-0.00200438238030619,-0.08543794222589496,0.05118615505489902,,0.05373632580980517,0.06514875386694943,0.012333927452052085,0.010711086443564244,0.010018130345354861,0.13842215837912838
CFC1,,,,,,0.06069466110710193,,-0.014017774075866542,,0.03631703067758438,,,,,,,,0.04760250325747797
CD70,-0.03444212559440516,,,-0.025729284751516753,,,,0.019370150088008915,,,-0.01664633151840606,-0.03788363751669598,-0.0281752219243971,-0.007032469733813668,,-0.03202212176192079,0.1268134657835603,-0.014132368372954892
HP,-0.026089376151153944,,0.05039656705448684,-0.03283208379864957,-0.047748702105570466,,0.0913658933385951,0.02456198887946409,0.005065675491156958,-0.04956519511344241,,0.22935785037120152,0.0039006887717600728,-0.007641368515704098,-0.02548722670874727,0.03406773434538254,0.019147651918688904,0.08774246382412537
CXCL2,0.03163941345268929,-0.00762847301914807,-0.043008614713270624,0.00707589294987008,-0.05190167199306654,-0.005626930404482332,0.014283030742904173,-0.06420285360261473,-0.011431834360085564,-0.022581155291828733,0.02040999560867955,-0.03438846385751397,0.04229860557041682,0.04765180794424009,-0.020769648469699163,-0.0513811263559772,-0.030675539875977084,0.10417030338687554
NPPB,-0.023021316981487613,,-0.016278525149165366,-0.035031400598466225,,,,-0.01227453306530824,,,,,0.003051408793308217,-0.04793819755907651,,-0.047499220331348534,-0.020997548661536112,
CCK,0.014018110056041285,0.06425496940114254,0.05910055561468247,0.0669807224725104,0.1580180253834423,-0.04388912121805732,0.04348847586781635,0.029042959115801754,-0.03262215036466626,0.20652178798753193,,,0.05289192638301337,0.05683234593031941,0.0311070096251341,0.016049649598206164,0.05994546898053024,-0.06306043828011701
SEMA6A,-0.00980224563693165,0.04051850925709056,0.048903080374773804,0.00044061698827981395,-0.026970621437882814,0.05976632103438126,-0.005716572459070902,-0.030465027545988847,0.024419174386187587,-0.06347554586031429,-0.0394571523949698,0.06523076818983682,0.020864448232230156,-0.02320195795713544,0.048193957195209705,-0.029096449639196414,-0.031035048148969176,0.05423620417129385
IRAK4,-0.005419169283500999,-0.014637815144769953,0.04612019518064759,0.021176517124805224,0.02713271894138202,0.008944884145641567,0.03854396640372945,0.02680298228770748,-0.058575125664205786,-0.06157393873465882,0.0480505453976706,-0.05291501079525073,0.03067511176315512,0.007505591622150924,-0.002932736320502515,0.017411949087653294,0.05299527031219026,0.017607215369004423
GSTP1,0.012395260632897805,-0.05426934846264569,0.04402460144541612,0.04927798134873219,-0.04329841870338388,0.016918148458292284,-0.005461866771527481,0.05493926477459233,0.06264855538025106,-0.104555984996489,0.0225318999296071,0.10154738348927594,0.12649612790480116,0.04317538888953284,-0.0017929620587023433,0.027339627963769958,4.90445879478568e-05,0.0745649156036167
VCAM1,-0.018235313278574236,0.01701011326412167,-0.031915076344913106,0.042029446804083784,-0.11620982210295817,0.015001263175344412,-0.002672881454620288,0.05469194826044416,3.68825554657192e-05,-0.007693083127218869,0.00022119902252016636,0.03472986741996243,0.01527687101657346,0.06176799638342066,0.04718900020008729,-0.058690170203133024,0.09288717426817192,0.08209332312873016
NXPH3,0.02325016093092783,0.022744376109960815,0.0012550516145356644,-0.0022064322454009976,0.045800097574439924,-0.024532664086260057,0.10442109558722927,0.06985546839387706,0.005841674325773142,0.06727390672019835,0.00826648603780795,-0.10483580636135595,0.048283035828312906,0.04409502755225121,-0.018893044188575393,0.034168566005257806,0.007427570572834088,0.023890856585300428
MTMR4,0.013345728400621001,0.029202356705317022,0.020337135278782763,0.02031991930721381,0.0362960142063065,0.038895142539321415,-0.007602726132434298,-0.03079646559728233,-0.04137246998303783,0.0724602478544289,-0.03015167872653498,0.0543066395947098,0.011588681710809538,0.035941237830346896,-0.03739229751548812,0.08286130388357342,0.08751928450664602,0.08444551782647403
LAMC2,-0.01806932664871512,,,0.051023523222621235,,-0.012908005468738592,,-0.01545226773094251,,,-0.03146556947290003,-0.03490647523718129,-0.006419740775615078,0.019806985609961678,-0.01924056392474198,-0.030847918287152155,0.09383489658503757,-0.05206661725047588
IL10,0.04925825812768615,-0.017480000604705042,-0.034148813637215766,0.033332667534958955,-0.04648226503743244,,-0.027717274810295865,0.036829669991494195,,-0.052419351088177794,0.0035331235369790055,0.0741608576105237,-0.03542504761870642,0.05401848484503084,-0.01855937166835428,-0.0014299768919111028,0.03224839967026404,0.05968645782054157
SEMA4D,-0.04334090681348795,-0.044031033861091244,0.02535748531778501,0.010044498226247426,-0.015061384705496445,-0.030228612537219552,0.016285020043992966,0.024579435692379806,0.021315915566785665,-0.10663175269734698,0.07861149430827387,0.06263630927487879,0.025885412131836302,0.08437386878259687,0.058637377677268246,0.015062657657250705,0.0020421780247549147,0.030883603424312654
TRH,-0.006173073913598158,,-0.02527367550326854,0.009359184095644821,-0.01475620165973196,-0.026117464439528296,0.011902941040300579,-0.03300003585723901,,-0.006315701861760298,,,-0.026500712627128904,0.05088931074759192,0.044285893187491134,-0.018723032817682644,0.019460955427566907,0.13600861998475003
SEMA6D,0.020629512135067654,-0.022141916769795288,0.06001051273212554,0.0404713605257342,0.0873422257762111,0.03613771154621544,-0.016489701424319443,-0.010083840750117755,-0.036438841651346636,-0.04882272092641651,0.0504167967784331,-0.005066667743326833,0.03373847297435787,-0.0059653445911814805,0.027991958507683087,-0.006777682762432624,-0.02832298234730046,0.031813561269004906
CEL,,,0.04737837792415215,,0.010150149351740396,,,,,,,-0.027480611149749635,0.07198827615030343,-0.03674264093344063,0.045591428336234315,0.008644353195045924,0.017931364939571204,0.022005199837434812
PDCD1LG2,-0.03574769913233754,-0.02131070198701127,-0.03414879594160401,0.035444915531197066,-0.03280913538758065,-0.018665841873814457,0.06758730721516104,0.043998505635118715,0.029009939211000712,-0.05721106216842269,0.022441607842189237,0.08912964797704848,0.021189375360310996,0.06054150840956512,0.06358190737159379,0.011672876222847406,0.10309150157949956,0.07704037334490096
SPINT1,-0.006266676569275152,0.014854949138630193,-0.0006902671381285844,-0.0370381464683035,-0.02037950697649889,-0.024143132828138226,-0.04452594455735465,-0.016140591274522508,-0.007264807296996792,-0.04863771389493679,0.007873898871882357,0.09916962755157505,-0.010104066472247205,0.034962555582498,0.03015868644254799,0.06046015313805384,0.06028383488171437,0.07712982265972695
CTHRC1,-0.017941525287218225,-0.01830732140456084,0.03922348232732699,-0.0341841257352754,0.026175126668919926,0.06241242537648672,0.01567031547683801,0.012730579135339221,-0.0037743056628166973,-0.06324462937042233,-0.0016614543321424003,0.06879474632873923,0.04718924569593596,0.07471595931131128,0.0023200890884353606,0.0044429239337005445,0.05492477158366484,0.0323667115356082
PODXL,0.002417868141253808,-0.014821435376476703,0.09197751725803152,-0.010380704144530397,-0.09067335216305812,0.03774944946933731,0.04019159363149504,-0.01925046877952943,-0.01716721876312856,0.05545006157500249,-0.0048254963955041,0.020272437359246907,0.006962936190959622,0.07527922759433395,-0.020984781021337755,0.0004783281147138279,0.07581234760081978,0.10611773015070657
JAM3,0.05042007958393264,0.010597640698624207,-0.015650664009350352,0.026634410637784895,0.010031836321721704,0.03220505776571375,0.023788026324389856,-0.06057977733109774,0.07617887903587908,-0.1617478833092564,0.054546004071348436,-0.030554939896498042,0.04139173793168373,0.03251347767743344,-0.031040487422731064,-0.007459791390060295,0.005214948650015481,0.11482597551249085
TGFB2,-0.0216829039901082,0.030991372471656498,-0.06317515610744495,-0.020488086051020437,0.03368018467965948,0.02800484380431662,0.028166409887397693,0.010414098057854121,-0.08054409110428926,-0.05452845543948546,-0.0021229846893409915,-0.07756794017541639,-0.018738098333306474,-0.01623155383038621,0.052369146306896534,0.0261946257339394,-0.042104972457889744,0.06342018260435399
COL18A1,-0.034553149493052465,0.06259535446066324,0.01525568323707436,-0.04725273237663118,0.005764000270375178,0.03490846830836778,0.026260775882905953,-0.05978889312965769,-0.014334393591014972,-0.06280006533201361,0.04500064850673259,-0.04408843339427995,0.04064297873710383,0.015180059083279872,0.008020282078883532,0.0017924630918560672,0.09429406412709002,0.05636747132894396
NODAL,-0.03712740619000044,-0.011754462309317325,,0.029863065246916273,0.017015212193191194,0.06128469198151808,0.004810277792659513,,,,,0.03500503415056445,0.04643117994897498,0.0386388076402188,-0.028943984428708477,-0.003431721256359726,0.04055586977472622,0.01971583800672709
INHBB,-0.03814208575940091,0.042966272179938786,0.06981534086317126,-0.011284401809325127,-0.0015739315769619474,0.010011820154667705,0.011464726678362274,-0.031168256569982046,0.03982456108565207,-0.008071917448580284,0.05558078235660099,0.021318873693083898,0.024436850929396473,0.0011522293262260944,-0.02013381106142096,0.019676994413649833,0.006632677049158197,0.102170898735528
LCN1,-0.018069330714387186,,,,,,-0.018536111070281268,,,,,,-0.01734734058200323,0.030990622415108512,,,-0.005181804609083201,-0.03652028978361819
ARF4,-0.031884754966132675,0.04973447360532519,-0.05978222924088236,-0.0016881212835980661,0.0009983103078661114,0.05719519896782044,0.025488019829418535,-0.07046110364825521,0.010679129594476889,0.017684137710662077,0.013660914747568803,0.09212985178291146,0.1105555985674099,0.07477123202123145,0.06455352572862982,0.0021471515872617105,0.046638208665108684,0.05161089393108485
CXCL14,0.018016136042254837,-0.025065169747829654,0.08308675320983648,0.00627719976354968,0.07938318400966154,-0.03631069916566888,0.03961498436185543,-0.002705112216596108,0.016937697104767037,-0.005312087969565137,0.0071560499220643505,0.05783457480197989,-0.08684100447697227,-0.05254201661864004,0.027009424092407388,0.0021856252982418935,-0.02155052644059122,-0.02772710785552209
LIF,-0.05266073262257749,-0.014874597757844471,-0.007735278138156115,-0.03205633761479683,-0.03070284897928688,0.05871008538731995,0.003986252898950236,-0.02628255014879499,-0.020211274581055195,-0.018051407917521356,-0.0246160394903491,-0.06257685380018843,-0.06868342212197726,-0.05066615823595773,0.009760114011925053,-0.01794527553615474,-0.0028527400817046243,0.057798504377617826
IL17B,,,-0.02527367550326854,,,,0.008249448227123158,,,,0.02307381697919555,-0.004667591837484004,0.004222142540457698,0.0389386456976329,,0.023584892297674714,0.05403719970362212,-0.04129120833751387
MMP1,-0.02491155620979119,,0.03093511631252373,,-0.01475619844070913,,,,,,-0.040815341311207114,,0.027634090268177678,-0.04618151415984138,,-0.007038882423695508,0.10132240966060736,-0.026813207931162125
MATN1,0.0053258417469443506,,-0.040374626867859,,,-0.022733467627408716,0.020356879691816373,-0.012428691575509566,,,-0.021662366815637248,0.04582244440739905,0.07559696800551785,0.026142024151420314,-0.019462760238283604,-0.04523103980184034,-0.009122014361303563,0.05635338974085903
ADAM28,-0.08506365139724402,-0.0008503802371108707,-0.06320760337018815,-0.055480643014743994,0.0366916479639026,0.12477752667793403,0.005224460013315869,0.0341066069038926,-0.01703384470834915,-0.12187485766034135,-0.002250156348498561,-0.10131586589825063,0.03656861542549421,0.05426269718063454,-0.08801294020089911,0.03275008399569609,0.11479165965190471,0.0027078445561756885
TCN2,0.014592898864279839,-0.019470146560881956,0.05070172773426269,0.044723721249029694,-0.0009471677875256768,0.013605733399495152,-0.018499546814944662,-0.007825365982109691,-0.004216526431031026,-0.03498719103451828,-0.012939428346671323,0.03538035208037417,0.07836902440187897,-0.0035759630867524734,0.0014672111902783837,0.035784987313680225,0.039135646147944125,0.02056037817017505
THPO,0.049320525214653535,,,0.04118753119533252,,-0.032327982207299495,0.04671212853592673,-0.025515564888479413,-0.02103175051847749,0.09540289948215223,,-0.03490649281554315,,,,0.0009922038171219691,0.0864234931690048,0.062134320723432786
CUBN,-0.04279741015179284,-0.028312982091033823,0.011227617758264254,0.04099466804815315,0.003115491241432839,0.015181086240707277,-0.029120805484697428,0.07420644254802965,0.08174061603675502,-0.033399521686275704,0.038232881299338946,0.05203328631789385,-0.01087199083059096,0.012220519756624346,0.0023892556057185776,0.032729794215777624,0.024516063851718988,-0.012865415929759946
