,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ULBP1,-0.030350020864621772,,0.0308488283961233,0.22083355729811305,0.05906863030836653,0.07070534528968928,0.03687997504227856,,,-0.014696187862586217,,-0.04681624582786037,,-0.03802198414636243,-0.04269419133730123,0.03655859946027882,-0.0008897092021974546,-0.011239366402689055,
SEMA3E,0.04609253427391068,-0.07355748390793936,-0.016395099937779243,-0.033773545455933696,-0.09302824793053209,0.00910053488255226,-0.03920499765771082,-0.008102278035395179,-0.029082669099150145,-0.019376806186040547,0.05228493206534866,0.30075197173878027,-0.03721882651473765,0.02283253892772249,0.13230754185850852,0.04535771868234798,0.004283932224347255,-0.07115025844372194,0.06541329724902828
FGF3,,,,,,,,,,,,,,-0.004411858678250123,0.1300683620913856,0.02484161180265719,,,
ADAM9,0.020320824537461955,-0.048072697314691604,-0.016994670441213198,-0.01916975976264799,-0.07569552734563868,-0.2706969518634371,-0.04362321553594703,0.03792976193562341,-0.04146276852224485,-0.05715625512029955,0.12307919382584565,0.059722887034007,0.04146234950871681,0.0030589193982770604,-0.06380106384352159,-0.005830376845421002,0.003718317284905713,0.06503204381311982,0.009327217655455664
ASIP,,-0.024897448091419312,-0.015839686702495342,-0.029026265370410243,,,-0.0011777064009822473,-0.018183664237043103,0.006675941332359671,0.03101406259169584,-0.062444702299023346,0.07429031546656056,0.06269358118222126,0.11241257166575307,-0.0018070189146587982,-0.018122851977068328,0.06456027878443173,0.03621988278382779,
IBSP,0.04068497175288381,-0.0021558967257667675,-0.0460464861727209,-0.06331425638108887,0.05091067325843112,-0.08759611766161914,,,-0.1062994925171616,0.03738245582280753,0.016893775039608313,-0.10688871930332242,-0.009357189950307867,-0.1086320222836374,-0.03111305262385186,-0.05041273070360195,0.0691114204326287,0.06586679163733207,
MMP12,-0.027669478751778512,,,,,,,,,-0.011653842899113575,,,,,,0.02367900950184583,,,
FAT4,-0.025623757099552426,0.06846938158635255,-0.03838995100474802,0.13690522901276864,0.0017880585733725178,-0.07505947435992626,-0.0332916199626008,0.020191705054096495,-0.011002512280798502,-0.02159371979777937,0.00997154843437728,-0.006706880632249756,0.016953820589684202,0.061135753595411554,0.03133133685443968,0.08533765693001531,0.06859412582506785,0.008497758682982868,0.04924196550719543
MDK,-0.025770135891675743,0.024236540826647227,0.020764270916977662,0.1320660864928356,-0.11283352114563325,-0.3140493337827555,-0.09176214491013684,-0.009961999562230027,-0.06660353146000399,-0.09631088998541104,0.017693880168864456,0.056478161814991185,0.03119050718907636,0.007511644041197802,0.06532661501877576,0.11231762208857161,0.10617436800132322,-0.0068474907353737145,0.05068780238158229
BMP5,,,-0.025975856400026042,,,,,,,,-0.02709993567851678,,,-0.02810118887809861,0.02078147231206298,-0.011618104468730081,0.053389803695365744,0.011317921762054496,
CAMP,,,-0.03076547340574297,-0.028432315155565987,,,,,,,,,,-0.006443581756367902,0.01376218824031333,0.014340386785505881,0.06801379338346943,-0.053738598184470646,
HSPA1A,0.01177460489804314,0.025672316108645135,-0.08062849569423525,-0.04327946239876238,-0.016908665201639982,-0.27342788462767226,-0.01183842109653611,0.01270866847465254,-0.04333633228297732,-0.05931614050554287,0.009961247996190812,-0.029360895550815284,-0.02150662161378308,-0.05358562313868128,-0.10907300106822206,0.0371947797659011,2.6854588559160644e-05,-0.024427919058838073,-0.06238104755813697
SOST,0.016510725756308558,,,,,,,,,,,0.03583840263755853,,,,,,,
SEMA3F,-0.05377104375588533,-0.036616991742382726,-0.051561217117588834,0.01327152610899154,-0.031266448808047985,-0.12125745487311097,-0.03394540101629536,-0.005970131292405333,0.020312870654540887,-0.0503786231672146,0.0432482710892181,0.014705857853805772,0.019690923812856892,0.057211676158976967,0.09614767883001103,0.07351246681925537,0.15091623612597696,0.1271708092469413,
ARF6,-0.037966993270659555,0.007982907482500351,0.06770300475069506,-0.01623693837256311,-0.06771312894929649,-0.037654004499473995,-0.02480465640948624,-0.011054266928659457,0.011000697703955144,0.04796976812752232,-0.009880052057099081,0.011218712250018414,0.04092738812675235,-0.024843581904440956,0.019608077053573494,0.004522567875437589,-0.012134054681560345,-0.006716475464600141,-0.0482675644300102
IL6,-0.01048758379362354,0.00021306997396187226,-0.03483521879595123,-0.014765173411399936,-0.021478506288848714,-0.056004310433054164,-0.08580311645817343,,-0.05713112133823741,0.03229308620436537,-0.0304193438737234,-0.007683340702398486,,0.010231859590944149,0.00290623771994263,-0.026455814657011124,0.04618172663774531,0.04533756755490628,
CALM1,-0.03965566165459539,0.05193912940068975,0.04790760322896095,0.2181173153647303,0.1749881533624197,0.3390187431297079,0.04020404028565326,-0.0021521294143073337,0.1947747760346854,-0.034069597380771456,0.0014826847204197626,-0.1377623923889309,-0.07521131320078052,0.012339131488934642,0.11720254155202832,0.0992278347407947,0.0028322407750422177,-0.002868946118131073,0.09162860403237154
VIP,-0.036353577523725734,,0.01694662763958556,0.21023460411813163,0.058980940083006694,0.27872983955679226,0.03735546732436273,-0.002144032984204454,0.11547528518937189,,0.09567665873380884,,,,,,0.06382596992353344,-0.027184719977063346,0.07143905204860442
NMB,-0.039732464339525396,-0.024562613282672098,-0.03153843442861987,-0.004491317140449675,-0.08504019142570315,-0.23858041438458535,-0.011974418640674677,0.0608495822682046,-0.09493832246850456,0.05884338123676005,-0.000584600319207068,0.12438181501390869,0.08480862803580964,0.031096748809612773,0.054754013326197074,0.05257597185421525,-0.03303774606054981,-0.021349233129166152,-0.12742487594740823
CCL26,0.027586634453628984,-0.013446046293869087,-0.04419950005144441,-0.03130115226829667,-0.028171547816954086,-0.05644067824082711,-0.028633419476575207,,,0.05349878512537261,0.02280934430856382,-0.0199563591051217,0.05697454658268215,-0.01257899459644104,-0.02877084940013205,-0.05867332885088368,0.12627033130810483,0.038694845977789015,
FBLN1,-0.05434104863588734,0.09111318329920563,0.0059984860913408055,-0.03163554584607096,-0.06513107937529086,-0.047200976671837334,-0.026796109510880364,0.01551349823365461,-0.05790712713037756,0.06019820078144578,-0.021275833628061614,0.06714609462102152,-0.016429760842905376,0.03439578741632136,-0.0020465186340213426,-0.002074577164718669,0.0864308830081121,0.010282421571028369,0.01686661361328906
SAA1,0.005612369706840603,-0.03185436618355789,-0.014796900115036241,-0.10179140520785158,,-0.10899489710057021,-0.02601472881950139,-0.0076517433958785755,-0.06095843758938698,0.009940097668410893,0.0009811146008208936,-0.05598752344598342,0.1027582536668982,0.0017304878010062936,-0.09539636652969992,-0.061003710973664686,0.10367887677401542,-0.015114846399064323,
MICB,-0.020886419824639565,-0.00739262071572985,-0.031540332394330024,-0.01258181136457072,0.01309346407941621,-0.11722704846749765,-0.0447601169065111,0.06470894052507782,-0.006424305090095583,0.017807037069132312,0.10236993979335647,0.019589365292783878,-0.04016694702013256,0.008515348378257499,0.006311051633631397,-0.040447978927691336,0.16882810832540746,0.10238675981220959,0.03504661182362094
MMP13,-0.03273873024551699,,,,-0.031236006002809413,,,,,0.09218464798332635,-0.05024626479769448,-0.01616866418466845,-0.02277583408780075,,,,0.18791260786761688,,
F13A1,-0.01121801856873881,0.08878488401130577,0.006818354462523707,-0.003927790723821991,-0.04288104580340735,-0.04491754436408472,-0.009895108762645736,-0.0027013442586773886,-0.09063230515006235,-0.025137575832637787,0.026546009100180783,,0.0704711542493381,-0.03167112154619138,-0.10176609817423633,-0.06817044403864546,0.028934427426460158,0.06931094253743525,0.2907123328002106
CXCL11,0.04894709048011697,,0.03481737052538619,0.05920248496472598,0.08018128591689291,-0.1420999566531754,-0.034229528935217524,0.015545015918243272,-0.020667600348696948,,,-0.034034905216214446,,,,,0.02426422948810428,-0.047793186040122865,
COL5A2,-0.03351427799144823,-0.020259647371674173,-0.004571137514429551,-0.04685230502202467,-0.04526490047564381,-0.23756112732615942,-0.11167398951230707,-0.02348189968397603,0.057857117811836584,0.08519727429610467,-0.015880618302741848,-0.006304661060498439,0.08075086903981733,0.04746119448175903,-0.016499941223940082,0.06651483260050305,0.13805783503051133,0.08378005287120605,0.03721066838486076
EFNA5,-0.03273050345493971,0.003936173526900828,-0.007370624253509316,0.10265745937769936,0.08739446243504098,0.19880835186871224,0.07004525722600075,-0.013939249085451024,0.1332484716761664,0.032067051432956434,0.02104034428694112,-0.036115131252091245,0.0082459189654872,0.019350901827097578,-0.03259858557963132,-0.04759025673110918,0.07297220351660393,-0.002342034280924517,0.07649297425117865
AREG,-0.04583705642784205,-0.030159952636256083,0.013992673426784666,-0.06285475561241533,,0.11960272753956873,-0.02396649574742099,,-0.04456939999605306,0.007996064039900783,,,,0.01710580471660988,0.050913414734618134,-0.043326348958264316,0.11847710712636761,0.0502466911118258,
EDIL3,0.01982630596266876,-0.010108418269237121,0.024118004961548763,0.18595154964237198,0.07796919881456804,0.1567165372880552,0.05925696038754868,0.011127048587995477,-0.1668201148092208,0.12787877160680772,-0.003470970775138026,0.05476608654289013,-0.11058027452026747,0.014003384608809913,0.031825097943943476,0.046515849109376964,0.1465531860836082,0.009304949825694667,-0.15615051514050485
CD86,0.006394207122970435,0.02706577779397982,-0.05327587265934538,0.013283441797592704,0.02789176410978674,-0.189069562646145,-0.01953741639962932,0.0192930733407949,-0.06890454353580082,-0.0014910030439614906,0.04552137398756813,-0.013878700752718453,0.12577865362460008,0.10312505736543555,0.02357106740860914,0.04947822846583805,0.050960174224800814,0.0912022010196386,0.08114768736558149
AHSG,,,,0.018852310941980196,,,,,,,-0.02513007338881327,,,,-0.03279903714425454,,,,
WNT9B,,,0.07714991596213236,,,,0.01011666843090477,-0.006265499629394878,,,,,,,,,,,
HRAS,0.02765309095006594,0.02157043104806258,-0.02626314248667135,-0.01277677882446941,0.005977844162301704,0.1256426913751969,0.022404892490135265,-0.0387475525906768,0.12457160847614876,0.008969524674155502,0.0194025710675476,0.04320538858237363,-0.013514052097996608,-0.004812343971899528,-0.004515680005952772,0.11452695920719186,0.08882911752637686,0.02223545593139288,-0.022562795115622886
C1QTNF5,,,,,,,,,,,,0.10516606223403094,0.01445263058943834,-0.0725842013779968,0.06615884679601919,0.026845908749176327,0.05775219997447894,-0.0015829098928970362,
RLN1,-0.028505101416765814,,,,,-0.03313855543468769,,0.008883821779037283,,,,,,-0.02647338982471885,0.03660741602562234,,0.07463297108064335,,
COL4A1,-0.06226762521343453,-0.0004827629726617859,-0.07308444063007542,-0.025861581645589556,-0.02574641793323934,-0.263696969310175,-0.0883854700220211,0.014272640250838391,-0.018837949911510204,-0.03865575410500598,0.01306151672881199,-0.03622871812527731,0.00260055229738923,-0.06895742470556948,0.003542544518981427,-0.023673487507526476,0.09309515752617642,0.09381734906447996,0.06199558271788627
CCL3,-0.03013820142427171,0.023949902924009264,0.039651115830969336,-0.10942858127513438,-0.09418147494784554,-0.12423434730219968,-0.043701524710426126,-0.03276402242676859,-0.15167464932967284,-0.016178489772721197,-0.07328311428775827,-0.0034300112876311335,-0.013928004499241628,-0.02007570608010841,-0.015234529180089452,0.08148397916598527,0.10307638283901258,0.03755520962309349,0.07938588256651423
BGN,-0.0603764972811961,-0.005047262423353553,-0.01791014588869628,-0.08569996994920291,-0.06601115561875795,-0.13735879814191904,0.027055152360583874,0.02425091401375884,-0.08034513655616288,0.0611710867377075,0.06404141273693865,0.044510977774783196,-0.046402217451721454,-0.030983446249659756,-0.059432776116497193,-0.0489018635969198,0.14329597986211576,0.06742711374167912,-0.04782331877427207
RETN,-0.03842226979491505,0.08303797518417473,-0.019251896466533906,-0.0346332639412468,,,,0.01044904627202378,0.02866965853417525,-0.0028858223148739842,0.0060230594558626565,0.09672742375593942,,-0.01971300971544399,-0.00040618447553756584,0.017658762644794844,0.06854370313298608,0.048177835591144066,
S100A9,0.07831821472006964,0.06502966437234231,-0.04285619845765662,-0.10756768396339922,-0.0010104751878585226,-0.1989963473277289,-0.06550587659770236,-0.03949335884853773,-0.1459531090264739,-0.023499500329065365,0.024052258639120663,-0.15826602363368938,0.017975965978774846,-0.06619872091501251,-0.0650748077444121,-0.018259219121317484,0.048704402269977916,0.0382770094816433,-0.028414931586312656
HCRT,,-0.02096800684373381,0.021335969375072768,-0.05596573660908462,-0.026422575325292637,-0.059674666841096985,-0.04068535808709921,-0.015675777281640834,0.01779132626879038,,-0.04312941039880817,-0.07242035619294478,-0.015440817524492124,0.04079280922284369,0.03229592991730011,0.05118127728682672,0.002199950543482251,-0.03680351334498233,0.03532537456986044
FADD,-0.008444704265353532,0.01914661305207967,-0.03762066092749065,-0.008121086129070048,-0.07511552999192031,-0.20209311760576715,0.004781469931680554,0.005002439605720423,-0.019193056286760303,0.04872951586978904,0.036128234992826566,-0.05591031577172758,0.028282384334296723,0.02818277811180636,0.02719861115937495,-0.04650645995780195,0.08761084546534899,0.018051004380695308,0.030051337615704107
ACTR2,0.017980906435733194,-0.02647348349974985,0.060765246692778205,-0.030530295393847003,-0.010488258413428219,-0.004160892191062009,-0.007190481449170489,-0.010595199373902476,-0.028153785899744457,-0.04694619811203345,-0.02684285579535627,0.03489387730897921,-0.041868898388947945,-0.025399579511331864,-0.11885903901493572,-0.031323836370611265,0.04138281447612284,0.04582776764555264,0.008377675966062693
BMP2,0.033426702888536386,0.012849932154444339,-0.026804070819959162,-0.0544605156627398,-0.07212534590572867,-0.07131945428953529,-0.017695811754937542,-0.017122687507113116,-0.011389495684531162,0.030432101912136997,0.07451506897044065,-0.0002717350779196931,-0.012184884315814005,0.035534391712843345,0.053562328209008664,-0.03463330250536268,0.13999942512184133,0.023633815765069222,-0.021528696231273226
PDYN,-0.002281572471344557,0.023580221115923294,0.06785561550521584,0.27435261858835835,0.1266790253531984,0.406531409007665,0.1660235439252958,-0.01520913728934842,0.10072676183878515,,,,,0.009785479482268699,0.05343139085824901,-0.013959422857805777,,-0.04930914864643379,0.0019504377975065946
CD55,0.035733166346785285,-0.03063277297282192,-0.01656264574604831,0.03863643392879193,0.05503484444371752,0.017438589594491558,-0.008561424344417163,-0.004963314445802364,-0.03772630270944332,-0.052670188614003764,0.01583426853217681,0.024693530029803856,0.011391903684363347,-0.015919146884260507,0.00689492091929508,0.040724725485912425,0.1012634039269611,0.03362024567043646,0.03722738076703656
OSTN,,-0.02272856208129867,-0.013980925135686344,-0.02195961336304504,,0.03723955745940727,0.035946450291071026,-0.0022011905361265494,,,,,,,,,,0.08896338949987347,
PDX1,,,,,0.032817608006740585,,-0.04355328528538836,,,,,,,0.0696308494341026,0.01732725016704891,0.0812222108734834,,,
CD6,-0.03790618944957589,,-0.03189463147107078,-0.027622578272267762,-0.03286977321409854,-0.004611712173985299,-0.016222331977207145,-0.0030693311409082853,0.11844342635087834,-0.03493346298416721,0.0036645069829803712,-0.07791645406799179,-0.023710105166819068,0.0002393595734700388,,-0.03565045372556193,0.11037048629835769,0.003761321728105619,
IL16,0.030838081441503903,0.09524315950468538,-0.0005410331086326971,-0.03890116518357223,-0.02076441116044901,-0.09075316452979214,0.0043013422035327155,0.005263249960086395,-0.05521553871973704,-0.036688000853337295,0.03942852110832612,0.007888776009399022,-0.05015925889417942,0.059257555918060326,0.02540019592434668,-0.006872505038343512,0.039643094277397865,0.0506936389149976,0.06316095886557796
LAMA5,-0.0465124592615822,-0.013338031846903324,0.017164652579310734,-0.061912756990841845,-0.0008985020001406604,-0.20046504532323284,-0.056907454320766604,-0.01036857043073783,-0.009736128065505794,-0.053160767130894,0.03291802256561317,0.011498507773047322,0.08682371511592972,-0.015252645133117776,-0.05839045599940453,-0.049053797728018475,0.033618870530782885,0.1289599913780051,0.012542256476761623
RGMB,0.09560335002420269,0.02639761334160487,0.028460605414940537,-0.05480105804656472,-0.01707302458229814,-0.11676120487913619,0.04294575517034512,0.01798979458317837,0.11061191474745206,0.0010517434405451975,-0.033130629100000406,0.029799292889559736,0.0585039366448118,0.1070767629760713,0.031996204730213855,0.09434232989867146,0.006480097254825071,0.0946341154904203,0.08063203302285446
INSL5,,,-0.02670659738003279,0.07501755365789023,,-0.058934103194470504,-0.01857970773966089,-0.00515268161723725,,,0.2214166816830495,-0.017166775716550932,0.14019553948897265,,,,-0.0033498006644749364,,
IL12A,-0.050090066509065216,,-0.02492118955855646,-0.03148414992153007,-0.0595973100752604,-0.17248877683352468,-0.0037496818299079067,-0.0007166635603258921,-0.02066761171558336,,-0.01423550034226486,-0.04904276141540675,,0.05749686492778921,0.18041250667866102,0.02985860176723035,0.1598612257810584,0.10879857661353755,-0.07941721462508616
S100A8,0.05882891295097228,0.06082891250103081,-0.035890038025850834,-0.14539333003740965,-0.056714678898794495,-0.2131317273732684,-0.10312847963988873,-0.032397641252320135,-0.15345172003573376,0.0269325364665955,0.13530693621373344,0.02541546711586606,0.01401919524999742,-0.0413232457758366,-0.03280894026723108,-0.016660571540472856,0.05086004686431811,0.10852479591690639,-0.04804142940555851
TAC3,0.10856403739098784,0.01116933631485435,-0.024565659971798517,0.2128011031413169,0.10578506289071878,0.3195854373419279,0.026945659274220615,0.03660072576124964,0.25055803666219795,,,,,0.04467220055781291,0.0640616784522985,-0.029979546420747193,-0.019420897580655145,0.04131213578598251,-0.046540399465407625
TAC4,0.003882878730277185,-0.04062259464359697,0.037652782890234215,,-0.02622921802461952,-0.032654585102895775,,,,,,0.012931336768537395,0.04659856873598411,,,,,,
MFAP5,-0.030109917635566984,,,,,,,0.01322055708328854,-0.02454336860375324,0.02969768933168324,-0.02478827603954725,-0.06830425721682447,0.05295246907073112,0.002217911452030886,-0.0032540051692885796,0.012659684413984643,0.06145996734146601,0.022861018985328888,
CXCL16,0.024399108592431173,0.02590263032805724,0.0035396902942577604,-0.06493465395344272,-0.07583018118816628,-0.23464599939185413,-0.042612983025473394,-0.0787240308408648,-0.14239442478462846,-0.006865022970015032,0.09392184877576373,0.044529475876989584,-0.001198261533835625,-0.005445743525284804,0.031073274468018545,-0.044600838198084636,-0.001291316378672288,0.08189962063800775,-0.010715664925215534
AGRN,-0.03605584898600927,0.02712713921399846,0.010704406670552063,-0.014347258151459766,-0.10473562489217468,-0.2729820940425075,-0.030690675441796572,0.0480429194912114,-0.012944888899514466,-0.040097411567048116,0.011354863072296944,-0.02711128757672116,-0.020435283023224695,0.026462788123342924,0.07229326266118809,0.051189898188452695,0.09567635818753958,0.09862502859614439,0.018544674667847014
COL4A6,-0.03842227047775759,0.04743659780606595,-0.021297522370301258,-0.05359615716279645,,-0.06794795929787575,-0.040012314963925565,0.07117015040144987,,,-0.026939349583543184,-0.09257647194275831,-0.015662088856254114,0.02435236532559714,0.08673524925977434,0.013575539202351479,0.07497510927121794,0.043661489184754605,
FST,0.029132353899434398,-0.03349402512665327,0.025837281119375385,0.03688779465343495,0.07510016109013863,3.0381918808229867e-05,0.015190730493914506,-0.04321839800800072,-0.030144947886098672,-0.0860588776672813,0.09601755031632943,0.002499161898421518,-0.030789405502136085,0.028823813424234464,-0.0019717108482102115,0.04120399581824708,0.04300801664639144,0.07090304848710284,
MEGF10,-0.01701033414288648,0.08326976296227286,0.047737202349081714,0.02349517395157849,-0.06839571102495062,-0.015624990254561348,0.0367317783199647,0.012417560636966201,-0.09426809375969669,0.04464941848026943,-0.05658914182093565,-0.03945975413705176,-0.08651925594325216,0.08568739052857062,0.06161562639914365,0.05048758113942204,0.015700093729413903,-0.019907645830552042,-0.10946688480602197
C1QB,0.005847301545099897,0.05255828786602925,-0.06416183780696337,-0.026539301892815788,-0.06393641848175416,-0.3089826953405405,-0.05404329903767938,-0.04930298251919072,-0.20907457935543397,-0.0494273601516714,0.09954660392174319,-0.019726880830871155,-0.08219642279964542,-0.051788062456406915,0.0605806683852932,0.05474581771738667,0.033277826487006994,-0.024520162088915626,-0.11874902179844803
HLA-B,-0.01204635191136985,0.030388373024216205,0.03364113683225136,-0.18556236334155238,-0.015427968066849174,-0.3213666593246511,0.00994153375172825,-0.021823046849853225,-0.18888171356224293,0.008909118422008469,-0.015562892270370658,0.12677026824961324,0.01805390747258262,-0.03851424402215634,-0.09478442973203202,-0.07723770095916543,0.1519514647427061,0.1021754456667403,-0.14617436307231566
PDGFA,-0.019947912584397345,-0.005987641006730335,0.01831938957223469,0.019712365802891894,-0.058613244788431204,-0.043000749698336824,-0.023331993481448366,0.015991962923549853,-0.029232892300024425,-0.008848313344174026,0.003982081011961845,0.09539334436733878,0.05698924094206257,-0.018659187914629866,-0.05183300040435391,-0.04607763702208559,0.04676967996854497,0.09070288995255135,0.0043454449723748425
LAMA3,-0.04372331693903253,0.09185534999019344,-0.02986187288056798,0.06891013339471386,0.014883001833530494,0.19169123669391733,-0.037399864386175236,-0.0314783216107002,0.11812860237536803,-0.009428632621358953,,-0.05101312388971705,-0.012103087503460801,,0.10591052903697441,0.018456180433429722,-0.01496892591786003,0.04554335270120791,
DKK1,-0.04648759436463369,,,-0.04955829568563647,-0.018618854421538197,0.08329979436565528,-0.01418254104487948,0.06820076662373606,-0.051024764382627485,,0.12305313370487625,0.03888982993696254,0.06903158810308109,-0.008058531948063899,0.0035150900504627184,-0.01648653608555627,0.10085679971281485,0.08913084061587591,-0.045997311107996985
INHBA,-0.01911453061283697,-0.0002597724571141698,0.0005512614416278651,0.07204614381267851,0.12678731999663403,0.3300617476973946,0.02353594354119989,-0.0178443218747037,-0.04015859896249614,-0.0021622837187874108,-0.006924984014490729,-0.059944508487110706,0.052205885884152585,0.05432150798549345,0.01065409620385159,0.005398408147013527,0.055410184474866855,0.09704026271309649,0.1555167218988054
LEP,,,,,,,,,,,,,,,,,0.0532539502927741,,
IL7,-0.02026890824923732,,-0.02582747728957284,-0.03802322962251052,,-0.0526764740542143,0.0921831121814955,-0.01680648218722722,-0.022123291737531164,-0.03424266467663552,-0.02546779187851028,0.02979470470099574,-0.0014516112667225963,0.0030293839978468885,0.08057414450210201,0.06817559179696309,0.050450705656514036,0.03434841692828822,
FABP5,0.10609980264162651,0.03667127965165011,0.008214521062270812,-0.11304464478715882,-0.14676372699411286,-0.15008227259818183,-0.02497736305331802,0.009278277868378022,-0.08294780877136629,-0.031180989951696086,0.0512578609995783,0.004370466645053027,-0.012186165636457986,-0.043339786281225215,0.10054636705812801,0.0549448690131334,0.08252927047470814,0.06426897298766318,-0.07108499349583343
CCL4,-0.004734471209128328,0.014749126335052456,-0.03518042610280977,-0.08317790718376332,-0.09290718312129265,-0.12884667996209972,-0.04354993324855882,-0.03330978459221958,-0.13656805378789266,-0.04658939006040727,0.02000693553132381,-0.05607744559015639,-0.010008368234096609,0.023305520910277155,-0.010059553694066758,0.051992500411480895,0.06788340335279318,0.05706665837715245,0.007425954700780601
FBN1,-0.03410545048658057,0.04613816689549113,-0.004015579067422212,0.0023152281522665686,-0.0751024422142849,-0.12923731647672143,-0.039232713587496554,0.014448788139633443,0.04021464578887772,0.04339216210301122,-0.01756304226166814,0.017721328715011284,-0.0799579152931748,0.038511967294976975,0.005670469986661517,-0.0007152292596117398,0.13003776819101037,0.10017059779127468,0.025059225776373904
TCTN1,0.021777308288542824,0.024509537642365582,0.04963658312884211,-0.010384393171705694,-0.03877287922150601,-0.2653276852505121,-0.05049353274716184,-0.032847573755676124,0.010595038774131623,-0.04388473411195663,0.037241427095425855,0.035996065118321,0.03263802769036098,0.06533991582638846,0.014832620278582762,-0.026111973339457976,0.0017945275528299515,-0.011365235042912071,0.015961311087253634
NCR3LG1,,,,,,,,,,,,,,0.055955601273817546,-0.0035558696887960056,0.029466508985207345,,-0.0626999271696812,
BMP7,-0.02905143425373508,0.02835659562688541,-0.024912840778153308,-0.038836154269014794,0.0776228185267809,-0.25868394026179975,-0.09349079068723322,-0.012499334495697097,-0.026888874841370206,-0.05873244111743065,0.050701238852100566,0.04807151491587696,0.04610648598132163,0.049494163762184504,-0.042855083466427954,-0.06852986264725884,-0.024106814194391972,0.001979091001435543,0.04467519135664499
NLGN2,-0.0034124545601427045,-0.022358521338994318,0.0021506503389956675,0.054241728726688136,0.023895774432834395,0.028753095719397354,0.040538171191492084,0.051406365498155866,0.12602226098040756,-0.07113547488553096,-0.06887495737873849,0.0035452947433373375,0.04313996556678067,0.07011641691140925,0.0718331134497016,0.06671326158901028,0.03575004212886862,0.028746727667571133,0.04928380177790042
CCL25,-0.013271785851465295,,0.017237656228320134,,,-0.013167694568745034,,,,,0.03273955611407631,,,0.06959966224123079,0.12621531989993837,-0.005429506663676579,0.04708653012656219,-0.008748470458882584,
NPNT,-0.013960201509203376,-0.020483523972050013,0.06901775945084197,0.0023074995884006895,-0.011803179438325631,-0.2960983292006224,-0.024589849475901027,-0.002231288844424254,0.0005469880397659161,-0.025697549161062413,-0.042754146041769414,-0.01434793811825294,0.015590483311247117,-0.05934366640912075,0.03853940068614313,-0.0067301412428841445,-0.014560700740736272,-0.037952091762204224,0.01975585618856508
KITLG,-0.022485750170563937,-0.01296377667509445,0.03391054736794637,0.039477880352614056,0.01116171210482761,0.019062890827564488,-0.027220068546068732,0.06642660505515487,0.07732976585843962,-0.04152087465773974,-0.0290630459216335,-0.12829098291436855,0.04526188368300278,0.08713867558361267,0.04576515562905772,0.017894536525160987,0.01493518640176045,0.017306246824313056,0.030563038155601806
MADCAM1,0.03241562935082184,0.07506216349892557,0.006033914226017537,0.0405057042811734,0.051347638125509826,0.12931099481223954,0.00869733170087585,-0.013387361249245862,-0.029276838852349683,,0.14433445409377543,-0.017332862481089152,-0.020923098678646317,0.056554148975642066,0.0029131679448973816,-0.04035000226349412,0.0783171291238775,0.026306159802758494,
F12,0.07712320847013815,-0.013528693662845995,-0.0147648759824466,0.16411723486152924,0.02915864355756416,0.23598419222683653,0.06711573209930187,0.031244540707480922,0.13312572209421022,-0.0056391237820133,-0.03189051338182231,-0.01219614858095156,-0.003099823993219952,0.06970188269746443,0.11390644875231418,0.06448960736562125,0.09604516643488484,0.046086813108510795,0.14958570155485565
S100B,-0.03987535016434074,0.02982479345468624,-0.014720675539331568,0.0555055681401574,-0.15965152255588672,-0.34056498365753,0.004251229097988665,-0.009627549661707216,-0.20354370263000274,-0.03179424186172682,-0.03319121449828385,-0.005602162215667446,-0.08385746618663721,0.04297518835477054,0.18129404387929204,-0.10870609192644759,-0.04271099257303493,-0.09966893226172663,-0.13389867726343596
IL27,0.02329205966970025,,-0.016240590542761453,0.012079631738137834,,,0.00709641716372899,,,,-0.024091679682020885,,,,-0.02131134103454532,-0.016559334454538166,0.0791094128499322,0.07890673510018503,
CD99,0.019939511328918393,-0.002329079112054059,-0.01018149991721193,-0.15922218647278027,-0.10074285607217404,-0.3447284810937754,-0.05634198898261653,-0.03456504765132839,-0.1981944282006483,0.021367942986720567,0.17041715961655704,-0.015463640485623173,0.15098857281222505,0.003214820799867102,0.046673077130105045,-0.08913973397458276,0.06151256451627999,0.03909847386060766,-0.10455757938053986
PDGFB,-0.045767037396077834,0.05321486574745389,-0.05308334559830108,0.09819674904078926,0.06225117739020414,0.0649624783891883,0.006451447443184637,0.08699329651560433,0.017702781470290564,-0.004055166777106781,-0.043502716720112335,0.05258813070313918,0.10262923339353724,0.004722285942282904,0.03357645103608593,0.06002769676041964,0.12988670475717054,0.031000043977953695,0.15560812717244024
CLEC2D,0.021495531549267186,-0.01680454024809527,0.019045883987615468,-0.048543736317989125,-0.09021785497088769,-0.19650382700160907,-0.006606547869766574,-0.001911668469625767,-0.05088090190578152,0.020093079702907746,0.015087041040685888,0.018035166525349224,-0.016373346669176995,0.052236855173706825,0.09687251369394709,-0.033188187004102775,0.03802715761562182,0.06548595727246902,-0.01404506628794752
