,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
GDNF,,,-0.02117073043958765,0.003788990049985346,-0.01872603647734987,,-0.0127539369989718,,,,,-0.01808104487412339,,-0.04657890369399247,0.04664658263893553,0.03775532657463204,,-0.0232599280829984,,
VASP,-0.0037514145532952874,0.029633939002354514,-0.0020112905597877784,-0.031700704592936745,0.023455855168377754,-0.07938268095481123,-0.042890773242731675,0.08191768338720523,-0.008604490968992075,0.059285594066943934,0.012202752264032767,0.01057127489422931,-0.06867286119383023,-0.09468721772809592,0.012832413682807745,0.00904558202907797,0.06328462984093605,-0.029907128906204387,0.08023592929622247,-0.013893138833467879
ADAM15,0.02524856924062622,0.01021021775147169,-0.03955700607915987,-0.0047335789439225135,0.033661109725033646,-0.005313425078035537,-0.004691278694421312,-0.04606893305640342,-0.013199273977844225,-0.0206114192082766,0.005306117019562935,0.059640619838867835,-0.0074446418569830124,-0.020003013159158853,0.0370219703604342,-0.0077206514009222045,0.07814609913426869,-0.04404407139893339,0.0528004148529824,-0.02989714274772597
WNT2,,0.1714202466590064,-0.02748287466898021,0.06143889165409827,,-0.026415376484458176,0.02590524586535113,0.013675352133069238,,-0.019659897522193492,-0.035177662616358095,-0.016921177264508983,0.0960278883887306,,0.012869763313849657,0.03150437644621095,,-0.00036934734451397547,,-0.04238468665340792
CALCB,,0.09434335371809457,,0.0614909292449771,,-0.021243999738593644,-0.017508059191740206,-0.011505935170923175,,,0.11191981470102036,,,,0.045784788661965004,0.04073260944428856,,0.03848839611810498,,
OLFM2,0.038586370136495796,-0.01636867152523749,0.032014029428796054,0.11320409051621945,-0.02702514189938582,0.10095570057157414,-0.048419648619932115,0.01782286795041916,0.003197206332895843,0.005562469647042902,0.09985196340375269,0.04188931469304366,-0.019717936091794435,0.11921019249617638,0.07696798849808552,0.03973924451176137,0.055785926035683525,0.05584257540265906,0.005338304724281404,0.03274554178822635
MFAP2,0.030828668744511744,-0.031713211147875654,-0.000685014577155517,,0.011195364945562645,0.05534840213270707,-0.025774685611928288,0.10230540433923672,-0.013735014768639824,-0.02822282809166923,-0.027377730849954134,0.045926028950263986,0.0006080706335911472,-0.015140706434218368,0.04820736774169069,0.07828392859121881,0.09153244401699256,0.006601480784910971,,-0.00781366839598914
HLA-C,0.09197405629500685,-0.0539733060005207,0.06893797613912812,-0.029708020626371463,0.005367860717821153,-0.023549309215324263,0.04121687361066377,0.07537958267660244,0.04721490627127678,0.03121625897618524,-0.12236976884705378,0.04759915725128537,0.061129781232776466,-0.017591875768611036,-0.006107518712183934,-0.09153306669813269,-0.016550585852748635,-0.019185472249263067,0.022064791953524426,0.09523130199128545
THBS1,0.03440621859461633,0.001677699355461535,-0.015989165255170804,-0.015343009465835281,-0.008612774544447477,-0.11376481406698084,-0.05902942778085995,0.02202529149047905,0.013458995487408731,-0.016474922463696993,-0.055903248363786115,-0.006225056961342991,6.086704213931887e-05,-0.004728316654989272,0.03716000797582675,-0.013909898350157683,0.0003584176874381819,-0.03192512972475573,-0.038851877233917434,-0.053505599222180865
HSPA4,-0.06581517278355718,0.07870103428693231,-0.018066006301649628,-0.0018435981937245192,0.031192493971174125,-0.062413334098322525,0.0032145194464846655,0.08221890424347454,-0.019161724811737973,-0.00864631527438788,0.03159188282008322,0.002893523899651844,-0.03559136556112815,0.033166516525318795,0.04453807053042001,-0.008314141157763728,-0.007096061377978697,0.036190774534573596,-0.0418184936609024,0.05501262060458427
LMAN1,-0.03494414626416831,-0.009258862571790009,0.04721993569376673,-0.10093768442615227,0.0017899469594344596,-0.0835342765938843,-0.03868668842241832,0.1220750770349403,-0.06614830448561947,-0.05530359667187484,-0.011349546677890341,0.014473622953819763,0.019391935181918635,-0.01531854692017043,-0.09176351003726284,-0.09567621383283532,0.04695944436634965,-0.008515810460816777,0.011423358750203132,-0.03694907816136331
LYPD3,,,-0.01020067715894648,-0.029225229247774515,-0.016879575233154472,-0.008832040765688467,-0.021708699145813293,0.01595463786874779,0.009933344164260616,-0.0229600199925017,-0.028338757844519506,,-0.04644701388963361,0.0027363422079933718,-0.018201764142649447,0.01844393556097352,,-0.019608757225428677,,-0.013151948266824738
APOE,-0.07675200859722725,0.054406156987705956,0.01373087545661686,-0.016029143777557937,0.004422728440912754,0.016706748862222575,-0.06224781247435143,0.03231389667658888,-0.032252131947123855,-0.04693082211173432,-0.10719504881292745,-0.06279697498724561,-0.13228621369837262,0.10155940862312113,0.04488635956297001,0.027463587787912917,0.1113903021921258,-0.0804094270811904,0.05146511693602826,0.06612446575003483
SOSTDC1,-0.025647868680619235,-0.029930043198637932,-0.04400975973664721,,,-0.004398319019113817,0.0409201512947141,0.005927680122424341,-0.028636554534834338,-0.03543315878825927,0.07118819033540476,-0.02749381734487725,,,0.10724811559599719,0.060551931502522714,,-0.030286988016111353,,0.028645100687314372
ANXA1,-0.010213583115275414,-0.025546388017317158,0.0579052203401965,-0.10054172394053087,0.03280136432614031,-0.10386132840516347,-0.03468688223891335,0.08552570567383076,0.017178789709916018,-0.004166198721678647,-0.057043375606616535,-0.012205006740209575,0.004022553857026689,-0.012896260458259801,-0.001001297456397674,-0.04206996533575005,0.03673991765957968,-0.0653497390107205,-0.011074976208264052,0.0033386473066790248
WNT2B,-0.0034136825833925555,0.03790672867201794,-0.012067497626635422,-0.01168317074517976,-0.03203200971990223,0.045253794865641,0.07607426646821361,0.04407176273783113,-0.006685365085603426,-0.03262134539532536,0.04614117603777584,-0.017743023120078527,0.04265309714480784,-0.04531923398379465,0.06378012296444215,0.09529695593969773,0.05553203069138485,-0.0015523964233592916,0.07088657491169352,0.008639876273120349
AMH,,0.056484333862132245,0.04840335080239354,-0.013671480361339881,0.0015520221724085548,-0.03116360249213513,-0.03144238804518499,0.020242016860037827,0.008251650049161001,0.010557500423138128,,0.06210883693497191,,0.06065019388931549,0.02949800548947151,0.018462525083600006,0.04760968742495038,-0.05603222912778403,,-0.060529560273806536
GDF10,,0.0015089643667464527,-0.02914156352804225,,,-0.011383489154289895,0.06176714763814875,0.03458212350543556,-0.023614374510314697,0.006763000863702497,-0.003341700050390187,-0.013621931849549834,0.031101752640466603,-0.030856659000314927,0.022015464087731487,-0.02739022918610744,-0.01435472999758819,0.0015788291012538104,0.03402059430996668,-0.03710799948326058
EFNB3,-0.011193380674326705,0.009046362263546666,-0.05145046928404268,-0.0342873010220584,0.0028960914030331996,-0.009952866869137695,0.029982890210870188,0.027879911011311435,-0.029412628907440806,-0.029871908244583453,0.0642853612809984,-0.02266971640959823,0.02633125216421573,-0.07371004331745343,0.030403202825954146,0.04472654658901907,0.09665979159915232,-0.007861570154808843,0.03628473038242504,-0.029051080050376547
LTB,0.08348590926378092,0.014118672458855968,-0.04962679462111065,,0.05039862843742629,-0.039156880612936505,-0.017969387943508806,-0.03423872827969192,-0.021314921267069565,-0.017603344492003133,0.06736143214810326,-0.03360635280862435,-0.0003965399226609954,0.08031888499080732,0.04089623767598968,-0.007273805661337447,0.0006870470791293276,0.0044139623258409675,,-0.01240618147368976
ANGPT2,-0.08106531397628414,0.05265416251157693,-0.033174443103190454,0.00810242244027653,-0.09023211454883506,-0.0023954667272752007,-0.017946602335504044,0.08730809648024397,-0.03423150333979312,-0.010668099415045085,-0.048683766173110266,0.050252588001032515,-0.07671732905159538,-0.0595591297410308,0.003355863562251397,0.05202566369744671,0.060433482186891936,-0.024390452357923857,0.030110231819352042,-0.007391832122205441
NRTN,,,,,,,,,,,,,,,,,0.07830509436919147,0.0014780451924869477,,
ADAM17,-0.033062148738852624,0.05530113874673561,-0.046392895233731045,-0.0637042447467464,0.02733363891903926,-0.09238427879028001,-0.004381430713060602,0.07131189821805874,0.025173555179803228,0.052667511239642625,-0.023223376435174175,0.014895858566398459,-0.010057569139362357,0.15719695415903634,-0.08642125414972708,-0.033722389096265626,0.0133506034478641,0.003574906408266742,-0.01760671898454292,-0.02183859833365197
LRPAP1,0.008324437963764036,0.022896830289907782,0.010291643771018601,0.015798862282807427,0.002629165094729357,-0.05055530297175839,-0.016752690807246104,0.044471435792043254,-0.01788862056167129,0.03122373315473166,0.018155487409733956,0.004740703793311885,0.03958349828969826,-0.03136725132399638,0.07433976730132766,0.09060653386455586,0.12754042653286468,0.051234010016054515,0.06213920434331546,0.05199055795858164
NID1,0.09315477557430672,0.007863560457156478,-0.045978348406404565,0.0032140486141219705,0.02822461953645957,-0.003246124536644948,-0.05694110850163798,0.09397191402973457,-0.01558505498444614,0.01964115064408173,0.010021961457535956,0.022519267177327492,-0.03126180382390275,-0.003962567851765478,-0.06813626582053847,-0.0418206638935826,0.053356632635424825,-0.027021101967885586,0.03696593914457953,-0.03837055220229802
MST1,-0.0029729032131423686,-0.050694437553527476,0.018260753809592564,-0.046895903492851734,0.08147900544437522,-0.056397694169720014,-0.0322222242839663,0.13352021490436294,-0.03815059700755639,0.01844275797579622,-0.007188529139956645,-0.002366792748041373,-0.04628985654567797,0.11621779167563889,0.10639312088719288,0.0025742308110055616,-0.006723029725534141,-0.008586139495051884,-0.018375018626242978,-0.023580842499786765
IL13,,,,,,,,-0.027214905816545867,,,,-0.02120563305659034,-0.03758172640592967,,,,,,,
DCN,-0.034187610424870195,0.022372832099485644,-0.03420609716906441,0.011828233272211492,-0.07122182433557768,0.06779624828723224,0.02258729559520181,0.10926644792666113,-0.020532947063548534,0.007704312987132098,0.03721400320142203,0.021397291546212387,0.0003121525936929611,-0.0428709078348545,0.05505019148671409,0.01919451903039714,0.0412886913270802,0.002183621226600221,0.03376131679120282,0.03366913606411995
IGFL2,,,,,,,,,0.03463870679915004,,,,,,,0.033927454546484,,,,0.0008401068592368584
COL7A1,0.05528144640042827,-0.02469234291640575,-0.02115380111492635,-0.053369140037797906,0.012941084416348718,-0.004972564162761078,0.042832091234551374,0.06966103029235114,-0.04244253189587948,-0.0031240339691750844,-0.016134705586471752,0.0843960917857208,-0.011240522391359161,-0.005847546087256793,-0.003836209580146829,-0.01687611563231862,0.11422461176628158,-0.07765819149936623,-0.010846784752033241,-0.04779896753387999
CALR,0.050115173526877534,0.09313952782233598,0.017820289016726998,-0.13165725840130812,-0.013504076395919513,-0.05911504974488817,-0.039775964818630626,0.08013968166899643,-0.02780630030816001,-0.03292779504013081,-0.007429720182276885,0.0232004193614263,0.07913843291634373,-0.0058042426889908,-0.03248880505539515,-0.06791711336937295,0.0970514081364045,0.0021693643062286484,-0.006566640718255286,-0.05824783600009404
PIGA,0.003447527451467196,0.005686433647855136,0.008759989354218328,-0.0016411132771987612,0.011364548137856045,-0.03625982787438032,-0.007056483566798425,0.04972500106058333,-0.013834081985703428,0.007004690513325853,0.012039683272062314,0.0340877127520976,0.07585951240838176,0.0523041449630041,0.006188686389195877,0.08008193365848253,0.06590537176123112,0.08163796674404834,0.00984361431241471,0.0055851549133380815
CD200,0.08207244711740674,0.018255663122348005,-0.005951529922539265,-0.025159148670580375,0.002884847571081868,0.026384755033978167,0.08583707468156504,0.043632025346461725,0.019585849956780903,0.027758861414487853,0.1034954045982735,-0.004308877169203977,0.027245331115506664,0.009001924049663955,0.09394487395495224,0.07560686244297748,0.020706728415312552,0.07701410129095007,0.047961496960531494,-0.017236540356102812
GRP,,,0.07489177202362715,,,,-0.023370412787751198,,0.03852129144186426,-4.6297846587920406e-08,0.059842893673105656,-0.0182676185205806,,,,0.04439764898962779,-0.01893535469625517,0.005458389415429214,,0.05918453887569448
CDH1,0.08994270173190477,,-0.0036817500009674606,,0.04181012803617391,,0.015427691400764052,0.10330062779843778,0.03542338210327944,,0.011060792902245096,-0.018425737338947038,-0.05195595255193692,0.05418275050339497,-0.007156416840988339,0.041998034597555425,0.06095201426359225,-0.0032662042133827247,-0.019341377624731447,0.04045017112180002
LPL,0.0936495436381003,-0.0685098599384504,-0.010167403226077136,0.008250800278675807,0.01218157957943704,0.015762154840106103,-0.00802626332778473,0.0698603952896761,-0.008666443588705329,-0.03359796016463966,0.05393929204492761,0.026438667509091195,0.025058874640895467,0.035695689178939956,0.22877679729173064,0.14205773515432626,0.07582553282354612,0.006494388804886462,0.041821448973757266,-0.019711969620658173
SEMA5A,0.03931384343590843,0.005532053232273069,-0.051616095002733176,0.07327817028708916,0.011902427792552432,0.03688387875420963,-0.04725236187797452,0.06787172480870443,-0.03964463897287773,0.0009558607908844789,0.056554010661950566,0.03587561178444141,-0.06977098129879464,-0.02373724656102463,0.07666060314342617,0.06659188448447904,0.0032486734856002506,-0.03204868797460055,0.026729806053772204,-0.021420023737835785
SEMA7A,0.03744610061518874,-0.0064811545039082895,0.03782475253397839,0.01946350129096041,-0.03240130551045271,0.025998188263900462,-0.040279045865818916,0.017712613690178042,0.0028448981464088896,-0.015463479127366286,-0.05599799929339852,-0.009079269263670057,0.05234911362209286,-0.07841417660194971,0.009232340335816215,-0.01443646075845423,-0.012047673343990097,0.028656777697599868,0.00745058954970094,-0.010291191241496222
SEMA4G,0.037782373728878535,0.052157555932060874,-0.018014118679009487,0.01904959456603327,-0.05098322431604215,-0.01604263133420499,-0.03602929281899169,0.1152652331149022,-0.01545909163965108,0.04232519868782911,0.1121803826946964,-0.0012829632463273676,-0.030204244811657607,-0.07590465125771695,0.1250740437826519,0.10116196542854854,0.055969151948630586,0.06547266586870468,0.21886726919575694,0.026945316558050197
SEMA3B,-0.031060952279395294,0.0459831079874857,0.07431210876425862,0.019451433351648655,0.051348983572713135,0.01805081787424792,0.013477413544605174,-0.02894513956443971,-0.030640789050005408,0.020773135911607045,-0.1150018759631081,0.045417819506943305,0.003695365921610387,-0.0007130405926400996,0.09407727881144065,-0.008455942359754854,-0.03064698181794125,0.014185238987590583,-0.0033401626392533354,0.05502414464771522
RPH3A,0.0620259522331926,0.0008194871065293395,-0.04347493885082693,0.05289372006627355,0.004228945919699492,0.04241171662177406,0.06406822524149082,-0.03882966761148649,0.020337343931547326,0.0687999459400395,0.07700236815592199,0.00884445534473645,0.05093372469767883,,0.08447637023609944,0.04783003174743306,0.032471800011432225,-0.02017150547177328,0.05005632870919323,0.023819531438531605
JAG2,0.03445727543763175,0.055316411559186,-0.011548267267002262,0.035190198854841745,-0.04451033893921796,0.03125621583292284,0.034596525894635306,0.02437984844792965,-0.011075918824977351,-0.0040266861624990305,0.1417472280654139,0.0468686813432645,-0.008876226942887505,-0.0705650664920522,0.03129646369150347,0.049828625572088066,0.07449830409751979,0.03195570568580361,0.022492990581039884,-0.01656244620279518
