,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
CXCL2,0.003755564537792576,0.11020215956900774,-0.020494423223198187,-0.03730370519760218,0.047679080738678346,-0.04126736322792221,-0.03259134131715227,0.13621468384515092,0.07431171688182606,-0.021233950890429742,-0.0146989931916136,-0.024517515252585283,-0.027897761988668203,-0.009738376142992727,-0.011640438249759678,-0.050362819395431364
NPPB,,,0.06020389781180143,,-0.01189236576591734,,,,0.03170053491515546,,,-0.015940837623562975,,,-0.029084156293748883,
CCK,0.017061221295916258,0.028757857735224768,-0.015301671240392615,-0.04113293014568048,0.07981155100908809,0.12562886613721455,0.0831903554575829,-0.3004116002265779,-0.08030141761957332,-0.044389124767632175,-0.03169701022421339,0.0037793219529748097,,,0.06535902953232417,0.08202875702658638
SEMA6A,0.03373656765471653,0.14790723123635455,0.03801584076617519,0.017299930378748912,0.008535880906288746,0.02011210889745683,-0.01961136098904867,0.21637589863126425,-0.007697006346331972,-0.016988295586575122,-0.062322249020345354,0.013152360665358197,-0.022683094977012826,0.08895508418280385,-0.03563761211185744,0.017936933071100312
IRAK4,-0.039703522284028334,0.06753841541273715,0.006932575865333853,0.039782972493918926,0.03027438693914914,0.01594460508040504,-0.03602292475603228,0.232542171784502,0.06913660440645618,-0.01095943201760354,0.007793075313918371,0.05700915612204573,0.0008013746576022836,0.009788739807311174,0.07567461600794606,0.07120663663083003
GSTP1,0.07803890235421712,0.19752165279406617,0.010530585139166194,-0.020367374214214286,0.0048473535012208005,-0.07017230538573625,-0.05353215475993252,0.26359801779222014,0.10524418308742452,0.01379621443491466,-0.025237691246548878,0.0037029204254091243,0.021251575311494873,0.07715389059884398,-0.0496044287416572,0.04850482408602607
VCAM1,0.047626704615559484,0.11686852486302272,0.14872942280244017,0.03073308227577741,0.08052967341420654,-0.06002436783922457,-0.024081924443794527,0.39167271157870576,0.09354671494878739,0.08777145387322902,-0.039789985456364564,0.005096278512009816,0.011785183959513014,-0.04345327128230865,0.08840330879705169,0.07777437473427683
NXPH3,-0.036412748676484585,0.010747890466752444,-0.05354885765231472,-0.026663226080463884,-0.025149066700921055,0.09443530873422282,-0.039761754726169704,0.06562424385231908,0.010573281792191339,0.02416870122749115,-0.05987272164528931,-0.02370254242362809,-0.013813419101458628,-0.10187805659050006,0.0027588992120382316,0.12158257497214356
MTMR4,0.017731701294857502,0.042329678154513856,0.032165197715811646,-0.018269107377466683,0.056112739495252785,-0.02930098952474409,-0.04796847871134187,0.04205619281122727,0.06439421237369927,-0.024880944818249904,0.015677213936153764,-0.030079375006808316,-0.055804130942788105,0.12925373868588413,-0.06259025249750746,-0.029536180860993133
LAMC2,,-0.06628661831945357,0.0027246574058674556,,0.033271793998689334,,0.07703422621928063,,-0.02103997283269513,,,,,0.058141329642565666,0.02459769429467869,-0.05116167571328724
IL10,-0.03135138795788571,0.04296777979615345,0.02299754965748899,0.04530786344490331,0.016727405891848495,-0.042247937066973024,,0.032641272923601056,0.20775120891872856,,-0.004901439123032702,-0.014269315992413443,0.10103015355231465,-0.011895696138222655,0.01223269731023645,-0.01124129967548225
SEMA4D,-0.07953611369915164,0.044766391444739206,-0.028324204407266945,0.0398970982336539,-0.0026251366284534236,0.01712065137755449,-0.02990395991731126,-0.15739058168988743,0.045365678550344166,0.02647524196239753,-0.03494738570665757,0.05158330750200157,0.04227714494564361,-0.03008649946557203,0.07602479076194876,0.08199412219926733
TRH,-0.019773655034137413,0.02093357803338657,0.0018833129497395197,,-0.013705347474051542,0.11846291843963928,-0.039526201990127345,0.0968369000317542,0.11492076284470616,,0.04667679122231646,-0.0038273468851304773,-0.0711240222179294,,-0.03257620547539193,-0.06591623565138373
SEMA6D,0.06122339699095153,0.13857641177400967,-0.02969958512728584,0.01732232204268272,-0.033558072922853455,0.061191181075697806,-0.015700574539239974,0.07064376720834813,-0.09107549825738197,0.04473772584564932,-0.04759611695618892,-0.06808051169572966,0.06950749779132057,-0.1068435283436094,-0.020525830431635916,-0.07493756041555086
CEL,,,,,,0.03002004693675482,,,,,,,0.00376301270826328,-0.04315812324773633,0.08940718696792833,0.10473480161662953
PDCD1LG2,-0.003930326361261441,0.07560734639095236,0.04304733400348649,0.03228257567928202,0.033485724622118115,0.04152928546138787,0.054264251798379126,0.10347367497586372,0.014920260753253783,0.0367795193110007,-0.04332429619732212,-0.02440935990953405,-0.016550873098469945,0.04877713879343331,0.038101261465578434,0.033171554175782714
SPINT1,-0.023742512677137506,0.06814838137421726,0.06414771541655041,0.026892012991945755,-0.008629604750610342,0.07052188045091269,-0.026244063720056533,0.08550202479008495,0.028421490906755054,-0.02496910939622834,-0.02938973340811254,0.010765278842570216,-0.06576865070688867,-0.1341866705937705,0.09329483884028898,0.042436261212755115
CTHRC1,0.06373660277121891,0.06638567766040017,-0.030407107992967607,0.009706137574877382,0.000514211614315731,0.01475145298587065,-0.05743216649293544,0.2529035065740988,-0.025592488094083564,0.042020497863701156,0.04598288788542478,0.04401956726979333,0.0989342267847533,-0.04851999230219252,0.08460292367502743,-0.012842621354701154
PODXL,0.014549492352915637,0.0926984649133065,0.027637879827564917,-0.00602329287717679,-0.031143569709496423,-0.06512181929647233,-0.09224355912527304,0.3975403542539696,-0.004896650129697268,0.03698597412208062,-0.039507237383353044,-0.038531104228370625,0.04376395663000954,0.01620305882122395,0.049025321389483796,-0.07278625606135139
JAM3,0.0004867779306186615,0.07809103039135398,0.0670031204315552,0.0809007528691639,0.006704654978327568,0.05465207927900784,-0.05991450013910677,0.24149289136228938,-0.007448548355341153,-0.029668453998137903,0.013320977777186094,-0.007915220452458687,-0.039215450876139445,0.053981253930231794,-0.033731886482005126,-0.059430153760794864
TGFB2,-0.007475741108783321,-0.036970608105222943,0.06179405873785464,0.03899887341072908,0.04075471909071895,-0.005875458843448948,-0.012199823628961076,0.4307570773699177,0.03166137228701307,0.012583379227304438,0.03009288591428841,0.05727638930041285,0.118109546773499,0.055612029679846235,0.006409060953626322,-0.017311026364978298
COL18A1,0.02979864381719153,0.020676370384090207,-0.009842468924462501,0.042819631209356716,-0.05043629428488677,-0.02360813723075579,-0.010280120505839544,0.36549494982405084,0.004851379765324879,0.018418010471626303,0.011558476546386177,-0.0368294637739889,0.049527943381015634,-0.0055361474895125225,0.08520756099183996,-0.02230448770685584
NODAL,-0.006954324076034719,,-0.058486723420708445,0.03284219497511187,0.08530174644919025,-0.03844968451415071,0.012529899486625884,0.21014948779368575,,,,-0.021915043630569894,0.023018409452746826,-0.015161114003422247,0.04264353194923583,0.003934548258197661
INHBB,0.09615508434343098,-0.0376465248041337,0.07037229612226302,-0.01670957469746623,0.0022300169335388396,0.01299697069298224,0.0005011352366515861,0.17878782188144163,0.06336228909869118,-0.037250914444346216,0.029930524911358343,0.031580738987751496,-0.03290064713082882,-0.014532855157694476,-0.03636040180962983,0.0540575937472228
LCN1,,,-0.02519755461396423,,,,,0.025442117678748932,,,,,,,0.01684189060238207,0.0790096318282676
ARF4,0.06694197912391499,0.03560301138823406,0.06781638438979241,-0.00400501507506588,0.037943709187322275,0.06199534912650762,0.04517253344340214,0.14674445889420698,0.10077783810165533,-0.007299092502891902,-0.05061117069684981,-0.0012789326788209877,0.038700965106385744,-0.05552219381122014,-0.013242662509875368,-0.12391968461523242
CXCL14,-0.04080122696355135,-0.07775904528489816,-0.018106864232630616,-0.0755286725806131,0.004720332873016568,0.0503075847917364,0.06251989262970192,0.057745010115775444,-0.012253384420049862,0.013264389338676071,0.06656300556524834,-0.06385192685918605,0.001727292971830623,0.0562933795355644,-0.14385049905981648,0.04378057414400453
LIF,-0.06133300435807266,0.023582254903694044,0.017293157447383828,-0.029450168900106162,0.0027340625337475373,-0.035868910177824766,-0.025597644304637363,0.20879699838948743,0.008980146097619124,-0.018113503155979878,-0.026439192583400304,-0.0010442780409197997,0.07645008016395828,0.06788787114003272,-0.030800185646468935,-0.06666514899725831
IL17B,,0.10638318854182773,,,,,,0.09826375842798826,,,,,0.12729567213324197,0.0180973169834283,0.07121343192399064,0.0212038933576129
MMP1,,,-0.014659381917668983,,,-0.015964192936029072,,,,,,,0.053557027630842254,,0.08134317955302525,-0.05662989826476026
MATN1,,0.023855688181592647,0.08290897239093122,,,,0.0842202159668652,0.03944000079557782,0.05777879065902624,,,-0.012979284675404205,,0.10577610633658706,0.017785725325949422,0.07140049666347652
ADAM28,-0.013626254331952732,0.017874366517219454,0.12319711499959976,0.06907032077772905,0.04444044357718365,0.019408904540466995,0.025682992229832557,0.19886548880649216,0.09567654310787924,-0.0014029291969490803,-0.07214517964744988,0.005274722072762001,0.013398335121983346,0.009764644926124657,0.07840171987178986,0.07297932241912235
TCN2,0.039694083623779956,0.05005756380177444,-0.05550278244179339,0.036025096532556436,-0.012651171196766953,0.023014140567069533,0.0034663708199222506,0.34216880539257744,0.060082725431777166,-0.002733175156968299,0.009960701999291138,0.07119123705943886,-0.025296906884228743,-0.022448328922162832,0.03871146263752944,0.0377667443666612
THPO,,,0.007134695489511695,,0.05197593760455644,,0.06267050532512525,0.013285759913326613,0.05490021593357709,-0.01884882014068082,-0.02624547688071695,-0.012979286166367333,-0.04622546959499213,0.013698121514231314,0.033109131778944305,-0.03430175182051765
CUBN,0.05163983812187643,0.045416852448897836,-0.005603294052732353,0.03234145216194242,-0.020556902281990204,-0.011827986611194443,0.03678456223086199,0.09000184895922413,0.02181847188282199,0.01692726512433497,0.00567458241902552,0.033981536492356725,-0.016134593371269084,0.015533204522572836,0.06424582724509095,0.10285595903071532
TIMP3,0.04424850314948193,0.05616337561047193,0.07897410553936114,-0.012898809474346951,0.0027976361374841547,0.036268719537511464,-0.011849124210988571,0.14067295662936485,-0.07881577593823191,0.017087756892665548,0.04534160737103934,-0.02072029784687448,0.06527403193033758,-0.0032174294221829873,0.05874293769609224,-0.028840205450202744
PIGF,-0.007097758269802574,0.06678828348478122,0.004424791805772774,0.004239835644523358,0.04753739724535775,0.024361848517955375,-0.07196786860057895,0.20210432482915267,0.018028657239851326,-0.004098357984464728,-0.0626168225845876,-0.03343481131862385,0.043959505035073385,0.013853029885796639,0.04180785966104866,-0.03531698910954204
CRH,,,-0.022396032698954786,-0.02920708003018692,-0.0008218672963074683,0.050250331435066437,0.04971873667466486,-0.043611737267993764,0.014254344215466359,0.06743816599908259,-0.02251486461425524,0.0567265917265309,,,-0.04885000368405352,-0.04993067093506518
BDNF,,0.04547218865678913,0.01336015390081034,-0.013793802760157856,-0.010320290522068867,-0.015018823886169626,0.028833022471753143,-0.21046219752323403,-0.021976956014847854,0.017910664704620917,-0.02605051765937264,-0.014618009784380801,-0.03472910052440419,,-0.00800237033198612,0.012063442208457462
CCL5,0.026096579342264586,0.04566185297956953,0.04955274075452154,0.011322815087420335,0.13325629385696092,-0.02349692216839373,-0.030419877457733707,0.1972846543100303,0.11347261465242774,0.06335546758299047,-0.01248131578835171,0.05963995572650519,-0.0009607654581145824,0.1377144672011431,0.12377580906779542,0.06676098131896528
GAD1,0.10606498926780307,0.0146660174559361,0.07800647548967182,0.020046916818475508,0.05690728520231675,0.143021082133462,0.02817788027825345,-0.18239545130896317,-0.021551628680569344,-0.0719610281715301,0.03736933357608939,-0.04972796772914891,-0.0029588107251341377,-0.003064439540686619,-0.008246148146598402,-0.008933660692828619
COL14A1,-0.04851623188398939,0.08823704112601863,-0.023044680819245603,0.08705098463522663,-0.021912898869262194,0.002526980611127283,0.026334876869915258,0.1438702632576517,0.10433736914230474,0.05925856065247691,-0.04629187511340624,-0.02514814203320182,0.10077329431640183,-0.02648828168205432,0.09958907721131928,0.049577109985206806
HLA-A,0.15119538999942822,0.25229849335344884,0.1936441192903261,0.014592415736689587,0.09529114938603893,-0.10333146769670465,-0.026146958904053275,0.48577107917986484,0.22812262559065422,0.04522142602352054,0.014579399451310825,0.04257877385690681,-0.048420007538298185,-0.015385718354318558,0.05412212552630252,-0.002884087940082629
CD5L,-0.049278911634088166,,-0.006090235633574748,0.005475092990020042,,,,,,,-0.02739007680715649,,,,,
FGF18,,,-0.00010124995477401841,,-0.0012798650912435121,-0.0221341846100054,0.024902261964145193,,0.0468918824092593,,,,,,-0.005990258685555638,0.004750921219430757
ADM,0.04425353606820401,-0.22560485935824598,0.04872902307142782,-0.0018533470643799996,-0.0024553528366365635,-0.042644173217153275,-0.001020280103967572,0.20560252767796855,-0.09525026430260851,-0.003484814504992355,-0.0021411129778079736,0.014463413364659745,-0.035231680651794994,-0.036440917182236895,0.01110305055913122,-0.1291893952070901
CCL15,,,-0.0415755275397293,,,,,,,0.008069617178617023,,,,,-0.028253342746554146,
GNAI2,-0.05187418601256429,0.16501170467724252,-0.00559205068307625,0.03051842769748872,-0.031664487787341725,-0.031081764733283158,-0.018767415811152002,0.34582599512907547,0.004879605766068695,0.04542731140026015,0.024493042744318287,-0.00936160703430803,-0.018171086696889358,0.0015141318377344946,0.061442066691823255,-0.025821005737689466
HDC,,,,,,,,0.09775630721309103,,0.05188792014874053,,,,-0.041083137217822405,-0.003631656382228538,0.029815561288337126
COL11A1,0.06006086124270404,,0.10329082751236653,0.019190490244648063,0.022177506250758247,-0.03735113712217917,-0.0657625501684672,-0.06201250543630761,-0.005798778948479325,0.004662695194087315,-0.01607000425526466,-0.028962904651034942,-0.04174535841477821,,0.01702498471208776,-0.06657095290163081
NUCB2,-0.03747829447319398,-0.010003209366251615,0.011887909396942486,-0.02196277623558557,0.04701672986737032,0.0007305022986949939,0.028968520417542158,0.15979644886507047,0.04151321617950152,0.02611019122024964,0.09136099319875529,-0.003621023173197163,0.0015969003543980468,0.04868283367110463,0.015325349262730223,-0.08244137076087688
FGF16,,,,,,,,,,,,,,,,0.006806210153844795
CXCL1,,0.057687290773791464,0.013200946539763914,-0.01023018556359167,0.025859624491206507,-0.002169156477600213,,0.07746514707215191,0.026727258967777723,0.09908413740470018,-0.03736857083807104,-0.01760796550165802,-0.03470149378790158,-0.019737766075664527,-0.0009399103890757037,-0.053037997866983426
VCAN,0.05853101518546715,0.07151500165201795,0.0772894964484993,0.006524488436285145,-0.0682541349410841,-0.08376289892250151,-0.07577195524949046,0.2627914631226893,0.127945877869625,-0.007452422816056654,-0.043834035059585094,0.0023891889946666685,0.0030832362285932754,0.04018989885573798,-0.0027470533007658234,-0.06472243092214641
MMP7,,-0.1091841994398621,0.04928380950675784,,0.009284871448676858,,-0.02559763711950547,0.047852144956068876,0.013447704280192933,0.011851596362912569,-0.016118667527515913,0.046944790167265694,-0.026685679974827087,,0.043519444230413776,-0.034383688902321095
PTPN6,-0.07434802669583454,0.022848015489020927,-0.021545144730302866,-0.016636372046083536,0.03292825580805882,0.03768334766782257,-0.046949931790969804,0.2702247281524403,0.020057994185848825,-0.015950182192505512,0.05430975736080634,-0.004471505757648962,-0.03225416405963425,0.05758239075292277,0.09182973227555498,0.04699303000374903
