,UKF248,UKF255,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
TSLP,0.0035081660040612544,0.022312242097468633,-0.05688761794125387,-0.02165943597733717,-0.011297430503701245,-0.02037918058146535,-0.012507467556984873,0.04881793886875966,0.07706480843102453,-0.015940489436565158,0.027376654004036757
OSM,0.01981896932223908,0.025064624180295942,0.004114334373155511,0.033999525386032445,,0.10981786712500385,-0.001867069170079819,0.0844955548583537,0.01226632930452025,0.07198138198810371,-0.01689269569307032
PRND,-0.003810708620893082,,,,,0.018265067651065236,,,,,0.03420403198846189
SLPI,-0.01134114978435564,-0.01800220974252631,0.03214721586985863,-0.002945302068786493,-0.018888110500552703,0.012140898676351923,0.03675402837979109,0.141602099894693,0.0008945851539456068,0.01264315297052218,0.006407647062594365
AFDN,0.02333843539696071,0.013903894484514349,0.015334831371266292,-0.0283040479554601,0.008018446433469368,0.010355032209892954,-0.013871744410725056,0.0227594810752702,0.045404860492164946,0.007921765060454444,0.007201770610726437
KISS1,,,,,,,,-0.047304897942095483,-0.018316355920907888,-0.016830644658650324,
ULBP2,0.028477434839656944,0.06023952606767982,0.0437033217797161,-0.040465866647693846,-0.012206804592530556,0.08891512869251005,0.09250577370372783,0.13050223305475486,0.02136216315997974,0.01657115392962965,-0.015288589609116582
ICAM4,-0.018375013705644483,,-0.020144362708446398,0.010509212106559567,,,,,-0.016068998978235802,,-0.024860564935153616
TDGF1,,,,0.08329346733593859,-0.023071495036553324,,,,,,
ANGPTL1,0.021026830626966087,,-0.021078758009461598,0.025209911070027208,0.04731865109976824,0.1124366340183308,-0.027563089654632764,,-0.03111184846320649,-0.031187359060868974,-0.013940475072192147
LTBP1,0.05219040922825746,0.03003259095584283,-0.00790699369672168,0.03908260337735182,0.014041168654760003,0.02273696164171549,0.024246493307100662,-0.015831112959518747,0.021293926005879947,0.012017475713035897,0.006450102833896027
NTN4,0.007907355851115768,0.0006757966295756507,0.042787821084512345,-0.026662601549285053,0.02891631958634715,0.03669373817232772,-0.055701089022017064,-0.07209158523443475,0.08657347233969133,-0.027793344886740005,-0.00666528405283977
APP,0.011753646317950341,0.005145972280147597,0.023314645698180234,-0.03575321297166182,0.029632294596531245,0.03219939362597707,0.029626822472519507,0.1273056898407843,0.056012628253519936,-0.025461671865490042,0.0021498216982771177
RIMS2,-0.020187676961942035,-0.04381882253389496,0.04036681041736138,-0.01908530902595133,0.00946583645308574,-0.007436109403044405,-0.0250179542752391,0.027635741642966283,-0.051220697795052915,-0.009924893823572735,0.02257936747519615
WNT7A,-0.004274058028017581,-0.008964115280279678,-0.012245431511877607,-0.016321142406743913,-0.02638431060718661,,0.10586104940639345,0.12587826955073111,-0.037917606432749225,0.06274048048920339,0.09137472015198476
GAST,,,,,,,,,-0.018316356252331786,,-0.028567871511251085
GPI,-0.025937261810403955,-0.0716620890250786,0.0030048349817180936,-0.05842587013733586,-0.0574358513018071,-0.06820963977595834,-0.03471123309862487,0.09331307902858975,-0.0865151915299566,0.0561185342087563,0.016002950000645718
IL1B,0.005949953869645905,0.04232658654043789,-0.05361113503857562,-0.018461108808849675,0.013229424975860772,0.10586182103163477,0.12893073237326197,0.012061543463589376,0.01600173560947319,0.028717929196005392,0.022210442910468333
SFTPA2,,,,,,,,,0.08468676835222455,-0.013692346902840602,
HAS2,-0.031867981362203965,0.07010612263795413,0.007136948658261449,0.05351405428363837,0.018290503841470202,-0.05506216877916426,0.047892516935233886,0.07292570020825087,0.07312460827035325,0.08199887967169099,0.07905696553700048
IL11,-0.015346951089988002,-0.008346051385776746,0.014764415956116847,-0.012594782278868346,,-0.016325499703651623,0.1319843539032645,0.0014707860203427652,-0.04198870880861427,0.13061383069727933,0.01143669773966696
SEMA4B,-0.013116642510004523,0.05028973236650915,-0.048270043327387616,0.026876094089766756,0.04155588109291021,0.08283199762688528,0.0016735975452544362,0.14169385840395374,0.08832416300067676,-0.00866224224840139,0.059668478341567945
FGF12,0.02043012743603131,0.015344617847711807,0.026388988729598804,0.04589886953787865,0.00044817499021123123,0.10832406624657945,0.047401551583791494,-0.06592280225363009,0.02477452651897772,-0.04953871319890221,0.00010679359877767017
CP,-0.016083210295426534,0.06405035576741176,-0.026903752888084238,-0.026037683250615232,0.0331033381934477,0.14925450457890477,-0.00020211596026960992,0.07978463016334779,0.006215166778585957,0.0008900746858155248,0.0700787677152797
NLGN3,0.008602960689211578,-0.03479640015507464,-0.0315149590199959,0.013850494122310337,-0.019868610151705823,0.021262276661437304,-0.02860296660686073,-0.01922237388305876,0.010158324759079958,0.02381116727722505,0.08512986616565552
GZMB,0.0540505382577577,0.09152221982817095,-0.02553851921884168,-0.011587179612592586,-0.019617910197275042,0.022730973828813873,,,-0.022705975343180997,-0.0037063195816869317,-0.00953696130899052
PROC,-0.028895581698462045,,-0.02255423753890809,0.01638404929178468,-0.015464060693180248,,0.007416055095101551,-0.0688306474546307,-0.019348308259862283,0.0034174500469147584,0.011459603943623825
TNFSF11,0.052953612980165835,,,,,-0.027637836809208578,-0.03147798113944394,,0.0020585425674100894,,-0.02634439558930012
AGT,0.04962262075926338,0.034684402545745195,-0.007411957494430812,0.03359388311771304,-0.01727593576852688,0.05217271969445763,0.0916569123820299,0.21113687570487133,0.07390917070623343,0.025750868590485036,0.07563106039828874
PTHLH,-0.010530388896744392,0.12160482235196202,0.0027471857796543347,-0.04800307862053973,0.04194207772410812,0.05438369825945836,0.1177195850821846,0.04376399095578978,-0.052308140099955575,0.028205952036923693,0.049336062638116664
COL1A1,0.006660755104512067,0.02041754818376199,0.005397738964123497,0.01213995139990855,0.0682013919641644,-0.0957538601567759,0.05855926703145785,-0.09283802006000441,0.004121322383971306,-0.002048900242774057,-0.07453718176200493
LAMB2,0.047857153954256534,0.010267083634721966,-0.04645322051547313,0.011767401948259383,-0.010958424716761195,0.0909193463440123,-0.005270650136406764,0.1022611247211846,0.03359947628006218,-0.04127263678355461,0.02380980764993334
DSC2,-0.024064284033757367,0.024847386893311327,0.018742269642363148,0.025133964301298876,-0.01971579983486695,0.0076031607886824564,-0.02711762280502625,-0.004666715959264785,0.0014286624790119684,0.04327952194984898,0.022989639125243516
WNT5B,0.03938290990101805,-0.05788049250016494,0.017478688751022164,0.008016748517709615,-0.01709813702844991,-0.08557872633216311,0.05862030792317773,-0.0011569441896609482,0.081493489009002,-0.0030444151281258363,-0.0023834875813723675
LEFTY1,-0.0021991913052113224,-0.04480971494234167,-0.013953740805784279,0.09872305758734462,0.02502605687541572,,-0.028044034699570175,0.041827288993651214,-0.02070727804630037,-0.033188705800374675,0.025803547121960747
FGL1,0.004636231603921681,,0.009192316483837977,,,,,,0.06883453771800409,-0.019252858467317037,
CXCL5,-0.030348385800789163,,-0.0017013405112517746,0.006728515899035654,-0.008854588027964105,0.1128268283886058,0.06412883412682856,0.145097342867771,-0.016996074725284218,-0.031442551461251765,-0.0012951029992356667
S100A1,-0.0032813632820725912,0.1021853983792889,0.034508624696400286,-0.015604998549093911,0.0075366149727376305,0.09935963061380615,-0.013007394003281646,0.030875756951108235,-0.007163351519711484,0.001026633411904238,-0.022063979623306248
C4BPA,,,,-0.02785753444975726,,,-0.04093157604002631,,,,-0.02086424589068318
NPTX1,-0.03499008253693048,0.015897422915414645,-0.011954152157501272,-0.06450286801359424,-0.0034330943186254197,-0.016057025210933013,0.06689939998405757,0.11805529609636074,-0.024109532268274295,-0.03165502472742857,
TGS1,-0.04483445179119754,-0.005258035605769395,-0.04314359666098073,0.0019842825567599814,0.023570603239451666,0.09356396263696881,0.0006726033427809164,-0.08230637022071749,-0.04484658266552758,0.0024809947233992574,0.06841472584176535
SST,-0.017190108795398607,0.062182423395212204,0.008879863755074706,0.0075661172891275,0.03673628990848138,,,,-0.02902659206051342,-0.04561678722173334,
IL34,-0.03593212330193031,-0.046257151148116855,-0.02747136734956995,-0.019820300276450334,0.035117704886289014,-0.015739896004355686,0.00589692466810353,-0.09696273201354166,-0.04090778658632861,-0.0340093791593017,-0.009619207252908121
DHH,,-0.035042955025219744,,,,,-0.008703529285427685,,0.09432278441339506,-0.028753016975558675,0.06560285870422085
XCL2,-0.021178185541429168,,0.040277272491331485,4.9804775341677885e-05,,-0.021227220605976652,,,,,0.054854722202077634
TF,0.010532959869413432,0.014456969657614479,0.04750159141309846,0.018865739574106727,0.008752682978135529,0.05999015226262224,0.02376142630267887,0.13048660464753237,0.023122227378698824,-0.018291997713238743,0.0018437792280721675
IL33,-0.022230407279243677,0.03881461157918324,0.06264816899474135,0.019018750326453414,0.042154805593029296,0.19022070989649534,-0.062766282121947,0.08462390490889792,-0.0023772151723986524,-0.009588198796076704,-0.000754657829968134
RBP4,0.022964930643078217,-0.024789838870029206,0.01780470382871997,-0.031946543925159304,-0.023240183435323622,-0.024892463613078702,0.09922416261990605,0.16612652522149463,-0.00816447752686756,0.048425297980046314,-0.02758936955778739
CCL19,,,,0.016365656501864046,-0.033426172802658916,0.02004425947583394,,,,,-0.03988668044447354
CCL20,-0.01970455450024076,-0.03562344494052517,0.02661261940085065,-0.03253837909847891,,-0.009473949522998426,,-0.041080295157106705,-0.01816629042262562,-0.024479841181649337,-0.003474647981011783
NAMPT,-0.030552674715187494,0.014689912575807798,-0.026469398537466837,-0.031453858030070114,-0.004690370851811665,-0.049348251841732214,0.1034904328982195,0.18644447582707221,-0.028535688818359054,0.04096719454977764,0.03712141793225178
