,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TIMP2,-0.030013375476105587,-0.0871435723561212,0.03217985948999653,0.022940020173470042,0.04752956023038523,-0.05973440892100247,-0.273150633665971,-0.2104114888963424,0.06241204275140908,0.009359752767570364,-0.284393083331625,0.037091874051434444,0.008211870177272448,-0.03362641769893107,-0.014506415112054449,-0.055568171861215904,0.03654448877543791,0.047980863824428996,0.027369411989832032,-0.012189181149140383,0.041162382210219506
EFNA1,-0.000992333458839058,-0.0625632000316786,-0.024823738053358187,-0.02404691447860436,-0.02157810802906322,-0.137003944549363,-0.2499930725724762,-0.09498831372142157,-0.00429218356257586,0.02685216868430299,-0.3363288281214267,0.00456650525629691,-0.07502708656390301,0.014081485260519768,0.013380180959118367,0.1309575844857919,-0.05248396443955317,0.003781753525064462,0.14547942834813762,-0.013209305636825557,-0.010612088677912057
S100A12,,,0.006974297743917707,,0.01687338444029899,,,,,,,0.01383074972828617,,,0.022019838219609348,,,,0.008047775585584564,-0.0295275686802389,-0.060230782307702874
TFPI,0.0110494022110326,-0.07575018643937124,0.06646817140004126,0.024822357373786248,0.013650213722343799,-0.02570565160918921,-0.15449303810346485,-0.18005105419459494,-0.0013250813901832079,0.00988918883769038,-0.03382983184401672,-0.054222632747800356,-0.22086226992491803,-0.14371251037127605,0.04270814262127145,0.05917352138407347,0.01681988857962314,0.002852159864142331,0.00017372836119787532,0.026285893437644287,-0.0018078942735222329
GPC3,0.03942459004482441,-0.00012270932130287174,0.025834531235721128,-0.026460727363728866,0.015611146586658856,0.05536392576847341,-0.3615168048022805,-0.06945142005861314,-0.00923164461578403,-0.002799658057910281,-0.06833092765247704,0.0027498339372500143,,,0.0407189030740384,0.062080648042935165,0.056159387215122404,,0.048501921715213704,-0.039855046126217125,
NMU,-0.020856510749516444,0.08201004850969378,0.03664389553284669,,,0.08313951544441754,-0.16793247625233967,-0.09222999695043509,,0.004943681212397589,0.1256745236504826,-0.015449398870177856,-0.02256546936191827,0.06735182344368419,0.11432034209787581,0.05480921637014896,-0.03280200304491015,,0.15776096545259674,-0.07105806234150851,
SCGB3A2,,,0.04276244009027819,,,,,,,,,,-0.05078622968569202,,0.005890440570550513,0.07298657778877594,-0.03890568046977883,,-0.001321187675113187,-0.042667130727615785,
LAMB3,0.05696665487329593,0.040928644804547845,0.09363910258289052,0.038595420922506035,0.02165601559152729,0.0793488417129714,0.13911976800772538,0.2827156993773113,0.07781652135401966,0.06054425671256469,0.19454959410905853,-0.008103156806156557,0.04610382887674336,-0.0008523532192819538,-0.013096755786185183,0.026863007344441303,0.05318377019517925,-0.005317587267284771,0.04919486632716849,0.04856020144442877,0.1829378163297311
LGALS9,0.02546864097349591,-0.029164257612394818,-0.0070338048990844495,0.003471473644965928,0.00920881885237316,0.010751852406192829,-0.15282083107722644,-0.15920517615762786,0.07304203820625509,0.010596166829173836,-0.25007999534106734,-0.0557589376596053,-0.1158560824408338,-0.06106905368531359,0.040887434459106385,0.032534988669632905,0.011202208771218752,-0.06626640659217022,0.0286531737615332,-0.035087077451507485,0.000810337780358197
VIM,0.04526639792066156,-0.10597502901345597,-0.0771960091542597,0.08429845191450164,0.02332536375092047,-0.08147027730373711,-0.38616475957261387,-0.2541791069026617,-0.23160760006900583,-0.12401537526916989,-0.45185616522543715,0.04496483773197523,-0.2580196684960368,0.11799421022641468,-0.050839681082141694,-0.036141452941892645,-0.09358737097799269,0.024847071068466862,0.1509095238462537,-0.2345284816074857,0.1404759812239997
PLAU,-0.01596003558871168,-0.14885195685526614,-0.017907134584646527,0.0493158836248398,-0.020799288758677564,-0.03494778351736421,-0.207173800444543,-0.12971308137085857,-0.1349015782044991,-0.021650335906676057,-0.21499559537499974,-0.008726512288378544,-0.17545071845412552,-0.0767492485154994,0.014487997374985457,0.07973257458332621,-0.03452584246297744,0.06509257736497304,0.10539437405661382,0.03204842522472269,0.2141562643684282
TGFB3,0.053893726933760516,0.050224445478907184,0.050975260522027985,-0.001313542656671362,0.044230030362561165,0.03602543729805689,-0.07691219128420702,-0.10127433623873117,0.03802628937704144,-0.025807255539940697,-0.09574590514373595,0.00618974014490736,-0.18030683210873905,-0.11082946796779218,0.0018080788154855765,0.0711121940015373,-0.00862427413468217,-0.008027050903032506,-0.022384861353405155,-0.0518445160063058,-0.02069456963872137
APLN,0.06610717268427742,-0.09298609500745851,0.06434625923938614,0.007234120360077253,0.02360985440324086,-0.1301071387474642,-0.16927844023988634,-0.17556557484654595,-0.10541948181603328,0.01627189752532397,-0.12995175541442586,0.05795432157888128,-0.22763609022561979,0.040391171207158495,0.038581394842621984,-0.060634648867092966,0.01365177150263707,-0.022922766529275957,0.056628971740509716,0.12163107201696512,-0.018216767610885684
SHANK2,-0.011009131595860816,0.23579720961036435,0.11741143434864826,0.033732666890822,0.042433823677770224,0.1825685186666536,0.1660409082843225,0.2428061629620628,0.1303228749684794,0.03453245027908311,0.31341193034236514,,0.2497462156221837,-0.06475421242389696,0.062284355177375704,0.054600522248286716,0.10944978049448592,0.039133322022394716,0.04710373120856155,0.11101042907715654,0.06415867480556425
LTF,,-0.01133035476970314,0.019391365970914412,,0.025125485468369693,-0.12712706754900197,-0.04213485982907725,-0.1773407983164239,-0.08079004135117644,-0.03686408570922268,-0.41971637504550935,,-0.08116895361712013,-0.0041101490430070255,0.02805827437630005,0.018585231239423006,0.021507750789564815,0.0947465721138527,0.06454841143983847,0.02345534952296678,-0.03631329642881811
PYY,,,,,,,,,-0.02921071185871821,,,0.012546562768037332,-0.017207896919046336,,0.013497522193265913,-0.04578037322631231,,,0.07328982675056361,-0.00047413851816145193,
PENK,0.057387403429547734,0.15434658510872543,0.08635480305977156,-0.009838481397977165,0.06865906804237117,0.15144204727825109,0.2369105902336413,0.25394694981441357,0.13887335304265291,0.05601691031826941,0.08604461450714516,,0.053250550221072813,,,,0.042854778920569006,-0.10368456657961488,0.0279926395140401,0.13093859687423942,0.0710282055053218
CTF1,0.006862744782462994,-0.02172500217322717,0.027059130624285232,0.011861382223921817,-0.02342658120771927,0.021975325435917195,-0.003858122989347665,-0.017353216361958423,0.022800396255373733,0.012656902779395067,-0.02550920786924249,0.011042779712050395,-0.02743466764500033,0.04726160940187024,0.036109738379267814,0.06222724367583342,0.020598387645499313,0.008088540231801994,0.08396318009151697,0.006475275811258269,-0.010328065756959983
COL3A1,0.05088126394860232,-0.015561495501945282,0.02346994211476988,0.0007669795755276637,0.005358029441274843,-0.0001534664596052792,-0.14785863650501874,-0.159815734900729,-0.01720932199855175,-0.04115150825213058,-0.24621886858025557,0.050996308721440585,-0.013187491094992815,-0.12864541601713111,-0.02437942446352534,0.05062250966229034,4.59644742498332e-05,0.10670594748176558,-0.08237341101144134,-0.0067333595465308,-0.0024331930719470336
S100A10,-0.05011056813542798,-0.14809849808237793,-0.07846218984416313,0.02120915031059467,-0.048140814389035676,-0.19475142205042562,-0.266043815937836,-0.2197479227139867,-0.18434502194837057,-0.15980425330640316,-0.43397896586371076,0.0035341699606659597,-0.24155639407426457,0.0627589014760328,-0.058611196438115326,-0.038948239192438956,-0.12524283349928006,0.0036485511655540135,0.07418657662695514,-0.19496818522265913,0.050961789895570986
FGF13,-0.00901032542904735,0.2536052104366324,0.05612987199874535,0.04223395086587333,0.10641297388707588,0.10939641332153538,0.22508813561932076,0.20115686526203452,0.1497218271538678,0.019653172611296305,0.3161609390734346,-0.027296580445513505,0.2554166597903935,,0.09774826453024062,-0.007184097770263146,0.08867698836250941,0.22987311405957164,-0.015049325107226242,0.18745103205712296,0.1015056499380032
SEMA4A,-0.002710038531602993,0.09017558217233831,0.10671225614461659,-0.004035222007565445,-0.003921577349929106,0.061552054489376895,0.28209312142005627,0.1133823722244383,0.07856862061480077,0.07431526267694501,0.17275178441759423,-0.00907387462595674,0.14866842487018578,0.10395406824500757,0.03757535616889513,0.013903116916841832,0.015384191553793605,0.03005429936781535,0.03172102720685284,0.10504039897087933,0.09640540911245338
EFNA4,0.036110776687702406,-0.025719963334878127,0.007409429649226683,-0.026004655106130425,-0.015017245092856003,0.015886980080969042,0.003758002594513113,-0.041994184136896005,0.0028657996161939,0.04073120961404096,-0.06397346492748292,-0.020806578758566514,-0.02288326367566093,0.01834970747672437,0.0020230858631312353,-0.028111536818717132,0.011276642941107128,0.017051898803607697,0.08520377901982418,-0.04120190558642002,0.1952593113931952
HSPA8,0.06700600243704317,0.11448572135612074,0.10475963659398868,-0.07019493714828329,-0.0023778694207604993,0.07601878976132788,0.3564368218541351,0.12592148625515542,0.15920801319237773,0.11176747197475928,0.09067966969174317,-0.018791373100930108,0.25179639998232356,0.004090505790848041,0.03901157551857653,0.07593632077026723,0.1230251549939661,0.10802203008558779,-0.004435560655201862,0.11804822339629033,0.10176215809957458
NPB,-0.05154420777244272,-0.003691106381076489,-0.02561435642340649,0.013903325406600232,0.10085044145021703,,-0.01947247963593711,,0.01763624478805116,0.019171026796032133,-0.0024718140826759582,,0.030371384880372426,0.07747936463366523,0.06700412952740968,0.04442869087875895,0.09863186443234925,0.0418909474990838,0.08596414708798288,0.007189477832531234,0.022982641073491024
ULBP1,,0.004634132804225351,0.0169590507130838,-0.03376304588297277,-0.010838069094621332,0.08057171567569786,0.048487742699181234,0.07264661977439316,0.015881910866785386,,,0.004279705791795899,0.03228008946097773,0.0012052600407099522,-0.020124490677607583,0.024608123917028227,0.07585082925271969,,0.07673161802122216,-0.06079165041409739,
SEMA3E,-0.004690511129806229,-0.0933103512697494,0.05800728532411243,-0.04274879661030806,-0.03094438380883098,-0.06604459830094615,-0.2672779089409452,0.006495512015077053,0.03930850945312583,-0.00041290823055649265,0.1340817993861589,-0.007582834513479668,0.11050600667775194,-0.013862614869719557,0.03746017129738393,0.027837025737752045,-0.034368183563657576,0.06841749124727838,0.11320315718581199,0.01679659698102596,0.035216561905667326
FGF3,,,,,,,,,,,,,,,0.06388458271261892,0.07612096978604253,0.009012731104655534,,,,
ADAM9,-0.001903076674011776,-0.08935182456012845,-0.04723724575650387,0.022108495193828463,-0.019402430313985038,-0.03676753103235035,-0.10517750439316659,-0.19195832206813712,-0.10335398383973844,-0.0448588689484314,-0.2335949217611313,-0.07942951336986193,-0.17926146712021904,0.03657389714126321,-0.0022555584992119855,0.020645462396245703,-0.09324569245477661,0.09038840448814907,0.09901591690268262,-0.1537058030033603,0.0612381824438964
ASIP,0.0722112591206759,-0.006048145596388618,,,-0.02188282515053933,-0.04232923099525668,,,0.01600352396408783,0.047910704769243265,-0.09305815462071304,-0.05710744194555914,-0.05333385368231719,0.0548054359445439,-0.03738603427693123,0.055448653674696737,0.04129074874070323,0.06385188727735984,0.03840989408314382,-0.029104764828189092,
IBSP,,-0.051452543833780034,-0.007287587529556278,,-0.09613286996219586,-0.07961942093545327,-0.06251492419014677,-0.043770387534675256,,,-0.40875932267480464,-0.010732387745523183,-0.0033772579482788884,-0.07491010519093201,-0.0626352837231146,0.04248430589720173,-0.04358423274267949,,-0.01693338653394254,-0.07031730841653121,
MMP12,,,-0.03660788619594665,,,,,,,,,-0.02454095077471091,,,,,0.007377005665672861,,,,
FAT4,0.054858871227653094,0.017927673979171665,-0.00013579459258536563,-0.051801786531783106,0.0670343722320912,0.030928959976780707,-0.020483602674822028,0.007997339843262664,0.024876822360963363,0.03450563203367693,0.018936762867430918,-0.02289250128835134,0.006512215555552542,0.030281640125536892,0.06527630022621947,0.06216107216942967,0.061863394743948336,0.038205647244822005,0.10377806417493539,-0.008771841799127229,-0.00884417702489931
MDK,0.02003940347069315,-0.01879278787743677,0.10392385431937191,-0.017381928480344394,-0.0469112008076625,0.07390090837771357,-0.3257161161271361,-0.24319546081319826,-0.16819509003660477,0.03562564487455088,-0.22791471108750372,-0.04268888938105569,-0.2574374442667186,-0.035989448905500675,-0.06764446906918857,0.062182630399197816,0.0404654332159572,0.05901824587198325,-0.016940307571269037,-0.1896134719451816,0.08833834365494096
BMP5,,,,,0.006441985057686087,,,,,,,,,,0.05867619341328716,0.09062831776739483,-0.04980681216552419,,-0.003502595823365492,-0.0955839348777642,
CAMP,,,,0.02111262345307554,-0.042503080260127966,-0.04146306872729043,,,,,,,,,0.035210248689061314,-0.0019970268009582,-0.034294042210840064,,0.026522699251903134,-0.05817385312127662,
HSPA1A,-0.032687691979033186,-0.07103902177505717,-0.02827167277970553,0.054256265125630275,-0.02926682550537185,-0.08580583303829606,0.05011375053185035,-0.16822627078520033,-0.09452083698365712,0.017944773417942952,-0.12780033237338803,-0.0024354852915554233,0.11007611337419759,0.05444550668022467,-0.03634926732548262,-0.052254558309565664,0.015479818156603395,0.056642765080512913,0.004977498913273043,-0.12640517118922784,0.0668309719841077
SOST,,-0.053730418106383064,-0.0017392243490304434,,,,,,,,,,0.029081370323925916,,,,,,,,
SEMA3F,-0.01764692120144503,0.07220382090736861,0.053412878094301834,-0.013193621090378598,-0.010163975657086596,-0.007548654872000978,-0.1022830718911743,-0.09507775901869425,-0.006095150399298161,0.07749885301355931,0.06394648026799328,-0.018562226662881945,0.05580199600739679,-0.039778482042093395,0.09440377033615818,0.013600274341622934,0.0471877638304017,,0.04030123687359028,0.036181909330608227,
ARF6,0.061214555905964356,-0.08335982267891269,0.03653397500490689,-0.016516021676798148,-0.035853039815026765,-0.05407134754517764,-0.13233757114277217,-0.015313363180268042,-0.02709414750297079,-0.03833529383336553,-0.09558928909200057,0.04676679868781651,-0.06749184878058874,0.05529891056565783,-0.03711131174975512,0.05590529591611263,-0.017537227084695843,-0.038012262793998566,-0.006556367912429223,-0.16345685334258653,-0.011041562843679896
IL6,-0.03148609500993044,-0.0868388956729904,-0.015134910226761222,-0.022224800035830907,0.007909477004936365,-0.039132753641776055,-0.033779101052171995,-0.12057729767832029,-0.07089237211840596,,-0.14905503179664642,-0.014476398667106108,-0.006462430598569072,-0.038139994527197844,-0.003620669036486796,0.04001900516165415,0.07474753512475474,0.041500045175836435,0.10378178776766227,-0.20108710217282072,
CALM1,0.05217847103156197,0.16689735358286495,0.08792707981831768,0.042217461336389775,0.017387235040589633,0.2017576998205584,0.35092541440888214,0.24026125406938983,0.06010854348760413,0.016429501901795925,0.4977852872588372,0.0027920032097535122,0.2701608157128414,-0.09630789753592871,0.024157488991396588,-0.03467759235834118,0.1348170483647213,0.016413717582593152,0.009153995932164339,0.35108598877317926,0.09879636140749115
VIP,,0.1597707267172318,0.07925507145172318,-0.011720246021893222,0.07368297114920679,0.19830550811667333,0.09854380985046308,0.16604480396549642,0.08295263915092174,0.01182482453529221,0.27766429573887635,,0.26010699616193245,,,,,-0.014259146366391216,0.05292178558009932,0.033350827023780526,0.19562343026930065
NMB,-0.021807969977674015,-0.13496658967410002,-0.07377430961248377,0.0022698419789847417,-0.020586772457569666,0.01669413691655757,-0.16612654133676222,-0.18322665024847098,-0.024486966250246548,-0.07280905232609107,-0.2561959490736748,0.08164578469113001,-0.2544490702610205,-0.06786676853154172,0.015571551297837539,0.03329730268287317,0.044060747180123025,-0.027913878749207952,0.14179347733033595,-0.18293780609846114,0.11866138374389727
CCL26,-0.008956574676014472,0.0372010640944601,-0.003269934045343818,-0.017538921044785157,0.042305880153182415,0.025170786766937545,-0.010560776132403355,-0.0274416178122487,-0.040235528657218,,,0.027865557017128704,-0.029873493110169277,0.030025856347820474,-0.05357804163749167,-0.041070179612705406,0.006864750582277965,,-0.031945621942829135,-0.005270103615187696,
FBLN1,0.015534245514698824,0.14100758091339782,0.0013035160888982635,0.03721243077211347,-0.04419041383542464,0.0386193942174515,-0.06115652315199273,0.013264362172852935,0.04260934885269061,0.013559339996893783,-0.06408787016655149,-0.017182202823978365,0.062304581136869194,-0.12476063754375322,0.002392622435555551,-0.02527610560023127,0.034434092437998436,0.129074055912477,-0.01612408649856385,-0.018482974979403075,0.054201582868471175
SAA1,0.009994479269989174,-0.10757314793897914,0.008991723159935643,,-0.03858107313941299,-0.11452173891267521,,-0.040204995985653365,-0.06352909851152164,-0.03729382921784356,-0.21044120608259448,0.14123650453706235,,0.0016918446024031346,-0.040410513712808696,-0.03214867666321301,-0.0811865723546773,,-0.022561571200964456,0.13458545553342133,
MICB,0.05583879640342737,0.006626051013126151,0.02434594190947971,0.025300944022628682,0.05157233192106223,0.021202799972732528,0.030677239581110658,-0.0700937891166819,-0.0480275282965056,0.03394087701640067,-0.009973466646117144,-0.024508293905708536,-0.041456651479198296,0.0023443787106249866,-0.0009511630609411111,0.03693777138574342,0.015112204868061141,,-0.006190907132219407,-0.0366401328180063,0.019492086999893223
MMP13,,,-0.0433147195066205,,,,0.05723138505700547,,,,,0.009600871146111432,0.004763716490319742,,,,,,-0.02907026648902294,,
F13A1,0.08457473554152047,-0.03143175407824369,-0.053417717362216253,0.016426734506552524,-0.048526470116523154,-0.05042799311924129,-0.158023243142931,-0.032093028655737224,-0.018822117407383505,-0.02815605174739853,-0.2876295795457125,-0.013720196809843078,0.00841154684167985,0.06259743971467409,-0.05756306505983754,-0.00011601924544484471,-0.07135085383839282,,-0.05743294727591813,-0.1631790579091608,0.002448072449106173
CXCL11,0.005847165415489127,-0.08150983797228226,0.14515121373639,0.03774741714862217,-0.003342309025378629,0.031026525300641,0.09804781626164505,-0.09321813508297999,0.01798678575303216,-0.04036173768688847,-0.04468871644920459,,-0.04355093201173814,-0.024887830213869606,,,,,-0.005216426050815689,0.14306754930237434,
COL5A2,0.0795795697674869,-0.009409305165972335,0.07712055511539706,0.00011585081713206219,-0.008944724880772062,-0.06441798540473433,-0.212930939016185,-0.20095284131040386,-0.1302464259385492,0.023019762052282282,-0.1132496762414009,0.039556259884768775,-0.24646536115726178,-0.11743466186715952,0.047258866117881944,0.08548548414241566,0.1581937137951572,-0.005471715445969359,0.01129281530111842,-0.03997237107113377,0.06985964277916373
EFNA5,-0.019346583940209872,-0.010852738801140394,-0.046566534982261196,0.039082441362863526,-0.022914584886422912,0.06683117482692742,0.06633198408861593,0.1184839556880709,0.04170453690278347,0.03986893067887105,0.28117054994190477,0.06696820194531389,0.1263984987628352,0.03307708275859143,0.030466246005666848,-0.03918324632096017,0.051059024163147906,0.03067809497106832,-0.0071702847504340715,0.1058469245631444,0.1254574451249235
AREG,,-0.04191372099492096,-0.021008742626419698,0.08783818607037586,-0.020068417929893438,-0.03986103425577451,,0.06030093995002336,-0.0024455152297061127,,-0.13073820404742148,0.03340218593835052,,,0.06061246589652446,0.04293655366032708,-0.066824209620105,0.025518304425776052,-0.046464852121025316,-0.0911514409833465,
EDIL3,-0.04239844790683187,0.19494343328595154,0.02736408192720679,-0.014756791834710141,0.02194860502584224,0.1574532123173699,0.20791363791290196,0.12165979362890428,0.12901623866787604,0.06239808620947049,-0.3208386105780233,0.05001926163311783,0.04022729803489015,-0.04875145268901292,0.047473999196031694,0.07626638336508541,0.03408919659849396,-0.05659293551257652,-0.04322201944933552,0.21141194075625316,0.019520790282211712
CD86,-0.037711693098736364,-0.017762912537409966,0.033978448993321024,-0.03659101065838476,-0.029460504152363953,-0.05297422112519888,-0.06924153591029505,-0.17087597411125813,-0.01673744324367256,-0.006190944349317728,-0.12913007294924675,-0.01250857742733614,-0.0815483694271507,0.03020727973408338,0.06740819703784827,0.06033919750030239,0.03715514589987086,0.11615035001414979,-0.006098700238439827,-0.04830633917495186,0.07491298203166426
AHSG,,,,,,-0.01868840995428591,,,,,,,,0.1347351328787387,,-0.005451725746661622,,,,,
WNT9B,,0.03351752775249426,,,-0.021555575094759093,,,,0.046327932140529986,0.0029151644835146697,,,,,,,,,,,
HRAS,0.04511310620915578,0.11686184243571197,-0.038298862004852295,-0.007951343047128872,0.019117973018740665,0.008099157229646001,-0.003818217309745516,0.07813074680656894,0.009714127395089965,0.0581246543887344,0.0757937771625996,0.019935990687045255,0.13350887089599117,0.13355585918548948,-0.028110579086770372,-0.05937021780942835,0.011231226649886333,0.011859783377002204,0.042926219380679934,0.05075677830739504,0.09025837272666078
C1QTNF5,-0.026693405036846658,,,,,,,,,,,,,-0.06301300551243312,-0.0362932306717238,-0.007844462416881623,-0.005990145325138053,0.07870486773941658,0.059723243593857,-0.003098121457466545,
RLN1,-0.023911420081676633,,0.057984976827395694,,,,,0.02696808624826616,,0.00877707361854587,,,,-0.04733577681141252,0.015966428702179195,0.05062677582125192,,,0.07050716332406172,,
COL4A1,0.060308277555947566,0.029967354489782442,0.05662150344068169,0.019531656621595755,-0.08100418088143756,-0.043229002684254676,-0.27136958031735736,-0.19814295947340366,-0.1532466549416575,0.019335384896255733,-0.20179875116761037,-0.06677187310508712,-0.10015609356713871,-0.09836183904921361,0.016003608793837866,0.05034013940405409,-0.025455672053041424,0.045555908559065404,-0.016205353730195642,0.13387092573768222,-0.038199524660160106
CCL3,0.029937300648844003,0.025758499693000172,0.02001264044582356,-0.013693546788525586,0.03071361561623995,-0.1262333754686646,-0.16867089093574483,-0.07969338355454236,-0.1233777771960967,0.021408496495986803,-0.36093337067236136,-0.07870103172058587,-0.10117568940851969,0.044359528363650605,-0.07210691986821993,-0.043317765658114585,0.054754585888287924,0.03091772746422869,0.06469699025725123,0.08677510302642545,-0.031938095254919203
BGN,0.08300310469314799,-0.022581830261100166,0.020066864947267914,-0.00749420930749526,-0.026617182087735607,-0.029601327793487026,-0.12523822572189755,-0.11853311626769283,-0.02935107690583557,-0.008919732081185995,-0.1858692187717946,-0.005813570354159049,-0.05282180328715848,-0.07504783228758595,-0.06248367037349372,0.03195474739594175,-0.01517525113560031,-0.04739954433309209,-0.022673325138555182,0.09735575646200799,0.11113575739107762
RETN,,,-0.006443283307663762,0.06395829919376178,-0.026596857128940513,-0.02822236281682036,,,,0.05031707355079094,-0.06980762220133102,-0.02145864200502141,,-0.0047068911310762076,0.04050375501338133,0.09091722023264039,0.016020818012997703,,0.004916687973694084,-0.09925103830685943,
S100A9,-0.050623029666705975,-0.05978906940216925,-0.004415272271467456,0.07467972758879976,-0.0297633760017224,-0.143639846955623,-0.07756650196939231,-0.12350734424216524,-0.11949912951440755,0.0680599983507675,-0.4418153996798183,-0.008816867856935232,-0.10437465812239004,0.050899821205369906,-0.0627182124392813,0.0410237916612071,-0.0297269890235122,0.0037826876160493026,0.05012508357945497,-0.12415928667758948,0.004781587723722643
HCRT,-0.0019220940100311472,0.053517300991258634,,-0.016255650795723612,-0.012891356756604662,0.020191137935599887,-0.06224548458707364,-0.06479177083533816,-0.04204468073035002,0.027719583303024587,0.03728931965275253,,0.025824675123450495,-0.0358804094356997,0.03753812609199252,0.030988236296421407,0.0075493363895098465,0.015864039380301724,0.07396953843397686,-0.05694039873418871,-0.07717329751479522
FADD,-0.01992840652102617,0.04114906842801681,0.038740893404880204,-0.028553878800693606,-0.02836608736203718,0.031727042108174376,-0.1575606551053962,-0.16356244700674327,0.012664516954895772,-0.03986711430180182,0.02187931814951501,-0.006822071741322726,-0.1105651503603069,-0.012340641120185632,0.05700658966215113,0.018062286934862608,0.03695045965743606,0.06025442623418385,0.06426395547122558,0.019962016241766637,-0.09540727985376278
ACTR2,-0.04134851557485052,0.04006194287849235,-0.018859756757969644,0.013663933894064055,-0.01439528713635967,-0.020982183423228287,-0.006351893963324372,-0.028466814677220544,0.006389415711896252,0.03614955438742383,0.024873436446399316,-0.008190407735333928,0.007197368045819362,0.015043126888492468,-0.06178782332191771,0.025869431161495267,-0.07112282694400697,0.029166131074800018,-0.08218393201105931,0.05800456291980992,0.0033497872867097166
BMP2,0.002250040249429222,-0.03550732588558062,-0.01441556516743181,-0.0002131339530116811,0.009387321903323195,-0.00951906484432626,-0.243004741195095,-0.0066005599181894635,0.00017561188178234232,0.027449747723283718,-0.07008849778834991,0.07056524496786463,-0.07197790800422495,0.09989195873048014,0.016608573669813016,0.0020758440447442967,-0.007211091249627802,-0.0025645293754696145,0.03796955161188545,-0.11199969353945509,-0.06468752538009298
PDYN,,0.3276273151121321,0.24164336105873244,0.1196497938455939,0.03683052539540895,0.2760610422588557,0.3195604623212768,0.2789952820157045,0.23179669789460125,0.027708421275785888,0.13307969454725804,,0.1037247956055983,,-0.023276771901226984,-0.016052670001924924,0.020770243730675295,-0.006949065484827211,,0.17919867425122007,0.15463630438256024
CD55,0.03837901783128265,0.050811286285280685,0.045782718141783814,0.03451935394269921,-0.0037863746689428724,0.036874769376673666,-0.0059321794290550615,0.04088564559717383,0.06300193515441785,0.02575052072448119,-0.14050142354246747,0.00010208172506958796,0.0428040438161171,-0.07561808435297283,0.010192673335595042,0.05616501122673276,0.0071297178621363465,-0.026766102137481984,0.06102713723896939,0.1076115192692201,-0.060128652292957975
OSTN,,,,,0.035558387598418194,-0.020537298545977106,,0.03456096416940918,0.09757567981971356,-0.007872932492154134,,,,,,,,,,0.09168332859923724,
PDX1,,,,,,,-0.07356361682740015,,-0.06120084468604429,,,,,,0.0116939679780726,-0.013081904766796023,0.06016722535803266,,,,
CD6,-0.039051847301473125,,-0.020669455156187518,-0.02032947267872793,-0.011068998471161818,0.01888074668655885,0.0284327659270618,-0.0026668050864276528,0.06161843788259128,-0.004887869619458683,0.03401088236434956,-0.013013104211647567,0.06102275033690946,-0.04880102300637,0.07265687117553973,,-0.0005332471515500852,,0.015385139591913621,0.01929104667533094,
IL16,0.04524385276419452,-0.041624999442342964,0.028077375126082344,0.021611940741293863,0.03139926785961376,0.02479662778043626,-0.08288779314258422,-0.09941477289802603,0.052109096177444705,-0.027646681718955995,-0.17062410972646028,-0.03177341131450411,-0.0273696035949413,0.008026286258547597,-0.05772448472528113,0.10104687957792931,-0.04415922257293167,,0.03696559318919839,-0.0301347230005152,-0.08177819979402406
LAMA5,0.027990166504814833,-0.00834495991311095,0.02699892578076893,-0.018333585016621433,-0.03466971537615747,-0.019089499678267032,-0.08519739591959492,-0.08688267055821626,-0.10415146494014411,0.06343557761521713,-0.08672900872048382,-0.03747626371035397,-0.17953488263112446,0.05641669047799831,-0.05320800798816723,-0.034623961905786954,-0.01437340752516003,0.027007134511803175,0.056965024712342945,-0.07496998775220819,-0.03687602436125517
RGMB,-0.022135536614798716,0.08130710336566922,0.05188516716669567,-0.03235244820184244,0.054678881028152285,0.006463476810653903,-0.11402252027658513,-0.005354919394640406,0.010526644606921305,0.04551739974464007,0.3214700502512788,0.04138224475088396,0.07671442401545378,-0.003636584302768272,0.03404521574325218,0.009922940114207563,0.045651686373565876,0.0845169546491154,0.13994660895753228,0.09371431549570143,0.08084575887851543
INSL5,-0.023207640455901686,,,,-0.03689566667635175,-0.028515708904057597,,-0.0038936778591703598,-0.053637360985074364,0.0758018681795586,,,,,,,,,0.10105532113985413,,
IL12A,0.15655049496067316,-0.05663305308256845,0.07096825374379952,-0.009042387830138941,0.021973171724954825,-0.010185527170147719,0.01333499524101632,-0.06114227485989648,0.02711345965022708,-0.03186044896475973,0.09959903019952514,,-0.03411847550689349,0.011139081462346002,0.054215144442608124,-0.011822579822672263,-0.003161222325099705,-0.0022151846832286553,0.02560862767414546,-0.04908197017190307,-0.05736163541185945
S100A8,-0.05345154051295979,-0.08197118763766223,0.026624068110958583,-0.002979550464897923,-0.07451690629321323,-0.18820288032355667,-0.1502562263329596,-0.1424869987770636,-0.1458740573530029,0.0407651750119244,-0.46096413686844057,0.04134624299551472,-0.13476948821097423,0.026475502477142036,-0.04316504590753801,0.042439418804650915,-0.002410815371298741,0.08644467986257139,0.046214039103741666,-0.08608106846087668,-0.15714349824204316
