,MGH258,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL9A1,-0.04747888061585313,0.003310377651853238,0.04895247552122259,0.08676072017846431,-0.056195715773640346,0.06431984901352242,0.03729061570832704,0.09955648479708296,-0.023580131502310343,0.00850026620631305,0.054921953547102956,0.10417459167974111,0.16606242931630746,-0.005793369762970464,-0.005025167514236945,,0.11071755207465842,0.0600447954020033,0.020919873891635053
GDF11,0.011467157816916535,0.016335845593285533,0.07780816061829697,0.08813658333583131,-0.012873382951812434,0.08319929307543045,-0.006914661280445253,0.03811011835940078,0.026494544964588737,-0.1123429504397817,-0.02034441994873762,0.03744416184321277,-0.023808998127984482,-0.01359483640273999,-0.01717242517548672,0.033811428062021316,0.11021912568837575,0.03950635239874176,0.01695208137180788
RAET1E,,,,,,,,,,,,,,,,,-0.011200516769598953,,
IL24,,,,,,,,,,,,-0.02403098478662563,-0.03716823556688088,,,,,0.06882055301212861,
SORBS1,-0.059190572190950363,-0.02481808383353568,0.06175713893234818,0.02026532271654191,-0.02269608820855063,0.018043008104101123,-0.008717291393194262,-0.04024691837144539,0.06092710553732314,-0.03873613319884049,0.013079220563562352,-0.010774812922243922,0.055780652772421814,0.041077167111268596,0.009654008640083707,0.007559912605348819,0.0038882105722702646,-0.04791619496617283,-0.013771898124041369
DLL1,0.0007768260748926057,-0.011358016846788534,0.047457213711899114,0.09310223813134835,-0.008341165547298801,0.04483885006233977,-0.018305900845106103,-0.05834431790672607,0.019550533284606843,-0.08640250928880357,0.062303490620954555,0.10046482867297397,0.13020295896511067,-0.019578658697519114,-0.0277339924454205,0.027667667170192863,0.16999837796234563,0.04452500730053782,0.07454356528197281
TLN1,0.007523174629528024,0.0914171834953281,0.0596402202720215,0.07067024810117208,0.038692440254747135,0.0959424355112505,0.0241933165600328,0.050373467405856076,0.135266217139918,0.09402153254988113,-0.015468294680787016,-0.041831266286770856,-0.04134211416614978,0.02843512581573088,0.020968877716864738,-0.02317300128653846,0.057775114970822904,0.0388576133367049,0.04223291695922702
COL2A1,-0.0071585618416469265,-0.026559206796983186,0.06681596618504351,0.10065998159149295,-0.018325220065425578,-0.022740564928998366,,,,,,0.041954438720978524,0.001822074194913865,,-0.01290925694536747,,-0.032443009496876965,0.04781348334274948,
SHH,,,,0.047867770923912416,0.0182513362526046,-0.017876847157329286,,-0.03641001227685365,0.028621192951477564,,,0.03190354207381249,0.05098585857444837,-0.0006090289168017074,0.06838627271293574,,0.016243244780106213,0.03210268916723784,
PON2,0.0033358500841796997,-0.023645872028849813,0.012305772726969644,0.013800206911533686,0.10038047089352066,0.09273509171795113,0.010513531149363603,-0.0389736911774654,0.12808822342715237,0.06728766671344952,0.04073261577154059,0.10915558792289275,0.06695203120653559,0.06620788710810428,0.06939665903066489,-0.06081829276072403,-0.02942504984354032,0.0010834622817939375,0.0924755906450159
ICAM5,,-0.002092432481469083,-0.02636443397965945,-0.002249152326170624,0.059134728947600364,-0.044437286144581145,0.005827700482050366,,,,,0.016418019586648618,0.15344329363882336,,-0.07318411651748628,0.06571917485124083,0.026395399114606453,-0.034354551425938476,-0.0012523132584407834
HPX,-0.0026151396282705344,-0.02719402068577277,-0.003040188596769399,0.005901862746786114,-0.0169149297748273,-0.009434017877924352,,-0.038606337042872835,0.18248774710046942,-0.03975859800578048,0.09225605960144037,-0.0038375887114490788,0.021629144977324672,0.043968505779397135,0.025027378846948715,,0.007687268635194069,0.023785477438383412,
SFRP2,,-0.034578550457474294,-0.020977000294465916,,-0.03998684163887718,0.0031786166909796793,-0.015712280798299744,-0.06999543625535848,0.07873183170849861,,-0.04664634873747001,0.07870811821136267,0.024775020189277193,0.050803330661410996,0.04889392729892746,-0.02994228087530509,0.11813220499683665,0.043273917322021994,0.1159783304311609
CFC1,,,,,-0.028582091805228874,,0.1384672905639678,,,,,,,,,,,-0.04339288909780338,
CD70,,,0.029214317586814646,,,,,,,0.21479885901830426,,0.01752716463349536,-0.007319735189344808,,-0.016060304018125852,,-0.038384044043878116,0.01967886524432866,
HP,0.07532945106649529,0.08787450245667418,-0.015061528960770858,-0.032805766933961776,,0.03127772540645563,0.005094364239371224,0.014199716293718965,0.018874908411942847,0.014284503505312086,0.07020902818005946,0.08806824241681047,-0.018596276089005315,0.09401924465740875,0.0032172848291176343,,-0.03905756954490343,-0.017023591439347174,
CXCL2,0.005941474704130674,0.024146904405750312,0.03207507220635091,-0.00503282336862682,0.018581074037492998,-0.002422723979729947,0.029350751373656565,0.05304985091081621,-0.02026191415372365,-0.011056055899722535,,0.0013391733010869639,0.031838622381400464,-0.056120632931431595,0.031349561697926354,0.032895627544060745,0.08225329896048193,0.07211933749525268,0.07997893666239926
NPPB,,,-0.00401532423178453,,,,,,,,,0.032318899781733385,-0.045183549859265565,,-0.04997445546099321,,0.018743744360389895,,
CCK,0.03847883834789429,0.04486912359198778,-0.0013086336994027243,-0.013196329251045951,0.07254454542383511,-0.09529570794914904,0.03601580102389916,0.0008226161500769331,,,-0.0002052097468832367,0.06095019161997605,0.04750642989939273,-0.030880015275215965,-0.057362011136975186,0.06536636499110333,0.004414590867678572,-0.08138930223789817,-0.03428580978644695
SEMA6A,-0.010788480714017838,0.0011641557892613423,0.013808810667270577,0.041509086560753,-0.056834042843460546,0.06848054651827135,-0.0453229677835141,0.0030897290151538533,-0.05007444096647799,-0.06264085813796753,0.053294048319300555,0.0953821841444676,0.08204938940288978,-0.10123008502766095,0.014055800244259972,0.0281319456032076,-0.0028644189780205704,0.1392531775340412,0.05524138757850553
IRAK4,-0.01889915340066384,0.03952390452875131,-0.03415404239983097,0.04199173435262545,-0.029740005660778127,0.07509919623091939,-0.030625785940596603,-0.014857821791786808,0.01442402187416378,-0.01020633574791568,-0.03730768990779093,0.006623164263812963,0.07125658596002055,-0.07248027827990633,-0.027677208252208742,0.01982718309180782,0.12329989727214588,0.0011834218813918172,-0.01287162005627987
GSTP1,-0.05738831581870079,0.05071342549348097,0.06481364404174038,0.05619489817021919,-0.03087360507526509,0.11567016682689031,-0.059292662645993824,0.16299909556087916,-0.04181446444565942,-0.07162229708091791,0.0027624711254511146,0.027991190665471805,0.16586214072329045,-0.020291359935826987,-0.05183863977270957,-0.04749296727256458,-0.003376636283573064,0.011972959337250722,0.02743678566061885
VCAM1,0.06971076262333643,-0.016618119001029275,0.0006235054711620327,0.04054687774695869,-0.05815202005044261,0.10441984932896661,-0.02908719388769623,-0.043007483419617014,-0.010341371484170003,-0.01742316103918046,0.06866394418823377,0.0780792121236994,0.03485934493702699,0.032945458275256724,0.012725762860146546,-0.060829378696090695,0.1316161576763511,-0.06766315232760502,0.14036927845054437
NXPH3,-0.01713404463916992,0.03330449188955808,0.03380147410404896,0.015950424331830287,-0.03527402789168594,0.038021145127881795,-0.0503447674375174,0.010397613525038912,0.03434610564479644,0.08375991320679313,0.13552344228317256,0.07659319663775484,0.04589449267753866,-0.0025527425888175023,0.018506102193581522,-0.03544099526790979,0.11202914922489345,0.019671852149690732,0.07637949681489835
MTMR4,-0.02710919154603812,0.05935061041438413,-0.016050297062532786,0.007890207848862765,-0.02899914952927447,-0.007725557123144518,0.05982548183390507,0.06835763596664002,0.07988380907231533,0.00011763658129447719,0.002729982227367233,0.06087377404383539,0.06411312654763186,-0.00965855015857902,-0.03775245434753978,-0.047105069949268885,0.07039791789272153,0.021863593410773954,0.035554578959952454
LAMC2,,-0.023695378960564374,-0.01597674373219868,,-0.023176188803311983,,,,,0.015203122345228694,,0.03968211478522964,0.015000766906107965,0.030073325273241046,0.006410342306504934,,0.01611806057155616,0.013623693823792011,
IL10,0.07562843424410516,-0.006511807292458618,0.009510185764728537,-0.01921488836407214,,0.07986001648223663,0.0029464560739550514,0.0030270568159465965,0.10960243996030704,0.02278162572264621,-0.0046145218911837925,0.05323504110300866,0.03934747716065238,-0.01690867801959461,0.026105956342194737,,0.0986430137748028,0.013584695038636107,
SEMA4D,-0.03241473953213818,0.01736509866571337,-0.0114293221606262,0.011250628417667613,-0.030552516808194707,-0.05002933013202304,-0.0481257327506679,-0.013199442944079582,-0.011476800606212376,0.035240800060630746,-0.08532269937303923,0.09003286151979545,0.1541344648061624,-0.022925004848045164,-0.06067965986250576,0.10355059051766807,0.06655905922652355,0.005888361126992589,0.0033379668499665728
TRH,-0.034249579081523575,0.0541788928482463,0.013836584166861789,0.04713620556994074,-0.03170547210834409,0.0064226096308112,0.002237247896889695,0.01098789977787688,0.061380337553520216,,,0.027626154471848657,0.018118039105620133,0.052261953320845544,0.03344668144018034,0.04042851682238526,-0.006812132726764039,0.06649363394212647,
SEMA6D,-0.03010628491108842,0.05837081708674323,-0.010573685115017101,0.012793897906955844,-0.05456280854065173,0.06712887626623792,0.0348536773408335,0.009594917563633844,-0.045924189635206884,-0.03333792885838549,-0.0468002499222813,0.006077509740074434,0.08890333765023938,0.09425411394712307,-0.035457637271492884,0.06363058045747053,-0.03326899975226446,0.08787546490981937,0.03360895273417455
CEL,,,,0.04025850086124092,,,,,-0.028243061345178736,-0.014894012166784642,0.03672906718229976,0.008016417171956355,0.042753332084425555,-0.011231054656491235,-0.021913241955876635,,0.05462869084205592,-0.040500223430314765,
PDCD1LG2,-0.04537801589876385,0.04736971592565942,0.04774520142664646,-0.022975541139032107,-0.016275494061087165,-0.03908419897853577,0.006901567970985876,-0.009993017254699298,-0.10526966671623543,-0.08785697347340904,0.053798867238939306,0.018478582723019842,0.04559947665653288,-0.04164591670830381,-0.05950696428640471,,0.09134081997061916,-0.01317559753958116,
SPINT1,0.03996366850484728,-0.004731150046331962,-0.031017079250290416,-0.022592291101756926,-0.021051363105761854,0.04353195535161236,-0.030233466380321473,-0.02268608145601628,0.03754343357000675,-0.022067465977294226,-0.050013646464866876,0.010213527856308482,0.08090815764540453,-0.013310571969731637,-0.009630525818928159,,0.05476141779603473,0.02789446434834648,
CTHRC1,-0.009532382982480504,0.05491117171677801,0.062160473716844106,-0.005401268618293092,-0.015813566613230454,0.05150551890229354,0.044186171601257394,0.009301190913463438,-0.03489423780765764,0.08034926337465745,0.04020143499184182,0.0315052873819661,0.0059956212116789595,0.01792008904894394,0.053309807243543186,,0.1384581398122762,-0.02279797567564179,-4.2609003163563505e-05
PODXL,-0.020696971919409186,0.04094812448057614,-0.003995974831970558,0.0263700294099244,0.011761815174128368,0.08950553588041187,0.031367158607478844,-0.01883897783970345,0.03321314161825775,0.09351817273994917,0.023490799788990272,0.013926388823472228,0.03608543733819859,0.0451295797903756,-0.02617663700137798,-0.03784246084020939,0.06160265252159818,0.06052382472179338,0.025389846335577115
JAM3,-0.01886874593187499,0.03898035891709235,0.018318590415233933,0.04565372613976653,-0.04631647057541602,0.06369337788649974,0.026586078827404252,-0.027856286184133303,0.05182380996975662,0.038167760785784856,-0.027200522402477532,0.00596384365825054,0.006472290552959411,0.029877097961095774,0.02424975537747354,0.11495217086585388,0.022250866602758483,0.017163592440660232,0.020846384891543602
TGFB2,0.007539718142713826,-0.03660667447127616,0.023699228494750233,0.03596613890178377,0.03268281743128986,0.08579555500721824,0.04510021214599971,-0.048753619307427935,0.07058453684112688,-0.041083350462687705,0.03796110492313399,-0.005489358301919123,0.002055338166572956,0.06601807570849397,-0.002060484358858016,0.11690063526408466,-0.06698708068780178,0.0034261982142950722,-0.015223553071485691
COL18A1,-0.019530130137662832,0.0534182226949528,0.012013496540364214,0.04872552037774301,0.007750870606996289,0.10295307536651573,-0.03586077610753294,-0.10905903254114238,0.08780372061838877,0.028340874719266,0.09621998353885979,0.004212265895907777,-0.051030209142574036,0.013441239995578851,0.08962940752535538,0.03402597269708587,0.07033548062412671,-0.034964968597078344,0.1328252191719902
NODAL,-0.017990341490738884,,-0.021531393822568357,-0.02715055233809464,-0.011102696955376917,0.17506684532966849,,0.07206068830381185,0.0705752267265347,0.10742206054118252,0.174387722845973,0.004766866526104298,0.0312104887918971,-0.0023666537176763804,0.010597889634136475,,0.01822160583116108,-0.03687413837565521,
INHBB,0.0269362802233274,-0.0033229089890957015,-0.023192724689190373,0.01979443440671819,0.0017033224135404588,0.1148934464857591,0.10334846415105571,0.05114156245413823,0.02019316642367528,-0.013414640595715796,0.05760751969652434,-0.009498267487493588,0.049284734862014686,-0.03539421697122125,-0.001803160827164934,0.038445759544673906,0.028975717384086684,-0.016176103381398917,-0.035164006640980336
LCN1,,,0.06887472288986146,,,0.09615863297689707,,0.20666435737977967,,,,0.005379251106706188,0.039919117535804446,,,,0.024921629850738716,-0.03312355032047263,
ARF4,-0.03176674968235258,-0.03413194558214773,0.008845895458618455,0.015917542780776225,-0.020935878318997344,0.11344365570740013,-0.015026032320109123,0.02672022917349043,-0.009281470977045648,-0.03337586668089802,0.10244319944168909,0.04981238612031605,0.092526815945846,0.03841979978071826,-0.00548861886431672,-0.0910143352574252,0.05500564322805148,0.08742245188496581,-0.06248500910192832
CXCL14,-0.03298050326687928,-0.017234774174464337,-0.0060616603656864195,0.00808023350838598,0.08205342006168523,-0.03867820092120524,0.058693554908509686,-0.0446537830611065,0.06737891560500775,0.06826892054095583,-0.0015528254142216779,-0.03893063553206068,-0.037042492459075226,0.07920830472622788,-0.02391882020891164,-0.0017610745108821407,-0.07935517114562911,-0.004328021389120456,-0.04149906865266774
LIF,-0.02329431113903569,0.003201858448597033,-0.015729532645755027,-0.05527439137446795,-0.020532845471535728,0.05894570836799036,-0.027198220174138466,-0.010155205592626733,0.10730216820081939,-0.04709675408214099,0.034952510498072055,-0.011781502592907167,-0.07095668187528192,0.01280715700289977,-0.008778150564192622,-0.07020494783492928,0.025465705575334924,0.04008475565863302,
IL17B,,-0.028322120514996135,,,,0.04017668059231395,,-0.02164727000836597,0.050055605959415106,-0.05085089833372618,,0.05582658081499414,0.016106791774980228,,-0.018872848577379975,,0.011976875964233894,-0.03745072739741157,
MMP1,,,-0.02202658445838645,-0.003649825758425732,,,,-0.03371706859326744,0.0654469540042226,,,0.02222312712990536,-0.038531960727802524,,0.03429220175250067,,0.10884862805569123,-0.018585799681974453,
MATN1,,-0.022315191362721185,-0.02097700315308574,,0.016849104440734952,-0.020922682067106624,,,,-0.05556519222301504,,-0.008976935091634504,0.060013539409689516,-0.042969093994222315,0.06179257344755321,,0.031801916130203695,0.024768065374001814,
ADAM28,0.04998328608856943,0.009788705375635302,-0.001281271815579404,0.05527399786376424,-0.027240411605890812,0.12023379183976286,-0.017714174223679352,0.0007185576820300726,0.004017702096504103,0.1332557103263481,0.026053300207383293,0.02423038706218827,0.04284249871131255,-0.09515265803858472,-0.016060978016648172,0.07412136078258745,0.08096596892872723,0.06541157577189573,-0.06229310054905615
TCN2,-0.05922391394725519,0.06628237761045247,0.03709210727775643,0.012544987248182173,0.06304720559724471,0.07485718762784449,-0.02597325387038322,0.041606159343475176,0.07691805484744808,0.07804886117274583,0.059773535860122,0.04186623017653745,0.060607728546640656,0.03991420607697721,-0.008475692559408323,0.052881853552751996,0.05071359402453942,0.025173920292682356,-0.02544770932406326
THPO,,,0.06540925212467191,,0.06341903040174224,-0.04071827959637162,0.05662840908247626,,0.031918571729317204,-0.03433130433087445,-0.038034006525257014,,,,-0.02187492045031499,,0.008616122729020613,-0.009174394556769463,
