,UKF248,UKF255,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CLEC2D,-0.015954662207591393,0.010587515537647599,-0.07504770716623164,-0.10555594088691762,-0.053295188199223666,0.017808336692269604,0.0056591104297459985,-0.016842610893441443,-0.009007350354236743,0.023738743135978367,0.02544804821615792
F8,-0.06355403158632962,-0.004715740606719128,0.09770595563824934,0.019184371663759803,0.05238119584231291,0.00019925952127677885,-0.029304719092611814,-0.036917203354572145,-0.03402230865098713,-0.017244803893467747,-0.029193841756845095
C3,0.017946719195968904,0.0034654162787318378,-0.03289258846040445,-0.02259425856965171,0.027672657261966178,0.07865816482107653,-0.034124944727114796,-0.033569426708558545,-0.005567332774859665,-0.0664550378173023,-0.03958532176787562
DLK2,-0.029964537071128134,-0.03608465018598264,-0.026960526827838293,0.005390393971270433,-0.019543118996534735,-0.02815855933583333,0.007883030345950073,0.026526927896557216,0.04184484863377978,0.04152396813608993,0.02978321866246907
TSLP,-0.011577748916877264,-0.0068143069025608655,0.09094333834912019,0.03806354865524249,,,0.03660970440411864,-0.07029646011608243,-0.021707535388514727,-0.01730790619513195,0.050898087086932726
OSM,-0.06574646538289568,-0.024310203985861655,0.06080796437987988,0.004501787596105977,-0.12180597120605463,0.05758148943921921,-0.013562331840364279,0.039013713311654846,0.08077534188380663,-0.033966905060666915,0.047234140783433985
PRND,-0.014102527136394621,,,,0.16475102099232045,0.1193628665179285,,,,0.0883217795821136,
SLPI,-0.010992657832575158,-0.034478100941778764,0.08816940396346253,0.03119860653432789,0.01195761267782655,0.09723865134560854,-0.06132168062996743,-0.08958682053775942,0.0949059565429308,-0.00508202512717244,0.09423387308779604
AFDN,0.057246629490585337,0.08385484898776162,0.005089188368429686,-0.05045683241959498,0.01246478426334473,0.01478499080652491,-0.09051052980394989,0.03205782613035279,-0.028438217064184066,0.03446582663316261,-0.043127408356082184
KISS1,,,,-0.04706685026675243,,,-0.031131987065823936,-0.021999558005711416,-0.03273660547547685,,
ULBP2,0.017686273864044873,-0.022036990789226347,-0.04190071936064783,-0.07102746723481637,-0.024293687649687146,-0.03331889469296739,-0.03202031421955816,-0.021780635682146967,0.02686228032492175,-0.00975695745143602,0.10951991833021152
ICAM4,-0.012671676783856558,,,,0.01390323401339102,,,0.10907929906598149,,-0.011745547476002661,-0.013921366714719203
ANGPTL1,0.045101492432330643,,-0.030430589370461225,,0.06143668995167785,0.0807917861648392,-0.02911753536432365,0.030061326665489677,0.053903854371129954,0.1030383641958669,-0.039515782473582714
LTBP1,0.009204365843201504,-0.038689830922327015,0.059889888410400466,-0.08380386101228961,0.07790575943248217,0.01218649180435546,0.04080389658667178,-0.04342359689079857,0.009179030455058565,0.06039556096688648,-0.04379119173322236
NTN4,0.029598866705033106,0.04863326241358998,0.14658008282630178,-0.07292625834216014,-0.023689962867699223,-0.03195700921299341,0.03153456354923804,-0.006417864602681174,-0.009275454967674986,0.0347158795996163,0.053011810850132686
APP,0.008467963216888951,-0.01464601254170489,-0.0005833313307515597,-0.0951284094374385,0.04292929614827921,0.008326612151968997,-0.055140349420853406,0.027897638712241934,0.0283485051999137,-0.024031907860332463,-0.05879489768548817
RIMS2,-0.035841612442951816,0.03265345832505318,-0.04271502263432345,-0.054726424944370806,,-0.02311622427919456,-0.03926131638619194,0.09014708165004874,-0.009490020113201636,-0.02814328686415717,-0.05152073012363815
WNT7A,0.0014154047290605978,-0.026074307598993634,0.03439503815743149,-0.10098318142046515,0.0168818956288501,-0.033050265968614274,0.0020036234662295068,-0.00328569901469117,0.09548028676543685,0.10534361262177293,0.010033569829533216
GAST,,,,,,,,0.01933759156970117,,0.02335953403466386,0.013314128590473045
GPI,0.013281881073049803,-0.027759878298758263,-0.05388869930104312,0.10554854270690125,0.05353204343065909,-0.025415191542773108,-0.13097105845598406,-0.026134369986238415,0.08877807923695007,0.01944707775257313,0.058873357800126265
IL1B,-0.0014301510224041009,0.017430506111553216,-0.05135611215119476,0.07710400245857753,-0.009660125879924536,0.031856625775412886,0.019680744546963128,-0.05435163049205867,0.056754194979128876,-0.016599207503920545,0.08911160008385723
SFTPA2,,,,,,,-0.014863967451136783,-0.015361988313109544,-0.012617160457938677,,-0.03328275809713986
HAS2,0.0011504390594379505,-0.003668959064349915,0.0886916541578679,0.03249251745701847,0.04667777465852399,0.050166640922012916,0.00361996872846996,-0.027730680082070625,-0.011806319816044169,-0.03906865384682859,0.09302495826174437
IL11,-0.01920661461924532,-0.012877180040283445,-0.03521288508289427,-0.06262179286985627,-0.05413509745385228,,-0.06778146268527477,0.04402896404774175,0.012864820051429792,-0.031651313783060867,-0.05565117162377934
SEMA4B,0.04663492746945215,-0.005241711211007532,0.029553898268275883,-0.0704413567416485,0.09497915981786126,0.010608956658470522,0.03100511752206886,-0.014071824800212242,-0.0006222909488294482,-0.051458688374292454,-0.023634662357658157
FGF12,0.022229255312411152,0.03232258262110137,-0.05064384391834088,0.03060049014587675,0.06285751453296887,0.07272533534189414,-0.009725625584178775,0.051389696209577174,0.02615976674156281,-0.039630235411906356,-0.022405033191551307
CP,-0.02307087349392655,-0.03559115947943489,0.08213735725906514,0.051480718589145345,0.04301340643672517,0.08320428850189523,-0.0621661731289505,-0.08478605028340046,-0.023614203015138443,-0.05043654654107331,-0.01651780679918167
NLGN3,-0.055264540114356296,0.05432429382488301,-0.05752276198226162,-0.11229307698993066,0.07345631900590562,-0.012698006111434002,-0.017689854676021657,0.040213287249289416,0.019228842927211377,0.01028017851180139,-0.07483950313218757
GZMB,-0.013568479954469203,0.06382044370523997,,,,,0.021331449058369367,-0.021886399249063257,0.08231596706881851,0.00640515200954773,0.028574842333663628
PROC,0.04016832179407718,,0.04731038097215991,-0.0033394681204623328,-0.015853930287182003,0.03570061183302254,-0.041682975114257816,0.04756844264670391,-0.034161977607880575,0.03987396375258505,-0.015527311157584918
TNFSF11,-0.013043374502255222,,-0.033198724119750625,,,,-0.027854181709876216,-0.012893553437218222,,0.0005804986095783802,-0.03470527036854999
AGT,-0.06977022216305136,0.026173346289227545,0.06297268760787299,-0.14043698779875036,0.07998799213525946,0.020656187758614768,-0.05067323018745315,-0.1096165400195414,-0.03748341632374384,0.06368642699955109,-0.06370067673577912
PTHLH,-0.001710380625137762,-0.015591224981118446,-0.050741846907019064,-0.07663029916261282,-0.041397802941220065,0.11624328275390729,-0.014314188525808198,-0.032857523093999114,0.04802018926375549,-0.05576968388054339,-0.01348004116932042
COL1A1,0.04217102594334925,0.033934252105175776,0.10825823846230304,-0.03968862733635135,-0.020161414847754404,0.043350013552946,0.037289232274680395,-0.06281105405338507,-0.008252205970186516,0.01867887429672603,0.05613561417201909
LAMB2,0.05988244271312512,-0.02244230742386344,0.07263690472742472,-0.08404965675057349,0.02226354650235353,-0.015971591015531954,0.01416444687742314,-0.03633422818083666,-0.07374872613797447,0.008415895825804315,-0.009643570374761065
DSC2,0.022493180687171387,-0.0362168742544576,-0.05192082432680014,-0.014000003081012017,-0.1013972409597991,-0.006366969912508467,-0.02613010751463261,-0.02533801271199601,-0.016804526589877217,-0.0704425624434439,0.09882056090193998
WNT5B,-0.0013377207236195858,-0.02975958238223829,0.030526433553604602,-0.052011387027786966,-0.021051779201300996,0.08782401930171577,0.018947854314826214,0.01415379973078159,0.0020548935680826516,-0.029932142050822386,-0.01457078018572063
LEFTY1,-0.018700055115045695,0.02232661450035131,-0.03124366121347039,-0.02775947975022284,0.04519131699891018,-0.035406806656914265,-0.047405924398267726,0.051888442799972935,-0.007572319722941116,-0.03801266794534764,0.02791287117803458
FGL1,-0.02466892426453058,,,,,,-0.0075198244185401665,-0.047467690004599536,-0.016664950066589947,,0.10094634054585984
CXCL5,-0.020928688377590186,,-0.03718229936770487,-0.06363614504041253,,,0.022551417207732346,-0.07803266983098514,-0.03245168136032365,-0.011212922767700457,0.07405510035727877
S100A1,-0.06044297495769292,-0.028313188678995748,-0.03038041066554713,-0.06540054500314199,0.0016773509994959337,-0.007439751089643907,0.020894079101819646,0.04967993541161551,-0.02672039895504767,-0.017001639538633765,-0.00607581080049414
C4BPA,,,0.15005455916761132,,,,,,,0.0501637926241513,
NPTX1,-0.047737633042298014,-0.020246837416147134,-0.07451995140452201,0.17710945109314552,-0.04155646554792304,-0.01621270634420826,-0.027757012558427174,0.027390826570766504,0.018636420345365633,,0.011994652707396683
TGS1,0.03047830831464221,0.04487663306910538,0.07371328209477931,-0.042883505592379086,0.04338280783252817,0.0819155086509865,-0.002178586400185257,-0.0016189166095017418,-0.009341425302794023,-0.021189839870597013,0.08382061297631856
SST,-0.028598587792460543,0.16956585720930303,,,,,-0.02643614206944787,-0.005278166086749784,0.06458449409951024,,0.018819679916240797
IL34,0.05215698172650462,-0.023783375726391907,0.03364249199694439,-0.022905268940023128,-0.07230347711192664,0.0016194483488743518,-0.015087243467206557,0.013335310029175615,-0.01357610489999444,0.06968439835277404,0.026942366231265377
DHH,,-0.01801753340276305,-0.004528439967461849,,,,-0.0042276426130553975,-0.039523171993295345,-0.013855117795746039,-0.0076977284047934766,
XCL2,-0.014604784864301798,,,,,,,,,-0.023903573930941186,-0.03951575575663742
TF,0.058545081987810235,0.0929110711104824,-0.011686541843595612,-0.010201775606957937,0.017910528290037264,-0.06652961635525038,-0.023275799876189326,0.07686642237130123,-0.06800506670728855,-0.025928563394397034,-0.03390175231561117
IL33,0.011600601141285962,-0.014810984712664267,-0.025881019460989564,-0.033392604290902565,0.0680665887250091,-0.002166827519250508,-0.05020719761853143,-0.006155386349938935,-0.05179000665672331,-0.04412701477399395,0.06396838844590574
RBP4,-0.036978045175100206,-0.020034103315176677,-0.010422928146701685,0.010743399529059387,,0.028002755787919564,-0.02731449078549901,-0.010564402136720058,0.054889297670582,0.026679196400175555,-6.717968135712064e-05
CCL19,,,,,,-0.02038348279561779,,,,-0.002804433197932728,-0.050877093008184986
CCL20,0.07595670393049421,-0.05889132675468271,,-0.028454052872719633,-0.008491824474192628,,-0.014180442236826947,-0.04213282338371581,0.0027266055577350513,-0.01946079581437543,0.10498866060823232
NAMPT,0.04083136658379828,-0.06250626054840179,0.12812135339248099,-0.060995565543285335,0.03635167199484186,0.07966920705001096,-0.10762533639620019,-0.048751663460806914,0.02217884551410598,-0.13203324210793987,0.06965402048669062
