,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HPX,0.003912244824992732,-0.01378117918641515,,-0.009899504573232333,0.0250879383456371,0.0007515043300991612,-0.014803169006049301,0.0335418045799892,-0.04575844516924804,0.02301114611236373,0.0313387600626034,-0.042177858661982495,-0.03077843360792459,-0.03668042205565412,-0.029359233708906477,0.10414366483798253
SFRP2,0.013505702760341373,-0.026836212679754248,,,-0.021453312483676455,,0.06490858590359237,-0.00583693903552822,-0.024025830299588907,0.0170769430696503,0.05231237835202366,0.004919628358496333,0.0216348170151939,0.04416280548581675,0.04723351414533403,0.0008350423631560843
CFC1,,,,,,,0.12686347559597033,-0.02104136886486599,,,,,,,,-0.002319032911493745
CD70,,-0.04198715848819353,,,0.09238258350670436,,,0.004397515456672426,-0.044550081655303594,,0.024078606942815415,0.05958258900472452,,-0.04109600726883068,-0.015259052329484398,0.04079568086506452
HP,-0.02869264983416679,-0.04529373711189589,,-0.06188509364996868,-0.03838119039852701,-0.010683002646152934,,0.008434037630602919,,-0.034018467790370654,0.043738380653117075,0.04684303166660507,-0.029401046826406853,-0.010567010800951297,-0.01384260981380412,0.021274499538574545
CXCL2,-0.011068084560335253,-0.03703085761831969,-0.013951495303785214,0.05862796913262953,0.07988930931001689,0.00411963657437134,0.009796268937338086,-0.03341497976243842,-0.02885740133532585,0.01528739462090506,0.0123050064831851,0.05963581805280138,0.020428633684066482,0.004654164264507062,-0.004814356106507524,0.07668540594678078
NPPB,,0.026289459237819196,,0.10002841767547255,0.18714982286552864,,,0.042394936369651734,,0.08021839217701626,0.030039975012232125,-0.04022901550894084,,0.03895154010010098,0.07854719399552225,
CCK,-0.030604701929657356,0.006215085009464594,0.021553719233001468,0.05249097361058246,-0.03326145565589521,-0.010826261554089622,0.014067941669686456,-0.10930780125477756,,-0.04618502040860209,-0.005115209042550004,0.06809027947509483,0.00822178794613004,-0.06945928309927651,-0.03194912434097739,-0.05371519733691347
SEMA6A,-0.03014694518398509,-0.049499522905138545,0.017295822140736786,-0.06861794611935637,0.010191667732666951,-0.05388915032009105,-0.014879288276130968,-0.07830243521259816,-0.054027934037457835,0.05012009790941668,0.01482243645851902,-0.0627944607780762,0.08570305453726065,-0.005197295994712812,-0.0252141052814583,-0.006370882306517214
IRAK4,0.023172473954653,0.06457478357623621,0.006699625393228281,0.037602980967019306,-0.023527383949354195,0.06876936493224316,-0.004285895778242517,0.029089099114650817,-0.0012970102424671155,0.029789848228752257,-0.01407395664024447,0.02007211874868205,0.02259922611170592,0.009879275149015904,-0.06899498085017561,0.05258138328635266
GSTP1,-0.0459075060577978,-0.055112142847974305,0.0022808259862725955,-0.01228344355809756,-0.031228506299823926,0.011677348831787998,-0.010400059726903221,-0.09187437677242077,-0.044437115155109376,0.023238753966751718,0.05409735509612309,0.036691851401728155,-0.05116541532728474,-0.03980958761786822,-0.05647783322689217,0.04901091209951934
VCAM1,0.0405493879516401,-0.016502518764733166,-0.0025296510132172146,0.06729199624383839,-0.06305787288351611,0.02710011259754263,-0.012868159574667588,-0.08326642071298483,0.014025604609196687,-0.022535917421337835,0.03386137743462227,0.03526537804196173,0.04294605195819949,-0.03957205813018871,-0.01838221112716245,-0.06801947736992896
NXPH3,0.06113338312307148,0.02887147416524489,-0.03039897046593495,0.016377235021781594,0.024630338987069792,-0.0030567767101619516,-0.0273509906751915,-0.06098758197182143,0.07927431955652495,-0.031191821765679802,0.0989752020459558,0.05890572402311083,0.0033484587964721715,-0.027284956514682615,-0.024971085837660417,0.03633080249461424
MTMR4,0.03393473408293024,0.034145896556587875,0.009403077130311991,-0.007704965961980681,0.018838064455615457,-0.02755788381402623,0.006659791089747797,0.011250522492280781,0.05419642913534675,-0.008002387374001427,-0.01244039497479719,-0.01605244732765669,-0.022541166788298025,0.007436193774586087,0.04870621074677866,0.0195425831788586
LAMC2,-0.010531136219587359,-0.020439304319422983,,,0.09916003139954208,,0.01573776078726708,0.0011313751673870706,-0.03536143446134055,,-0.018317157825617398,-0.021819912954059665,-0.022195146117002462,-0.015771345285467187,0.04777603855443067,-0.036590631775920375
IL10,-0.021769306821809917,-0.035160330442869606,0.1037763874404571,0.02005974358708479,-0.0009315742923017965,-0.044238516709115494,,0.008921141875225363,0.02826580459311918,-0.017870439382788424,0.017682076618762824,-0.03491083532739677,-0.021409349935381534,0.07009575335587065,-0.012312735035623926,0.0018730123082268317
SEMA4D,-0.040237263905712965,-0.053747541389312994,-0.03486759029974677,-0.03433748773839284,-0.0901396754104474,-0.04809580309606719,-0.004775480474721851,-0.03925374868529261,-0.011894602561710495,0.004231212884115719,0.047918403530093696,0.048174164549865284,-0.011276479297085116,-0.036724044430388195,0.055801141023793854,-0.0028087586702475616
TRH,-0.027103688189989227,-0.0347819248975052,,0.008091475603839814,0.021973052979968887,-0.014043904124754515,-0.02774717177572153,-0.0025798656851490757,,0.023666425112934802,-0.019939618957922137,0.08461536544256416,-0.04905784326304494,-0.03612598369977489,0.06352427768058594,0.034375501818346026
SEMA6D,-0.01595845044628148,0.0046910109500533734,0.008052638612376255,-0.07590334546508062,-0.01557666013762019,-0.03887307997780342,0.03262505526411667,-0.050873470656952705,0.016320919091772187,-0.010018724879152409,0.05433596439499602,-0.03333434129940037,0.012345639391429705,0.0315080454013747,-0.0050754110722706375,0.0509985102554248
CEL,,,,-0.015633212540720753,,-0.0005038483285751854,,,,,0.15013695594601711,-0.027125887213339958,0.18257720040841158,-0.029594466446435326,0.05878600292175765,-0.025879652711357858
PDCD1LG2,-0.016605488655733993,0.0059264818739120555,0.008780903928694047,0.05317570777114563,-0.0337051611605706,0.04335191620732895,-0.014243564262488038,-0.06810062698089804,-0.0061981450942154995,0.04969133410174956,-0.017810917868547167,0.02561797510937607,-0.016017156660983276,-0.0230795242002037,0.012632354733514758,0.003154529351636303
SPINT1,-0.021122591334063003,0.042310172240224146,-0.03311434298879303,-0.012366083193856127,0.03333846111991196,0.016763861736988253,-0.018423185316800126,-0.017901271648909915,-0.02740068773544751,-0.00016346489601997655,0.08813588543124748,-0.02221545091540304,-0.018778827342334995,-0.02966600730002855,0.05577790861692712,0.05007337575218619
CTHRC1,0.01888712255087003,-0.03726985675705119,0.0468701952048263,-0.051556182684881414,-0.015307088725495173,-0.01349752901592539,0.026377662262809243,-0.01201116178189207,0.08970728562055706,0.018225354652942727,0.008506366823607758,-0.029712163618077936,0.016117986009454525,0.028601814270926854,0.00098573621270304,0.04081886483885275
PODXL,-0.054901961781042743,-0.030991457546365907,0.009849198635051598,0.005387416223227044,-0.08985685844179409,0.06073228705565969,0.018004320246828784,-0.058123055785358736,-0.019726521048368938,-0.05555222614290499,0.0402949065522231,0.01710562243320167,-0.03623273755127498,-0.039854356217438436,-0.014278321444899664,0.089972776938829
JAM3,0.05320263719135365,0.01442173204919265,-0.02040013665366734,-0.01881952633105944,0.009472211587214719,0.0015453235352137092,-0.00960107314901664,0.051285408301590764,-0.0021441168720668148,-0.006147846457606372,0.031808434042093964,-0.04276865853864572,0.011365250596812627,0.0271389605581088,0.034954745722298876,-0.04906691981577929
TGFB2,0.02742079098046178,-0.0386893996371299,-0.04669710270687581,-0.05695833277444568,-0.01534407192578379,0.014184051739439861,0.01823782327371001,-0.02090217293268481,0.008135276776847361,0.053165087667739586,0.017362290367988698,-0.014332330787258186,0.04697831084372466,0.016732712323573942,-0.06287716104853461,-0.03662921155048143
COL18A1,0.003937851726731332,-0.026044362662474285,0.02025150485100638,-0.09211327312503113,-0.07332841237293418,-0.03637188729891043,0.001275471428825767,0.0010632971328988388,-0.009007508025987404,-0.010045990072889461,0.001424687960750821,0.03589554160425086,0.05332682269168669,-0.012442876929897708,-0.05617878419728759,0.003220637980985219
NODAL,,-0.007236545009205983,-0.012734207856862858,,-0.030573224577067397,-0.0003515104081226218,0.04808559387083684,,,-0.027445706506147968,-0.022272757469978234,-0.0004853050828497161,-0.017523776745871945,-0.018035716206689967,-0.002981043728478225,0.06858724822097129
INHBB,-0.008078831579404635,-0.012158308010503728,0.014425516890357568,0.041080596392256294,0.01543772862324092,0.06424152365838277,0.019055906947056764,0.01836096029944507,0.03838197623145852,0.09503874720943879,0.007117029802627869,0.007849592387870396,-0.0028395274051585505,-0.05092821290091635,0.015643331219987774,0.017302818395722064
LCN1,,-0.020439308918349677,,,,,,,,,-0.023690677681202223,0.0863621153793444,,,-0.027895430110504476,0.015188761631290959
ARF4,0.03423389242528106,-0.03578242800028835,-0.008820772860391346,0.07166387842778506,0.08961455837401583,-0.013205729830365635,-0.010749009366482093,0.00835209076312134,-0.04125379754566236,0.08987822251362353,0.06705157045029496,0.02168692254045228,0.031330624553121085,0.026095986241741906,0.07222724088737505,0.009861118380835004
CXCL14,-0.02014955143502806,0.02534878391143299,-0.024475921934781254,0.06336292463993577,0.0907752748936446,-0.024554806818800647,0.02253101323489871,0.04847077770693731,0.1343884222152823,-0.016045629134847403,-0.017198657950065564,-0.03635874684185519,0.06881712246922259,-0.12989874248510208,0.0318969819808715,-0.07596507164525904
LIF,0.07139141750846037,-0.011793431519108999,0.0042641319658050306,0.06609212353863315,0.10393387416208673,0.04761420531416555,-0.01796940251815741,0.0709830775075547,0.016910379989404024,-0.02283286111816836,0.002208733458182035,-0.03346706710129935,-0.0011407389004721373,0.04406785969078103,0.05670574379533833,0.0560013662863125
IL17B,-0.035672835167604014,,,0.005260850988935902,,,,,-0.015895610325993806,,-0.02061590161772677,-0.01811873406950022,,-0.022438106876376863,0.01278334494360018,-0.029018044183520955
MMP1,,-0.02817896252257636,,0.05007094451603917,,-0.014043901061117338,,,0.09623635580273457,,-0.032571519565260575,-0.03194569802893324,,-0.016248129509265467,-0.0004809683460434258,0.04807241284742952
MATN1,0.05564534158398696,0.05096599513549654,,-0.019449600479279325,,,-0.017347495454487976,-0.018656077814678495,-0.02434446212989755,-0.016254845021799497,0.07373506079554408,0.03770052445094693,-0.0006231038836002733,-0.023124877980263525,-0.00787160060762884,0.014086094769412862
ADAM28,-0.032694977397283095,-0.020395094006648996,0.035894574517372206,-0.025833574971007144,-0.03431579841647354,0.001374356555197635,0.03071666837728711,-0.02650429076112333,-0.024263150646430722,0.009370731238339276,0.026965741984866048,0.012124658869663373,-0.07739184619012669,-0.009733916829498387,0.006752325412709722,0.057364799973247095
TCN2,0.007552908528379735,-0.05822112086320444,-0.016484003190291998,0.03776008571830663,-0.03549698369153716,-0.06150634571870914,-0.010012430351264291,-0.053466475576630645,-0.10961739516914404,-0.03334458943712786,0.007026309709745754,0.002788818618977148,-0.062176734664384024,-0.048882465381822886,-0.016257600958991578,-0.0314471092639035
THPO,,-0.024720130813051855,,,0.08034162843052212,,-0.024668894934345757,-0.038300118814030025,,0.0450349998765138,,,,-0.0200597605538864,0.048336935795365986,0.08933546754527749
CUBN,-0.03435988833344675,-0.0334887727435091,-0.030672895918775537,-0.006590776948005547,-0.0035681667997036356,0.02885758771364631,0.018445692421812158,0.04010351582709118,-0.048197159630285376,0.004461060394005126,0.06596537145367724,0.05110209480418256,-0.00998496013832593,0.030211322127164222,0.030813165940683996,0.02822990996526112
TIMP3,-0.00021245721246778869,0.03753688928746019,-0.02685969905261948,-0.00294890818330512,-0.003589853503739118,-0.006143895125706028,-0.026954192361366237,0.04399198425140879,0.0016758283072973294,-0.019862944122103245,-0.00776526708585371,-0.01907122691343343,0.003474754618674919,-0.05232995936192148,-0.014779112220959283,0.011785201211249484
PIGF,0.0507159300151246,-0.07467271161001053,-0.03063110154120722,0.01335046756486221,0.0014088214451033287,-0.023112527998777943,0.03603556979659869,0.012618214797280262,-0.014864239130555753,0.019903337887899962,0.020764497420678846,0.026244692864225854,-0.0055097364629780165,-0.013446729334598758,0.005979150676574045,0.0037663973424606582
CRH,,-0.023947083871460377,0.00456930219533312,,0.01815101764311818,-0.014271163326237521,0.010145431046622836,-0.0293690213045634,,-0.02223244385835685,0.005002154930694237,0.0033855147921843364,-0.03784165924185175,-0.04988003067942653,-0.030906517081232123,-0.03965382932242119
BDNF,-0.038347447692490835,-0.04160653364938177,-0.014296300836329585,0.014977952870941889,0.04518123524266114,-0.006066049395545808,0.01877834636852002,0.07056457712590415,0.0032571601015439966,-0.018307132443326178,0.004265231901557264,0.02203160163643352,-0.036683783934711195,0.014693782436687185,0.03400423512181951,0.07600994425441283
CCL5,-0.008851988307372632,-0.006158588222517982,0.01191692262928024,,-0.03175501199294087,0.009587945901974114,0.04764853996513213,-0.02432802021523135,-0.04237474237731419,-0.022051654541158715,0.034983291704845244,0.01071790274999863,0.076212694349613,-0.021760733233153397,-0.0036452314747387102,0.004926420095018031
GAD1,0.0043143854382899985,-0.02029307657937243,0.00963126569977239,0.06813187132922605,0.012514627817972773,-0.005863491994027311,0.01214228748533778,-0.05323796866010479,0.019091637747984825,-0.05781564131320973,0.05223358350561541,-0.008440900170533065,0.02903475199858773,-0.01218006697651069,0.03574601920561288,-0.03278803168785291
COL14A1,0.024584793469398916,-0.04843273054816002,-0.019942767080568646,0.007319188251073718,-0.03239741575351964,-0.017359397357842123,-0.0065570324611940595,0.05508344141232071,0.01805630817965297,0.025540137642438312,0.06582300418955321,0.016843160603639898,-0.044725351789489116,0.0008249700209037686,0.04096053676730935,0.0016515700285322228
HLA-A,0.034640608764777786,0.02588103855813659,0.0705951299973215,0.030408594529760996,0.06762613586963433,0.06024446915104459,-0.014696662693208056,0.07790996130868401,0.027022753150768748,0.08105077585649996,0.0036285857226608827,0.012315506482593774,0.03606842485411463,0.03458752661903286,0.05521875751338581,0.08087456655333339
CD5L,,-0.02394708110096518,0.02889557014530597,,,,,,,,,,,,,
FGF18,,0.039974420976682676,,-0.0033865573499401477,-0.012159989566615735,-0.019471720241483297,-0.02028273214030555,-0.019990722370457605,0.007033544973310699,,0.047344398189157214,-0.01622240373723987,,0.055355161887639635,-0.027584979162684563,0.14812383838386914
ADM,0.0733789427051906,0.047720735503002244,0.059997212460462475,0.08029938971692907,0.14730752671432282,0.02439456641606909,0.0036579305458969646,0.14174966488154528,0.014179519412664678,0.0911061454858844,0.015446106778495323,0.0002608907375998399,-0.0705563332933809,0.08889939055439795,0.05659487268672826,0.018531252241387363
CCL15,,-0.030922091362699505,,,,,,,,,,,,,0.07950121070054239,
GNAI2,-0.01887166637176766,-0.08687074797708892,-0.031667598071393924,-0.007660459986752718,-0.07774297088497664,-0.017562412062739428,0.03411786042013738,-0.002277982562741814,-0.017663923128696534,0.0544823161414474,-0.0018815218545843904,-0.019161540372775135,-0.0017784692460846756,-0.014347713175119431,-0.0020718757973415894,-0.019724888701083694
HDC,,,,,,,,,,,,,,,-0.026763319304919188,0.010977115629736793
COL11A1,,-0.06065732769816036,-0.001969355295648845,0.014065590628354399,-0.014780021466002165,-0.0025676981072630806,0.034121529291974095,-0.009162685200441972,0.03951647068284669,0.03896592268999245,0.051292904962257295,-0.023971831527318688,0.012937497280487324,0.028766189574939635,0.0715278984880078,0.04510457501979993
