,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TNFSF10,0.07951275726508104,0.04457645395452421,0.002576832277697946,0.00971332784712507,-0.02737801267327708,0.007283824524493,0.0022623158993033735,-0.0631493418390455,0.00958914115117792,-0.08405713741021256,0.13496853117510396,-0.03060307336903752,0.0901456583176679,0.023137557852657687,0.06615550012133341
GDF5,0.06176017685083869,,,0.03509209644466939,-0.03871165296088085,,-0.02917186360645404,0.05251932607185123,-0.016473372453672197,,-0.07181772481662478,0.0219722369903455,0.034358515614301366,-0.009959818310321637,
CHAD,,,,-0.002352419530516202,,,-0.024514747781175773,,,,-0.02712366243886757,-0.020001490547259283,,,0.03030336406325029
RGMA,-0.022223398021662268,-0.007824316813284011,0.002914484350394783,-0.013156843108534828,-0.055930402785071186,-0.03302564848013222,-0.04802693882858764,-0.04549307289836893,-0.08574785191835554,0.006134615402012941,0.011518323709168015,-0.010286147853429288,-0.044539652373647286,-0.005892474942905905,-0.04942531902341269
CLEC3A,,,,,,,-0.03736545585124956,,,,,,,,
WNT16,0.002976390487628569,-0.012869012183010736,-0.003966340440827272,0.024172998948453008,-0.019341405635282877,0.015273978774060185,-0.03675392996711328,0.007102448521500104,,,-0.022407033560144278,-0.012796408972966803,0.00947430809915195,0.012928158388086957,
CX3CL1,-0.04222852991504097,-0.028329448639970247,-0.0009754787554248895,0.06432216202296842,0.023668093502701774,-0.02826484986454301,-0.01342229494126313,0.04618077307575972,0.07313877921613664,0.01172954947342533,-0.00885977793977726,0.03455261986897561,0.08303980397333117,0.03198972191633632,0.027676605804400563
FGF1,0.06585608812331528,0.013917716079083502,-0.06282322561132712,-0.040216561777887794,-0.07371751004740526,0.017704874650691163,-0.006396494110066558,-0.06663651556196269,-0.013341655327993567,0.009045182165281489,-0.018220440905870338,-0.009299265494158195,-0.04997059429611738,0.03092309244563531,0.08112158362758481
ALOX5AP,0.03339878900123735,0.02291860167499588,0.03316424037009894,-0.032035306874913363,-0.059141545371066244,0.047308466986172526,-0.03437704363177771,-0.06365214487619969,-0.029185043649969534,-0.009614684506131864,0.03463326772142944,0.021955854215005295,-0.030538483431693922,-0.0858580431639031,0.007798213047531658
IL1RN,-0.04630848431028849,0.056974892209545436,0.05605505790393892,-0.033910100276509154,-0.030814523173134403,-0.027312135809214426,,-0.08376128047335735,-0.017691892783405515,,,-0.013565911151051444,-0.04775651050124371,-0.0583452291182132,
PCSK9,,,,,,,,,,,,-0.012420913893629154,,,
FGF23,,,,,,,,,,,,,,,-0.05258132062864446
NPW,,,-0.018885048807655198,0.07493545746072282,,-0.014005706324019734,,,0.04707827120836921,0.021345151702408208,0.09341062646850126,-0.048895821708698405,-0.004408114169860413,0.010620690110683433,0.13678138242639515
CXCL9,0.08290730270725646,-0.0038720592267021308,0.09101425336746762,,-0.0372683904367785,-0.016300548414737336,-0.029171858839106203,-3.0354658789014376e-05,,0.004235904393709389,0.03970867745588824,,0.08316385464346286,0.06616167236593141,
ANGPTL4,0.004073862674964149,0.00939586362399424,-0.022958357692927388,0.0067147811523399275,0.004588324960470334,-0.030304407252381736,0.014981884355002988,0.004590135097374398,0.05373262518065382,-0.01628531795280902,0.0664929601127896,-0.02689873218604158,0.0387433615698256,-0.031746246575077984,0.14535762751014658
UCN2,,,0.008475689051325608,,-0.03265312514363353,0.14328737798085767,,,,,,-0.014035570918179854,,,
OBP2A,,,,,,,,,,-0.028497828528687347,,,0.29208044182203585,,
COL4A3,0.060813251487789294,-0.020985164081772655,0.07876999743977632,,,-0.020463461009910856,0.016245678115805576,,-0.0223116323328184,,-0.02974452843960821,0.05546524935713081,0.004439736952792675,-0.043429601488060646,
NRG3,-0.001610175646417313,0.0008519122020347868,-0.009420222612594462,0.11085193902358749,0.09296671922796494,-0.02847060768137172,0.08007197291256248,0.050784951083432596,0.11292875954541698,0.03149801510622552,-0.007467669674080914,-0.055500684381695184,-0.01815265448685316,0.03829569766361262,-0.039486406076161065
IL23A,-0.02095416911282606,0.07702035747453649,-0.02060194144169785,,0.02295158816064365,,,,0.009945469698634564,0.11764700158581158,,,-0.024726762967469052,-0.0025200441819848967,
COLQ,0.03487529961586526,0.056802360266384105,-0.02934278170422933,0.01515336314981939,-0.05371691294336233,0.012137833548769465,-0.03268250015149671,0.10431790920468385,0.007485857338599848,-0.032630762148013887,0.021609816147373666,-0.02991332710914907,-0.006561194436540621,-0.05494214807751939,0.027488962040176573
SCGB1A1,,0.08485293609239238,,,,,,,,,,-0.014371074404735139,,,
TNFSF12,-0.022894855284970803,-0.020623914993208457,-0.015467623976707165,-0.0018449356899749054,-0.03055766246501015,0.003504544206996226,-0.00614577902561625,0.0061192393436375015,0.012870837505330501,0.014006146170839414,-0.021417763783987447,0.049490857508122175,0.02178530776198359,0.013821013343259246,0.030466238692129468
DKK2,0.02799129429793702,0.00579672687250323,-0.013287832369301531,0.08890376044612658,-0.015105304386376783,0.035860706838940395,-0.005820210386256639,0.05826251963342083,,,,0.05022251865127408,0.105513430188643,-0.042224254810030934,
FYN,-0.01778386306503855,-0.0012657899258572364,-0.05594207844717711,-0.0683921622971372,-0.03352663256008677,0.01091635274521259,-0.042008671818410954,-0.037635606067640714,0.013053518087784332,0.023822283203720682,-0.020865102887941123,-0.027604250352726442,-0.06104999092084421,-0.0022312828426644883,0.08718976210993719
ACE,0.08999498027833344,0.10202728199504335,-0.01604341357659527,0.042700888132479596,-0.0383112384776191,-0.001059182936190132,-0.030439233056661654,0.017930066207521984,0.0027784196594469383,0.003279939156233093,0.044892426574584206,0.04945207456269922,0.11323458224675988,0.020639597120958232,-0.05258142303618221
IL18,0.04611799981996546,-0.03132542782679961,0.03457471013987994,-0.0010122176070326975,-0.04382167685612338,-0.022916921252761714,0.015350906650889628,-0.0324563846139968,-0.04247965033947437,-0.002330377408640802,-0.04695202935167434,0.02116405188356858,0.031032987255273325,-0.016990082780442374,-0.008485638023035558
PPBP,,,,,,,,,,,-0.028811467913065936,,,-0.015222006440372431,
CCL27,0.01151874212957528,,-0.030851069176792773,,0.012713122366473399,-0.009783588774497785,-0.020678431331993916,-0.051903544925145234,0.03606751660452423,0.030849730943040457,-0.013741121975953358,-0.021409324927020478,0.008732257341443249,-0.0384829458214426,
SERPING1,0.04860728786444359,0.008727090281151208,-0.0052389157573668865,0.05721714987644621,-0.032380570410772774,-0.005099883233447949,-0.00833267356926849,-0.019363564009904414,0.04718122443770588,-0.09616767321412324,0.039078939256563146,0.012517030246716207,-0.02956002663419588,-0.004129862212815572,-0.0056805826711553995
AZGP1,0.01639312766878226,-0.010812093222111765,-0.03126270919614047,-0.11420163924083067,-0.025818942867298838,-0.029101710250359757,0.010611551027391133,-0.0015045053426631487,0.038785447521924664,-0.035151875950293135,-0.01794491040521888,0.023442900218159504,-0.007180953368107486,-0.016331808614451857,0.08740743008829033
INHA,-0.024382802104799935,-0.02001138303975205,0.02723639803933414,0.042305174379736146,-0.05865839455057916,-0.028802316504054508,-0.02279113674304571,0.07713761633715095,-0.014515928291070975,,-0.005345050080879855,-0.03741216941830524,-0.033331864643813595,-0.02494046760474204,0.2624058104079962
SEMA3G,0.0807920554053842,-0.03289177193200601,-0.001130506372613983,0.018413257198524102,-0.015042959962291515,0.010065581141018833,0.028140930878909506,0.019491398888836303,-0.025177288443669163,-0.055372882457789825,-0.02308738434665596,-0.0025354343303126085,-0.02178451247566673,-0.02980891322241174,
OXT,,,,,,,,,,,,-0.012034278040748834,,,
COL6A1,0.04347783126814335,0.013719610254525262,-0.018980022964525934,-0.00946440113280499,-0.07507070321759565,-0.06809273159257959,-0.04403300112872968,0.047263786514855695,0.034642257198354134,-0.02256188224966583,0.03637741674242036,0.0014397044826216033,0.1068518812043731,0.011389643593981598,0.014984901943057993
FGF17,0.0403281008350428,0.030881377681911508,0.011247969895979973,0.02309498527213745,0.009544314928392576,0.02529522659909088,0.02675366834909769,-0.00365299718006765,0.006439587704579701,,,0.03724807794204033,-0.016318475254342293,0.06847385406169389,0.1701864027001141
TNFSF8,,0.08812733231179826,-0.016704310427093607,,-0.03081452343638014,-0.012951025966047016,,,,-0.032068127561412085,0.00026699593529102195,-0.01279641066196238,0.13140098706572936,-0.01246684150435511,
FGF20,0.0222125179203935,-0.018762493168747375,0.00046174226127043564,-0.016681808225844977,0.01578399343151383,-0.010235660272870668,0.009096582646137214,0.023191228879825856,-0.021540884073486723,0.011392913158444845,0.00795641438963257,-0.0258911947543326,-0.028093389671023705,-0.017836245892714736,
ICAM3,0.035311144827265724,0.031155340600299335,0.018120491576739898,0.022082168685527283,0.005973681416683892,0.08439520881997044,-0.0477111288654469,-0.0075193127663868535,-0.03713523007082223,-0.013080736086426497,0.008534272320596236,0.03035161095706887,0.1106339776620675,0.004669474915004878,0.0475036905161442
LAMA4,0.09619820760024675,-0.04142848569060406,-0.02008045672915761,0.023600560217928456,-0.044595425239863776,-0.054622718952360434,-0.0472025146891337,0.0043822194669151954,0.06917741906108521,0.017588390308644303,0.05047017298116946,0.0301979808803094,0.11266199754747369,-0.013506899681129244,0.004550483838027776
DLL4,0.06877740028890739,0.041614966849572825,-0.017378447315389914,0.08011093432624045,-0.03395812045366702,-0.036408177037488346,-0.007895421510452586,0.04742771566508221,0.02147104288724473,0.023598655222041107,0.0782853483383069,0.0308637620200553,0.11100723758431763,0.03678198434638328,-0.01164210215570295
SEMA3A,0.01003274800057757,-0.02386510859401767,0.02664057267830315,0.043624007813717704,-0.04551344717441221,0.02562347349694584,-0.01758216409503409,0.07399022433859913,0.03735860348037996,-0.060926354775317874,-0.007205942865723835,0.04196582697358003,-0.024933568410068038,-0.022116069405999878,-0.03932478334219582
RLN2,,-0.013613559647739965,-0.016857868818689035,0.010730319977043832,-0.02867768115548986,-0.01319223714906233,0.035598065922667795,-0.0026965708953467444,0.022293966976646724,,0.0037731381108376556,0.03868861834347192,-0.018833351246913013,-0.03976596005014242,
C5,0.01624048925850115,-0.03773396537382407,-0.012557540174106013,-0.03644371800758543,-0.07069998383515343,-0.01832448747873837,-0.02427321021434841,0.061217568389048585,0.01607490974380839,-0.06332420936857243,0.022615876021257378,0.004233410650239807,-0.005192564490781738,0.0024752377174592903,0.16478673179891506
COMP,,,,,,,,,,,-0.02683303395463338,,-0.0048851085455692495,,
EDN2,-0.024254725244567454,,,,-0.042115826674773524,-0.01601977215173686,,,0.019532885699899305,,,,,,
C1QA,0.05380334268562935,0.06811685673932259,-0.0011600995661178333,-0.0766066700408403,-0.05678163481763822,-0.003708856446440601,-0.00916854861234395,-0.05573050728606972,0.018863099962567003,-0.060325489765134056,-0.02461789794749921,0.025005379439396753,0.05033670057383965,0.0549774817317039,0.08145145575348864
UTS2B,-0.02595529017047231,0.02650323168173303,0.05282493269783781,0.004228750257815263,,-0.011403270375476535,-0.02025990244427493,,,,,,-0.02006689855936153,,
COL9A3,0.025191927279998534,0.03345734901569249,0.0228202074585234,-0.06387468736656224,-0.09691003179033227,-0.004270088470772587,-0.017367192812046333,0.030073158873336666,-0.059512508532746276,-0.008083683337840096,-0.004454677791716987,0.009747584413328382,0.016827393721810253,-0.023537493337670676,0.014573164217838195
DLK1,,,-0.006921817683868194,0.037446937985629807,,-0.017736808745340372,,,,-0.08147630093919721,,,,0.06299356067524112,
HGF,0.02650699574355567,-0.027111086694655513,-0.022984022185416897,0.03397322309984752,0.06061533445252104,0.007543855949487787,-0.037159634947262536,-0.0637882908570786,0.09779223316638555,0.005258349634631632,-0.021514635146631395,-0.022026432815826794,-0.03409913992296889,0.042286113536281526,0.035319044579344476
P4HB,0.005560443619859866,-0.048692531098571155,0.009455491862329605,-0.05021955430283299,-0.10324968606042588,-0.06972831397175959,0.008448637437771585,-0.020130454528526066,0.012531743329780055,-0.09350006960060754,-0.0009472870011248939,-0.03680451673825108,0.09135086170013253,0.006484812099210895,0.11266950244978621
ADCYAP1,0.0657700476186282,0.03301673876788145,-0.015211033617318008,0.1545150716966047,0.043432853244829386,0.0693561126180633,-0.01671836280386801,0.011281986157290744,0.04460648003180497,0.04441281437502959,-0.011461081204698922,0.026513278091712795,0.027808313352778044,0.08593380552583628,0.10805249930871914
GREM1,-0.024037029253592627,-0.003003194421789094,-0.014570483622504534,-0.015548758917640976,-0.006518778793084901,0.032744646155697166,-0.02347976860377022,-0.06068995196610254,0.023623937328364618,0.07008921518209003,-0.0030791646562131074,0.04434003416348526,0.10960576949362123,0.07412984922330221,0.018370321580760962
EGF,0.0493188199049082,-0.02149002562447505,0.02747876231435466,-0.023749871279742384,0.04160039265223415,0.0549979144470543,0.0445134875435601,0.016877571876289382,0.0017532202447139845,0.039639663836284915,0.042856221062408224,-0.017671400458722657,0.07229303032276604,0.004304023247394716,0.11718151012176005
VEGFB,-0.04053082188075983,0.02019835511536459,0.021465570625472705,-0.033099367847496085,-0.09506433314729137,-0.020182977011866596,0.04750180345269576,-0.03897646805554973,0.01513734431318535,-0.06950997707579588,0.0044055492422178195,0.021250372536676117,-0.07676210127035618,-0.06211540123324317,-0.025971460028466387
FARP2,0.05251206553994398,-0.03112730908953068,0.011723960235439715,0.0001546517836278172,-0.03718515036761761,0.027536957650505796,0.09023209677791681,-0.025473918148937996,-0.0279071991052986,0.02229453208736074,0.016009959959899275,-0.03328257967622766,0.03068057534053388,0.03230121662293702,0.17341082927642293
BMP3,,,,-0.040444773140435,,,0.0061688781809901925,0.06395179568989637,,,,,,,
IHH,,,,,,,-0.018654708638558257,,,,,-0.013864955398493887,,,
LAMA2,0.097857522701317,0.00397784235650796,0.003345545138132364,0.01356611123932555,-0.043700136503728684,-0.015257207883368613,-0.034629118603042415,0.07816073451112321,-0.03798193290371704,-0.11273704146475315,0.1224237256860214,0.017671087336322482,0.10583865509897639,0.0073544817758110625,-0.02367615569945883
SERPINC1,,,,,,-0.012200469166693354,,,,,,0.09416594916453054,,,
NRG1,0.04981889399536628,0.00420334705731794,0.010388906663837332,0.1481627733166852,0.006997954957421852,0.015121904975533432,-0.041692845666627926,-0.017555335572992204,-0.003696102307613082,-0.02338777729243662,,0.02845677719663298,0.027689356949155565,0.001991249099495893,
SPINK1,-0.05315660301709537,,0.08514989439576877,,,,,,-0.016970805925137916,,,-0.016830642848610387,-0.02625292414168892,-0.0662737795885554,
EFEMP2,0.060787670756610894,-0.030039868061677046,-0.00508337815892371,-0.01820887157253673,-0.03352669011044861,-0.01902004030374159,0.0009926428902946518,0.016725421455381632,0.005034666106820357,0.011354359260386623,0.005530361121914415,-0.011114494507232654,0.02814948069790925,0.01578364254303694,0.01226986426850485
SELPLG,0.025347123629024387,0.03266942520227738,0.01684747050844423,-0.03680962389158604,-0.018583481235310857,-0.013460998877120217,0.016060794246450828,-0.08178016063278627,0.055428621464714466,0.009419318370178037,0.015508711185281892,0.026714981014015603,0.01802765358429102,0.02293677954229353,0.20510278212290753
GDF6,-0.041174237710593406,,-0.018885050441568598,0.03291655739236103,0.032115758063470876,,,,,,,-0.03335157788350013,,,
HLA-E,0.06117796654924553,-0.015657844137284976,0.008489820108967254,-0.04036113789205,-0.0930607007934469,-0.04799149534442486,-0.036541206241398144,-0.06661941414651495,-0.04357045140029996,0.019836168189576026,0.08070837028590523,-0.0016769252126822285,0.061176850221025925,0.04480658928141949,-0.040215772519114845
PTN,0.051924688472583844,-0.00982195850709347,-0.016013970627817984,-0.04362133423107393,-0.12712287044989293,-0.04238270832097999,-0.035666267983247735,-0.035282890925957405,-0.09780604060457451,-0.062189613526661004,0.0023407592972734684,-0.063071128849701,-0.07490914813005606,0.017395531573387725,0.022529991735659158
CD274,0.04271671717707076,0.034443794013377084,0.025341549585695004,-0.057834435036961014,-0.028266312223130488,-0.034987501119587025,-0.007166175214405863,0.0903062875379763,-0.01568137118407738,0.0035028290390154465,-0.01807081826063111,0.01891675698908516,0.04207523787669331,0.022688810855003395,
FGF10,,,,,,,0.06318458849231141,,,,,,,,
CD14,0.012879926272759981,0.015076389368534391,0.00797967039207512,-0.10323410965067985,-0.04897029767659519,-0.04341442688138907,0.019591538919809883,-0.03253821719182944,-0.032948313416453025,0.0017616874388350615,0.006488129952928392,0.003582775786763308,-0.029312449037935485,-0.07137035198783112,0.05263661540621504
SFTPD,0.03446960392451507,-0.006596726068735972,,0.03092870711998582,,0.057831692026504955,0.0029230847062111797,,0.06715520794541782,-0.030029568139548938,0.1302194558791742,-0.01647691262815756,-0.01788485405189722,0.01400414820848179,-0.05037609511478837
SLIT1,-0.011187291532355112,0.07725529407500523,0.011544092130613836,0.06849920679620704,-0.05810931928941946,0.057477160324567816,0.05670140526260182,0.10201834354510975,-0.00046865013026354255,-0.08343719454276277,-0.0352177991794558,0.06012570101484223,-0.00932382786360879,0.055216831830974956,-0.005796661288085246
LPA,,,,0.04532448390979557,,,,,,,,,,,
CNTF,,,-0.013287831003309264,,-0.031757349633849775,-0.01039990363894849,0.027152340424760033,0.03315779539113591,-0.01970491670367743,,-0.023087393457083983,-0.014035570918179854,,,0.045720157981304674
BST1,0.04639228604002345,-0.005564524433366414,0.006374929897817241,-0.03173904542418197,-0.06784235418940338,-0.011382478570870514,-0.03717283927679297,-0.07204576177083419,-0.015500773157681683,-0.03028367502372563,0.02829278283629331,-0.023058744411938534,0.07598176189121114,0.03226931811139977,-0.051855098282949194
AGTRAP,0.01820592776446155,0.00446011155983366,0.054871481545255216,0.01048582486726942,-0.056290220021835966,-0.021563915755915722,0.008461303468839611,-0.01209349096265571,0.015179147888831254,0.004811822874977329,0.038542852156247365,-0.031369327794043195,-0.0075071789381273716,0.06751463499158397,0.03304921472632283
LAMC1,0.07986265892345275,-0.02000249327986129,0.0100511811915029,0.024794384590446115,-0.0648660157096154,-0.03022602198149444,-0.030668585635348494,-0.021995890649572115,-0.0021646087631824284,-0.03934476626307574,0.05524638044645144,-0.0049230416157978775,0.1267732099775786,0.04110059613680407,-0.07597223894348575
COL6A3,0.08655745337825305,0.012612214568820756,-0.02649197991943883,-0.02890797354055839,0.07290376020205282,-0.021562284606213535,0.001660905014914399,-0.031426835448131366,0.015601166509708041,-0.05297192074637338,0.039091947221436746,0.002832338758554731,0.13361927450203462,-0.04158833238628952,0.015666619893762744
FN1,0.08977456094157141,0.025715136249247608,-0.0048215900312775116,0.01892032560610091,-0.07674887854396327,-0.04302877536289676,-0.027100111992613054,-0.006462174892461481,0.006026027561708593,-0.03145228195143702,0.10199724914024991,-0.004031279373890319,0.13537981175317468,0.0002103044286995047,-0.0043862571727048645
MIF,-0.07985886193302529,-0.01402263689159031,0.029801074276256553,-0.0399581152022083,0.11795007333056319,-0.052193303714253236,0.08237297871782405,0.01944227431219414,0.06289929651722184,0.05167070139002918,0.06702633499439516,-0.010247786280278195,-0.053898406222740884,-0.02303260063266794,0.07706463639028308
JAG1,0.11218468465372591,0.011284964155171023,0.00808949480899984,0.029403141653426283,-0.12140477224967132,-0.014366947259780575,-0.017993458965072845,-0.021674013313881562,-0.051118347415995025,0.05580978468184764,0.03635275500748369,0.0799356395328701,0.0847218008905648,-0.01832041457522633,0.07922810135605414
NID2,0.10113888577225658,-0.023756427451390765,-0.023576820577202912,-0.0008132199772539847,-0.04597521687298372,-0.027375455095280093,-0.0209922991776184,0.02090123712745841,0.043273223611128245,-0.0877045157657926,0.01783938011539219,0.05991154413255688,0.09941151060513077,0.030815102975374688,0.014790862281644362
EFNB1,0.025833023787132384,-0.0589939300833871,0.019588191763594512,0.01880121848573098,-0.009848764644646173,-0.02688099289737193,-0.02077803814376961,0.05204012331667435,0.016111700763783876,-0.00657294630020266,0.008327288608731633,0.05901036418147428,0.07399309055618344,0.037240206325146186,0.12029554685672712
COL4A2,0.10601064229550243,0.003927052275543269,-0.049044124214681024,-0.01180350120264684,-0.07152518925940894,-0.053528055242636034,-0.07800472012011316,-0.052451012293763394,-0.01532291423879544,-0.0032666218657084337,0.060413760188513126,0.05040375254193761,0.13916141358821116,0.0645610213378737,-0.11974453906616556
SPP1,-0.059920729487844555,-0.04751448695223527,0.046062311335038034,-0.10683624780219272,-0.12500745083432416,-0.03131957953824371,0.03663180654542906,-0.0837772762543192,-0.034014550790492454,-0.027457410967224455,-0.04327332320388713,-0.06560844002238407,-0.04282345303212856,-0.024125699169096737,0.1757226951835244
PODXL2,0.016972926345008126,-0.0053793359091073014,0.0053821933877299276,-0.06574252097194462,0.04389161980948639,-0.006703650353371627,0.04975807473448834,0.11498000341659051,0.013624750132242397,0.034333858135325024,0.041922535492470665,0.01685304443999494,0.0124220601744824,0.06701151585282804,-9.41753647355739e-05
IFNE,,,,,,,-0.015464838473886458,,,,,,,,
FGF9,-0.02416758546661746,-0.03569226212037668,0.01322701667582793,0.04717824557968455,0.07315261872182606,0.08078831240110242,0.029168884961943715,0.02316054166171739,0.013052923799381647,,,0.027318194516759358,-0.026656236452168004,-0.04957703257246306,-0.030351343136697108
ITIH2,0.04602852243009094,,-0.01775305518451959,0.03294222766937066,-0.04031498439720114,,-0.018450284530779064,0.07657085481855576,-0.02761846218978629,,0.08856982795262154,0.06676931281729433,0.024780505930727333,-0.014370694860173576,
ADAM10,0.06599846119014775,0.0052229321644869766,-0.010557150755287709,0.01955539832362408,-0.045066426876552955,0.01034375765368711,0.040344723047812954,-0.007703896107205047,0.006588724264065792,0.0052469969902681195,0.02912732183538048,-0.03749347843817979,0.05129579556267581,-0.04153408946284862,0.052606384953296115
CFH,0.0775000963282771,0.0037742211441879584,-0.01843387196873581,0.0655550517366918,-0.026436628133300208,-0.01665887829128072,-0.05060091183213552,-0.057081442476175914,-0.060927920392407416,-0.029544874765776136,0.04033064409380974,0.046782642485106975,0.08758724121835706,0.004477751103223635,-0.06613492859249974
COL4A5,0.07437380078074111,0.038185081324620763,-0.016063128722709267,-0.03873293677004734,-0.0939404105758138,-0.06023645797285744,-0.012700130389396184,-0.021522543853643255,-0.012069652818029165,0.03260647186002168,0.02324251115732622,0.030850699756213792,-0.0016841493707346312,0.004685204594610568,0.06363975384039043
LTBP3,-0.024240787998923295,0.0530099796401385,-0.021639771999557533,-0.005021012451590274,-0.04175019203935003,-0.05676688924347337,0.01163648426256832,-0.04443309607298171,-0.012793076545537341,0.05584270282451687,0.024014077461152687,-0.0889114280815897,-0.028079776797899747,-0.0608165017850613,-0.001959852972532937
GNB3,-0.01923088453700476,0.047016626147502835,0.020954575730089138,0.09873351888247789,-0.032888907744525964,-0.007453296966126712,-0.0006047107166336097,0.04127664628791263,0.04187389138293219,0.06483381954506197,-0.0013688875096450547,0.07687754165003481,-0.0042405146727141066,-0.0009038067309306062,
COL6A2,0.09441373291057319,-0.032132748192326595,0.02347041680344663,-0.001335118949585197,-0.03631196737690528,-0.03776787748268103,-0.030379390951638555,-0.06430139237260178,0.02676595711971592,-0.04303045175176605,0.049358896774428465,0.010835703693019826,0.14070822151537177,0.033649721590402804,0.12854141319995438
PLG,,,,,,,,,-0.028705229439091217,,,,,,
GDF9,0.006741043047192342,-0.023601285286667013,0.020039576731014305,0.08289827133592446,0.002496092502281263,-0.0075301810636093725,-0.02777063024178307,,0.03478899916549114,0.017450554064383592,-0.03389426046784054,0.05145045710375659,-0.038408980656989576,0.0116655934689409,-0.008592860280102178
NCAM1,-0.0020162118584081735,-0.043837174889183816,-0.0741776399629729,-0.02707052463215447,-0.0653239212159203,0.020325794813985186,-0.010110280228319677,0.01504846371440419,-0.006490531033256664,0.10057702651800275,-0.057233727202335175,0.014910988008507209,-0.05080673778939528,0.0646927190018585,0.09231783847491334
APOC2,-0.01662108526015642,0.04453386313633523,0.030334503789344863,-0.017771243943018943,-0.07255797188746736,0.019232901801252845,0.06452418995017033,-0.027081668134124045,-0.04802815165576334,-0.03979634241750069,-0.03477746631905414,0.07519867713301921,-0.02933895360185768,-0.04241400323543303,0.14182270091231639
BST2,0.009404558567321813,0.025969534391407825,0.04552642930279542,0.024595703403721463,-0.07185426440070852,-0.04915987679817264,-0.04465326863523076,-0.021326968478770653,-0.0630609777951923,0.02332938233375674,0.02653172773245864,0.009633862097146817,-0.003221468084356571,0.05129251233092043,0.08002906475887064
COL5A1,0.08054915730794578,-0.030923967862475966,-0.014042183493591282,0.006131584260909189,0.016851845616319746,-0.018569758897725625,-0.009313605892400267,-0.015872663632709297,-0.03710904138014731,0.01577107832174133,0.03273693664649413,-0.023007845383149983,0.1284958324057231,0.011060487600628655,0.06947412011933689
CALM3,0.02975294624576153,-0.04288063907143609,0.031568097825924527,0.12003468606575908,0.11668175625719623,0.09781890445583415,0.07379134506863569,0.043150400044250636,0.05623996706101541,0.03162460093357241,0.05643821777363408,0.05006305418455801,0.04358341309791472,0.03348283180707848,0.03796638455692395
THBS2,0.022954674422269804,-0.006996298448053758,-0.05168926669665896,-0.03708902560559883,-0.08711806525577927,-0.02647678855150086,-0.03170177807424053,-0.013054787680108608,-0.02388019284842911,0.0647491267854567,0.01700338917734969,0.01743965564394706,0.07835791403805652,0.020658952503979047,0.08265544318584765
SERPINE2,-0.02218401362609135,-0.06923016370425382,-0.021986374137429116,-0.09084631704172041,0.034295900925362985,-0.03040223788806657,0.002739168657625556,0.07146344004881858,0.006816677498958667,0.022467371298957622,0.02174447953131777,0.00702674341513982,-0.050539874992321994,0.020951253894954176,0.03558945227636137
EFNB2,0.02084391227581174,-0.025796293147071454,0.04115809055043126,0.02324759708081821,0.04326729628419646,-0.028493169524006004,0.027892485626253526,0.01794572502972547,-0.01590841102963213,-0.11571204162631248,0.04430888848677125,0.026262683858191544,0.062174493525767406,-0.0308034442464576,-0.033846141711478525
PROK1,-0.0226097946823196,-0.016573311478536933,0.002875987058609047,0.023179025520526496,,-0.016801215782122726,,,,,0.06510954040484354,-0.013161709461968414,,0.004003690643693428,
LACRT,,,,,,,-0.02463384637050689,,,,,,,,
MMP9,0.06624121729555323,-0.012869014642118709,0.017935712312302406,0.06868780159294438,-0.09445695149541843,-0.017366314668579,,-0.06485058106402415,0.002958826159299223,0.040867072777866054,0.1134282966820954,-0.030772720607957642,0.12512935056421723,-0.0018302124140460287,
DMP1,-0.016531079401624536,,,,,,,,,-0.02721883754939048,,,,-0.012207472160430886,
NPPA,0.057627930409948395,0.029842250237955715,0.03628274089305939,-0.015226609878523624,0.00921986815178558,0.006454130267538139,0.05360546191432408,0.0477301710129994,0.002768768151186101,0.1287923369308625,0.06443777193043541,-0.007465600945182636,-0.020406855435024303,0.012620825810696257,
APOB,,-0.013058956309466251,,,-0.031746462981007285,-0.021097363553887544,0.03575775608005465,,,,-0.004765472786342023,,0.09180113711774036,-0.021607723839587974,
C4B,,-0.014997112913465916,0.02825386501612575,,,-0.013662634286847643,,,0.016761404333739516,-0.02554135707896579,-0.025640579701813736,-0.01624813128018755,-0.017128786284240888,,
NTNG2,-0.01640354169082989,0.004472840766884319,-0.03578962941095571,0.029568212693358315,0.022090423764989566,0.039423368775331126,-0.02177341717831254,0.06420589969791175,0.056406754536012196,0.009740608740965084,-0.017437641870785673,0.023074922708344974,0.050760892157725244,-0.009587543376886769,-0.002481943245184262
LAMA1,0.0035530467115648893,-0.00798540907979134,-0.04068918152223093,-0.04690578922982396,-0.07782432874442223,-0.025153923318538097,-0.03999928204470603,0.04352610316735276,0.008912230533287364,-0.01859746003706682,0.05869735111405779,0.07426251386771406,0.07834986829641143,0.045025127978060936,-0.006192807088108794
UCN,-0.0353788983819717,-0.0067852537389077976,0.04134762271099194,0.030743717241872408,-0.0025751746550980955,-0.03093609356781648,0.014856752366997954,-0.007328467235626421,0.0016602199111551003,-0.038368207234791486,-0.006911428871291627,-0.03268972449262426,-0.01570547333391271,0.05722889840734844,0.08488876257251511
