,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HP,0.010210384091577832,-0.008977705206637203,,-0.06689898034055973,0.09981068177042371,0.003666062237609027,0.035289080668262376,0.019752247284249815,0.006269174748983065,0.009478366546523096,-0.02573303388978775,-0.03193644297186777,0.01631530871748517,-0.029060846035405298,0.010910560764820694,0.0316207569001342
CXCL2,-0.02855018582941258,0.04331131099309102,-0.015154547314952754,0.013148616572430808,0.031284111636988805,0.0444261246110109,-0.03137155335759551,0.09180550698687401,-0.05085079318299129,,0.020782947900131493,-0.07217729091778363,0.02073414629221692,-0.03564349911968153,0.0380955069327911,-0.02725503111899585
NPPB,,-0.022352932932816885,,-0.07623669219315178,,-0.0191677358815198,0.013198047522260743,,,,0.05369019631309502,-0.00688221440754335,,0.12195954578518559,-0.024237160581169318,
CCK,-0.017409876898839407,0.0006288279292191675,-0.0011560065577076227,0.016496531867347414,-0.05946706061227807,-0.0254110753632967,-0.0795838706252377,-0.03662931456176743,,0.06127451160005404,-0.003967080108106224,0.10018626235816058,-0.04815882040575533,0.020046952222466826,-0.017404568889835794,0.07423711017688656
SEMA6A,0.05596830845526591,0.026048060275986384,0.011743453637803042,0.009602751287253556,0.05472046850866625,0.014666462476519,0.019145938735517305,0.009302758255699364,0.054873311523828606,-0.07949911212972118,0.0815002401883478,0.04538486424516842,0.05325584846250352,0.03491062656038156,0.10628277968286406,0.004051117340137125
IRAK4,0.0339977572297204,-0.015201903723943047,-0.024347076446473968,0.01574399525195886,0.07965402481472314,0.0556374454094846,0.061178641094924664,0.0627900533899099,0.08893168254083336,0.03166766075679705,0.04610068172186246,0.04895686585218407,0.044342566929096515,0.018214645819749103,0.05508513942422055,-0.04784839514233
GSTP1,0.06146836927074805,0.05950251178942755,0.0484888430966019,-0.0335268910021234,0.05131974251706495,-0.03520646790688527,0.06750652615698224,0.09031397767848402,-0.028292255564503682,-0.0031072994417022503,0.03800044992558244,0.16564478122277343,-0.03826567718774748,0.02267824446400113,0.07897095558611265,-0.05061412095570428
VCAM1,0.002840133287082919,0.016827463378657655,-0.04397711990957315,0.0632626778571629,0.11933916927755006,0.033104954648915795,0.010759967162592069,-0.018380588011178742,0.026932994911184376,0.030299721048390852,0.04744259387043797,-0.010396260749068619,0.02743674982503011,0.003715279604129882,0.03762145260317312,-0.044971433113038334
NXPH3,-0.04392398749030546,-0.035051718786670454,-0.005246473535345955,-0.008452055223376942,0.061335624078162024,-0.006962242836543326,-0.04679863459065708,-0.018488401073644484,0.011629381537229236,0.0369715522071232,0.06525680605324305,0.12529293128958663,0.06545594726333193,0.04583240404799709,0.12895080223669936,0.007070112635880323
MTMR4,0.05516674604076054,0.061592932095289765,-0.011892754442319499,0.007750103480580917,-0.004617435248024995,0.012036651977740204,0.005557206294628439,0.07847402076056349,0.06838861464110192,0.05495552814867315,0.03387236521268048,0.06853801003865959,0.05851724306889763,0.033283787967134305,0.03302614576053308,0.013009789498896552
LAMC2,,0.014384523176729534,,-0.034675415444590185,,-0.01226862652598569,,,0.060229239751375174,,-0.034114284281118054,-0.01571343745928934,0.005026466684171297,-0.01818916336682475,0.10881955631931628,-0.0239368381241101
IL10,0.10382361253203436,-0.02603580674884161,0.06659046292773003,-0.02593208246988724,0.08804903409130885,0.024981598309915313,-0.018258400307722297,-0.00010149287843808403,0.005624832569195505,-0.05819688672481168,0.010544323469222112,0.06917781086481223,0.1154097138157975,-0.028002218251468588,0.021478518508671784,-0.041639983785715
SEMA4D,0.016271826857699012,0.026853673155506772,-0.04768659419435682,-0.009810402838294492,-0.0718394695113243,-0.008389877142714003,-0.0010241226847920888,0.038107377900437264,0.056987206110538216,0.017857020964042538,0.048441166173864,0.13178281195703143,-0.0768735226952438,-0.0007864531664064696,0.09592875699918174,0.04292515610900547
TRH,-0.02517234617045249,-0.01755514438207488,,-0.028141796291084306,0.06925930654229107,0.046350784721283324,0.07519968330498668,-0.059048423648470606,,,0.010922686950901404,0.09993179283655898,0.19643209182659047,0.002440090763210738,0.08281134321490008,0.09657833847601426
SEMA6D,0.007075509105250311,0.04612403045460354,-0.002947678079170969,0.03366198380994846,0.0631400841678177,0.020956515835019666,0.017528619114743033,-0.005937309845194416,-0.018674216425197895,0.07021246118258585,0.04720164154118573,0.05266154184065036,-0.030878810874872643,0.07853834103357249,0.1074979472508326,0.09566682629016547
CEL,,,,,,,,,-0.02901479988238816,0.014751287576228015,0.021195448697232704,0.027959044771398815,0.04203998450053737,0.014216133605197445,-0.023667756093366257,0.014172233904626194
PDCD1LG2,0.04360197989411912,0.00011077229186069619,0.022521016093085128,0.0010985589450030668,0.015106673347943352,-0.047776882775561524,0.011856958333633339,-0.035061827048057395,0.05990598923480176,0.058535292782282596,0.028664964312697463,0.00417441179038501,0.0407194531366739,-0.007496718509165936,0.0876611226180714,-0.04187568371734837
SPINT1,-0.0343333973780579,-0.002530760243209335,0.06588284573357715,0.04811299618345136,0.07216378175114681,-0.014025059819396914,-0.02679940095571586,0.11311386768022295,-0.053753934569610994,0.055096480905824245,0.07226392495167805,0.07725093269619931,0.004379423311925064,0.05637303669064452,0.032873114494588546,-0.01413277798953177
CTHRC1,-0.0017070920652768442,0.005152531385558561,0.002404379104619844,-0.035506535323899364,0.15698938542903434,0.002683895065047681,0.0792123270570391,0.06318760055634369,-0.09726435565512992,0.01128977021770364,0.009087392813037339,0.003868701927139057,0.016896219248917373,-0.0783866102631182,-0.02172466128376338,0.016759803436579655
PODXL,0.08328235913964979,0.022121750308332615,-0.03021219844220702,0.035350841198292876,0.13753587120043703,0.0738408141076764,0.03713788316643233,0.0040481677841436485,-0.031374415911941435,-0.011417257645698372,0.030447909421107203,0.04975681232376341,0.06188659979308839,-0.011437702435187108,0.06091177076087287,0.07480978168931215
JAM3,0.04034912187486936,0.011653298170864464,-0.042267690889683296,0.049639468084497367,0.0551397238406011,-0.004911810580685355,0.02863984581130019,-0.023347823924207117,0.026753248178499684,0.04082256049618782,0.025172757154431392,-0.005341129163940707,-0.03961882248183034,0.006507217083431078,-0.0033493928741385333,-0.006335706657653396
TGFB2,-0.022326872410508736,-0.03795849918773874,0.02123406241728312,0.021889831442216512,0.10572109140796238,0.017529407040167765,0.014118368274000013,-0.03784652169092832,-0.0070227043399828945,-0.007978828145401263,-0.013787141396292868,0.0520933873257346,0.10764388858762379,0.060515386683929515,0.021448435422165953,0.03490542246649718
COL18A1,0.012720375484300996,-0.005481507324699626,-0.043375321197418604,-0.01536748058947346,0.150086684300936,0.01978114147350949,0.020050344239299068,-0.01675962213700134,-0.02577498427490133,-0.0196554183972412,0.016684347931330695,-0.07240506424598826,0.06866004545641724,-0.07104538958566291,-0.08940416578006602,0.015300030685397335
NODAL,-0.039823944840564056,-0.019581544657580302,-0.010689477929439467,0.028049260414846847,0.13797178653878903,,-0.02804154309715222,0.006621628661345918,0.04369135445298435,-0.08783503818280815,-0.04148128150059343,0.07057994551800224,0.07271461243151879,0.06914221338885726,-0.025986534857159675,0.025259659003256173
INHBB,-0.027167565500032718,0.00982298494153764,0.03543432685697891,0.014448909051472565,0.05033062230704787,0.02426810236145,0.06105220612862264,-0.016430275363028355,0.022987428174304762,0.08699386319541849,-0.008474276804845223,-0.009857020706487864,0.1749027541889892,-0.007449082057569927,0.11934528669913445,-0.0005554650553920892
LCN1,,-0.009020552728427588,,,0.02723853563456488,,,0.09700723369732085,,,-0.03421964927072431,-0.008640608610139105,,,-0.01190533126779887,-0.016789649701855185
ARF4,0.04430228465593969,-0.03396541653972823,-0.024922868078259615,0.03454557022427837,0.08980562950310786,-0.01047896230163979,0.024841159524831995,0.004709252865097705,0.04249165575351252,0.03134291959440099,0.11531362595129868,0.16030772141418687,0.0887475656189151,-0.03470690985728358,-0.048450214902626236,-0.02470094966771928
CXCL14,-0.007654818122248796,-0.06025975929625046,-0.0517366518667701,-0.03220936736429657,0.03640933383448831,0.0323144955167491,0.01571138804066333,-0.01786630925590467,-0.10837240608062562,0.0022066502918579463,-0.10494745151301509,-0.12677750538849616,0.10913217548217656,0.05116242252677613,0.13781982846456967,-0.01262205034194748
LIF,-0.03399998351579824,-0.0325848861880154,-0.013526921117925875,-0.06299570499866779,0.13959030703902622,0.051311005522953305,-0.03378022136087845,-0.010118403442579874,0.11062497957567774,0.036422269648288416,-0.03194643813606854,-0.10568065854612425,0.07586007608645313,-0.01588203506078346,-0.013933862491429916,-0.026407444129609808
IL17B,,,,,-0.03836410858426779,,,0.01587765271055109,-0.04928762794466119,,0.056275049354752686,0.023930271669578035,,-0.025877969458494587,-0.008732304344945027,0.007864388695380793
MMP1,,-0.001961106374505104,,,,,,0.08736224628264944,,,-0.01814902764292844,-0.05564649758249187,,-0.018739040753973382,-0.020558272658898508,0.03142696189003976
MATN1,,-0.03166011904889675,,,0.007005000591331867,-0.019408467613774367,0.06707038795407179,,-0.03507418302880586,,-0.009110346553099767,0.028328078973756398,-0.04385343750065478,-0.02667002565776631,0.08495776531080679,-0.017299405076269907
ADAM28,-0.01311298042250009,0.023764285262598616,-0.0347751512891128,-0.015644106611286665,0.04025692630446792,0.0017107802450543601,-0.009310966478660088,-0.0024712658698586077,0.043215577931044975,-0.04556246900652734,0.06557625492577865,0.06472541145196724,-0.015416558422709269,0.023767476582458872,0.017067607995825837,0.024397758950585845
TCN2,0.041933609294114306,0.0372272789235258,-0.03050258761174131,-0.06441979429231409,0.1395519019350938,0.0033752316435828817,0.014381906577552558,0.03929191075364358,-0.0709337656478612,0.004860188222820056,0.019735183243425602,0.02977314458978995,0.03662940727156966,0.009245634771678137,0.016523491806489,-0.024182490715731433
THPO,,0.034142215121556345,,0.02076478420418836,-0.005903918877347535,-0.039844742447469376,-0.016607733871757593,,0.04480053809600023,-0.01343252173965263,,,,-0.023135011960599413,0.04795872306642832,-0.025924731375631324
CUBN,-0.045297107543753816,-0.03026967606685387,-0.025747753424571425,0.0448695487672046,0.01434831636799211,0.012910434125593217,-0.006504846360187749,0.09222669430590287,0.13029187685287763,0.03403998625228503,0.10187673263807007,0.07132069044739506,0.036346112097730116,-0.017887891779229,0.060977055304700725,-0.021132264795437495
TIMP3,-0.004574149470660698,0.0337998318360635,-0.0640925490374018,0.005332410403589199,0.007042994140237365,-0.055216228953973115,-0.005275402010463764,-0.09732033896460984,0.005067298998531062,0.022739091142475413,-0.0024066630671650104,-0.05755039739315874,0.061017104470510286,0.0022128933619960794,-0.07357398630718283,-0.004503761760428569
PIGF,0.011665373164188267,-0.010935512640457418,0.021601346737720677,-0.03354046974129053,0.03485908550664968,0.019438005239971017,0.004155245567094566,0.0899538603792542,0.03956555833901869,0.10818630281471721,0.10262441426863454,0.10198201528331068,0.013700905346648746,0.02509048305913431,0.14930981909262736,-0.0414314850440151
CRH,,0.0012197061346393965,-0.013415266615053685,-0.006940786867192051,0.008872740535307592,0.03313563751167175,-0.008028685240928436,,,,0.07491366890385713,-0.010050037476677957,0.017630916724477613,0.05323127957987487,0.013119954193336333,-0.03788842761721614
BDNF,,0.037424000121348104,-0.012000745863450995,-0.002775689458745207,0.009784909062778515,0.049226652409105835,-0.018704573820309905,-0.043222248451180466,,,-0.019925256265250598,0.02974058100047692,0.14498734810079947,0.001690754495093385,0.08952367348583251,0.059228297986530995
CCL5,-0.0016720650298544506,-0.02259262951415664,-0.015488756034580536,-0.019444519336585454,0.0891133957124497,-0.0039130850837715316,-0.007427035689047975,0.13073120766893745,0.03528245717592553,-0.013336206927058223,0.014826611854719366,-0.01886538181977313,-0.02805062497249527,-0.047152516118812424,-0.039819882602130666,0.07491372036448336
GAD1,0.055915174260605,-0.011117763010039458,-0.002417225039384749,-0.010052508305915888,-0.09600124397145124,0.018848491512046588,-0.047060416123851534,-0.048685229329349405,0.06070378932314647,0.03688795803910764,0.06836019473458982,0.15641392986780497,0.06514309062047532,-0.05278132596574222,0.022581066639865036,0.017547314410380904
COL14A1,-0.0287549548815298,0.03810497250832244,-0.016740559833472675,-0.0445966769457495,0.06680006655274565,-0.014032266274641074,0.056701229330293854,0.008521126038576406,0.1104780258736805,0.02456926027966234,-0.008417112526382605,-0.0625474895926874,0.04702139920803038,-0.04072962525731802,0.009427501566850193,-0.04814576500469383
HLA-A,0.07996367240126598,-0.057031507037471944,0.04923916100150213,-0.01844230819651101,0.13357932855112803,0.01216175730154476,0.043382710003849516,-0.00823440383473596,-0.010822137684716614,-0.007983746564196237,-0.04269451501777881,-0.20011298832812793,0.075000246903006,-0.03458101009213385,-0.03602871386683102,0.11130865313840893
CD5L,-0.04812846549247887,-0.015640963416980933,0.022421083730901216,,,,,,,-0.020659054190782133,,,,,,
FGF18,,0.007451623311353372,,-0.02280374251185615,,0.13917706419089024,,,,,0.04214342590782112,0.05768205037471054,,-0.0323823958517756,-0.0271472474086277,-0.023748960279089775
ADM,0.035937532846685216,-0.006518307681549193,0.025092838991865814,-0.1083558352233161,0.12682958792981555,0.019862422101513753,0.029319697340477964,0.012972411759525192,-0.013504612890194273,0.08266462880720113,-0.06650392844691222,-0.16480836055484807,0.05574364157311547,-0.02526497536593738,-0.021934543452716025,-0.12913332729458357
CCL15,,-0.042871556551786046,,,,,,-0.03559999588344603,,,,,,,-0.005364073862861223,
GNAI2,-0.05024060049568467,-0.04703986950371611,-0.005443885359241786,-0.01967362377123425,0.11247998513721529,0.011367410538677132,0.04847592283810688,-0.05125550308226135,0.164191896039417,0.038800804039887116,0.03098768909389529,-0.07735554885691862,0.014600443660687818,-0.021204777046238948,-0.01598574368706669,0.04370382255424668
HDC,,,,,0.04781201775390169,,,,-0.043736086502811286,,,,,,0.1275836886550307,-0.017299397241533076
COL11A1,0.011403070700662104,0.00024153195666926455,-0.027443075758864004,-0.014108641791664331,-0.023718191461444504,-0.03199641073619472,0.06319397435986726,-0.019916393397763982,,0.027261790408994305,0.021341793802449716,-0.03693550670199823,-0.024323281148145345,-0.0338740900084783,0.04107036296263437,0.025231887575645526
NUCB2,0.004502497141902161,-0.005185227632157201,0.045060835869498904,-0.007035424304081298,0.03623394063738247,0.03836251999468774,-0.022403443217753713,0.0028433925607549235,0.06834018367912419,-0.06227419164418406,-0.016317135322750236,-0.08602676098755767,0.0061538049279016155,0.03502921668853124,-0.012492705850748107,0.004099527925925204
FGF16,,,,,,,,,,,,,,,,-0.01704630707394561
CXCL1,,0.0021241908224772245,-0.014391372839193579,-0.0070420624764126845,0.05938038847097542,0.02211132480129634,0.09837282212093636,-0.038126589655529515,0.00018000472641208738,,0.005262288084549284,-0.10971645556380777,-0.030412724894404074,-0.05345352916561323,-0.001731196326407743,-0.05473159393304666
VCAN,0.015382806350488045,-0.05562448355283593,0.012473680744855815,-0.034041969178594235,0.11206731464602426,0.06247793670858538,0.047757618168791496,-0.1060705686709,0.05321106521513849,-0.02560363525201404,0.0645776388806412,0.10315113189685016,-0.10041262512044134,-0.03567790034982422,-0.093054347076143,-0.02724300455532071
