,MGH258,UKF248,UKF260,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
HAS2,0.022873584213275757,0.058326235634429194,-0.010321500566285847,-0.021804279585395058,-0.02226313731006802,0.03534996846522125,-0.05941812842449599,-0.024220223696097175
IL11,,-0.01751276670971705,-0.014407025751296992,-0.014722921944013334,0.024072834437533306,-0.03921225861035915,-0.0356228359845191,0.04022627151226026
SEMA4B,0.001591746256254774,0.01757411090482963,-0.026836510304486666,0.023451725480489467,-0.01397577741879535,0.02151519555459943,0.04717875547703429,-0.024402680665195145
FGF12,0.08593217457551225,0.02312692312567529,-0.00614786669959183,0.032584560535594914,-0.03916211384120502,0.015599575770153992,0.08107680048017679,0.031132964187964858
CP,-0.05226164506741579,0.0008153724482289308,0.033429309968906494,-0.006282093870744411,-0.01732037648130018,-0.04150612880354349,-0.02607449301346002,-0.029310625419205632
NLGN3,0.014976933127981816,0.013158694479437594,-0.021651395098551685,0.07339146853148262,0.06826896332056018,0.011971821168078853,0.04802175189201342,0.04908876176433698
GZMB,-0.01898023859936665,-0.02404272092300607,0.06106582152447385,0.14934118159715232,,,-0.031964750100232656,-0.02245864580926706
PROC,-0.03711728434107578,-0.010075474496195252,-0.015643345281671443,,0.050200774600752764,-0.03261982895941183,0.12506993211730433,-0.019137552809298818
TNFSF11,,-0.011893068054616018,,0.08066112020932772,,,-0.021079025102570825,-0.019137545456309604
AGT,0.04289968506998312,0.0667118811282394,-0.00927869427063438,0.09558645085299229,0.048071605317609546,0.055070077870778215,-0.05973611047807935,0.01822107630121094
PTHLH,0.044759736197117525,0.054060250163720625,0.007731276322217938,-0.04304447875942357,-0.04971869573605076,-0.10169733949666508,0.04808371874035221,-0.014139929067000559
COL1A1,0.05794648511549089,0.004080957581719243,-0.04812280194062616,-0.09470572576279511,-0.03177380062086932,0.13005151440487278,-0.02875143298650623,0.015171616615991089
LAMB2,0.05002122184142982,0.036447453359207564,-0.06391947800431405,-0.0418099706672349,-0.06490314495181654,0.011765857379882273,0.02749324260597955,-0.0177933766648174
DSC2,-0.031945570247895363,-0.029677806069613715,-0.04758453947536451,-0.02352283965841536,-0.06030454947712199,-0.029628488030314534,0.05894289844038866,0.004716294695817832
WNT5B,0.04101769903925134,-0.024916784976272935,-0.02990775367918856,-0.03492435448727032,0.03151620089309663,-0.06378911802091321,0.008994757465473579,0.09126452731042439
LEFTY1,-0.017057250430543344,-0.02772151277427058,-0.008887170320675345,,-0.07339866419590735,-0.039464194763702776,-0.022163983686568075,0.0003114638532168234
FGL1,,-0.022493350555985572,0.07580087816121935,,,,-0.03090389222486,0.07325473044223627
CXCL5,-0.025230620133331542,0.01794924804256775,0.046848230400789025,0.07243605777763346,0.2070369269288991,,-0.0542290490934394,-0.038193185247512834
S100A1,-0.10578890856768493,-0.0004658714347646187,-0.007059071374596098,-0.01758308273609499,0.02147085552769414,-0.016442507708716934,0.09217189010691874,0.044268483918878776
NPTX1,0.03867627648480277,-0.04493772121942858,-0.037053349550183905,0.17114605492873677,0.05056179130537123,-0.04876938771176509,0.030472974667135454,-0.028122237542106562
TGS1,0.006807074670868675,0.03748893211720466,0.058121622360760884,0.08545835509831197,0.0581537964433228,0.00044157661293610454,0.02890054613557386,0.03697783413200046
SST,-0.019701399204406462,0.007243106136721401,0.0328114574946018,,,,0.08654265544760936,0.048980712665303044
IL34,0.03998482280024589,0.009369670626815452,0.002542542377373577,0.004109259711946163,0.0276895633128159,0.04905512972684903,0.07729393739957506,-0.04793844150393032
DHH,,,,,,,0.062028855196814135,-0.009851973176606037
XCL2,-0.028873551449886892,-0.013316776290072399,-0.004634400318110366,0.020911637600246436,,,,
TF,-0.0869114812235663,0.0007413141654051634,-0.004517641469376316,0.012869895474275172,-0.020721876609677843,-0.13895900605436237,0.06660742630097048,-0.016900962045115063
IL33,0.018921690161748696,-0.008240320092118152,-0.029392400216987583,0.008327951893182032,-0.017536610366582123,-0.0019520522562219257,0.012320078749974723,0.011292753921266187
RBP4,,-0.03250802509312845,-0.032909174970791544,0.09852312597995311,0.12077317622718474,,0.10526782007042314,0.06268912691941267
CCL19,,,,-0.005422586253868183,,,,
CCL20,,-0.030174540470329605,0.02579843649773797,-0.005235244358191805,0.007129207309881254,0.06788054312090788,-0.05834287697023864,-0.08501677183970122
NAMPT,0.0029754793991048872,0.003501680510020322,0.010018851088392273,0.01923967695645545,0.05848680854736426,-0.028590462167077408,-0.07808759745292557,-0.023433398093359543
