,UKF243,UKF248,UKF260,UKF269,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
APP,-0.04615367913784158,0.012528547225253078,0.04742244777860149,-0.009865074936269131,-0.09041237555813958,-0.02623742327498431,-0.021710000760066357,0.020195475947647076,0.07804258996077841,-0.12082224609133595,-0.13267594036440367
RIMS2,0.02414763468246973,-0.032526246058314216,0.022057945752748373,-0.040580028253421906,-0.06730889961873676,-0.023624260317458196,0.1319800746555469,,-0.02277584647002051,-0.030784804586310114,-0.045358182514434305
WNT7A,-0.026274678950559075,-0.010130082314646016,0.003786982724345685,-0.02640083079242144,0.027032354120319,-0.061066527054380156,0.16646171100828352,-0.07225143978939809,0.1028166141352195,-0.06572952560219641,0.06653829335240354
GAST,,,,,,,,,,-0.004396726388695395,-0.02493278383100447
GPI,0.04658617829257769,-0.005022511108041508,0.01882953324713222,-0.050729786947437565,-0.057420594257305835,0.0013391606628672303,-0.03612853315635715,-0.09563447307956156,0.0641853545301657,-0.034760838439110486,0.03776606040289281
IL1B,-0.04532361507293211,0.026921897813154384,-0.0018711926320902398,-0.005047554406562801,0.12638356709974122,-0.007717496386719108,-0.00629188759272786,0.022061759522235106,-0.03491825226598931,-0.06692919112921064,0.01781851771523746
SFTPA2,,,,,,-0.01181619845572596,,,,,-0.003165108177662044
HAS2,-0.14410423563722405,-0.020145379938856674,-0.04080157762992535,0.042828798358813355,0.04456569322645421,0.022488206939380605,-0.006326146470770588,0.12495002194669418,-0.022983728160876578,0.0012013304916628472,0.0922719915895214
IL11,,-0.024544905779683435,0.046679761852829245,0.028504385189691617,-0.023131092860009615,-0.013270905290897621,-0.008777993047135849,-0.04330772598192031,,0.04741628336303117,0.011176136407544586
SEMA4B,0.01792248324368634,-0.05823448986762343,0.04844180850571348,0.05763478539717494,0.006894633871255895,0.012150270539716913,0.0528711349493177,0.0726162497771665,0.04312703047125197,-0.02843871817082156,0.0003289733959869103
FGF12,-0.06054474807683057,0.04134782305161914,-0.06655304994726319,-0.028051055077583844,-0.0759921893396047,-0.047261518665532694,-0.01804458183607935,-0.06890713462634221,-0.030428462317765494,0.0637251368258875,0.030885227628084003
CP,-0.04089054329185205,-0.024675761483596348,0.07549714679532604,0.07912069778036829,0.10821788337111714,0.033577804863588086,0.0031183611305076178,0.09370843607966438,0.06486940878112255,0.0176270548387694,0.03555791298265768
NLGN3,-0.06525660610339402,-0.01789899868659632,-0.04804704385343986,0.01534341719421072,-0.011862218024124559,0.05477436235983622,0.0059511524096183144,0.0019231998570831226,-0.01610386126267364,-0.06789690229072752,-0.06334445641961203
GZMB,,-0.033696921196065086,0.06376238198737366,,-0.011008749028467692,,,,,,0.0838894328314307
PROC,-0.0236962280618643,0.0995963588981878,-0.013274322717513344,-0.032420916727007344,-0.0196392697645148,0.07890235655395772,0.06488434625947534,0.033395355692464865,0.09528182664488036,-0.04215037310173874,0.01980160062167827
TNFSF11,,-0.01666865319858015,,,,,-0.0291731831900065,,,,-0.02476399931007029
AGT,-0.04284947123222366,0.0018718844647270059,-0.09885114864871411,0.027773440920570495,-0.011415027267709398,0.00787897640901339,-0.05407479389073565,-0.005279512753818163,0.021408975169674726,-0.07848781646830585,-0.05252646444897599
PTHLH,-0.0411899598610831,-0.0019383464379648838,0.09522073633933203,-0.012155753298029742,0.04333530781953007,-0.01657828479380076,0.15416604351735197,0.025332565836983647,0.018564650992423493,0.07585342222392716,0.004718485222065701
COL1A1,-0.0385215302997603,-0.04752906050979929,0.038092666210162815,0.007885429117842898,0.013787585245842013,-0.014509141876933924,0.08075775378461271,0.04761424760363467,0.058783636922029724,-0.0630762832902833,-0.014724449263017384
LAMB2,-0.055300237155962655,-0.012884364847563312,-0.05087005255582093,0.023561952908441385,0.16315027750840466,0.03603439634573523,0.008018192155320876,-0.002606083807425738,0.12199763267423593,-0.06614424722665528,-0.007139402485324173
DSC2,0.05011639819741168,-0.029592512354397967,0.008977086491970794,-0.029315337075376438,-0.05059647191320194,0.014998511118905261,0.02635596624725395,-0.07096792930841408,-0.021430314262065077,-0.02979898095071596,0.07149075950846011
WNT5B,0.046095221727052584,-0.03492196005990946,0.03244662504265518,-0.002468536598693667,-0.045269127026060084,-0.026229284854002947,-0.015787947589744392,-0.018729478835524033,0.034919335867908956,-0.009854988720046027,-0.0008190829184713623
LEFTY1,,-0.03885290830358782,0.027897449423424182,-0.030354167367020457,0.04813802922736401,-0.005985302576362217,0.13124832654949503,0.03560299089621912,0.006870736956796913,0.08792042875461202,0.07046290602241925
FGL1,,-0.03152541110250283,-0.013441626890301877,-0.023066469758707218,0.02451061440937875,0.08604950553941819,,,,0.059851396873862255,-0.031016175828428912
CXCL5,-0.03179015246641778,-0.014193633223188448,-0.015174697852537184,-0.01804079297232156,-0.03411708148929166,,-0.032673726465120095,,,-0.024786151430935394,0.07147522756057145
S100A1,0.011082310231096583,0.013211296120170803,0.009454452121920814,-0.012673048163733859,-0.009541629193209639,-0.02962691068069362,-0.09611725978856099,-0.045906067104552535,-0.011784140608704887,0.08583008335155308,0.022216111064303067
C4BPA,,,,,,,-0.024874611095579525,,,,
NPTX1,-0.0422773320624883,0.021651889344316493,0.0294415727981041,-0.03980219071078871,-0.06679069938987472,-0.0003349456775209222,0.05497134751373347,0.03431147452360645,0.019174524843780447,-0.020957899994853157,-0.04911107622633757
TGS1,-0.039845831341087525,-0.006039248054001839,-0.004742444919946491,0.0597101219169238,-0.02510371534915257,-0.01723664166758949,0.01654959571178308,0.08890390744541547,0.057531126713091504,-0.0022102068098178974,0.06628740599325797
SST,-0.01658436045204233,-0.013887869787428331,0.060038179638986576,-0.020271027628226822,-0.039091920691225204,-0.015918062655826303,,,,-0.044321606558281795,-0.049272309124040875
IL34,-0.044484612270284926,0.02337199156587745,0.028884808305340896,0.016110628525564528,0.003513719418950072,-0.02560831259095725,0.1061951359179228,0.08649090872272516,0.05558250405151021,0.026414343608615207,-0.030159876971353305
DHH,,,,,-0.00010983907413142722,,0.1362063400064158,,,-0.00791437915380369,
XCL2,,0.053535256237653234,-0.01829074256505914,,,,,,,,-0.009808692310385017
RSPO1,,,,,,0.041035021761133536,,,,,
TF,0.06792975096497499,-0.013646432174798119,0.04461116529037767,-0.01291883440042636,0.04654540368452881,0.04607005686502786,-0.10726241802560439,-0.11260638696095188,-0.05488099936362452,0.07894877511908013,-0.07304930279413628
IL33,-0.09967962502460219,-0.018247566276448985,0.006627925880632432,0.02517854590653993,0.02069679058827833,0.01433897528094774,0.042460024189803824,-0.007566846549164034,0.06782571803585752,0.0016358670330390008,0.035836125160066123
RBP4,-0.04022470667572175,-0.042889263546544126,0.08325406278129219,-0.023474755876321463,-0.06948140424566089,-0.020525227398971214,0.12481385721019247,,0.02469343568786663,-0.027778175186834408,-0.0738024661373067
CCL19,,,,,0.0192046828556443,,,,-0.020083343588906864,,-0.03630342834887747
CCL20,0.0003376327166912517,0.0010672404319722363,0.03814150767735211,-0.01662135534833977,0.04917874410851974,-0.012380854538563786,,0.15835163437665867,,-0.023339206556644614,0.05020503948841332
NAMPT,-0.038043927995476984,-0.021487635304697127,0.06747554384554912,0.06789052325482402,0.06675824890005515,0.01574499804228414,0.06820192164982933,0.03446872898445387,0.12190242409753108,0.03765687042903975,0.020957457309379993
