,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LTBP1,-0.026853739254024872,-0.06238308258788471,0.09098213788341901,0.07476706254937242,-0.015487610612494557,-0.018521646650852645,-0.014247421445127527,-0.08124921626741234,0.0012750375669603998,0.02695465073393351,-0.021350532287499304
NTN4,-0.005431718961511492,-0.033842794616697536,0.0377803436365545,0.11949472414635172,0.14404294259345513,0.059702650696043004,-0.02606582189276029,0.028774993496561208,-0.023157293877187082,-0.0035103200554298516,0.02479320108033063
APP,-0.07526320631337287,0.05258037406761575,-0.05579631720271457,-0.008062356392394044,-0.09086449401162411,0.01439228541306822,0.0029453403800723515,0.026813279446671508,0.0847599089108636,0.09550061959951212,-0.021763235131889082
RIMS2,-0.03123289371360795,0.19996174900317404,,-0.006859419172228706,0.051850392067224194,-0.007116508875521373,0.1024066214143498,-0.05563598844221583,-0.021055552639325473,0.08034507327783558,-0.04164642524746625
WNT7A,0.000774625797835102,-0.04135300525306976,0.049224471566138184,0.08233396913618146,0.028086203413194896,0.08011321532216359,0.05615500000265498,-0.01243806464518338,-0.03697113873773693,-0.07116748645095576,-0.036947868361606476
GAST,,,,,-0.05059965968490886,-0.02467229440934642,,,-0.037314624987762876,0.05428413750885696,
GPI,0.00976489979203297,-0.0755773966125698,-0.04707650834857371,-0.11270007924082409,-0.155432487867195,0.04357182072998092,0.019090744350336367,0.0799221387327515,0.005916717970108347,-0.01804054732017879,-0.02115470368322745
IL1B,-0.09114351719298071,-0.024822328586359996,0.009323120844774475,0.07864228500893328,-0.0945931744705545,-0.0009075501396338244,0.036626804961340576,0.061444342240934126,-0.03471726424370867,-0.06749947755212161,0.047497875772956055
SFTPA2,,,,0.038293157829451904,0.04796336357269416,,0.02838440326997423,,,-0.03853123468156325,
HAS2,0.036584457017594885,0.003717018467514691,-0.03027358501837854,-0.09390759377861069,-0.12132240941023684,0.050369179268516445,0.043007715382097515,0.04321677839885918,0.03369298795965321,-0.025014278909061716,
IL11,-0.0008958276886960247,-0.028705398452471134,0.14295971661940446,0.02289339901430168,0.09421732538056607,0.06081699344030222,-0.048932248004843075,0.05085817333192921,0.04111197263779122,0.10262744204253137,
SEMA4B,0.010932069261247164,0.22836027956804522,-0.0007297923461134931,0.06679060450202519,-0.051706833013568126,0.031137160859832577,0.023803560443139995,0.15493857425116422,0.042883076094227354,0.0052255052455475815,0.0008801923133197228
FGF12,-0.0030526566490854984,0.06750443050594972,0.053933093931823474,0.056040490698739634,0.06065613106057849,0.048508990681783014,-0.005364477521537817,-0.14193816826786257,0.0586879039688363,0.03066133983692602,-0.04216384098191062
CP,0.008270574454512049,0.009267320949115069,-0.05362672580849467,-0.018304379391633763,-0.038801947725254124,0.03876752151097759,-0.019374780216471186,0.013933120546944866,0.038967293967002596,0.033024669391556676,0.058591221883917834
NLGN3,-0.04654644182577104,0.09150347933750375,-0.04211260308996522,0.13193094228419391,0.14825326127843477,-0.03172145438152007,0.08697615316300268,-0.04973117537443812,0.11594626230828578,0.014992282978816914,-0.05715295184858116
GZMB,-0.019942138410452774,,,-0.010159272731123941,-0.006780369687614443,,0.01605328806511142,,0.022676823494311462,0.023294824373082976,
PROC,-0.037530090521113564,-0.013575210865436917,-0.056541754382509,-0.03252021266923872,0.07545882719928608,0.05598397731444293,-0.04380712859819236,-0.042225294414658804,0.08646554710984117,-0.010899285149691133,
TNFSF11,,,,0.051124400347802315,0.007374046125176831,,,,-0.015608198655320678,-0.027528042017588083,
AGT,-0.0817188508513859,0.12341524206972952,0.10206849874022662,-0.01387625503449706,-0.1459639474774842,0.01599421094523319,-0.03996491257155455,0.03706655999869752,0.08144469078017066,0.06958136442587413,-0.0041770296011429675
PTHLH,0.040766240587547284,0.06421318589800258,-0.01891252227750972,0.049172317583873526,0.11489769006585004,0.04510153585797143,0.003933368451176502,0.010703436573762302,0.12203504138691745,0.035881238219647595,-0.01965398245810343
COL1A1,-0.022135894792654456,0.00033133803989017534,-0.12041795522937486,-0.06611420299497008,-0.15780103949130667,0.11103560978372753,0.01605553792785283,-0.015672483745108212,-0.06046067878793118,-0.024607190178169015,0.020499001042219137
LAMB2,-0.08055930864331928,0.09664932448321581,-0.07566457476909189,0.030673515845113637,-0.02665589475691852,0.05626655038927613,0.01128017421002085,-0.08300594097414431,0.03379865630520547,0.005698288503189668,0.050920826035749094
DSC2,-0.01414442321052589,0.03856620576102231,0.13443010914921616,0.01805747872058014,0.042257802696946734,0.04172594793560968,0.04594578688711466,0.15207196311568713,0.016006806243021154,0.027842335869389393,0.005240027996945924
WNT5B,0.11124624379980848,0.03488887311785737,-0.0027512786260082407,0.07649238441597422,0.043112031246019034,0.09916924611014102,-0.01067239916579865,,-0.02642299761915934,0.007341034368345502,0.029125022368346937
LEFTY1,0.03448222486722601,0.020716309638896264,-0.07073720270564575,0.01412294620254001,0.05286654719045593,0.07688412981789934,0.016715003749356683,-0.04811190764738623,0.0009369417099564848,0.028931060459719285,
FGL1,0.03324021999085065,,,0.08132834152982026,0.03530759619985233,-0.006493920994682437,0.020071999619508587,,,-0.007059377261864999,0.13498947914447498
CXCL5,0.056512122826236445,0.10869747779357808,,0.035829648988401665,-0.11179486947731608,-0.0025825861694620993,-0.06239784885962521,,0.04029075432551896,-0.01765017424598611,0.09284986986749628
S100A1,-0.058925722291784416,-0.020285723395609835,0.10012439223835305,0.11760918976788069,0.20606559636829402,0.006724652475678872,0.0022313590460219346,-0.07022465575199997,0.0782779365290994,-0.02869648085894923,0.13828202202054724
C4BPA,-0.036955862185755806,,,,,,,,-0.027252345725396348,,
NPTX1,-0.033538639142756545,-0.10677390305483829,-0.033532646680052305,-0.04511892742454456,0.02255167762963219,0.0152625808004027,0.041908119294072836,0.057335307256083205,,0.1267009276799128,0.06489374024922143
TGS1,-0.06131291373373225,-0.005261333563614778,0.04950779260971657,0.05955431816979215,0.026182426950776154,-0.004710682051376731,0.001957850358568292,0.11085030410782755,0.055573665444136784,-0.01656660994794054,0.005966144300149126
SST,-0.024604059411467337,,,-0.04142950085749678,0.047300993748789495,-0.0018336562030053219,-0.04972322549927907,0.06410076810026535,,-0.022493806407449878,0.038850936312289204
IL34,0.002665985271336716,-0.02474955961769355,0.038427149702097055,0.003026147342419665,0.11625895587280334,0.0037808904388918468,-0.02918594077261805,-0.0810320725716249,0.06863939216647458,0.051257342587231955,-0.0052786303028380275
DHH,,,,0.03712113017909667,0.01945736982054697,0.053853795722714135,0.026904062482205737,,0.08254801273877789,,
XCL2,,,,,,,,,-0.028446444186762104,-0.024340101168954874,
TF,0.019293041369004813,0.07892084773151054,-0.0649613645492697,0.06267586865314308,0.11910867090052357,-0.07187932130388748,0.01901288286415105,0.04185605369442499,-0.011976638277794967,0.10899490983577492,0.023951675812526774
IL33,-0.1380448037581079,0.051126388877617786,-0.06371399559663157,-0.008346439055611127,0.03293262588994345,0.006033539327896963,-0.06097487488375264,0.003052958686396315,0.08925554842464369,-0.013870402806097974,0.022857793812367605
RBP4,-0.02286029498534003,0.031338537714605826,,0.058214803471335785,0.17485591068005696,-0.017222873411503647,0.009941630903201873,-0.07851089066856541,0.0633079126072753,0.07984464383341175,0.0775818309142273
CCL19,,,,,,,,,0.0028222790714389824,-0.0490744125462006,
CCL20,-0.039243554938580366,-0.02075337231415789,-0.018572610030538086,-0.03850825939015052,-0.16741754817830332,0.029663308702444827,0.017774815145399213,,0.0478198017372167,-0.0410437924801946,
NAMPT,0.042004289063276405,0.058768205606993536,-0.08824058512292272,-0.14114329296528658,-0.23766894799880564,0.09963739660797101,0.03617448189252138,0.0893429999632162,0.0014710184753320772,-0.05413863233306225,0.13977838139258086
