,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DLL1,0.12141330088529863,0.024720668655229757,-0.0007813550104413736,0.025236989993916964,-0.009096913746387842,-0.1559034125348197,-0.024129252628751794,0.00025976739812754807,0.03937998276175594,-0.0277565205069248,0.03284705367665424,-0.14734116043824338,0.03997156051416419,0.15561686412430997,0.044606076499219736,-0.01070406195488865,-0.02454085964642163
TLN1,0.003969405513528806,-0.01630477948132329,0.028524181587099996,-0.006959370578361251,-0.15325978015337224,-0.1515139789576115,-0.16805030761472375,0.0015157129860251342,-0.023236497690445578,0.07010135681088157,-0.061072208597196885,-0.04396379334443631,-0.02986576035832196,-0.06679543434767224,-0.030074579472633336,0.0185391388562182,0.029142009410582568
COL2A1,0.061888191015888064,0.0028679095800337976,,,-0.018917751625471543,-0.07352734499131751,-0.03026525911532792,,,,0.080451324472837,,-0.062861506843456,-0.044979251647685306,0.006288079363782032,-0.04140200989850657,-0.045075398465380084
SHH,,,,-0.020876492484652235,0.013368533132488702,0.018384221311076237,0.023180971725246868,-0.03890374722483736,-0.01655568963121657,,-0.013717282896220805,,0.031050881697830674,0.0026332316923391107,-0.044967897002157,0.02065157224930465,0.026185407265890744
PON2,0.01491529357051331,-0.04125087818699155,-0.05732044765050221,-0.006188008798116581,-0.04043269326151412,-0.05785293580655688,-0.15418054993184563,0.012700863558456881,-0.04412794091269958,0.0683285280293412,-0.05223754856717578,-0.07443723591763268,0.08436825435785904,0.09377387197096745,-0.006398763010165285,0.010130523322106594,-0.12491923635529555
ICAM5,0.14328948110825707,-0.00018258120384277024,0.023068425744890805,-0.032537495271015744,0.26873982575312816,0.09936554954536815,0.16250049350193568,0.058249617619123825,0.0012896411131757633,-0.013758515488341545,0.05260170184026319,,0.01829041477641475,0.04205769268428633,0.056112234135531645,0.012617526396860753,0.03844049427292169
HPX,0.03616876545322621,0.04508561583684511,,0.05693038812745161,0.014836773021622965,-0.06786875533375769,-0.008239718939826838,-0.021625000153381205,-0.014419090947637754,0.017092610695454015,-0.034866595404343476,0.06313038248490443,0.034112590279395796,0.07082899981630934,0.01879643299950142,0.09784368096326955,0.04811167130144855
SFRP2,0.04565859840836503,0.024487790050041116,,-0.02377606255744456,,-0.041066158362982705,-0.03181032672307241,0.017464068779725925,0.032622087891130594,-0.014344085631621407,0.024664690924759595,,0.044626650581795387,0.021942699228956235,0.009229517158900366,0.02303078728380228,-0.04153247453896166
CFC1,,,,,,0.07443627060390855,,-0.01975921735133617,,,,,,,,,-0.05147746564907709
CD70,,0.05531269609963331,,-0.009650565649942136,,,,-0.021331527774796473,,0.10994248796024811,,-0.04210233836621653,-3.203143617354122e-05,0.0034718443499709285,-0.026962024817018666,-0.01467168586108097,-0.005086819843539372
HP,-0.022577732902085704,0.047309306224074026,,0.04091723499888394,-0.04836067158449945,,-0.03512879174328418,-0.03622705919586576,0.050855602519878654,,0.012423727570871622,-0.03459159841044911,0.046950780475874976,-0.05626621106175656,0.019486097665548974,0.05739400541063239,-0.013488144026235903
CXCL2,-0.01174183124152667,-0.03606513340765662,-0.0327219818886305,0.029521703734671216,-0.09497647027791613,-0.07175097946969781,-0.03799259390782115,0.00105239698401321,0.05161915552046083,0.058257887540374594,-0.014937797482081999,-0.038217944108069744,0.07441693874743929,-0.05131264644624289,-0.03531606673124169,0.03808175377420515,-0.04669553249446714
NPPB,,-0.027746166793267305,,-0.044093375398655724,,,,0.01461886772757392,,,0.07690841787336296,,0.139085805798356,0.0889848054602702,-0.024083826722732415,0.046984065602716014,
CCK,0.028410671355943225,0.10675856013958976,-0.0019297825299911047,0.049786426262726356,0.2706039071564545,0.3292836726768168,0.17004431916045512,0.023319131306680688,0.12034715753208948,,0.07207833523400504,,0.09897825115477388,0.09098578971108832,0.0508051716675996,0.007466881022968958,0.00877462001118725
SEMA6A,0.04819294413498683,0.017600353947693097,0.04229582913661536,0.0008391911237334136,0.06250598421565268,-0.16808366108128883,-0.14458472320500648,0.019014540254822253,-0.03652583097477311,0.07873319879136344,-0.058530756964202985,-0.0554977584187283,0.006842749508525345,-0.007216793783718494,0.01987018835163771,-0.0024607195324683456,-0.04043180051241706
IRAK4,0.009528681873634239,-0.008284868052936389,0.019092568033087592,0.06977301394114908,-0.009146193457805511,-0.03564054116591027,-0.12600267853303132,-0.05016381502816756,0.027793297635496053,-0.024055823839871822,0.04629469084599385,0.05387432966428588,-0.04841010513350002,0.044029143603904274,0.01050864551282164,0.028635708146687807,-0.017164149239020238
GSTP1,-0.06038912723300193,0.024416588216336535,-0.0012773693212446422,-0.03880192824412363,-0.08229222040097055,-0.17743901403302403,-0.1288494464484358,-0.02511755263646548,-0.032798083829873814,0.09067239534618383,-0.0489235140435314,-0.024846288541006376,-0.005512316519229342,0.12446516839493009,-0.06319133461894456,0.005393732406917416,-0.048051935502350505
VCAM1,-0.05994996820968678,0.043030041697117376,-0.009811471300311715,-0.0021312630241304095,-0.09462839861592662,-0.11038646569716291,-0.12425578725796071,0.019116456482610417,-0.07475333206562702,-0.059220810394198374,-0.025645836499948657,0.06606323672470742,0.03222804749082529,0.02653382437728507,0.049209301431854355,0.0170302553417234,-0.0763427787682406
NXPH3,0.06242746368522866,0.013818521348974896,-0.015258272804752766,0.014535975906587574,0.018962000417845022,-0.13662224309808543,0.03540908441148856,-0.04118911249049998,-0.0616842590885065,-0.027426755821559547,-0.01243905625789675,0.015220687944081017,0.0743043073858137,0.07082494669878789,0.012291627066594013,0.040191872462116744,-0.03948518080174232
MTMR4,0.04999351801094557,-0.016311046237329135,-0.05565368946388196,-0.022118266938114438,-0.018665268353898676,-0.022551362326978366,-0.01388186232943984,-0.054304502642870935,-0.03480408245375991,-0.014072308583792105,0.027375427963582222,0.06891139240757989,0.06400168404870407,0.06429496545822268,-0.0015533258427223064,0.06232122740892385,-0.012903777525569744
LAMC2,-0.024949585873886248,-0.03180758057753998,,-0.0015023326526198118,,0.030266118316594676,,-0.021781255355826305,,0.01609025998357632,,0.013935409057291225,-0.03535125983337409,-0.012949932682792032,-0.02284527483236685,-0.005689834201230209,-0.017745583893564298
IL10,-0.03161990525712888,-0.02152039319398396,-0.01846349169085036,-0.05242389495039498,-0.03210333547849208,,-0.020038484480938153,-0.005799391200058479,,-0.02245974354568354,-0.015801318666087468,0.0355894645451327,0.014757726931086191,0.07403779818017024,-0.05688940803123894,-0.04262644467524055,-0.058907934072539726
SEMA4D,0.04838789126322044,0.07301986535802306,0.009874638649171966,-0.011004611895822122,0.00697628858343494,-0.08712223383001197,-0.025652523682654086,0.06508422733663399,0.013484403747211512,0.0032775179901274832,0.0004724386217352264,-0.003969548039348488,0.04322864988072115,0.05627602502195187,-0.06334779304978709,-0.025115347487071914,-0.007780951829780735
TRH,0.06869244767879684,-0.06499476748525412,,0.07545777601377823,0.05949920612673249,-0.05978569001316545,0.021503800982070182,0.004271591500145256,,,-0.005418179895476743,,-0.013131979551016432,0.07090042696577852,0.043025143334533805,0.0331992336170272,0.005869920732782799
SEMA6D,0.016739934756081015,0.045354269943887714,0.011848287834437397,0.005524092593573061,0.10294953253744343,-0.11560745561759778,-0.024135430412383092,0.024011709872693902,0.01440582194799742,-0.019585448551000022,-0.03620835107372111,0.045255572999152664,0.058879056479437045,-0.0023696707898477904,0.04493572140370394,0.011002058135977065,0.028597339807596323
CEL,,,,,0.022802703270562018,,,,,,,0.01680432591635942,0.12326086246228866,-0.005521138894286942,0.025026264436165478,0.06096530149115575,0.005753099322863916
PDCD1LG2,-0.0318376686599989,0.020567223111067092,-0.0227146227746504,0.0274098837403994,-0.04139217832398299,0.02943168389337687,-0.059333754379336245,0.01718579035363369,-0.04661769900322608,-0.018585410947458202,-0.01402174536544159,-0.012943677624602612,0.07583019576087836,0.06792039893018795,-0.015415706446151584,-0.017367554410674387,-0.03553195082471269
SPINT1,-0.061025006387672304,-0.005724504216702878,0.022344587437814947,0.004729011210639858,0.07949429512210322,0.08949915808985831,-0.04338156677674113,-0.029814208166647444,0.07475409334998133,0.04714407278872095,-0.02319293407004625,0.022500047492249455,0.10375033783519005,0.024977483161233653,0.011061440178872953,0.09461365744400732,-0.031325059701514245
CTHRC1,0.06639836674843341,-0.010414565943292268,0.03074914067782257,0.020818958299803337,0.0890410680876663,-0.2503032480827179,-0.09824556650401299,-0.04792444977867017,0.02775165309339845,-0.12757406781614528,-0.021121676729095644,0.056701436535181615,0.040920924499349635,0.0142213011847786,-0.0020773480746569795,-0.012523217507330391,-0.05098134063080165
PODXL,0.0632509313618053,-0.01284095786494467,-0.013019511262104362,0.03532348186810399,-0.10088403287774231,-0.15138453938530144,-0.09182935357756014,0.02943081493466194,-0.013512825933692834,0.056999800724558014,-0.014371812378696076,0.029037765923263882,0.030491189435420472,-0.01702830603954171,0.017340144957838612,-0.06606435756315276,0.0694709146626495
JAM3,-0.03980723957497104,-0.056264266213176255,-0.0658019968555704,0.05146096860235166,0.019180951258867616,-0.12810489158494553,-0.13098235855310775,-0.001042861363752098,-0.041558022783300515,-0.03616594785522378,-0.046523463250063284,-0.04789165584958221,0.06030851349351276,-0.07445798757103292,-0.005946160352404689,-0.022013874496605294,0.01656922433992601
TGFB2,-0.008712285075025344,-0.017640536895183027,0.0172575685676086,0.027179306330949372,0.12009120044101734,0.03471866038984215,-0.12586128538509023,0.013380128976343823,-0.04962159107368175,0.006660745030445753,0.012516256344962288,0.07046914220142485,0.06876246862636774,0.009769262950096835,0.041068725038823264,-0.06699333954349014,-0.031054950173706127
COL18A1,0.0729529817176556,-0.009205821524254417,0.029228884883146126,-0.011216972085419254,0.02193459211337548,-0.16909170940210844,-0.05823871857426254,-0.02033567356497847,0.03138478792740207,0.023590507423972493,-0.03354356888391137,0.03518781977397766,-0.07583528665424878,-0.042118872171473136,-0.04321003612426114,-0.09037342428948077,0.03896964759308775
NODAL,,0.0009320559141261623,-0.012415812910216793,-0.012283122719304053,0.004162876004535493,-0.031489975230083046,0.0017564005037538268,,,,0.004595337141896191,-0.025738739599141486,-0.04298538255895521,0.01390312963568542,0.07302177853717055,-0.024610762830834514,4.8867048311235754e-05
INHBB,0.038267738239195964,0.009876148406863215,0.02679071504085472,-0.002142484275716326,0.07224355694737991,0.06807075123761826,-0.046894048017797826,-0.021211993756704975,0.01305825115162816,-0.03886658746390417,-0.019904409667795296,-0.06118274411364664,0.05208101562075345,-0.054786016609567084,-0.03472309936014298,0.08124574105159155,-0.047541793171090786
LCN1,,0.01791835843065813,,,,,-0.03497763857729768,,,,,,-0.025533602807795767,0.02135306393346144,,-0.019971104755413277,-0.013590008542610313
ARF4,0.01804661382123049,-0.05458029323115978,0.044655152719656845,-0.017521326740595467,-0.03372053993111822,-0.053733299032170743,-0.06584802592073627,-0.013977070290560271,0.053907708609575965,0.10575288963874271,-0.07034874721384775,-0.07427105294083308,0.05499395404684995,0.12282801441943024,-0.006144985624483119,-0.05164256868403038,0.050629431548350694
CXCL14,0.07509635836881916,0.007775927913472996,-0.019364659218350618,0.060856736383947424,0.23356132289253528,0.21015248710812887,0.0944744246845902,-0.05050771551181044,0.05830613393211932,-0.045218879557928304,0.09328674268490202,0.11407297157540143,-0.023960015031659117,-0.12350627234320781,-0.024186783536390807,0.02492951730635672,-0.1036552540701546
LIF,-0.02514439984665947,-0.014990279978444938,0.06662714887150593,-0.014655631217313086,-0.0835805544712923,-0.06856970078322089,-0.057523953565162225,-0.0664185577835681,-0.017094161499637446,-0.0016256328976514984,-0.02923432684891124,-0.009627123525625666,0.029747863801098947,-0.10270256704287921,-0.015407660308482105,0.04567750426418403,-0.014486237294511296
IL17B,0.017060528923310267,,,,,,-0.04480796239963098,,,0.03197638406730509,,-0.037043115595657095,0.002943138194247744,0.013450845949631182,-0.03250228240080441,0.05044448860524171,0.030540074538153907
MMP1,,0.0388199150765237,,,-0.01861649781460309,,,,,-0.10617253953589716,,,0.016462917211046868,-0.04465340104096492,-0.02353591132730462,0.004813095902874685,0.03504521397121402
MATN1,-0.03711831680554853,0.0027638693358462154,,,,-0.02485937604391463,0.05224257997619658,-0.01751927352403367,,-0.014534317652821758,-0.0143727851652432,-0.016974022211816975,-0.03993510616855081,0.024247167735669473,-0.011335931855644996,0.01616591699542554,-0.03668502982837131
ADAM28,0.016149653456284965,-0.030620227788613872,0.07961355752475027,0.013151745094241394,-0.03570364329585744,-0.006841840901756492,-0.0139158728437189,-0.020139948872962058,0.02047707683170717,0.07935910451108,0.0362604259876068,0.10135728394567542,0.015157379590809535,0.06572976405850015,0.00349487173963275,0.021103870395517813,0.029715037117079277
TCN2,-0.03118124229017427,-0.025097605425161183,-0.007945292367411497,0.0016964483331729425,0.08238621961985011,-0.026829945344551864,-0.08357054475030325,0.020553649902462764,0.02073519424454666,0.10368975426587641,-0.02325499286331696,0.05341936972428938,0.030362987080969437,0.06135118058528382,-0.030466138241565334,-0.011838774121395619,-0.07649755135143657
THPO,,-0.014283379872937856,,-0.021059681001858732,,-0.003821760793752528,0.03146148407610015,-0.003959291773434168,-0.0177880983478365,,-0.014372786816281237,0.012652693100462346,,,0.025122404277236263,-0.012475904639455667,0.05537743178284347
CUBN,-0.06601530486422377,-0.0002133897648992202,-0.029905977774410904,0.014659774629271623,0.017649518250010942,0.014099980217437707,-0.06673370058214924,-0.03983347796811576,-0.006985548613311164,-0.013456865983797544,-0.024468161985271214,-0.05409301341955,0.020611672730841198,0.05430468571793253,-0.017320712374783352,0.015334554451015763,0.10705967765774772
TIMP3,0.007867416019563242,0.018858937866049523,-0.0356526133182144,0.05617212186064613,0.1757424053720402,-0.012659016129271063,-0.05922952510553095,-0.015383371057289416,-0.002490658877569595,-0.05341801380611284,-0.031462318895391264,0.026828378964737564,-0.017017436628380487,0.016094878077935953,-0.05811225043510005,-0.03223756098285374,0.010186010272050546
PIGF,0.017074495138660065,-0.009032175480117107,-0.003989315433859833,0.018982021714557134,-0.04685445888106043,-0.025514298479325438,-0.08118106956560507,0.004683279138237249,0.048225106650571746,0.06572501728800109,0.045851979650516274,-0.027004400922008082,0.024015269217841417,0.09610216259455015,0.021436689969273195,0.07029792571160733,-0.02949879243641817
CRH,,-0.00953997443949997,-0.015581812463868198,0.07535947205850778,0.05967500197527763,0.025211016165554573,0.07761740859051185,0.041240237561579136,-0.013450062038062902,,-0.002257922619632099,,0.0884017172525629,0.043664546498777504,-0.010163580230114024,0.024905722233790187,0.016733872276339528
BDNF,0.09825308653178574,0.06459525289168755,-0.013938848689075205,0.013385912096882327,0.021865516358709848,0.21199756027499408,0.26783828193617043,0.007343602235120476,0.0706193291717071,0.012564457268349634,0.06807114888839225,,0.014776668730946555,0.006627308966492418,-0.05401970790233751,0.054942503897625304,0.022601823660963465
CCL5,-0.00910305461767731,0.03315712093558732,0.0665530227507589,0.024146035890348357,-0.020235647402096553,-0.05187154383203813,-0.03240846240098528,0.021310714997144146,-0.015296042274482894,0.004601352974139129,-0.01949841372422673,-0.03613789038965716,-0.03694779074656146,-0.05356109562739122,-0.003998935023662155,0.0004988798880713538,-0.006966865592469491
