,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
AHSG,,,,,,,0.019581756757541046,,,,,,,,-0.046406352893972595,0.010666524944178121,,,-0.01912056933677535,,,,,
WNT9B,,-0.0465794844603726,,,,0.013499399919986247,,,,-0.024809799375001638,-0.016956528840622456,,,,,,,,,,,,,
HRAS,0.0651761743345015,-0.06497640511522729,0.01291967228233335,0.030246065480031198,-0.0494171739962546,-0.04883099254390266,-0.051852021497059086,0.036461130722446736,-0.052709107491681596,0.015949301476659374,0.004380209883994491,0.004968690944910033,0.06223024542302553,-0.02585250529285107,0.02071366197266006,-0.0477936846845319,-0.010269707121690078,-0.07997696388603309,-0.02722631975395915,0.058984718541998736,-0.03362372419157852,-0.007274959699598597,0.08717648392455493,0.0702597736608972
C1QTNF5,-0.002762145735932102,,,,,,,,,,,,,,,0.07411673662535256,0.034180064985394984,-0.025460840482505995,0.048158449621208084,0.21241931089424776,0.1282078330408056,0.08619008815292244,0.08482441931334098,0.05569892083058166
RLN1,-0.019476280581906733,,0.005215820635300388,,,,,,0.14483820786833423,,-0.01841445987497191,,,,,0.11505190535583652,,0.07418848161385591,0.017295230976037853,0.08558276580969139,,,0.025952804081193853,
COL4A1,0.01152988940289624,0.052055211422698575,0.46741618949540653,0.0019330697675696402,0.05281634306167408,0.13925724466451367,0.08936183698104398,0.2966291214862305,0.6410372492172437,0.12531289426774767,0.029422503069409675,0.039292171692473704,0.05199433075711585,0.1843859307456559,0.18477835000316592,0.22401538970819296,0.1433609565911381,0.04384491286322423,0.04927900622532026,0.5434136995960089,-0.02035259980758346,0.0732236327474968,0.11991939918246322,0.25888237307852147
CCL3,0.02926606562835049,0.05355528448454011,0.1449737882986446,-0.057109180867853174,-0.03152657390029913,0.0666945432798184,0.09032033894320501,0.03165348582579934,0.28413766261167106,0.07472664577009488,-0.006222023093806731,0.08667127038259742,-0.021764884953515924,-0.010345099190653465,-0.07874998390213568,-0.17215556940618554,0.08143694533489064,-0.016056542019517506,-0.05105801689126409,0.03713789683015528,-0.060738701117507614,0.08489487058146375,0.05303986822552652,-0.11706871391176424
BGN,-0.018706937057047644,0.12530181406039273,0.3824953567234122,-0.02377053770720246,0.05481080707833845,0.06413987926666527,0.08362089914200702,0.25056828939437753,0.39267739694956244,0.004196284562787552,0.0749145342737201,0.012051075049896935,-0.11818041905209718,0.16135520225289773,0.16722707572558043,0.2516694895912988,0.11423644392359965,-0.05747326495512139,0.002077024806118935,0.4322661584637629,0.002901496707185228,0.03300810275449117,0.13339862809612915,0.19841131657400093
RETN,,,0.052801693971171154,-0.01184640861114344,0.09710567116520677,-0.035562199468126034,-0.01623979795998126,,,,0.06497744162755419,-0.0317827275515655,-0.016266632185642917,,0.01633050736022357,-0.1369621493148257,,-0.03036114175411166,0.051097424819194916,,-0.028796662808307096,,0.09347629974240475,0.06927777303989414
S100A9,0.13099100390603433,-0.003230720447669732,0.16670301560676318,-0.033396675347337285,0.09832388364719598,0.01941246833644156,0.031124378647789448,0.023313381128959178,0.45673652660797004,0.10526260281565018,-0.02463869364186491,0.09890948242272886,-0.017408586409489793,0.039577769852918394,0.19014949693927494,-0.28793724338387167,0.08593926948679559,-0.03175062992880361,0.03394257312921516,0.17137418532365442,-0.11123066722919972,0.07510155795356255,-0.03937035402008114,-0.03528031045698072
HCRT,-0.0763398954014536,0.0175010061399923,,0.05926619728555324,0.015575551026597311,-0.005332306885583051,0.00012317605112583917,0.017254610042514027,0.17125559096891768,-0.00048481829751392716,0.04746712929002462,-0.034507375472157986,,-0.03397531624935432,-0.06436298761438054,0.1121337010064658,-0.0410133595687497,0.06488326276869062,0.054647300289761155,0.027115732570857344,0.03806767749477862,-0.002898570203174618,0.07897101586849958,-0.017367389346571935
FADD,0.0627345445554877,0.0592201094508444,0.1125218655784748,-0.001887846038352261,0.024747131117663336,0.02608767468572643,-0.013428122363167852,0.0845847678321411,0.3410006659841664,0.009872437684721591,0.0019429250571637757,0.08720168602303859,0.0010669139846594625,0.03893714521395941,-0.039721058270014195,-0.04500810279305196,0.07253876326288271,-0.020095759737378805,0.036426486766820705,0.06829580875080109,-0.03580099140359251,-0.09113937661598494,0.09061784245763647,0.002497139263180124
ACTR2,-0.062234457436264316,0.0021834407988622815,0.19112024041664505,0.0024022181708560166,0.08934508270668436,-0.010115836597575317,0.05788217269624262,0.001818725774734065,0.07233451776448445,0.04924506358549701,0.00640321093471223,0.016930332967706734,-0.012476730581664656,0.06743644967940775,0.24088930096010416,-0.019864388366234546,0.0051825022654344915,-0.050394393869320396,0.027449303353714195,0.12704182297710956,-0.046313887900769436,-0.03008453161507337,0.03540361051190125,0.14226971717766237
BMP2,0.008093525959625246,-0.11657340398768319,0.014079658487096006,-0.01822203727069901,-0.02944555020779709,0.029833684165359746,-0.03813763830032883,0.15894482333335555,0.13849395194110403,-0.018220692931203195,-0.027325826192684595,-0.04999448167493874,-0.07369190219713777,0.047660438750706025,-0.05172831694936206,0.001325368922529213,-0.005026357784909559,0.009526888543766003,0.08432881850887093,0.0037179435243449516,-0.04374813989185035,-0.0810581193825405,0.14917123116493333,0.1287120404813843
PDYN,,-0.0003543394720046002,0.028614803327240226,0.06349821225207718,-0.020663234634239327,-0.026330139959098144,-0.08125324401529972,-0.1789059151806175,-0.3373898162877376,-0.089806791514206,-0.029395093307817477,-0.04131491708816181,,-0.022640500526534345,,,,0.017203285384771644,-0.022144583401401956,,0.056203788900093116,-0.02759722945780206,,0.09315752149556197
CD55,0.0816927937325882,-0.047013223392938654,0.2424450621187662,-0.011843168823895448,0.02418530781990369,-0.012535246876931638,0.0004942691351931041,0.060957370221513034,0.03668733434045165,-0.041309352791687064,0.03934187464725886,0.06348638326598602,0.03147771419094082,0.01282785912136431,0.20876831311412372,0.05200738783923184,0.05902284107588012,0.04820482518951962,0.01897194862187378,0.00455504800735044,-0.0055214269983203884,0.013496849237489564,0.171806385041801,0.07829285032349714
OSTN,,,,,0.003123000319545352,-0.018795839276128153,-0.01149465729567593,,-0.05963935289013222,0.07667298804723109,0.03894650955925983,,,,,,,,,-0.0418020012945527,,,,0.20102693463668506
PDX1,,,,,,,,0.0024050175827472348,,0.002449767127498265,,,,,,,,-0.027635180761067465,-0.03238160252880886,,0.015766147853752813,,,
CD6,-0.0007156817151791915,,0.016608012156200266,-0.022099086914078577,,0.002303492708220945,-0.016201414065390107,-0.04391864846213245,-0.0280582295596544,0.035260831804849464,-0.016024606547739524,0.06980357637605189,-0.013017448050281563,-0.023585131176109317,0.037459657447157575,0.12240465005221472,0.13390371288772884,-0.02151856829867299,,0.10304064487985438,0.042681405300337774,,0.1377920943779826,0.03832870768673938
IL16,0.07229542165066045,0.06573896988792707,0.1520950099547033,-0.05807736745309296,0.03632752175140375,0.022625665586740205,0.02031564485827892,0.0006533041722630325,0.23745536017202962,-0.007688385951492808,0.027713076122121566,0.06456435844438176,0.02998554344423647,0.03033692438272685,0.1638298982062552,0.02696321381567088,0.11480449210338445,0.02047276882873598,0.0009872872058659789,0.06078235604655254,-0.04250207640455389,,0.09194582824452309,0.06553259195474226
LAMA5,-0.036962041870170194,0.025317135677267986,0.09909964012738658,-0.03306753878026323,-0.10577357975702341,0.0027283606897877647,0.09324143314628262,0.09612553959513925,0.38121783556967415,0.03678411682731289,0.023255681204303134,0.0698880567326049,0.15987006252409686,-0.02267350624594728,-0.039495473749257715,0.06011012105717796,0.10748892448422692,-0.03893515916140619,0.014688473736887683,0.3773057517825991,-0.05226605426403441,0.08328800948752979,0.016083593790641396,0.17486426879568293
RGMB,-0.05923525862127415,-0.015408045663208398,0.06133363795540174,-0.0028311919926146947,0.053934545281330466,0.020210039996734243,0.008226429881014147,0.07016202443931645,0.1791338753760006,-0.05210228579747561,0.05734571605067705,-0.008181056766280273,-0.034558683890560805,0.03470284748443016,0.13959693137086884,-0.06352009639533895,-0.037390372790330965,-0.016687627818847077,-0.002549834418117721,0.13313153858904503,0.055509479447172695,0.033898404317522314,0.01968441692141278,0.11052143004669511
INSL5,-0.018903039452245595,,,,,-0.01969046556456431,0.0618821576932859,,0.12436993883768672,-0.019778774495666267,-0.020038542155452664,,,,0.009650805319407547,,0.11615023694942583,,,,,,-0.011505411710063057,
IL12A,0.013045119728702396,0.0020276714927871813,0.004019445472400203,0.007604706576215698,,-0.016367296584537505,-0.017373588743739652,0.03273071598836627,0.27242155674089485,0.010497940519306505,0.004244994789604497,0.04149110947733443,,0.01082975710756399,0.0393031579018643,0.03205164112308704,,0.029235922721582003,0.0052036447412382855,0.035301064457637255,0.04716375629984986,0.14352485346812563,0.08651820465114997,0.025159533900091253
S100A8,0.13247649221156918,-0.003917381345388285,0.274484595042534,-0.014610214681906701,0.21409044692974646,0.0446789129148736,0.11801994703289526,0.054967780279605936,0.47805967102131114,0.10350739536814411,-0.020211893361521866,0.07480960940385403,-0.04196306097185009,-0.03385019684582899,0.22478048838329137,-0.30692875215665943,0.13444317212890744,-0.07812617203257606,0.0783078279819118,0.1356060298129841,-0.13297529850841885,-0.06464601104383441,0.06294890171354164,0.00305301959941314
TAC3,,0.05373577435623669,0.13791986541644177,-0.011290189117032659,-0.012514760675380349,-0.024668647795749326,0.003689149402489928,-0.0842515626187408,-0.2353854989855369,-0.039289677623915,-0.024589383129909874,0.015471556950429486,,0.0016572248668471987,,,,0.012778736285815792,0.02866587313334096,,-0.043786369746440686,0.1646356365676042,0.03565188904274403,0.06631565104410035
TAC4,,,0.09831367474309116,,0.05496907877127236,-0.04533058383658247,,0.030502828658713652,0.2031724820953204,,,,,,,,0.1262081383427021,,,,,,,
MFAP5,-0.029941236113142675,,0.02844036114022215,-0.013221175468111447,,,,,,,-0.03052518167208039,-0.02183870959883403,-0.04127151533723689,,0.07784161827781383,,0.18465138934475422,-0.006272121880914384,0.02933636727245026,0.056524700174714566,0.010520136843484287,-0.053614680420170424,0.04939800723454124,0.021314983750940878
CXCL16,0.08377414371992087,0.013869215870928247,0.1358137964017187,-0.009801315597958505,0.09204248829390056,0.04276156344513517,0.035123673154294995,0.06665045316686695,0.37570437722896627,0.0342679524445925,0.04008893941759565,0.04943960271894006,0.02483539762229141,-0.008595605502010176,0.15316142774656905,-0.09456814354028777,0.06363491895231374,0.02821407846459606,0.028301587178075103,0.12477047652599933,0.041211647597132285,-0.1046494289986043,0.025490477762071796,0.07710983460816091
AGRN,-0.09533226234765038,0.010385717806453748,0.37705069560601556,-0.032177036351677804,0.24004163800436187,0.07323967857102652,0.0008552112323352342,0.29688656377475875,0.569780328272111,0.09467808012176006,0.01709289436417777,0.03456049376258974,0.07879123009047499,0.11771467483566427,0.12879487749467466,0.27679540544865433,0.11402516075344594,0.08983774924762845,0.060809909532691706,0.47725518338621226,0.022462662223359058,-0.026196731807224406,0.17108755830695904,0.22209274649559077
COL4A6,-0.026081814233653893,0.10129424085091271,0.09356275809389425,-0.03316763659934486,0.19458854641051246,-0.03204721917248511,0.09001100104098089,,0.08952969179192455,0.010880158191715958,-0.03357612066737629,,,-0.0192954939210879,0.10296827797114126,0.09245969114172281,-0.016475012097931608,0.023718198429134054,0.0038511727833309374,0.2781404238739253,-0.03204911510176872,-0.0387601681297704,0.13022893082089296,0.04882313544481561
FST,,-0.007633413243921509,0.08496753394557285,0.06130215354104241,0.10942705982838975,-0.004275755914929535,0.0051726065639847345,-0.007484322634924377,0.04803653601761024,-0.018408621359091236,-0.026962631167815727,-0.02682299945802148,0.021221312148564243,,0.1769234732301125,0.0294942983738801,0.10656957824126821,-0.01245259664898961,0.04227036480280769,0.39115992327718246,-0.06949440207204476,-0.0022272684126716136,0.0930634158704512,0.11998738750292279
MEGF10,0.04291353663320351,0.06589347414423813,-0.013001497737867585,-0.011462346499345355,0.023382181212785742,-0.01615280405367717,0.07271591082333427,0.09608496852946434,-0.07603312349489946,-0.06711569684499848,0.02140455607666169,0.02608932176343978,-0.026040519312624546,-0.039800092402805354,0.019155693995131333,0.061022831702342434,-0.060413229310312205,0.028830787916770264,0.05847529386471344,0.08986583648482213,0.06339451595591299,0.07218557151882572,0.025908088812275,0.02912453560410125
C1QB,0.04261366043339579,0.01860405837784994,0.38618448319927773,-0.0025527614694808363,0.17292422198457966,0.052164468243184436,0.07039156615572295,0.10874713443447977,0.47420122828886885,0.1326273382757235,0.016869865816476058,0.0620530799937966,0.1011411623743279,0.009990890576417426,0.391445383239083,-0.02583006269814267,0.11922806874486118,-0.05118511917853626,0.08724666744467507,0.21336679387012852,-0.10528659382628912,0.0006101758257449248,0.011724259027244938,0.10863345579517276
HLA-B,-0.10364657488495538,0.005880574463249008,0.2801296181582779,-0.0035954492459246614,0.16751950169713287,0.07598561021791855,0.07214261618146699,0.07176866625234415,0.5520937428876158,-0.05701377785093433,0.032433173535742515,0.066985642822937,-0.025372073972741972,0.008480936171651163,0.20661311511952832,-0.03328367590229002,0.09216474746340163,-0.013511135461481487,0.0143609955217272,0.5022679480613339,-0.12293567135283415,0.04197228294662772,0.10011466747260797,0.19627542567929926
PDGFA,0.044674659523636154,0.05733453645398093,0.11170957704391067,-0.0036751656808435723,0.17520322150793854,0.00322882764801321,0.06001650685693697,0.10276024668754184,0.08695927559449242,0.08675504554533113,-0.003246418104521644,0.043555647925989885,-0.03206219397258791,0.10163601397457764,-0.006599601268414172,0.06621899062298338,0.03359491311874811,-0.12273015920895601,-0.09214153564912601,0.039148223855085214,-0.08102387186271347,-0.007756853690295717,0.15682013647664433,0.23788965960131953
LAMA3,,0.02988110264308144,-0.040317219710302006,-0.0170996333767537,-0.010935759818551143,-0.006482848188705678,0.043824357780677996,0.002344739733908678,-0.11047038825947318,0.028457730887494197,0.021205997070488536,-0.026439201878176038,-0.0294105921444723,-0.015586245604600183,,,-0.020332553300881653,,-0.016829262910292513,-0.04005468612036246,0.10453349201309971,,0.058878033187627535,0.05215663373796626
DKK1,0.027925055655235356,,-0.012200794165786101,,,,0.027365082315356254,0.04732473758990416,-0.04651798519848446,0.03362180005018627,0.11317504989910354,-0.004626226280564464,,,0.11215429237512456,-0.16390659189011275,0.032515044153446776,0.030978993947787012,0.11619641903135824,0.1256977146603248,-0.045710987314637935,,0.10156826551886641,0.06728966018782745
INHBA,-0.024296648614006527,0.02710845211576124,-0.017679000006540598,-0.011846406889374331,0.0730527032512272,-0.03332878767254664,-0.09468121142192978,-0.03322874414807159,-0.2387268569013389,-0.042946105898905226,0.011574145400126138,-0.03573315443357174,-0.05101920130310986,-0.03777559058807253,0.011708646213794917,0.06155749752149687,-0.02416439713960529,-0.032775943921995156,0.006812757752189731,-0.01559444711300624,-0.023115562939420787,-0.0963501363539006,0.05659920499217853,0.0769996727587831
LEP,,,,,,,,,,,,,,,,,,,,,,,0.01214109339836063,
IL7,-0.013271443979643768,-0.007643416624474208,-0.01539130503705836,0.06427154386871427,,0.03852286098231253,-0.028111978584930482,,0.02222327532805423,-0.029479505126154833,-0.019588859786563915,-0.019685323209966524,0.003448062111705539,-0.022883383952743926,0.021076786842306676,,0.1689086810027283,0.10473142564501688,0.04706052175427188,0.051122966020432974,-0.03508488497502978,,0.06180144074451513,-0.034976388329871176
FABP5,0.08129058163757891,0.08796827591045203,0.2593402242986025,-0.025260649221586662,0.18959253646048077,0.048041873382891426,0.00890992924285659,0.16566867128374438,0.17405818907453416,0.016772288705254948,-0.01066468624748913,0.08900346556191144,0.046136430195885515,-0.06912569018247172,-0.10496852920409878,0.1322729232135907,0.0972618663170193,-0.057909965049589125,0.10176556840405204,0.24809727799993428,-0.029296419230181774,-0.052942030145657654,0.06051885448731721,0.12366988755497157
CCL4,0.11825692829490246,0.0013445653667644233,0.09205679636880643,0.05501984190926067,0.08206396512854292,0.09989005653951614,0.0701953267206589,0.07517832014188205,0.3179024202112937,0.0857142216405993,-0.01807801301684955,0.08393574185866556,-0.02086097206673166,-0.050610895845454015,0.10959918539280271,-0.12454983188848597,0.061050298664929586,0.03593633041169101,0.04428897918948737,0.028591796114179335,-0.02934944756879008,-0.02262742682449276,0.051373696850794265,-0.06541513346280535
FBN1,0.034072033146872176,-0.02310334249117406,0.1700100193906966,-0.02133977265157289,0.06906320881876941,0.003484475922776587,0.015921632564474,0.11770252226161786,0.2910358906697324,0.025989737282624357,-0.028730801247267967,0.03776724856137849,-0.11488887451114005,0.06978578455228887,0.0876041038023019,0.06678846555526595,0.054822206311064624,0.027497974859773955,0.06729558526437754,0.17132784831938688,-0.0024195875833240297,0.07427399044876391,0.1468076803309139,0.09960313577477217
TCTN1,0.02428737131550828,0.102291647994198,0.12385811051816366,-0.03076501100829416,0.09841154637832633,0.02944601642944555,-0.011006186406687244,0.10767560671184144,0.434563397225803,0.10218653865382302,0.0480814152181386,-0.0005675093137094695,0.04449977557457918,-0.005614515485684346,0.09273470604449868,0.07920160258365883,0.05217157784103178,0.036476518416919984,0.03189671824562348,0.12474979930301212,-0.050013341162954535,0.04921298549193501,0.00614425243511629,0.06671063079177528
NCR3LG1,-0.023118150036767794,,,,,,,,,,,,,,,,,0.0458329516131831,-0.025339580346273396,0.01634797491681858,-0.0011941248697804848,,,0.04139436177331468
BMP7,-0.04420667888203508,0.08032112705355653,-0.13178549524734456,0.04695338230256799,0.16840850653842845,-0.05401666582334671,0.08046652278298443,0.11345565717113258,0.2324091280049692,0.05645472298424861,0.0067511161171940155,-0.03906957138967475,-0.03456967002822333,0.025074278797567243,0.14830236243051595,0.13719476198216254,-0.0380126845724797,0.017756364020713622,0.009559788769748175,0.18991307333054316,0.04881325066385815,0.038807497171552595,0.006725559303190491,0.021907321864340454
NLGN2,0.015686716495098528,-0.023993948255707394,0.09131701179057945,-0.046320968916241004,0.13737954851709377,-0.00039668873761856553,0.06822139959236782,0.06771413715603607,0.0791175659655649,0.016155475331775217,-0.002308780577162549,0.009022932001806979,0.028851177206369805,-0.025662025453476643,-0.06209086021378929,0.19777447950450883,-0.03244966156761881,0.013133254109770618,0.00566103138584277,0.06491966604118661,-0.002389739466255895,0.06391311006241694,0.009666905954713551,0.04312199388235214
CCL25,-0.018903036956713668,,0.015634820183588194,,,0.01560651988100775,,,0.11095631828551743,,,,,-0.030323999482322787,0.007095930578866749,-0.015144069371540432,,0.13671299963152436,0.024160033925666305,,-0.027030487741970713,,-0.0467467025716571,0.03736153728371238
NPNT,0.0641451832811464,0.1014903483640912,0.027160498502165963,0.03012287364388779,-0.06331389277890681,0.011928567779346925,-0.041923581753994146,0.09122433359896141,0.4156260945592458,0.0018587495614795614,-0.027709059944676175,-0.012478440413280714,-0.02926292974841553,0.005176368166300396,0.08380154057823062,0.14317246741621345,0.03480313981931505,-0.02102837843072727,0.03294456258711036,0.4272927558293199,0.11038642168120225,0.10028191502698038,0.005606469793232999,-0.06027062999596053
KITLG,-0.0006757439693402845,0.03055687787535609,0.2874832300777874,0.016481575123807445,0.06835730252402485,-0.009460771964012828,0.001704837033071712,-0.0186744936138771,0.18774551880363266,0.01908907112523788,0.06509125700861977,-0.002689845065414355,-0.021004907133228244,-0.012710554051888,0.11769944247428893,0.12932427864598456,0.10021409818922387,-0.0015073836603729444,-0.0006855915750972133,0.07883823701347116,0.03293044226813941,0.061046352364288285,0.03474866933308326,-0.04119793780069862
MADCAM1,-0.019476285434884607,0.016943957782939074,0.002085220058454427,0.008184794480559594,-0.026688105347591296,0.001833924770926633,-0.003030881384530252,-0.06080028189713376,-0.04755696801064238,-0.01345280986275113,0.002314328097636215,-0.026050555324771192,,-0.03279629300174209,-0.029662408005234134,0.06213593922888017,0.02130568417461186,-0.02210146563024649,-0.019759432907867653,-0.010547707192896345,-0.009094885599187358,,0.08279662493230112,0.025734797733562596
F12,0.02029780009587344,0.014202058167229498,0.14275886611471736,-0.01591844960842375,0.14951707755760266,-0.008353842598041013,-0.017533817610656102,0.005870781385148656,-0.18773900033220353,-0.08728892719457912,-0.039237618262032314,-0.013314916152104972,0.021798786631376393,0.05841315087104651,-0.033749085327356154,0.0143111863790375,0.13002849473631758,0.002109360921484257,0.0911313442011567,0.08644317848903768,-0.10656350150509483,-0.04400376853354354,0.05939073019412747,0.15917001352343016
S100B,-0.005374505896138751,0.20332141020960123,0.04554255073487977,0.031198729304991974,0.2734483773977557,0.02340558101961551,-0.020073674477448355,0.16309680636308688,0.17955006545346194,0.13073651594845395,-0.038967502222565446,0.025320880258280797,0.04526014730934177,0.028992646176766373,0.04357248356338194,0.2863562533591342,-0.0605831280216235,0.05560877656651101,0.06731297741698856,-0.46034660223184326,0.117214633371923,-0.15118940124035155,-0.030196797465586244,-0.03368867645606004
IL27,,,0.050190041866659624,,,0.0061481376344788095,-0.009554530878785276,,,-0.00895598272922967,,,,,0.012933625219906774,0.05025810943588423,,,-0.023966648139045775,,-0.022888566634103626,,0.09081633842608995,0.08743600620099355
CD99,0.07085213486500593,0.08521288182906939,0.30383577598449696,-0.023555985808333058,0.14075486732505005,0.08706710475500017,0.1265243951657046,0.19360884507419632,0.520515550990697,-0.017422625739017063,0.021689736937223196,0.044452412833475084,0.057488999314307156,-0.004560711543044533,0.01693463977867713,0.032536035682616794,0.037203190660918345,0.060015061099272786,0.12383598481077385,0.2817570651626054,0.08914375855511522,0.09448441548007071,0.158697293883104,0.14378499925704108
PDGFB,-0.042976308427750166,-0.0511769103474441,0.32511084441574173,0.005307134754506599,0.04038493204805842,0.053216392856608695,-0.009663892650991908,0.059434721796129276,0.10544826987215673,0.09362357419677349,-0.0051231665414811015,0.013273995828354345,0.03779597917315764,0.137320174602186,-0.006317375638744004,0.19449430602080361,0.1333812877647995,0.021412658595264856,0.040152268294620305,0.21153561407712654,0.04867832538663149,0.05496305109305174,0.18045849941148362,0.13289277151370563
CLEC2D,-0.010290348518845404,-0.0031527533542729377,0.08093916552560662,0.027148139548036864,-0.033738458061864804,-0.009924918824968829,-0.06526355508846318,0.1572606252768439,0.26163671322797144,0.015599801276341235,0.023381910713474497,0.005152489585749758,0.02072804500912718,0.0031443484070773197,-0.026151195409420413,-0.002597597678203882,0.05900243227220932,0.05369321884635534,0.06355157452761302,0.031041737859370016,0.03927316519826782,-0.00039672440766891365,0.057599516182785304,0.07278521935824252
F8,0.011164456149438404,0.027388403216010628,0.03604001169578812,-0.0008180183198179489,0.04788276869134206,0.0029221277229688238,0.051369199246142756,0.02683154579823941,0.3203451649462391,-0.04763506873376535,-0.011593066837791665,0.026443013081160077,-0.02693969127420764,0.09268295176726819,-0.001676064231533165,-0.0233380282857194,0.07415128010899985,0.028483081719233146,0.09798694409824771,0.011753933868379874,-0.025675185418371715,-0.02751391624374609,0.08027280637429385,0.027424025702508185
C3,0.0245316181975322,0.03548757074739168,0.4130083096661347,-0.0019154997119358223,0.25023204165481105,-0.019588836895500207,0.042518467924404085,0.04169706178118192,0.4041917435936475,0.0010925022213326696,0.04926064896864086,0.07403748663857805,0.05955005121783138,0.07860654355588997,0.37881479641408655,0.22834298969373612,0.1477198572920987,-0.06641146685261659,0.042540833016830315,0.2132967048516685,0.06120353092120315,-0.030407434039535334,-0.011662621670350398,0.15484425595811083
DLK2,,-0.01978687671908482,-0.007504674028212695,-0.013383550452859973,-0.006428068152234866,-0.014347631450190275,-0.05470487768841875,0.01575947994140349,-0.02654128673922065,0.03964564618744785,-0.00921862301910742,-0.01876556780092159,-0.03704826793230864,-0.01979816693167012,-0.019605001606875713,-0.08317961214877219,0.10388971647233207,0.014344971856306987,-0.022181697222227275,0.0020736435949908886,-0.006630443001234721,0.019945173066340003,-0.05047191399673206,0.056887490435107366
TSLP,-0.019191667273863212,0.007082282129556527,0.0032314882468527273,-0.012203962492385407,-0.008758897501366476,-0.02882753966809336,-0.059534729279797347,0.04055738978603977,0.33272141054175586,-0.02924139545037941,-0.043565567502526374,-0.019685332172811734,-0.019673405250818277,-0.02663243364615843,0.007595795650621659,0.013106407735361971,,-0.029175995701893283,-0.03648632546151926,0.032423656315533546,0.008793645434536281,,0.07181865877803105,0.08226795697709405
OSM,-0.018312942175416357,0.06587283697780551,0.16047981540187142,-0.004163275068926658,0.15276789803827817,0.03662666686122189,0.08100001138526798,0.044639876269557406,0.2916809686507226,0.081894423040458,,0.09719588296148242,-0.0073301580599839005,0.04194685740012385,-0.08359839480636419,-0.05945928268360999,0.15658565529338653,-0.046918186953441805,0.07546645724257256,-0.013945815875490288,-0.07682106783163463,0.026179917447429403,0.13238521689985308,0.1112281943816502
PRND,-0.019476283008395216,,0.09242794855958202,,,,,,0.057094295769919305,,,,-0.06489522547413568,,,,0.0865396500061215,,,,,,0.022467861351714403,
SLPI,-0.03276062816150267,-0.10175840497713494,-0.09147628298517085,-0.019965434739352122,-0.03155358155756567,-0.07133834305830135,0.039750280382837073,0.12536037906349945,0.5262783888648886,0.0027722177525738136,-0.019951374291084168,0.09906287265842133,-0.0369274531067093,-0.06168209773325283,0.29311526334873533,0.017939594000789413,0.05102261638941614,-0.09918180227480225,-0.007195421827401715,0.15736835263896612,-0.17185604940453966,,0.12022536331554486,0.13596674602678996
AFDN,0.02854406557657111,-0.024958988315518727,0.08907483948562829,-0.05128129904173332,0.07213502831931254,0.002819758358760144,-0.004525903122753731,0.04105312234913375,0.21982745740858786,0.003442419981290417,0.018097105610572498,0.007435477509236508,0.004425096663620288,-0.017440654684022106,0.114829595404957,-0.05279929164730483,0.03814271158492273,-0.047897972879562725,0.061368201379635036,0.11936810932243665,-0.008386340680665308,0.02876834156416506,0.039165772471449325,0.013461967111752012
KISS1,,,,0.11416860363050793,,0.0012312270930619116,,,,,,,,-0.007059005348971039,,0.07195865868916415,,0.009936028518296199,-0.01890316102446219,,-0.005887993113579629,,,
ULBP2,-0.03660894315939253,-0.026695190640422337,0.10044064159603844,-0.029629330279893572,0.10810952011549672,0.04041586126356626,-0.011396643070874329,0.1034192578085963,0.24922175387010634,0.006820352653173565,-0.021473223924866235,-0.011605509816100595,-0.02799653026356931,0.04681419823883779,-0.011212765665037094,-0.0923133035122467,0.09434380627780095,-0.007411539929644872,0.02357855354567543,0.03850587908742096,-0.07618273953470675,,0.020959730225581806,0.15065136292909703
ICAM4,,,0.05152942934458129,-0.017731183818908165,,0.014171495279670111,-0.028824941781542317,,,0.007389785868228718,,,,,,,,,-0.016583805015536825,,,,-0.021606965695306204,-0.036951755523004476
TDGF1,,,,,,,,0.03384238696044742,,-0.036391256942892344,0.12671164661750856,-0.0033965717652672755,,,,,,,,,,,,
ANGPTL1,0.012487515401206552,0.09397258586055993,0.17854663179130317,0.045907326969691846,,0.030375577597720135,0.03243517242078459,-0.0011876193234085083,0.3683161092946482,0.06900754327045798,-0.028616222635409583,-0.03260269156732617,0.04303807069617434,0.06473078718734986,0.004636906311096583,,0.1016898807432883,0.11457017471964256,-0.03210858556189859,-0.037067011255850414,0.09167534953952344,,0.08168292671969332,0.08686249536224358
LTBP1,0.025564408338849598,0.08120581249527967,0.09114069657057276,0.023389577673564553,-0.0006760438550550079,0.025218420472345487,0.0032703262960930893,0.04946740131339902,0.21418427237366572,0.009337284844612189,0.0008219838415836153,-0.000774788671582957,0.04705553535247282,-0.007313992769419488,0.19635602557367782,0.055570344598780956,0.07586980652916532,0.004149418153480364,-0.0025040559173423863,0.10910159311528586,0.04989220103352216,0.009939527904977614,0.04581521158071873,0.0688270390142072
CD160,,,,-0.013859854705569205,,,,,,,,,,,,,,,,,,,,
