,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
S100A10,-0.06507970781797037,0.046805591711775715,-0.024536015175218053,0.031929786759131024,0.0029159847518860065,0.1526354975478014,0.012880927847886752,-0.09835678913582067,-0.032415417819956396,-0.08419395956573432,-0.10344004346236668,-0.08220341004913535,0.004285932976141771
FGF13,0.11877747741747441,-0.0483430013450415,-0.03660681067499895,-0.04163776652663027,-0.05474855694184715,-0.09764168367815612,0.013537280463593109,,0.03894686249842144,0.03650728993616564,0.0673191687987312,0.03711612918593632,-0.027072290296635385
SEMA4A,0.08037814712655589,0.027531489869165947,-0.01838643290686456,0.016004495394927726,-0.03223979611742018,-0.025723455299148244,0.0016722434400643213,-0.05350423209577008,0.04876119602838214,0.028191481253131194,0.059233902639164886,-0.009387217684727155,0.00653656433530136
EFNA4,-0.024133350354594456,-0.009256474916351216,0.05793025767254311,0.01931304895044862,0.011969717205738577,0.005978948563275521,-0.04161371646242641,-0.05217678389516502,0.004442983339370744,0.03739333788354494,0.015526841139589834,0.04942097060809999,-0.0053890845559410715
HSPA8,0.014289049696918292,-0.05946540808321948,0.009852234840097632,1.5471395787847413e-06,0.0004659886233998825,-0.06572139755209193,0.0321183884894463,0.058991005125480306,0.03061904732672661,0.027013522108661404,0.054572400702397834,-0.022938652992625982,0.013888242554329053
NPB,-0.025428723797487007,0.018759117043571055,-0.010639901686343437,,-0.016503058781794994,0.06491242666032981,0.014724761969030975,-0.050258934741032525,0.0065758504122377754,-0.01715579049157707,0.10569850131355904,-7.950107968531205e-06,-0.015981331879424205
ULBP1,0.02821004545782712,-0.0235055733229088,-0.01823359557582269,-0.014078332016965274,-0.016971773435082847,,0.020033842982548993,-0.03667712933271023,-0.000730175375225369,,-0.014661277533307714,0.007811858398398561,0.026946055333927407
SEMA3E,-0.015678240660213866,-0.03264951824415708,-0.044143604086556425,-0.03313824245604748,-0.005721338235378686,0.020247945953999955,-0.004104990673689916,0.05151335649423644,0.033242375516940786,0.10585087067035673,0.024090554253712745,-0.005008424533373272,-0.037816765004869725
FGF3,,,,,,,,,0.06949827158855623,,-0.030648544428226777,,
ADAM9,-0.05940143745828518,0.041040110250860726,-0.04070429182814971,-0.009308838438672936,0.002255635685470336,0.02560785097810154,0.04145533763755891,-0.014083134975040702,-0.0054036427470615924,0.13225178261393017,-0.00730404258949245,-0.026172398316141942,-0.036547804472907355
ASIP,0.043294159924643805,,-0.009801199739197165,,-0.015223440838377723,0.14346723779055476,-0.022942508498138045,0.08400486547613346,0.10057268777591928,0.06078741423010614,0.029443178477812647,0.07741539987929899,0.02358509506758376
IBSP,-0.04094725323215981,0.057114665034122276,-0.00949490391800201,0.016082748253590667,,0.1338370283507967,0.011265046432387215,0.014821854644351786,-0.03320952928202608,0.01535362213467452,-0.017634845243004925,0.06123959467478834,0.000311930767971976
MMP12,,-0.011381069387324983,,,,,,,,,-0.01950523446771763,,
FAT4,-0.03210279698224552,0.056867263604125674,0.126749792140131,-0.01378182288364102,-0.01033739367247162,0.0039003965820577254,-0.013341649273472533,0.06634987586141687,0.011014303404021472,-0.019066972255486356,0.08845010898137144,-0.00614344755300071,-0.0067070161571034445
MDK,0.03719369126833858,-0.031527697026703105,-0.029616500227836767,0.03961959583390368,-0.036711727044532246,0.04438915195476575,0.02364232755873067,0.10635958289571669,0.06463602522807164,0.002340406360782725,-0.0024336437757653063,0.07054814271937937,-0.02499289810127845
BMP5,,,0.037278953580944775,,,,,,0.07786802742581671,,-0.015557923951767097,0.008917818601704765,-0.03459560664794623
CAMP,,,0.041677560677458814,,,,,,0.046682950411123844,,-0.02856342602787692,0.03190117580568441,0.03056891401664532
HSPA1A,-0.025768674609438366,0.07762216616682341,0.009812569975474458,0.06069418056874227,-0.047399183637244074,0.10572867692924075,-0.030364700983816648,0.08016164227761335,-0.0061348301083188495,0.03118601132743694,0.0044994039765152505,-0.0004347480597679247,0.053722306112884345
SOST,0.07282993944595689,-0.017629053769448174,,,,,-0.02205165392211446,-0.04320747188106388,,,,,
SEMA3F,0.03650716425246249,0.026289525185349136,0.026999919985747117,0.02545265771108974,-0.03923997987270148,0.07715108061284416,0.028832716755790848,0.08538911654203961,0.10002915269900098,0.011500438554042768,-0.01922189364545436,0.17548266643361782,-0.05024348513022673
ARF6,0.025098322076926777,0.05532061900355894,0.0033738608924536472,-0.02966165171270524,0.02181565512237224,0.0016711796346498397,-0.02166417369003386,-0.00036255547474924743,0.023340143311561205,0.0374306377927553,-0.0355668886450781,0.004091811476039002,0.0659557415440428
IL6,0.01998753830320247,0.07684110939893361,0.010428763059732843,0.005668823070358887,-0.027379448458566897,0.06460617464598056,-0.02276689810291167,-0.03407067100711987,0.04571948067244808,,0.013452857241083832,-0.005350183293922033,0.03046409470779995
CALM1,-0.000210003968288526,-0.020696578894114838,-0.07014929474303407,-0.013513019462270636,0.018194475679168477,-0.11717632006536284,0.0842550216948751,0.04952405568458424,-0.009542523198864412,-0.05930633380872417,0.077207702461255,0.0823938071287145,-0.019189283621666078
VIP,-0.027747504853809647,-0.01689286072125684,0.0011916930868533927,-0.036926775637958556,0.007059738500654774,0.04481943134092433,-0.0335674368661638,,,,,-0.01699047628457141,0.058515969854954726
NMB,-0.06310678069489792,-0.016177000664853815,-0.026507771815205663,0.02050506011840657,-0.041779464029888136,0.14540368889972854,-0.026166100297605275,-0.02581444516344744,0.04231824987712425,-0.02329426870846756,0.004309750918079609,-0.032689041493178424,0.06939115067304633
CCL26,0.05357110697661657,0.022498609643665853,-0.027349538946917145,-0.01783203065677127,-0.010273965254939958,,-0.011070442912194469,0.031937469777152276,0.029356556763116916,0.07368803584682743,0.010321072465461139,0.00356998586298439,0.06987467954597301
FBLN1,0.0367880586069245,0.026427086604183997,0.06500571559179497,-5.395328172293953e-05,-0.011503746396121726,0.07812400539894412,0.019408598935026045,-0.04304083666953106,0.03631666402228015,0.03136930518309234,0.01565965622677933,0.04948905438991543,0.030058539407815273
SAA1,-0.05284226618309797,0.04817187102510302,-0.010074998824240358,-0.02068072774867039,0.017986938818732666,0.04167375361075291,,0.011152824094046346,-0.01959749327717747,-0.02764843358085067,-0.015302704135952222,0.06986319299943869,-0.0033833032561732383
MICB,-0.0377044153115641,0.048427550344691934,-0.006453409108391198,0.0026209934490900723,0.051497956277499785,0.015850198652986983,0.04776622641940329,0.04872114524560669,-0.039222472855959936,0.06366915541154357,-0.031144311173395584,0.07999247655954837,0.015034925368648618
MMP13,,-0.013466164791889843,,,,,0.09612040041393989,0.08931460876331646,,,,0.05354666031387062,
F13A1,-0.006228668156375815,0.009997184714966634,-0.009836757270345043,0.0451858367086164,0.06502648229197666,0.11181763717200484,-0.0123832029975795,,-0.02716913068170173,0.052424549403637485,0.018764012276533047,-0.027854039138438834,0.085762478681272
CXCL11,-0.0007881452982574732,0.014044786992610577,0.025133953912249245,-0.0075330453377313675,-0.001411143444552957,-0.01906062567648178,-0.0004348202219421558,-0.06222816438151243,,,,0.0249117846535773,-0.01630170622701239
COL5A2,0.022899398604656222,0.035146592119703855,-0.00831755308992457,0.0477529318557372,-0.015028468555383173,0.04547656036620515,-0.011429259305517485,0.018424208079467867,0.00816115279466752,0.09115167723219213,0.0487664510696849,0.07236842569448501,0.0011027199069933817
EFNA5,0.05026417945298615,-0.01720603736266811,-0.02401594627962383,0.004937826319134181,0.012543367151080703,-0.0441828738609521,-0.012408568924338018,0.04538955920739229,-0.003872233017658019,0.03799752300215027,-0.002234102329367416,0.04750852549898957,0.010242056127521644
AREG,-0.018425091620483516,-0.010273643775274004,-0.02440359307214253,-0.028937143109720603,-0.01476390638086097,0.04129559464072091,,,0.03186235036108351,0.0662585042754535,0.05697805053486111,0.07642471017191285,-0.04733629356874636
EDIL3,0.05356789769546088,0.018972739240841686,0.021399530838574033,0.0025889949665881895,-0.0015907815757782078,0.06352068501294152,0.00775322141463744,0.02732073700652428,0.03959899187119459,-0.1254218477907474,-0.0037362976431212875,0.060713821101539715,0.011250032331833897
CD86,-0.008213085582583041,0.03878308845054302,-0.018478463893076665,0.009005455569211262,-0.005664172190158769,0.12499376673203008,-0.02562844942367355,0.026830612557298048,0.022559458135574518,0.08083082605173564,-0.0209428184190346,0.009825842342337231,0.0011904191183373816
AHSG,,,,,,,,,0.06055182273947389,,,,
WNT9B,-0.025208850468742994,,-0.00965462619856425,,-0.012179272149379469,,,,,,,,
HRAS,0.03477651087561663,0.027246829953819895,0.0005286227799730408,-0.03481074545199603,-0.02118794675911387,-0.0003525216334669462,0.0319660405937663,-0.03458261249630117,-0.034619259172287954,0.02321041205089806,0.02560136333620654,0.040066575463359906,0.07591980517368567
C1QTNF5,,,,,,,,0.11383236027191673,-0.03234066449227549,0.07432005957162295,-0.022896118467915446,0.09709195124001148,0.05812253148106504
RLN1,,0.10221668785726361,,-0.01556679483800773,,,,,-0.022649982478266315,0.10533606399550062,,-0.02628262822680205,
COL4A1,0.006206587094318624,0.03422849444482789,0.004501859981646738,0.021610259789692894,0.011931638888947084,0.053199000670372545,0.04547739213013205,0.11047562924954135,0.06817651544249206,0.08788570170152774,-0.06095677412511379,0.08482831349912193,-0.006973089834077952
CCL3,0.04310204564995716,0.03648134506247543,0.012961526526849102,0.0862213792245491,-0.017107922133788228,0.1107555163722258,0.011639970624035932,0.04030377320641672,0.04206191621488953,-0.05064803951611567,-0.04723903355586719,0.09387607349591655,-0.054542913776234575
BGN,0.011325706817874112,0.051860905212799506,0.055984667461509104,0.006050870737253051,-0.030047381119277405,0.11756659346270554,0.016631858376059336,0.14044467065060176,0.028852231750261022,0.0828763933322696,-0.03120989955821905,0.08364778217983523,0.02307964712918267
RETN,,-0.01580393047795819,-0.011912589318898393,,,0.03532921962055122,,-0.04030622818222509,-0.016013179065923717,,-0.024540010256777316,-0.045648357581144015,-0.02625988550977185
S100A9,-0.04284420707259031,0.02782502937650076,0.03470003969164996,0.037984063989220426,0.019119617410225893,0.12193688785044408,-0.0051870749216030255,-0.018823924600363248,-0.0003511193301968807,0.0014985441498056463,-0.03083246616597999,-0.02963698596687485,-0.002281421839062325
HCRT,0.031639211482303246,,0.07066487042443166,-0.02335096926249429,0.11657697834115333,-0.007207804970953854,0.007392538307972124,0.0039791681423305926,0.0694968070053862,0.05679854868579875,0.03623505307530269,0.07440796775484729,0.0649111694301773
FADD,0.051840363382854596,0.003963028569245328,-0.05828857982114887,0.07306494720462876,0.0050459614555614166,0.09237660381368493,0.048477572708261855,0.10102984697276546,0.04064678906489588,0.008875864972895331,0.01964950570010084,0.018122691246622732,0.05434825296187797
ACTR2,-0.0042760945807367775,0.004193663384575547,0.024297528095642177,-0.0067438542558616405,0.005043449461870349,0.06660825294179595,0.011439071442061126,0.06531799700286503,-0.08753864718722465,0.04270946132534753,-0.08042622417151175,-0.004564287237190339,0.013554095820825396
BMP2,0.07003281673612076,0.05985771457982413,0.05210069542528978,-0.00822986656816905,0.04515617041254516,0.06159894896154595,-0.003951368211163523,0.13682739814475434,0.08077438072719335,0.05883335987744235,0.0512512960173874,0.10022580596967177,0.005406218447426357
PDYN,0.059177112774799055,0.058447730912995106,-0.005078516257682126,-0.027160137576685277,-0.017357833308471734,-0.030856045756835537,-0.002714466426344447,,-0.023463653721299736,,0.05222699678772214,,0.04351995522415421
CD55,0.053338061186068514,0.03777191066850022,0.0054920772128178716,0.01693758098217163,0.04319177252750318,0.06584541127316183,0.02686278147101064,0.00271283535268755,0.02851086407371312,0.020315061296436333,-0.005976804720959639,0.06525269539472225,-0.007663164337607097
OSTN,,,-0.019963823452909316,-0.012019793183599223,-0.02255930085743737,,,,,0.02708568868972492,,,0.002982661752713102
PDX1,,,,,0.0018400718808607162,,,,-0.03431045393378831,,0.04471137602434394,,
CD6,,-0.007919292052432098,-0.01973559575561564,-0.01556679447184666,0.007815492844537284,0.06390244723774004,-0.0032317026942911735,0.11047305737945887,,0.013309501117084656,-0.027351075833351054,0.1101887254708978,-0.03723928329239574
IL16,0.12239693401188846,0.021228746014199978,0.030285398242597322,-0.03713448357001422,-0.031024264482044803,-0.03347875266218332,-0.005681902116111238,0.07188922695719493,0.030783508097659718,0.004344329774750682,-0.041793714448627076,0.039963518255673854,-0.03356547152007226
LAMA5,-0.030443820474648376,0.00020931324593966992,0.03239468112644527,0.046839927714514465,0.04343754178962074,-0.006182855303907563,-0.016756183931268195,-0.04362436442498638,-0.02603855406038203,0.11254952704199853,0.007661923305789205,0.0674074974447121,0.028492017681011894
RGMB,0.04453670923361586,0.011565052894457526,-0.00029360120289383807,-0.014658919920612355,0.002339868696815186,-0.0213613426498867,-0.03677467674423531,-0.0698612372765372,-0.004643302463466329,0.005478204644973337,-0.009260588302784114,0.03519918631002888,0.03783750800844115
INSL5,,,-0.016525370747060585,0.0759871895012148,-0.0030721066397464197,,,0.15300649808329178,,,,-0.01883237085797549,
IL12A,0.06252117426622368,0.011361835433750805,0.02835274354040098,-0.014759466477289764,0.05475563695006291,-0.034351810691332745,0.023137066983556703,-0.002053697823894013,0.05040839791854361,0.02174483889725004,-0.022405905145028528,0.0331531891481466,0.012111181299935929
S100A8,-0.041249017527584475,0.03624466771647218,0.05362393972944096,0.012062937309873345,0.003961387293529344,0.15721768287962357,-0.007135266791143031,0.050300763262601154,-0.012594095639140159,0.09860480972432756,-0.001375240189212592,-0.021635508630711404,0.007208541008240227
TAC3,0.05984478222255584,0.03560925556683651,-0.020561874450163123,-0.020534235914709955,0.0002753072521332395,-0.00693346255495538,0.02433597587116035,,0.0038409375144230116,,0.13255287534196966,-0.02280546384062295,-0.018272299945341214
TAC4,,-0.03615851751143558,-0.01863901043700151,-0.015566796363679115,,,,0.02442676613186425,,,,,
MFAP5,,0.18038473423893822,,,,0.016202795524195176,,0.055267480102089254,0.045351759758094315,-0.0361754344602091,0.037635932776929275,-0.04567824613380686,0.01584420743959049
CXCL16,0.010734527774896514,-0.02378368990494606,0.0016998597461775633,0.009713658737265256,0.03017267441205774,0.0741963726785737,0.04250197113211365,0.020485286382301127,0.019329882893725878,0.030307478461695,0.005476795168282366,0.03452526261142912,-0.011121477629192666
AGRN,0.031035803852096137,0.0157102771460387,0.006692351705792169,0.029762823703624194,0.06151914236245462,0.06491236231211797,0.022772192124614985,0.04136885766118737,0.019398314691649588,0.0875713436287799,-0.04893791383843864,0.13283792514423826,0.031997675740326574
COL4A6,-0.016421096785020628,0.07052483275565431,-0.013178371177534582,-0.024647269974665785,-0.018740986607732452,,0.00422807284246878,-0.07570599864734831,0.08458282815877503,0.0016134679259807725,-0.018443142138315535,0.06675027345006593,-0.04903798249912754
FST,-0.02795012415966199,0.023873494132858976,-0.021574704141980774,0.009137683197880556,-0.01343894654390892,0.049879361891312035,,0.03217130387225307,0.052740086731323015,0.06220983851047463,0.008410411206382109,0.08461357617878998,0.000567157706350257
MEGF10,-0.03487504280924475,0.047448650811347526,0.010118123801301188,0.010878439831865169,-0.0093640322611468,0.07042169696949278,0.04047822474259621,0.03138304339939827,0.0024865504260877065,0.03628299663867495,0.03452020265830768,0.05091758235724012,0.054389331253064895
C1QB,0.0347711307593148,-0.034451284820598393,0.018716193206476238,0.004366726442333934,0.01466563402319518,0.1212034125179088,0.00202611679459975,0.04597047011006535,0.013967403169589863,0.06580444498719183,-0.028403537062969164,0.07285365141024722,-0.051289765168355164
HLA-B,-0.0627912077060346,0.06666330745328589,0.06709116433194487,0.013219268640084311,-0.003645227766242582,0.13995032345669473,-0.044615479447031405,0.10032215219069379,0.010960691581087595,0.08634097768420158,-0.08786363955078526,0.06818099169036586,-0.06047928645220606
PDGFA,-0.026939682724413723,-0.033862056575722894,-0.04819469514397465,-0.016031593470260234,-0.0036319554693446084,0.03749355355398373,-0.014545235168602975,0.05877683179340791,-0.04786324210100532,-0.01459724159646628,-0.04664975322892133,0.0827120382496856,0.031145600823224418
LAMA3,0.004678782138689055,0.046973609979089455,0.06108944538833985,-0.017405417062647328,-0.010707894328549713,-0.0006633839762890985,-0.038765740224361515,0.00953648704377943,-0.017831719394044567,-0.03913990209085965,0.028531742934759376,-0.015335066893894547,0.03576194170508372
DKK1,,-0.02202040381508262,,-0.02215895109594468,0.03794480796530875,0.016406161267311748,,0.03762378371084079,0.07485656816609228,0.09620962799389356,0.02937754009160604,0.09286904656512183,-0.003555769226365977
INHBA,-0.007628494011440631,0.08728619817314258,-0.021432463845852366,-0.015247986353630926,0.04287704688270494,0.06654795945827686,0.020258181795654574,0.06662105612806449,-0.034724587154875704,0.023441649817814963,-0.021771889974879784,-0.015330502584085318,-0.03445127909858408
LEP,,,,,,,,,,,,-0.026683261121438866,
IL7,-0.020380698102107315,0.004281731417007693,-0.015981393346296613,-0.013836505887189618,-0.010313357452544691,-0.02252974445690639,-0.01956199974956062,0.10567735613723797,-0.021769825016648904,-0.022343125493518613,0.05180494147552704,0.02100581414748699,-0.04140785376960417
FABP5,-0.0193153116400868,0.009991137368311006,0.03742911505865276,0.052665877877487936,-0.016023598922181137,0.0965152775476475,-0.024028769988115567,-0.019985659370805795,0.018440193601550407,0.05875187848709924,-0.08455179687845048,0.03729252191866371,0.018685847495503557
CCL4,0.06194262953379313,0.003426489205057452,0.002996026247573635,0.04476142419804336,-0.018724726971092055,0.10483975999671412,-0.006479602529796048,0.07517087161416029,0.05215825774397945,-0.029836038963653076,-0.0162696520397815,0.05290373950552463,-0.07355322060828251
FBN1,0.09425319038916163,-0.00500040652586768,-0.033231328595286644,0.016293360096048266,-0.028930243605972374,0.049576023831213414,0.008825606695424856,0.005095444220546042,0.02183185315395942,0.012893300527635172,-0.009316557079981747,0.032824546879617625,0.03875930270715199
TCTN1,-0.07031693404565491,0.05026792485097677,-0.0036284185066687434,0.04312282165546962,-0.03272443996616886,0.03663600139821846,-0.07546485426007196,-0.028748628412489804,0.06063762003306827,-0.03544015258724154,-0.024376719270235863,0.021265648622564175,0.0609889886510382
NCR3LG1,,,,,,,,,0.033393930913734556,-0.006622597944440296,-0.012021712461890684,,-0.024026783496104705
BMP7,0.01585402340457791,-0.08705495351634743,0.03493526408554991,0.0228656421161575,0.008546138353327229,-0.01801565183256232,0.008465013714888706,-0.12456763840606465,0.013016291550007128,0.03502742799556811,0.011138173131292981,0.04770430534027393,0.03739334118973217
NLGN2,0.024753143621525184,-0.02216413738164544,-0.006723232770896251,-0.0027905943270165852,-0.011476857501494415,-0.04961964243252835,-0.01729695418932817,-0.059405273818186666,0.013653638573572404,0.02377476417975275,0.05306205777458451,-0.011607711882748563,0.011181067418384639
CCL25,,6.577333995412714e-05,0.017931394689493778,-0.014434142384932689,,,0.1051635862672344,,-0.0059438594413933135,,0.05659051151511498,0.02272002651426714,-0.004471738552708964
NPNT,-0.008256508434089406,-0.013450279790469477,-0.045290302672367146,0.02306943774564142,0.004654526649831624,0.0578965750321996,-0.018194363412449593,0.03463371250562714,0.07500333888361767,0.0421825487092389,0.033444312445139436,0.002791146923681692,-0.023352720999595077
KITLG,0.004819121555864003,0.04320986609557356,0.01196427894248167,0.00614090492515046,-0.016594891436859546,-0.015743754680955884,-0.032107247151484226,0.0893890989171243,0.0022288035542857706,0.015611046917575163,0.03470921476536551,0.01618576466803963,-0.001217176519614908
MADCAM1,-0.02815150151939933,-0.027721505096596318,0.017292998964814604,-0.018689325243133045,-0.020452422135991022,-0.02698803728373738,-0.028036110254124644,-0.054625232576877104,-0.020936428700217023,-0.003451037881363827,-0.02087088168280991,0.06682246450987048,-0.03912987029144516
F12,-0.04668306526818012,0.005947113403104,0.02429329647194104,-0.01845804623242508,-0.01598651152014109,-0.03946017935030968,0.024371334015783383,-0.012041155469184286,0.04319627268952994,0.08572953852737364,0.04778913529537804,0.0919219847558902,-0.008753086257039706
S100B,-0.03510104817386131,-0.0859785555514494,-0.06701525747587676,0.00926578575452999,-0.04235124776286348,0.10819709369735633,0.005418007641665018,0.10384818718798931,0.06768667527487862,-0.11908446018046434,-0.007513174507139523,0.061858426600214914,9.579968282738456e-05
IL27,,0.06221290344741785,-0.02085545219659961,,-0.013032486011240206,,,,0.10217176578920617,,0.075828359393475,0.052308614340812236,-0.020540069897029393
CD99,-0.034521474913586404,0.09584020802547376,-0.028930812838870775,0.02868001325145315,-0.03762421769160664,0.09210200627799604,-0.021973211173885152,-0.005499046517412086,0.09713748696049586,0.07758556990486012,-0.054971855551644994,0.08214545280471144,-0.014189814223407841
PDGFB,-0.03976571632716449,0.04904220352300748,0.025695506376049376,0.04640290708353786,-0.032348776053863694,-0.015427562550809059,0.010777910756833804,0.059275072510399394,0.07039337140724197,0.003344637097624751,-0.0362507540128182,0.11333859463560031,0.004583394496677479
CLEC2D,-0.016675876945444847,0.03995597292308206,0.02478059282935392,0.020601596178502674,0.03638133233096867,-0.021921206531589587,0.012881447753427599,0.04920148871125609,0.05767665750655691,0.07224683493229273,0.01933322185570628,0.044122869764055314,-0.016222435185349715
F8,-0.061926638581343646,0.007265334206166074,-0.02338767165626449,0.015060281533161017,0.00905949864790274,-0.019275243163489823,0.0027610662545202963,0.0331024732585921,0.07296955438809517,0.09406907523476053,-0.016668806003441707,0.09230312988490093,0.07450903178148843
C3,0.017612634318101342,-0.0006700266710452978,-0.042092478704122145,0.020086559021434917,-0.03980943214024084,0.13696572861699452,-0.0089850797633159,0.10260561244750659,-0.02396947571997311,0.055418241664190036,-0.013118997053778648,0.02098743951440218,0.04560085139321111
DLK2,0.016325934672392253,0.0010752112533511948,0.004422546026032223,-0.029663707625852378,-0.007473315775637903,-0.038356302073292,-0.013067098932370153,-0.03667708095889015,-0.0159956197409733,-0.03913991772483011,0.019077160768039107,-0.029704676856480164,-0.05230275419417998
TSLP,-0.02675007412953241,0.13226477794311448,-0.03448382536912839,0.04627128003349245,-0.025115322679138817,0.08561701431543807,-0.0227668976490634,,-0.039617673826183974,-0.016942714506645064,0.08055857776411111,-0.01836673473430311,0.04482798568106567
OSM,-0.057790979133927625,0.010458533658742459,0.04033631464470273,-0.012285519189964464,0.029249584232064654,0.09181383461055742,0.039765689961234946,0.022538249146653477,0.04020603709298295,-0.0408921610256807,0.03698337834401366,0.08394177123356192,-0.010795062310628501
PRND,,-0.01285881037393151,,0.018402611610385578,,,,0.03289418010931041,,,,0.014047765986421898,
SLPI,-0.004215835949505408,0.041197253371036684,0.03693794902467144,0.011680747765236617,0.0077953410413859345,0.12674412029561552,-0.015323298331960679,-0.054565898575017334,-0.026400487429214685,0.04287446354243503,-0.0241621026611008,-0.07168527325570159,0.0397889078847181
AFDN,-0.026283907251281047,-0.03346154130423541,-0.012023971662952368,0.0351781786690053,-0.021219706160115252,-0.023549623070975266,-0.04637020249644817,-0.02344865981397625,-0.01589437153684619,0.04666498051490741,0.07065328615236142,0.021132231729696763,0.050743940862646206
KISS1,,,-0.015514984155474667,,,,-0.01935816771523398,,-0.0200291518912869,,0.005163154885905708,,
ULBP2,0.07211636155781367,0.04128215164089322,0.05704823616546856,0.003576317865446055,-0.006020590465911766,-0.03472694415758888,0.05411449123412909,0.024325305186409015,0.03414659212774295,0.02011824371901391,0.016300268240561272,0.004492347577161467,0.017927319727180858
ICAM4,,-0.011554148225168306,-0.009654625216646324,,0.02112115777510194,,,0.066026048563318,-0.01757164048710328,,,0.007947811720345256,-0.00034546921391683005
TDGF1,,,,,-0.011265181219872984,0.047546531486094716,,,,,,,
ANGPTL1,-0.03495635296597479,0.025827620845655725,-0.021301069366621954,-0.029331629918262096,-0.010889280456141405,-0.03152485013125709,0.09696947056576034,-0.04313877904459085,0.21972880226590558,-0.041445207567839426,0.07514295490136395,0.03429936412567855,-0.02307970782069466
LTBP1,0.05875010617121185,0.0024500343579115223,0.005827512631374967,0.02763983198939786,0.011927826807404545,0.05894424997541328,-0.010651044572370065,0.0696131392329686,0.04740021021791025,0.04590769949397772,-0.010786881888008693,0.08157207233627962,0.040451814933300474
NTN4,0.033701025781150896,0.02021921351651514,-0.02059370376857805,-0.03588378273748033,-0.051157947931504355,-0.03739381740325484,0.026844245582101158,-0.01179959438625767,0.008983578527818399,0.02316572872175228,-0.013474205412170993,0.09792863948156899,-0.017301843323899765
APP,0.01854206143469023,0.015013955782378711,0.02703664918817637,-0.020397431995247912,0.031833839656283364,-0.11109837910024734,0.04892646052591373,-0.01666020761977188,0.03491025470105355,-0.004295569039175386,0.0167279268400167,0.03649125037154178,0.0047168543948950025
RIMS2,0.048408953050579955,0.08026865026509222,0.040937946726052644,-0.03870761411323573,0.0037678663417557846,-0.09095839504881184,-0.021509939063333434,,-0.01045688680433617,-0.021191196039502334,0.03265122251392896,0.03091399020210535,-0.002529781690416333
WNT7A,-0.0503876341262752,-0.03897987690988164,-0.0114057169469539,0.0066041627308072596,0.04755568536946132,0.033068957561858084,0.0024539114911899937,-0.030334883235845957,0.00988507435754548,0.06249953823920864,-0.009024771923547822,0.02577923971740553,-0.031901504360686214
GAST,,,,,,,,,-0.020029152253702855,-0.019029780748845617,,0.09459002796084293,-0.031778587724744005
GPI,0.013815259302091041,0.006372058856499294,0.019337638432088692,-0.02382332710471945,0.014831591917631668,-0.12276169543913128,-0.041978289765353984,-0.09912320645164163,-0.031072279384172546,0.11641907766520058,-0.011300081462665775,-0.07784684287475171,0.030549854481487226
IL1B,-0.037878948519892486,-0.001067019921555843,0.019956983034608435,0.08122453782418389,-0.014965019730152341,0.1284018132899953,-0.04847468075818724,0.13844751580408646,0.03440933097938994,0.03391828635355414,-0.0490480593326715,0.046029257080262585,-0.04797629577972468
SFTPA2,,,,,,,-0.015513506194015278,,-0.017307870128077562,,-0.02087088313167473,,0.03417021058581203
HAS2,-0.025783685833477617,0.03852056846750654,0.005528329190438474,0.04150154234476548,0.03596480443604413,0.06416660443636191,-0.036710348946872265,-0.06148160202007446,-0.03713460248536313,0.012147126123313484,-0.04919932925516631,-0.015142096611993732,0.005279123266748089
IL11,,-0.017512762991016406,-0.01863901184913757,-0.019151414211187278,-0.014690488841477806,-0.020568786269002555,-0.01742339316675616,0.07369460740161982,0.02421976469712767,-0.03290441649363768,-0.030405099833292665,0.013088064768630142,-0.027821168695015747
SEMA4B,-0.01891524041564728,0.010488210690722116,0.014299423628926054,0.018504158001736555,-0.014154003285087943,0.05033096072673247,-0.002530193123945962,0.0759915884888573,0.025095919312330232,0.0765783739636904,0.013029890246685006,0.019877138602005653,0.05688441314648687
FGF12,0.0276565156852639,0.01014390365460301,0.06808433838090856,-0.025413481117748906,0.03497512497671106,-0.10695464153985759,-0.05033437649473088,-0.059582775187438416,-0.01109510300008763,0.013706824106066336,0.07494494441301454,0.007346778222541202,0.016071857279242086
CP,-0.008773680957356093,0.006243380853347087,0.0709880985986739,0.043617497116096686,-0.012769164557898748,0.12081422418815561,-0.011995030682411608,-0.05010882411611863,-0.001715245413677684,-0.07078020462587917,0.01731500686623043,0.003921752887107459,-0.0159829322564768
NLGN3,0.016931800598740693,-0.05753716554926113,-0.05508915495065301,-0.02919024794132664,-0.03619335411343927,-0.018255170496975837,0.03180431909612383,-0.02734350837381724,0.005365649598705975,0.00722628384331682,-0.016127819129598393,0.046106023646711305,0.02183116647400594
GZMB,,-0.02404271581772012,-0.012269964671486342,,0.02039097939197842,0.045787597740937075,,,-0.024829252660965178,,-0.026992731948495892,0.006846571780216332,0.01235513278638914
PROC,-0.027132038350899914,0.04866313311645066,0.07514960169642375,0.08391497430946225,0.032029090195177023,0.09219028336063852,0.01197940620910062,0.1369710831726015,-0.021157603982452745,-0.039630692307164136,-0.019244273785598415,0.04485215926926613,-0.029327218824186964
TNFSF11,,-0.011893065529214944,,,,,,,0.057953684192828314,,,0.014457601776833744,0.05382843277435676
