,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GDF11,-0.03670548002213201,0.0627831476683736,0.05997929593387947,0.01998888133722617,0.012592293399945014,-0.08781444604647663,-0.11125636504975495,0.00267074241359186,0.003272748552032625,0.022129466068761216,-0.02542344784355417,0.006834402066153655,0.005904463900913711,0.028507981792837346,0.06194340118708823,0.038718447670559375,-0.03519902595398798,0.03584805764923229
RAET1E,,,,,,,,,,,,,,,,0.039087030597822994,,
IL24,,,,,,,,,,,,0.021932872391327247,-0.014305263666530304,,,,-0.04233436076799151,
SORBS1,-0.0500727924421638,0.0630211427513894,0.004257186374717354,0.06488437540714143,0.04403614840212823,0.017157034539627754,0.07022543019580182,0.024332465484064886,-0.004503052463198206,0.008734805825252843,0.04656968320166672,0.0033336371026002603,0.0069362853040590144,0.0223815296227532,-0.06754066836663568,0.023564997098223094,0.026729845655399022,0.027227726835367002
DLL1,0.013759081206898983,0.06423852778288248,0.06982407162627001,-0.0025354425342361143,0.048738377264374244,-0.04725262807917584,-0.1259666449303028,0.03193326123700901,0.013896500980132726,-0.052447037409932284,-0.04965908565898316,0.07154614338874359,0.002822097938730421,0.030692638856799705,0.01055367806780853,0.01060353054847261,-0.012610049939779391,0.03709959784197688
TLN1,-0.04777486402748251,-0.1329039047249386,-0.059014581400143575,-0.04267335809227913,-0.07353836178911063,-0.10572659335335795,-0.21802792659366416,-0.08679902639879081,0.0005069683497558983,-0.22527372239431806,-0.12371886494106711,-0.03956459500019755,-0.03674113369478811,0.003123638956871015,-0.06492007767987784,-0.004063230826940734,0.00806693239406976,0.03038933650545536
COL2A1,-0.021468691045710215,0.03804759939742671,0.03282963597064268,,-0.02036042767581785,0.06950372363750161,-0.04468098111953454,,,,0.050774117315718945,-0.0359681845282393,-0.03728389320229433,-0.030622647131675937,,-0.019817726843586188,0.0785348976577793,
SHH,,,,-0.013543636770675877,-0.015484350701151487,0.023733958935403237,-0.0014682548529789405,0.002476386090620397,-0.01931382290110906,,-0.022360698483989246,0.029047795712629523,-0.012630798544529398,0.005187456377598642,,0.010735032039849822,-0.037644036189453146,
PON2,0.04277017281904461,0.08652512310391514,0.04019649626411383,0.04380458167123827,-0.05392181652844309,-0.07006314684952171,-0.2593377480368355,-0.04507773743287982,-0.03391461027712386,-0.10626888799566996,-0.07819852691758364,0.06578801571238305,0.040698896581692304,-0.04937226528199188,0.00888841740802476,0.049073473478850806,-0.06696497894692671,-0.025664630677445354
ICAM5,,0.24195974856743388,0.08946992655414786,-0.021108719182697615,0.23867901935111524,0.10000164089746837,0.16916249173953163,-0.043672595172692945,0.032068237613316196,0.2233931974296432,0.020895029734460197,-0.024802387860431367,-0.03587288156976307,0.03425370402517927,0.052322187661325965,-0.015339237450846102,0.04370797602263214,0.1743838057512638
HPX,-0.024385902073155212,0.12489638159511168,-0.03604102346999482,-0.03295351077341188,-0.03190869051269449,0.026274182860533492,-0.06506481728322111,-0.030015096325395185,-0.025446181941323635,,-0.026032700479256963,0.004585879274504736,-0.010790683096993634,0.029980841703371064,,-0.003515771674487472,0.018741276036942058,
SFRP2,,0.06782394173298065,0.06237261282961126,-0.015424734559774887,,-0.022845909665609506,-0.024335854712336596,-0.0313335425561363,-0.025727716717762743,-0.12070132374196248,0.04893959433896607,0.0338638486916114,0.0528826179208681,0.010008547437622636,0.05233488819505864,0.024697046935728936,-0.076314030964788,0.00834916697677198
CFC1,,,,,,0.13134316646883382,,0.021708413711603872,,0.058935785861255086,,,,,,,-0.008853542032007753,
CD70,,,-0.009084333928650885,-0.003916985480943239,,,,-0.018307258176783463,,,,-0.035089154265798214,-0.001300804081048579,-0.036765821672627354,,0.018382221587362423,-0.06605007522238635,
HP,-0.04259866121874834,0.0861897830827527,-0.0054192163794713815,-0.006169422064452238,-0.0023102197112149503,,-0.036299286949966376,-0.025979728401249368,0.007170736950203347,-0.08753144528213622,-0.0067360894319080005,-0.0063806990555161985,0.08172589887078219,-0.04719728887000569,,-0.020369945209194138,0.016848673279589835,
CXCL2,-0.020282918782547447,0.04164929811510988,0.061025611897201876,-0.015637088658966136,-0.028994583251244464,-0.0542836361043688,-0.04943371847461221,-0.04639124330672083,0.038328593232194244,-0.03452806536868804,0.001166939844769934,-0.012735006067577747,0.03158412349408981,0.06184879087412645,0.03142378536312727,0.010678582032917744,-0.0015930350013306528,0.05909763415571742
NPPB,,,-0.03727057764659427,-0.021596872949612548,,,,-0.021111760414519697,,,-0.028775215470919352,0.0009843324585716304,0.06079432653744536,-0.021725711391906946,,0.016452450311466756,,
CCK,0.026972028338231563,0.24017123112904798,0.13194581040805536,0.05309342216372041,0.2213115556262284,0.21035900919907022,0.2559333970774054,0.14754297138558042,0.07136737554421337,0.33281718966760787,0.1722947530173656,0.13057631800864708,0.06841389526813582,0.07567315459625457,0.06675480907016,0.005854305496117121,0.10054913977571078,0.1275286536280873
SEMA6A,-0.03578384645299588,-0.06723168109486723,0.02141133805289715,-0.045201848572732614,0.12179778615618371,-0.08093931675474503,-0.19832897178302747,-0.03268264304532505,-0.023363068432732254,-0.13526040016770471,-0.09941593230665208,0.03046567069722108,0.04836160067143125,-0.03667049417016217,0.016927606055170373,0.08148377427164433,-0.030941318216253847,-0.13523278975850409
IRAK4,0.009608451879306359,-0.08360049942565252,-0.011661890835998355,0.014092327408443031,-0.03656759645549407,-0.08035482360262651,-0.12140155291607056,-0.013952308796388296,-0.03608033375791785,-0.0716461030402526,-0.04993176125488239,0.006225606351113368,0.045207656795501455,-0.01232314381045951,-0.05982326334746062,0.04422337154417678,-0.03750680952472876,0.06767836519643282
GSTP1,4.9167891464508805e-05,0.04262423365965067,0.10733279800987201,-0.05633358380994898,-0.11601422894730737,-0.12523903377889195,-0.22917003134447397,-0.017661193304692156,-0.007735810189163621,-0.24628819883334752,-0.09517704509176607,0.050384148000769235,0.08004687898180292,0.00038983932696076587,-0.04856360392537567,0.007697299925280687,-0.059446646322192306,0.007819450172728568
VCAM1,-0.017757944866807974,-0.05441445052788355,0.0035452514419750873,-0.023162134530251954,-0.06876416538454684,-0.07997232767247271,-0.18641123202609183,0.02488968785057706,-0.016527890552902314,-0.040218804890628596,-0.041965811720945836,0.04827230251510658,-0.020958669555760496,-0.01772156064631224,-0.08802459191631638,0.05768029950814121,-0.05383814185032586,0.008657891124285515
NXPH3,0.002757940482549707,-0.08967536568362486,0.005432893228862391,0.003998927085183933,0.01240845168381544,-0.05853456536859114,-0.02899870017421551,0.030179994014163755,0.006793617074423519,0.1636763335585158,-0.011978427380820429,0.08166884509891938,0.08450326695767633,0.0013982185941216014,0.06013857100055923,0.08102602202111486,-0.0232283628569348,0.17459573781358803
MTMR4,-0.0008028908590708293,-0.01782605812892111,0.022112244017223833,0.09875209429846345,0.05678236677991061,0.003601648127000072,0.011691240035931352,0.013343386892971971,0.009374845548111122,0.030551136042414127,-0.02248240581901824,0.06362015920195183,-0.006009635906698021,0.0017631933130776772,0.03924336419489974,0.05507976105563521,-0.02353971935748298,-0.014668878411965654
LAMC2,,-0.029845226881802085,-0.029253506323038077,-0.03027240598659574,,-0.026991532708289325,,-0.016033760073083783,,,,-0.025492920375746565,-0.018786825174114164,-0.014109557274258716,,0.005137987110268521,-0.011062697938238266,
IL10,-0.023741600310404173,-0.04735049320827883,0.015518057148816695,-0.034010032663973455,-0.02076082617422915,,0.020637178421001375,-0.027088053094527314,,-0.11473569225792789,0.025551695621153173,-0.02124303375734297,0.09582021802877151,-0.013699698628503244,,0.004944428367141509,0.013466533222797575,
SEMA4D,0.04537898222619723,0.1363042236571808,0.004972411006873368,0.021514359214224975,0.07198241143549607,-0.044456693021581714,-0.04551469908780137,0.028780839657200043,0.0619415272015898,-0.12921713067859378,0.03319555532738705,0.0436858102321292,0.07576771883800201,-0.013948650484922212,0.07564005438505755,0.035464598167558675,0.11315302522063861,-0.1279729240454273
TRH,-0.020987233311220696,-0.058241846318596045,-0.0447583275161316,0.026084757554776905,0.0358319066668184,-0.079698611254065,-0.017097943859791853,-0.020363575703994587,,0.029923870454278766,0.008680524266300052,-0.0026973933583966897,0.05304105012370744,0.07979364934068925,0.017637062789220437,-0.015471713641854058,0.012003841640329182,
SEMA6D,0.027965019274124942,0.04827285178435878,-0.005260092704628266,0.03466599033900297,0.05875963927567411,-0.11532773212266849,-0.09570552349177759,-0.022403204449478794,0.022498548054188616,0.06404797843106842,-0.029934784546259342,-0.004114876838648707,0.02102032040359003,-0.056824821642798964,0.0027971694238729966,0.09162301442003107,-0.0016791313001906106,0.023509468472213687
CEL,,,,,0.08441543285225876,,,,,,,0.010167015539595061,0.04474825286848599,-0.02396815972229197,,0.007843471206282695,-0.04341194673848705,
PDCD1LG2,0.010394725497767836,0.04924171111606071,-0.004575311141041319,0.03322621222257274,-0.036172488320858086,-0.013767201330886112,-0.027984556041726828,-0.014338943006174653,-0.01069638010078396,-0.03464162759854764,0.018950185491237923,0.002960053304491169,0.02554251123569431,0.04588486257769633,,-0.013565792660779244,0.050876012576111185,
SPINT1,0.045110790821130786,-0.03210418522076979,-0.03935120682512809,-0.037741178580041175,0.11673068445330531,-0.0513158490716846,-0.0715384741954859,-0.046172339677958384,0.017468516253647915,-0.03465996024706761,-0.03780706497219111,0.012370893886676795,0.07237710861423272,0.060134562661654026,,-0.03776769084082645,0.042203326072806545,
CTHRC1,-0.016079635233821468,0.02459920915616373,-0.06057583641822343,-0.018320080410954478,0.006381350334538938,-0.12374512627743242,-0.044713575697613445,0.04347182059135808,-0.009071015296948218,-0.021358725228103014,-0.01283779991477831,0.0600603061382713,0.06421987051689383,0.05519758855128762,,-0.0318680201986412,0.03969092879344826,-0.05167715771742847
PODXL,-0.02546153912549401,0.06395748355061043,-0.02246841949049238,-0.044161596314141495,-0.07865473098554837,-0.0908308038146862,-0.15845432916821445,0.0005388372601268308,-0.02795390264585943,0.07537151365691136,0.012692918502300048,-0.05653728816909636,0.013265517765529904,-0.024540662413863466,0.028152274745636315,0.009218584462604576,-0.05534004191262129,0.058985905288282695
JAM3,-0.003571830478648234,-0.0246483498569952,-0.09540116333908642,-0.013936258487878656,-0.03913109026766185,-0.0621701784553483,-0.23593308556311302,0.013095639571010221,0.005019583392387794,-0.26548499899079714,-0.09320956528922913,-0.03167270332790393,-0.02017309334315949,0.0367245240400641,0.07338486278566776,-0.015924320884060924,-0.03356452810564487,-0.09208285741683041
TGFB2,-0.009150353927532533,0.017652610096532743,-0.04904278700044691,-0.01614008762709841,0.0822442206123278,-0.006266662187292117,-0.1725694253596072,-0.04464081701162807,-0.01643300539582133,-0.04158272133149398,-0.09479663539685315,0.010900215483376292,0.014154362538673705,0.033121759742132106,-0.002691218047566465,-0.009631188697045106,0.04801241094895573,-0.0035791388604529406
COL18A1,0.038056144105878646,0.021243652924056645,-0.014965745249768011,-0.002220196552577622,0.0005141661034813104,-0.11120581804035384,-0.1707570114598538,-0.06902954224732644,0.001056976728180051,-0.15454292779884252,0.006005549744065481,-0.024898494805345065,0.041719188190051014,0.07470967683334213,-0.03163632297124205,-0.08060441651744188,0.061616429287280325,0.10721626654968668
NODAL,-0.033202881292136534,,-0.060107763440892366,-0.026672949537179105,0.012396575064808348,0.005464417185256004,-0.09325861717794177,,,,-0.03955940819521993,0.01057290198635363,-0.017670370413671026,-0.016135336979468715,,-0.021174447108585234,0.08947197893794052,
INHBB,-0.050328222738262776,-0.09089804739531715,-0.003111252153168262,-0.0035871891844980906,0.004718957278617956,-0.025511510856172384,-0.06272996211561187,0.017487507566688938,-0.026766495574503273,0.06441649289243341,-0.04449599985795124,0.0036642993174357897,-0.015897899099344748,0.026033105372850116,0.001221103694652659,0.12386278215598585,-0.014579830954665871,0.06078494817576483
LCN1,,,-0.02925351290519611,,,,0.06901490786239926,,,,,0.02207346482073924,0.03151606501263498,,,-0.01564583894252295,-0.001904900926239758,
ARF4,0.051412763909027506,-0.04816391869369481,-0.021304521703824675,-0.07361561499887118,-0.07207344063840715,0.0008773628369719693,-0.10423856309853317,-0.046010326303008664,-0.0013044948121141242,-0.06805494907259538,-0.11461505409292841,0.0839178179486258,0.06326668008505622,0.003397728424534557,-0.0058430522959031506,-0.03261375352928399,-0.046318815257663896,0.03116129205327093
CXCL14,0.06012647615721233,0.13086086865456004,0.03483905146595702,-0.0029351520131642213,0.14207083054588307,0.055249181157120096,0.1275155941619196,-0.06902678192012547,0.05153789371279218,0.06735202084719341,0.11003383458332835,-0.0510512249332049,-0.03876923583871223,-0.021156840784885545,0.08191155532008768,0.04827625596667313,0.009517068668161734,0.08259437388834483
LIF,0.006691855901478671,-0.0742546707245601,-0.06880612128586508,-0.03675711519253243,-0.10356322650883414,-0.050947166778164674,-0.1054475956500567,-0.09476908817672808,-0.030167029616066477,-0.06582415599862682,-0.03190746415563011,0.009114432435588763,-0.04047531552009189,0.062457668360246285,-0.06386393096023472,-0.01342291968257902,-0.06037555303051494,
IL17B,,-0.03567278303295252,,,,,-0.040154590279245936,,,,,-0.028692199052841805,0.06509430702755188,-0.020073858530629426,,-0.026428011176350075,0.02525798264555739,
MMP1,,,0.10083939475956698,,-0.020036200116978715,,,,,,,-0.006650589662901419,0.0017254501302554075,-0.014536103912568875,,0.004659701192289605,-0.015097762990925592,
MATN1,,0.08229446421431527,0.03584114088229777,,,-0.023383410746629158,0.04379042885760241,-0.021376907570498125,,,0.032980879304989386,-0.03034585283015285,-0.02951543462303503,-0.020688266245963878,,-0.018816909897493465,0.025445114733890377,
ADAM28,-0.04274227953538721,-0.014501877235263697,-0.033830023797913646,0.03636548147957019,-0.0233714267694316,-0.03501649422837908,-0.08756983035071951,-0.00029448945967169263,-0.010998555377290185,-0.1347158150259133,-0.0006118115353098705,0.030014193173960563,0.03453067958742237,0.0227657244013394,-0.019781158166452924,-0.017450579652884282,-0.046646640136869394,-0.0060541490345223355
TCN2,-0.06204648478712232,-0.0007280503227272163,-0.014525913368886591,0.001743355495448232,0.06383101209314938,-0.0298890011211725,-0.13043313724529337,-0.04074632040709496,-0.028819196708365927,-0.06957570736289935,0.025383231487100477,-0.02357340390412648,0.000995297064901651,0.05380446374060948,-0.0011357917689523971,-0.033792681104979995,-0.030612286951841147,-0.08958946363067502
THPO,,,0.03174117380127899,-0.02747657089924238,,-0.0036193839215031914,-0.04119693112445548,0.0031078257399323015,0.004925247082216917,0.061446003670707135,-0.008180430618448769,,,-0.01794611273293112,,0.00021295141440841575,0.06992186925677833,
CUBN,-0.04202156523964848,-0.09845603667117087,0.023864359192014056,-0.018154184677532503,-0.0030409915407553583,0.014719505643364427,-0.06079406598996412,-0.007221520844791508,0.0021547857738071475,-0.03813523204523564,0.019749734179520414,0.01131843354681478,0.03662606930062206,-0.0016498010150119858,-0.023182223084702823,0.014136675247039975,-0.008765185567099801,
TIMP3,0.018170278601966267,-0.06523871140758747,-0.017997982109961078,0.02125117246813786,0.10242568021010212,-0.09490954754931062,-0.1404914174872482,0.021848469044842077,-0.026983626933960135,0.09385416709984279,0.0363791597140894,0.02133282187970638,0.02559281562877761,0.03233337857102318,-0.012008280131903797,-0.011048016542494817,-0.01886578961844828,0.0015515768894339282
PIGF,-0.021999945018809797,-0.011476482620013955,0.03221224930891574,0.014639752290265408,0.004573340269250483,-0.0387692877934486,-0.1345539614507986,0.011455176319105009,0.0319352446101757,0.07318557873462755,-0.08449056353533663,0.06097270500567101,0.026283241326227696,0.03357153611227876,-0.05672148554451103,0.09707169227857997,-0.03886671750362093,0.0019044172605434874
