,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NRG4,0.06664835681682287,-0.01370292463875195,,-0.014959131936440773,0.021466176789960704,0.04664377447386257,-0.02284910753685263,-0.007091088543412622,-0.020308100416037894,0.012084198465579236,0.015337605461679097,0.06750515567699543,,,-0.03741953663078769,,-0.03535110015553185,-0.008014609490192377,
PMCH,,-0.01579335808175281,,-0.020727334669294092,,,,-0.02088873263863802,,,,,,0.0013624214878250232,0.013307533727700884,,0.053243361718282776,0.010262837879567764,
COL9A1,-0.03865891857811384,0.04646151295192562,0.03754490342435462,0.0208018889701179,0.09183605232569132,0.03481044025999246,0.04287453158891913,-0.023244195080050118,-0.006137040057450954,0.013032707530907557,-0.007213438691736007,0.02913196782872675,0.06357195063000994,0.014356057931970185,0.025882382687806488,,0.0701105262699757,0.1257911054609324,-0.05134671872909636
GDF11,0.08786054870054982,0.08796042660775477,-0.0062827342233557045,-0.03519655067642135,0.015853338413388905,-0.02025371076000725,-0.07237561465083966,-0.010947295282087738,0.015924379467608926,-0.00878799930597681,-0.053871816138647284,0.016693679113487295,0.06087295564314528,0.0045021875057891,-0.012547950712193768,0.016381308461933086,0.12802581389621331,0.030100280961439796,-0.0688265674488095
RAET1E,,,,,,,,,,,,,,,,,-0.031379012938840156,,
IL24,,,,,,,,,,,,,,-0.013008857048407298,,,,-0.047383102445466285,
SORBS1,0.037749873234238965,0.015892420931364174,0.040417775334177675,-0.022757706193553575,-0.042880344138271076,0.01033811649014015,0.0409283750364585,-0.013103350087644017,0.01699572864434889,-0.0750828533541224,0.09498975200950974,0.04320272686462498,0.01780625904657137,0.03723976673165427,-0.05476344053354059,-0.025902187665595468,-0.02348877340331269,-0.09249827984557997,0.019731718594946317
DLL1,-0.016496425921894618,0.0633022963944553,0.01601154588931968,0.024949064291104984,-0.01799130924107382,0.009538052030023201,-0.0694120350560091,0.06151035368632113,0.012950463710267349,-0.020349435233615296,-0.05203786788963098,-0.06276434462234924,0.10246125507866212,-0.02813062378644955,0.048815650640565394,0.10181912491117942,0.06283080099063697,0.1083388231844684,0.11351162989295552
TLN1,0.01386605522273307,0.05813606840489658,-0.002886614844547802,-0.001280350287229767,0.03499520648622841,0.030336626321434204,-0.12401773710366383,0.020355479574518807,-0.0003009261293018321,-0.1179578884771653,-0.1398092961925898,0.04344918405468401,-0.0072323722596866185,-0.03882918139401445,0.020230204190758477,0.022216631429396085,0.16024665345224298,0.10770799902298905,0.006609778947000528
COL2A1,-0.025399947520276803,-0.01302958210134059,,,0.053484022036068724,-0.033108235786601166,-0.025544276350038492,,,,-0.013831155218670604,,,0.030870481303266247,0.07670940575776347,,0.13728387231385367,-0.00029370384322616633,
SHH,,,,-0.012772727907472838,0.03598775939347468,0.025272600378822525,0.018725592042859257,-0.029059861344146162,-0.03017568201673763,,0.08766808394378012,,,0.040079988977345875,-0.023638679769548962,,-0.02422653966769931,0.038263623917085036,
PON2,0.01578091859012005,0.032462846055156605,0.0698737043891943,0.03026385510589151,0.041743741155430156,-0.019205176934660537,-0.12114330926319693,0.026223293079851696,0.00812344494623994,-0.05179276958973213,-0.08024754324400157,-0.01868016962332305,-0.07840298491694839,0.003188294945801753,-0.008933177603128227,0.10041949320586935,-0.019988928616065476,0.00205485972175679,0.04765900454245794
ICAM5,-0.019106191611223487,-0.0038961150417018467,-0.016510867600501838,-0.004966128788231972,-0.04941184745598201,0.00048469742361311987,0.1360989134982533,-0.013367943951642026,-0.018168545511672483,0.0554900414226874,0.16566577102110844,,,-0.04151950785826119,0.05688735171013652,0.06729669806884278,0.03752143121791963,0.02171454934508729,0.05591209842794801
HPX,-0.009215168838954598,-0.03717704749094261,,0.02771126503229047,-0.015802901766825524,0.10415626487926034,-0.026245619367272856,-0.028005874273223118,-0.02628135179496982,,-0.03355266410974581,0.016633569025405602,0.007574992262717925,0.07274192857583643,-0.024842424008852365,,-0.00854080975946317,0.0509708681880408,
SFRP2,0.15106892319991513,-0.01977999845376198,,-0.014546752907872443,,0.060233299302256675,0.07659715806419844,0.05776089622157592,0.005347788541395886,-0.023123808043080018,-0.025895715465148194,,-0.01701170278062584,0.06029763626129772,-0.041716604281384004,0.017850115890643788,0.24663801822472275,0.0410834855864267,0.021390100637384623
CFC1,,,,,,-0.002027051544297116,,0.04499109132046875,,0.0648048706819901,,,,,,,,0.10280971268063606,
CD70,,0.17214114241198622,,-0.024725340986061602,,,,-0.009063256002490567,,,,-0.03885468904768789,,0.003855499715761878,-0.009959253667086238,,0.08063906753345722,-0.02335806459845787,
HP,0.04069330660967058,-0.040984042948895974,,0.002956402586065165,0.02125982089123756,,-0.03862245448545875,0.022577070061975197,-0.029856925857466476,0.0226176615711189,-0.003699755156807594,-0.0486308050910518,-2.563180393469559e-05,0.06553239355305757,-0.0007239974873984728,,0.04491921423599265,-0.039674092910777385,
CXCL2,0.04611099134995967,-0.041513258810747,-0.030713857742780213,-0.0009949921178518013,0.064036827056472,-0.005599856857634247,-0.03064248908368337,-0.02187437453939468,-0.019984937124490645,-0.01034202852124709,-0.02612667225622789,-0.03526992542420176,,0.04583317842496563,-0.011783471243591805,0.04908077353033837,0.14856857349329364,0.12749838512720013,0.1469626905183635
NPPB,,-0.019193727908750045,,-0.04549943676983653,,,,0.020583461433517403,,,-0.01698708192041035,,,-0.014156410603883111,0.06209946193899462,,-0.0333836524274442,,
CCK,0.011652791173532698,0.019601043293472942,0.016022566597511785,0.09211667567159953,-0.08013603600165656,-0.007141284247409134,0.1572233416700382,0.0377476264935215,0.0204826370080915,0.0930056879777288,0.19576152821988277,,0.025222635074109587,-0.028389215219901297,0.09403224738338957,0.00916849743525745,0.01291201523438657,-0.062221017952695905,-0.000649792207837047
SEMA6A,0.018329260890232405,-0.002529158170829281,0.11911419997700547,0.03427279231758726,0.013361372875673051,0.01845189763229297,-0.14384313435833457,0.009042342348725252,-0.026858518433361685,-0.053781042229938604,-0.1225308998663654,-0.08197280983285427,-0.011982649470803897,-0.006711178728430969,-0.023279148838815416,-0.021245564711146133,-0.03158852692787797,0.04989690886927273,0.018680988284005835
IRAK4,0.08139715879749215,-0.05594490417557056,0.027196028125011817,-0.0017880485672119087,0.06730700145441006,-0.0064996836035285605,-0.08800034188444915,-0.028867055569739983,-0.017043836088357273,0.11612584819280022,-0.05447842514479102,-0.04219513673734923,-0.006149759180425372,0.052023406634658535,-0.02822754906018765,0.0004454221721049123,0.09833618761439775,-0.05063021827372886,0.02067602991298543
GSTP1,-0.03802098746751822,0.03046601875874352,-0.029878957274588922,0.031729317663180726,0.05183801258075146,0.08075868105717883,-0.10249588250295213,-0.046771523971976744,-0.1101674495675263,-0.13648632761167856,-0.13736384074440988,-0.06421374485319185,0.007396800000840691,0.024494270644128145,0.030846656088267296,0.0010368171259534933,0.038242758189542696,-0.03057148327069476,-0.04794742650801519
VCAM1,-0.047194521507384034,-0.003906259496004406,-0.016567665911073587,-0.026491596232024486,0.08655450426638182,0.08646937588776328,-0.08041220308533416,0.01955977355172253,-0.010660523141491829,-0.04209089916419528,-0.04595713553385847,0.017637762154168034,0.01788733560106554,0.005740737162616867,0.02161925608912978,0.15860024815404483,0.13749747936483345,0.04363303178614675,-0.008930862867603855
NXPH3,-0.10120013736219587,-0.04280081764494493,-0.021581850228496544,-0.0763601568225247,-0.02891134304120343,0.04036456235947042,-0.05706989144397354,-0.0019360262282564782,0.022372207779531094,-0.004046368262694294,-0.02829988329480435,0.02743080905078959,0.05454238876222356,0.07698111411645539,-0.008582021715192933,-0.004182740746573042,0.049496401141958316,-0.03522824963568149,0.04929507457681075
MTMR4,0.029598005676111348,0.00964996883515108,-0.028316848717049835,0.031534723464208714,0.019724659129100305,0.04989133212389535,-0.015210592783166048,0.040183172528871,0.006360027490701183,0.04186638084021708,-0.015544756515500068,-0.022236519082687745,0.05061951726732993,-0.015921091517119373,0.045029298007464774,0.0207609643875877,0.023618226334430042,-0.0806994249336486,-0.0023083474514156085
LAMC2,-0.022661120366733636,-0.015065069451441666,,-0.028549289331837525,,-0.04187249707208463,,0.008972253718181819,,,,-0.03580121471951473,,-0.01708427951980196,-0.020912418296411356,,0.12258970623783122,-0.048373354071845065,
IL10,-0.01982936019604856,-0.03183083583986457,-0.021380254341375228,0.01791654985615978,0.06421426560228688,,0.015393465094628498,-0.01618496342484251,,-0.02888124344140655,-0.01520585338332871,0.014253844963751887,0.051312117530750684,0.0018823574113889217,-0.021933428879586013,,0.05394998227346922,0.15294984445455667,
SEMA4D,0.0842871747825132,0.107321290820194,-0.02098756869801348,-0.012715404534578565,-0.07221579733147404,0.004174240625601589,0.0442510191644062,-0.017251446370175606,-0.05059005128770326,-0.09777464082678405,0.01310500102224138,0.012717959852238763,-0.08479457370217414,-0.002220409959186464,-0.013577577397044509,-0.03462488165293559,0.08088146389698722,-0.03957138916762059,0.027942631332378044
TRH,-5.505665350852351e-06,-0.004785002177188793,,0.009452444686642534,-0.02633576239882707,0.06617520441682348,-0.02804883006053922,0.05424538432207623,,0.006884878205542991,-0.0627854077398423,,,0.07451756646319639,0.06664569590127553,-0.03642675859784471,0.02766734354157589,0.04759707206775275,
SEMA6D,-0.05258955259033945,-0.019210620289424832,0.0677483329673929,-0.016554252368859337,-0.009651236145166072,0.03881500494052806,-0.09945922705791806,0.012264314934331744,0.016585205632475487,0.0014875259848078535,-0.10267578970783181,0.0068226284475808524,-0.0007449559749612018,-0.038676008525510085,-0.029339599417576166,0.04736690915694443,-0.05908728931686038,-0.03397657616676822,0.03376918551940094
CEL,,,,,-0.022832104460170706,,,,,,,0.05928474226141986,-0.03155828939316099,-0.021238684148329738,0.006361102831594848,,0.1423554792838747,0.10745504123082747,
PDCD1LG2,0.051924245395850374,-0.006626417366523023,-0.039796023592902775,-0.030303854413583513,0.0672937019281998,0.020188839708936084,-0.061185237701462496,0.034135589057063376,-0.01796845907504731,-0.025418222123700568,-0.026011418358288064,-0.012418443267960792,-0.04606783505844001,-0.02184663549391462,-0.0222163672311205,,0.08508540951709338,-0.03354556994428438,
SPINT1,-0.01705833539471174,0.049026206162642305,0.0025479649522080266,-0.026943659314822583,0.031503083496298545,0.002126536731570889,0.01841536130762606,0.05822208730678089,0.020088161352759305,-0.04286673558061715,-0.022318919227622663,0.05802156713575375,0.00024723171862023747,0.03260545357830012,0.0028004424717959784,,0.08253549896278572,0.08371181011244826,
CTHRC1,0.12082886381264486,0.05908403937456319,-0.033304081594192646,-0.0014556128697428158,0.05307976276139398,0.04091582340985214,-0.06191000762559872,-0.035016726941426816,0.007139361491058247,0.12558345598748327,-0.05837861969285462,0.015747015281197402,0.0412441430148316,0.022669570154607462,0.0970882426118193,,0.237823390271514,0.17674374027969958,0.004458698544960399
PODXL,0.049978899795454605,0.07803288382145922,0.04965518454765574,0.07707781175141888,0.011133738172155405,0.051793459551041074,-0.11311866520512116,-0.020490931031801343,-0.004399283014971725,0.0877068724771732,-0.0157924607232266,0.05365336148623333,-0.019125175512489545,0.07597114451539395,0.09787989589914423,0.07534909631313405,0.0888212840626074,0.09512064800068613,-0.035932211076205575
JAM3,-0.02046738939883282,0.022358637691743666,0.04258082327781112,0.006026798907193757,0.0284306339397981,0.09312134512595838,-0.10713142351883251,-0.03822242212550532,0.004131665817310352,-0.10775853361324685,-0.13776637595881105,-0.035063305704495,-0.02389837321280843,0.06119134263417589,-0.06406254601600632,-0.15709127083870197,0.08207336688670655,0.06064543164362372,-0.055440393761652794
TGFB2,0.09546357330294801,-0.015532194665766679,0.007446454901332964,-0.031327540851783686,-0.08871288591462219,0.05541803214739899,-0.13660364174333117,-0.0471038618386374,-0.01092887642686858,-0.03590830567608548,-0.015152565987015313,0.03135883974766765,0.030143951509380918,0.04031587090309437,0.07314704464200954,0.11524414945472947,-0.05455442419249918,-0.02831216466926408,0.04875125133799398
COL18A1,0.08638436147903562,0.09092890231067931,-0.02959961560349132,0.05214169185466941,0.03677566112032131,0.11233892230520577,-0.07881091697241724,-0.01183750636006809,-0.004638146059972534,0.035529352938485595,-0.059171305617388634,-0.0169653171973425,0.10747900247337822,0.043227094561451546,0.07959964763007242,0.1680949934342313,0.20282401637442596,0.21982614459870298,0.03958810108929996
NODAL,,-0.030954498951626105,-0.02138333419698636,-0.025154715287830386,0.0009841046553313228,0.09704384186528549,-0.06731793218974932,,,,-0.008411579524598235,-0.038392358216052774,0.08629001367209772,-0.01606900285533896,-0.023914918782306865,,0.03636218376182621,0.01090271954359567,
INHBB,-0.05707997413395439,-0.035076658279994864,0.0063988177327776695,0.0006448238545208356,-0.004399289785901421,0.02682185784164292,-0.08656053499991277,-0.018038389067926455,-0.045724374001025365,0.03162412345788522,-0.069876265069377,-0.01869793389752266,-0.03460819075219014,0.007971811787847522,0.0030834987150761854,0.17148409677719698,-0.03546598621857931,-0.013602012491142595,-0.023426086552010575
LCN1,,0.1674316440156063,,,,,-0.02241658419560755,,,,,,,-0.015175140732945847,,,-0.029242632603204158,-0.03392978076549043,
ARF4,-0.03429571486883931,0.012092974999775387,0.005437490726259166,-0.05914303076515904,0.07879679878188621,0.01978461371400237,-0.042610140971371106,0.003200321065315219,0.0379160100210925,-0.05373206592622244,-0.09973060507387453,-0.025268342834124744,0.015104476791734238,-0.003932132245048312,-0.017538778250541405,0.05844681698108519,0.07211955152900527,-0.0637524519202994,-0.009818575302013034
CXCL14,-0.04238689185107569,0.004101850318344775,-0.03047172763454783,0.03339519235613255,-0.04484159360522632,0.02363033039589814,0.06900572404319841,-0.04276083408503385,0.006347268629186977,0.0932951631784378,0.1708352170930628,-0.04706819202151941,0.08854049284432564,0.043122709371627974,-0.05306750039233957,0.1236756549640817,-0.049743475957739564,-0.16933650884024548,0.028919925650495646
LIF,-0.030393191750450906,0.0758932247976663,-0.027059382771563383,-0.032367366409440476,0.08720398336434593,-0.037096759919628464,-0.0645381946735687,-0.05644551098089603,-0.0209825079374776,0.04771371151290926,-0.028132644953164802,-0.051170221536653175,0.020423733732998637,0.010564355790311127,-0.05004494140499785,0.04403740963602123,-0.06434093973817973,0.051967649226606155,
IL17B,-0.027085913379972248,,,,,,-0.03702132182127732,,,,,0.10146504797849835,,-0.02429777451668234,-0.029752381187847225,,0.02038251651010024,-0.038362281754469534,
MMP1,,-0.020769690633197103,,,-0.038085455677654374,,,,,,,,,0.04445674037955513,0.05169114890268338,,0.058590514722461996,0.054072175534865784,
MATN1,0.03303699297080712,-0.019780001149261567,,,,-0.01553177517527034,0.010153830174890549,-0.01592414213925786,,,-0.013831153497449516,-0.03735501531522688,,0.08732123438713893,-0.01871237206882694,,0.07024477261823361,-0.03495993257955781,
ADAM28,0.02738698107989528,-0.035367725566376344,-0.006701655218218027,-0.056792375786791534,-0.0039931350670649205,0.01260467043667744,-0.06122440581934426,0.001154331678905658,-0.031227793844197653,0.00039875727822414193,-0.06401120643580338,0.16730043324384047,-0.03174331855873364,0.023646329672876894,0.038519865161548164,-0.08081654220332132,0.17741872875257664,0.04997113104104073,0.03588810691226549
