,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ITIH2,0.03546633328578324,-0.007894406459700428,0.03485086832380843,,0.011102293440376648,-0.0038869182871764194,-0.022136612192965182,-0.016803100660879273,,-0.03491719195255643,-0.013476020496885288,,-0.01887240718610578,,0.045981173740115185,-0.046027765958701186,0.04115547827603591,0.029194230575183427,-0.04671827339457387,0.008436548942442976,0.023160058990836868
ADAM10,-0.009282658377814168,0.02637204289906778,0.06565681184046299,0.009466589566264538,0.020634835518888592,-0.025408888008916036,-0.007290700152894383,0.09266393720915395,0.02170271065699021,0.023734843117966704,0.00150765355934393,0.05323149459605258,-0.0027041527549811675,-0.05535544702647005,-0.058255873988765056,-0.01818180171685294,0.03646062448032792,0.008157986685284968,0.03773072211560211,0.0012028862779098223,-0.0060916207593620765
CFH,0.015078079208404635,0.03517185532943912,0.013981208646208816,-0.03810160216255459,0.014745209515337396,0.02082692303089255,-0.0025005580144505735,0.0960425044077366,-0.016682932937754195,0.011362661808750396,0.015072428100422553,0.048416257134545934,0.09464275933328069,-0.11194254372121523,-0.03732906227522168,0.07305156024114887,0.02181965240405861,0.031419322460698076,0.008762153194225146,-0.031179566484056256,0.018495476329507158
COL4A5,0.03026765838861759,0.017800123109942178,0.023199031629263987,-0.008661277576206088,0.03882796054445309,0.041409023870463024,0.054043008789777365,0.009428413999875283,0.016586930628240154,0.00865674270660971,0.06721280097357703,-0.023063422340862005,0.011228218432447805,0.012685241406804586,0.09381069024265165,0.05375008863245445,0.09189008751068882,0.03371826020850692,-0.025777809615957593,0.0646761210329869,-0.015357449977351004
LTBP3,-0.007028270947350469,0.014445484041051945,0.012480945054835175,-0.01008912612326558,0.004518104530121436,-0.007146820735652537,0.011449290718582746,0.03938415688580473,0.007741027425575566,0.08011731552003186,0.04568465394862253,-0.02769431094601948,0.028157642370593434,0.10500129693041683,0.07185125388674059,0.06492600949072902,-0.030687465895554506,-0.006412065943559741,0.017377064518314826,-0.03249493186394296,0.06442322570240575
GNB3,0.01013705472318605,-0.054730389753250196,0.02352784881305438,0.005043875384053305,0.0015275073117335684,0.08402427544808687,-0.010795275790890237,0.11095058829453772,0.023980953943235545,0.08099516922306231,-0.017640456742120853,-0.005505997717333672,0.0417848920863722,0.10270258583728953,0.00222184332619637,-0.029426850240404562,0.10157368619356581,0.059370468872995255,-0.04010827701329874,0.02827819395040926,0.02966716799178328
COL6A2,0.03840364213649355,-0.032912685128290216,-0.022042951381208094,-0.02990825945963124,0.039763649652230317,0.030976802601918797,0.06805453502015041,0.09043485339563959,0.06638083923917577,0.06142780276924924,0.07708993816719523,0.012436985189900978,-0.037849181549499955,-0.008847772138084417,0.05286573876189412,0.07225904937440815,0.02373275020686293,0.05074992406139625,0.040422784576928265,-0.06795738970693775,-0.005443521840952483
PLG,,,,,,,,,,,,,-0.0596274670302972,,,,,,,,
GDF9,0.03936141367118875,-0.00714661844246707,-0.029935353836427897,-0.010791681136682498,0.05821291741940011,-0.04548710405143303,-0.001671626678874898,0.006078850470560335,-0.04023016593719045,-0.014930185443119009,,0.02689753135878385,0.04783492123874801,-0.037005153483923775,-0.02777016654722874,-0.015854975734911396,0.03401676774079955,0.02237764654215476,-0.03446239348672309,0.07907464903708868,-0.0033162698340793487
NCAM1,0.06007643553720291,-0.002841703073609898,0.04311177564843805,-0.008983377249446162,-0.04797690985270804,0.040215660383573035,-0.018802890619653016,-0.11875501967395782,-0.04728711165745738,0.07773862710203874,-0.058172847867751856,0.008781470921414871,-0.03627489190532566,-0.02814119946814757,0.032650480508531324,-0.10016579018274575,0.0013985903216017566,-0.060993497347028275,0.034168255107286605,0.03653283271910953,0.004678883194988376
APOC2,-0.04923031261973107,0.016422437428309483,0.013149475438627758,-0.09216305867758963,-0.04102677234679697,-0.053537352860436586,0.012753176183589083,-0.023108978510944036,0.058959907149395044,-0.01988159982676323,-0.002918736486778827,0.06939119909554882,-0.04648017049484571,0.019133818590067773,0.03369870781346567,-0.05142898507719597,0.0642490385150496,0.021961403085289825,-0.008055217767947247,0.05159593505910224,-0.05538266006024401
BST2,0.07352205792656565,-0.029754253340578424,0.05552823430072939,-0.020837598045425794,0.020611939045045033,-0.030049107837203767,0.05503868711304245,0.09742379399078942,0.03224749226459704,0.00342035740140908,0.018709772292203386,0.019873052733208555,0.09181758332023035,0.036109560023350584,-0.018951521315793342,0.06518367814719925,0.03196455379107379,0.06702567020434852,-0.002963933461931373,0.0488868091644145,0.03042090557269452
COL5A1,-0.028527039367662634,-0.057207872550165274,-0.0012883668970334336,-0.03596421627391271,0.019474746597922258,0.04024098425378345,0.062080790657408375,0.025738666581509653,-0.025186803296731675,-0.031440687761946924,0.06578566983750624,-0.024860926630647602,0.02161498266103247,-0.10996751063077817,-0.05105413461283918,0.062292464279510566,-0.01308799827372234,0.05128755498999443,0.02236735935336489,-0.07594601209597962,0.08237718381169848
CALM3,0.03727469626886597,0.07333296117322649,0.07401463930140628,0.0454636962427765,-0.010503292585093135,-0.00682618130581374,-0.060549071013103216,-0.07059194459448682,-0.04447130436706593,-0.02050192003119837,-0.036120685372358,-0.05312167931679652,-0.08350400292747012,-0.028944459452872398,-0.03181184688623584,0.004933482496823754,0.08194205768334777,-0.031068016409201697,-0.01955661096209607,-0.03494057249885269,-0.007957458945923982
THBS2,0.05897990158489091,-0.038844561823678514,0.017295593427932115,-0.0006179141109294037,0.030556824561001335,-0.022360899946732626,0.01919648328327564,0.027366147634366178,-0.06776282160625906,-0.02450903013478155,0.10520838760061835,-0.015134503883984794,-0.00149779445829489,0.028704199750622876,0.023640813651891655,0.07369081482038654,-0.029813769658358247,0.05432738214771747,0.04479239160575366,-0.015093525163923241,0.11609513791404599
SERPINE2,0.08370773924325214,0.037843396089754,-0.023420570236652564,-0.007583103531807852,0.06117155831969498,0.0187798008576842,0.003154156558011093,0.01167876841661964,0.0424894152733739,0.047659361064819314,0.0009264952936632681,0.024277154660489058,-0.009333879861515957,-0.0495271386141085,0.09900206267293472,0.05750138775947745,-0.019872656749819393,0.0607800957489956,0.06077302736813278,0.10621638602643323,0.042010979431859906
EFNB2,0.078663725024333,0.07625383506450799,0.029877983423592606,0.005126120051687425,-0.028275568592847498,-0.011861356975429503,-0.007034463961705972,0.05903955287047707,-0.02160570022376448,0.03226341575120623,0.017516549512821163,-0.03251165787405413,-0.006999202508275661,0.06302008804117219,0.038752956920024784,0.002753919188896891,-0.021113923379299765,-0.013084925855403102,0.029749013158052118,0.02866814668641972,0.01060742736822293
PROK1,,,-0.02308336291855159,-0.023362379098426884,-0.024504587774864164,-0.015144939445785651,-0.020107304437388236,,-0.024613137531903917,,,,,,,,0.147510742281525,-0.016500689130416062,-0.023474359678118055,,-0.02448988970971638
LACRT,,,,,,,,,,-0.011727019107960514,,,,,,,,,,,
MMP9,-0.02068954397313537,0.05458361535377964,-0.014743877898015019,-0.01814065940181827,-0.012420882413095828,-0.009967727831248295,0.08641407693853825,0.057777698898446486,0.04125886732689303,,0.05411692621808828,0.06713780833445354,-0.05020412487958819,-0.07305424339999746,0.1494187238553817,0.06649278553025056,-0.0801188585916003,-0.004476698842912018,-0.02785203914856707,-0.058429469790355265,0.012748898970141122
DMP1,,,-0.016906333321717062,,,,,,,,,,,,,,,,,,0.0733935410023166
NPPA,-0.004192569046412981,-0.020228896985576377,0.004337324821844229,-0.0676689998858978,0.04079074189100476,0.029427774497719935,0.03228961684008945,-0.022874895947560966,0.008691049864347539,-0.023678825841103163,-0.023944196452544652,,0.0876135371210358,-0.016803553199367254,-0.07829781942163079,-0.02194216416311052,0.03263739605410978,0.036959925806197606,0.009324985574887763,0.033177122544799646,0.031471247261604614
APOB,,,,0.016054401285800463,,0.05456059733506531,,-0.013231780219510061,-0.021515301864153003,-0.017779658933269837,,,,,,-0.00601729595297555,,,0.05054260108592248,0.03972127972986613,-0.0244898893251997
C4B,,-0.013763074528512782,,-0.02114050880658607,-0.013318553572513834,,,,-0.020015235868115263,,,-0.0131615683177278,-0.020118137288996175,-0.03871229246843971,,,,,0.012753230467445866,-0.02329466792613451,
NTNG2,0.01704989827310495,-0.009998228258251467,0.07437900700937614,-0.04323922085902831,-0.034084148232195376,0.02628220774333713,-0.001379198198110205,-0.02201659184205372,-0.005534699118981883,-0.00047254182108873144,-0.060712772288854015,-0.02136870179182126,0.0335238171149156,0.007234155551408372,-0.02984552821846333,-0.06137557935323635,0.025308979766561036,0.027267315307254004,-0.015715499381271373,0.01937352539201941,-0.005162803931649049
LAMA1,0.05236576138132429,0.04148240433885332,0.08903342026857988,-0.01588643718426324,0.012939809922198222,-0.028246979214251285,0.048197618627623916,0.0898153038028073,-0.036849534113174855,0.04351617068828326,-0.0004622951276063355,-0.02943133754060894,-0.022428458379205464,,0.0018552248595747596,0.02894897953631411,0.028805707086242176,0.03743934676042363,-0.017567947130618676,0.0023756527741123972,0.07758779035106415
UCN,-0.027853235055198183,0.03804261264888461,-0.020570502394982305,-0.02072885727976685,0.016946105164565486,-0.005653192452248813,0.018507438136981094,-0.005070704390181937,0.026255499488380653,0.03291370492591766,-0.03928118824319645,0.016295934604120703,-0.006215412772953004,-0.04298086424672712,0.011144546441565721,0.09803952035086562,-0.008211407002473886,0.054820645149812226,0.013716203401238773,0.05381147777434465,-0.01366610732542418
ARTN,,-0.0356744606782981,0.07055301523158913,,-0.013582776107874377,0.02942900214136242,-0.022822270181262604,-0.001138132032033381,-0.025440988223404917,,-0.031105413170875,-0.003444644816307646,-0.013464878489882358,,-0.05301211008421976,-0.033367824608968144,-0.029871541130933633,0.10344360579715764,0.03499588366384348,0.06491398484470977,-0.035317815489411694
PDGFD,-0.04093658016805892,-0.010582053317004658,-0.02234849292784133,-0.037574799161755545,-0.025256499353622314,-0.02369790408958102,0.03814569117165866,0.025616436496023437,-0.04215510252411288,-0.02648702005250993,0.007753013932302211,-0.03484546967013508,0.0029070754027190164,-0.05741589431381182,-0.00808851232779684,0.047924761221435234,0.05085862109861151,0.04006044614936643,0.029714934112705333,0.10940754267988449,-0.051766108833184894
EDN1,0.06806285336881494,0.0572062808094676,0.01533197552562449,0.00457823850819721,0.056999647364681896,0.01054328436289293,0.07359844511661585,0.06377052477942834,-0.0014558143175142906,0.048867071172787616,-0.03824564838483234,-0.020531065065030482,-0.010733418266744692,-0.14998484183499197,0.11445972953949007,0.060982476406793884,0.07343751524119144,0.00925122779513853,0.005066112474026209,0.02213630767686987,0.026288760583275922
ARPC5,0.022195426340371062,0.0687431019565025,-0.02388469974537683,0.015876990167662256,0.013196250518916614,0.03440866997549451,0.04035304727375458,0.007116157944557784,0.04908342865879936,-0.008961838667378411,0.07828967973251688,-0.012588356309826442,0.04444444931502603,-0.01913690409131333,0.024695656591562403,0.020029919090365854,-0.043340522786741276,0.05721535002236014,-0.018216294956794374,-0.01570362052497576,-0.030881503585859532
GSTO1,-0.03837967750302382,-0.06565000370653047,0.05453666649718566,-0.07572311577855302,-0.025066578643848782,-0.013705045484161689,-0.04679776797878154,-0.0661076107915972,0.008769869990457563,0.008525436373057528,0.013854178247302068,0.005452660643517565,0.0004134433952145755,-0.058040983654509055,0.05556995591840489,-0.006580916234922292,0.005655258267769023,0.03429990951016664,0.06392657410327977,0.010008537712641957,0.02372060481318578
PROK2,,,,,,,,,,-0.02905519764074204,,,,,,,-0.013790874685772985,0.07884294878644514,,0.0900063995396589,
SYK,-0.05919265721251605,0.053244002906631574,-0.002218954893326728,0.026354329645637026,0.007268229962000949,-0.0027801270933373997,-0.01721031501852119,-0.023674221965643564,0.00776349670502497,0.028563642295895496,0.04883839068908047,-0.04166851264142257,-0.049114023552192805,0.02334040134897984,0.019903120997670436,0.01606674576153308,0.03344999318402192,0.057286749621568545,-0.02764952601857597,0.025233164123145482,0.0031810776672342423
CD40LG,,,,,,,,,,,,,,,,,,,,-0.0039813995177180065,
ST6GAL1,-0.06411966598368081,-0.014688161732854194,-0.02672519953252892,-0.02471839300433452,-0.054749902070135616,0.006500436394510102,0.06186067671078796,0.028118527140796313,-0.022120500070600336,-0.024638002611135676,0.03532161732898835,0.09760911704661226,-0.04895491082756235,0.06067174349665204,-0.022723251654411546,0.023824825803343438,0.0321360619433737,0.020128310142927403,-0.017303469474703376,0.06088154439095285,-0.02058871455639869
WNT3,-0.0032053577962668496,0.011670180378539875,0.016270458369077055,-0.009990504847335947,0.022539174899001327,0.0008639694583852841,-0.006688811648048387,-0.06061139836703927,-0.007938092601830427,0.0465020772500299,-0.0025644248191631935,0.05927639983283052,-0.01062460552163101,0.17224906009308685,-0.07091031996603012,-0.03836702970685663,0.01406774741386393,0.02954607623897574,-0.03621692233500204,0.11424983384971991,0.023397671168169952
HSP90B1,-0.02972123104000199,0.039963714607826786,0.02987097795210903,0.005981148429511021,0.039848351209334824,-0.011018005694485659,0.0754990885149351,0.045405700065907925,0.012866423788445883,-0.05306248609320702,-0.01769049171279667,-0.01874866402763703,0.053637494897211785,-0.08450539791397006,0.013323248964239217,0.006128999385147351,-0.0738756686818521,-0.022206071791277947,-7.00540558785191e-05,-0.10254483319691493,0.06353155575150846
ZP3,0.010926789576054419,-0.004038791746254937,-0.010335988462498662,-0.040016047974629716,0.0010346555937070674,0.04778170265951536,0.04916928651998803,0.11936836300844325,0.015576072554202318,-0.017779660515589855,-0.027734745535426656,-0.020476222899922795,-0.009903125767284386,-0.05283069065351298,0.06232943128493849,0.0618903724478575,0.025759812789323353,-0.023814016889875757,-0.03837744080778533,-0.010848797056990236,0.04321067484958994
ANGPT4,,,-0.013225498016373459,0.07559012285614,,,,,,,,,,,,,,,-0.03248210295330628,,
NRG2,0.07562569389766631,0.015660271082485955,0.09453430035571904,0.056263252488573744,-0.04208043800301381,-0.011332149340531509,-0.011897720167039256,-0.020574382878733206,-0.0313835142172623,-0.03292611373852513,-0.035154522892962746,,-0.036454106797576796,0.011879718507729214,-0.010062601692558298,0.03233575128012567,0.0012913464072349997,-0.043526049899295496,0.011447025483503362,0.08565433211716597,-0.01228481675527196
MELTF,-0.01298206593340435,0.03807074407024721,-0.0038214154702516483,-0.026999851918223905,0.020408392627589235,0.08466838639373145,0.029866362542949124,0.050456097507396325,0.015234827031455997,0.03959662845897013,-0.045510531513267935,-0.005530404266239936,-0.010489377019217438,-0.13653995630202234,0.03200890145390752,0.040652376120812,0.096021287322352,0.007935848331922216,0.04332753524171163,0.033598075569348816,0.06195062305258854
NLGN1,0.01583759001232473,0.022165997268458998,0.008775808982246723,0.017630691280361505,-0.023695977790337653,0.02385132463446692,0.039790925014193415,0.07555793308563559,-0.020872506865375753,-0.024435639160581623,-0.012735347715864506,-0.017575328618976305,0.03796783972493072,0.06703608335395742,0.11724805716671734,0.035548886627154795,0.004060302920129437,0.015984982228367733,-0.005780491950070739,0.07615247662975527,-0.011000424220357215
