,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
SORBS1,0.056700732997419886,0.03877120577839984,0.013940088201681211,0.01723370962235364,0.014815722331522285,0.026743352300546207,0.0004621292880020631,0.01100203951661132,0.019578124851634966,0.053053806039134094,0.029543367111876582,0.013953986082488436,-0.039952082899667875,0.003377242681727054,0.053529825940839396,-0.015318383365365952,-0.043040977135374026,-0.04588586528516707
DLL1,0.10428242495680828,-0.0019897859375851293,-0.002918053695783435,0.02133169443454302,-0.01340815003109488,-0.04346409900505443,-0.019387865095658492,-0.03398536628964655,-0.03098370354549714,-0.015464369227953138,-0.05893365505881602,0.06684026908985534,-0.032983550325008715,0.022663684981774884,-0.13290730673828485,-0.03853158185879099,-0.03448543870047502,0.07386858793652706
TLN1,-0.08133288583422506,0.04251359601741797,0.053776223069596264,-0.13161050466744834,-0.025668367425517633,-0.05265923660046709,0.04023460441975003,-0.012494272759918629,-0.019115314535801686,0.0002496153295385594,-0.14101385779694636,-0.11231591850748418,-0.004324621454196626,0.044962501066172646,0.023067253519610798,0.08437349365829469,0.02210999629541837,0.007092498541553261
COL2A1,0.08537963639317278,0.02387487619996745,,-0.021205633637801223,-0.026679761235312176,0.02342181540127535,,,,,-0.01695394189060451,,,-0.05205876554683139,,-0.02695770050211273,,-0.006790157345642667
SHH,,,,-0.04693320036602657,0.046395779177294816,0.019963927060772994,0.012241692900875444,0.04243688589553675,,,0.1307415189921401,0.08089377619461116,-0.0004331922493131452,0.050660542607959526,-0.053385086806968324,-0.017620074146374193,,0.06263093415778312
PON2,-0.0022910905159212102,0.03509156787789077,-0.012245770961615993,-0.02475324989875598,0.011082498745727086,-0.05804825447444856,0.01654871540177576,0.014133011285904537,0.0461923891173961,0.01976036609004119,-0.08797217292692956,0.02600713953020755,-0.04324017651960479,0.039568299066441326,-0.004347409022011439,-0.04438230245019153,-0.04076414027206044,0.04473498963141563
ICAM5,0.30292170093966075,-0.010124214864364533,-0.016807141254961456,0.16520588971084404,0.0437401619494706,0.03335822198532371,-0.009948090872307512,0.046422198359162344,0.019739924717556576,-0.012611533236713364,0.11210690624517664,,,0.02056348875764316,,-0.0015562910654503307,0.0023030930038303427,0.029405811555974125
HPX,0.002058843808420693,-0.04689975022192175,,0.03391207929785088,-0.009856569416422196,-0.04889756048819847,-0.008954991502581784,-0.016535436685450277,,-0.025041597734679736,-0.03242948353228688,-0.0050242750144502395,0.09168009764729088,0.050628304668921965,0.035932761133283975,0.010038684018465792,,0.013113307722748605
SFRP2,0.14161297670516781,0.04802505586789941,,,-0.04453486118757057,-0.026798911535966908,0.02284487715129932,0.009661274391580687,0.07139800429974678,-0.013148287171442636,0.0486809002377931,0.04027781216932052,0.10649985320830481,0.039265936574819776,0.0527762531108177,-0.03158399323417435,-0.011412862606537136,0.014513592082499754
CFC1,,,,,0.05912928150589805,,-0.024449198967426596,,0.04702065338585928,,,,,,,,,0.03961916042045248
CD70,,-0.025991928037039796,,,,,0.04914923659370196,,,0.10329760880570583,,,,0.021129140706920964,,0.03864258337682004,,-0.02664133419324412
HP,0.1117225708081149,0.03736258378256997,,0.0025382963603027705,,-0.004334085181518848,0.07774681518477358,-0.028775690065646547,0.06255391033943297,,-0.010423341198723738,0.10618284957349061,-0.017955083611817323,0.04340307692381876,0.08729218654494351,0.02324570781873069,,0.03472281370269637
CXCL2,0.0660622200055022,0.001984838702386313,-0.023455591483484507,-0.05347475170744868,0.004516613101255741,0.032902792935287396,0.013657886541712478,-0.010603691461922898,-0.01839630278894183,0.05161229031941578,0.0322195554007155,0.05399717886684688,0.2561402949138372,0.057253975952267847,0.0039333037945709515,-0.04509736334289652,0.015964566059941968,0.07413321209831875
NPPB,,-0.030788256390481137,,,,,0.031673849656641447,,,,-0.0042450421323337656,,,0.05916594812566727,,-0.0191255582308084,,
CCK,0.27271212149340524,0.0718415702483022,0.018103571344261375,0.1813365433812191,0.07869459579836756,0.07553040979599218,-0.04351905724278317,0.08070380251742655,-0.002470739602806231,,0.231983297782993,0.021839609958370813,,0.018637185802652688,0.014415627880743917,0.099225798169386,0.029936359188423915,0.14364320303189507
SEMA6A,-0.07347916381874245,0.0027307714365196662,0.024851412222635573,0.07065011642116206,-0.01873184838669416,-0.09456407102665433,-0.01159586870490655,-0.06604899892859736,-0.015309118878529046,0.07287010317275996,-0.16430152604509554,-0.016317015169936718,-0.06320724264867857,0.03506204466022327,0.0652624946501345,-0.050665612269824314,-0.0034663459726568895,0.0309243547665781
IRAK4,-0.05759154529113843,-0.003362967104689423,-0.003471324029263105,0.02401084404921907,0.04355524141235066,-0.04703746236960272,-0.008486604379780374,-0.0401664727871288,-0.05914344316734742,-0.01646013582813784,-0.0789328103916775,-0.03409488536940384,-0.04676428978425146,0.020595673181880943,-0.023815262829998334,-0.06117588401305467,-0.015812927777813752,-0.04607515490207293
GSTP1,-0.008847977456197371,-0.01743993687802868,-0.02667911839293551,-0.0893367683337986,0.006937483790450499,-0.08392611722111049,0.007174640123986466,-0.0220467165985881,0.006389368494940774,0.037118618880714674,-0.12387275236894736,-0.05403836180052851,0.04794239922245725,0.035651807431473774,0.03565574557687621,-0.06527447580747125,-0.019696016652866584,-0.0562105739509146
VCAM1,-0.05831258513515823,-0.03935092491429882,-0.0076198248411914185,-0.08026911898312901,-0.012615951793307958,-0.04062876669157714,0.00895799395482787,-0.06306073923008648,0.025389404048809135,0.06257866073356695,-0.021213449989175084,0.07817221878667416,0.034152349599121834,0.1135121337940143,0.038841843558003894,-0.017900739798926143,-0.003488236838813289,-0.005945062795076386
NXPH3,-0.08843351576444314,0.0424598182580634,0.014850613355942935,-0.013836103885553666,0.04645678050079722,0.03711110952437644,-0.004465571285181489,0.020123134905041452,-0.0343370119600173,-0.025140317130283214,-0.03115558939887006,0.15050043274466682,0.046812290661027045,0.0245588310487986,-0.02815195412483724,-0.043199114808742424,-0.03854851023841945,-0.022964659092234642
MTMR4,0.05954415660454554,0.014318357932233117,-0.04265309321629158,0.019528556326411078,0.03939003377569829,0.03683574354433264,-0.008257033797786768,-0.06759755831249058,-0.06005463145408201,0.05163671822387267,0.01025207872477583,0.05614348177269876,0.045617809890607965,0.06238783623221408,0.028414998025379234,0.04423091960588386,0.020333960345856057,0.08628805786226332
LAMC2,-0.007051762522713412,-0.024165561949012586,,,-0.01074201175162529,,-0.006810941283797732,,,-0.019351768046901124,,,,0.04467840312527863,-0.005223354297261863,0.10918766084773375,,0.03860747958522882
IL10,-0.043605086653113724,0.12671446761350916,0.03298847446459761,-0.030047615959602654,,-0.04406273148022204,0.07814853440684068,,0.02419240789083499,0.02962474827521598,-0.018639018258576494,0.06052109744023689,0.009873006014494867,0.046222445686408854,-0.045581842309751,-0.03093061309430724,,-0.004881665368150529
SEMA4D,0.12879503925933586,0.03812678542217734,-0.03564279691565795,0.032469895183436286,-0.05502093231722536,0.036084292980609965,0.012482632737323772,0.02405168667779004,0.015839290277122678,0.04486470956155921,-0.015355758291985997,0.007189801183441601,-0.0468057345324686,-0.05020152198507439,0.09349811705021158,0.031401178617460015,0.014590762636771882,0.03627645942309911
TRH,0.026641011898618984,0.00010533927456078416,,-0.003666131730276716,-0.030090211674332915,-0.013735404472969007,0.020120689993761133,,0.05117993457576431,,-0.01722749603403054,0.15413519141550733,0.020457627484292404,0.07972674152015607,-0.025206999957084086,0.029483498499352945,0.018767848028519607,-0.005317014953378617
SEMA6D,0.029607836718839584,0.0321205277209906,0.03898496899126515,0.039813061382527805,0.022846171333438765,0.04673285457789662,-0.016152499990012753,-0.008325979524746376,-0.04438174011251319,-0.01795270249658672,-0.07673993238627101,0.0021489324330189177,-0.053715359393763415,0.035999247679908045,-0.012546285301516668,-0.01172667448395532,-0.014617245248192435,-0.037534964298318325
CEL,,,,0.03360850731608113,,,,,,,,,-0.05889081731598125,0.0014071870175407215,-0.035591198114900816,0.04329180363046505,,-0.01950706670878231
PDCD1LG2,0.036084869592180546,-0.0075755276745339255,0.004240410341425624,-0.005330569744861981,0.05280535133887155,-0.03159154278650398,0.02735963348561288,-0.06791519300704099,0.04204400808544273,-0.028331664273977642,-0.031884254667558135,0.06243760910459649,0.011803185574850219,0.056184650935650546,-0.04474363155518078,-0.02834922207214151,,-0.008923498144517898
SPINT1,-0.042554358467375465,0.03856685664423671,-0.007220014410089435,-0.03563549636170128,-0.030648763798435872,-0.029282941017011368,0.050425948985299875,0.01784420906001341,-0.04795815842931248,0.03024667372009526,0.07254241826388257,0.07232890011989022,0.02472583749761612,0.016261059365921048,0.005487856655785569,-0.020746201724173154,,0.020377771362651047
CTHRC1,0.05811844621450667,-0.02864335810128606,-0.01958679848320188,0.0405427286907908,-0.030208733917404765,-0.056170952216149046,-0.001496329179717758,-0.007334033881228434,0.03169115048121277,-0.009164068959764132,-0.03391827609887601,0.06814972774956636,-0.012214590386095724,0.05925109648580297,-0.03260235163126468,-0.06911053239138551,,0.03020383261241807
PODXL,0.049093520047084296,-0.04818347492934999,0.028362443936261465,-0.07530098154965484,-0.025209657977971166,-0.07771421412524909,0.044930430487028127,-0.00039963672626661595,0.0013430438697815204,-0.01508381908546257,-0.005249646801387622,0.11041017179220762,-0.04004114917915149,-0.006244402660959106,-0.04619613052298383,-0.01168164165180403,-0.1416977024143881,-0.02164036533314232
JAM3,-0.11737557071146841,-0.02311839653414885,0.062346893186984595,-0.1048811316633355,-0.026364690483843056,-0.0951489696393675,0.034802235457642036,-0.06148946382993761,0.015052068614162015,-0.02665672168275083,-0.11021759281983905,-0.035614326995431864,-0.06859844076395605,-0.01263413428739665,0.013368165092541861,-0.010969344145823828,0.06889095941502828,-0.014791572308781063
TGFB2,0.010211307583421807,0.012965308175217878,0.01608030528763807,0.10902886591091977,-0.0006659832284287491,-0.020376375020991044,0.021508631384111694,-0.024999368974330173,0.054509670714377755,0.05284930818413243,-0.04743555576528145,0.04634755754348744,-0.053129377656937614,-0.030884550136286073,-0.006163516534808982,-0.012635188682245556,0.12067006246299479,-0.00749152067840986
COL18A1,0.14127914148815324,-0.01614254434578841,0.030869780586851123,0.02330437477678465,-0.048205506430023415,-0.04882226657581026,0.01383024326502914,-0.0007553708036403744,0.049905376858545424,0.01434197802057936,-0.0341647252055349,-0.010029801592992294,-0.07897677107645407,-0.02097982408461849,-0.034825715842115905,0.03272602127136229,-0.07421571537300782,0.030676613211723745
NODAL,,-0.034465012651104625,-0.012575967802347826,-0.021426673558102273,0.0467705473604326,0.015269985558101424,,,,,0.043681220164983645,-0.0347459258949237,-0.10522010837130867,0.03722893624232944,-0.041171873911037,-0.01420424497995959,,-0.014021752905546565
INHBB,-0.0031985164916694072,0.054755796569917956,-0.006919836794083417,0.015445580266556624,0.014255047036270016,0.022393153836806488,-0.01806688863314559,0.013116431000571024,0.02891389679878982,0.02724942853665394,-0.05185703399109197,0.02713564705945822,0.050335752798132426,0.03669570128571987,0.006928417309333511,0.07503483686636904,-0.03190736669251486,-0.016899343145532767
LCN1,,-0.02416556738636242,,,,-0.015266832327143116,,,,,,-0.013000761597221508,,-0.013814401293859703,,,,0.01016582836687765
ARF4,-0.08294858123445836,-0.02998047223800991,0.014178699305170989,-0.06625397333983736,-0.007185664092926151,-0.0023882232701236366,0.056100162323712476,-0.04309814757709109,0.06227298108429209,0.01959011802690778,-0.08023501429724238,-0.00588933925129493,0.0656735288511017,0.04230377256803219,-0.03655772123302674,-0.048900980038032456,-8.706979005998249e-05,-0.02975728695654843
CXCL14,0.24026492178929662,0.01672114682849383,0.05982633375075189,0.1862784692329364,0.046887559364190534,0.06845461886776819,-0.027293457964511447,0.014986383610145882,-0.04178293718179779,0.06696621636165048,0.11600049708419663,0.15428780086076635,-0.05738005017471234,-0.013984905604501795,-0.010716702123678682,0.04969923941439737,-0.16793325833693762,-0.06924001735217229
LIF,-0.08805432042616174,-0.017458886396562547,-0.01591416583362131,-0.046987013872905825,-0.029893851899530352,-0.03409928019320051,0.01543065683014101,-0.01960313768701377,0.01172868232999365,0.08180539605602842,-0.034484410031138946,0.11248376317079349,0.1463209065513878,-0.008692111248516128,0.030766386348276012,-0.07737161368276918,-0.06319792772749071,0.0036960404595270365
IL17B,-0.032851079047211504,,,,,-0.03255923476838891,,,,0.016508327880108073,,0.011144094270438333,-0.040763467769534885,-0.03295021248826472,,-0.017671400642262913,,0.06261135360138356
MMP1,,-0.033316225144273744,,0.05227125235705487,,,,,,-0.00206882772819304,,-0.028155209095889446,0.004993440509562811,0.01179413496972245,,-0.012796409600307954,,0.013077346927122983
MATN1,-0.025883588590135804,0.0021301385834188525,,,0.07929067140540301,-0.017141853852360722,-0.021677589579473057,,,-0.013322660450310423,-0.016953939780767566,,,-0.008211351655003949,0.010472212485664144,-0.018212275476007803,,0.008427521201510291
ADAM28,-0.09196502760974706,-0.024355595056026212,-0.02467585568976491,0.01060991199567119,0.06374842589091227,-0.026105060286248243,-0.06348355775470946,-0.010526646683020542,0.02086410494603247,-0.0370714530464367,-0.04924191156256696,0.0713352454793827,-0.018600993495794627,-0.02239201928788782,0.02046696510156133,-0.031456740518707706,-0.07276909775163344,0.05307497232649432
TCN2,0.011185360125119934,-0.04778433072388016,0.04389126368051152,0.06860331349812028,0.03924512150229949,-0.006502098517801411,0.05531280773008233,0.04444785653551946,0.014665756792432707,0.024773544395191145,0.07908780547904339,0.034797444468845674,-0.014136203066520173,-0.02144851278631623,-0.07689066905691974,0.02819347869114283,-0.03141381622586502,-0.006473898557104527
THPO,,-0.032884884827147895,,,0.06213133156930858,0.0027172557324925037,0.0018133897189290355,0.035137281966605656,-0.03175581425468548,,-0.016953941728309337,,0.017694159414019535,,,-0.015798305422495065,,0.0004599016706704983
CUBN,-0.13314350255488142,-0.0838995550322804,-0.007424746484125286,-0.013980840124168415,-0.007066455877657468,-0.006132837145315832,-0.0113392989387512,0.015173730536926203,-0.021648909913697757,-0.03296394909315372,-0.03328594319349838,0.023121199733492314,-0.1482146079936629,0.06336490422081684,0.06160723455326806,-0.009668486824563423,-0.005764892098558533,-0.007186472175149119
TIMP3,-0.06367533707931053,0.024436260769770582,-0.013927100649483295,0.12952744648703782,0.006289455279560537,-0.03704929963089814,-0.03227224665942152,-0.04193221746139361,-0.015345431647571406,-0.034770627677615844,0.008529602797357113,-0.010254164021750323,-0.028401671181521187,0.037610185583719834,0.04634593603715325,0.09367493327505383,-0.06392861638633558,0.03405035762197605
PIGF,0.04933422142295071,-0.003945315366669332,0.0071391308982355845,-0.04671700409573584,0.02475929401610274,-0.025661139169833057,0.022459433964357622,-0.0053085267171138605,0.0368768461837757,0.028587247689134856,-0.06320820192166217,0.01232691644932699,-0.024386125707268464,-0.02067410435000007,0.05405809664880397,-0.013657014545825557,0.04146123150101384,0.006056927597457041
CRH,,0.061898379003753626,-0.015782806431190562,0.09870332291799395,0.005596220659657649,0.07488707433276838,0.041724707254982375,0.012375556548403902,0.0672992855548637,,0.21614274552857704,,,0.017754223763738676,0.014677261625924016,-0.03246958153690927,0.07739142987006074,-0.03935514922115498
BDNF,0.1236339277956852,0.03594298393500239,-0.014118649627150924,0.09199274312448927,0.08028670532404339,0.1698734125773927,0.028822350962907202,-0.02452163285918351,0.0678334236510733,0.10751022872827586,-0.019094492785777892,0.015507981713750774,0.0006383650163816872,-0.01649731989253918,-0.03441752882029277,-0.03133645307555621,0.08921833592488246,-0.06733547073876371
