,UKF259,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
S100B,-0.11862052872316643,-0.004788993139642135,-0.10558136947144649,0.014215899701068018,0.07312551151866627,-0.12324216720900512,-0.07446119372666948,-0.08233531090077552
IL27,0.04230843777235738,-0.014114504470920799,,,0.058009362981954776,,0.12158735677351189,-0.01931419943245714
CD99,-0.048711868599735274,-0.003351773637324575,0.01784383422235151,-0.035285118485173746,0.047141508932133855,0.10517494759844574,0.006039429489904607,-0.05565178975035166
PDGFB,-0.05154910403340318,0.01321491572002774,-0.0030436177105814958,0.045777161880796474,-0.014227663861331473,0.025025905548072245,-0.06378341463808541,0.03206824305356863
CLEC2D,0.018429807598225597,-0.002963177200094627,0.02929070979297119,0.03967285076903269,0.04344802083669011,0.07322542969692249,-0.009216439482257113,-0.04801941124993662
F8,0.014691897253581465,0.01869595717743031,-0.024558878555019883,0.0489341409248492,0.056637553351211324,0.07279382847792644,-0.028788120400058594,0.03734632515155366
C3,-0.12499924699717968,0.016200172691428268,-0.0973991880531503,-0.007332393516987455,0.07501192929330278,0.017790415523354242,-0.024222831380018125,-0.03260461122045803
DLK2,0.029670687881120563,0.004475500255193229,-0.03257768952537282,-0.027170727534636254,0.010620136186774107,-0.02066815894857308,0.03382128943594185,0.13199762158329126
TSLP,0.10403443931715174,-0.027200515230753675,,0.01615183481665315,0.003537220421145184,0.025510853337408497,-0.024378836467875937,0.04319413062877742
OSM,0.042527908973598115,0.027616580073292502,-0.007654646626253533,0.021048635873962374,0.053191086442288316,0.005961548658125205,-0.0030743294897883243,0.0013702450505498583
PRND,,,-0.04199430254202084,,,,,
SLPI,0.1027253611416084,0.06877640733444337,-0.04036912054288297,-0.013193945064400038,-0.011782225273813906,0.049103519454337864,-0.022074404077822657,0.07830181086375036
AFDN,-0.03737415053028636,0.015721191665831705,-0.022686360698832012,0.01647718742576985,0.01845106887023156,0.07181378126246987,-0.006224356208270581,-0.011158118262423555
KISS1,-0.01411069900898197,,,-0.01978705572672681,-0.016658329328168013,,-0.024646761301419982,
ULBP2,0.05737784182778297,0.0312005475925035,-0.01921956966245267,-0.013114304362350272,0.04901229542709766,-0.011178414980038265,0.06565268993168454,0.010021818261812445
ICAM4,-0.008780770196826264,-0.016376320345134632,-0.032577732492458815,,0.09660971280922877,,,-0.021474401467749045
TDGF1,,-0.012200469699832746,,,,,,
ANGPTL1,0.11593397086159686,-0.011271223039350587,-0.059370039066816656,0.0685016786859634,0.11986875258804466,0.01008570256580135,-0.04567070424125726,-0.021702266931243813
LTBP1,0.017029056157114628,-0.009294901407389693,-0.0783649102230548,0.05295434593853827,0.024425085709057485,-0.018812361314819254,-0.05200899861747818,0.034928604059748736
NTN4,-0.01599071759287324,0.015953537695728482,-0.015340113542461089,0.004649767067804719,0.061448147123626104,0.00653924673361597,-0.02229348448714741,0.035080047045497484
APP,-0.06388104220404812,-0.0009757735435178309,-0.032096794349250675,0.014328012316627762,-0.035378218356381316,0.05066944389746447,-0.005767842426177805,-0.04620402037232583
RIMS2,-0.02184222338981138,0.004259693967565795,,0.007544860157292726,-0.028734785735169112,0.047243239554887684,-0.0019457844003479689,0.018941184364153745
WNT7A,0.0033668254775098827,0.0028684226794689796,0.13754578592603534,0.0292916168092714,0.019368240207764,0.06817388781537875,-0.02819584362193474,-0.022969501693498876
GAST,,,,,-0.016658329629590875,-0.02236262117800262,,-0.029881981126379114
GPI,0.09923238943588415,0.014091854624992236,0.052754132124802296,0.03350134126333458,-0.0493156705031785,0.010445848487101724,0.02655665754053084,-0.006363965524922118
IL1B,-0.0036829244698638156,0.0046696085661323125,-0.14503242041763462,0.03247874953768511,-0.07752935336994966,0.024176114715969088,0.017510056644022883,0.03267308097040873
SFTPA2,,,,-0.014063972637543826,-0.014395027913693284,,-0.001965746771926035,-0.01827905852338945
HAS2,0.0035541289594952464,-0.0335543679646223,-0.0643755766597487,0.08656187755828156,-0.01210910249903682,0.036378503994837844,-0.019405944848274178,0.017047797060131747
IL11,-0.01695196613753694,-0.017402147042536835,0.15278204702317846,0.032299744663850535,0.01781412346478184,0.15480646576303828,-0.03324934228751515,0.03632670306974336
SEMA4B,-0.0054909596906303005,0.08216198475370914,-0.012652061695791179,0.04897774279991639,-0.013043325998642769,0.05799794969042433,-0.0505398280684549,5.671554136404467e-05
FGF12,-0.044960859765535426,0.02011364924890745,-0.055648294250866114,0.05690708725357539,-0.02024194006682062,0.08177654359772726,-0.013165820931935288,-0.02052952417887308
CP,0.021918342014249022,0.04336912342256781,0.03460567634432372,-0.03329077762225979,-0.05947035192913057,-0.0565369006555854,0.017987137203591217,0.047639916894659094
NLGN3,-0.092850599273949,0.013193545843775602,-0.035218561401991526,0.07140609093888288,0.034388099929154134,0.0185235480329282,-0.00439962259376445,0.00908525494717691
GZMB,-0.01115939124366377,-0.027698915836083023,,-0.020186645039120387,-0.020650593197537266,,0.02319215585887103,0.029442054931174553
PROC,-0.021001406916105865,0.02484888226478424,0.05729576162977298,-0.019921023999742753,0.02936581973756672,0.04185684240669954,-0.027793910736376028,-0.027576914587402575
TNFSF11,,,,-0.013312001382210352,-0.017596860887068987,,,0.034366271180275576
AGT,-0.07227518096154864,-0.006653327244766007,-0.11568722986389393,-0.010612816913616008,0.0056649174645398755,-0.03546406810977588,-0.012038743096144788,-0.07230817578586961
PTHLH,-0.024137890421977545,0.016470564743456897,0.05947226903904956,0.011710644568281749,0.044810516079881846,0.0012410496098358664,-0.04869354664096139,0.0002864341081512816
COL1A1,0.012872677422351883,-0.02450737146084549,-0.04587644793230668,-0.014767387739047275,-0.0258081025453577,0.08499816532491289,-0.009313273460771111,-0.06841521765282492
LAMB2,-0.04356108858343935,-0.004363283770361783,-0.0010963424420982594,0.007331487151996261,-0.05154951404339472,0.10585641909037621,-0.044473587998393745,-0.05729634564445666
DSC2,0.0604899207089301,-0.0007324991478239855,-0.06864805423052603,-0.004527534025322992,0.018446301573682624,0.08639062530497055,0.03604455577499937,0.09661136866095614
WNT5B,0.01767000147029369,0.0023378120705651044,0.07098337729067217,0.05110286679954919,-0.014291089579880265,0.08905709852072351,0.03066405048473668,0.01650751557327096
LEFTY1,-0.024061252064650214,-0.022987430925911722,-0.0044003047798739205,0.055883346046745955,0.02153989889981372,0.03348557762371274,0.02427757759402046,0.004771491202484417
FGL1,-0.009553790681201232,,,0.06975501482103696,0.08499727488657201,0.004901308679225584,-0.028193846203633067,0.01982419411783422
CXCL5,-0.00878076923999476,0.05843515646920978,,-0.0016855090215934564,0.016338650250496974,0.004817903493792582,-0.04604440746568713,0.06994065162315934
S100A1,-0.006701870976237296,-0.0037727453096209358,-0.08047325428149416,0.05344581026227646,0.03215660254350489,-0.08773363394465365,-0.04025254206859587,-0.0403867985484706
C4BPA,0.07240329013670062,-0.017666475664659124,,,,,,
NPTX1,-0.003679991837490822,-0.03215167773366,0.04158279641616853,0.004977935250527569,0.03411066440939887,-0.018559382897592132,-0.0049936161215277984,-0.007969706461077856
TGS1,-0.004683643455886662,0.0009462021315533084,-0.053370210072468505,0.06443499033350938,0.016233947399950183,0.04296304052629208,-0.001713412579489449,0.09742689299392228
SST,-0.008003933518219746,-0.01901849255485412,,-0.02438618958688201,0.033115840887928905,-0.013553365369226158,0.022018424148522887,0.014850318211924965
IL34,0.04402743683357018,-0.038217685983426994,-0.05607736271856236,0.019218611378683366,-0.013723693773363766,0.029800049651798395,-0.019212259829331994,0.06706718337120349
DHH,,,,0.09237205151746423,0.004354664509705162,-0.002710180485660833,-0.005578028706877264,
XCL2,,0.05457559578613706,,,,,,-0.021702252258162778
TF,0.0009954866030220094,-0.0012573056474768241,0.09753391040180336,0.04019183067208752,0.02133025053908393,-0.11142841192427076,-0.017465081600512744,0.022424838639195747
IL33,-0.06921847035823066,0.02061765402912278,0.029319494221186605,0.029855129818020625,0.019916505703350774,-0.04582692101046876,0.016309391779631945,0.08126947273217
RBP4,0.014570075297990738,-0.02432105893596068,,0.049811976683796735,0.04665129700048498,-0.02459911487388815,0.05039397882191645,0.049731851527387114
CCL19,,-0.011286311370528207,,,,,,-0.027941955948550413
CCL20,0.08202777499755917,0.019350029992876133,-0.02975052343643741,0.015404346805806664,-0.06298350662904115,-0.020668161939752364,-0.0022728485583670926,0.08780742952190637
NAMPT,0.1151368709571472,0.018571342662529675,-0.040636207481211495,0.02573068399507225,-0.0172855609143256,0.05386344205228358,0.03637565917594703,0.061327837955199395
