,MGH258,UKF243,UKF248,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
PRND,0.04892347630892726,,0.08408959577991487,,,0.07813183919735488,0.041758300549397026,-0.016992039260570888,,,-0.020278950898330764
SLPI,0.013957803483273993,-0.0156443598901703,-0.02560136283164801,-0.0322916706591695,0.05194963698264296,0.01902276980848167,-0.0065260963156514,0.02263421209183607,-0.04894285604775961,0.03315781129464267,0.004590189087247624
AFDN,0.04177473938786046,0.03063401609706952,0.03329989793637165,-0.024849028200598137,0.06553797371843334,0.03641227672411392,-0.03967097823270507,-0.047399883178856295,-0.013775676034104149,-0.03126162001680039,0.030500945197927815
KISS1,,,,,,,,,-0.006370266235538202,-0.005248366857633487,
ULBP2,0.06671106566939294,0.02431900414982782,-0.01447465680670017,-0.02006795516773666,-0.0019244826282551624,-0.0526855786480789,0.006573678730577848,0.26170719148225163,0.0911491140657208,0.03910513066275677,0.05846392883907108
ICAM4,,,-0.012517830523825853,-0.013959476263161139,,,-0.03580115570684551,,-0.020552184213054915,,0.026380543992941968
TDGF1,,,,-0.010399904470898513,0.02918687681873383,,,,,,
ANGPTL1,0.004099917625598544,0.03331863236398398,0.027549646596203573,-0.0012707910281728949,-0.011271978253456938,0.0813443778489642,0.07019136295823229,0.11972231324946163,0.043917884103607675,-0.03093847490374149,0.0655201689359473
LTBP1,-0.06182042380555011,-0.001048066219438747,0.08856561783154086,-0.011359937715657914,0.0044678639887455575,-0.025545044571733094,-0.08556823719105797,-0.017985582310216002,0.05763145766715981,-0.036691840165889646,-0.022144035022290287
NTN4,-0.03377040837915913,0.018620437410697802,0.00681135661024391,-0.006940388945741133,-0.024395075239567632,0.07917442268177195,0.05957192936855287,-0.035090697028606815,0.01391958774340792,0.031986972375549,0.009811425758705392
APP,0.07645826785404823,0.022137584808896965,0.08227969925614391,0.07246030413616594,-0.004066887609465686,-0.04714426907481135,0.010659324676849213,0.011908400272470473,-0.016444065915956797,-0.014944998878856364,-0.011403252601364114
RIMS2,0.011551862066307407,-0.044020056295056176,-0.003212636849506938,0.11434926761401899,-0.022250450063736472,0.01249358049234275,,-0.025382989291023197,0.04316596634321528,-0.02249979409121981,-0.01915871761582969
WNT7A,0.04653847363765363,0.1267145818496289,-0.03328934240081956,-0.024558833031201342,-0.00027042168615941224,,0.03399032987289705,-0.015862285095306686,0.01084559203933698,-0.03893855150276464,0.01325713240502955
GAST,,,,,,,,,-0.023426545008791332,,0.05748552516872724
GPI,0.08762234793922132,0.04805725210997021,-0.06109421325628677,3.9657605800556925e-05,-0.057873777096788606,-0.04034409912279562,0.0848633013804109,-0.005662517210917912,-0.05510997769740286,-0.018533375486235182,0.033304005831744934
IL1B,0.10837665673321178,0.0407439393966497,0.08671561787625073,0.007446103439856601,0.008081207427884563,0.024787201004523658,-0.009575997570625142,-0.0028274724454671295,-0.015336288818561604,-0.06583825470470252,-0.03136166676323761
SFTPA2,,,,,,,,,0.03946418802066165,-0.01785508342230452,
HAS2,0.12458170076521594,-0.03211475064855526,-0.03281139217737858,-0.006327341245550109,0.01063997887968349,-0.021541649888331175,-0.0374002077326371,-0.06647908362693253,-0.049013731269760046,-0.009253811669281855,0.0371523782061173
IL11,,,-0.018973427971777607,-0.010866170168433064,,-0.013447381194169359,0.1268291224278867,,0.0666720409361994,0.024621236341592367,0.015836681924173236
SEMA4B,-0.03001303814290974,0.022885971914348963,-0.016071265299351677,0.022340082185277953,0.08491884370553682,-0.008932790081617114,-0.01063454369067849,0.030727614468060882,-0.07120736548736022,0.014875929063746086,0.03136495843106079
FGF12,-0.03090397331716482,-0.019742265053534554,-0.056520304347268145,0.0288423917994697,-0.03182999995959292,0.044159245542762696,0.004783574231571874,0.06460040780375492,0.06813017027093426,0.020333969604966765,0.02800392412534419
CP,-0.10880782541976208,-0.05656095038314278,-0.06431277876889498,0.02626364865259045,0.015653695592131957,-0.009783218650666834,0.040732924012080854,-0.015829033444895512,-0.032707000576006444,-0.00845327693055221,-0.01605676510815244
NLGN3,0.09956032487212828,0.12893842314109058,-0.008405088740478463,-0.010299660717486206,-0.03745600320905942,-0.008936472421452296,-0.029306699417217714,0.06897851281504423,0.03021026788481867,0.007486890956073413,0.08894783867931257
GZMB,0.0155751888772044,,0.002070598070963939,0.04777470217296256,-0.019264626554306403,0.0577567793314371,,,0.029045795144812474,-0.027831548328444533,-0.04191229242657364
PROC,-0.024758938668750934,-0.027132047178462678,0.00039581220125310543,0.02209427078512131,-0.015185580485969711,,-0.05363361569813895,0.046253353180420356,-0.007836535487558208,0.014426832524052479,-0.017338958529941797
TNFSF11,,,-0.012885015476880752,,,0.06186536442224205,,,0.04062699645042677,,-0.047050450783257855
AGT,0.1361063959278473,0.1406079346994472,-0.0906797608860175,0.05421275394423027,0.002769347025277196,0.03241554081304752,0.06459988175218316,0.06905978429058694,-0.06161366133827493,0.03568107410355655,0.12164726042953203
PTHLH,-0.04334486937721695,0.040397666803260526,0.007059044509558767,0.010925139562102346,-0.0390415585688893,-0.0471538293278696,0.021575424930759143,0.10183560897179476,0.06394165737007122,0.004526735562373203,-0.016681995670654242
COL1A1,0.048161370267961086,-0.03192174725037988,0.11392936970634633,-0.037224057117231424,0.010768428273692465,-0.0586971628281517,-0.04361114770144488,0.047554852302324445,-0.029782035178567978,0.02257236144236242,-0.07950247671966713
LAMB2,0.008327594121148743,0.06391131524890133,0.11008769800066737,-0.02235420038070844,-0.016617625206914746,-0.033775960576659776,-0.0676512806463372,0.03447763033060925,-0.011681736655265956,0.05132749792149861,0.07128966859126984
DSC2,-0.052697963983999375,-0.025360687991133005,-0.004004253090529374,0.009283657055621073,0.06905145485282878,-0.00525761131879777,0.07414755490017792,-0.008393547023699472,0.06864269393267505,-0.027729186494442903,0.03426642728922368
WNT5B,-0.02730484867398914,-0.024743502055513084,0.08062521402223638,-0.024384509969736703,-0.016754586471178595,-0.05467490004975619,-0.01067173064463795,-0.02803718366304386,-0.051372450091126724,-0.014739942471768002,-0.043986867321696564
LEFTY1,0.024643772612936102,,-0.018317255857320604,-0.01959490835538384,0.005377364978925524,,0.005998883210177255,-0.03887877982784039,0.012828318115844787,-0.008039454978839605,-0.032077509727832555
FGL1,,,-0.02436941996041877,,,,,,0.0703951959158641,-0.009781454509151029,
CXCL5,-0.041620866391260364,-0.021929265541322244,-0.020674594109786396,-0.012669861969000887,0.02110191157729423,-0.02497022081400973,,,-0.001647282402099133,-0.005666351556358776,-0.009208624320101349
S100A1,-0.12186256469766132,0.03621115816985112,-0.07790220755146526,0.025821399376147084,-0.04445206616973358,-0.016059747991602445,0.03222276971123072,-0.01562937802977183,0.07379781690306716,0.04229952000880167,0.07850703692392953
C4BPA,,,,0.022497349683938163,,,,,,,-0.015589434462377273
NPTX1,-0.03794647481809502,-0.0332299590164211,-0.034506461407806235,0.02828769823941703,-0.018527761113944483,-0.013226237651243635,-0.032769450215452745,0.00336000024445229,0.023908550238773103,-0.030781034809388548,
TGS1,0.022376493731187032,-0.020994142085616008,-0.030134845388741,0.014367687072666243,0.03808411843680522,0.04040914354848588,0.018529062653775675,0.07396061949144075,0.024996898598737605,0.002023991647776524,0.021958699208901852
SST,0.05670907106373,-0.01563576548762567,-0.027441429112609605,0.035518657558118984,0.005156348360912949,,,,0.07339981321262679,0.011449767932592291,
IL34,0.0377410096823154,0.037468369769861426,-0.01885249911181206,-0.04970403212298727,-0.03719489927600029,-0.011657692833399564,-0.03314233121424194,0.02864658144799261,0.09750933253434582,0.03414942385014994,0.04540111291367219
DHH,,,,,,,,,0.03903278160198842,0.0003865174433514149,-0.023023771446372188
XCL2,-0.026860802671113775,,-0.014427468825686577,-0.016173621451664438,,-0.01748494884462534,,,,,0.06028882993350097
TF,-0.11768913887296652,0.002037066890565789,-0.06921427514886795,0.028985869503933136,-0.0016797042282190712,0.003977113933416024,0.007174415689687586,-0.09192782877453823,-0.0032524047364071483,0.004152309787362323,-0.025013398341823048
IL33,0.04811038012495165,0.03187431185647127,-0.013198143292843838,-0.018557872459016057,-0.032861228774536407,-0.027599055258225664,0.052881099842870594,0.04149411062748828,0.04037226500526522,-0.05255846724191195,0.005799900592241461
RBP4,,-0.027747532036706133,-0.015060831580364496,0.0003041010253037944,-0.019396314072379045,-0.0016781679177187787,,0.044307408365084365,0.08614797044187984,0.061290677313127186,0.06228389926537851
CCL19,,,,-0.009620659119699148,0.0190097396799821,0.05518154547837884,,-0.022382276589200386,,,-0.029802696630822006
CCL20,,0.06058884052406254,-0.03269126344711852,0.06166002829983169,,-0.02035529159731203,-0.015418866310105753,,-0.03579568238150048,-0.0319221832140724,-0.010015133724559812
NAMPT,-0.029716500190052463,-0.09995714089336885,0.019974092146700432,0.0055802042905743685,0.0010250520184695727,-0.07553217095305523,-0.05041266179906596,-0.029586664311730123,-0.07324607659129032,0.050479901778491876,-0.03665413535772727
