,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
B2M,0.04275219785057384,0.10157237123896745,-0.14190602981352246,0.08658875875920322,0.13926712730565788,0.015395307043501238,-0.24815951326470898,-0.5903963121200277,-0.7446783804566965,0.06670453594619632,-0.36389542025994015,-0.7988812915960563,-0.5166059337174979,0.03761280419202079,-0.052485185178708114,-0.01835510665236325,0.05596090454965507,0.017644930283911054,-0.17126235407546098,-0.11963971675827913,0.048479478355303314,-0.275795437543311
OMG,-0.04813450744690773,0.33016212548856344,0.25850395744938975,0.02875734573437442,0.1059136833523617,0.09440309894780739,0.30833767211251206,0.07928577184683831,-0.020069827583516813,0.36012512796477125,0.1362689337543095,-0.0037599527966624144,0.44350199445745403,-0.019559250228152567,-0.022625594191669245,0.07419174492567886,0.19739994971841582,0.037568308617488465,0.18149499498483448,-0.003295261279086389,0.5563232523607282,-0.08385946207744119
CXCL3,-0.04349033856030598,-0.13816127866238345,-0.06450153726610855,0.004195290214449397,-0.008670290507002472,-0.052741968903890345,-0.19326000860743126,,-0.11013081372344911,-0.28936175940504544,-0.0474402689799714,-0.03588672076049581,-0.03076637541136374,0.043805253606586686,,-0.06361577339954792,-0.13284773670662137,0.016250946900071568,-0.05262921929180703,-0.013505455831709822,-0.30291594992223686,
CXCL10,0.07458492827062536,-0.03993318183109858,0.030051814975870245,-0.08072534158523495,,0.10133155923302353,0.03585854023900517,-0.023587101467196326,-0.5037290981917492,-0.053997949213830124,-0.06515896707322257,-0.11157297316883641,-0.08615859361679191,0.013597933179993096,-0.029968517869331225,-0.025504133709281628,-0.006099135749960257,-0.0010072503782341464,-0.011274735190958602,,0.05327765137070094,
RSPO3,,,0.09046457655298244,,0.04155527476758024,0.1371875662642965,0.2187118927172346,0.23332052331132783,0.20950162647187262,0.1670894348592217,0.09769286185071943,0.29198577189807073,0.15470594997302978,,,0.12485282243221878,0.08745425759787287,,-0.06757885382967192,0.07415099699404008,0.27379099182922817,0.12529293950566378
CORT,-0.005441542658707759,0.08831548454218881,0.05797361207673509,0.03055727986197191,0.18424322091683354,0.14762270403958072,0.201559154449684,0.12163798039932967,0.2659401253147498,0.04043232221944489,0.021433939095020095,0.1213812378897164,0.08331953306349901,,,0.08143598514784191,0.02222961100154434,,0.07247866025925954,-0.027975374050553573,,0.13873643118421203
NCAN,-0.03466551135930285,0.04991989094820867,0.1509202866177472,-0.05999316657440938,0.17011345809746437,-0.10922334006744867,0.47823202201138876,-0.254517379628043,-0.2571488093780225,-0.22770373717358527,0.022603700973183205,0.3547927198335453,-0.42429267851167635,0.0009169686392285245,0.061387571234325485,0.2116301011210202,0.19923046197690666,-0.07072658787276145,0.1979660210290235,-0.04474585083723891,0.46686491316550527,-0.07006795557787387
PRG4,,-0.053545547683827584,-0.05118660300831376,,0.005447000040893396,0.006993539908905879,0.05463714721400224,,-0.08898476995774325,-0.05810113016511426,,,-6.99607479319788e-05,,,0.05552676240898603,-0.00683863548603546,,-0.11861678204461962,,-0.14821931043832778,
ZG16B,,,-0.018426404800880983,0.018805848203027286,,-0.002551893076792468,,,0.0873046356445987,0.029746583256467184,,,,,-0.020626629328815836,,,,,,-0.08096666312371946,
TGM2,-0.031142419387246146,-0.10620878487867362,-0.17305834031073772,-0.008357800559028197,0.0027924813789158855,-0.08842151411360204,-0.15107650266960207,-0.08871823197026912,-0.22968003305305512,-0.10693791104103137,-0.04281902751458896,-0.04418136593346904,0.2937404626172664,0.0026914201309166533,-0.017274662988772598,-0.07733962767057362,-0.1120380826150647,0.014880529313970275,-0.11548413239794794,-0.03285479279762119,0.07286684133517467,0.04727973071893646
VEGFC,0.04856721690939843,-0.027155361701533622,-0.045796313686546186,0.018768935129222432,-0.04389359898362936,-0.011459049740177443,-0.05123925054254406,-0.04427141176672564,-0.04831519900085734,0.10616658154514769,-0.02426150565778045,-0.022977929704962426,0.015033294930061928,-0.014637330943068036,-0.02673620812150218,-0.018334791845162703,-0.10163773287734433,-0.00646701510828006,-0.0833584012801396,,-0.1668022179392113,
WNT6,,-0.02293923692086192,-0.033519997932416855,0.0013842768390116532,-0.006860306738873908,0.04373988892704859,0.07580392261508515,-0.04517487584388283,-0.08897258205326504,-0.05557219781137892,,,0.021530070886409652,-0.046225214592967266,-0.0196159269133463,0.07575405627754979,0.010921230769119897,,-0.03201422271147034,,-0.043341223782147394,
NRG4,,0.07001449771690092,0.015855438951223308,,-0.018386070441206406,-0.0490698387677124,0.08154700711912308,0.03986498857441452,-0.008461519046906469,-0.0017704139489331254,-0.022767930144048928,0.21559921649761546,0.07047411347745601,,,,,0.05783607107782554,-0.00011902989021069573,,0.1031986664875842,
PMCH,,,-0.041179671636811646,,,0.058626163942724054,,,,-0.00451073519911532,,,,,,-0.020894998217796647,0.057577432784042176,,-0.03656060649753307,,0.040926165225053886,
COL9A1,0.06222969193946945,0.03718651627087016,-0.03862505360009639,0.014521859076300122,0.0413599614511561,-0.07282948278434279,-0.017669787186462494,-0.4771047408392883,-0.1658678296206019,-0.018812593391131505,-0.050695728778573666,0.11624816982991273,0.07455157301798163,0.09558015987305969,0.05812727643359436,0.17205597605270262,0.1173600003185887,0.04603095400555305,-0.0496809462546354,,-0.1748335009382025,-0.09879818147250065
GDF11,0.10403625915349032,0.11460901684644224,0.05866748504308697,-0.04865307370575265,-0.01127024860809845,0.04285228034710294,0.14234919509784671,-0.37805428451773343,-0.3437103631185813,-0.10599116303593846,-0.058501062006966836,0.04685014242351129,-0.21939037737138592,0.0754414131449849,0.029344136710616517,0.01928244957145318,0.03542795149017888,0.03275100556828506,-0.028552098048345288,0.08430676207539675,0.01398369974127674,0.041301252144215254
IL24,,,,,,,,,,,,,,,,-0.08374260131752255,-0.007753988235960752,,,,-0.14139111358826392,
SORBS1,-0.06450583364340558,0.12741696523563992,0.03173381077673856,-0.024346821827389117,0.06236794853245946,0.07700964163559693,-0.02962662033597318,-0.06122860562710482,-0.013063956620733445,0.12550875889055316,-0.020455865138975106,-0.10315066917760433,0.09239531894513797,-0.0058946118353224745,-0.022933982368371342,0.045491944632410256,0.012859886081104987,-0.006705364614952696,-0.12004683923845764,-0.01603622122188745,0.12933539265847396,-0.06450299692060181
DLL1,0.010267359763747413,0.20162391778949212,0.04029465671277399,0.0027087678053607195,0.06768580192009775,0.08100904144441747,0.022733099613667918,-0.3342510150665286,-0.2716200155304127,0.11807444058057506,-0.0034714793581767127,-0.1331810756397304,-0.15137248958643237,0.04052852326655574,0.04958366874820483,0.10815497049481203,0.20167593889289787,0.004335571150849784,0.07419865214895939,0.02908373212504199,-0.03312782621556286,0.070658162830771
TLN1,-0.015526419879081486,-0.19132869896573126,-0.16229937496826122,0.020680255507219383,0.043726635919298526,-0.06744480876387951,-0.23007097883592845,-0.410356777668671,-0.6088060045686325,-0.232731414662483,-0.07000939910779376,-0.5313964978355105,-0.4260074797218892,-0.03734586646368505,-0.10210944079690581,-0.05187789576721173,-0.10543367063710098,0.041865041001339295,-0.08520206067331096,-0.1498836315966409,-0.2746353201039079,-0.0323876768331952
COL2A1,-0.020855306142449563,0.02917482586170721,0.08731884901979539,,,,-0.039717699855830235,-0.0487539035397603,-0.07572878757758679,,,,-0.0007277630936064312,,,-0.01678901637983384,-0.051437232655983,,0.020792627606566052,,-0.03948507207191993,
SHH,,,,,,0.02730675670861997,-0.03548365861719343,0.025203094584277403,-0.007186747890834889,-0.24115781826134797,-0.03521051860028199,,0.18787541887441112,-0.037073885026596996,,0.043662102211746205,0.025403964742453104,0.010522716156148052,-0.009401848752069751,,-0.1534757452742244,
PON2,0.15329416594862924,-0.027843283636526526,0.1359273352853893,-0.0017298801560661143,0.19894097445775571,0.11672546818827509,0.050019448929749764,-0.13658847368726915,-0.6528792859452736,-0.11168091828930543,-0.15951717219036657,-0.24185468845130897,-0.2947863957074592,0.021424154835394775,0.04329901009534162,0.11576197538602763,0.14256830744577745,0.04419024225613513,-0.013539715330698905,-0.02863393860670154,-0.05982924719065468,-0.07144955798048272
ICAM5,,0.4854122372025385,0.1628938778392007,0.08940422317010564,0.027485314457131246,0.03824543541265165,0.29687555977888924,0.19320014459770232,0.28445838452709343,0.1482691156784445,0.1004954730825677,0.39108758861928256,0.2566541525909584,,,0.015932780217860605,0.00456601305859013,,0.08811866001483615,0.2429229745327309,0.2022458350710665,0.2103220701021086
HPX,-0.0174956169119579,0.004329567350741015,0.017348561545444216,,-0.025053862318175205,0.021283749763954463,-0.032937225181470686,-0.06672108176300959,-0.10675220412106798,-0.11175908785155533,-0.0407984134467974,,-0.044863376341325964,-0.00878104669317738,0.03277740022861471,0.09295425859362716,0.03354172636728638,-0.06706673515936223,-0.05816247768874836,,-0.15875742018041308,
SFRP2,,0.11744312465195936,-0.0649187507593848,,,-0.0009306299377893503,,-0.11749544822126305,-0.0008357846938228139,-0.036949042263013224,-0.00763766649325187,-0.28159499669245003,0.03645534272784307,-0.03645328328953305,-0.05100337846239747,0.08080771438944782,0.035206009488730074,0.02563929162625137,-0.15983242575610454,-0.06214289483222037,-0.07834683549633119,-0.10928761498029023
CFC1,,,,,,,,0.06527240477174834,,0.09834831570541024,,0.177319202269109,,,,,,,,,0.10723396761494615,
CD70,,,-0.06399701674213598,,,-0.05384098915068033,,,,-0.07196782190569466,,,,,,0.03675481477825984,-0.09404128646368044,,-0.08215986015044335,,-0.2520433012514727,
HP,-0.07884237650138227,0.13772029596504232,0.04431913530719442,,0.11999734803162815,-0.06195123632886462,-0.1348896250896151,,-0.2048654953633263,-0.14654905403330065,-0.0013715386521994078,-0.24921971050534403,-0.11602892511840786,0.09187809112245283,-0.0696104372362314,-0.032341055752915064,0.017888775949514813,0.03381472416076365,-0.10367994451128808,,0.06181172875369663,
CXCL2,-0.02142488976141272,-0.017209713487634167,0.05678879593135597,0.005837559195949361,-0.05881492322407948,0.07863775348119663,-0.11808883967258405,-0.08328872700967786,-0.15537040777411967,-0.181892262100432,0.00272246647689344,-0.18571490640548816,-0.0269579690508837,-0.008902746021575057,,-0.08027050963876001,-0.16288202470124982,0.07795138470911583,-0.09858947207046084,0.05579788583506458,-0.3143819424756161,0.06074001812935587
NPPB,,,-0.005461505742503522,,-0.095893570848379,-0.08608760334939403,,,,0.005017792022913473,,,0.001252872554318264,,,0.09354819432182172,-0.016531509713763434,,0.039952129328409115,,,
CCK,0.20863093135975427,0.5293007634543153,0.4512161917397924,0.1419310552233828,0.31505532330651875,0.38444287755152234,0.564046469020827,0.5452243223834964,0.7374981300111865,0.6751295184511148,0.3577347816834094,0.8435234718244332,0.7309161532334205,,-0.025672389669027296,0.18787806553413663,0.16944141565243062,-0.0015670752368754394,0.24097660520746067,0.3457636863877627,0.7469216836284165,0.31296481816983435
SEMA6A,0.07276655324074219,-0.18196588185783902,0.1366748306169526,-0.09397339372877035,0.09928645381268741,0.07707842649835527,0.1564923291944284,-0.3659817907138983,-0.549219857487337,-0.053467600595156914,-0.05631512525340808,-0.280696931621163,-0.4635213696683236,-0.006375290335232543,0.05248336923325194,0.0889817325954338,0.028333270659863786,-0.04387269082961412,0.04185878927718427,-0.10204845397553333,-0.15289947739711163,-0.24195160423580545
IRAK4,-0.02489176202544731,-0.13739976409575164,0.001997941097347419,-0.035767467805551637,0.0566008625807248,0.057422961430436285,-0.050499604132179,-0.3159686179845256,-0.3536201111645449,-0.06579291547906221,-0.004785220266606968,-0.15346088316416673,-0.12026583667699435,0.035247775738563525,-0.04304898694023028,-0.03708982553382809,0.013742328286964964,-0.008362034887368957,-0.05959288957269015,-0.013270409724103758,-0.1204588496979671,-0.03969583387002638
GSTP1,0.10401864612838718,-0.008419604785819379,-0.007051230639036222,-0.007615552595812805,0.07570394192348077,-0.061372898183467084,-0.10525661172435732,-0.4863348105649955,-0.6615183868035618,0.008424678114923463,-0.22186908006522746,-0.622652077790474,-0.3549500316251486,0.09446990489832642,-0.024845725482523714,0.12921742305385558,0.10786907864272555,0.043344779515062166,-0.013986942972066155,-0.1363236242063883,-0.3156913245650887,-0.055656850492415325
VCAM1,0.017700481552994387,-0.16600954147089345,-0.16321432686676782,0.03214911653662469,-0.014169649882687117,0.05383288451267172,-0.30627599994471266,-0.30132406854392496,-0.5445170833732093,0.2271482928416127,-0.12795828732049566,-0.25334528885596236,-0.16745056702805625,0.055973767325257495,-0.019393665346125473,0.006596423843339753,-0.0717728191202927,-0.02230700686270916,-0.040239584952237575,-0.13618716925152516,-0.13419072018574213,-0.0526523911198737
NXPH3,-0.0034539369126078794,-0.20937578820859346,0.031053317546338784,0.02394806762086218,-0.008703545733354428,0.081687781044215,0.02892184422452035,-0.2581226674798742,-0.16676504191603597,0.1516089796202239,-0.028464846633998748,0.2401709209604895,0.014784520477164408,0.004097549282741572,0.030901150022883548,0.1595449572497106,0.05434859908750807,-0.0460110003366966,0.01171904877236752,-0.0788048490115554,0.06166602151469726,0.10802517833872939
MTMR4,0.06401188283601154,0.03296036847941935,0.011943825392100378,0.033848532020302864,0.048811356773413625,0.1115342825292468,0.021278173921656124,-0.008891620842830673,-0.047831674455035576,-0.04020042817526097,0.08215478044034924,0.17138025223446962,0.04979934888741008,0.09178298848893586,-0.054045124390618,0.09520094237845253,0.07936310825269487,-0.049836265402408396,0.07450260005020672,0.06920135479942108,0.025188646109587882,0.08722460075637474
LAMC2,,-0.024243850070577503,-0.022242713968131683,,,-0.05553064655743848,,0.05074053906588459,,-0.04496726506226197,,,,,,-0.021756993060641633,0.03553983385684242,0.024318113037075057,0.02112097320521305,,0.019179286199585536,
IL10,0.04280850968562129,0.04643556268875027,0.014758952054530428,-0.0359295521628813,0.03410136784105451,-0.012492110446966657,-0.08639866866841177,,-0.0722484533083553,-0.13930779193654313,,-0.30809887753963805,-0.04616275592312786,0.01137834783913835,-0.015567592545400034,0.02886727643777964,0.008303164537977508,-0.023344649330083685,-0.003740502520523549,,-0.2015936360100548,
SEMA4D,-0.09951316792883003,0.24903444659682944,0.041966154620039754,-0.013685547157674107,0.06765616151544165,0.028035635130575293,0.09781797858464078,0.027894848759094152,0.043255099459151354,0.13162409488466728,-0.012643331572637568,-0.28354210726138446,0.1033290087998611,-0.04886358838334459,-0.007904613858608302,0.16434742035833277,0.17812731010278823,-0.036950789701632195,0.09171551778183264,-0.10775816444410266,0.20496353574368054,-0.22497953836336285
TRH,-0.031382563810551205,0.044068050826214254,-0.22688602505587127,,-0.05074088132243605,0.04109696542438986,0.10410256429431547,-0.21048781123147464,-0.09243053140954954,-0.17261018579478146,,0.13846798154786427,-0.10471881621328039,0.00886643459249888,,0.1343273620240318,0.10720671462249177,0.006642509784067956,-0.06496427940295833,-0.03753092223832946,-0.10558185705948878,
SEMA6D,0.06678126440636778,0.06301652640975151,0.13290637384321874,-0.027855249115104078,0.16055949091241437,0.065421717624737,0.1989222222876171,-0.4376363437740047,-0.2990229568371611,-0.06025929876884133,-0.009459235294861732,0.0721074804869101,-0.31720635423977644,-0.11022547806936678,0.0663181523374916,0.11337794897325157,0.04518112670376245,-0.04823796392050062,0.06406560127641472,-0.06319187877374034,-0.21438908396518122,0.07732700695324068
CEL,,,,,0.11484029566452479,,0.07348192991161068,,,,,,,0.004652947002662994,-0.02851524420153492,0.041953908872209726,0.06198702256377023,0.0033941569342796525,0.019075252504412055,,-0.00534278242785162,
PDCD1LG2,-0.050037044281499084,-0.0063065513399201455,-0.08573056858709333,0.012644856233070467,-0.03315271472733628,-0.00933136509448467,-0.016814094694574046,-0.02071015248156157,-0.1483175346663157,-0.020397250469154835,-0.09731514816538128,-0.14595347991340055,-0.12757731986897852,-0.05027949726037218,-0.07670463162540417,0.041277875680259334,0.06140674203139814,0.007150291167999123,-0.027694866734458003,,-0.13708067574657415,
SPINT1,-0.001727303241819245,-0.0013507866337365139,0.032598090732220586,0.072840285124467,-0.006848411466760461,0.02699382705837259,0.0988673529708059,-0.07109207451422252,-0.20225301044674432,0.0764242927537683,0.04015069170956606,-0.06626789897236127,-0.010436563248200184,-0.013098359047824333,-0.017081674757318945,0.121985457425412,0.10381505707948972,0.174853522267341,0.04806250925192125,,-0.10348160528478943,
