,UKF243,UKF255,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FADD,0.06086689601224315,-0.049464850223106524,0.1014766797611885,0.001338095700448168,-0.024408195886085452,-0.1975997071170868,0.09301272883156748,0.07867734319352415,0.045085703482188294,-0.06484801168180179,0.10415122040643149,0.030887703016897004
ACTR2,-0.048065135081483405,-0.06301546467031807,-0.0015030384584421694,-0.017304803479050005,-0.04636944087829548,0.0002601788160075737,0.0612917769208003,-0.01666748540069769,-0.03236887374907601,-0.05515516180435286,-0.14319463808612906,0.09163195383894499
BMP2,0.16223247511492384,0.1470571089868341,0.17563406123822892,-0.05717676149597542,-0.011313779187159454,0.009046586730077005,0.05738505544372451,0.021999020060031287,-0.04214158326160528,0.06034963586664786,0.146804038858195,0.05990639942321742
PDYN,-0.19996621392080172,0.11286023095761981,-0.1872630981871334,0.03646666292365395,,,,0.08571269753550657,0.005317947177912388,-0.04019821028522668,,-0.022833356542083707
CD55,-0.0380100499486428,0.04556329541301344,-0.022438953793217416,0.005469002933182967,-0.048032082292471856,-0.03660971965017598,0.007346267890792568,0.059188505316603475,0.07322011591610957,-0.05312600814223057,-0.07144690971433919,-0.02614326250731374
OSTN,,-0.05136371243076881,,-0.0027765940389864034,,,,,,,,0.06346133580340889
PDX1,,,0.022740371708657517,-0.024091029513452083,,,,-0.012997623561638375,-0.05737369487803156,0.030205324052376355,,
CD6,,,0.02264427654306157,0.0030246756657262724,-0.0719076075644717,0.007224774448498399,0.041543638213481796,-0.024260044846973024,,0.007158452469900862,-0.05841054608592827,0.03336929008467654
IL16,0.07202045939692521,-0.010702109142356043,0.0037434036573065744,0.056151398098793014,-0.019247469030571014,-0.03883859731515738,0.0074178685391754024,-0.02980281859311674,-0.011903099421670673,0.024349636174235297,-0.024730090583826334,0.0021066617282602617
LAMA5,0.04119190325838229,0.10294374260313434,0.010245397465901314,0.046812275230888635,-0.027492789371067514,0.038309476951613436,0.016318569287259686,0.19538129055873074,0.12332096381899146,0.047142699120289344,0.0674877253605579,0.02658843314524292
RGMB,-0.012667805497489816,-0.08790623407699719,0.11668665764467975,0.015210624553513602,-0.04135726848323783,-0.11699905244880238,0.03106079526253153,0.009006534998995014,0.02186399600426804,-0.016337926418870233,0.07911483856933013,0.022202026162131513
INSL5,,,,0.029710102611403357,,-0.011100057523332558,-0.02301509717832069,,,,-0.028656451736892265,
IL12A,-0.0295347339980519,,-0.006280144649171863,-0.0007336173878430264,,-0.0007267608332315474,,0.04895530154457569,-0.013551544461132827,-0.043234631125400165,0.03414933793540761,0.009737595798924555
S100A8,0.05253152085233541,-0.0781965538940767,0.1005196783088458,0.0729421898617348,0.01658831884956588,0.17661944451274794,0.08174547501740846,-0.02237079332155617,-0.018693360279062626,0.04942470393665625,0.053582559954567156,-0.04702042232754409
TAC3,-0.1548466735165319,-0.034543516406970586,-0.09905269091750722,0.013681490421660256,,,,-0.03282347121742958,-0.01565955706718367,0.0029152183777635212,-0.03415251125044634,0.003766631945656
TAC4,,-0.014540942445155275,0.02461068916227458,,,0.08468087644960326,0.06314141247157662,,,,,
MFAP5,,,,,-0.0043098084494926,-0.05062440262179185,0.050841222180418984,-0.04318450584916201,-0.05057225412142943,0.03809603328634382,0.06808556696889673,0.10217121730403517
CXCL16,0.048174322887737,-0.10053973825305845,0.14584855951734918,0.06219537349129031,-0.05850569304349491,0.10784769434263772,0.0009193818745958042,0.030620852203898236,-3.262380767800759e-05,0.011082534608664525,-0.0587130359378885,0.13549525485694333
AGRN,0.026237369180033037,-0.23358964353409564,0.2229238610384789,0.05155646762951223,-0.01798159582896075,-0.07767119922401775,0.056077794599141924,-0.09805013915335191,-0.10434200812614913,-0.07795829900368421,-0.1554675678708507,-0.013913593706536335
COL4A6,0.05368302589219407,-0.016351527282407192,,-0.010018629304031008,,-0.09624190086798459,0.024192545995654284,-0.0493697532497796,-0.0037267816888375883,0.001620288179017849,0.023526943758768987,0.08215175471271245
FST,-0.04993413433074383,-0.0013682431416613898,0.03928788876728218,0.039990587623799395,0.007945142386577174,-0.03025254425664718,-0.049487808690502774,-0.035861063523400245,-0.051458129871669825,-0.07815580041614231,0.02699601801790684,0.11186210622996043
MEGF10,-0.11289746094600837,-0.0013491060534200502,0.12406786259228639,0.000355876924235863,-0.06248616654961634,0.0636330834689708,0.01047224380761231,-0.029743849014919103,-0.050008553015468075,-0.06116390043154004,0.017055700356207546,-0.033765250984735366
C1QB,-0.04546987958413483,-0.14615209169011179,0.11736703404916043,0.0036741029453273622,-0.12490348375511132,-0.1078565574720757,-0.03543855698775272,-0.2356132745428529,-0.16168115655028875,-0.06960432202971412,-0.17675672996758737,-0.08436834107963961
HLA-B,0.047263007859120854,-0.10229398255752467,-0.011434985387697306,-0.05442030590297214,0.01704316313975241,0.03690960520453653,0.07000449454715922,0.20830451811984804,0.1932730514383572,0.0830828504419754,-0.16097619179449352,-0.020932170777957566
PDGFA,-0.09482040484483276,-0.08603125109057035,0.05908750117318008,0.07678938131478377,0.01900161999252015,0.07433705233181791,0.107227115325338,0.09229271856220853,0.010897838611917782,0.006014786587044581,-0.05694339476121281,0.04017869420335189
LAMA3,-0.10026445930386069,-0.022251232287960148,0.032656618887860804,0.12488032686120157,-0.024507847631531708,-0.013618499731948572,0.10327968477381115,,0.03575976503735319,0.04232302757425551,0.03788417513587252,-0.025126779540301826
DKK1,,,-0.03039940783539013,0.04263176146127492,,0.056064462059772856,0.03497022272574236,0.06535627574599479,0.0967705218426194,0.023147382563541763,-0.07229335007233363,-0.004539798580153538
INHBA,-0.012364729990898245,0.048603201911036675,-0.08430549741147385,0.023574159060876544,-0.020324444321850262,-0.06558316357420348,0.1311558967191613,0.08542568569453385,0.09585888052617343,0.0857945114323276,-0.00868166784700742,0.0483148778465441
LEP,,,,,,,,,,,0.007545560778238154,
IL7,0.04902286271680026,,,-0.011060992954618286,-0.06986056669597825,0.15123169609097908,0.09058298449858022,-0.030351629813237087,0.0013692852989155265,0.04007925598875664,0.007417721241654388,-0.024039026489419364
FABP5,0.016049633518037693,-0.138851312121804,0.2210139676479973,-0.08223843090428311,-0.16287782333844014,0.017275920770940482,0.023331492821898843,-0.13167486507378337,-0.07703005560150093,0.06017739953722467,0.02631224586493526,0.041659065224229054
CCL4,-0.08659580651574714,-0.020972128176095256,0.0616614023668918,-0.12350408154120907,-0.0834978702585176,-0.21809040617232495,-0.06607827859109111,0.06270010271243351,0.08128799764247288,0.07763310022636448,-0.14278939881044683,-0.006558477105142545
FBN1,-0.044010761807435926,0.06294844240743372,0.1457795599078793,0.04282106403943846,-0.0004191738781048068,-0.01422509779146659,0.07619116855648503,-0.01804416116500053,0.012993170245079446,-0.04919314381064261,-0.0983359462593904,0.020535763360102446
TCTN1,0.1250348471299418,-0.038729494494108944,0.07340471738900514,-0.05169626201624811,-0.00048130024372675594,-0.05705439523343068,0.13890999553727593,-0.029702552000700037,-0.010742215399055923,0.08847764270645028,-0.016832685950045438,-0.009709302246529971
NCR3LG1,,,,,,,,-0.0012258574817260008,-0.005660959657683155,-0.010601488551808858,,-0.02958579767351276
BMP7,0.0739899099557315,-0.09979068321725314,0.03481665013979444,0.07363282318205752,-0.0006510098736054306,0.2462860495280684,-0.02540938254476915,0.14727288736114674,0.13301954165824587,0.014707064362662548,0.04918286228227577,-0.005056759002574895
NLGN2,0.05200645882454863,-0.09280440257206544,0.11314751963207141,0.058072541369189754,-0.02007835308290603,0.014098877508248998,0.08429820973682446,-0.024271164572777584,-0.014910384548749489,0.011477662289374338,0.11134242089596873,-0.018355467191876883
CCL25,,,,,,,,0.015506162642631278,-0.050117672659642704,-0.0046332522384356905,-0.025796842281811474,-0.013056997437530861
NPNT,-0.06889313306721903,0.03946648658028184,-0.006633873047789621,0.10073661374943622,-0.011070961129210641,0.03350546977572444,-0.004561739228036464,-0.10185176285172615,-0.00551013361901896,-0.08340817155937637,0.03988389696671871,-0.012942209703167382
KITLG,0.008993397674743856,-0.015172103011794662,0.007877975597022276,0.001466393186026516,-0.09203095108157167,-0.06925727253971119,0.018503688907930426,-0.017422697603614624,-0.02771977343883617,-0.08127841704363772,0.06401141538596322,-0.04638570080084095
MADCAM1,0.002029349014971026,-0.002766826330744365,-0.046478911014340624,0.1305440359869042,,0.044277737086914806,-0.06387377715264869,0.03852656630473775,0.08758071861211758,-0.011487288093628194,-0.0018452666539240544,-0.01728081576867511
F12,-0.03361241868343222,-0.11918511625885746,-0.022400022382670012,-0.01946438845237186,-0.005385672419584117,-0.10369736660132887,0.1546012165968023,0.038247222850772526,-0.005217368756748044,0.03606905431712018,0.06229976962738524,0.05196870212700717
S100B,-0.09502926521167321,-0.24700046187023633,0.16118113692436026,-0.10240014771490137,-0.052729470679208405,-0.19504477683092974,-0.07669327211170207,-0.1419368049559017,-0.11160137702896948,-0.15801908431074346,-0.13226289877261488,-0.09483554985340936
IL27,,,,-0.0062819167229671855,,,,,-0.00731007398578613,-0.007011170786641777,-0.029704518549596017,0.03432590664311617
CD99,0.07165574736720245,0.08941836396574034,0.22106705088111653,0.08488061557037346,-0.0377663415292685,-0.007149725669207876,0.21312784485448624,-0.044618853578925435,0.033428440338212746,0.0026786508187489093,-0.06992814537892401,-0.02674338379425038
PDGFB,-0.09730628509633507,0.00816723195176766,-0.10157418976782147,-0.007420054658741711,-0.03385651624994558,-0.0007390907387180373,0.024630141295144785,0.07243451610424938,0.048210350084933844,-0.03536603712699119,-0.09650065927075963,-0.05333637759054005
CLEC2D,0.08421982520116195,0.06648921005551425,0.14957650041982412,-0.01404069209968739,-0.08102835282167695,0.03968350878622137,0.010448662247536775,0.06424344662032005,0.007067097579375619,0.023167783811719835,-0.011965421523621834,-0.014578548604684763
F8,0.04119528563480541,-0.04819928923742335,0.0027491769419004503,0.027744935663956496,-0.008863907059227103,0.05338247411951518,0.03717999270697844,-0.02254186075229662,0.036846681044082966,-0.056418645489049776,0.058050183669346236,-0.002676116894755331
C3,-0.06272038862792731,-0.14834095415601298,0.09032497333816372,-0.07164784155691367,-0.04343502208878836,-0.14389615972975342,0.005380948265015312,-0.19952295791342428,-0.15553349216873938,-0.16199973722477,-0.16518847973485726,0.055968012686115565
DLK2,-0.06794286819833448,0.0813390245373879,0.018765715864465377,-0.01804302377611273,0.015421970539155574,0.02905256336067431,-0.009664346511850604,0.0023651081974655663,0.02706859271396159,0.06587893915623684,0.11626351841788427,-0.0022602875639576676
TSLP,0.06920435804283837,0.030442175568416552,-0.027822126289980913,0.015455204723632855,0.011736160376763331,,,0.021246870237915886,0.06084820179304957,-0.02701311172957982,0.11021794238333424,0.0739646794617723
OSM,0.05106855936155844,-0.07701462004262653,0.07296368358414064,0.02183503041382634,-0.07046956495507051,-0.06929926199693687,0.005035670122281809,0.037408147037499624,0.08909782775719434,0.058101500282278624,-0.03436651181474746,0.09304906082923882
PRND,,,,,-0.046639639254654,0.055714588440902206,-0.05074217134216953,,,,-0.02167382578618011,
SLPI,0.2673139947537637,0.10692502690344165,0.080242751157425,-0.03958977363381474,-0.010810727624841567,-0.1455353467892412,0.11810211910076543,0.029714616890140953,0.0026358406550705308,0.15999151976556109,0.10287924770153398,0.07144560742344096
AFDN,0.03082940931836046,-0.10244245739705016,0.04429789522653206,0.06447565940512942,-0.0013871242243978983,-0.1282202889987658,-0.02788517528653693,-0.01385486551308212,-0.06192560610846635,0.07681608377094584,0.0015622373542814759,-0.027009055714653726
KISS1,,,,,,,,-0.03442575624008507,0.05557406107081897,0.011165082941724561,,
ULBP2,0.051038231110105664,0.06280427280305619,0.039385323508032394,0.029429450231836848,-0.015957476121378704,-0.07170614772198962,0.03579799342651616,0.02974920612629289,0.06546231366390334,0.008147530816656789,0.05931116297802874,-0.023297659215682935
ICAM4,,,,-0.02331028157855214,,-0.02261017503442017,,,0.034345704770812356,,-0.019853119474887725,-0.028121204696329023
TDGF1,,,-0.03241766956877336,-0.01736631783575169,,,,,,,,
ANGPTL1,0.09094793148311014,,-0.012109660406760196,-0.01834758978877594,-0.07064921744071187,0.07185198774154294,0.013824915249203675,-0.03760478514919048,-0.08260165695294902,-0.07764071678729927,-0.029408278949939307,-0.0284195995713519
LTBP1,-0.030748929587628135,0.06483708849825943,0.04747141661205321,0.017939255572071374,0.03784102056776541,-0.027767352726896257,0.020908060154012073,0.108906523980565,0.051235177614967736,0.08589186574652241,-0.0481950692492083,0.027970675396751053
NTN4,-0.017221383133089307,-0.07321868722511539,0.06386267804656806,-0.016582061733664135,-0.07472596230977233,0.029889650680707938,0.07068088991496327,-0.03209305669932469,-0.009348757024885692,0.024119954769078567,-0.007328224512622267,0.004429667971033385
APP,-0.08113723998094861,-0.18771482280230656,-0.2182283944596283,0.008575355968929919,-0.007726059549984638,0.025775319733112007,0.150482568944802,0.11865583597389463,0.05838924374496977,-0.022404307260752404,-0.10772549017940354,-0.03217506573820207
RIMS2,-0.18784996457642583,0.0393409261725888,-0.09179831610037946,-0.026089037918111537,-0.04146830888376474,,0.025838839932555507,-0.0018239109135002663,0.0036666681298460108,0.010895850988784718,-0.020476537961650325,-0.047526686448762144
WNT7A,0.039819311520652434,0.037087769231700124,-0.09996086600289623,0.06022218154525651,,0.06352689951231959,0.020622097113344902,0.10811079891026154,0.04543670997677667,-0.005544980085907021,0.03233560205823487,0.03631766763686154
GAST,,,,,,,,,-0.03853475259917537,,-0.022813695816466546,0.039366035998179325
GPI,0.08552918188950158,0.15622055658456702,-0.20030858049632508,0.06238363720411031,0.12411530183096249,0.11555012994933903,0.059571285009054745,0.18237436250201655,0.13139833690055483,0.1348896639684165,0.20409385830069893,0.05718305004045922
IL1B,-0.05649800443594507,0.1265067906925739,0.018890736110088353,-0.09763770625886747,-0.08836404315525141,-0.10356386639863369,-0.06073048273629206,0.10739510800226976,0.06460003569215952,0.09186341684581999,-0.12626787098780387,0.013053580335888519
SFTPA2,,,,,,,,0.007260103507379023,-0.015042260964561821,0.02262736936150209,,-0.02393683228677633
HAS2,0.1764993150655302,-0.12317314286807253,0.2570707840644177,-0.000861855597099311,0.03412536487748789,-0.0328906121736884,0.04662811178393946,0.022027519434837606,-0.003224670932060825,0.1441947915071325,0.1723332849806561,0.08182460875236577
IL11,,0.16760036003594586,-0.023741766887061574,0.004642426289287009,0.01516934507722761,0.020051929760572178,,0.09599999798682766,0.038746585318753884,0.01874310790318764,0.018847780524098637,0.023885626405819163
SEMA4B,0.0048003315012462985,-0.025032823939495814,0.1460931078758352,0.03996157500521442,-0.0028679936741315775,0.002554787777172662,0.03760587356371025,0.1219166103619728,0.006445413119087716,0.06847331049712753,0.1074059734527773,0.05755859013347069
FGF12,-0.1058762910691317,-0.21308654260372653,0.10301461469461454,-0.02197603459939614,-0.06377619275336344,0.0885705068337573,-0.036853841881962425,-0.009927569773960875,-0.014783504968456623,-0.1189517308955385,0.0646988872668632,-0.05662801462013344
CP,0.06277228551997636,-0.08455711833868622,0.12166014998617837,-0.07184044031755085,-0.004841077356869003,0.034637224404561455,0.1163278071840718,0.06164792863450591,0.15018750259978841,0.027050952741186945,0.09158062913839635,0.08483115582295565
NLGN3,-0.05568094640424769,-0.2403339988087741,0.18658303660920936,0.00684704801639241,0.011841625189594166,-0.028237760219167702,-0.023209438091936853,-0.06562913571906144,-0.06661832162872458,-0.01262238699058759,-0.034751868084768295,0.0033215429707342268
GZMB,,0.06725312006047386,-0.057426740013061195,-0.010046691341818731,-0.028470829997760298,,,0.04400115909004588,0.006580299109175003,0.004511323211498175,-0.03531740361830651,0.08634322546767223
PROC,-0.03600648767264944,,-0.04451090953388413,0.03447596495221465,,0.00103845273521145,0.05005106843826507,0.015360845427862537,-0.01850612514918383,0.00048728144014123585,-0.03281536942518817,-0.03611258088707127
TNFSF11,,,,,-0.04628400778254107,,,-0.04709007733421003,0.010873939804563647,,-0.050286786459032895,-0.024959897669976996
AGT,-0.06247883209032293,-0.13443532872514657,0.01156152244633232,-0.1309149272219216,-0.023460178182907198,-0.1892458565271092,-0.02211005927463761,0.10349579347649944,0.08887430574157446,-0.12022208331572524,0.015375753105925939,-0.04557796339303503
PTHLH,-0.026670081088777033,-0.05510980639961253,-0.03541220802701055,0.10675171621971855,0.07333534552740097,-0.10289964115948498,0.011677616193726831,0.02784119839789047,0.013030875513723216,0.02425562308564519,0.01824566658960401,0.05160738409027425
COL1A1,-0.051528605684365236,-0.0027061861748459903,0.08072123983102202,0.015085147401152075,0.03430328439672141,-0.015949998275785762,0.03919083371941542,-0.01605086036050203,0.01734347868012664,-0.04413050775443939,-0.18640984065674968,-0.02299705355019183
LAMB2,0.13477517067336386,0.06127038054083573,0.13779329830755052,0.04358853594100379,0.03262104750495585,0.10168125432837019,0.06613527712558083,0.04888193496717587,0.017355809355988863,-0.05746079224074508,-0.05482910392892964,0.008797609741724853
DSC2,-0.014165128402512451,0.010051942603759025,-0.0021444342106678683,-0.00553102574965116,-0.00896420496726975,-0.007550206354725016,0.0759668620565261,0.0025154093136880605,0.04890756992679578,0.03713491994044346,-0.030097254630892665,0.060223642928097905
WNT5B,0.002127935866288246,0.13151489687332746,0.015667214243637866,0.024468850981232932,0.016062206294594004,0.09353326737593401,-0.0007882961925437149,0.002551243248088723,0.0077887131792032565,-0.07097107833914258,-0.01669199421512291,-0.010379664103877863
LEFTY1,,0.05845153256341814,0.021047618145790595,0.08757135815325766,,0.007049040710024012,0.07138069205578385,0.040860672100271014,0.0017931835045527848,-0.0006694548980758935,0.014429648019053255,0.04353501110232549
FGL1,,,-0.04868783403790153,,,,,0.0447969029252253,0.007701048049579525,-0.05662750350868713,,-0.031261532723302364
CXCL5,-0.09425391778702188,,0.014346704948559861,-0.021156814517332048,-0.0031029811835705623,,,0.15517764269424972,0.03272104436865349,0.010075057476039666,-0.043494115025194256,0.0036414647475983687
S100A1,-0.19340164227961962,-0.05304484068742245,-0.2121176674363509,-0.05353864313145797,-2.7666912066081398e-05,0.01890005650397841,0.029417260425055738,-0.06968459548092563,-0.03194623631257062,-0.03903320605876009,0.0007720541832275033,-0.013567075330353054
C4BPA,,,,0.05545819061313251,,,,,,,-0.0166617439105516,
NPTX1,-0.17893964264788406,0.0625818646926185,-0.2349945124469759,-0.02636437581515706,0.06214189001429338,0.21291343153050046,0.07217160870392608,0.16130056140767882,0.18877440228916142,0.03433921048922143,,-0.0710880278592607
TGS1,0.004715288485247879,-0.025020094276646025,0.1121672857199804,-0.021727090268491178,-0.027835181295573885,0.06900051743745281,0.07570532277662192,0.02074577237565911,0.007375931075165738,0.024072195626610168,0.07327870225266223,0.032260839716922556
SST,-0.1534031738630892,-0.01281075302361149,-0.11384215949786758,-0.0324571001086298,,,,0.10388089354825679,0.030493016021710017,0.03751581823440683,,0.011626417924069795
IL34,-0.09057618724262624,-0.013656711510555386,-0.15628426792861846,-0.015880413483922978,-0.05190579051224302,0.0028542004191101904,-0.04746383221926169,0.06276037130831125,0.10352225582471963,-0.014971296712381899,-0.0653360946781122,0.03172913943039458
DHH,,-0.0022359803480640358,,,,,,0.00041438906194098346,0.02257736038284005,-0.05711439143182892,-0.02460744708990713,
XCL2,,,,-0.027007579874478365,0.05588756053829552,,,,,,-0.01739180080061663,-0.02841958035662706
TF,-0.03697931294829871,-0.1712560198764619,0.22589718251045407,-0.1414568765233209,0.07917180270751115,0.24670911206839738,-0.017141524302652797,-0.07859925802795532,-0.09551386701367001,-0.05795475320896537,0.2099553627398873,-0.08603287116952474
IL33,0.02396536008511504,0.0450989513383291,0.10641926928405586,-0.04950210434919063,-0.05107178136124361,0.10800499749889919,0.10826091970814485,-0.03614269176565065,-0.011478400022017984,0.020873836334901173,-0.026614715540719976,0.11244373817874326
RBP4,-0.04922570711525576,-0.05567397572228941,-0.1683154314721696,-0.051845990795893325,-0.0001543215989776091,,-0.04345511926183073,-0.008958982306270595,0.004603764962960292,-0.009411387491564309,0.06789297975180715,-0.027190866628006332
CCL19,,,-0.03432411801247961,-0.016065092187109654,0.105630107818571,,-0.03129483112425508,,,,-0.03185265638115347,-0.03659061064053759
CCL20,0.06173503244626216,0.2383007724915423,,0.04447678606867147,-0.030618336370887372,-0.045023736379007244,,0.13334506786407802,0.12498592043571405,0.050587719728963476,0.01696841004451496,0.052267399792706816
NAMPT,0.21649217814170632,0.19954112658768802,0.07641312758368204,0.04832518558642468,0.09960338492560654,0.04370489857167834,0.13922531543558503,0.06853149445905347,0.04147415853822459,0.16448864335619892,0.13526125945653436,0.10185988010224853
