,UKF251,UKF260,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1
NTN4,0.04160726503340281,-0.02058785063252258,0.008424555856684337,-0.03181870472190373,0.0030218793512164386,-0.051288581250801775,0.06150910956675554,0.03793813543063079
APP,0.006339199064530431,0.050704765667303135,-0.03905367706849586,-0.03400344024213799,-0.06200668596808287,-0.0483629672005269,0.008278928123231055,0.07729289280364963
RIMS2,0.016041901471714054,-0.037273593846346195,0.0615721751974209,-0.04068677303362618,,-0.03709979051084587,0.05128866048477585,0.022740685161223614
WNT7A,-0.023761173886817963,-0.021447774228280196,0.007228713875909764,0.00038022313016080657,0.04264352841166346,-0.05304317560488953,0.014460409816283803,0.008478174403982956
GAST,,,,,,,-0.021617447755144455,
GPI,0.051764457474497684,0.03510628525196,-0.0019631906080168275,-0.006525507037390283,-0.004235307060022301,-0.02485426968619135,-0.1193506806087608,0.06075505850773794
IL1B,-0.03733528892247674,0.04266278173840708,0.0048738522409129395,0.06554094992758554,-0.012362957543686858,0.005837828060856206,-0.05824596059791427,0.04559460079440043
SFTPA2,,,,-0.010257762838940284,,,-0.01868037016780735,0.001963762669360791
HAS2,0.08102757919580293,0.013801308723501186,-0.02449611949986444,-0.00975647288208182,-0.08730567877669812,0.01102876313102039,-0.017403964775004555,-0.016046681515173637
IL11,,-0.01360701104362614,0.01935872571270228,-0.011520608734029773,-0.034936416384607226,,-0.0185462034169818,0.010736169817850126
SEMA4B,0.006144042729459921,0.060348313924858565,0.04707867867260662,0.02534668863749863,0.018779166904667962,0.022833513080364902,0.044125507014640894,0.060543924294602695
FGF12,0.013223519371683303,-0.03645679045014042,-0.02424815615966675,-0.02687496216087685,-0.05025832822513026,0.08579143165782327,0.07001876486258908,0.016192538130572358
CP,-0.04197853615146338,0.007146255939700553,-0.0008804127431971938,0.059424313826057666,-0.04171475698829322,-0.028041292477191948,-0.018653304057568227,-0.02371263777265454
NLGN3,-0.027392991874670147,0.018161100543074713,0.06223767865630066,-0.021148893513082533,0.004548701178962646,0.006446440613529012,0.1018574930864975,0.03389458843975329
GZMB,-0.01968073336308174,-0.0018368730226952113,-0.003712357584479512,,,,-0.026798192224958817,-0.03910116317648468
PROC,0.027407373892699143,-0.014774678388271607,-0.02209416810480565,0.005819736008218193,0.021668965459693355,0.05547916082847975,-0.022835384789196573,0.1076511030590919
TNFSF11,,,,,,,-0.02283537601543434,
AGT,0.027999741917707748,-0.004452128004349592,-0.06912504963138301,0.05119384427735387,-0.013253882639918241,0.01991277193014867,-0.026741039546895985,-0.02298555851661269
PTHLH,-0.003474850963890667,0.09828680781173753,0.05032480167296023,-0.022253456347944008,0.019519876657906082,0.026344680893377714,0.06393980967962334,-0.03243285790557054
COL1A1,-0.03772761535375608,0.006704728830822065,0.03959425415151619,0.0209233991495413,-0.10390321056620291,-0.029270881117417356,-0.05502715854083395,-0.03856064754117679
LAMB2,-0.003305696138629219,0.06571231079510051,0.016276535308287723,0.03962544992993929,-0.0452130666445624,0.035181046939447916,-0.020863756014813335,-0.02772600603947787
DSC2,0.006986563585966767,0.042502041094346105,-0.013457863919528577,-0.01478560895817133,0.12025642637426984,-0.08204402863419329,0.023275835522617767,-0.00037612934519632606
WNT5B,-0.02431242744944206,0.02726560081112613,0.07998089602781853,0.007599727928267555,-0.023669998402267984,0.03827758577861651,0.08042811883815934,0.034653420509817914
LEFTY1,-0.009370519214652786,0.0319237671713952,-0.021485394280925777,-0.024499571241114352,0.0014770381679123105,-0.05682524506442932,-0.0424980905715903,0.08954851710485565
FGL1,,-0.014960892434635359,,-0.011816202729468437,,,0.013336645398373235,0.09010939177058885
CXCL5,0.05353071784437298,0.1502918077486584,0.0257891663340621,,,,-0.046595505758605174,0.023812500213625628
S100A1,0.03012158439340471,0.012616283864713978,-0.003701688139598937,-0.02290173661850417,-0.04679745839086363,0.02016065614375351,0.05473988770516961,-0.02919931015177488
C4BPA,,,0.0001268693245014272,,,,,
NPTX1,-0.04526869646604344,-0.034995796164749876,-0.060264202896016215,0.010740702976734944,-0.0784915962465208,-0.02310414255908325,-0.006934583007271995,0.004848144861695278
TGS1,0.008481190413249271,0.022803333533929455,0.008834869431374839,-0.010915234652924424,0.014384985630304117,0.09671766703726745,0.03169717476934883,-0.023715269111247654
SST,0.018825265769057152,-0.03683672197420365,-0.011890898104339676,-0.044059602926634085,,,0.07432260300614284,-0.007043323170400986
IL34,0.0016429339832502285,-0.009816765495314862,-0.03214064797189718,-0.04123106658407944,-0.03875297008621629,0.08575120646401788,0.04836706056377503,-0.025881805936292593
DHH,,,,,,,0.019646576493471592,0.004686251692833036
XCL2,,-0.02035808866729454,-0.01773402700012998,,,,,
RSPO1,,,,-0.01090665540739942,,,,
TF,0.017654892622361265,-0.011503676763804881,0.004577988838784228,-0.011361866103866265,-0.014369275067966826,-0.10865710760052504,0.05872504489609708,-0.02552042146073466
IL33,0.013609644327322621,0.021817151293229094,0.011129114427699056,0.04451904188636042,-0.06880717685232537,0.04183639102116563,-0.04836150249242502,0.053910563553971516
RBP4,0.018734123111571608,-0.031081745461853758,-0.0019936941049336593,-0.011849190720603637,,-0.057999720745604534,0.09641653386735174,0.05794885243156839
CCL19,-0.018510317416586326,,-0.01054884517346197,,,-0.032713947246111416,,
CCL20,-0.022601664131500263,0.05992201736906591,0.005778603566812202,-0.010747946564697585,0.05144777250610492,,-0.053098347441054454,0.01121011260097775
NAMPT,-0.003710175349945507,0.0313747306479393,-0.004802036581723656,-0.01706062956390654,0.015090895521928115,-0.02732403187414106,-0.08094663504031505,-0.007054176740584253
