,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
RGMB,0.00513803576485477,0.032889060959555246,-0.06214610552184947,-0.014563842689397788,0.0035851557742303825,0.0301297089017529,-0.03249589640583474,0.04741873843967994,0.005637683608697263,0.14955314626111854,0.05291857558712529,0.00955203622199967,0.06888999315557331,0.038068672239448785,-0.000644126117977202
INSL5,-0.022242201055994268,,,-0.016995760488724043,-0.018046416090340547,,-0.03308896803388912,-0.012651993636571367,0.031694082526515024,,,,,0.012160322471956728,
IL12A,0.023877524909489044,-0.01027127692025987,-0.027479649459757064,-0.024465180150235966,0.033961464743198486,-0.0032839863454806775,-0.06972495052893568,-0.0030390497445151126,-0.015960121475594186,0.05747313865632954,0.043262810134040194,0.008481631698170577,0.0828270841658113,-0.04426503433429274,0.01643568199245712
S100A8,-0.027269724396927632,-0.02946163266190979,-0.024901669863787685,0.017703086886164694,-0.0074528100846134185,-0.07059764889267538,-0.12744933375679685,-0.022722457225145164,-0.01921110653805892,-0.13783815332516886,-0.02701138755865785,-0.05873888786905842,-0.04667620903757575,-0.0038643212148274458,0.05480358315370834
TAC3,,-0.007462036724245292,-0.06438417099145094,0.06313857060011663,-0.002359219872632012,0.03195366072201077,0.28497528657247523,0.005679862871197406,0.012907551874854479,0.1673940430750667,0.15338267797902455,,-0.048701113690102944,-0.003708301099970448,0.02873243608878975
TAC4,,0.041885569943678286,,-0.01916956430102802,,-0.02900374987640521,-0.03563543821176067,,,,,,,,
MFAP5,-0.03523025993655231,-0.0135827540614579,-0.02242950103173006,,,,,,0.014280179367695076,0.041171456089370256,,-0.002245647569281064,0.06586045529697676,0.036710321309186646,-0.05556145617577102
CXCL16,-0.05325655088183751,0.006957918886502411,0.053518648439703574,0.02917964474532925,-0.009158704874936734,-0.009812621670335295,-0.20949834266838596,-0.008523896691215827,0.07708950806062109,-0.0723073012040707,-0.023799821834259275,0.07645967936444789,-0.04989054018054352,-0.0020504086574636335,0.060937529246750576
AGRN,-0.026140745332782912,0.0628771927188824,-0.06079143758439707,0.0060096145038865,0.041832191932875414,-0.009664186493806659,-0.1603333677321165,-0.0403416972273642,0.016208589129024488,-0.010367646339928312,-0.033711018378056214,0.036282358275982654,-0.06368111289703132,0.0011691040625586174,0.0878976922196042
COL4A6,-0.030689083496628244,-0.017332503419595243,-0.0069233934810744085,-0.013553489576306262,0.06058360695954737,,-0.048855255727211805,-0.0017070054691889205,0.031729034944025555,,-0.012718056244712296,0.09223288062250898,0.030609955472010546,0.04550137357037509,-0.05650304622257692
FST,,-0.0210484245578286,0.01881886606918507,-0.02218882165033484,0.010271261097528234,-0.006037617498535751,0.006819470292622222,-0.013538460654692788,0.014566216751512925,0.008518517160275093,,-0.017346936082512476,-0.0028091270222000307,0.013870402508365768,-0.050832437676203934
MEGF10,-0.039201236765792666,0.026986578025202584,-0.009002289722811382,-0.041549031202696936,-0.042453162840921065,-0.022090396838101514,-0.011665199962322414,-0.005052315441545319,0.01907125827109386,-0.02374721343976029,0.02322406727210992,0.0471855636994997,0.1180796569158133,0.06061115642279696,-0.07392587805338033
C1QB,-0.04431841666674736,0.0053336528798003146,0.06768658699793095,0.07413236234220472,-0.06775503153736732,-0.017800904883252103,-0.20080956715568482,-0.03556958328714846,-0.00876900257065503,-0.1565257119602776,-0.0556956701526469,-0.01978830555465976,0.044364434352880254,0.04093232708614352,0.07470577610535158
HLA-B,0.04395157869660485,0.04143052399752776,0.056150573588676506,0.05511826314333752,0.013897329361412926,-0.05195334965018399,-0.18195726139275703,0.058650610288388236,0.06057295982215316,-0.13359018699152075,-0.07322803677144005,0.08347262202648098,0.04724949254423755,0.0257090322535241,0.07956732365407708
PDGFA,-0.08613878201524676,-0.034829490647901376,0.02285692487207631,-0.014044533892987633,0.015789835155364428,-0.03803578974157771,-0.05817393186252691,-0.02972139617834972,-0.035335665258901645,-0.0035604474254717355,-0.04267117717872685,0.06358537995001858,-0.10737819052137575,-0.006207553903828855,0.10648978850701737
LAMA3,,-0.022974346499159002,0.006638787368288364,-0.0036218358342483227,0.03366620840594529,0.02362813418895162,0.15519256448584517,0.006867441818191903,-0.024413110499933565,0.0985061461514207,-0.02988958746502147,-0.0269977667264969,,-0.01854599974739192,0.0044520550441151975
DKK1,0.01812527575661755,-0.009698463127073696,,,-0.024310605854992895,0.08668479808743622,0.07039968734602918,-0.014713303667620666,0.013041731286715522,-0.07428527741930648,,0.09944524790755627,,0.02095070393757757,0.030411732916196872
INHBA,0.056281732777917634,0.04840442324906206,0.047284153914700554,-0.022042532526668816,0.026551689181546795,-0.03068341165789411,0.2778105476396048,-0.0035415047776407946,0.03462495116782396,0.0472565304671516,0.031084087910625138,0.06147186320692752,-0.023365715671293766,0.009182860172207064,0.033660990563194416
LEP,,,,,,,,,,,,,,-0.021145572039278023,
IL7,-0.034086576320430044,0.009625053134929408,-0.039023798265460596,-0.016436298933750603,0.08179120809963382,,-0.039635845794442195,-0.011210801369540597,-0.01739377871385561,-0.032208573308185565,-0.015082908236014487,-0.02530873911438002,,0.02736715070167469,0.03719557763628754
FABP5,0.0640457160528528,0.006825873183607938,-0.0677778614519175,-0.010094262856647444,0.045254216550015415,-0.10300039975684279,-0.05019597420098346,0.026711761109334778,0.06065072671305352,-0.057898327237325645,-0.10334563827397787,0.032952445238911804,-0.09239572352035239,0.03266113793753472,-0.03223129544174349
CCL4,-0.03685788643854087,-0.03338731617039376,-0.06246476754646382,0.029104943857474766,0.01613987769962722,-0.02955968298509281,-0.06362656298767813,-0.044331712676217924,-0.00028346006768239373,-0.11277938474424445,-0.049771409674408934,-0.0202030777535346,0.03558767903832829,0.04565459806340769,0.04646837333331271
FBN1,0.07612902772739008,0.014613154112216439,0.053979483349653724,-0.01025458843068172,-0.039789775245356034,-0.021830431928322597,-0.127961744377594,0.02934578490224884,0.031616213549313134,-0.008343272565614571,-0.06508345144633622,-0.02719134928063663,0.03578528914379179,0.02645475147735642,0.0648123510919784
TCTN1,0.034899807349495535,0.017569287291498713,0.047581646687133175,-0.011718599787847242,0.01581380305025039,0.020538729113296735,-0.17737099003992393,-0.0481076879630722,-0.02217402745228145,0.0021412234696850654,-0.040228781322376256,0.019574894134664855,0.028656069866210804,-0.015252212190032782,-0.04663548893821443
NCR3LG1,-0.027201897475770547,,,,,,,,,,,-0.004326845572056846,,,-0.022886238546715405
BMP7,0.001320169239445142,0.00019611631534794953,-0.06174066408629229,-0.04022966454377068,-0.03838541179808679,0.002770647207772856,-0.10579127881593504,-0.013909522483664625,-0.011885849026796019,-0.08596026909682764,-0.07840117455433118,0.038163712438422,0.13491201916982373,0.040321802401288416,-0.023912762139034233
NLGN2,0.01345754123993348,0.02983135765401627,0.0023626464214077736,-0.04388535466341655,0.0039815712621466305,-0.005826500296624835,0.006334040349584514,0.0064535263316245995,0.0812535852574327,0.0369168396326421,-0.004708639909539714,-0.0766499818903609,0.13095149822187044,0.03865362067645114,-0.03799012970340567
CCL25,0.019318973489276917,-0.003636022440072998,,-0.016903670829169028,,,-0.041347826279891635,,,,-0.02208794817571865,,,-0.006012411795817899,0.06071922269551684
NPNT,-0.043944665623707344,-0.008219235657846833,0.009720686112432148,0.02017124353639186,0.025940965035041615,-0.012334844256320324,-0.20757481145329562,-0.04756147008047084,0.058736258793061207,0.0095112899369587,-0.06971286976363109,0.03648656216152146,0.03078942833056507,0.011533083426383612,-0.029067504710479936
KITLG,-0.007590586114997888,0.01717150322083881,0.07376193710727462,-0.008935194189503686,0.009862990123326743,0.014766617323522096,0.012648302092362814,0.03524090450575739,-0.01315169589853407,0.011439593967284004,0.14818231085628716,0.0364432338357767,-0.0009873076146664109,0.03063355999973774,0.030023673219367844
MADCAM1,-0.022916709112363116,-0.01889031123307603,0.022827322510326587,0.06772609757279377,-0.021182882194705453,0.15723716851231687,0.09800932815704741,-0.026828771964595946,0.06310021173391951,0.03655261983340517,0.010147593564240394,-0.0335077261058122,,0.01587253477397085,-0.010105923866871352
F12,0.006780442455223816,0.018253522318960307,-0.011321035917675283,-0.002258169561404817,0.06098548135928825,-0.041895136186071665,0.2398333669897891,0.015470334202575887,0.04722617574637711,0.15409587924924273,0.035760553359737775,-0.011706928382655515,0.006758843118191734,0.04728044170158345,0.06426382269568276
S100B,-0.006396956470073266,-0.002775728830651256,-0.015054984282621791,-0.006002263074753912,-0.011888487954557431,-0.10247495952563752,-0.24569417455493822,-0.029107206282545452,0.021808746755272307,-0.16550523680510873,0.10618788617808353,-0.02775904696356412,-0.04594310080133632,0.05914452548519947,-0.02487000789694174
IL27,,-0.019206610748650793,,-0.02144909641319173,-0.019793563100025762,,,-0.017095559293784736,,,,,,0.008085223860101177,-0.01956503830426717
CD99,-0.03273207003296129,0.015399608221974885,0.02892563138945665,0.03392086859502344,-0.004749119652557548,-0.04650674000935074,-0.2372585119672132,-0.05541285962230203,0.0614704359672168,-0.11823875644847316,-0.09507431325631854,0.03221476279972543,0.0675954715759071,-0.011642910990187936,-0.01509105454601357
PDGFB,-0.022820982298783,0.05684667550665678,-0.009165510602780633,0.005193401048551046,0.008286786815778512,-0.040056142327074745,0.06941350160861971,0.0026499013263656416,0.037231317390168606,0.10266082716886327,0.05379344772499283,0.02204797728901018,0.030121965835187798,0.04877199046631991,0.06668463012698671
CLEC2D,-0.018404837622950913,-0.011112510184353075,0.02900005920366264,0.022119209328568392,0.008510071586079686,0.004772592103784241,-0.0956296955623609,-0.003995677360185235,0.03853056095258465,0.012284046629768751,-0.030305491910208187,0.04909922766508485,-0.017961534816539955,0.05430491603041417,0.016669989156651587
F8,0.0007482636022357451,0.007499746268449676,0.002562411530471815,0.040714696442855594,-0.003534036011277,0.02729685280274771,-0.026009279403410794,-0.007379224416202564,-0.05569999440120811,0.0526780503034435,0.04662023453272424,0.04473699008241688,0.02599050783334447,0.05074224368141343,0.004225929428436126
C3,-0.03923535844860813,0.001075079704220118,0.0425933783492571,-0.03503912758439538,0.03586636347395342,-0.10251792572690391,-0.21642060948088562,0.006545915265464436,-0.01006924607484396,-0.15134316854426413,-0.03180019076160493,-0.04516077567613984,0.03781098366160003,-0.0016093454303054285,-0.08980358034860608
DLK2,,0.07648956867602649,-0.02270496745275506,-0.015262142522220504,0.02508880766368367,0.03167165487154633,0.07208914841945803,0.0792853093136636,-0.0398550085996843,0.014131264295720435,0.06440333297239172,-0.026997777510435153,-0.04195531853943826,-0.023539940695910897,-0.018272474736777015
TSLP,-0.022581814061351985,-0.021163016766781447,-0.02070381638715621,-0.027360328303440117,0.02352499174009483,-0.01728810606010671,-0.09573134809414933,0.002762536694277991,0.00890722207058231,-0.03220858797294133,-0.017553983869531033,0.0015743071499177486,,0.0017725599758482387,-7.316579074557367e-05
OSM,-0.021547864978085304,-0.000313010939051323,-0.0059557986936132805,0.007827038704820976,-0.010388006543701964,-0.03546927809860547,-0.06239952014904604,0.018731915857217632,,-0.06550713951306532,-0.037397320697509354,-0.023173356331149506,0.09952381516920306,0.07102401017058728,0.028092536493447725
PRND,-0.02291670625724212,0.03461548929291208,,,,,0.045081846391206895,,,,,,,-0.027506444383796763,
SLPI,-0.010797246226116324,-0.027261455282043073,-0.03387102305429161,0.05180457384646157,0.04034204894947818,-0.02305313542484511,-0.12836144204442726,0.01924861444505536,0.03183872819161286,-0.022378535756751125,-0.05113775135833973,0.03217594553600982,,0.006977846172962418,-0.04835508135598938
AFDN,-0.0651556255568099,0.01608292380123667,0.014812517988868243,0.01234071600202353,-0.009118688689507468,0.03171899018382741,-0.12466833485810447,-0.05922717457115107,-0.06126495245235229,0.049879233107274844,-0.05397914228729791,0.05634531995007157,-0.0327887674006073,0.020346116094812156,0.0005421405568454762
KISS1,,,-0.04541908118863028,0.021641541884421408,,,,,,,-0.014925747418681485,,,,
ULBP2,0.04632177227226048,0.07562724927049642,-0.00908789383983478,0.04048880235970116,0.09730496345428477,0.05704418735261691,-0.0280900707337467,0.04267099166411474,0.028521631116181344,0.06246203310603733,-0.024394890421047165,-0.02447893814761143,,0.037639994732870545,-0.02422282584498462
ICAM4,,-0.012671677488297901,0.10325445879095728,-0.009929441239295837,-0.01724644076032299,,,-0.019835082134909574,,,,,,-0.008806982620595127,-0.02175329548330496
TDGF1,,,,,,0.051817055198195544,,0.004227566444198145,-0.01907884542742768,0.017018885222728073,,,,,
ANGPTL1,-0.006321309172407459,0.034872701170285667,-0.014213666517883057,0.09687191065233539,-0.018046416090340547,-0.0451088728772852,-0.12280460817066216,-0.02558635971335994,-0.0210409969942273,0.031919330324865915,-0.0023089434377350326,0.036951431577254,,0.04631812253071911,0.023757072607838107
LTBP1,-0.022894756576529368,0.015721906827654755,0.028455315357040677,0.0010533963093533262,0.02481168719877911,-0.04836043870715615,-0.012309001888977874,-0.038786636008723896,0.03928949415972242,0.002723789447758301,0.00039970435932666767,-0.04569629424315164,-0.05803201817072424,0.06858797316697,0.038788776317640765
CD160,,,-0.02351300957830785,,,,,,,,,,,,
NTN4,-0.02597626817792248,-0.0064125346679301766,0.05111975014933118,0.0042664393110523465,0.002733905937021479,0.06170110598460991,0.012080949049594635,-0.02642583825466722,0.0092948813820509,0.1264421390797375,-0.016984075221923627,0.028047494724170775,0.009239785613897983,0.029208785409629612,0.10346833883063794
APP,0.03661154804245141,-0.01491439164594625,-0.004531223749119578,0.03237321587984842,0.013424267060104791,0.07132897495254333,0.15835956770891868,0.03704240254486662,0.015260542434928538,0.11840878968899193,0.08052964153750641,0.04228750673021606,0.04167095744056544,-0.01528054292676706,0.035427447523908875
RIMS2,0.01848148436731324,0.00726050533746414,0.034912063076676214,0.023033454048441093,0.027904016059154053,0.03826636259570119,0.28125280184535256,0.011384228213885276,0.027798974062378166,0.1045713810799146,0.11849949550958985,-0.03561052614147381,0.07928154503117557,0.10789935077412596,-0.0041859512604190624
WNT7A,0.01629070203992296,0.02102049041576601,0.02085098596450208,-0.04659311244085065,0.02181107433479841,0.16853606957112605,-0.025745009989148304,-0.020363144212202953,0.03465732105979597,0.11373410486818172,-0.029278033072554457,0.008890679514415715,0.10967394456214391,0.043222048791526614,-0.04539617513868346
GAST,,,,,,,,,,,,-0.02921116837818503,,0.02981109860728871,0.0559372254921076
GPI,-0.006959936772958442,-0.0275123327705421,-0.02843666912170531,-0.002334457924475344,-0.04697273319173153,0.058767390749046675,0.2123574678179442,0.024420063744318724,0.02486972526406785,0.14745797372341554,0.003736974947734037,0.00017654530784643992,-0.04933635727937889,-0.07796496985350063,-0.0754839852713192
IL1B,-0.028588585487554843,-0.005026141795523649,0.02945655782868103,0.029536577933649263,-0.006731247960453787,-0.007530212471506455,-0.08910105362707726,-0.04203825503351212,0.04713391795233388,-0.0985010770753805,-0.026263281236913037,0.03784456255785811,-0.06131771448048657,0.021012753338043415,0.05296278264948916
SFTPA2,,,,,,,,,,,-0.011961394199917128,,,,-0.018516453732742588
HAS2,0.0535093249927406,-0.029570528869782436,0.03123025453894518,-0.024703256693334213,0.07831289608318626,-0.024502655222491426,-0.06957942694649058,-0.03327192566611866,-0.024277485452835576,-0.027636472142727502,-0.028304817072200505,-0.020702539611897632,0.02231332814551068,0.0025012202742321446,0.008884251466032118
IL11,,-0.019206615686975632,,-0.019169565753360113,-0.017783563900605145,-0.027024342505775623,0.08308729648768,-0.03346335712426048,,-0.03220858074999942,-0.01343397626309077,0.0035432976542250725,-0.03822899740096979,-0.021886481633759607,0.02057952966793772
SEMA4B,-0.03534767995662652,-0.010047957447342147,0.0013160515477032902,0.035158754193190374,-0.012238258386316312,0.03328988113639353,-0.16280162383186822,-0.008394472636752694,0.02624115225898053,-0.013387057016282393,-0.011328737504613329,0.011639754504067767,-0.019108677851717597,-0.00407278384249313,0.03262452977894664
FGF12,-0.001314770798267029,0.09079947009046749,-0.045176676552711376,-0.019471881814644813,-0.04740319383623417,-0.010369953663802079,0.22800570396604344,0.039272405458304134,-0.03929493544185507,0.1458348145831334,0.08958143107226765,0.031671667826766926,0.12514736744605737,0.051945793139965765,0.014478415653289502
CP,0.03788843415103542,0.02339563677991378,0.030819496070833577,0.03220326030272429,0.0045890564187263515,-0.0626905771732311,-0.1490565152566738,-0.042713390907168976,-0.03422722034869226,-0.14442035296045316,-0.03948107790247999,-0.0008765483796248638,0.008909358372630327,-0.008006198151745128,-0.0045308736129241875
NLGN3,-0.014448465316936028,0.022756733474928244,0.01907637469134732,-0.06577916504047243,0.0014404290881622386,-0.02967309478179764,-0.17120180903848117,-0.030626585239006375,0.0093765058709589,0.0032891651742224205,-0.00712575032336499,-0.06015641549903155,0.028449385805110142,0.03402692349103988,0.0034536921891367735
GZMB,0.03640368261092709,0.05266616836861796,0.044816884537149965,-0.012619225550433152,0.009181529275208041,0.03874920715123735,,-0.016789399510592478,0.036890863981316746,-0.02538196891012527,,,,0.06546861568931386,-0.01834402958939048
PROC,0.03923505635198621,0.027624574452410892,0.0766114120085518,-0.023748740855487442,0.054765709632491034,0.08550747903138411,-0.07713568962959579,-0.018580504533152756,-0.019282245986491215,0.07535237527021846,-0.014391115265398765,0.04040096026901435,0.2807779022906886,-0.00974728096616949,-0.02793506363558321
TNFSF11,,-0.013043375227359912,,,,,,,,,,,,0.08218742915022226,0.0063786654755425025
AGT,-0.010630477193489172,-0.001835553606863009,0.02079957397413923,0.05251150886565724,-0.04137291290987352,-0.0755774724774028,-0.26342467155328875,0.03143824298828515,0.05451161813842162,-0.014645943922792759,-0.10438660917298612,-0.00011457875097531566,-0.09295052192769984,-0.004592627412183336,0.0702121476075616
PTHLH,0.04965564561192981,0.005807039678591778,-0.013937430694353537,-0.031052084593291476,0.05895895407519984,-3.731992559493173e-05,0.1300116206332261,-0.041891055468811764,0.016913031017338424,0.00845343278121075,0.0008864607437229973,0.040432115938349306,-0.049098382623266844,0.028773877156926423,0.02529772225443612
COL1A1,0.0396581192846071,0.04314794067586303,0.0032056911687190427,0.024695598418420162,-0.07834011153563555,-0.02524743476249311,-0.07599036445998644,-0.05956480173613578,-0.006603103322474423,-0.006226761062453861,-0.01339164601650114,0.07384396852532242,0.13561074549016683,-0.006796487907094911,0.11943123315275761
LAMB2,-0.028347525875211527,0.0013890958025595276,0.01680613741435671,-0.007617408936652698,0.001139830761931072,-0.04666642199541803,-0.1860586718438425,-0.02952367706844627,0.0017135802516779243,-6.914546564412833e-05,-0.08229583450006715,0.032465245389591536,0.013104670098096509,0.019445060126073017,0.10788286675135844
DSC2,-0.008044948037231868,0.010177133508443686,0.01868744356515017,-0.024126249213827618,0.05120295557367632,0.004353355256421929,-0.022239418132537474,-0.01194157476750969,-0.025201874671612647,-0.015217231749990347,-0.04198531461031138,0.027049528382913565,0.011445441927976805,0.04911334374273171,-0.06050628018269531
WNT5B,-0.04250001106702351,0.011121322685632436,-0.026264183217125054,0.027611425028293977,0.16018832940251215,-0.0037208174422554263,0.016340393426274104,-0.017337706349762713,-0.02176415694977863,0.017066096172716212,0.026421507964547043,0.00037218021451606914,,-0.030535854188927947,0.014869168335459097
LEFTY1,0.01333590046970877,0.017535505179365897,0.0013831590569422197,0.04040666379711771,0.007343503129005586,0.039845735810554825,-0.03226850223132402,0.012493150271648911,0.019412488725664395,0.0189874811729095,-0.03166814535817549,-0.029065927654595744,-0.015591940220499355,-0.043510053440286925,0.06107338882032834
FGL1,,-0.02466892563592053,,-0.010803585682700992,0.053673135332659494,-0.03833331100889504,-0.04552516317227711,,,-0.019670500491823846,-0.013778663146389354,-0.02649199219670855,,,0.06004035141523444
CXCL5,0.03762056884928075,-0.020928689541053685,0.06887152607440175,-0.009929440157294831,0.020639576653563696,-0.021158789961357408,-0.035606230706897744,-0.018002663427731696,0.017583844449296865,-0.024983601536290354,,-0.0187362981238247,,0.05980289872047926,-0.024269497771319908
S100A1,-0.05444827575555502,-0.0030944071380043206,0.028183991806538106,-0.031852500830757406,0.035203658769975575,0.037000553730001544,0.14474259734371486,0.058324591692316956,0.023294850927490094,-0.019631289843265093,0.06464258141057745,-0.0485094251217998,0.04469600705031393,0.050059723931625166,-0.0054929187686720065
C4BPA,,,,0.024390306360530415,,,,0.005335917813445249,,,,,,-0.021145566857185008,
NPTX1,-0.005665909572269536,0.022630547193987424,-0.04075240067198776,0.08999727354393021,0.03943599440915587,0.08636819591931977,0.2492522274242036,0.03480636058669796,-0.011897151876224572,0.19205738614723855,0.028320178531298725,-0.02424318931584183,0.015360324441768288,,-0.039660957942504634
TGS1,-0.02980384588529287,-0.013521636192899297,0.0983522166572774,0.051877352062767744,0.02276020393789294,0.04759364100721923,-0.08696790572973187,-0.03188098397131225,0.04050641431601756,0.07001010494050754,-0.0502963961326018,0.03605701651127486,0.10980148690067112,0.030704982436217804,0.024794722725477395
SST,-0.012913138208421939,0.00956769111525375,0.026164374828223324,-0.03193992659267697,0.05493034059250218,0.10153087618051479,0.2893772289776336,0.0565251051042707,0.007828215670637307,0.017073056054894713,0.14672778720390459,-0.039755933510326046,0.0009304988323176242,,0.02129011731865975
IL34,0.014890554267533159,0.023786140384641215,-0.012927892769485154,-0.00416970167119196,0.019961830575242336,0.03494474424418714,0.18985952029710784,0.024835192155547775,0.030839530171379106,0.11023972531331033,0.08810811544640965,-0.0356723550040801,0.07261803669475249,0.03327666944356628,0.016379372567431418
DHH,,,,,,,,,,-0.03261718713419349,,0.01860037098301203,,-0.018061884154968528,
XCL2,0.0027563051732916862,-0.014604785676208104,,,-0.026606825668639842,,,-0.02298117091679863,,,,,,0.056572305268548506,0.0003317497912182603
RSPO1,,,,,,,,,,,-0.012718056244712296,,,,
TF,-0.019158013707094673,-0.03902048116260525,-0.014385879628750597,-0.024245835281264342,-0.015964486860777515,-0.05144575198275714,-0.07770437897049415,-0.01803571618835977,-0.025718683660121477,-0.14812074841028625,-0.07377272857488723,-0.05247986665086286,-0.023831592802062134,-0.017756456338007334,-0.021935912286314543
IL33,-0.03433485235282421,0.03177528723880184,-0.0033946874003768688,0.007688918232842448,0.0034068135960037106,0.02232290696252271,-0.12444272986278496,-0.031197948872310918,-0.014503446695392634,-0.010687674745910756,-0.03442242961872528,0.024809461511014923,-0.07016574265947517,-0.022392552344777005,-0.06131714683877627
RBP4,,0.03838887823394329,0.009597177311411418,0.008623067778326436,0.006178714506878573,0.06991834351592296,0.29222406939182066,0.06910493497506738,-0.01062457328076695,0.08220407222977529,0.16886601856614147,-0.032132587714820096,0.01713393545774806,0.08512301744767828,0.007891731850571366
CCL19,,,-0.019472557551126417,,,0.01658252093520937,,0.026808619684670992,-0.04167932984459084,-0.014688857481990636,,,,0.07678424209043527,0.09621367518757615
CCL20,,-0.01103784207180484,0.1309704275852684,-0.02483300742267372,0.15264568101166584,,-0.032804756093720445,0.027060860616668715,,-0.0492620122824843,0.06792873755416565,0.0462028545407474,,0.004157464449053388,0.03852657886284844
NAMPT,0.006727012637105358,0.009205939372608508,-0.03531487250299747,0.021037218062657195,0.03501488155745693,-0.024617266985426607,-0.08880979303798979,-0.027297078175131786,-0.007775028720750438,-0.10867659481819714,-0.028769396772628755,0.010395227625971431,-0.1216162601658759,-0.08431353457515003,-0.02569985248155199
