,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SHANK2,0.006665765279943897,0.022820823242914463,-0.03894601871865409,0.053718294273767626,-0.0025993473922406012,-0.003146101131062359,0.004896848028425832,-0.027985842257384177,-0.04828556443122802,-0.023769637423008392,0.04568129305573541,,0.036429250058731134,,0.04071777054920265,0.0184650493833756,0.039978646163673186,0.02918989881599488,0.03995826426336202
LTF,,-0.049533818217157834,-0.020626808928995082,,0.007121519085417511,0.008708916862217458,-0.04322361176592443,0.09410253891774308,0.13218715894628844,-0.01004774705068382,0.02308516609634125,0.01159707636870672,-0.03051064858156145,-0.009655553417679569,0.010666795105758709,0.019145625996624095,-0.045366310780214254,0.016875935263579094,0.09100297934798623
PYY,,,,,,,,,,-0.020517822238076102,,,,,-0.02077133736322966,-0.022237433708312354,,-0.010031199161464457,-0.017299406738185145
PENK,-0.015840933128432294,0.06745030614411868,-0.045388495638216356,-0.020222600629341,,0.005293973843588006,-0.03168205226072806,-0.0517107999992953,-0.080562194975283,-0.056804364541645204,0.02341208124634736,0.003108341620797271,,,,,-0.026484386209823747,0.013845372176663373,0.038075625204393754
CTF1,0.030990511952574185,0.036059258669982844,-0.04707277410527461,-0.005523644785247222,-0.0149195656475533,0.049097278069918,-0.024654653525817027,0.003209698487878073,0.16173256344336037,0.02020037648965993,0.03675295290051664,-0.03665785566307884,-0.05140882238054722,-0.01360068538082312,0.10342251943011246,0.00758870606946589,-0.0014446192849660185,0.0852801750836264,-0.012699647060176997
COL3A1,-0.002232730821190792,-0.03699729597198016,-0.04075530758721922,-0.03559898092481762,-0.001733696754802951,-0.006756860352821448,-0.026985708177398798,-0.005542342468175375,0.1669811198138173,0.020293771000983844,-0.02944151671444139,0.05724250329179112,-0.037525161228394124,-0.09233357703043862,-0.07996625941714235,-0.06292723271726636,-0.01502353334402137,-0.050426943014584155,0.07400182824745588
S100A10,-0.06030952123381115,-0.019897293475378927,0.09352794708947916,-0.006318441790553997,-0.06439313141169821,0.03986290545020903,-0.008811816280901465,0.03472046610440433,0.18085649698387146,0.06690698539627243,0.003253171449471496,-0.030233056192549405,0.11254411014902352,-0.0011021528512186705,0.06429852035631935,0.004582382902637308,0.07818797894839118,-0.020005582348863238,-0.0032600177837837216
FGF13,-0.023561995983938155,0.005781836479670337,-0.024423482405873997,0.042493445621719764,-0.05824711152884135,0.01604177957051913,-0.010950502947687232,-0.023384965256167452,-0.08625235148702506,-0.020206216909394756,-0.012055719373420697,0.08889259332333735,,,-0.006179504661189514,-0.035127583078060444,0.003378365409526751,-0.018894979198605798,0.061583532545950906
SEMA4A,0.08198296539044642,-0.013097209091676802,-0.07507820498301684,0.008012848731759713,-0.020981976329229487,0.034517387989276095,-0.052327465014522644,-0.05468536726146616,-0.06235295482396172,0.013978175695435214,-0.03741352172334045,-0.023232593125065305,0.1351527377620648,-0.05025770134071008,-0.0004885187879027247,0.022993696463614578,0.06704400391659558,0.0408873201458869,-0.014043329407450294
EFNA4,-0.002164183893851379,0.07686453195917939,-0.00010976309866876759,-0.002609189729381341,0.025137951012109028,0.01037983096739523,0.05367003417766411,0.011666481797991884,0.07037944282709,0.016477474409089463,-0.025367459441692077,0.044514537587068526,-0.014163512868416649,0.00558026223246376,0.05633286221989256,0.02764711854226642,-0.040876996931834844,0.03971537176529223,0.12479398104152477
HSPA8,0.014289810366905976,0.009155342959459427,-0.08334388749169279,0.04905684214025213,0.004282224933048926,0.06277548875614418,-0.03026009322913071,-0.04972958421872577,-0.10342384051429142,-0.05151662513714936,-0.00627327793636177,0.0894967018950516,0.033334156016912066,-0.02981716891633628,0.08315711761933779,0.09729564839463532,-0.03424681488001454,0.03195332905446793,-0.02853775043622523
NPB,0.12243189688831822,0.07452579609904199,-0.01510391687104312,-0.01273224540019642,-0.02070639791154964,0.07021711945524194,,-0.018477922689747458,,0.06993555655789017,-0.014972821138459429,0.08644836164427994,-0.08586785746936143,-0.04720932219708922,0.030213765180136548,-0.014743769980622337,-0.00836659232315022,0.0674185097571003,-0.012189062877741083
ULBP1,,-0.009625514752744337,-0.03168336433903254,-0.006616135513383994,,0.0029102116367211235,-0.011667191689585223,0.02678955292147341,-0.005910447496000529,-0.0251677691679495,,,-0.052171317441540556,0.05032587411823164,0.16136126309781526,0.024083093699709134,-0.03468863550903157,-0.019686555478515742,-0.00893433546921037
SEMA3E,-0.0385746386145763,0.025858652723800002,0.014218422604853334,0.07113373664353707,0.035854343644827626,0.008574781902835121,-0.03542514779450916,0.06659216468398721,-0.010699250325018903,-0.002330485938683595,0.00775252516871007,-0.015172982335823093,-0.02541950997533597,-0.03878681535094996,0.08236461418713678,0.0409369028687094,-0.05977950136147428,0.04382469805914812,-0.012001936390454522
FGF3,,,,,,,,,,,,,,,0.006937389044838566,0.06116380473573943,0.03204357242031434,,
ADAM9,0.024764002166881873,-0.056058329685849034,-0.005926302538856348,0.045449644064820965,-0.01932476957033323,0.05717116492749479,0.010825278356342834,0.012766441232500049,0.15031338433919994,-0.02398393177349284,-0.00911215202379711,0.0726417066561644,-0.05458655075518292,0.09379084123966373,0.033858785979158014,0.0015096699473849207,-0.021724139453176534,0.029598756971643814,-0.030551232798583648
ASIP,0.025532081179085248,0.009140878191041585,,,-0.022682319594318146,0.014795090888034863,0.12280904744546707,,,0.01572458163074335,-0.009731209691912775,0.08534463540694458,0.06176282768304287,0.027391871257623438,-0.010122344856047327,0.06038618959032551,0.006466878363778573,0.026395516246954895,0.016043317724847315
IBSP,,0.05605745857122941,-0.006808683139532056,,0.07451673886452788,-0.04537831180059334,-0.025621846640896572,0.04438209393847566,0.05963450168560658,,,0.061473709208675426,-0.009826635065612222,0.05762023978600765,-0.03440346943394797,7.2259505735668405e-06,0.059559827379249926,-0.09597551205752172,-0.006337133795058171
MMP12,,,0.02875594845628177,,,,,,,,,,,,,,-0.018608607177731096,,
FAT4,0.05088633312287591,-0.029807744940011382,-0.011096304416396086,-0.023663623976000265,-0.016039471195767905,0.07688521443500593,-0.025567138198919183,0.04427207891747792,-0.01826621302507496,-0.02484557329164435,-0.004220865035296847,0.01956856278792538,-0.010632910982860259,-0.05386863758956522,-0.027981544036681592,0.01563989763923599,-0.0032819810849884323,0.012336533392929314,0.026377123256475274
MDK,0.04009237587785177,-0.04048958673248186,-0.07283709385188471,-0.0003118977105760814,-0.004519411392752852,0.04245793813381022,0.0009377431481743223,0.050431793750659384,0.15901837230725563,0.030874337485596696,0.007801558484889655,-0.06570861065843013,-0.11409300219618364,0.007404380013674044,0.03492195314314669,0.10318163495870979,0.008181757155133378,0.03516047074964178,0.008061159150462027
BMP5,,,,,,-0.008279973672497514,,,,,,-0.028836813500454233,,,0.110369166150502,0.09061105842103596,0.03387618044009003,-0.017151756802513407,-0.03078740090869263
CAMP,,,,-0.01080697329529777,,-0.010251424696201368,0.125930419179351,,,,,,,,-0.017038758095442634,-0.004516144026090411,-0.027250406832209542,0.06181664508069275,-0.023748958281613452
HSPA1A,0.0635945200366308,0.011650196474085727,0.08050548053767083,0.02391792826555268,-0.006064455741251236,0.023305186804112598,0.00012482768025957487,0.007725139652984195,0.045173976157744655,0.0357234278101547,-0.007522939725363881,-0.019015416554182485,0.05544514423831867,0.06618358751172342,0.00518882270433673,-0.030854848886242046,0.014209414354940138,0.04141643963760926,-0.00694225830431336
SOST,,-0.03527315543458673,0.12149520838281545,,,,,,,,,,,0.11035813682990105,,,,,
SEMA3F,-0.016177715373328974,0.033056936272178004,-0.05222543068940527,-0.02145596333397955,0.0040526797212045275,-0.005523615807644687,-0.04100314794059466,0.06612526150541707,0.11053058397674637,-0.02441167198211958,-0.01471777676302058,0.08106082809187147,-0.008816773286960468,-0.041803773660893266,0.03624942149728947,0.05489181285615991,-0.01218802240959282,0.11172962779871014,0.037735709583661126
ARF6,0.054575566058498164,-0.03854128574004514,0.03135426055227064,0.06288211523053648,-0.05928364044802065,0.013689702452733496,-0.03099142634613348,0.054764752839992215,0.0397194464843356,0.02475569262769365,0.03305294153168284,0.04409587741130619,-0.04425868968413446,0.005333590375338705,-0.017808445326828442,-0.06338888624746632,-0.008193533050681497,-0.06267206082776607,0.009933369828092417
IL6,-0.02085903577666175,-0.07195930435829405,0.027749325979612362,-0.014292429527347985,-0.008741429900494462,0.06557828351456788,-0.03544204134708612,0.023151950490196277,0.13805435525210347,0.004409991852604343,,0.17445881570929145,0.11972827864255946,0.016200754394582215,-0.009741027121741838,0.010866540899772207,0.030744609581813385,0.006053638191225952,0.09260167830843093
CALM1,0.01206170702503943,-0.06738274464276177,-0.048369069757136514,-0.00664981955567449,0.0521723233994832,-0.03292259734028289,-0.03768494593453646,-0.06068968343621211,-0.12574500401787087,0.034636811152507864,0.02277103901902322,-0.0358510209501462,-0.08420136650708404,-0.04874954453825699,-0.03509770268552174,0.012876088452948088,0.005342962507620757,0.06734631665961392,0.01444469137189405
VIP,,-0.013952943016530668,-0.049003415996919715,-0.011334930433410993,,-0.030459573526210565,-0.030055733180816245,-0.008648952878774051,-0.06897271451282655,0.0033473059862345173,0.05158681055244739,-0.025635767022149307,,,,,,-0.033845622003797336,0.03564068770597033
NMB,0.020974104129815194,0.012230051769758042,0.06752996586925587,-0.014120064643841935,0.03823406130603892,-0.022882777058618794,0.005796191780004143,0.06447611453392091,0.1141049776557233,-0.027820066410477434,-0.04663281098533612,0.049682875369000144,-0.10475731903288141,0.027456856312042303,0.08869565016215444,0.04502552952146349,0.04407460804239485,0.0023742209465625478,-0.025562498381609365
CCL26,-0.023721934006082388,0.011379169584055038,0.0707467813736879,-0.011279012302210822,-0.0374038207057991,0.022955862709201674,-0.019858881038454543,-0.011941367054888392,-0.011186333369948917,-0.015235460629079519,,0.003909639118462033,-0.03725249125018902,-0.05737588624639123,-0.04182778635808591,0.010957657114173241,0.013609175344305231,0.05009889412120462,0.1186078222130584
FBLN1,0.042636308540549055,-0.11444024750198246,-0.02657387457732799,0.006522449847176717,0.06868442647229302,-0.008827015155942749,-0.01770609180533454,0.0018415284650407885,0.07918337522323043,-0.012358902243439975,0.00455530050579106,0.07548455126224585,-0.06988138702578663,0.039772940076796374,0.006227547917688188,0.022012211005495864,-0.008906507879612871,0.016883476916572063,0.08153529762304669
SAA1,-0.01738051521573223,0.018403226373528023,0.03621242700442473,,0.007537406892019233,0.012557762091369516,-0.04257729603793036,,0.13463205644447204,0.020119129807433887,-0.011256980825674626,0.03341647158031394,-0.04167431147718238,-0.05173010232551245,-0.03347291397512759,-0.04252513404311882,-0.01947694451585117,0.006781574230703567,0.05374375683000136
MICB,0.010323579157318186,-0.013805286681763779,-0.015754185394941382,0.0009275149104982077,0.03116382244352078,0.03692826069179114,-0.04263356243396556,-0.01996004740686903,0.04783719866338752,-0.04636534275209728,-0.01792206565649782,0.06297950579306787,-0.04705101914273096,0.013478572582274657,-0.017069882931080863,-0.00024050848627099524,-0.02885496465918485,0.09084728195459241,-0.008648204666004414
MMP13,,,-0.018151159279960083,,,,,-0.011269272401391535,,,,0.11658537894503469,,-0.030149176447052506,,,,0.028604840108241714,
F13A1,-0.023880925907875626,0.007908678539551022,-0.04046779840872954,-0.015821224443690978,0.043697851465746125,-0.002066418466617605,-0.03939857827397393,0.03145136013306314,0.1028214122229547,-0.017582956889495443,0.02179467267705248,-0.045332619613757376,0.13100396900861408,,-0.030786810520649573,-0.05702262388412622,-0.015274400717477848,-0.03168277421075788,0.057190211336279946
CXCL11,0.06600661309647485,0.018641969433994862,-0.003689317450070281,0.008218385929676818,,0.07640043150321418,-0.016727766305428642,-0.017696417638365953,0.14283219395078864,-0.058119082512524796,-0.014371358118548045,,-0.04431712611736021,0.01730128537855249,,,,0.020541681137273234,0.07484697381586433
COL5A2,0.10705659660258543,-0.0328798788789486,0.019326949658685512,-0.05737604736742092,-0.02904755277873516,0.0014121799424174884,0.015673837972007335,0.05460482476560664,0.10665363364912464,0.049671333251078593,-0.022263841072716697,0.043144672092316386,-0.11891322234165147,-0.05893343337762994,-0.026480279729980866,-0.022716692848778103,0.029896538978950154,-0.04113063003355683,0.08815964533244923
EFNA5,0.1251239902377143,0.09346561382272561,-0.034794652434196945,-0.02119681208560204,-0.027655602610014672,-0.007433310069746705,-0.04086797381825994,0.05496763601488175,-0.054214799792058004,-0.0024610136510855593,0.05628138293168297,0.024412490925355773,0.007917729042813196,-0.017428092043764377,-0.02445919477970768,0.013987826597349332,-0.015644746970954797,0.045819947074522555,0.11482172135687997
AREG,,-0.027515683808165152,0.02157010539880004,0.041988927684320006,-0.00911645754633615,0.0026678387362694257,-0.04339549161218274,,-0.01887265451488261,-0.014293518170443956,,,,,0.12862879890096898,0.02749278591621717,-0.0018972467913059613,-0.0026232632029858233,0.10082152520847557
EDIL3,-0.030096419829726443,-0.0022015219769608114,-0.07855301534061808,0.01822726818629221,0.07985773356033242,-0.014411814352741085,-0.03487193415772613,-0.04621179355144457,-0.14972024731206365,0.027837872371015798,0.00031040327450274454,-0.03077360968918396,-0.05692442111798038,-0.026797586460528516,-0.003340677669359089,0.0169461385654402,-0.005152752387174392,0.02451487112245688,0.06198299784969315
CD86,-0.038519927149005165,-0.03586493480689752,0.030769908264616393,-0.0018400172936537114,-0.05156582849601004,-0.007425587124043176,-0.05115004926504225,0.001825099197354361,0.04075048092034822,-0.01838645665253086,0.02067954128259902,0.02652668593558661,0.0291485336530674,-0.04054402467989763,-0.01082897892659897,0.022570766415602364,0.03357063786109396,0.10440162720902263,-0.011877732302458872
AHSG,,,,,,,-0.01950693738989247,,,,,-0.02674069961503313,-0.042249409499291804,,,0.13524086997171655,,,
WNT9B,,-0.005444025814279812,,,,-0.017699973954223173,,,,-0.01806087685896111,0.0049596139493284985,,,,,,,,
HRAS,-0.025189727056972408,0.039717703360899546,-0.05571439702079754,-0.018248890802951983,-0.03073669611373488,0.02115244298937973,0.0230297224268703,-0.024411728813905166,0.039594661330772905,0.05450475405752604,0.055687118284751674,0.01202846198921349,-0.03996224365997986,-0.0013680008330751855,-0.03297999843921176,-0.054759458890949624,0.037824841301133325,0.02572969913104057,-0.010595930653915295
C1QTNF5,-0.02572278419907238,,,,,,,,,,,,0.07590227142189056,0.08461365430295537,-0.017289270263109797,0.014488444328425654,0.012477333168305968,0.007559324196203008,0.05666824341295949
RLN1,-0.01584093444414665,,-0.015803931069622995,,,,,,0.031708667230399994,,-0.015796133888079204,,-0.043637283442040736,,0.03788535022234744,-0.020936423070430876,,0.032334871657964066,
COL4A1,0.008378503713367017,-0.010487212284475621,-0.0510556121281831,-0.036390195246049244,0.01859512828784347,0.016971725226495375,0.004691418977979459,0.019181362389623473,0.16205541093036713,0.044333060635687,0.0579677747844197,0.047129987279483004,-0.07728384405376199,-0.06154443007831608,-0.05413624943443514,-0.007252482848668033,0.02967678380697308,-0.044667508701484185,0.0764427927361009
CCL3,0.011796540208003442,-0.019890710094297954,-0.0062537568984017845,0.005674182320909401,0.032588310527401576,0.01685427647625989,0.04941907705452069,0.06734057990312578,0.019003823181111504,0.03479996734198148,-0.022601021260840348,0.012210359318246669,0.07692802201161059,-0.11802687806210319,0.05436594604710279,0.005671594496391474,-0.0629089197697852,0.06371878070399212,0.004784867432809818
BGN,0.03326608613463118,-0.024880579685795535,-0.02065115952002857,-0.024870967097614115,-0.020435739133898054,0.0126407838269258,0.04541389705639965,0.09504554259827165,0.10350110691251134,0.05772678091463759,-0.02788168801957289,0.05658285379095258,-0.020916124033186934,-0.08236764321525385,-0.0648151271444094,-0.02439878751907661,0.03158471376008329,-0.020720423597921932,0.07082824974490753
RETN,,,-0.021302253743961268,-0.010645181476309017,-0.01853930740300594,0.005652960762514125,-0.021972924916225284,,,,0.0013008940349369914,0.11726792356684168,0.002496217943621102,0.012146226326654602,-0.02632955225676148,-0.0009387148737652411,0.0075535301380763534,-0.04006076724455628,0.12744458752254012
S100A9,-0.004391523909980804,-0.017877707440701322,0.06105375085100503,0.02216545557387931,0.007733461858229188,0.0374443453632458,-0.0550633200525671,0.061278588166565055,0.19379208347873772,0.05729695892074615,0.03402415177251787,0.11228653568930785,0.12517866118086354,0.038173339060524406,-0.03386937423250163,-0.01992529307938062,-0.039553297170941006,-0.051759383969909326,0.04604738667744705
HCRT,-0.06209066836153829,0.0027585610504835727,,-0.0006369561741384527,0.17059549255077308,-0.0010103733699474446,-0.01075135207463124,-0.023039074557234848,0.10213842372990294,-0.021648136431036646,-0.01777760634406779,0.057187491608098905,-0.06960985922096895,-0.07956549318691208,-0.014942581293493006,0.04565183273241281,-0.03610087783943368,0.11673083259912176,0.01572375600892656
FADD,-0.05625139599401081,0.013264724502051599,-0.07062806948896165,-0.0460773923155778,0.04970395619217071,-0.0006658224718793596,-0.06390128800753465,0.06589834876401912,0.09092949853531669,-0.011014337842747012,0.013246817760251363,0.10732896649595199,0.0271409901238819,0.0029003392228237066,0.013439414966303421,0.040756767869841753,-0.011332372472003116,0.07480758901704065,0.05287012127763783
ACTR2,-0.01207048479190451,0.10471911585986649,-0.04735585955834453,-0.004821422998319846,-0.017035697778661846,0.02628646347906192,-0.06075995477432424,-0.013973814571156628,0.03314597851645473,-0.052149642841552914,0.01963937828416583,0.003715775716923227,-0.059919636654218844,-0.11867714025336601,-0.09243803118342403,-0.07547085049397792,-0.002765869349475345,-0.0011765166734639006,-0.022387241407156176
BMP2,0.009372300640588329,0.005817589915402272,0.005262791726157952,-0.016374320689241745,-0.0007004425776558632,0.028656043303066845,-0.009357654710679713,0.05099003547542623,0.01184814498023301,-0.006445815484499048,-0.0004562458780359361,0.052910337446686294,-0.0012731663728218234,-0.00026354234585871804,0.007520388944778148,0.08069954522270718,-0.05342680446982847,-0.010908663125757298,0.007699945477518823
PDYN,,-0.007882262779958845,-0.06334062577148071,-0.0049554123776980015,-0.032043232135131355,-0.01023591585187454,-0.05032976617264517,-0.020619795171674195,-0.07661134954054989,-0.049283671399261396,0.03299038885846543,,,,0.013870500720967047,-0.021688536914259995,0.04234415125761915,,-0.02329663663506171
CD55,-0.030567891860473363,-0.02750720139567585,-0.024072499137866323,0.0011902248178815684,0.052759656793677126,-0.005991241648575187,-0.06298973722445814,-0.02360467007584045,0.00016240788307841765,-0.003875235182601733,0.0032839883390415035,-0.01069956044702251,-0.004991257497437158,0.10039472919655147,0.0314163850979448,0.04772829043825284,-0.028378824678772986,0.020041808671873777,0.05378259407352421
OSTN,,,,,-0.020706399593819917,0.0763387957711093,-0.013932181974938498,,0.06355378780719129,-0.03345362102210608,0.05162937970919049,,,,,,,,0.08937018490593211
PDX1,,,,,,,,-0.016401996667123536,,-0.02317412224465372,,,,,0.01197926258985752,0.05878655971497859,-0.022617517883921096,,
CD6,-0.025871226004661636,,-0.03119298296485284,-0.0198582370727786,,0.011720850381376371,-0.017525025634278844,0.07166280052912737,-0.013366701335249616,-0.03056142624674949,-0.013746090422989956,0.06357301069423577,-0.019039583472413333,0.044737421005116594,-0.018661164757872554,,-0.0260937866147435,0.008160325761798606,0.05716884884491958
IL16,0.06931422702471074,-0.00925838216108691,-0.04378950309190734,0.04698697946353896,-0.04159023267543237,-0.00795385671458971,-0.05665014748730289,0.07767955150502581,0.02863789958593187,0.06568805482489862,-0.050576310767831464,0.004562944929081297,-0.0352165675463334,0.005722519624997088,0.023168735614313377,0.01623612438114237,0.012084227914221366,0.045388056615790554,0.12326630347054303
LAMA5,-0.010811309907606639,0.10393355658249528,-0.024632541428975148,0.03527216482118672,-0.04306183178559096,-0.04509696012322319,0.047428932446612435,0.010507450725342645,0.10634826667654752,0.01599277159169877,0.013211853456278422,0.03001000849957768,-0.06442712592774409,-0.07232721559936146,-0.015509596866336586,-0.038444021308876836,0.024800834338776428,-0.011800903206074947,0.00369121950470225
RGMB,0.025608955281870016,0.09268349193383388,-0.032533124869839176,-0.014727382499349203,-0.008116806004154431,-0.002224480693263938,0.009237541484941754,0.03984786174893214,0.06914540352166146,0.033473491300172936,0.013659587232961977,0.06699405268802695,0.06719156299177831,0.031499808261724806,-0.04695553818521253,-0.007308874754623884,0.08148159155547995,0.048652467443104926,0.061247925163150856
INSL5,-0.015374691666555612,,,,,0.03795034217250126,-0.012405932232857301,,0.1166544741941912,-0.017336251410151663,-0.000749804120865967,-0.028153502952781767,,0.0002797339712812723,,,,0.05715512274056609,
IL12A,0.07668600324462968,-0.0474113854405722,0.0369767695401882,-0.019673869978312847,,0.019788120707205797,-0.001871805051101831,-0.018257647573216195,0.06172791142037019,0.006180647932486407,-0.012901583375125735,0.10099611547957156,0.059543509165741436,0.0026875814135580074,0.10866286461706551,0.1016879440820614,-0.02137593823829218,0.002132754116672796,0.09585239832264117
S100A8,-0.06160606595841597,0.018138247316124966,0.03032162602316367,0.04210405040079995,0.08596790885001605,0.01301937931470845,-0.020884336594723656,0.031463272918043655,0.20307794900049533,0.06298746088035292,-0.017337992851156905,0.11085469154671876,0.06267843711446013,-0.0743209843125503,0.013240820124835719,0.00528211945843991,-0.018196460409412474,0.012711163369391949,-0.0010899104182707133
TAC3,,0.015714548966456632,-0.07128811420473297,-0.030539867435230725,-0.02495244377080069,0.02835862746880557,-0.033327539980525366,0.0050166360344703,-0.09026796117779443,-0.036848964860031905,0.06487591605599688,,,,0.021093547187869332,0.03593223440264249,-0.02498110007825705,0.005019119377853658,0.02797012222315713
TAC4,,,0.01898256114331124,,0.05987602675847339,0.002039912026323521,,-0.014470621936970202,0.021524460007094043,,,,,-0.00379492314995911,,,,,
MFAP5,0.013377704515112112,,0.004109800915823233,-0.011880546822923279,,,,,,,-0.001910480200544526,-0.02637699593201858,,-0.03855374551156807,0.04969570302675861,0.07712763509362894,0.006715175508772215,0.002643695836253827,0.05859908406520271
CXCL16,0.021571941238041206,0.062254859161329126,0.07837897727299938,-0.013663809282079466,0.03508657561412741,-0.002044803612685599,-0.05085447338216351,0.008432846498120329,0.07870070718348188,-0.044228623460866194,0.00913391738991784,-0.028971164298455462,0.025268859875489717,0.05119031581346377,0.06012583330419437,0.007491100418266013,-0.055392891362713845,0.047934141988427346,-0.017194337061629074
AGRN,0.04315950026599634,0.022100563875733243,-0.04679163581067459,-2.9805054496993988e-05,0.06057680274568862,-0.07482234490808376,0.02307504521227097,0.0462589136107833,0.12149069550181302,0.04524114242258891,-0.05746494418011496,0.05267516857912058,-0.12627615846663567,0.02580339297089934,0.034249171366843745,0.005980164653994109,0.06628503780585515,-0.008636544905641986,0.06012323573254129
COL4A6,0.1962638824832208,0.05052940910201805,-0.005393994808052089,-0.029804434603764297,0.10265094294214763,-0.024160109547911385,-0.042015580569141724,,0.12465457940088175,0.05470545486710817,-0.028801979591323107,0.09486265264375561,0.07229036548958066,0.15915376017885818,0.006249644788111656,0.08380252716934067,-0.07159038482241523,0.07061495062962847,0.06604002238629415
FST,,-0.011086663459337382,0.016910022523646533,-0.021712501261655266,-0.053044243727471074,0.005921182598289056,-0.021968958622640245,0.027516269555610783,-0.0018662428951829858,-0.04058743937445999,0.02875208916277591,0.08634922374283628,-0.07063573900688783,0.07456702233982569,-0.021781347937439063,0.01891715914328064,-0.018167745582483956,0.024374691050200663,-0.010149903604866522
MEGF10,-0.040065830199073345,0.0446295475938004,-0.046821116883758986,-0.004358234704267233,0.012122097944967908,0.004984818600242959,-0.04495787527342953,0.008878168971237095,0.010171378204437379,-0.02014974663961515,-0.0040159037149369815,0.010587235750327844,-0.03686901673929316,0.07271180113577368,0.021128230084409866,0.01951880342313837,-0.03242825969424426,0.1246073556415331,0.0464413913587181
C1QB,-0.03223402522123322,-0.046465435705844736,-0.04666486054040601,0.030754057875023933,0.05524344892697614,0.009113436124354125,0.027484942997767464,-0.013368133693029893,0.17114387825874472,0.010222142569496571,-0.03817602484351443,0.05652428049763737,0.004119851095149633,0.03404545643363209,-0.0066044699347107385,0.042468329882780514,0.021881814813624532,0.02572560177151693,-0.0374848869700821
HLA-B,0.0971218621676655,-0.0073440106373755445,0.027730708552863078,0.010579471326155785,-0.007239116370644903,0.0849258486950032,-0.03371730887382153,-0.036444304226770585,0.1431184066819231,-0.08744036205644241,0.02725990273525582,0.023617284239958687,0.04748813146006379,-0.030153485995473534,-0.003709487556695084,-0.005649132372328611,0.0227417266544602,-0.0049531473170786626,0.04668525476210705
PDGFA,0.0006032455778721128,-0.024023562912465348,-0.0021594219589592197,-0.053279069364711704,0.0588698493628503,-0.024877920360546434,-0.07204326530731996,0.022771209708695582,0.03775025392288214,-0.007933548291494565,-0.0013333229388206981,0.0051997204952857435,-0.12072850890260163,0.016012739884107088,-0.06820253693537542,-0.10468633128432854,0.007396514228592535,-0.020103929500781412,0.03055497133416469
LAMA3,,-0.02490259005446817,0.009786372762531732,-0.015365728673470441,0.10284194129253292,-0.007451083215548424,0.017292783110820286,-0.0093915854761604,-0.02946484089863313,0.01368061686176655,-0.021072597546227954,,,-0.07636518169371859,,-0.016482680358148344,-0.003916975867233572,-0.03366312093828136,0.11008477930082854
DKK1,-0.015840938391291696,,-0.005519325831312351,,,,-0.054769823097572376,-0.011941367054888392,-0.042619083517129286,0.0042499633034231024,-0.013470008564927109,0.016844698754883536,0.03058886477693111,-0.02212578975548581,0.08752644781385611,0.05483177711238258,0.017026772067853663,0.03670595646116533,0.030597247094570366
INHBA,-0.019761556437243734,-0.02096492385861564,-0.03293491081931145,0.01915663970206637,0.047841767695864845,0.020100959293498286,-0.008843634692608699,-0.011480427198201072,-0.05561957730147448,-0.016330256163239822,-0.02581104110829728,0.0013604958421672493,-0.01889554642135258,0.010083026051818862,0.03009459827787905,0.010523497184134093,0.0946464433529871,0.037186470417143756,0.11293283635555679
LEP,,,,,,,,,,,,,,,,,,0.048501986540821135,
IL7,-0.023561993688295108,-0.030436149589824404,-0.03059865734320235,-0.02067027981787235,,0.031427541098646934,0.039977598331572016,,0.01788356747606732,-0.0011024369002637857,-0.02532451122587776,0.08519148015372267,,-0.021927328583499724,-0.0004308524218658443,0.04554840566463752,-0.025515589047513644,-0.010379709880072068,0.05532270430660328
FABP5,0.0018653923211265455,-0.02633364356648836,-0.04907019935291457,-0.01177526172761327,-0.012454423417578539,0.06787295273376623,-0.0322127277915555,0.07092570235468482,0.03389085539827762,0.045157720210347495,-0.021225877235155545,0.08113018827286847,-0.1279311467210157,-0.04685326323347734,0.026142322222122448,0.04843499119258618,0.09486120180809283,0.04574894901626261,-0.02366625432673814
CCL4,-0.0059255881884190875,-0.03370213885783457,-0.01096457773481279,-0.009433336846354962,0.052799390301722815,0.020413125991464515,0.07728644665364878,0.05707991381941615,0.01672928203081734,0.018675609720312146,0.010609931793956329,0.04475752465755149,0.061477680845267606,-0.11145527790150157,0.06992241450534778,0.0007731676228144874,-0.061021376723970365,0.048451870307912474,-0.026159462757981877
FBN1,-0.01710952032818134,-0.021769617126617784,-0.009956629790746437,-0.03647624739670471,0.02691747721713552,-0.042597606360131234,-0.04335537106220588,0.06934085976496417,0.14005124224977356,-0.00467214753496746,-0.03176795210188249,0.009309582025442758,-0.0674898093655017,-0.1410647137572886,-0.0037225067458813636,0.0019732785122856767,0.012945618531989746,-0.024453607135816884,0.053151708943569236
TCTN1,0.045335171898230324,-0.040203725824049054,0.010343984418937108,-0.00508339180694096,-0.005070460044746472,-0.012570202999408118,-0.05413217230916121,0.02248580464984423,0.10391218688033245,0.003247566560542522,0.010602708201293927,0.01805238973914427,-0.08004339262235083,0.07793584415380658,-0.010978078216984127,0.004092210080675459,0.0026088152519828153,0.08728389933775411,-0.0019736562103112912
NCR3LG1,-0.01880303057158631,,,,,,,,,,,,,,-0.02530178311165568,-0.024817735956920935,-0.024333670555856085,,-0.02138196978502323
