,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CD99,0.04281355566763821,0.06182365121815289,0.008309865524219818,0.01928915906916111,-0.08815831014270144,0.1571371166407683,0.06719335936677304,0.07345178932163451,-0.02430225158388426,0.08666183826027594,-0.07787156162715372
PDGFB,0.029111449750432013,0.018301429771818523,-0.008368919568872776,0.039384439399425784,0.03448365434404042,0.00881263401438595,0.12148768765339651,0.0694455454635147,-0.020642643017602387,0.05189319979798551,-0.01147842150446137
CLEC2D,0.05360416443034484,0.02353552753325575,-0.038492413600132225,0.0015899786941334035,0.018003559288022598,0.005598400720442113,0.0303887579529667,0.06884576534764598,0.021604236973325287,0.04657379638399904,0.0034449298848329654
F8,0.013636210194023397,0.0156426794697643,0.06393084496876952,0.026594028720818425,0.08252381710927832,0.04206992222399896,0.044851828294250176,0.03285240305315449,-0.028024695000684774,0.03900486796980253,-0.025977841067142196
C3,0.040194306373069415,0.0631260066707976,0.00578452731807727,0.008100131708378063,-0.10203403832307772,0.09474799941920814,0.031426389688884164,-0.0300134416652947,0.008823136671083294,0.04282121182524904,-0.02261754198279656
DLK2,-0.024119911192096027,0.0048625335339026075,0.008050113079610791,-0.019653923139608658,0.0014489728202346597,-0.024855200388146537,-0.02298795854861384,0.0033318871710848277,0.03624163499075229,-0.011457292901403055,-0.008710616781244816
TSLP,-0.03589073136578553,0.0004955822580992158,0.002133472279952334,0.04039157969157794,-0.02931925582830533,-0.021573652429790743,0.03761991725478103,0.058320793911709995,-0.006021385311090126,-0.016351412423637385,-0.017160144904285184
OSM,0.011526224173845048,0.08758445435615227,-0.07511951755693073,,-0.08181548444275634,0.048981914714593566,0.03495767199396881,0.031246593981415247,0.004323130303057802,-0.03403485988574344,0.0016826944053360468
PRND,,-0.01619441526597451,,,,,,,,,
SLPI,0.004088228251362664,0.052822888078254845,-0.042784961614746944,-0.017662881794632483,-0.040859435599371406,0.07729838592498424,0.02366655123964475,0.02004343437819988,-0.08960561261066535,0.060743440245239436,-0.07584443367902026
AFDN,-0.01168990698080076,0.07208837018402114,0.032703130095249125,0.022556544704249,0.053288624437895026,0.022752278408408728,-0.10891397137666257,-0.046096957754977824,0.019757850226540898,0.03745830364343077,0.06050487597172176
KISS1,,,,,,0.10964380730049401,,0.0410232192570506,-0.01687389759351326,,-0.024058662558227556
ULBP2,-0.009846755459053275,-0.03195364333792274,-0.02823350885050403,-0.003595928657886856,0.0877395004158159,0.016994949260495756,-0.026395873639758816,0.013750715841709761,0.011776010690326065,0.011308102551950288,0.009471696095519374
ICAM4,-0.012709196423910976,,-0.019835082863257292,,,,,,0.09500388843721318,,
TDGF1,,,-0.014777271228621222,-0.014186529233336817,0.07008766159503141,,,,,,
ANGPTL1,-0.013298711892335417,-0.004805776243720465,0.0647185571451724,0.019494386089911747,0.051491209049829505,0.018557928425648466,0.030384201273857065,0.025089836416414487,0.027722085177432933,-0.05915824701115799,0.059271987630313674
LTBP1,0.008866277810136354,0.04440270037307727,0.0750367788149792,-0.006518809690058099,0.025828063666677795,0.011284820622089835,0.02941644324251497,0.013515474135544839,-0.025544228739912012,0.042090999679899196,-0.01713159523312219
NTN4,-0.03663499734896991,-0.037311082481894985,0.006075550140591188,0.05811241906584196,0.0273432691987121,0.0009837923861574208,0.09135410579843842,0.03139494915626908,0.11059020426496009,0.05421632163580335,-0.013852418040693548
APP,0.02148779077671641,-0.014242812153482762,0.011166726293373523,0.047856235853973604,0.039800980349715596,-7.167239224459674e-05,0.011486862935995119,0.06567050042986392,-0.05663006647313003,0.07117923783605058,0.009139900038548407
RIMS2,-0.04402622951364261,-0.011461497966858573,0.08091095651409,-0.014113494280985616,0.05213819701120714,-0.019091592974186056,0.05227502029200728,0.015032262535872873,0.035359080916892195,-0.011028233054967945,0.01349501069867121
WNT7A,-0.007089735197168562,0.024820226862657238,-0.0006872850106716104,-0.021355818139475367,0.035044618373917445,0.008758751358447503,0.03220237144861009,0.08916091341072997,0.0432076459303366,0.07457899726131517,-0.026580335072949803
GAST,,,,,,,,,-0.01687389789883671,-0.030919159237091244,
GPI,-0.00809178940116816,0.016724210929300876,0.01248947881638423,-0.010003974207302601,0.0647306170808184,-0.06055297871105626,-0.005802657937472039,0.004440168993529432,-0.04296648764798201,0.07762681065740785,0.029197196111944292
IL1B,0.06450437237981625,-0.03994015968007665,-0.013393937243105877,-0.022134077217858796,-0.10390530865967089,0.0789253633193176,0.012547924686671983,0.00588231813113581,-0.04015319982308585,-0.03179812903826057,-0.02978680613718319
SFTPA2,,,,,,-0.0147004214520576,,-0.018294418654555104,0.041577989804389634,,0.023146759338973092
HAS2,0.05326684436603079,0.022552447447651815,-0.009862368787363617,0.03547371332885793,-0.051395145249811,-0.014180999107843496,0.0827624788829399,0.010193704343140752,-0.04788278125784886,0.03732809450922963,0.048526992821325055
IL11,-0.01310501162940999,0.005992851625153479,0.001499349336994612,,-0.02931924925331105,-0.01651020855459645,-0.043279749438492714,0.023360363818971518,-0.013508155369672805,-0.032498310185352285,0.0010370768939457818
SEMA4B,0.005272591220543395,0.07076860411743602,-0.01676739704727708,-0.02551166045859323,0.025223855859440307,0.08023468948736032,0.04212495224062715,0.03516767843544713,-0.03352705522334977,0.06703207585889435,0.07128822744652748
FGF12,0.02198260552614907,-0.0008259098395452715,-0.027675133961948102,-0.028069074344595626,0.08150803644730369,-0.022631183957972954,-0.08668626967434778,0.006668344100234598,0.07778341455295631,0.0195273297670209,0.03379636849578623
CP,0.0185340458429194,-0.03769850934261601,-0.027345730535248483,0.021473327675095275,-0.0666767841586904,-0.02750749036011149,0.03609146887638532,0.013960906274442462,-0.08969905233256638,-0.03135404444730885,-0.020624917226930828
NLGN3,-0.035401536856977216,0.04211660359374029,0.05561958924751266,0.0035909983554156606,-0.05184181901930162,-0.013639890925931488,-0.05318851360949722,0.027760186488780585,0.09213212327739549,0.03473288747020978,0.03311142688773646
GZMB,0.037100433051703685,,-0.025225699599613596,-0.012062939834184057,-0.007065618666909875,,,0.007630642519630448,-0.020917823630208332,,0.04986061629422845
PROC,-0.014229600569758435,-0.033299693565417454,-0.008955161675758489,-0.009508761731405769,-0.002733034151781491,0.01971565780180169,-0.022360281808181632,0.02448208462642184,0.04923960676351691,-0.03885286178008436,0.11189452899220648
TNFSF11,,,,,,,-0.02830697259015266,-0.017316254282666473,-0.01782457428510662,,
AGT,0.02470104208944595,0.06247074662534181,0.018441176209546148,0.011444545327810108,0.024608282714597002,0.04083218726419226,-0.025354797557432994,0.054967102469217134,-0.08430442142254861,0.027147983702999902,-0.02646371008153492
PTHLH,-0.040924656007088646,-0.015953091879679176,-0.013412299076675037,0.0008148293784584721,0.005259117206414617,0.014122547441434628,0.007413107834855225,0.004700225119912201,0.04217084608102091,0.009809959400506016,-0.018577706703715655
COL1A1,-0.008834875211550748,0.04543053500960064,0.06075270667790836,0.013586334907444242,-0.025761373831685527,0.04719135332661479,0.12111278701581282,0.008671524092393584,-0.040345176653499425,0.07855918970160987,0.028826675321547326
LAMB2,0.07678646205896747,0.0366890326976751,0.04809645458373263,-0.0255009055838505,-0.0022685335161580617,0.02196487426532982,0.07677237398655284,-0.014609856887276763,-0.05964290807119791,0.09138423751362477,-0.049624488579545795
DSC2,-0.023868143738740213,-0.041523343503216716,0.004710661066134376,-0.02052480792913515,-0.02810530734695455,-0.03827533359530252,0.002691156368334066,0.04579890075540976,-0.014068793039289793,-0.04813123423311492,-0.02031082153079716
WNT5B,-0.02720488368253321,-0.026847417338913125,-0.018119766829384695,0.11766034828727086,0.0007314827614693803,-0.03263160678831246,0.054503468673959436,0.03260248152048815,0.016875486886590556,-0.014994365882377361,0.03302405239645846
LEFTY1,-0.0295572635366806,0.09152018560846774,-0.02784249377268236,0.08321154867059931,0.02688771856748267,0.11669847247382967,0.0007120717658020174,-0.0006039504211472999,0.020038474727760765,0.06355776323885239,0.1115417681577824
FGL1,-0.014408944676655409,0.017267371869632397,,,0.02841815147858999,-0.016933824929811343,,0.11080598995865767,-0.023645598659347754,0.031303736036455934,0.027520473210051733
CXCL5,-0.031047088793945136,-0.016021829515485423,0.04370413214688498,0.04871775823135568,-0.03097945047314518,,-0.03170357768099608,0.04782169744647953,-0.014505296607392233,0.05430972817569789,-0.0006996808847175
S100A1,0.0013403652482825562,-0.06375779525919462,0.014880932181280289,0.06036176504243628,-0.07434319444607855,-0.011223751542873344,-0.025509459043328648,0.005592718283585804,0.1129681079229674,-0.13188092494251547,-0.0007635148029834962
C4BPA,,,0.03079690662962797,,,,-0.02413603376386024,,,,
NPTX1,-0.022611903334843104,-0.0605413189453181,0.01996958040976761,-0.046094826351332045,0.1347066314259912,-0.050333501259347595,0.08784578888777488,0.04345982870237361,-0.034335235184893016,-0.02566070008453514,-0.032459935002018485
TGS1,0.014270957767862318,0.007380976299676403,0.007944653135537747,-0.008581523748804049,-0.026610545530769435,0.07421058697024721,0.04682161082598597,0.02834365059063708,0.019059629362241506,-0.05545572645377005,-0.00265864706069864
SST,-0.0250921961794574,0.006772839923259886,0.03999580213217141,0.01094368151286944,-0.021037467718298876,-0.06314190942035311,,0.01386305266554016,-0.03661685592488296,-0.04443967457738401,0.033064858577470435
IL34,-0.04229377203463312,0.020320894359541705,0.009490386687196031,0.007183606472457831,0.10026325179139549,-0.046122897312687136,0.03222088861873571,0.022378885767125132,-0.003527153880820626,0.036360820467645175,-0.023636327006321876
DHH,,,,,-0.02969120083098745,,0.0021366885430612417,0.025321708638856744,0.09764517924750228,-0.045197583217479964,0.016115436198470768
XCL2,-0.019607023752834168,,-0.010361528623536464,,,,,,,,
RSPO1,,,,,,0.006095151036870232,,,,,
TF,-0.009998491238137432,-0.08659759617285298,-0.02550039256994071,-0.022546977508449206,-0.08012164505815429,-0.03739421764002068,0.041527739494748854,-0.028021817609545304,0.0959965110357055,-0.11084278512310794,0.0014909411931445329
IL33,0.0744161393302619,-0.004708440984028402,-0.037584849742408555,0.00664454270165097,-0.032336689549554515,0.01635673012735678,-0.01628103347808138,0.04479226026928802,0.06265766244464906,-0.04676137171068434,-0.05550449614353564
RBP4,-0.004036634626751024,-0.01064927543331601,0.006910618458654318,-0.0033278732970222513,0.04337236361069585,-0.03389395531103991,-0.02830698419207608,-0.018656085693210478,0.050605645253110655,0.03102477719116548,0.07268742864117511
CCL19,,,-0.013670037990033565,-0.020553560871204392,0.04318042171098109,,,,,,
CCL20,-0.025441236442285124,0.06360844317899002,-0.05128735084941939,,-0.04168291244890753,-0.015402904778170117,,0.026645606687107366,-0.05735231426120114,-0.02857635449201263,0.00837209177726265
NAMPT,-0.014547538522971843,0.08919577127263764,-0.049550489794602644,-0.020370289095585137,-0.013808314954187726,0.05493542750770258,0.07173860743611551,-0.047191730915204635,-0.07996798212514972,0.10723309778063461,0.02503587513278234
