,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
THBS2,0.012259838727408696,-0.006492263660773821,0.006174118019484059,-0.047387370996476524,-0.04798572714604238,-0.06151243097864687,0.01622099235834702,0.03770915839927234,-0.08956666631232552,-0.12776894213614973,-0.012498248713768001,0.017099159637507546,-0.007344797971785101,-0.12569760174513603,0.04414494601646019,0.0015423089810654598
SERPINE2,-0.017753517988627066,-0.023014848604184412,0.02752466264566815,-0.09492553465235418,-0.019061477414592073,0.017973985081563858,-0.00011987372177549378,-0.018611535857792558,0.0024361745123478123,0.03967471596022513,0.06838760836624877,-0.03659794038494442,-0.030413247233885887,-0.09936942074964994,0.06696503636200708,0.004332438790302761
EFNB2,0.01779783335236697,0.006087833472535823,-0.01762789927474986,0.03129761517811397,0.08556273544448674,-0.001885897532919966,0.011610754083075759,-0.012552652869781097,0.11026877098335476,0.014053611261933508,0.07395974950253295,-0.022512795566623185,0.013256977095506661,0.007916046426658385,0.05136143209054237,-0.05817845046059655
PROK1,0.034335149180792016,-0.0012477860756436182,0.003369745229281544,0.013885993559557967,0.030715104512717646,,-0.01841182008425994,,,,,-0.022295628341193648,-0.017891847144278092,,0.01819302704642512,
LACRT,,,,,,,,-0.008033389016820096,,,,,,,,
MMP9,-0.00622020458259509,0.09713555771006127,-0.046245595387772676,-0.07432146283964872,-0.03436256095941623,-0.030575289570961436,-0.029280542507558942,,-0.0473368800570771,0.03034333731743849,-0.044048965110790914,-0.05913962891063059,0.011841751042420603,,0.0088779962131479,
DMP1,0.07052276442745077,,,,,,,,,,,,,,0.0686758151866057,
NPPA,-0.003133860498780778,0.009537137183733849,-0.03310331580319853,-0.00589301621120829,0.07167369733948165,-0.03396852894442612,-0.056994023248992616,-0.03923894816377261,0.09484843753677706,-0.020214357903027814,0.031762406193590643,-0.003251379590576181,0.0029433121382265366,-0.03484178632588871,-0.005506521576202063,
APOB,,-0.01462808651152266,,-0.017370572325527748,,-0.01964879361213604,-0.004614472018246613,0.034235200343654175,,,-0.026246112022365695,0.062221502154576815,,,0.051662652798508436,
C4B,,0.02164380546702887,0.07848297884211838,,,,0.0011072507876148541,,,-0.02944149570885782,,-0.024761279118611635,-0.022087486590195694,-0.0505882047530514,,
NTNG2,0.011234511944657192,0.035565616502216145,-0.023738986667842483,0.10264674450165986,0.022262844558580373,-0.04574097967359633,-0.006433815689824859,0.0017041289593332002,0.036181283512904755,-0.0031845041324894234,0.06998938035473029,9.481859545031663e-05,-0.038934901048305534,0.018936252308655706,0.008325815801704396,-0.01588159199467517
LAMA1,0.020321568011513177,0.019247790089261325,-0.007127354651280591,0.048092740129908204,0.04912474630642275,-0.08181743945518212,0.0003713454082531056,0.051548377128866694,0.06643414273475592,0.03943115414602205,0.06405671759941745,0.12605326842484155,-0.05012194853187576,,0.04643507748492008,0.06517466676186157
UCN,0.037660335663041514,-0.03816137362543477,-0.010694044199516497,-0.018931800550360426,0.018432719661902255,-0.03291699368128685,-0.0245182192264418,-0.02974188565954588,-0.04108414004928556,-0.044936809257708064,0.030914225890926402,-0.03638355130873477,-0.012278031371446759,-0.037195690932125415,0.042249332154696694,-0.04234025124940756
ARTN,-0.0002969671236143926,,-0.02789395397084433,-0.014271150232596367,0.06385309833477308,0.06249363027274014,0.008862405181514212,,-0.01416950060961819,-0.0197049138588488,0.06308276803694332,-0.013864598982958146,0.007837621467968585,,0.0229057117323067,
PDGFD,-0.042967256598590825,-0.008091361054797299,0.010478169724023647,0.015188427398022716,0.0008660132226599455,0.04518874466359161,0.034245177176231954,-0.031281097045058694,0.07433597431069258,-0.023519288210979854,0.03969095656941147,-0.030754733231664746,0.03861941560488716,-0.038280661721166113,0.023083334042890532,-0.010603420912708127
EDN1,0.004538875137302196,-0.025089785030157054,0.008698719335848686,-0.011582103481837164,0.0012393463278448549,-0.018926705016177537,0.03052507163463584,0.026562751470650264,-0.046870094369764026,-0.04539009932213795,0.02631032265859216,-0.017898547470322074,-0.0465144262461765,-0.011630486250189647,0.024144521471842564,-0.05060394467773694
ARPC5,-0.0144021118698034,-0.013241708256286266,0.035429948429081384,-0.019729468102327535,0.046530857590314695,-0.008312231642450405,-0.042263285056513694,-0.03937740868900133,-0.10512534122616775,-0.11977458519455272,0.043929735887467014,-0.003802308126619254,0.034831571944720474,-0.13104616123777563,0.011711698042838531,0.03650818931665955
GSTO1,-0.04087018866743562,-0.03100372443245008,0.04401922988596644,0.0100988899535713,0.01077854648674781,0.08014277784097093,-0.015535217806812192,-0.014568815510707897,-0.09537795191548742,0.08461821925045976,-0.0012530533924518673,-0.009361561013724448,-0.042947788569632384,0.0947155109867156,0.0037909158030689236,0.0955721980148986
PROK2,,,,,,,,-0.034314107636932385,,,,,,,,
SYK,-0.02752767092926,0.02017519620025868,0.00792467921776844,-0.054748149149743935,0.025475191611125544,-0.05910772167851224,0.0025624968658179625,-0.0004479938373542751,-0.034957501946028126,0.007506858117116581,0.022089852548522172,-0.055645697930331244,-0.02874308735853547,-0.09330185684129558,-0.008771806513423078,0.024017045508458665
ST6GAL1,0.016088496639487467,-0.005204934384253804,-0.06560958220564861,0.03046757171241767,0.0035435930991421197,-0.09331938978023482,0.034524733602326246,-0.0015501143796549618,-0.09728181522474659,0.13786026951153596,0.05425272629345408,0.013431893646425185,0.050235805693707176,-0.051465735083964084,-0.018832237200456483,0.09751359126701625
WNT3,-0.02996270942922315,0.004043710176197937,-0.00303211541417451,0.09619203541921868,0.025120796787356053,0.07469187423086412,0.04020712527525135,0.01251495306940482,0.004433929376090071,0.10744321771775689,0.008600213555156763,0.05215110147997775,0.03533097813244829,-0.03933982859354167,0.04871690985756559,-0.04590439112408949
HSP90B1,-0.007721656612166778,-0.016039234674880786,-0.03287841612249056,-0.11622010616486567,0.027475358478314445,-0.05275336301485895,-0.030343747687980965,0.01260600201664196,-0.03411692531050007,-0.15911697338852998,0.049464019419503055,-0.005985875910577151,-0.03525187911811886,-0.004293721819646478,0.010939123992460656,0.030741102403858127
ZP3,0.06500413420875684,-5.625925011425484e-05,-0.06263267140764525,0.04417633706578104,-0.016460627881017653,-0.030136968519431,0.014365376186055151,0.060892031425964346,-0.036362155278828634,-0.04208842936316441,-0.045963759705122675,0.019452646121490443,0.04578462781181586,-0.040884488026064696,0.030911867204663077,-0.02973540604939072
ANGPT4,-0.02164781760971779,-0.020496206556180556,,,,,,,,,,-0.030851060694208697,,,,
NRG2,0.038363979184816814,-0.018958961315889374,-0.04096405227805556,0.08345568184690813,-0.04462344824708184,0.004830302468088598,-0.02721989737965633,-0.014178949973743795,0.028187809273654035,-0.0026827974526958988,0.029963821718619412,0.05736090640315903,-0.05248995017012125,0.028390207383904513,-0.06817665772783739,-0.05628162010519953
MELTF,0.023663913571887723,-0.022360805198639023,0.042606051654439744,-0.027149774255597295,0.025849360073797113,0.00588972729781954,-0.0017925748664230701,0.021425382824074912,-0.027405525601082656,0.0021453737368190284,0.05076975879976012,-0.025905506931500896,-0.010552280983656459,-0.07802209924762875,0.03161478611465182,-0.04875793656449569
NLGN1,0.05547919935431522,-0.05872874133597252,0.018658794531003543,-0.018745834871680203,-0.05633217259201186,-0.03734781867382072,0.0054722016142496185,0.00199263281866414,0.044294904516699665,0.011582933778770529,-0.029465616520160994,0.033619176005065976,0.05352091569462344,0.06348393704575944,0.027382452066128653,0.0067855892676953215
SLIT3,-0.006902820202704349,0.01334763122496057,-0.016010074179465594,0.014339548650768112,0.021519587884512813,0.10295769735775694,-0.021557341877551123,0.01804632593219985,0.12511616812124282,0.07733685024196092,-0.030403334491598422,0.03557549932710423,-0.06081911650111534,0.0023811987204750192,-0.0002427612762080885,-0.0327686341229218
CCL8,-0.007121053157847554,0.1059546192133535,-0.009828639001223102,-0.03857571930292747,0.022930035556394928,0.00459127025960344,-0.011914415630632447,-0.018947867726775272,-0.044342921251258494,-0.018386063705924452,-0.02455189065364754,,-0.038552494137308,-0.03881334414988444,-0.07126098597303908,0.08224241663123757
S100A4,-0.044982939732328885,-0.025688908883083048,0.013908833932153846,-0.030519144114289135,-0.042002014682434835,-0.05515783206321611,-0.019869556290466207,-0.015841688254832967,-0.0657522357361691,-0.08660559253078043,0.051120928213782536,0.060768522779676495,-0.07140378358422654,-0.10068283171771639,-0.022608932183057397,-0.026772662727874263
TNFSF13B,-0.0021875731883683205,-0.0058350197768724755,-0.033382557840795024,0.02329073077232109,0.017975010432955595,-0.05649945050722391,0.04192807518350438,0.031050356772249803,-0.06143343955175859,-0.02806076869363629,-0.06477524791408737,-0.003616943143580868,-0.010603888208928339,-0.05937001024611646,0.036681999853793945,0.0020523122963677673
HSPG2,0.019309518933861333,-0.03942857808603937,0.0070826495026521654,-0.04503351589231171,-0.00890638128081028,-0.036871577185486705,0.009862515839837755,-0.02671469299183293,-0.0016409953954891958,0.007217568728262787,-0.015236632519732923,-0.07485416125406898,-0.07669135056888826,-0.047978085441753145,-0.012768424355611502,-0.06971613425391203
FAM3C,0.08038876805670024,-0.07370084644858614,0.02798690539889235,0.006521300794669464,0.043552832731671515,-0.014834997032205425,-0.08704241598857085,-0.014707712326658804,0.16355614374960262,0.04891430119430945,0.035393837034093684,-0.0900268104584092,0.02926156805400764,-0.0038498051715603818,0.02934699464375105,0.019081672106514957
FLT3LG,-0.012667779002402598,-0.01574042212925562,0.012618590642453386,0.04227805804672228,0.06223071591938559,0.06118774804169347,-0.02972099086764995,-0.0577394822143758,0.03460191465754043,-0.03739336776028084,0.06577458346981811,-0.02147622011473027,-0.013586785436633986,-0.059398621941268645,0.032426803884501955,
A2M,-0.031424578540762554,-0.0317559118265259,-0.07643789799409181,-0.00906598751069503,-0.03499927122544083,-0.09124365307733874,-0.062059476265013284,0.0522410984592083,-0.20628385824701642,0.028798466029027837,-0.06609561356738283,-0.05485010051606039,-0.05383998344242502,-0.07568417374259392,-0.0030428472663921228,0.06292996891665129
VCL,-0.01455520003473522,-0.008117123375345035,-0.020716320258697636,-0.03834822972492889,-0.03172736528571307,0.022310784967095543,-0.05448492004844969,0.014197294457750202,0.007309731040883326,-0.022203142763769917,-0.01716409952724093,-0.045072975569966346,-0.019144829373949738,-0.04369358437344744,-0.021456285920988697,0.00813612270758587
FGF2,-0.03262230913338188,-0.007896724905956123,0.02616629989027003,-0.044041213669085894,0.06869678104238601,-0.06854192299693918,-0.029512647623452272,0.01414775113535641,0.038072689845553245,-0.007841374147712328,0.05269775611993418,0.07885045896608588,-0.02241211657323541,-0.05699313615332423,0.0019522826866081482,0.046499085687768726
AGRP,,,0.05761532455498503,-0.012031222337648178,-0.012674178439682944,,-0.020786626844355064,,0.0038226809394812104,,0.0822547651841553,,-0.01837571512561392,,0.12979705879587958,
CNTN3,0.04836095342092474,0.0718329757091029,-0.031846911851648674,0.07754580267239052,0.024065251610533394,0.06999397259159777,0.010344357720390543,-0.0046142731943844256,0.14279783969825877,0.04296221044138432,,-0.005097265217558468,-0.022499581309304403,-0.03881331298241839,-0.02973065975934277,0.038113656561443325
RNASE2,-0.032216076248224076,0.0629148276039059,0.01829021950161505,0.009455653126569347,0.04960436754603529,-0.04123736947096704,-0.020683269095014112,0.005482652958566754,-0.07571173520357911,0.01299248164577365,0.08959939155100934,-0.039339057193119996,-0.009064741897307752,-0.06015256913933981,0.032466870481907564,0.04742543792641987
ADM2,-0.019398733632686797,-0.024981781389726773,0.07874618403021445,,,,,,,,,,-0.02345714853804814,,-0.005630934538218647,
GAL,-0.02058400566884079,-0.04084647370564167,0.06630674835933481,-0.03702798384827431,0.0015332050822695893,-0.004675290790026356,0.02638007363348298,0.009082751947020292,0.06786330616532711,0.014126652938769434,-0.040698040137754285,,-0.02364687928291388,,-0.008802048934386115,
IL36B,,,,,,,,,,,,,,,0.05324525211669138,
CXCL6,-0.023083357079031024,,,-0.012031215441667461,,,,0.04678709428903897,-0.037510524441844176,,,,-0.04098642176987844,,0.060243227430788686,
PDGFC,0.011898604739778683,-0.003804259516734659,-0.02179101588368966,-0.05652717051202369,0.02657854752465556,-0.04729146639075569,-0.07235884865691408,0.01200116298406911,0.04195003941800259,-0.04387053778634568,-0.04312140937507177,0.008404768130159567,0.012654083356042855,-0.1366880511639165,0.018799628682060168,-0.0022183104797636184
COL8A2,0.023435107177480242,-0.05071481740860085,-0.014424783470931504,-0.03996086481462648,0.012589591874413872,-0.002389594060907713,0.03985691214334995,-0.0161654406389381,0.0042498272590620716,-0.06237928127580616,0.11401145789826667,0.0006992381858325732,0.05656899344720296,-0.050436887119092666,0.037392293815385204,0.04254432780271862
SPON2,0.021332624626500974,0.0024069053762744677,-0.02321993677733826,-0.04898700854714335,-0.042669426452906924,0.04340865925285587,0.018999610398094207,0.020565071803856007,-0.06349379066315679,-0.028466799830291236,-0.07076350508114698,-0.05609889610708335,-0.045855091710282896,-0.040884488026064696,0.06210813540253401,
LCN2,,,0.022740389505628268,,,,,,,,,,,,,
SEMA3D,0.056211894041314,0.050798404491504336,-0.008236722699446477,-0.008694577085748145,-0.010496097325437242,-0.0028143685397510588,0.02416481772556188,-0.025479551357854787,-0.044023099439863614,0.014408329580494558,-0.031398364819795736,-0.028128156447770183,,-0.036642626106033076,-0.01332072006731318,0.07497515979524015
BMP6,0.09494673494037702,-0.014415322837725321,-0.01758304437607602,-0.014564687922529216,0.08301819427488938,-0.003135748050931663,-0.018993701699742783,0.021992281568867657,,,,0.041939634912156486,0.008822782322295131,,-0.025852639292502044,
TIMP2,0.0059270654683129306,-0.010205698800151146,0.007528123357552389,-0.0011898925101498036,0.010840547605050807,-0.1096462277894319,0.019981547659876097,0.028087894281113603,-0.09156788165452803,0.05151076384273564,0.06992205019243335,-0.07862804609949622,0.010490699933532055,0.043902267799650375,0.013393236533593785,0.10466042185700881
EFNA1,0.011972345868708718,-0.025464178431644596,0.0665076106265562,-0.09357513480624123,-0.0050917178327720015,-0.0822450624364908,-0.012155060461002218,0.0033345240896795374,-0.11059396516106013,-0.040311989980389096,-0.004408848397396714,-0.009890268769133357,-0.023929564111225522,0.061232811272111935,-0.03063128249696372,-0.0044766737638016404
S100A12,0.0006075811517305915,,0.03691323875618062,,,,,,,,,-0.02386431180655554,,,-0.022151014855552965,-0.0455156948420552
TFPI,-0.014420903573523556,-0.03503069274107565,-0.03592524044530026,-0.03324910634070294,-0.012959108530114519,-0.014752765969083353,-0.037952985558940236,-0.02758356413689601,-0.005412350391161578,-0.1275290085355412,0.035450667054643316,-0.02109848625668918,-0.03220110232209392,-0.014927833759645149,0.027031408973241074,-0.025299564195258275
GPC3,-0.023145648027351372,-0.022698139989206046,-0.02548270961358006,-0.01159733299814194,0.005742020958191273,-0.028780542888988528,0.05404652281549375,0.09211995734818712,0.054340420167228023,,-0.023482650075228456,-0.051295679468261926,-0.01854844961897834,,-0.007996772708441667,
NMU,0.033905328355396225,,,0.07224969177318577,-0.011780785098797108,-0.05026161636397457,,-0.02498670845747355,0.05287028721729509,-0.028802925722483472,0.06281929569372989,,-0.01431064316040813,,0.026611216820864307,
