,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL25,-0.005449302364895238,,-0.02199189534847126,-0.027161152988849052,,,0.02428564441704575,,,,-0.011025604900483448,0.00294784681606921,0.04154718074430439,,,-0.03781374951305365,,-0.009634485417260126,,-0.0358576717051175,-0.03817128647389635
NPNT,0.07113789048571195,-0.04407517650595335,0.009698556526730663,-0.03980447797513962,0.07493744445364033,0.06627868634846672,0.07769156219376419,-0.02169717793466536,-0.0014225216528334244,-0.03220350237250298,0.03786036359430451,0.0072390035270868975,0.01773372504796123,0.04154824361426382,-0.04578186300290759,0.048549643142534106,-0.04881126500305516,0.005904891182787984,0.07183886069411986,-0.03095108130499606,0.06771990258082353
KITLG,0.0021052861372850324,-0.010591491565837316,0.02218891395130092,-0.03388825331423275,0.001677090748135954,0.06735602588743683,-0.002493238230519794,0.04716990892097211,0.030331148438285847,-0.021946220002291166,-0.006208868331328621,-0.013980196351786472,0.0396316210964519,0.07324759544868478,0.034167260476824036,-0.03822294124253383,0.011547741031728067,0.010378673697484127,0.21278346610815504,0.0565652282245686,0.07380528047268327
MADCAM1,-0.025494209165401398,-0.029008289512882746,-0.008838959334311317,-0.017595351792595398,0.0033978575326080052,-0.001223888614995673,-0.037652963030954306,0.0072675190462664924,0.022455374212367988,-0.016161170299212668,0.03104327441951456,-0.029055065040935593,0.11222730055436897,-0.05230956874476454,0.03026592778350104,0.04284978472739579,-0.023474776134416203,-0.029150140857611927,,0.03488373819881253,-0.0348042703335106
F12,0.04297841953792658,-0.03471699638572676,-0.03254673970903565,-0.02284374001306455,-0.03296759912795652,-0.007686587386124118,0.020039674160122936,0.0627464669052982,-0.04705752771937272,0.03891044115825414,0.05480829116561107,-0.010256775487390702,0.004270114563741635,0.01756037990612605,0.04369888258612616,0.060793547835316465,-0.019360656383686937,0.009070363965752424,0.01568423480430459,0.05505324391832637,0.0414623961505284
S100B,0.0485316887841135,-0.016261035245265777,0.03777738624732305,0.035227740244454145,0.15623868949650896,-0.002335076595527647,0.00016021650723757567,0.008395595000145884,0.07024996158618954,-0.008655050051225022,-0.018047214743147622,-0.05594303129160633,0.036114304170899364,-0.10453197208866347,-0.02271125046441301,0.08239473956728222,0.08031634418256484,-0.06238035745606284,-0.013331971106702435,-0.10049913739216443,0.06062874295095353
IL27,,,-0.02615801495448218,-0.025718347050796467,-0.02457486408698744,,,0.06903854863052501,,,,-0.0236913962131844,-0.03420367554563079,,,,,-0.027242755760674052,,-0.0005522404423624244,-0.03172251674992781
CD99,0.041459353877140365,-0.04634312485322014,0.04148858557903143,0.014068299201558339,-0.08718468067140804,-0.0207239853635563,0.12190911158884468,0.0041543120404648436,0.11855787176976444,0.0388103030153731,-0.030232010074700617,-0.013766420257855816,0.12607155659331665,-0.01734310262091831,0.04287996337718154,0.06249599622539203,-0.060681345290270514,0.0025460659609018066,0.1367842512957554,0.15960406197286064,0.14377370953744678
PDGFB,-0.05616421372427147,-0.06810112571368648,0.05785876365595919,0.05508888620151803,-0.026136487171037226,-0.015841794998057254,-0.023962301050869515,0.005316315658458057,0.06278763788295344,-0.042365494114888054,0.02116544384275758,-0.056908450670505366,0.0471691707278557,-0.03552411271918258,0.10544685291129932,-0.00917457266472807,0.05959019517556445,-0.006342380122259344,0.10069843904557071,0.15308985361316374,0.00024116587508521813
CLEC2D,0.038981738764006374,0.11812675701150334,0.0996657952994163,0.038281287287531815,0.02219474605724313,-0.031211958106328142,0.020535967292386378,0.01959301405942764,0.07231157451806232,0.07315017566439988,0.039946118162361495,-0.016204575682114745,-0.08149751874679331,-0.019760471571181146,0.09530794758123833,0.03422285474036825,-0.07877238567995598,-0.00022309059331312208,0.02636799264737158,-0.03766519716736477,0.043856662233341906
F8,0.008706803553183972,-0.056160230878899875,-0.055242511849876295,0.0061998341553868245,0.02366986158387992,0.01458672824171093,0.12391939610818765,0.04503625191288883,-0.036413882512732275,0.08567031694751559,0.02704288464360099,-0.007259827842985788,-0.013970630441621664,0.04476249603468213,0.0388033792537507,0.01391911288465762,0.015368926821991964,0.017414131015337,0.1610348465251627,-0.015912077756559152,-0.020097237161963582
C3,-0.03111923388909341,-0.07070029152272946,0.008116723514026957,0.05993465152071297,0.06801467458064109,-0.04031697161644071,0.05837123090629812,0.0421651669561993,0.05535889866059703,-0.005500397092509159,-0.06056215967229418,0.0170269715112869,0.002990112654231513,-0.039439203703533036,0.11765830442213929,0.018175322680709705,-0.015487135922928939,-0.11970385493885495,0.07225005511223588,-0.025813890997392338,-0.07898163177201725
DLK2,,0.03617283269366673,0.001936809401701479,-0.0014927320469603784,-0.04063724321525833,-0.05054678240064907,0.0020402135311249447,-0.02244555866665413,0.016365188016265023,-0.043689886023884926,0.13182104684337656,-0.021894516909214002,0.01162756892806547,0.018541182156334112,-0.028567702042376412,0.026290217764714297,-0.03008361637975112,0.034513959969920655,-0.041348555550717675,-0.025782321866509576,-0.006382485124298084
TSLP,-0.02512164762364279,-0.01202519413732528,0.049663036840582826,-0.005826381746815213,-0.03436742344192941,-0.016121186368098128,0.05612285442680913,-0.02106403332739622,0.0007042518880420995,-0.025036523718091692,0.04769963033778583,-0.031571846218140374,-0.0508287010371232,,,0.004597888836065737,0.0007679504549169702,-0.021973366459697934,,-0.023106703075745846,-0.0009250963886953312
OSM,-0.02397140768011812,-0.046807789602688256,0.029737371749127727,-0.04463310673562841,-0.060360090295509296,-0.019178668858813128,0.18245334580567513,-0.0034763053445556434,,0.06410619061496725,0.04421538060134505,0.07891771728930713,0.0047489770370008535,0.07919341632300707,0.0027784588611365108,0.03771799816016331,-0.06542223140422991,-0.018606296271120277,-0.006720674926716437,0.03874340292340609,0.019789447935015896
PRND,0.011876371702510474,,0.01658159927868659,,,,-0.02531179851705836,,,,,,,0.10326071049808819,-0.03353047474178429,,,,,-0.030126669037423868,
SLPI,0.026260959670697772,-0.0786152486605482,0.03938350924500824,-0.03734493280495306,-0.021556698288268783,-0.004783869515482344,0.09272955409972004,0.06622011004042665,0.025654553444530794,0.0868486905640463,-0.04884228664222339,0.056445442906886044,0.008400914636527899,0.01445685044130824,0.08032659646225228,-0.05552811797428013,-0.055613515298386054,-0.0016480135794926603,,0.0717695292279387,-0.009214317606801421
AFDN,0.09435120201944726,-0.0191261318899957,0.0689648986013946,-0.025478498327866517,-0.006945666236012499,0.06116967684491223,0.01113328604251038,0.0017525313912285458,-0.048152493167270605,0.047205239811536646,-0.015641490238154313,-0.0041856239660205685,0.03772016844011175,-0.024687379599845048,-0.026730343450257054,0.04102941508154226,0.004445805797656492,0.08392634317113515,-0.08081993249806443,0.004242024490882784,-0.021094489185762524
KISS1,,,,0.06666294523037009,,,,,,,-0.016635201971027764,,-0.037900771424364404,,,0.006320620797772811,,-0.03583138084830588,,,
ULBP2,-0.017361644793537825,-0.04079159862621864,-0.0069315463292119826,-0.022245814487099752,-0.042306964902792385,-0.024952184267702855,0.10719586700823475,-0.00716021408762313,-0.03050347717087821,-0.04954174902477011,-0.027188851441186927,-0.008626898732721778,-0.072433257050657,-0.05967279685905876,-0.033803016859556966,0.05480299236128542,-0.042181523998880165,0.07724873083019682,,0.04841012590159144,-0.010348503247562786
ICAM4,,,-0.017257908413672425,-0.015954822790852894,-0.02141246300766668,,,0.014754822325139676,,,,,,0.24398138110867432,,,,,,-0.02759588296413035,-0.03527053050464845
TDGF1,,,,,,-0.013800784693786827,,0.06810777294599299,-0.03261926565242646,0.01993265894227782,,,,,,,,,,,
ANGPTL1,-0.02527517661350891,0.02407611166129094,0.00429971602039095,-0.003787389560887369,-0.02240567908042615,0.01774790534181331,0.0717575503087186,0.01460336505623412,0.029907559940481162,0.10346484013405541,0.04238247335187349,-0.024712538363343712,,-0.034213627966118626,-0.018448623953000984,0.07396070119722585,0.032063978673694586,-0.0602582658911358,,0.030001061237722247,-0.03564478707208844
LTBP1,-0.009748222981707553,0.0802865649584094,0.03401009004628745,-0.006109807692361709,-0.030124995301584977,-0.002050309830207516,-0.018968868674288677,0.07463145483562054,0.048180668562409774,0.005314723888763333,0.03283981048172503,0.0904775958072923,0.008162345357982497,0.10677046080053745,-0.006318331085736552,-0.0034197879207609975,-0.0027640623842330875,-0.004810985288505253,0.05855496428291546,0.02488389641409953,-0.025401510645178142
NTN4,-0.010528092621941336,0.12464524765316698,-0.054455582877497744,-0.0028037640298114925,0.02033516996131537,0.0741533372004906,-0.011337814216006681,0.039234411172351207,0.005498882437094567,0.05958696137057153,0.045090215984845056,-0.04358299544714563,0.08224818765295511,-0.03142941026963781,-0.03242134323969156,0.09161308473495135,0.002300892596099712,-0.028186643965674118,0.015445413623901378,-0.012279335130134874,-0.054053882367995035
APP,-0.010935149556037622,-0.06943064871015685,0.02629524974007199,0.04675941662810859,-0.07603666007061055,0.022178353204283335,-0.07262534084036817,0.04228286111446013,-0.04866862827991767,-0.035880628400011896,0.020086263724422338,-0.00017858234365134964,0.06923080599933021,-0.03144977156672063,-0.009020480417822612,0.0414739376196498,0.011846048926743347,-0.010623686074205966,0.07866168946706743,0.053084275773516085,-0.05946248308942043
RIMS2,0.03270230163690796,0.11238320761956909,0.001032467003168336,0.004784304189606124,-0.02814504848752632,0.02956812479549565,-0.07603669250422015,0.014631748519674082,-0.005568053279242432,-0.003847404496913137,0.02655987131319348,0.11258295702565148,-0.04406867489398178,,0.15822740591551998,-0.00821321017343344,-0.03968079991425671,0.04341809345061731,-0.09993190644868591,0.09039992747889534,-0.039612420917824
WNT7A,-0.026224392832779053,-0.003836930558308694,-0.0005022474354876515,-0.004850427323248104,-0.040655099942497844,-0.03148616304522242,0.0629793298987799,0.01710239609359609,0.006450364334423859,-0.04789768435454819,0.15691032739528782,-0.03898461069264478,-0.0337864153634562,-0.05977086749932892,-0.03353048497091101,0.04918005459430081,-0.06345981243911208,-0.012633182549170568,0.002009578130462582,0.013571005812189054,0.06864595619700012
GAST,,,,,,,,,,,,,,,,,-0.032549997241586685,,,0.04690968516815347,0.09309472339411297
GPI,0.012186892742799892,-0.05955836554272513,0.03833185539906365,-0.026413129414645325,-0.010095696755020938,0.04909624042518986,-0.009779270920834469,0.026616848532006916,-0.02782475750796009,0.0017786523238339633,0.0032613591596691387,0.03791707175691778,-0.06458349835351264,-0.03888880209797559,-0.07302334891241989,-0.04830488150185309,-0.08803246241869156,0.08795196393699364,-0.0325790580078599,-0.00780573566998806,-0.01413129464419094
IL1B,-0.017104266068535885,-0.0009917614877690917,-0.033743125963120416,-0.06540294833268202,-0.029294164768219597,0.029166467112754654,0.052694901717349286,0.024249639169145163,0.03776234573528978,0.03182094431739527,-0.02658550824316846,0.012892662735691519,-0.013583069895441351,0.02954293011283306,-0.00535176133332798,-0.010978792600917053,-0.025424396347863223,0.03921433968453509,-0.12975022557448007,-0.0774510763459312,0.06806143509577459
SFTPA2,,,,,,,,,,,-0.013331339650143905,,,,,0.017689259335505837,,-0.029150142881226183,,,-0.03002235439314625
HAS2,-0.009191370830697106,-0.06006777480649228,0.01716152003518957,-0.011177940572671283,-0.020143879914939943,-0.011929191735466705,0.02259281918414968,0.014053328587278298,0.009709862846252677,0.003939822972563194,-0.03154658427086292,0.006547302379939127,0.043721641147535656,-0.041512824156297645,-0.021961458811095635,0.019621617917717212,-0.04630179768821578,0.03402075288932214,-0.051810124844554696,0.05258673658049625,-0.056318470106438104
IL11,,,-0.012791587247333812,0.0466955928158991,-0.022079332742221576,-0.014612389758950193,-0.018106232872201384,-0.022339376911210244,,-0.02503651810352217,-0.0149725773954072,0.017663605884394272,0.23485177923467826,-0.03342234271550933,,-0.006916449633835639,-0.03421244086160219,0.020675698399828295,0.0727178751287039,0.08963978298172222,-0.019761937357152724
SEMA4B,0.013667083863515372,-0.06850817769079229,0.0048350178687612076,0.03053890537022324,0.0005468951416104455,0.018381786140083414,0.11434462806025417,-0.0070392544386806725,0.01706743166388319,0.013804443637946846,0.046873952079899237,0.0209209590427628,0.038779012289516496,-0.032533807588985435,0.015350193211462424,0.08133496399326663,-0.0015889308137429484,0.028525709403417737,0.027828586560410255,0.043743144890933026,-0.03633676689647819
FGF12,-0.013277997551221766,0.01883609273091446,-0.02600619131302025,0.016352847337625234,0.13642367614361128,0.012182273592187326,-0.02967551706302703,-0.011204889638645119,-0.07217409551098398,-0.04301798078277054,0.0010119794132529014,0.06922387409030548,-0.032548056949586644,0.027500742249934325,0.03543439206537717,0.06468753930720415,-0.061649321299509736,0.02082362611722009,-0.011144663588281626,0.02843020501744215,-0.04567902033861774
CP,0.0018764547851239117,-0.06645561218146226,-0.014925546907910663,0.009008773505743752,-0.04507639480415837,-0.009655272876515832,0.016557577219847606,0.05842215949776326,0.03755572536220272,0.029032635824926947,0.05462175042864186,0.023223243149256948,-0.04737355354697294,0.0806972761692602,-0.015113025802566382,0.017058873083891358,-0.0102939907061557,0.04483446971499399,0.08693662464813344,0.036163700674157126,-0.11355950461121356
NLGN3,-0.0008090694632250729,-0.03932658669150992,0.05198451115623993,0.09406229653322185,0.06171834140369642,-0.03827865707875848,0.06653279715015345,-0.018082938977186238,-0.012938713693781545,-0.018364039233953477,0.04865428075263361,0.0526358519943492,0.11542421417987546,-0.044336008461754846,-0.07435520378308377,0.10266935283276053,0.008810140805989576,0.06942437525353748,0.016812207741658137,-0.038091285502575685,0.027913077674481934
GZMB,0.07266424333625772,,-0.03591151675675539,-0.020276821480968057,-0.04979011212700017,0.0873941898080211,,0.03195218840583465,-0.01757003746122136,-0.042689957046253044,,,,,,0.0048560795992964164,,0.04066993664172793,,0.08675214946420651,-0.07556997958501203
PROC,0.042936278602109405,0.036889188555815994,0.025712090030712443,-0.022024525004074934,-0.023974040974029043,0.06965715914639754,-0.03416818450384391,-0.031992707621730905,-0.02186361581756643,-0.021257055858753145,0.015854689002252308,-0.031227913778280356,0.04415575498556105,-0.061026285177722496,0.04374396519282624,0.03960800220910403,-0.00905559778489181,0.11179289950626435,-0.005944828824230716,-0.026009925424249576,0.0036797525953700732
TNFSF11,,,-0.01776413385574394,,,,,,,,,-0.026960527561118566,,,,-0.026462023056302394,,,,0.1526980051649993,0.03370353654371471
AGT,-0.010166851564932392,-0.0013448889940043006,0.020505660652220266,-0.06129128005274499,0.1132357393334226,-0.0466302040998636,0.10184655259084753,0.05589569215664772,0.031081805229709956,-0.07825242837428764,0.013970613792110427,0.09506063485697419,-0.021163401648790166,-0.07076621808094596,0.028764208761252446,-0.015457749466830139,-0.05436589276402769,-0.08581371496246001,0.03385945322707331,-0.04880899901767817,0.03270756151882334
PTHLH,0.0361963204559712,-0.06606585524182045,0.07693336719215747,-0.04278382854951305,-0.03280821033459827,-0.021037406513233964,-4.872758518736105e-05,-0.0029345877948010993,0.03654958933000453,0.008312747252451928,-0.015702605947947198,0.01425290949220952,0.04431215274260627,-0.07343933996291706,0.02304745745331958,0.004787946439180015,-0.03030398896840729,0.03362805817238654,-0.04838831576121126,0.06018420444016121,0.05126462715472594
