,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1
TSLP,-0.02717643346090199,0.00889420068070835,0.019275284159985966,0.06504458053385588,0.10288754780967242,0.05959558964711906,-0.014410582099471917,,-0.031099601184070597,0.014206754594759743,-0.005387808549115393
OSM,-0.025932111441997047,0.01004183094022163,0.006259239092933539,0.035429811525286015,0.03708488619596527,0.10804919339524943,-0.06211643027398143,0.05863604958593616,0.06132617332960649,-0.04494661158866128,0.10656210551767059
PRND,0.07667724554103723,,-0.007750814933073046,,,-0.021621017196752294,,-0.014351597541463595,,,-0.01293237760942394
SLPI,0.07938174287170939,0.03549585692390381,0.094280075109622,-0.02456378591677983,0.14113011960748756,0.10986866526934126,-0.04385726170747362,0.11790567856551391,0.0977049615619311,-0.03214133548200709,0.04129403567099989
AFDN,0.04425603800614706,-0.0709429280585177,-0.015079876668709304,0.05063390427513644,0.006339780800003811,0.0821429512862483,0.009878462955122125,-0.013259881819751478,0.025235530356940827,-0.013128758586877532,-0.05833304078888141
KISS1,,,,-0.07879877345957816,-0.016597923851427027,,-0.015885064844202233,,0.006522654931782405,,
ULBP2,0.027088713817611607,0.013317139444260767,0.02646101277906954,0.018732613639746695,0.09151518496998495,0.042367402203138026,-0.03683808406312866,-0.014237890324345137,0.002592893114982438,-0.028979699021285284,0.02775152845905446
ICAM4,,,-0.020446237633513935,0.004720448825834732,-0.010328514199830344,,,,,,-0.025361907861651583
ANGPTL1,0.05090632378114745,-0.03711274476202175,-0.10437481939300818,-0.031100914173895447,0.021589846239693365,0.045577158155854,,0.0404183236521524,-0.03189401761123312,0.0058167680591864526,-0.037568406418020936
LTBP1,0.032245148807799245,-0.002671588438329658,-0.012940618131516148,-0.030713940322356532,0.036253292346438135,0.01376218495344236,-0.08841735601657323,0.01078973536762661,0.005547570622459964,-0.03167592284093361,0.001890477080804962
CD160,,,,0.01282200018757728,,,,,,,
NTN4,-0.023295552902425656,0.04891516931806283,-0.07794842355449601,0.027692296771514135,0.02734474126562785,0.05870003586039052,-0.007469682438223814,-0.03333244592169869,0.02996798787546179,-0.017645308319637978,0.03272069532173989
APP,-0.13671211646725986,-0.06838653598205861,-0.04760603278563234,-0.028298006660644588,-0.05662285043746163,-0.09698507061922507,-0.08624418779631367,-0.023280672471914694,-0.01704646279427189,0.016706449914321648,0.06091870547035327
RIMS2,-0.027579462363959525,-0.0050399386344083235,-0.031598434549605474,-0.05243048853015425,-0.014351408834496149,-0.0828759451462879,-0.04963966649673587,-0.024111151658923857,-0.012329450936703571,0.12741718754121745,0.03983803609601133
WNT7A,-0.028369375987976356,-0.10237717199497777,-0.008124612420038004,-0.046204790992404855,0.02563328260378459,0.017890889730072895,-0.04736041187171153,-0.013910685021906706,0.07046515837493358,-0.04314616064062842,-0.02484177098805407
GAST,,,,,,,,,,-0.02236261362272949,-0.029143976694082876
GPI,-0.11583896242370575,0.07050515744495292,0.07466707255036012,-0.0230795849410799,0.07146271349164245,-0.08363898387692596,0.07813443458123369,0.006835530225663734,0.039685867329242286,0.003323758192177332,-0.004098462267784187
IL1B,-0.034405375455355554,-0.05447193808714079,-0.018853913528075566,0.01602684672535746,-0.019021566864373937,0.03905345008754194,0.035594185413110685,-0.059012205157691754,0.056502241339727505,0.033630442671369706,0.05165049605398493
SFTPA2,,,,,,,,,0.025408715458938982,,
HAS2,0.02926763139173268,-0.04326920433089697,0.05905844047309464,-0.0644999769210498,0.0406765798948814,0.038166647402336794,-0.025528871769116983,-0.04317178925082398,-0.02929755613157673,0.00211312765939798,0.031760172345728116
IL11,,,0.013013247261774375,,-0.005556001278926616,-0.032957897801416614,-0.01436675170239587,,-0.01970050303312579,-0.023504751487382843,-0.03135605479586111
SEMA4B,-0.023338814321501936,-0.0426044349520949,-0.04304907402160767,-0.019228599182679707,-0.02639047335159855,0.10884977904825664,-0.11252833816620267,0.008687252238992752,0.020346813396720974,-0.009463100045383912,0.0505497688438697
FGF12,-0.11982610908788342,-0.0585535512205886,-0.0749629351249928,-0.05660749475534792,0.017097195169391274,-0.10256395520363883,0.0038267376904483953,0.06842701558466915,-0.0674839218101423,-0.02123505077176934,0.041254014129163644
CP,0.13887614226553235,0.02504206806318942,-0.014339730410624212,0.01735561786474326,-0.009916783908068128,0.13406007216637444,0.12115893158389701,0.05239760504760522,0.039491676437577276,0.022213119091319736,0.05942054976039133
NLGN3,-0.01460281993354344,-0.03334632164351989,-0.045055119279401507,0.02197888213161446,-0.1048005784391637,0.06229155967231286,-0.20205377524596255,-0.02133146702837294,0.005904212446926845,-0.02867527444583246,-0.0028274002594170246
GZMB,0.034147367221345676,,-0.009399686411380927,0.05458142465018651,-0.013126403303813074,,,,0.038463752542091,,0.029363160662340154
PROC,0.12205267980773304,0.05940884498655137,-0.007433596806581798,-0.03892800801199913,-0.013202953162888775,0.16198018407083845,-0.03925778061058262,-0.03807802405253014,0.006529185351879421,-0.024109923306673844,0.021387602101814986
TNFSF11,,,-0.02104598619148663,,,,,,0.15335696412550934,,0.05699417958349505
AGT,-0.1759392709069419,-0.09505175730410897,-0.09777209108129176,0.04477867793443824,-0.12797131755586827,0.1182928540758304,-0.1858363882735998,0.08370372498940243,0.08669894022301051,-0.0765389572543297,0.017916657827965584
PTHLH,0.028129604943215092,7.954717441941626e-05,-0.005907493594696172,-0.023904980422554997,0.05061315089175304,-0.0522866319908653,-0.038382423095309065,0.09141072226749512,-0.055791343183961145,-0.019415141452617708,0.034884513373540205
COL1A1,-0.03268604404689189,0.0913255449065435,-0.03699054612059937,-0.050077089731626646,-0.03729305876857152,0.12180784667369163,-0.062035498895794815,0.029146830772077047,0.05937428444292102,0.007955231327639088,-0.0010632406476342056
LAMB2,-0.013556620984475696,-0.04764577856104384,-0.06221659106792582,0.04240371672561202,-0.05830112641113421,0.08235406842413667,-0.14538871084452357,0.04983384873798878,0.039477732391639014,0.05295303797463758,0.0035814515897324354
DSC2,0.06771045902482918,0.04462585831750912,0.04653981761835548,0.026256217261378507,-0.02640291406732761,-0.012163489288575946,-0.04598308574142847,0.14007407138940536,-0.017857218674214716,-0.03753651389258441,-0.005471030638928351
WNT5B,-0.03296156292306883,-0.022888190366658193,-0.03595323366299687,0.04785576777352157,0.05605686015392479,-0.03584374381164767,-0.02330316631401432,0.14874132813783844,-0.05688985657547671,0.06414632512276765,0.011239971114091312
LEFTY1,-0.015062635463254214,,-0.04905601921852077,-0.03464180176311845,0.023086181707420196,0.007608752197696721,-0.04004156645228355,-0.03693072340673795,-0.014197222152709105,-0.031493296013850355,-0.003748620730410587
FGL1,,,0.023470358189421076,,0.04022468659435208,0.05871010602522756,,,-0.02646790823138254,0.0733987692015584,
CXCL5,0.16903173857432524,-0.026273694063752285,0.041581807137217874,-0.009180655189900086,-0.010328513074342766,-0.003050089036254699,-0.05446246315853351,,0.13417730133387973,0.03420692481086552,0.00884655816251019
S100A1,0.09834646298976843,-0.07499155180068666,-0.02345260757758731,-0.05626721860466795,-0.030177338993459178,-0.07904446413968813,0.14577653902740847,0.04869814327027752,-0.05838952962416264,0.0293993394874452,-0.03807311961971921
C4BPA,,,,,-0.018498793915746093,,,,,,-0.021284998279910556
NPTX1,-0.017774885206006178,-0.005799470518355564,-0.021424036082250866,-0.07007985949199015,0.00403837209811307,-0.08953688939500219,0.11091398546831319,-0.0025567759079120293,0.003154252324828402,-0.018559376627253526,
TGS1,0.008940250729896211,0.05245189537756652,0.025333331548169764,-0.048343019849150716,0.0019286725547984784,-0.0005911288470721841,-0.0003699839848202829,-0.011029696291278219,-0.011554573337642284,-0.005584955083995432,0.018698069440277545
SST,-0.02210724188876999,0.0389732157283808,0.018948012594661792,-0.04157308454623553,-0.023902793871414106,-0.09486762062045909,,,-0.029818690631982007,0.09431968274163714,
IL34,0.013103276784684731,-0.06609597962422892,-0.0112493950021223,-0.013871248613458018,0.05597021007799671,-0.05729409705023834,0.0287034983627428,0.04795687029024866,-0.022130065728425866,-0.02607925846880882,0.07014517138672818
DHH,,,,,,,,,0.02548633538857137,-0.0011551161034855833,0.04961375994316159
XCL2,0.1073523615885946,,-0.023565381836623902,,,,,,,,-0.022217629325777873
TF,0.14816631372808362,-0.0020378998230264596,0.04348539130716995,0.07820091672897472,0.020289000652639957,-0.06867638156009684,-0.04886559409617495,-0.09518626382831948,-0.06611705653997381,-0.05091153286984894,0.04563024876619567
IL33,-0.08142498252177417,-0.03223677851044367,-0.018339296720093202,0.04992127267382405,-0.06418320687847165,0.09222122020521235,-0.019903346520068116,0.01975105094682772,0.010390221219165587,0.019767086223360316,-0.01325301031911893
RBP4,,0.04008958789379525,-0.041418231948896295,-0.04271557179622311,0.07377891697372711,-0.07894703670107307,-0.006801154145142708,0.03838634948577015,-0.05020048773785044,-0.024599106563009464,-0.03924722911521975
CCL19,,,,-0.02287231443248022,,,,0.012528869575360748,,,0.0638628665383819
CCL20,,-0.024280838482253445,0.08072660988924868,-0.033167775771268275,-0.02583106779206511,-0.019707601342456724,-0.02019626088055403,,0.05224259209078422,-0.02066815495695695,0.06040837660583681
NAMPT,0.11183147138013318,0.0727670151066751,0.05829677032702389,0.022866192453202396,0.11920880286615668,0.12193133309729516,-0.024534010273550066,0.03493518128775147,0.13588696227737998,-0.0408350523772789,0.007794532149951421
