,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
OMG,0.04521326499092604,0.004849971093972294,-0.015308705525107774,0.03321757822559035,0.007158069640774805,0.023238241939926216,-0.006057153414616302,0.003033151919786601,-0.013612933740684379,-0.005516408859124951,-0.04760581714794648,0.04378376037547687,-0.04898138765749503,-0.035684104252685075,0.0449020562913137,0.03489576704472489,-0.040541845758463486,0.03788302076189384,0.14910239759237148,-0.005736824884683857,-0.05780382486556207
CXCL3,0.014098504584374881,-0.017179605743566563,-0.058793239258347806,0.006715824924126138,,0.005507740347038481,-0.012031757921430894,-0.034181162534357844,0.02370937570758285,0.17857043743974443,0.08203126438355293,0.023581501615540804,,,0.02159032029811985,0.043393788461313774,0.02850286429451024,-0.04721887673149625,-0.047857159215389085,-0.024238359480042347,
CXCL10,-0.030464151203631964,0.008654138947649336,-0.001335412509521866,0.04046897102800092,0.10374470115933625,0.06724206717578261,-0.002466904411578178,0.028681781795901362,-0.018549016749245507,0.04899023623789069,0.00625094603666462,-0.05281704463529623,0.09731287516283262,0.05367349712496572,0.022400815820220084,-0.003272150135699036,-0.027495996442431787,-0.02438039367039523,0.05563588908790083,0.03450639770674875,
RSPO3,,0.08741109280592775,0.10855706443369034,0.20385885545943028,0.10644319995526828,-0.022318834787186388,-0.02921676095330052,-0.007710232567957535,,-0.012900582616851187,,,,,-0.02561670751974921,-0.024064874599247523,,0.027984352908268527,-0.021173124427166578,-0.0015622410475302458,0.014537900483052944
CORT,-0.02742949429560139,0.03249399595579237,0.04300565629585839,0.06669023978436261,-0.0073448635509321125,0.01667918188618018,0.03902413221740537,-0.03918352060730241,,0.05343835537843203,,,,,0.02557563682338662,0.11433496416325908,,0.06522582294391265,,,-0.029197740220910626
NCAN,-0.040103445006589085,-0.03130692428292136,-0.031406187135724496,0.08255275095380633,-0.014254974750872267,-0.023631766315455056,0.033065215122552935,-0.09106897607152505,,-0.013504529058879035,-0.05218688796258833,0.06733195305733093,-0.025660616320687106,-0.07127278402477374,0.023576690376561384,0.01512146225720691,-0.020551327407588166,0.04691722298814182,0.05122168267422366,-0.0033043084594523713,-0.02944225806343767
PRG4,-0.007411182614170419,-0.015653711050787555,-0.01597485811910966,0.006192462636877358,,0.03948945925156392,,,,-0.015082913624073224,,,,,0.006372559594395191,0.10708006437160722,,-0.03173775064688808,-0.020907182909075554,0.004836722096217907,
ZG16B,,0.028306827389161383,0.012440467394026917,,,-0.010095674156632758,,,-0.008519771570391818,,,,,-0.022775870014683976,,,,,0.06756203463834967,0.04806270913365105,
TGM2,0.0196214154120701,0.015822073967350095,-0.023839619535474567,-0.052079242083039004,0.05717277003328543,0.08577149557420513,-0.037717256141402505,0.0028619079809904936,0.03075997463296123,0.005357544761196757,0.03666821479733175,-0.025904919922876735,-0.09080094174929636,0.09707054872277493,0.0590819924576756,0.016990672195701564,-0.002577252383584014,-0.03841103391026091,-0.008059061730354049,0.088370317066396,0.061020048121904
VEGFC,0.05830838454424117,-0.015141476123946495,0.08708873273856058,0.004747359809479529,0.018090680470217474,0.014833945279142677,0.020746733299451408,-0.008259458931387397,-0.04769593806305386,-0.015392714556242365,0.002545627374538079,-0.026157235132962402,-0.02403291899713121,-0.0295220508961282,-0.013288586498526208,0.04114422186401255,-0.02692051232902755,-0.022241133070916692,0.005464236610780729,0.06241063003774464,
WNT6,-0.016509351155872657,-0.029827369013738954,-0.022095285747213814,-0.02224422837922049,0.024944766749790077,-0.009870581447709248,,,0.06940190711493621,-0.013433983979914332,,0.057364037725161424,,0.07904048024045982,-0.01087427295214153,0.1109704738965037,,-0.04126933478126592,-0.031884159509545366,-0.0230494898960806,
NRG4,-0.02538713797220449,0.0027131315705617937,-0.0194421331147889,0.008669125578749552,0.03234936746717557,-0.005416086046106277,0.03106698084182456,-0.03056665583951164,,-0.01795739692384796,,,-0.03304085126140375,,,,0.07074528287160066,0.0528692263839448,-0.0017731710015345464,-0.03466289749763286,
PMCH,,0.051052306860394095,-0.015986037327992433,,,-0.014777270771905965,,,,,,,,,0.004021004527002101,0.04131692033446461,,0.02468556059169264,0.0712582478640404,-0.0443908288382775,
COL9A1,-0.010415750067226134,-0.04439633478546703,0.03912002334902283,-0.016399124795225647,-0.0012988883640781233,0.035917147676769276,-0.023824365088035676,-0.02394419565710273,,-0.003170560469498778,-0.036925544664635886,-0.027841002840700534,0.04293546755057058,-0.026905043342443872,-0.010366490326185977,0.032961558881887947,0.024033022964340057,-0.04283614211140412,0.006941892025107784,0.04867261001752869,-0.01514267850265783
GDF11,-0.005942898805039768,0.014603645258287615,0.004776290234680319,0.02277527288262528,0.003442624726729511,0.07618148044810939,0.017765531143836392,0.02173223566406195,0.016903985466272527,-0.058054533434209764,0.1194276903062454,0.004879269256062515,-0.0006441464713442171,0.03942167616448852,0.015030328684209369,0.051213060599727175,-0.0243695919755027,-0.04094275117530565,0.08052529579978249,-0.04733167873080512,0.09580113732600118
RAET1E,,,,,,,,,,,,,,,,,,,0.06757435481363408,,
IL24,,,,,,,,,-0.015291581787227448,,,,,,-0.03385888575631474,0.03626496736107286,,,,0.04955421235867203,
SORBS1,-0.06913947624951472,0.041036954697598944,0.013520630753409073,0.04183742288573923,-0.01199409817618995,-0.026041154888055217,0.023279271389043052,0.01598275350266855,0.06304455690021804,0.07321387330941356,0.013726804971914275,0.03389577108444215,-0.05038451514756305,-0.02314272334426381,0.02869717320083777,-0.012300344124345443,0.0842488557944061,-0.03376015095033487,0.018184365541879223,0.02263293493621271,0.03377593693457568
DLL1,-0.052615848518200815,0.07314217353547035,-0.07597179991353994,0.057905123630218575,0.010840890692781399,-0.02919758159074376,-0.019132530686623565,0.041910524075827085,0.015330816402337038,-0.022981221861426617,0.07451921264093339,-0.06821835380219494,0.042542011666792,0.011529613492792502,0.0645228348256137,0.023201150037992307,0.025994107520036624,0.038625169289545964,0.0519122282911605,0.04384227924594055,-0.0007099284863182954
TLN1,0.03548159695250428,0.03532245852970512,-0.04085282476492921,-0.07064792317061315,-0.004590904498447082,0.016963882814375567,-0.03246233044711927,0.04036544064439217,0.009811759715535374,0.024582854753106873,0.06198287514241299,-0.0314943973661305,0.09054260119299903,0.1301146468880576,-0.013777911801371634,0.028725290364744506,0.04488194518356329,0.028081613244737104,0.013976551657932653,0.08691733846461834,0.02052775526948409
COL2A1,-0.025985407504413742,-0.031951139166941894,,-0.014418620158293349,-0.01868107302922273,,,,,-0.012532996588015056,,,,,0.007347140263243866,0.0234390381927144,,-0.0026053889697637625,0.009942390471238726,-0.014993255507070672,
SHH,,,0.05348752143839524,0.027901090881886106,-0.0015754694984786346,0.02138635918925087,-0.012913397643458445,,,-0.011961400408075255,-0.017991582138470637,-0.0479950018062158,,,0.06012184438043705,0.05768940008230966,0.045564509545727064,-0.008209499753902188,-0.025552981897098925,-0.030492123772665698,
PON2,0.03494806244376611,-0.015117861381422498,-0.0004170575431635017,-0.026148500428266115,-0.031243765057469623,-0.03142676759012634,0.04522070051247012,0.04059813379230118,0.06662420063294838,0.010481343716812126,0.08759542851028258,0.07126411928012716,-0.0781897832980716,-0.06626113823038275,0.13782057923096042,0.09832626823352526,0.01896343296368754,-0.002145893835390319,0.06022750435478655,-0.02852281554711982,-0.03281592164887733
ICAM5,-0.013683625798336011,-0.049824643179049354,-0.003144331022174821,0.1062199010025558,0.010883623183944969,-0.014685597013456805,0.07221613105042882,-0.03399319507210278,-0.014475361018764293,-0.023359968878323926,,,,,0.02588331609749132,0.05508639268410259,,-0.003981322317137526,0.038522235097642514,0.027542668983256833,0.007777040412465714
HPX,-0.011182961521583556,-0.03865829343711907,-0.03265971105816264,0.03925733998297571,-0.017243396656605688,-0.019812134824008974,0.16298806257512238,,-0.015350645361506945,-0.030403492561388357,0.08841950400358262,0.1333352774093644,-0.06714873176979223,0.039293062442979344,0.04018030273815022,0.0019596649709704974,0.04035591439051105,0.07119221209976105,-0.01442360169423535,0.03834140777103232,
SFRP2,0.01893271439534349,0.03380495274048396,-0.01890617100139635,,-0.01315588878647106,-0.016512118806381853,0.01671222651027287,-0.011845669686086923,-0.015091440510259437,-0.009316469856026374,-0.0159115636616043,0.0020624240415659688,,0.09022145087803861,0.08515973920040677,0.07944727755032663,0.006075333941681004,-0.010227625013425673,-0.004676625022153516,0.04269824076706871,0.061843282162290944
CFC1,,,,,0.12892781804479303,-0.01270550205232922,,-0.024941336820562415,,,,,,,,,,,,0.004680273367164167,
CD70,,0.04187100270661418,-0.0321351113688975,,,-0.023700209933489324,,,0.02897160700488058,,,,-0.056019312702542894,,0.1078217000211404,0.006790348920734309,,-0.05333075967223217,0.044795184790756164,0.11597217560589654,
HP,-0.010882346844682807,0.044889846671276226,-0.023528059728985733,-0.04591337834211933,,0.019686134878061406,0.01231748279822842,0.002870587691143776,,-0.041780555077983256,-0.00031544026228331226,0.05557235975260745,0.009747628960153121,-0.06765472886418272,0.04797718429591066,0.04492608356252727,-0.0276855326933248,-0.07496856906121972,-0.031672681897381115,-0.014624185805750431,
CXCL2,0.015891442682030826,-0.020927357490455278,0.03574886780023778,-0.07001183543471516,-0.026650416009721,0.03429767020088676,-0.015630375394783194,0.035666061778665166,0.06337373829804897,-0.023674486264276373,-0.03101490659973008,-0.007569253787996153,0.024749678596209728,,0.11326378904811178,0.05850158470812138,-0.03352547874078392,-0.05222331763314806,-0.0855544915505299,0.10203147869422047,0.05935556445917326
NPPB,,0.04876742847333639,0.005767796388240737,,,-0.01112545431311754,,,,-0.015392715675798635,,,,,0.051204995438355556,-0.04512956979728978,,-0.024556938984597987,-0.02147777908297257,,
CCK,-0.06909837196652681,-0.02328602578163952,-0.0050014533204985,0.12971670762316898,0.027321708337016033,-0.04978129476063195,0.005739124673416816,-0.009138176195944037,,-0.02703360410932212,0.10584872799471381,,,-0.028347385350607324,-0.005301678027475514,0.059949157063102596,0.015358590949781084,0.013211240945351366,-0.012741127312445191,-0.0591988614540441,0.1429177858313601
SEMA6A,-0.008189254471350558,0.027942761567622734,-0.044117994007666465,0.014799402158915665,0.003912895603909203,0.007381713081870122,-0.02994517855292037,0.06681396218079204,-0.033936781466090145,0.0519495619606444,0.05092485589452203,-0.012913964087562832,0.04870510407849361,-0.06623248958935685,0.01641462089865498,-0.013450758584996298,0.013748791042571245,0.011004317644142583,0.022391539505155333,-0.007288494001340445,0.014381860015886932
IRAK4,-0.005769698798849343,0.020345648249775524,0.0003778936525515353,-0.02548655619289125,-0.044463707659932544,0.05156357432805954,-0.012832324860327773,0.02002993827996855,0.022795519765683787,0.053566217161712316,0.0458474691969956,-0.03603483036153351,0.03655732136025096,0.028695791603391134,0.038176628084511145,0.024978711272677742,0.040710189869286977,-0.02809254646455451,0.0315124079482792,0.047291421172858665,-0.036221781606114
GSTP1,-0.030154759683032755,0.006573318472591432,0.029457863596533053,-0.08130447974867977,-0.01907312664033252,0.0488559509012684,-0.015576597031921683,0.05203125680130196,-0.008147047612623153,0.04192719438321337,0.0041500904185438805,-0.06523368490353625,0.009405100232321906,0.0070109141379116995,0.049414852898451815,0.08415705688427713,-0.021405836586231804,0.027012439658641852,0.02393317948780841,0.024082561328879166,-0.08800492540683585
VCAM1,-0.005553227034326481,0.025051927379925586,0.071974513029289,-0.040567561997565775,-0.012801437076929809,0.02729259019619796,-0.00027158289842235445,0.047456370303672724,-0.09935328837290244,0.0006283869350006538,0.022752581472104922,0.02153328880103428,-0.00866282809249628,0.08789407948395737,0.10590180643952163,0.06525666536163442,-0.07831290939331999,0.0156725953886783,0.05022030548480457,-0.024035127713147714,0.021645182128765757
NXPH3,-0.003190132536450947,0.016156316114635118,-0.01741517037459139,0.04536490306174183,0.0363562622380143,0.05304326268375383,0.007448821642691976,-0.03711657404863804,-0.0014464244673047305,0.0229076395725385,0.025923959871383767,0.030412615643394432,0.008168303931224963,0.06359912931344637,0.07098141475021764,-0.022521289288577388,0.023063441515845415,-0.05014899768102873,0.0801463969707953,0.0542642412168,0.09224181479748458
MTMR4,0.0551925985574038,-0.00873880524117996,0.012158629558279477,0.011274871304870756,0.07011332564886977,0.03728584415624942,-0.014327164173589025,0.007150327095898056,0.03457188540187234,0.0003967192243922081,0.06671427742034518,-0.03388569234812881,-0.024996282055026412,-0.005188223409280366,0.01832266312928347,0.017001102131437164,0.01654793839906247,-0.024140346627382087,0.07135292222432103,0.0877940428567046,-0.03667881761046172
LAMC2,-0.02318345133453749,-0.0187191438404879,-0.03710503295783305,,-0.02362624154187316,0.04451811846054313,,,0.01280986498014282,,,,0.04513627079531407,,-0.0004750364139563262,0.10833682337762378,0.1959251155958627,0.044363309771313024,0.00039524606690867644,-0.033379081020954555,
IL10,0.012131261575556171,0.0046243621025132565,-0.012865583269512948,-0.0446956194985942,,0.07314549147056207,,0.007376976503334411,-0.02488473453143339,-0.013778668922308081,-0.04779261687489718,0.0023091917401109104,0.029523269401592285,-0.0391914258390815,0.03159134828028325,0.08521052188521627,-0.020160141272468936,-0.057146673619289004,0.03699763392344234,0.03494142038583586,
SEMA4D,-0.021755506801485015,0.011026079709475133,-0.017685050449011547,0.027251827359154098,0.0198338552503876,0.05030803676844747,0.004529051309095595,0.002766617547551286,0.020345761880498067,0.0032141692210856197,-0.012240510337739811,0.003082208915153686,-0.07525234964897169,-0.07830762335445589,0.015079466031862627,0.026681585710045717,0.04781449341815622,0.05048240085989081,0.025813330194510837,0.005499531034475033,-0.05839137325966086
TRH,0.009561589315039008,0.07638865771815458,0.020651942691469614,0.011351700113776479,0.1413447438875321,0.02217517992276572,,-0.011163968980262028,,0.04955631066476949,0.013834174322521356,-0.07392265673808278,,,-0.029215670696112004,0.04686839128908795,0.05559232683286953,0.046644251950894174,0.09774758622156993,0.10908905904928667,
SEMA6D,-0.011405273983490206,0.015437856720580494,-0.046237774083777716,0.022449815497314243,0.010804112284657082,0.0007469708421097304,0.0180049354733256,-0.03965132685642206,-0.0012375458869315502,-0.004851633276051177,0.034114277928733734,0.023047855121870485,-0.012789109732402182,0.0009466946798658141,0.052087190089832806,0.055261927453983624,0.0073638355758970115,0.07500475806415176,0.0303223626432826,0.009360268826118517,-0.05779386630127085
CEL,,,,-0.015118443037641932,,,,,,,,-0.04058928787312326,-0.01726852906333699,0.014107063672011769,0.08769733233233289,0.0046500762614435165,0.04907688883389186,0.017808748729824107,-0.002537059086541073,-0.035660994181355855,
PDCD1LG2,0.05694587329990529,0.07777331835750269,0.007720276669465283,0.05263867374841653,-0.016591543897226817,-0.027837591739044962,0.016796221333757123,0.004958336076322584,-0.0325187319361282,-0.009356823568753829,0.051454044724742284,-0.04033826577450202,0.03667618263292425,0.01743460282618423,0.05058896024223898,0.06649103600363879,-0.0027899647465549414,0.031189941386549448,0.06003654787773862,0.03189830161999441,
SPINT1,-0.0358950536026424,0.047230538753466424,0.03655920592925126,-0.028266061138826126,-0.021460154374101884,-0.024331853219761775,0.045204757064525064,-0.0377210410399866,0.03777234406834876,0.012912106609849289,0.029588192517883534,-0.004559404503380241,0.005671999975334246,0.04202830237371097,0.07988281177902004,-0.03121820342492473,0.00821096210842459,-0.03362584150657876,0.026732781613828874,0.11280755754067953,
CTHRC1,-0.031568582688465706,0.07446960409934807,-0.009167511263096253,0.0457475887069215,0.021322657158180266,0.030563876680261177,-0.02921675760347116,0.0666263714981638,-0.07149413041035885,-0.01881356679036271,0.03639544668645203,0.027081089953144396,-0.08488893147378113,0.04892389239074923,0.0309318137281789,0.04495795292226032,-0.017972037930004316,-0.08844205141677562,0.027917959985564234,0.02235664035724433,-0.051677313912402094
PODXL,8.579816362718933e-05,0.055270133528369084,0.017846110147606987,-0.07763501662772167,0.04318116973519013,0.03333793656169426,0.02501793174562456,-0.08103021102664135,0.0652891964043833,0.008816518719589116,0.07975472268566086,0.03071111763598439,0.0573976704512289,0.10046860908147502,0.05182267171738338,-0.004060497744006593,0.040591824780515706,-0.0015455746892084786,0.033388776518615985,0.04669494902695792,0.12051892063117321
