,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
PRND,-0.018040795480990125,,,,,,-0.0404585112952373,
SLPI,0.07155239075734911,-0.05820260504209406,-0.00910129675566343,0.0373801087454713,0.01800012585911574,-0.06468026492505417,-0.009995146146152814,-0.12444190181125916
AFDN,0.06484400992864428,0.02917844790383129,0.03213032884605042,-0.06240180573898091,0.007039967513487301,0.05422067567549274,0.05135123870033832,0.004330635210539355
KISS1,,,0.06416737202273291,,0.04641489329676684,-0.022155277961861848,,
ULBP2,-0.01822809728337169,0.01076588261865452,-0.01205069947972114,0.013931481040451686,-0.11443987833729001,0.003187448650661711,0.01260299517969619,-0.017299505455166567
ICAM4,,0.09453664049862939,,,,,0.06917274401283734,0.017048191217228812
TDGF1,,-0.014451290733721096,,,,,,
ANGPTL1,0.07557728676086758,0.058837419009309666,0.00024913436427409107,-0.03279471258573342,,0.15836119083015637,-0.013892142494046258,0.26115506534702343
LTBP1,0.02838256343587009,-0.04852578277174587,0.09605586258726105,0.03909660978171343,-0.04424735835422457,0.07336133980168158,0.016887795659091046,0.008427218206650235
NTN4,0.05833523954809472,-0.03851679836889129,-0.050191226717144294,-0.05783670573616785,0.0792002233133272,0.07466324344911572,0.03529383164986847,-0.021061271492333156
APP,-0.09495687030240867,-0.09345067066381012,-0.03611042101039254,-0.007265108336710475,0.01640852931547378,-0.0006971484430025879,-0.031112519064588888,-0.14755916554743934
RIMS2,-0.06915252705605929,-0.055673539213882475,-0.02631793431394879,0.1214637653719103,-0.04829692663432758,0.03233092193025996,0.008941758424437044,-0.06043976505528982
WNT7A,0.015958692975239316,0.004661573167183753,-0.0076938333060623644,-0.008335632832476262,0.05394643240661953,0.004989626343055851,0.140987534767404,0.09854032627365422
GAST,,,,,,,-0.0010465410786107345,0.11028871642787763
GPI,-0.06211564793847809,-0.02751317372201042,-0.03481287675290796,0.013383976450711484,-0.0287967286939307,-0.09318049319524463,0.0020189186358046517,-0.015077518260925281
IL1B,0.040101346502492065,0.05729793337375728,0.05897616282678981,0.09055402529787109,0.026534378006196943,-0.04361273056731342,0.03642627172149177,0.10676039261006602
SFTPA2,,,-0.01618072466367656,,,0.09328766319355099,,-0.020964368032877066
HAS2,0.006198744978629451,0.032452744922964856,0.03441608722464478,0.04201207586594672,-0.03587515139794325,-0.04030421831598783,-0.00041753995508297725,-0.06227010552549401
IL11,-0.027500403348647468,0.044996343860789385,-0.018172753729071504,0.197054893213828,-0.06335991282469902,-0.05728915868262647,0.05659640769990067,0.06739116775400315
SEMA4B,0.022066503351793637,0.03355643877963721,-0.007666301677574658,0.08121481572164559,-0.013982602744142517,-0.06677255644379107,0.04177416735138551,0.0017230049398887057
FGF12,-0.04767829524850702,-0.044712552855928775,-0.031576635014835784,0.10256870983899553,0.016096175241818257,0.027150133308040496,0.026252997492147722,-0.06889321062347353
CP,0.02771361129104842,-0.09584085462638961,0.0585975623765429,-0.06675146697871283,-0.0752896161307711,-0.04940556182660478,-0.02169072608633054,-0.14683079448254413
NLGN3,0.07071910076705248,0.05947288231006106,0.07349574253918152,0.07871981137223638,-0.030485904780015286,0.0842252759672348,0.12339271855071758,0.09973509481066938
GZMB,,-0.03280898978517151,,,,-0.022602692292166233,-0.01010127716455822,-0.1188542229101609
PROC,-0.01412002808395772,0.06263694107960778,0.0012391421535888026,-0.0036953560847528205,-0.0046526887873360664,0.09418310421241405,0.017942891455727052,-0.03162813806202103
TNFSF11,,,,0.02790781126413853,,0.09961691045159084,-0.04791530953055491,-0.02186038965170104
AGT,0.05547616309852869,-0.09404848609294687,0.13412277590493124,0.10280256328692111,-0.06671356694248083,-0.06751205822436958,0.17685965798260192,0.14574657331182914
PTHLH,-0.017915723118969995,0.01823768038703452,-0.03145950953384246,0.15741912217596818,-0.003616520164134163,0.04875085017005997,0.016560829761399932,0.006912576523894894
COL1A1,0.0318795091711119,0.12582207309863405,-0.01597454746548165,0.05286817065081255,0.08473435237375353,-0.04477305979747722,-0.1194676420483497,-0.017127171933730513
LAMB2,0.08148648073806247,0.07063890404700808,0.10150150142145978,0.09225929509166353,-0.13356012561486072,0.011094564775667394,-0.002419012236266093,0.106617057090229
DSC2,0.01785013008677641,-0.033187216593287126,-0.013816340279908582,-0.05176028707781961,-0.0030922251222410186,-0.0002568478943030838,0.0377302275334322,0.05441883446240616
WNT5B,0.022232576317272587,0.04247165377144404,-0.03591754471101499,0.06292949878752054,-0.03009340861279327,0.02100422289156646,0.03571759236175459,-0.04130400970245284
LEFTY1,-0.03003068368188668,-0.01716595297721931,-0.028368823002761872,0.032356535316082506,-0.017976434400607234,0.004040366209243255,0.019608063663307182,-0.033477138525831604
FGL1,-0.022820650904565948,,-0.018639027431001154,,,0.0580988727379976,,0.047292022841778414
CXCL5,0.13794494291525017,-0.017605532760660923,,-0.04007095643780812,-0.10628551246501731,-0.07805431575632892,-0.009953285764468437,-0.003221188877182093
S100A1,-0.07357391426135604,-0.05881339956226783,-0.012651986518408624,-0.10756336432157453,-0.09476399751390087,0.04776836598830475,0.09521388259449386,0.025258455017453003
C4BPA,,0.004823347713446478,,-0.030506145623837466,,,-0.031102462521094713,
NPTX1,-0.055121605918804065,-0.06535578334110252,-0.039361940764843346,0.04772969055146933,-0.032147074193070856,-0.050468321515215964,,-0.1516728394387218
TGS1,0.054764891088492265,0.04528183959954614,0.04757255683193359,-0.07676595248941456,0.043994525411008234,0.01429161438394152,0.016065871231398535,0.010917431894589687
SST,-0.08318589117807675,-0.07101541809690975,-0.030207541964588868,,,0.00036946711035382114,,-0.038031364531812606
IL34,0.0105847029318852,-0.03429105782268551,-0.02689751417997082,0.13720435928726432,-0.0030113144030635684,0.061389955524694374,0.013152897851077566,-0.04310589920194522
DHH,,,,0.0593897310355838,,0.04616512410637729,-0.04593469957061177,
XCL2,,-0.02247421661123755,,,,,0.023734179913786364,-0.005230363952571197
RSPO1,,,0.040431813696568085,,,,,
TF,-0.01182401715496927,-0.02078907170095051,0.07397675414671316,-0.1165852477436456,-0.00188764994951065,0.08806729256617915,0.021215277859459262,-0.12227845084483499
IL33,0.07764169529959122,-0.08656560023067386,0.047648927490915795,0.06485230919975628,-0.10693087320127351,0.09395355985658378,0.027730133199779024,-0.09107397631390347
RBP4,-0.06587420610202468,-0.057316524297842716,-0.04631678275826307,0.05002119571313576,-0.0619974825903646,0.04430350407599479,0.06714275031098214,-0.09820510244200986
CCL19,,-0.013368482602685472,,,,,-0.017602166451627793,-0.01663026142199839
CCL20,-0.016444221934828956,0.04747803666538616,-0.016953946663992706,,0.07314984737048322,-0.06279264055739545,-0.04101364869457468,-0.0012676152837322557
NAMPT,0.029134010253613844,0.007957059050498259,0.05711554443110025,0.06382251423514775,0.006262294582587843,-0.15495683394321497,-0.07172090597011643,-0.09185577374997153
