,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FBN1,0.03870338838013702,0.013261494271995961,0.0077616271841963146,0.0033018839511805283,0.02576489613355837,-0.04577072007422635,-0.03237428202830235,0.0016365492481300703,-0.0036048870865321965,-0.05958243836438602,-0.10114611544713781,0.05277007388322854,0.05816150123056432,0.005766744333459376,-0.10345323405574368,-0.03861255838100229,-0.026166041042241208,-0.01604071849020841
TCTN1,-0.09537542420980542,-0.029560307026695494,-0.029237571482185698,0.03678887875676273,-0.019322713298149583,-0.027233506270004978,-0.09183101197628588,0.004419042960715003,-0.08941327727090047,-0.025735195944428396,-0.09493239074626302,0.03592668745163584,0.11791097586510295,0.04432423964536729,0.08409988047735596,0.007819656345222968,-0.01738191449751361,0.013225743764457986
NCR3LG1,,,,,,,,,,,,0.02175162122311355,0.022470324385343857,-0.030863494735758674,0.11441225809108954,,0.012707838733419248,
BMP7,-0.05028674175918772,0.13457380512530448,0.015934676383881397,0.041893175020815396,-0.007379034846223627,0.024914483232216324,-0.03307137604170237,-0.023575939556966238,-0.055599624635640874,-0.03759754159748189,-0.14938878728483107,0.07520575573656689,-0.02387532991263987,-0.05063628131041396,-0.06395844257417282,0.014651185387679311,-0.040302592397097096,-0.08889000963536191
NLGN2,0.0963354185130074,0.0607074360249429,2.8215024701122732e-06,0.006227960532393337,0.0029529295303826393,0.024387445522284962,0.055335287448691275,-0.024617737238586762,0.02751088172745036,0.07274760498496458,0.018541296804821385,0.19712640478645857,0.09287263994862328,-0.027276961853913,0.07592067451263657,-0.014315635224339672,0.0009900427174032906,0.04633591739620208
CCL25,,-0.005830370252164515,,-0.009335501850547212,,,-0.03893763920798292,,,,-0.039335066744675275,0.11294796118692323,0.09108785877221734,,0.08465988178223993,-0.021101979878059035,0.022040863663984722,
NPNT,0.1023285023731641,-0.026285805733437785,0.020316261639487687,0.003935966354460081,-0.011332191575405519,0.07990199076852371,-0.07830569404553064,-0.054802455041655866,-0.0374626105201747,0.01593476854635332,-0.2142088859895334,0.036449761961167323,0.1389515807292562,0.009646249098653881,0.036347833942989134,-0.003328536447965464,-0.006730327850027138,-0.02014694411620899
KITLG,0.03522626822994144,0.06838072313181912,-0.02573824363119681,0.04021664078298898,0.06219088578339597,0.09409432415867705,-0.00965943333360391,0.026095010489109522,0.010507210559105359,0.04203110004367405,0.1660082967996721,0.02769952139848703,0.04456635095564735,-0.0193163645844334,-0.03504094830811078,0.027199906339017796,-0.028678104351658632,0.07768314568684845
MADCAM1,-0.02681886347032782,0.041085551256392946,0.08293805113002656,0.016579947970259974,0.06398917710429641,-0.025019337979577408,-0.033913600207971566,0.03814026158946897,0.023790984409268683,0.046507796686017414,0.022460354815538788,0.12391853902739443,-0.02747289300273537,0.008000001801464412,-0.04386403072409216,0.14631652703529133,-0.006536126274008189,
F12,-0.015609302235982732,0.027927954306546883,0.030355776159567124,-0.02391324587922767,0.17626813934955232,0.033964130645671387,0.11955343992091698,-0.006247988054551998,0.031188771584003638,0.12181572664493118,0.05559698984240973,0.12570596657326932,0.19104063248011804,-0.0012883229008847832,0.06407600019703034,0.0645521666583556,-0.004636353185864547,0.13047363901563025
S100B,0.06987730312887064,0.17279450032241497,0.10885564903263978,0.03354705322479861,0.040157571798714195,-0.047430994583316115,-0.0904165192015301,-0.03323074174855424,-0.008357563651787527,-0.17854680669872802,0.23253454955600816,0.19124246442605108,0.30287303328347476,-0.0032015944164750366,-0.014666730879769085,0.025397026059656002,-0.027324187098482593,-0.09304203495414073
IL27,,-0.031507743922924984,,0.005691691424078761,-0.023119473981919377,,,0.05917822962983139,,,,,0.0515414603990178,,0.015315125152795045,-0.0242984837397312,0.05127659308588209,
CD99,-0.14326917054657115,-0.036982246438419755,-0.049416718624976735,0.017144111491608317,-0.15189150877383514,-0.10150472109393974,-0.09782694644618062,-0.0037168341691025605,-0.1172344695972376,-0.2439879905499728,-0.29680275377735177,0.12208467409612994,0.17562875661725935,0.014472560765100638,-0.06787775419668483,-0.008426019033115927,-0.011280427354390086,-0.14852256640308015
PDGFB,0.05638266090085269,0.038118097909054606,-0.04373937542616194,0.02729515591052203,0.005918675769630109,0.025981238125138036,0.011968291601712288,0.01889713263665366,-0.020119817140916325,0.02301330685486243,0.0916670510116487,0.031935263045711856,0.07414452412263658,-0.006538876500346544,0.019509790591886303,-0.013216534512781727,0.058306508514535074,0.018171645342286432
CLEC2D,0.01837793789519805,0.03182220545043352,-0.05194423643275387,0.08857065190819996,-0.04847470812434379,-0.029304394283681177,0.0016922260283530244,0.06702405816917428,-0.015382013099406379,-0.07415749601602845,-0.0839270133957753,0.013853563920750616,0.1351275037862927,0.06702599137176649,-0.07928617832668537,0.0004072486002431571,-0.036603482559521144,0.02168764836320904
F8,-0.04988683921783778,0.027550630139045094,-0.025292690320170508,-0.02470316237814483,0.01021963025260692,0.019209809316939358,-0.03860236888034417,0.012913042422519103,-0.03506355995397059,0.08498856001286505,-0.02909947735351304,0.05717278279076607,0.154767232502207,0.0005731027758912511,0.04305669672026124,0.09140618534923121,-0.031866502538022555,-0.023835279658678234
C3,0.07083481386972477,-0.012341303766939775,0.000993560186864112,0.026206001055490494,-0.030879238593009513,-0.026082751898708637,-0.08432197764567893,0.07909644862093063,-0.09196873199925164,-0.3169993659221859,-0.18240096859784583,-0.06437128854371944,0.056439613774399426,0.05991414406195477,0.03209113643956056,0.0023185994010880323,0.0916109688761761,-0.20295183086445762
DLK2,0.057941030173169206,-0.0016693223679947378,-0.01870119796660886,0.04221522465262963,0.030048950334442683,-0.010405532270772842,0.06755637265865756,0.06492125487027917,-0.01097065470629079,0.09137386388234535,0.07604036222554937,0.11216570702088915,0.11413523429183876,0.08063209160097455,0.07019111535128912,0.012237395738595823,0.07612385709521717,0.07081385821310132
TSLP,-0.04561613557666329,-0.05965854073716829,-0.017052927722807507,-0.034087234610680285,-0.056887607106642535,-0.017527210831426384,-0.08570378883769351,0.021117112635184072,0.0033865881095602097,-0.026373315384553498,-0.02912340882784391,-0.02913442028109137,0.06577770627860458,-0.054958653549256914,0.07941409612636807,0.05348266021248884,-0.03767520773912022,0.007490157923964869
OSM,-0.043057206660692425,-0.021682401954925955,0.028268424674484767,-0.01457538439831167,-0.08862038892022549,-0.06687460414613486,-0.03722357093913025,0.03833918049812986,,-0.16643595301117883,-0.06356941187177273,0.015953055390146412,0.008132232326919349,0.05720735516180161,-0.02668249847869508,0.0058379312666518215,-0.004039457170259992,0.0633608193303511
PRND,,-0.04003585117299777,,,,,-0.033891914373249406,,,,,,,,,-0.017729326350264196,,
SLPI,-0.15578930354658538,-0.08337308446245144,0.017953542463120652,-0.026556461862045622,-0.027511533329006136,-0.0349386135119597,-0.06283848165065126,0.046462583119153814,-0.0059463356385302145,-0.08218909803813504,-0.02264166906721635,-0.11371842997337536,-0.15162539557950527,-0.003430356176903401,-0.08534978096637778,-0.00968268666813051,0.10097369791679792,
AFDN,0.0352364367899441,0.07864963477214888,-0.016924202931613973,0.007124749704769675,0.021103411187826823,0.03563539199496154,-0.05138302673151473,-0.02187695858511297,-0.04447226687876027,0.13790073382087512,-0.09845014846216363,0.09508714130354413,0.01658500624030906,-0.0840165015331304,0.13896806003493223,-0.03493728869325122,0.04816283533645314,0.020843252673103694
KISS1,,,0.011630788501051223,0.019545135189407873,,,,,,,-0.011927266293434742,0.0628203782014426,0.1210092845548751,,0.0004104795669020406,,,
ULBP2,-0.017975019774677407,-0.020806567631335825,-0.009949756772671079,0.013224961952851522,0.18103127080354112,0.001530432715123053,-0.03895206327088043,-0.009694517447382067,0.08930112069275893,0.06876849449162613,0.04939367234321266,0.08391931721909646,0.17118752864363,-0.03535598731022107,0.10520518148131466,0.031185157347330992,0.06024100526609638,
ICAM4,,-0.005109592883703058,-0.024776263962816673,0.026988294475449936,-0.020144358871823448,,,-0.036914770879402106,,,,,0.04553272884967168,,,-0.01623997709096217,0.008800158387820589,
TDGF1,,,,,,-0.007482904370480829,,-0.0068976786411943155,-0.016763362910001852,0.02606325241174596,,,,,,,,
ANGPTL1,-0.04875924747076638,0.021056400007120387,0.014443835574983396,0.03793860562277583,-0.00307398495758624,-0.03249245373035988,-0.03843407889930243,-0.02750278653738397,-0.04107560006345912,-0.0025654523201970553,0.08089771470653905,0.11009625465904048,0.14287395688967605,-0.024590905701449624,0.013280342309832164,0.02882497662887288,0.010251860705781525,0.05906774624497467
LTBP1,0.010476117273570153,-0.052461824265524565,-0.047946732541095716,-0.0016087471669096937,0.00023164352185995506,0.05624845687293873,-0.03518885259779323,0.0006426853480986766,-0.02406039358573527,-0.04599490852618553,-0.10232841639021695,0.008354144962593506,0.014010984795694393,-0.021659685975340893,-0.06478605612045413,-0.02119092795538099,0.0006101589401935455,0.003775158928711956
CD160,,,-0.019366750814758332,,,,,,,,,,,,,,,
NTN4,0.03451227355028475,-0.0150374207634227,-0.03815909467866682,0.010611862825224833,0.05964964986643022,-0.05719547532227655,0.05959430436651446,0.060079569193059304,-0.00883970484697886,0.18822323651659117,0.07316223407435267,0.1890819047036413,0.19363221318777957,0.04292374521823045,-0.0066168201509636685,-0.00029416589775734366,0.050031152724227874,0.04238577799325139
APP,-0.01757072543539486,0.03091274614191304,0.0596347775273895,0.027934959254901356,0.08032227288158135,0.06856532985651366,0.06785628832894114,0.031563424099029076,0.045300748771974764,0.2542242304051501,0.13969399643202943,0.11096677269101746,-0.018243945596771064,0.03159991810883756,0.06928748676672485,-0.0474533026618243,0.17091936583440326,-0.03304290698897253
RIMS2,0.22333324836472795,-0.01133654833016863,0.0038697177246194655,-0.024880529310365315,0.20542996635903876,0.09099986977154907,0.08875778519897672,-0.042693935784996716,0.06412288412312274,0.20184276279772131,0.21090689349742414,0.12607082215128293,0.11200768557191869,0.01924190643494021,0.022111401595208375,-0.016749937349646613,0.11765335873171096,0.11613187614944147
WNT7A,0.05254843916394644,0.00024941751148650743,0.050236501266248165,-0.0007600119535911559,-0.035107658990996646,0.03465494028729534,-0.022856686468996995,-0.07057879699543289,0.04101844320800141,0.10445645402264703,-0.04433134132830136,0.07650572281984577,0.03404887435762292,-0.020997526913459495,0.05472544800524008,0.0024353474088304114,0.051739572921010654,0.02159267471763523
GAST,,,,,,,,,,,,,0.10253721701715385,-0.0356224092672078,,0.048523204347243276,-0.0549201871870023,
GPI,-0.03769877835160722,-0.07076606316336222,-0.022422910123316982,-0.10775781708384509,-0.09755703683257351,0.06794363157967968,0.05506647253977461,-0.014833730577476537,0.048419264993898294,0.3405883291337616,0.1067992169310105,-0.16613770383853219,-0.20200066638967606,-0.0069729568329453834,-0.036940377511928565,0.011642261967952611,-0.0073274768334162365,0.15830574892431828
IL1B,0.005988646877501187,-0.00900420289320667,0.04013240856889275,0.02373432410575812,-0.1026762529304669,-0.03083835197949692,-0.05960893392163944,0.0348970065860584,0.04565198452717462,-0.1706626789737155,-0.069732693416058,-0.07760244460267011,-0.0336486434380442,0.13189261792930343,-0.012883566058086653,0.0009390328706099313,-0.002773506853505117,-0.05631082847674527
SFTPA2,,,,,,,,,,,-0.0003982642087971111,0.1075029287911255,0.04946328907924616,,0.03807511992227951,,0.03034602900438545,
HAS2,-0.15072349327395276,-0.09200641568610429,0.06595107531206444,0.021613277507585005,-0.04376806622783149,-0.030086516610669006,-0.05007005403121868,0.02278176414213427,0.019857799029924246,-0.11336647362666902,-0.06238595575287439,-0.005929909652671255,0.010989740092288152,0.011556290822695972,-0.05217872747533484,0.037540852970285615,0.08582611054984497,
IL11,,0.020370270424714686,,0.05353562612739644,0.19099333141036082,-0.0583141485990833,0.06007990399119627,-0.0026101530075060943,,0.015536717346682688,-0.029609498856555932,-0.002910437437687375,0.0464040283692351,-0.03744177184890994,0.030395930558718906,-0.011014440217528218,-0.030161933740811532,
SEMA4B,0.05607442020001301,-0.013420330760696384,0.02049528825944233,0.032945446173381576,-0.05576501283160723,-0.036505413094189525,-0.07219315482250403,-0.035703012733791256,-0.042826865055319914,-0.04019380540109012,-0.05546478090168467,0.030427442302687933,-0.032528161310732356,-0.036789466323345475,-0.062061449610660124,0.03285449427997453,-0.005987049317045429,-0.06157757295753993
FGF12,0.14920486989974246,0.03285410054363119,-0.019610143748028247,-0.046504850508150786,0.014400262178165044,0.125000812431294,0.09696461829566022,0.03840067121056891,0.08256004094910126,0.25712312562627637,0.24100604352311997,0.1165453432501176,0.19617193148991321,0.05729461034603027,0.005574108866282217,0.017153816548686755,0.08920900130396986,0.19033451996508874
CP,0.005136091466938755,-0.0571575255480926,-0.008299921299053797,0.050601243101561826,-0.08971763943288122,-0.06843232327072846,-0.07566588837853176,0.0663431586628186,-0.06628274351034598,-0.2366744967325147,-0.0758963366596878,-0.0012067249801709684,-0.10020277488445277,0.05678186985771664,-0.010623136276924313,0.07114239799328084,0.054203798153183366,-0.024710216712470912
NLGN3,0.04690336640236145,0.1102722524051072,0.0570446813041292,0.01614249160921467,0.012497299011259061,-0.01811948774388286,-0.10539919860681328,0.006077121897966382,0.024980025356193602,0.054700532954805564,-0.11703987722641211,0.1661815576386879,0.19050768453885222,0.004577412697626665,0.07332860064297642,0.052327833182597434,0.07110610013499442,-0.02160178335785377
GZMB,,-0.0075062994665963945,-0.017052927722807507,-0.019090220509023207,-0.02872743426843387,0.012514259819956004,,-0.008480916793504118,-0.04380104144293514,0.01369732438372625,,-0.05805529925617292,-0.02213209413975325,,-0.025657609546129806,-0.002926064396604013,0.1308734526078636,
PROC,-0.025847659731508665,0.00648853808592178,-0.03480802496779908,0.008071343028319253,0.12288785067890934,0.0901625478092209,0.013591366944021918,0.029594306989642074,-0.025219255271390788,-0.014261737938919793,-0.048232054559371615,-0.029802471382885384,0.09180804714791163,-0.016011463720462818,0.029212579835120135,0.006244834147969258,-0.04862892988365334,
TNFSF11,,-0.04654308825810519,,,,,,,,,,0.02856936607839906,0.006696526702616074,,,-0.04113490885428822,-0.03383281605925715,
AGT,0.061355920172137916,0.07371176953428295,-0.007586994660221411,0.02833841900183935,-0.07808216011592801,-0.06513517472437189,-0.07333423820835246,0.07588979491367438,-0.12572292598912363,0.05795609498824046,-0.1621827820966035,-0.041290906136125495,-0.06725299220395603,-0.0033196313245563193,-0.06671734156601832,0.03751595503315866,0.008702948653500638,-0.1660275194665344
PTHLH,-0.009043588199772632,0.026493583534807248,0.006528619903092083,-0.02239154126996109,0.11405878643838764,0.08172159932771854,-0.021974141503459985,-0.022462358838800312,-0.02186233236282123,0.00492624026368916,0.061741136898466054,0.10425927831623887,0.12677706324207558,-0.018024388643710254,0.03660279406868002,0.07187153075992513,0.09146608553337145,-0.02398825793018938
