,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CORT,-0.05596552217696148,0.09228366455904786,0.024121151100684017,-0.005933592877751786,0.06465159335182132,0.0022402175223030928,0.14343425589218584,0.07412771704869717,0.20092713302518156,0.062021846094512945,0.05300569728530674,0.062332088325808485,0.08613917742852274,,,-0.036480598394314535,,0.07596474306487415,0.041984525164851696,,-0.04145129039648754
NCAN,0.10925550857674408,0.04132163567399644,0.13115894115642876,0.002879633920244013,0.1014334806922045,0.011291703492398126,0.2813929907285507,-0.09623230844514667,-0.15673330460239202,-0.08074487466828802,0.02088605024691623,0.004109622927954017,-0.059481877505535144,0.057984199756865445,-0.02583886196779749,0.07112680438875943,-0.13602841451665496,0.10514536990936893,0.05998755047512482,0.2513235578382433,0.13487107201948462
PRG4,,-0.08403526933717043,0.02642973239390103,,-0.04747068936082336,0.05936939401667734,0.08694391130811954,,-0.10072856264176534,-0.02742267479506723,,,-0.012092730801476794,,,-0.03504129580451954,,-0.05152787394972767,,-0.08537418818916112,
ZG16B,,,0.018628097858559116,-0.02164764330975744,,-0.02601629374341555,,,0.017976942645121157,0.032054646155296115,,,,,-0.11050785025276129,,,,,-0.030740652757181398,
TGM2,0.06099614271212757,-0.0404252488702259,-0.06919125213839382,0.0690148908921084,-0.0651171949299461,0.022427243003302587,-0.05502008787483153,-0.07375016801558955,-0.24413731427306162,-0.09881477217289263,-0.03481383018045918,-0.03218261121398562,0.16737398845187704,-0.038001543492363614,-0.08764886795360173,0.02112123325200052,-0.04699870464542899,-0.08795944716089812,-0.022810187085380233,0.049150744681464596,0.0018010731554515907
VEGFC,0.05492315398885173,0.060449739078351314,-0.0035146727159089167,0.04670336841237777,0.017249726499147907,0.07455926318689642,-0.006419299990033977,-0.05828490343510361,-0.04456524085916675,0.051154683715322974,0.006203977696204127,0.0356646371154385,-0.02463338118099438,0.0344327612369574,-0.0029691002282815197,0.028210721342392088,-0.03289376949788223,-0.02361259670164142,,-0.006654561414514419,
WNT6,,0.019334816621362633,0.002781866322096847,0.0386088992436211,-0.0484792576104471,0.03451570224190453,0.10411853259913122,-0.01893237808865621,-0.0926923227192178,-0.04746430488216923,,,0.02809679139514796,,0.09031191023991224,-0.0300127033402013,,-0.01847077631709357,,-0.0569235466852354,
NRG4,,-0.012565439727672142,-0.025338716954864785,,0.05697179902157869,-0.0272810712243534,0.000523150040323943,0.009378593098997998,-0.041967059893990924,0.004538729105631147,-0.006545163126942505,-0.021255706786293075,0.05993400745538735,,,,-0.012699840415363223,-0.01941765383441053,,0.0799242966050004,
PMCH,,,-0.02066067238555679,,,0.01635321524301821,,,,0.02221463612676003,,,,,,-0.03251878195298237,,-0.03211581518098397,,0.025533049832668808,
COL9A1,-0.08556461290072581,-0.004052898430694989,0.0525213545498747,-0.03014668283646698,0.15693917602003216,-0.028493087765032708,-0.06792334725680854,-0.19123110973714158,-0.1406243900535307,-0.04469456417936192,-0.0345934839720406,-0.01677172639583677,0.03942250556033463,-0.0767638510301907,0.026505969264562997,0.03345187673033909,-0.11275470963783106,-0.015152510893740895,,-0.02904789266179125,0.044851576421357606
GDF11,-0.057708035908063025,0.12611927509182955,0.015797992014671216,-0.04334974424920668,0.10542865629500128,0.00764803992603551,0.06594419970231019,-0.12133398336366528,-0.3041312630870171,-0.0015025268510208587,0.01940363430181555,0.020053418601749612,-0.037218470351222104,0.003959447119765931,0.01595962018356822,0.00520298391844876,-0.07683357915379373,-0.0015692335272464435,-0.03551873627394275,0.04181384752156653,0.05224381433754472
IL24,,,,,,,,,,,,,,,,-0.024245220221321303,,,,-0.07025953160872325,
SORBS1,0.07269215814049979,0.09154756750973202,0.020028134899728704,0.05793730288892168,0.01671914614486539,0.07331090104046166,0.0070611558592952725,-0.06080960462819359,0.023603796004979548,0.06601167317202086,0.005627465991610888,-0.026043795571340855,0.046373670569556706,0.09028030976481309,-0.04439272094930188,0.06177109253404696,0.03932098413987558,-0.06992764195792686,0.023731346645568523,0.09398255377039721,0.00789022496207613
DLL1,0.019103369455801485,0.33907834444454726,0.03100998187028107,0.014409876838137126,0.05099374792705405,0.05323832343712139,-0.01715770006178091,-0.08656719812142341,-0.18753899683893324,0.06655373885440544,-0.009197024428892552,0.11017517521479449,0.03430578119881676,-0.021685255357703485,0.09687145938629468,0.07988335567685796,0.03406416913894462,0.08311135075151958,0.03750961504413256,-0.004415635175203142,0.06122357443251161
TLN1,0.024842722921303895,-0.09348249266212023,-0.08299722123911797,-0.033383375555761166,-0.01665842385770159,-0.004946513420082675,-0.14048938690280127,-0.2097561492512943,-0.347179479499585,-0.07762780372025241,-0.05451033734429655,0.025921087385336435,-0.13135724531381684,0.019805831301625772,-0.060388786152082645,-0.01687099701234333,-0.09946904850178155,-0.02778247889080624,0.01995270020626002,-0.08571005965406864,0.11344144756060037
COL2A1,0.07448880515914473,0.06146104608376282,0.035530574774637703,,,,-0.0193007976828933,0.0051193730434813105,-0.07700525517394591,,,,0.008199989340624715,,,-0.05300322976892355,,0.058808470574429686,,-0.03162514672237592,
SHH,,,,,,0.11400819693556594,0.0008813843769466316,-0.04378591678425939,-0.06565309123969011,-0.07789623428035777,0.0038762483585834486,,0.11275666980062526,-0.03189940693646801,,-0.028236430190599435,-0.13692825520472823,-0.0376513369913401,,-0.05724669341470096,
PON2,-0.22492919017862087,0.01939155768963141,0.06810145523852978,0.07361621996313808,0.17648223182769268,0.04925353021084031,-0.07982003691523697,-0.029302756876017355,-0.4087954509757257,-0.05771887131140166,-0.017093191163586957,0.11427052955131947,-0.0010941779988587548,0.006714749871493105,0.017352360446458995,0.03631516718628996,-0.13916055618829282,0.0296934771220925,-0.02909063913677428,-0.02728693371656386,-0.0026970813110617753
ICAM5,,0.4557892750312199,0.09045186339144622,0.056768334712084256,-0.0564331257345844,0.03125738342137357,0.24750377707297389,0.05789265181040724,0.1510547145995986,0.03432515380309503,0.004307362294891153,0.009560772744712313,0.13482902547744072,,,-0.03869696245395498,,-0.05452574419330093,-0.04983194200054429,0.13318244267547538,-0.022311513895543138
HPX,0.05124421849328141,0.09443273909639013,0.03687207872638284,,0.03827297088582756,0.018285161976116612,0.031000230415172764,-0.014528844917752325,-0.11700220516136693,-0.012714246950484138,-0.02389575080194481,,0.001572721996081825,0.03377404924356256,-0.006735917055922835,-0.0068575705874255365,-0.04436935529955746,-0.043817403799096225,,-0.08666224194821176,
SFRP2,,0.08452422492536227,-0.008142356359695058,,,-0.02652901276951775,,-0.032218348460119034,-0.06358359496938971,-0.00483095161604511,0.028947393739349903,-0.0866471132564202,-0.023243310842144465,-0.02407771193359771,0.01446685097107753,-0.02029933756367146,0.07622850990119323,-0.09859627954068696,-0.026018490303843355,-0.014827884432941163,0.042177006727723024
CFC1,,,,,,,,0.028726697537817952,,0.039885393163801935,,-0.06200849530103841,,,,,,,,0.10434354305718135,
CD70,,,0.0007911235703082865,,,0.016740785193645268,,,,-0.028213619565106898,,,,,,-0.016313077291373795,,-0.006358166094476367,,-0.15313482656527855,
HP,0.08027764633693682,0.18538725063397749,0.029770837992485904,,0.16914624753005206,0.0072739937805272785,-0.05905207891207232,,-0.22635999156760608,-0.054790009754754926,-0.008691148379228839,-0.11621566862379339,-0.04445794765129246,-0.06506590208080391,-0.15787212963082903,0.015619946385003624,-0.04804944665655554,-0.0827830238235837,,0.09813998029357322,
CXCL2,0.04055795613350809,0.05552049005359535,0.04077290550832332,-0.02136904842113951,-0.04181106939711277,0.038538523678531444,-0.0584517023677091,-0.0737346284492399,-0.17286644563435735,-0.049749557713700966,-0.009677255070236812,-0.12524646237665374,0.013651487689944375,0.051417771304280296,,-0.035431421116942065,0.041279438486823895,0.022133944016660644,-0.03238816242449841,-0.1505879654805472,-0.001648700087136284
NPPB,,,-0.045921412196700664,,-0.055057140277614026,-0.028861044180483315,,,,0.0052382699527813645,,,-0.031945928979965885,,,0.02120903518560485,,-0.04800040510703259,,,
CCK,-0.07130129284056468,0.457435897862811,0.24496966597893752,0.08015230089919873,0.06084406969372841,0.09594889147796892,0.3572604518358288,0.1792581607552559,0.4040714053823114,0.21191128070648838,-0.02220494217340771,-0.02151325577626115,0.2898233633248116,-0.01498354257962123,0.0011245904530905624,0.09242188268046242,-0.03025141211611031,0.06097062909966935,-0.01952819664341091,0.39968017095720537,-0.05953905235217038
SEMA6A,-0.045468294133737694,-0.11632058883947667,0.07485198841239757,-0.038377968918034557,0.20243885525619393,0.025034068694365304,0.12094392712546315,-0.052675827698224605,-0.2921884774063017,-0.034788620528129775,0.0037986198809361383,0.11339784551185404,-0.13887588814130758,-0.0444037708281187,-0.03290174051097941,0.03861253408683469,-0.015800563222266785,0.061172582631296823,0.13400139977316658,-0.05901584455443911,0.025702591493689947
IRAK4,0.014636774315045772,-0.0754171204847856,-0.011949319534440317,-0.012961003368219245,0.016005170574443398,-0.019516833178361764,-0.06530069702353383,-0.10629498642003614,-0.3151963050692821,0.013477388570700358,-0.008831103095967307,0.02801393889429734,0.0040498778648163265,-0.0030453890433537003,-0.03565954293973286,0.03067616849186609,-0.14006039243903487,-0.02660864362951858,-0.012716508375726882,-0.06395744501790693,-0.06333180730671727
GSTP1,-0.08530376157002911,0.0912301761066001,-0.003912876217253268,-0.04917805891090718,0.015659382358544024,-0.05290640907629107,-0.08438484840207088,-0.15560258988784328,-0.3928866195791836,0.09367483545626429,-0.06136412389810584,0.04153737827412593,-0.10630778566960826,-0.15905438255814017,0.171103934526615,-0.02763004900542743,0.07683099795370738,0.07762616599140534,0.04205688030555585,-0.11728186652760225,0.1393884216886987
VCAM1,-0.012563797381782609,-0.10328526726919472,-0.04261791078272407,0.0010719229407573044,-0.0017741168789478553,0.019718969057932818,-0.17628878978136836,-0.07210177446363221,-0.445332537452782,0.09344567925301889,0.03926921311580868,0.04437330769201973,-0.07069407124896035,-0.0019514147172294022,-0.07667161178590348,0.012313444715489364,-0.05616652041382933,0.09711526484378699,-0.01313861754989439,-0.13574717993195054,0.09894839435076336
NXPH3,0.019495673876132685,-0.18658192532338785,0.03584488739230227,0.023257928102532764,0.03317262591585004,0.06394820293970628,0.018919059569802825,-0.05990999095567364,-0.12232280943175756,0.07363153316496027,0.07829360460096675,0.03603197213619096,0.05378917178132155,-0.0013327119813214513,-0.09168926542716548,-0.014721224529135022,-0.10473820208828907,0.034771119901977905,0.062212529797529954,0.07619632844485044,-0.009661455535749836
MTMR4,-0.009006793629858517,0.05079541638064095,0.005421354659843387,0.08078040527599982,0.10268933866915073,0.008993942685402765,-0.00983713425431711,0.03974365472897777,-0.07350731758058841,0.07308045269655235,-0.031018837214071168,0.03645368493447811,0.04687833696106686,-0.028387657969582616,-0.024439259946938564,0.09514479979255387,-0.06591024914999788,0.07730512360837126,0.14205255850980708,0.08467554388295304,0.017820523589464704
LAMC2,,0.025333901631100615,-0.019587770022993216,,,-0.040249218048717825,,0.019411423225756667,,0.019574297764426804,,,,,,-0.029807286551933865,-0.005052678061140882,-0.031173407987808627,,-0.03897721385162032,
IL10,0.00793164299328846,-0.05046082420991295,-0.027371349039119978,0.017368776539833593,0.027243075742243827,0.009283516297032841,0.01965525488468984,,-0.08090588963423494,0.014831199525626657,,-0.14983500905172717,0.014934212360721025,0.03530921840572231,-0.002207715427445358,-0.05673459877295985,-0.07404699293424565,-0.014174956151050225,,-0.10430747760676742,
SEMA4D,0.19088944812849742,0.24363228135421325,0.07368417908459644,0.055294781388266455,0.22238430891223437,0.03693710918144096,0.06843978233114566,0.07004212350981387,0.24790908282464533,0.10708193542631605,0.01199432729287974,0.1561070601334515,0.15692057844106058,0.162566997012922,0.14695905120537758,0.016743852362239266,0.14359805753805507,0.15908568392360686,0.003034736579204955,0.1421475096623201,0.1488012633275905
TRH,0.08037535235106637,0.07314246487468107,-0.10861680593321696,,0.008631971314803456,0.037672942032731915,0.04424808193974349,-0.06239941853776859,-0.12447402865236336,-0.04356459170329899,,0.01887912800311678,0.0030527321218285857,-8.04428274240179e-05,,0.03306439390558299,-0.18960448537192298,0.012528080859305988,0.07947119564865392,-0.03671709559109894,
SEMA6D,-0.06339601626473759,0.05189158487469926,0.06133094621773022,0.004430699865020369,0.14595027371935554,-0.0025379251414148424,0.1632807755543291,-0.12718424645527693,-0.23740210471034665,-0.01964414352982404,0.028268557219900417,0.05799385013309489,-0.10133891452441698,-0.10258520819784211,-0.04546292170199912,-0.07487880235299757,0.055762357867948226,0.05424987919609962,0.1352111684777311,-0.11647928578028753,-0.05239678893754744
CEL,,,,,-0.03216996751030457,,0.032264924384655225,,,,,,,,0.01468420711576965,0.010066326755632755,-0.07926050843040464,-0.014604447671345416,,0.0060756015739901045,
PDCD1LG2,-0.0011835849237971509,0.027095495318060357,-0.02941766787063837,0.08275317430869368,0.009901047895504191,-0.029985621957332224,-0.05474932226528105,-0.03409773548134055,-0.18466170244341604,0.016059292755751926,-0.018158931213080015,-0.05098400845761051,-0.051242548162997344,0.031098624746898878,-0.04619524969532539,0.0020083573444820706,-0.04202439405590663,0.05471724824212701,,-0.018215756895104455,
SPINT1,0.012274414043279848,-0.06502127645826682,-0.01812960273405157,-0.016858532891565425,-0.020326602347245214,0.003449918937131945,0.06397998833517052,-0.08211450530499319,-0.14741117505534015,0.07552124464079155,0.007067917453286715,-0.016542314789911902,0.023117616363489267,0.0003435007681446066,-0.07956472755071303,0.056560091460798795,-0.06501005162093883,-0.005730916551975032,,-0.06176023834291767,
CTHRC1,-0.11927560688129439,0.04864291756906884,-0.007780794438731526,-0.019490765871680665,-0.04248892105189386,-0.03229197421481883,0.0289107613647241,-0.1611664079961873,-0.29759053331479035,-0.005072160893087127,-0.02329866312661134,-0.09976638451358828,-0.02166342762115145,-0.018059697665579053,-0.09487931909924044,-0.001479792221046303,-0.10553434526392513,0.0065843279352414295,,-0.030626882029092594,0.13683290523765806
PODXL,-0.05005845306321854,0.11090108438908595,0.008383423758892387,0.012804980710846623,0.10412940116209857,-0.011216275695764593,-0.13219034634612759,-0.15106035130056636,-0.4784779178967269,-0.10228698001470782,-0.03466705634534282,0.001953255546184479,0.07767852735911716,-0.026699670638346815,-0.015228078873057825,0.038294118543607945,-0.13768370988359144,-0.03046179531427992,0.008530965895386293,-0.06379987296845807,-0.07275316529928251
JAM3,0.006672562762579541,-0.10407327177806723,0.0006893596082106075,0.0034588044511502996,0.08792437356763087,-0.005413386885481292,-0.009752214282804652,-0.061020150350366176,-0.2874457367145076,-0.08678157025957041,-0.018766821613602207,0.1779252441411127,-0.10262049060819313,-0.014484937148617063,0.15258980588582785,-0.0033679125774191674,0.06205968624625452,-0.062479097379177104,0.008809252968039385,-0.06391275812140337,0.15343005076488878
TGFB2,0.15550799940382154,0.04365291302472692,-0.033288127946702425,-0.02397663540733486,0.007348257323095161,-0.007439553840745514,0.1263564976212684,0.046783165659049566,-0.5433784222825764,-0.06761905792478383,0.023463948964128886,-0.05874327795595461,-0.06668228170671664,0.2184497096863496,-0.11308468458464332,0.07926959497301665,-0.12398317360569479,0.024345656588320077,-0.022771560511578026,-0.049058838479000444,0.03249900690593729
COL18A1,-0.0028580750846178976,0.02288688780213218,0.01868539321370884,-0.012342397639547111,0.10474311931208588,-0.07825590871967486,0.021967550645105263,-0.1550339899155692,-0.4052677381830275,-0.10445434111110305,-0.016273761060493136,-0.1601872987049241,0.05621725362115887,0.0892309382955114,0.031212044629271827,-0.026877203384141467,-0.13407240351562,-0.1429014559444524,0.10166397319533696,0.019231898262361456,0.06852914069001709
