,UKF248,UKF269,UKF313,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SLPI,-0.010220138422633718,0.10015018056329722,-0.002248836318838466,-0.008224473884380547,-0.051561206822751025,0.1260879899841789,-0.025903277158230476,-0.044160382231681734
AFDN,-0.03925682837738219,0.040701702412970664,0.012696962582910263,0.0070860133891618125,0.011520197579153093,0.014089093407079731,-0.030180455222302772,0.04986936633556605
KISS1,,,,,-0.015305172243048332,,-0.018460466215527434,
ULBP2,0.0677798892408259,0.01850959096717008,0.026900109428116013,0.1360619533987485,0.015868235734482695,0.06191178998288538,0.07485008819397389,0.025968702550786812
ICAM4,-0.011215446633720809,,,,0.10686799213067548,,,-0.014944089857667035
ANGPTL1,-0.00617460058590038,0.09772867390182909,-0.02356301039737698,0.026532397890724865,0.12179635584190994,-0.028514148087192805,-0.034207435304552614,0.11021610688235768
LTBP1,-0.023149918019550183,0.05401316640948457,-0.007311248521781331,0.02142761875348816,0.06918669075966351,0.03521960880302172,-0.04276007327469736,0.012083632377623355
NTN4,0.030706754671026508,-0.04866366126262753,0.003812472091613596,-0.0015685776533357078,0.010892059778041523,-0.028164842911275554,0.10743265375899697,0.08203815118246348
APP,0.06637504864169123,-0.07892155139100285,-0.0034261496692839246,-0.01257522044614718,-0.004989798597372197,0.11849666623495592,-0.06238014101239825,0.042527313845067555
RIMS2,0.00962005562343048,-0.06530950661750216,-0.009239014654716025,-0.011832218619073112,0.020432736699698025,0.0011152548661946232,0.02558899136591665,0.0932605807783964
WNT7A,-0.03783720969750804,0.01889794206393996,,-0.04780348299652291,-0.0005789112428236106,0.035989538279125856,-0.0034623168895650805,-0.04659900733359474
GAST,,,,,0.03742043831269163,-0.025746367610707768,,0.07818040554386736
GPI,-0.03217380097430042,-0.0335128506105696,0.030968880247969646,-0.022250056276392236,0.023414747359887453,0.08723143750561385,-0.036873169295174354,-0.03432716138138744
IL1B,0.014125497417417752,0.04370707261474313,0.06775242867195229,0.03399650330712649,0.10552344746450727,-0.02121628229260665,-0.04759122937236764,0.02719347242539175
SFTPA2,,,,,0.01753585538613877,,-0.015018266533317712,
HAS2,-0.012927369683556338,0.030106740736349252,0.06976733326166493,0.08103895262822632,-0.0071213857179065945,0.02407470091027626,-0.0012202404477925344,-0.03634869876659615
IL11,0.06312200575702615,0.0043974092570056725,-0.012410592001781406,0.029483654669929152,0.020264395092467333,0.04686185044554011,-0.03169027766534504,-0.00595903499124679
SEMA4B,0.004841116358525888,0.070747909137139,-0.03987561987128805,0.01627178717908208,0.02865632293094247,0.0650750431621291,-0.016574543917293554,-0.05534837132982273
FGF12,0.040674944546204864,-0.09379733217447604,0.025601986372650952,-0.0018062565416359418,-0.0035447572181074583,0.006000958802675714,0.03988296191751343,0.003010608279792532
CP,-0.0416283237851308,0.07083044141634026,-0.018463668835865983,0.011000540383308789,0.013999791907377372,-0.04760332496785646,-0.061472148012528385,0.009756115151772911
NLGN3,-0.00442176910306703,0.06888759478180215,0.02800641168801561,-0.09091954543698628,0.00443503333986415,0.07314339250528316,0.0547608908160773,-0.06979996599453006
GZMB,-0.008579502430205135,,0.021926060509275334,,-0.018973144280140644,,-0.00822761511516215,0.16647952031786398
PROC,0.04850375674977105,0.02830038325504832,,0.04976873695410445,-0.016167473039261006,-0.06076967447709859,0.011879198016043521,0.009145428777692357
TNFSF11,0.07718592443681238,,0.0328284764840331,0.10237256802017947,0.03462482803113529,,,0.03619457741826535
AGT,-0.06324632540145524,0.08616187243574584,0.012863415052056302,0.09510983247487918,0.09198992856503557,0.0694658392014143,-0.03626177688998614,-0.09557445477902604
PTHLH,0.0029911081125371546,-0.031066729910763036,-0.03448839525700133,0.09811758996282222,-0.03164319510348333,0.1375221714033542,0.04521432132453396,-0.052062188530905815
COL1A1,0.1339983045491574,0.07917906394503287,-0.01345221678200566,0.022317166931009925,0.10579348113796248,0.09833622211168054,0.0884916573355691,0.08606252502105707
LAMB2,0.11268031529368647,0.04006285912805594,0.006802875731208669,0.05656125452011884,0.09934441974297865,0.16911575624432262,0.04074929451451888,0.06879039751585211
DSC2,0.12520578212775504,0.013331932856706499,-0.022836915726135977,-0.011422112718064375,-0.0030153345607182654,-0.039768141469874015,0.016754932649325874,-0.03130130933461484
WNT5B,-0.024186362109921557,0.024832772968606743,-0.02750917542216657,0.0073261821841306245,0.06920460017152101,0.03869303530846785,0.002836128679235516,-0.01166658142849128
LEFTY1,0.02284685465040015,-0.02836178543497551,,-0.03932199384674191,0.003567685063497747,0.08808325722735107,-0.03640258555693539,-0.02580663943647515
FGL1,0.02486978768158279,-0.02155243654449883,,,-0.02144732467799456,-0.006215981409008472,0.013593830977759038,
CXCL5,-0.018523561768216006,-0.016856634318809294,-0.006254997840073852,-0.046796120882089336,0.06570000208439042,-0.02695183290145554,0.007955198493417557,0.01842916571229821
S100A1,-0.06435411391198775,-0.10532025619034982,-0.014821546076318963,-0.0751515875758558,0.019476453955190216,-0.11485873555920581,0.050482973917707064,-0.021540639836411003
C4BPA,,,,-0.03562603454388139,,,,-0.012541837493078791
NPTX1,-0.040435938664031126,-0.07055859284779903,-0.01220649856191747,-0.006144772526575799,-0.007890739956791062,-0.02136765144415728,0.0076923097303138845,
TGS1,-0.03653095630619986,0.04395777212156273,0.06739972493330584,-0.02649264536055077,0.05044825373003124,-0.006330115086056456,0.07284881847816721,-0.03833791923675217
SST,-0.022565298286315885,-0.01466762013153536,,,-0.03321267560285897,-0.020915174005491467,-0.033690115110074303,
IL34,-0.017302580061906065,-0.03285484297329288,0.05069917211637301,0.06427186538944542,0.051015343612110554,-0.03300507271184168,0.03609558799405657,0.01847984370589122
DHH,,,,0.02134829315787703,-0.03454486856604313,0.017364990114940464,0.017026588553393486,-0.018522827152907113
XCL2,0.013992032233160288,,-0.01613686435666392,,,,,0.1770657135954086
TF,-0.07628693797877364,-0.08199950631321279,-0.023951058834505698,-0.07237512819184615,0.010960287488141133,-0.09397149505203589,0.00842385599630086,-0.047136616770586726
IL33,0.03702314321228488,0.07380932082181021,0.005375051471437813,0.005007950912133073,0.038660833602983086,0.0404678049151606,-0.060994227017527484,-0.024933454551522422
RBP4,-0.037052509026732613,-0.06221337212818333,-0.018923170220143944,0.0299163223863953,0.004908452307245589,-0.028321270990546824,0.06567332651403021,-0.02312578855509239
CCL19,,,0.0008791733892934008,,,,,0.047399305291153424
CCL20,0.06498306474241358,0.00974584590727179,-0.018785904515078576,,0.039910774377325764,-0.0023419201509646674,-0.026850384537294016,-0.024079764245168014
NAMPT,-0.01639198336849759,0.06198998300593639,-0.0015409110294789575,0.026667906004560697,0.060254129157457384,0.09705115719918432,0.02342799794868201,-0.08052687920616149
