,MGH258,UKF269,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
AFDN,-0.03387042267976642,0.007122428647651291,0.0204150748149649,-0.017680101678151986,0.01838139443339376,0.00021952932078916324,0.030845578164991724,0.016006568237098846
KISS1,,,,0.050260916737498,0.0661382421097013,,0.180185004181606,
ULBP2,0.06857437104346663,0.023513331096565778,0.01761478176058899,0.10220356163321598,0.021513350201669963,-0.02594812704528269,-0.029051849509209075,0.019493893395387447
ICAM4,,,,,-0.02319124549279377,,,-0.018354462104801326
ANGPTL1,-0.02726435653359285,0.017637877177354072,0.0685908407982639,0.034120156163217806,0.14486463777793887,0.020122909040921424,-0.03118735247460892,-0.012377781799182743
LTBP1,-0.017591654225185344,0.015916421508116972,-0.04347464532461284,-0.00890479585714654,0.04361745016015719,0.10241031626892226,-0.0047393039049897735,-0.005899079828093974
NTN4,-0.004409690516969434,0.043609675224966504,0.08593913824306665,0.10737405024345417,0.07984182534573256,-0.008082562656556715,0.05291600650042745,0.03970025805425591
APP,0.04515415468009911,-0.041438161391440194,0.08408686438199936,-0.02742251217391388,-0.06641012676036435,-0.0199701414058129,0.004963046390885064,-0.023084232407429742
RIMS2,-0.023085082652019664,0.018191355955994165,0.06420251356419449,0.07933709602458286,0.026425245137074786,-0.02440979698744196,0.0029296538240060187,-0.018930820445121115
WNT7A,-0.02374627107758573,0.02287527558152078,,-0.015943636343814977,-0.029836436764363317,-0.020864695039231572,-0.05020382733822284,-0.022331084834058983
GAST,,,,,-0.02643469670740688,-0.020023256242963514,,-0.021091552683368306
GPI,0.041377214989846624,0.01541029428053414,-0.054321494752517074,-0.0633456953559449,-0.06956220036413525,0.05390524245203005,0.009427450703742096,0.019075814257196753
IL1B,0.06875217915840967,0.09018293598578786,0.05832869400191264,0.015128444003393951,-0.06619891725409478,0.03120553416983083,0.014882343810984997,-0.004962438799211805
SFTPA2,,,,0.02279707275535348,0.01233536337342014,,-0.013692344011240924,
HAS2,-0.03279487104640799,0.006915167415017013,-0.007523358971078172,-0.01683878377503411,-0.04388769025009128,0.008976286132506974,-0.03435948523499177,-0.007673403755154891
IL11,,-0.007844709042067846,-0.022732867780757362,0.008999791433009979,-0.014234432111801858,-0.0210459148424709,-0.02703868059806784,0.029068672277819417
SEMA4B,-0.023190960161272266,0.07060110508175445,0.01514063219119148,0.030779559050237593,-0.026317532876708245,0.0202529034489261,-0.0014129797381935809,0.05798592461006904
FGF12,0.033767708704151245,-0.018002489037058745,-0.03155653673679075,0.025586415215067545,0.07327532365182352,-0.06298842059430876,0.029180722272351134,0.017377524472855354
CP,-0.03750728430520172,0.027142690408820964,-0.0212659606154101,0.005097637549432944,-0.06541065040430553,0.03943893957453106,0.010116682051555876,0.027644654982078368
NLGN3,0.0770856976555524,0.01800312804211938,0.031931470267648164,0.08619925987850971,0.1077687607717971,-0.021252603318015966,-0.019639733491898105,0.031832429171832106
GZMB,-0.028524237198676125,,-0.034157651780052235,-0.03444411336542026,0.0431358944700959,,-0.028996494133140656,0.028553943758476658
PROC,-0.02952647341067875,0.08718299186808136,,0.03838823534995432,-0.02792403978197148,0.0974635053795745,-0.025693460871538707,-0.03033822746755412
TNFSF11,,,0.024836632559531953,-0.0007201531213555299,0.03257503760159027,,,0.0285937750478632
AGT,0.08764107048667014,0.02629749223366879,0.07852308576405238,-0.03754999870864471,-0.0776440188266588,0.019297816004134202,0.00749631847617424,-0.0008343388101221514
PTHLH,-0.03378987473034013,0.0385569902829374,-0.035958928412264314,0.0751028233616764,0.08800031213623934,-0.03964732719265081,0.05080516132987317,-0.020594581746809268
COL1A1,-0.057491827618703625,0.08774216279025394,0.01758229210289375,-0.02523362353872273,-0.12575164303244793,0.09619471551688563,0.020292296256159362,-0.04917456226744947
LAMB2,-0.014209516026158905,0.060418761171727405,-0.09485535493193747,-0.0028783085802440637,-0.015028607640123131,0.006418773737990463,0.01664773239402672,0.04437728991168718
DSC2,0.0675721299532812,-0.01990020528571484,-0.0011978804341625606,0.016244693349834808,0.020613448319365887,0.028242383237364974,0.042379022155932804,-0.010387017645380005
WNT5B,0.0007393834840576769,-0.025751393493935338,-0.004557333556700176,0.0649894812667385,0.09550592813284646,0.056023102064948545,0.04280144188298707,0.08108164583847711
LEFTY1,-0.025634296149168234,0.12145452657296026,,-0.02349033866557286,0.09034145724536567,-0.028198776165406857,-0.033188698791462926,0.04924110543999657
FGL1,,-0.019648791174927786,,0.12032211034314551,-0.015591065217363146,-0.00896543202204793,0.09824634777937165,
CXCL5,-0.03791755248940113,0.08225410654169023,0.040390399355103815,-0.07065716842702556,-0.08364001479810478,0.016877409276136048,0.05452840225262704,-0.009752272728321269
S100A1,0.014894328391879959,-0.03776034186594859,0.09149879787519777,0.09196672810581262,0.09262005607537385,-0.047257719996312224,-0.011186734839357199,0.07624980423178393
C4BPA,,,,,,,,-0.01540399470183781
NPTX1,-0.006784701902913909,-0.015738542653731754,-0.02235902347238909,0.06727182591017035,-0.002108504291664977,0.043456864342769054,-0.004631706679039968,
TGS1,-0.024772210358632623,0.04900149823625123,0.03643879120992233,0.024639145309121945,0.04440006187053421,0.05854249330188047,0.018060771245881603,0.042232935728032155
SST,-0.02960802526850486,-0.02635864978470522,,-0.03043661493390593,-0.004570439405739279,-0.019751489279082823,-0.04561677758821411,
IL34,0.009611672570470832,0.035505908688358755,0.08058812349931826,0.03724759125484707,0.005053338062421599,0.005954205157096614,0.04619324016290515,-0.008509695236834142
DHH,,,,0.04044377482201311,0.043097738656480165,-0.02926996764001943,0.07920724481766915,-0.02274989860807043
XCL2,-0.04339229067184831,,0.049795879573107826,,,,,-0.016078941605773854
TF,-0.027900407515579644,-0.06971484969694303,0.03775506481018204,0.0519363467424086,0.060040859615475554,-0.07920583147559379,-0.00724000484242724,0.10115417712026933
IL33,0.035757123513125155,-0.006248412010632028,-0.03851914861181062,0.0328342001835526,-0.009839057168906592,-0.019471999084698977,-0.00853468068503989,-0.023356213101623453
RBP4,,-0.022432808507159275,0.10265953873593643,0.11107079887033314,0.09070789642771139,-0.02202578921984634,0.061979387529678645,-0.013211067435999601
CCL19,,,-0.012901778750312232,,,,,-0.0016343614298141038
CCL20,,-0.014158626946393261,-0.03441072621047526,-0.05957638699093175,-0.08364590062879824,-0.018506055229241734,-0.024479836011907334,-0.025312041163241608
NAMPT,-0.019019562717567665,0.05466299612937119,-0.0640505989830236,-0.05298762747428885,-0.13793741787937022,0.009041516368806747,-0.024205770419931594,-0.05776721494596686
