,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF14,-0.05618526387843365,0.020298083583814297,0.024341814970306075,0.032243442178553315,0.047275775868104906,0.04565236096240703,0.029742736869001033,0.01367313034885876,,0.06520859736911704,0.023132318257680837,0.04894020971383158,0.03173642066564776,-0.015486458138468388,0.07734547015356888
IGF1,0.0007757818955848972,-0.016999274983084466,0.0027189070745964644,0.009552484496922552,-0.0552953278624561,0.061383766855990805,0.013234883900079672,-0.07460882213157691,0.053649185829705806,-0.014732526669892,0.0520945754649534,0.04465037041812464,0.058023041215301364,0.13870484550320913,-0.020291892593221613
TNFSF10,-0.024379479492454854,-0.00013418274923897303,-0.00013269908317326354,0.060093515472754815,0.0108613827711073,-0.03795289762153692,0.0022705637419283054,-0.03989703054639545,0.11256157962444202,0.07852180373762939,0.04506163413076871,0.012428834771364198,0.0200474884788338,0.11310493076006073,0.056415467785517946
GDF5,-0.06603640892269885,-0.025537953526037986,,-0.01256409486563419,-0.0026855049022603086,,0.026277109101654497,0.010542496359093973,0.018838639414223382,,,-0.030545016642919986,-0.021149431641721048,0.01742739017715116,-0.030301260542606987
CHAD,,,,-0.010379845328923448,,,0.01008642040525412,,,,,0.014462720503464071,-0.02562712196069848,,
RGMA,0.0034622562923708484,0.011727008375060034,0.023055475749495104,0.011689228990460307,0.04242747191036426,-0.07266903630556121,0.02593918164911706,0.0351567998598657,0.12729228917074029,-0.029795371496834804,0.07544296650046393,0.011110802136014019,-0.00988414916972891,-0.07956272333411123,-0.06432703931297529
CLEC3A,,,,,,,-0.038728749119020765,,,,,,,,
WNT16,0.0001516172915279696,-0.03371374345350767,-0.022147941723171524,0.018674112003102556,0.044964054515780234,0.14231517492710405,-0.0321595239600008,-0.009770325101143642,-0.019390306408887604,,,,0.07413740301767217,0.1131725435907352,0.03727424460671747
CX3CL1,0.06499407783280371,-0.0018605231093119026,0.003658027845667532,0.10318685067937439,-0.021898952267166004,-0.02771003969639906,0.011516146513670023,0.023656108636941363,0.12226649317881116,0.10158168630862531,-0.02429321364141121,0.023552902472753882,0.09114190237695763,0.0734793413136586,0.09594536819083546
FGF1,0.043491909000189066,-0.029578635255414185,-0.012927223530482637,0.09241718488889043,-0.06732800050365596,-0.041379646873817955,-0.025154170465061586,-0.06297897935426354,0.03917527384703452,0.006845192137026935,0.10206682479682233,0.01730966724864076,0.05806473896135009,-0.01395199555197028,-0.09608455308041158
ALOX5AP,0.04333419512199377,0.06990361300042867,0.01585512156738261,-0.03131284186497836,0.03615401721871712,-0.010214577710020644,0.03750195036625463,-0.07629123027932204,0.17796066281939663,0.016399562155887018,-0.11429514218951566,-0.014593053155867161,0.02553274418751076,0.010001631322202864,0.027355557491439395
IL1RN,0.059184001780385354,0.05666567494136128,0.01578929844981446,-0.0315329580501567,0.071162474200329,-0.03216487603341012,,0.023109612537289274,-0.006992885907538036,,-0.04568165512315257,-0.035695638140056156,-0.012855118378668463,-0.027595912320762427,0.004272718997788528
PCSK9,,,,,,,,,0.0012477158214655127,,,-0.015167531114201225,0.12362723235926178,,
NPW,-0.015739092547940065,,-0.016050353448671516,0.025986330113028665,,0.016963045639190617,,,-0.009383533018114048,0.010207367452135581,-0.05851286682462393,0.010333411376834141,-0.0076556081992840705,-0.010358076791266562,0.041372905668113705
CXCL9,0.05907385794222466,0.038618393852471816,-0.030809864804162285,,-0.024876996791071325,0.03041673010637503,-0.02308146346415161,-0.019176919572270114,0.04881369770869967,0.08387618700791488,,,,0.0823232847527333,-0.04979252451650392
ANGPTL4,0.07203295011502563,0.02927234266986132,0.00046121178766499166,0.008074361022031906,0.03250205543670084,0.04285290767814472,-0.0013644132156474685,-0.02463083129361481,-0.10898888984433225,0.07682655863696831,-0.06551077532337495,0.0039171462303602585,0.024094736822784932,0.12415161683785428,0.058777897084992786
CCL11,,,,,,,,,0.038373648151598466,,,,,,
UCN2,,,-0.011129219854920038,,-0.021796264338128965,-0.018629588535752716,,,0.037088230753899,,-0.004845488349021344,-0.010473213016086464,-0.017983224143138406,,
OBP2A,,,,,,,,,0.029403704819936094,-0.007663035246578104,-0.00038524823489367676,,,0.04188249199386738,
COL4A3,-0.02438682329699433,0.08126298774784109,0.019290086912394727,,,-0.024099348772871964,0.11395440849882293,,,,,-0.012002376841775058,-0.025151578764152156,-0.0415175592890493,0.04001656436666965
NRG3,0.033188328626341204,-0.0003774327798024028,-0.031977304834469596,0.019615518987670746,0.0038592638878094227,0.09079346020053726,-0.02521122268019606,-0.010019703909174326,,0.024567985146047657,,-0.05015149044585868,0.00821259189401179,0.03917961998891556,-0.04528072153436461
IL23A,0.05630999064652096,-0.027289611965446804,-0.01750953599516485,,0.10125305903450459,,,,,-0.004730520478017932,-0.060773722666249884,0.12960570723218734,,0.05469755963892655,0.031708668173980666
COLQ,0.01041030641493191,-0.01248376321815294,-0.03380326889655906,0.06443581543734504,0.08163551056565982,0.07134070993120484,-0.06242281705858398,0.00032800784211557595,0.05277336400748258,-0.015729664233557376,0.03182848504916622,0.03253506201783883,-0.04836301812849473,-0.024238747302741944,0.055175902657967325
SCGB1A1,,,,,,,,,,,,0.11191683273134383,-0.01841309154466414,,
TNFSF12,0.05920725296334953,-0.03077798677618172,-0.01405633586492243,0.00792420801111648,-0.012669802135717109,-0.007520353250215213,0.00880186386220141,0.03291068342926632,0.016955827648081744,0.018771708584963225,-0.00978458912952923,0.03524579404927949,-0.025977816060435366,0.054377594455346484,0.02662419252977818
DKK2,-0.036033109594658136,-0.02858456261851354,-0.01129329387846408,-0.010463815232443956,0.047916031177165065,0.023972301087398958,-0.015882502894005696,-0.018388559581137533,0.03230804019105504,,,,0.01394482101235479,0.04850018896275075,-0.020327960173690485
FYN,0.08801073063557217,0.026939705968694907,0.014688193123103061,-0.037750530052761515,-0.009445678694030705,-0.009612822909466804,0.003954248014617922,-0.025480800333211016,0.061545404717955665,0.012105257451664653,0.1932557022587819,0.032683756192470444,0.0334028495845294,0.0030598384147854435,-0.050246540746597186
ACE,0.03543166311523403,-0.08130292593175434,0.0007342287408449056,0.020956596402776143,0.033780945909044326,-0.015219929148624245,0.0010265617983613732,0.06098608657121149,0.07492989284869746,0.0912079504089509,0.1423540210867175,0.015271418428295585,0.036610736345159586,0.051329243776164636,0.016633432527445955
IL18,0.04752515044809961,-0.019302569045893146,-0.012767228558273839,-0.06303740959930015,-0.006321518967555357,0.03965854533336226,-0.02522600106820505,-0.08931134757441461,0.05777293183015444,0.015304964814732192,-0.0340719292149114,0.007004808268494304,-0.02151367880223815,0.06640844927010979,0.010220297963402092
PPBP,,,,,,,,,-0.024929301773686467,,,-0.01795490700727888,,,-0.04110952247860701
CCL27,-0.021458680443360998,0.09649989553218188,-0.0046020743299280105,,0.015202890568894694,-0.02672046199126193,-0.016361263089808956,-0.02347822546326696,,0.12289909600232007,-0.055947265135534885,0.024554663543830197,0.0034637009827973237,0.044162589817104,0.06537222485347431
SERPING1,0.012659264055523785,0.014073084203688042,0.04606743110332581,0.019929267876466403,0.018949337455321107,0.007294847457049904,0.01407336393527239,-0.02724969609655635,0.15638092328209569,0.04229763989814641,0.05100136604634247,0.062615031536709,0.05794795098127941,0.18592494545172725,0.02341210165994689
AZGP1,-0.04006710726504166,0.051589400502299626,-0.04311625277555649,-0.04074835116398015,-0.016513327772850646,0.036323525437966186,-0.022494718089176604,-0.027747890022848047,,-0.008537673836045928,-0.02962170003820009,0.008634096391651833,0.018205483003064633,0.061013975196150386,0.04715166579067443
INHA,-0.0051182236418714265,-0.03471521089047476,-0.04184183824201878,-0.04158759730883239,0.08817202348002975,0.052469390273831906,-0.025207725790541268,0.11958913553401582,-0.000334133221195811,,0.06516876653340901,0.045823471396065456,0.023184002605297342,0.0009216601527481904,0.14445083003359277
SEMA3G,-0.0037014092305919168,0.00723259725884071,-0.02098143560734105,-0.01000714321402482,-0.041912780213636786,-0.029543497070853637,0.005843382043069234,0.0583261430513349,-0.01527358864176174,0.07752697505161749,0.10749836046413482,,-0.026402874160797285,0.06441251204959654,0.027750293543795674
OXT,,,,,,,,,,,,,0.0332102290935328,,
COL6A1,0.0572540574446457,0.026347546197614813,0.025516086954981722,5.5717722613384774e-05,0.0015000686466394898,-0.14742449537763316,-0.009384493014596736,0.04514565758025024,-0.1971115857596479,0.11200694233237449,-0.014699810115277127,0.0022133512473540306,0.05870238209571595,0.09882266423689996,0.09917779475712085
FGF17,0.0027234312415960523,0.01574735610471387,0.07715091963593396,0.01053651770698658,0.006278833485877349,-0.027065095705335857,0.032973111253549243,0.12507129073819206,0.0031371835102370965,,,-0.015175315490265693,-0.0012919475967916214,0.00432942289291092,0.052020495356101315
TNFSF8,-0.024400579026717648,,-0.01419694961881703,,0.017353211508293415,-0.015252126293354115,,,,-0.03595672886480738,-0.02612923182152787,0.007621856822931471,-0.016395536918533696,0.03301705751188399,-0.0012359684058525567
FGF20,,0.004488127802584484,-0.03532492254037795,0.052479055052517674,-0.021696218715346084,0.0064755016726887995,-0.004738234605274753,-0.03433494609753963,,-0.025372825957230553,,0.15333022380738615,-0.008991909860856129,-0.003566626231972903,0.040366997302099444
ICAM3,0.06117992420616769,0.033497116199577265,-0.004965934925386162,-0.03222936224837457,0.020028582099546898,0.03958167406257418,-0.01746543304575961,0.024545326634871217,0.10228358406738809,0.11061715382277214,0.1176058197738562,0.0800940638257146,0.007925872182592827,0.1376922635776889,0.020182653635311836
LAMA4,0.055157514274369164,-0.0539012225597346,-0.022833224148337633,-0.020627345216477067,0.03770259116160723,-0.07389052075465428,-0.0004293395228497419,0.0921131606661595,0.0893784481857881,0.09054502748601802,0.11391418813533423,0.02926675926777589,0.04426229510642923,0.04947688452565561,0.0916275677976805
INHBE,-0.038379110661286575,,,,,,,,-0.0042948467038497525,,,,,,
DLL4,-0.010385771356533057,-0.05013193406821408,0.01276415730991557,0.03011206852348718,0.02874264216498599,-0.025318886166853728,0.0028463713164264253,-0.02675463131902152,0.08324670534749577,0.12072370387072705,0.0632626985319463,0.008289347353384366,0.04495775433842009,0.11065501695776393,0.05408470177590955
SEMA3A,-0.0023694974034094004,0.09625016066546285,-0.04496158569991673,0.009238012644877688,0.04588110419334279,0.005859590246356314,-0.027275946603046528,0.08697965868432474,0.09325678021505912,0.06439295588246711,0.06186610157863591,-0.006994063747863907,-0.025743064662577617,0.06804023524349206,0.0729542942181694
RLN2,,,0.06738543477074296,-0.008207678582378744,-0.011607050134015305,-0.015536195172249417,-0.014345352521524789,-0.024834555275894944,,,-0.030733465367412185,,-0.017983222160108562,-0.005702371383435942,0.056541016224872835
C5,0.1053079534127128,-0.016890232088664796,-0.03011960586002113,-0.05958157615543114,0.002379161626582374,-0.05124114845839256,0.038120117027290026,-0.039574065133034686,0.11256386432195906,0.004233940649654924,0.017981242404474924,0.08018704819696054,0.007765306434669496,0.057360315674860614,-0.0332462497316984
COMP,,,,,,,,,-0.01620599482802313,,,,,0.0017207998677616063,
EDN2,0.0016976363701657802,-0.02044987027284997,,,-0.028112705506265014,-0.018866118305191328,,,0.005316578422747788,,,,,,
C1QA,0.08781501743204562,-0.017234947067032796,-0.020683276235342357,-0.07912450823841025,0.013005900257820275,-0.07767689267390931,-0.013303472281154582,-0.09497857292658426,0.14514440964034103,-0.09218435996906162,-0.09029628952279319,0.016519442040942193,0.034551600867474434,0.12581872777492517,0.022227118656099377
UTS2B,-0.026239815042936574,0.21572309637660386,-0.014327458410757981,-0.024105656507137516,,-0.013429370026745286,-0.004520536185983726,,,,,,,0.13837924301720053,
COL9A3,-0.035359981017873306,-0.0024051263800644864,-0.026236853721480293,-0.06119802292300049,0.014741616053129326,-0.09970023187782982,0.0066446362356350165,-0.04434250809536287,0.0922249961598325,-0.004948967159586482,0.09016889422499778,0.01589424432883812,0.04071849408974552,-0.006097140584266373,0.0604159421197418
DLK1,,,-0.023846483879237997,0.053254522548188354,,0.09723331059388234,,,0.07544155101249392,0.07498103689045937,-0.06347143357173912,,,,-0.026760133486080306
HGF,-0.031127229717416317,-0.015372432053226665,0.025075828275976084,-0.0008977958246451276,0.00769397596722786,0.037795746061881755,-0.007047586433779236,-0.002006422444773334,0.06084712533357851,0.05716255344732616,0.10365352659189148,-0.012263079214096636,-0.0030047310990823015,0.03932926588408227,0.0016229370455640851
GIP,,,,,,,,,0.01973118128616401,,,,,,
P4HB,-0.016000962836411003,0.04186968108798081,0.05254305956370391,-0.04069935809265853,0.016603587666665545,-0.10729952267328026,-0.032513199468628864,-0.04181202744134422,-0.0927900559482166,0.04134465658552867,-0.07131254812431519,-0.0032173550718948454,0.0060760746367121655,0.07947045343207323,0.08557265220820352
ADCYAP1,,0.02278048377120403,0.02509749173788722,0.06682843958073019,-0.00876401254885133,0.08252452026027984,0.05232217112598865,0.011673978754184779,,0.18698670234365938,,0.06883221053046588,-0.019860643402386108,0.03388632588977768,0.12251787816225837
GREM1,-0.02623979877417674,0.04406220352985108,-0.0123834158143388,-0.003435882372700979,-0.015290335903842659,0.06173310235901206,0.041827822027773645,-0.05078954430624683,-0.16769796427035416,0.035552330407606476,-0.0043298122461752145,0.0639607673656263,-0.003573779613473058,0.09727504580279793,-0.026314614939916187
EGF,0.024504861017478563,-0.03967088917946514,-0.04900876398505335,-0.018991460537034346,-0.0005920695653821,-0.007274296726334666,0.07700865776522071,-0.027570472591083365,0.1001539145091928,-0.02663998573813636,0.16805802202885045,-0.014481551920956702,-0.022641669314694298,0.022949166731971733,0.060859571613471254
VEGFB,-0.04842195149445593,-0.018583106703196833,0.008589482399037155,-0.0039525994935537805,0.00027862971742050865,-0.0665122341505759,0.03771936040436416,-0.018936172660513655,-0.14497030207117106,0.02132092651046295,-0.03589181846686757,0.011765589890231215,-0.0042986803972939825,0.023641205968796975,0.05137900247858947
FARP2,0.07217050010146372,0.001489528109053352,-0.03442219531879022,0.03417641961958018,0.005794524512166498,0.04231501089201044,0.02646449001843346,-0.04593818658912537,0.037739185773392976,0.08729285097293021,-0.018556842827062044,-0.009895781475914703,-0.029498973581571813,0.04672716430259067,0.013228048807744384
BMP3,,,,-0.02757885224492191,,,-0.03232018857447882,-0.02104548300664395,,,,,,,
IHH,,,,,,,0.029567307443600407,,,,,-0.017665092630900752,0.0032901056825603075,,
LAMA2,0.10080409848597112,-0.022559179910340132,0.011414971233599153,0.00197320681196361,0.011971863475815506,-0.03907147758173286,0.020499365461413756,0.12470087158074401,0.07736499449230765,0.022537304582590376,-0.0006698957755912596,0.04666157564960559,0.0656629613540172,0.14211876647706032,0.05204117164754402
SERPINC1,,,,,,-0.014368212762172167,,,,,,-0.014481553072996086,0.02588811945577242,,
NRG1,-0.00528392643530174,-0.03795308995074459,-0.02505647793618703,0.0682963848864798,0.06018901686997566,-0.037157682224933535,0.08761214868481251,-0.004458969953016844,-0.03336426637369231,0.19770620135748113,-0.07079728419352838,-0.03127829988013029,0.01971601822695799,0.05806916897570488,0.07411131292235124
SPINK1,0.06451484591548791,0.006648866919479561,0.012077515611570404,,,,,,-0.020358688055613854,,,-0.039544143863320697,-0.003700058497085092,0.009584390196436986,0.02621344489782336
EFEMP2,-0.04758170540734045,-0.015736922377762367,0.023673935692740983,-0.06445798938602372,0.056219969261367485,-0.0574347023904193,0.012045451250761794,0.02493988099985993,0.035531314522071665,0.11032993963062185,-0.10552033876546452,-0.04059089886790049,0.013241236608028199,0.09227853904446612,0.046326616922430744
SELPLG,-0.034607192461870544,-0.014923204442620488,0.031389773733139184,-0.014198497564818774,-0.026531560595491253,-0.044556917477652315,-0.0008896999598365376,-0.06473920899938423,0.058724181672895955,0.016067385313946376,0.045104284015975354,0.07712167301666335,0.07453587229697127,0.05938604366712233,0.029718113985374963
GDF6,0.007975169351360096,0.03756779103276765,-0.01605035483733023,-0.01447666975129793,-0.01160705138606987,,,,,,,0.018222317512842902,0.015173302114184039,,
HLA-E,0.03628131369551783,0.00392276708353522,-0.03451687389329441,0.0027128550546807705,-0.015780297923633363,0.003845253126757716,-0.029852182016010906,-0.09477049237721742,0.011335560351351533,0.008224244689733002,-0.08681109657835204,0.0530061979844057,0.0923414915288481,0.10334437272781215,-0.014482006025330013
PTN,0.03547621621681958,0.00904483504064271,0.00827270811954529,-0.11799114496619396,0.033703670627761285,-0.15298627135358722,0.0037130430407938887,-0.06794208665658191,-0.014477051802405569,0.13977277804519644,0.08029567630556803,-0.028027002937491663,0.006228116601518282,-0.09512607878214756,-0.002070310634200258
CD274,0.006234494930784215,0.01960236402375787,0.004505776737247119,-0.0032477258925370078,0.030416033067630924,0.006184775018877118,-0.00843147913903657,0.06135883576163652,0.04317742489484222,-0.0321184312417977,-0.03930474689385632,-0.038562056080032096,0.02022469634760524,0.1323935907580079,0.09782687851675799
FGF10,,,,,,,0.04756948990047238,,,,-0.023101906628716112,,,,
CD14,0.07679963193340586,0.017293232028715813,-0.02793541627435779,-0.06464401530019753,0.051343075123415245,-0.03143914344711544,-0.03484338655726034,-0.09123506677802114,0.1117394398272009,-0.04936861592388784,-0.13343380548414813,0.00959560127215653,-0.01708891294628088,0.07609999418751034,0.0369535877577051
SFTPD,-0.016009600760697833,-0.03299665541897221,,-0.011157365661569283,,0.04373987068065428,-0.02550928404150862,,,0.055634575523631234,0.03413730270753846,-0.038683436161744036,0.0010195323412534815,0.03992250279979686,-0.021246574781994227
SLIT1,-0.029198498107574893,0.014319358117167098,-0.007035974762089275,0.10233609509750692,0.07032278610724403,-0.026371393113532194,0.03893489343259674,0.09589114068970878,-0.023815731332275974,0.00557470974384868,-0.0266772010216236,0.029444781799169182,-0.01667719164719378,-0.017286506336140428,-0.06841738777566375
LPA,,,,0.03772265945122939,,,,,,,,,,,
CNTF,,,-0.011293292717510835,,-6.652304848953919e-05,-0.012247728029872097,-0.01857774567347468,-0.03365773992436551,,,,,-0.017983224143138406,,
BST1,-0.02924317979849411,-0.010415155295600375,-0.02459674892916933,0.041537962406430796,0.03433737936846583,-0.02341478550788422,-0.026032026184080105,-0.015911975944326417,0.10879610612945816,0.09531646127482993,0.03442595645287635,-0.030343071398216823,-0.02725888654956834,0.03132851275874491,0.1095105429342677
AGTRAP,0.02895925685470828,-0.00518828102811139,0.020318309024593976,0.014522686389688632,0.0008555712984329218,-0.034934731961304685,-0.009006933919949315,-0.005467307571226107,0.0872889894854149,-0.020600344910179237,0.08417330965985008,-0.010896181848373479,0.015239250449464717,0.05985754492776347,-0.0027323533703389673
LAMC1,0.017417653819945585,-0.013903879337913545,0.061261169721740456,-0.05443055297070572,0.01145096038562653,-0.10827281082151984,-0.03371812601196443,-0.06876795795875755,0.10480372316299645,0.08718116668532186,0.08424342921250917,0.021466501642399948,0.04833172201500973,0.11447833074440232,-0.020661816782789347
COL6A3,0.006183426904800581,0.01280758668453445,0.017283576764203525,0.032426903503502365,0.030141595198689097,-0.02539340812452975,-0.04490271592834052,0.0014016487951952847,-0.135641458881447,0.15571891629131793,0.00846065745736075,0.03119643490773987,0.0551009359623949,0.12463110867601261,0.07744269389847629
FN1,0.038068466855092534,-0.01861353759192996,-0.003442290532475574,0.033553446959619024,0.022989165120030287,-0.0899248643819182,-0.05764421743930155,-0.05640970623227882,-0.15234982965186125,0.14741722310847113,0.08108703589316779,-0.019479140173465127,0.052041539017970824,0.07367213162779124,0.10114413097520347
MIF,0.014424666099494098,0.011332298567726733,-0.0036961594866581422,0.008110655700791187,-0.0005566413100817322,0.050031201430560494,0.03143301273148117,0.02635045028366636,-0.09007387464885086,0.01915788228914046,-0.0995840843230923,-0.03287142718360242,-0.07382023597081448,-0.05838990502390803,0.0024763276533149602
JAG1,0.05618692767540428,0.03312906647336814,-0.0034040573890120047,-0.017063681913935022,-0.030639325842504287,-0.07293323954706961,-0.009001470720237976,0.00971574549440474,0.12871360070518797,0.14787320292444722,-0.025046685361597164,0.011499427839404292,0.04328401304753942,0.06515208401374782,0.09024648999589212
NID2,0.05029823267083351,-0.06626309744376789,-0.03249625719214553,-0.06727075375048178,0.0376978862811733,0.023405942037046296,-0.05524333971801572,0.005970709218752142,0.11311208820340098,0.09516285071898124,0.05381666503390741,0.07913048642093777,0.0755410175595787,0.1036608423514967,-0.0080024809795958
EFNB1,0.034345780279518276,0.0572629895446796,-0.035996475873168135,-0.05310100264445276,0.002974363055879559,0.004267932478899581,-0.024199456703708464,-0.04189240860183126,0.12169281326864193,0.07517874518305119,-0.052553419412501745,0.018990249603038693,-0.028441471179366615,0.035926353523560405,0.03481496605426524
COL4A2,0.015672133138823194,-0.03241862469425242,-0.027460409570515244,-0.04917050418279543,0.046200645656795186,-0.06821646392230969,-0.018706790404170538,0.0033539693745536113,0.16849715245728894,0.12148390755021526,0.05090987284903707,0.02694970475617725,0.05935407573675506,0.05910917229970528,0.055412138768534853
SPP1,0.039077374225639776,0.037650896024505005,-0.03231758544245353,-0.05481096016220178,0.060265609197687114,-0.13747253247029184,0.023318922207406043,-0.1128442108020466,-0.11811044039990459,0.038487117177661144,-0.1866471640957281,-0.016164532289937753,-0.059175095422859314,-0.01430965188951548,0.05465802584062261
PODXL2,-0.0024409400130621615,0.005015999434383005,0.00399241923015622,-0.028193244111696738,0.04727170769953192,0.0417223315445687,0.015525206675662564,0.12291818679109823,0.010908599804462045,0.03937372287751973,0.030029293428582935,-0.018676076077654685,-0.07622207050995146,-0.000343209404210979,-0.04372010125476254
IFNE,,,,,,,-0.006904181460900794,,,,,,,,
FGF9,-0.011278252990030014,0.004569446103206721,0.0582110936872065,0.00041413809047152793,-0.029692579554829002,0.0027488676613985712,0.05910676290117716,0.0625296036702309,,,,0.02434592643353431,0.04971788702127427,0.057609771905663805,0.030295365741334124
ITIH2,0.07426705349613912,0.06852771738567723,-0.015088275037436281,-0.018870406650505118,0.03092752105342175,,-0.025396331200970734,-0.007075742752931375,,,,0.020692311284081034,0.048196118881376836,0.14708172890833676,0.11303547178704813
ADAM10,0.12916490204015255,-0.022600787034480072,-0.0022656581096405113,-0.007609077515702361,-0.02435225899919675,0.007396488009156,-0.008679777913804095,-0.01768676538873702,0.09412942024201926,0.03629784003289583,-0.012084390980075453,0.026214114565635785,-0.013008600578091266,0.08807270641451483,0.04705288599530583
CFH,-0.010210073675111618,-0.05409875787561456,0.0103239815737686,-0.02931198477890197,0.037566144754000344,0.026221509792678635,-0.007275882655773242,-0.04258904126288625,0.09967965820554735,0.03198553734569742,0.09467321301218604,0.026031632084156122,0.0827093542774489,0.14773411353158533,0.04502322262696456
COL4A5,0.03962952150057445,-0.010070195500466554,-0.046555507252096846,-0.06684836555198398,-0.018110571745188087,-0.031354802208819754,-0.0007925628272783891,-0.031207631594461535,0.15855650341347297,0.1099853630604893,0.04578267890258452,0.058334730026607516,-0.07220596286882953,0.03461784289975963,-0.010575870827523953
LTBP3,0.0068081622595694965,0.07005294837421713,-0.03488080110780892,0.006460356333282365,0.09295279740197192,-0.05023849999553808,-0.03338251145696906,-0.0101599568128157,0.04787006441632155,-0.016936171194179835,-0.1326679942878259,0.002841359111940264,0.0029754809434983267,0.08448487538786492,0.05661057372528892
GNB3,-0.0579850318837932,0.024844633399129398,-0.055058136475136216,-0.04063018422903313,0.0132882914548407,0.0028255246598579875,-0.016418021574851515,0.08796869938945238,0.08629709745853911,0.15246238221087263,-0.01885062710002563,0.06901324942953563,0.047343863812267274,0.10185828891199179,-0.0018930155876364899
COL6A2,0.04102054490626919,0.04772609385190822,0.02808678450570777,0.09921918726215942,0.0013217841071206996,-0.06369400442314965,-0.02319509234656895,-0.026047489639536757,-0.09613127828043352,0.12492409068315648,-0.09002855790655613,0.0009768802191190517,0.0729941717344082,0.10409036495305717,0.11215662477599861
GDF9,0.07143338046026027,0.09965330213568627,0.028429416358508253,-0.02363507468001273,0.05819313426815021,0.00023973598784100928,0.011505754675171256,,-0.015184997243012803,0.09538162459430326,-0.06369164444016599,0.02732635833407117,-0.040068339369320145,-0.014518864747735508,0.09027676200279657
NCAM1,0.03825543428846091,0.04544303445814712,-0.02277228427748164,0.02478063875515375,-0.007324824493109624,0.05578870642180615,-0.0120658190027353,0.0036049224985302765,0.055446661003520234,-0.10604540271294585,-0.05000696225452054,0.002832418906268182,-0.05993957699572357,-0.08564448580987058,-0.006983166023388107
APOC2,0.01685017189117284,-0.03711621742219159,-0.03175224068565583,-0.03142890326733194,-0.03527297374030774,-0.015985337040714885,-0.02787624339998996,-0.057419359782332445,0.11040945506403188,0.05128307457440377,-0.085975163496915,0.07848208691238841,0.004760755637241664,0.0810741248481314,0.002207123055895884
BST2,-0.014341564763366942,-0.006042254864378706,0.006585440545410391,0.061870781192476694,0.011435589195077823,0.039875977325893486,-0.007600722118551698,-0.07098863208866192,0.1417348498230943,0.035957082967896035,0.04749567001152675,0.055401071144934,0.06437136373289538,0.059330336398015326,-0.014959028975342481
COL5A1,0.015097140505934583,-0.027129203326360495,-0.008796323753164421,-0.04729425091064739,0.038069860015345416,-0.06644211082058175,-0.03430009151629755,0.017634369331134638,-0.16584940101364196,0.07095279667491913,0.030563437335901604,-0.007833944958289986,0.04141570618192544,0.1338911490098548,0.08120791087184441
CALM3,0.03978330962682991,0.012799554971817966,0.0692241060365047,0.09144802289296425,-0.008661191237038743,0.11910592163481185,0.08059540286580359,0.08310334647841315,0.06865598394577649,-0.006891372389106516,-0.09285934928421483,-0.00860211211890313,-0.06698049285117469,0.01674686292003724,0.018468500561772037
THBS2,-0.05761925510703037,0.042426428003608005,-0.039545280281295725,-0.052899129629972376,0.011605745625557065,-0.043209938865071476,-0.023765713148629047,-0.021310202331972155,-0.20196154501083835,-0.01615681152877155,0.008866039713994162,-0.006580725358180848,0.09995663263350817,0.12366971688460646,0.057301341849550436
SERPINE2,0.011494953533421701,0.060240326959350624,0.030235245101662585,-0.10625671896789607,-0.01833888861323688,0.004165891492578527,0.015677138061269046,-0.011186273006261835,-0.017928739366398768,0.1491388006871323,0.12070781230038848,0.02629987845148619,0.036043216434461775,-0.0339776148664106,-0.00404591314578688
EFNB2,0.007201692628220515,0.05329926318989506,-0.033991448375920864,0.04880236459794536,0.05410039052541229,0.02917655407695959,-0.06229767960224775,-0.003678668809865085,0.07104728173397118,0.14322933836780286,-0.012886171875175522,-0.017231126497029882,-0.010193845331009414,0.10409458439642545,0.04606954040769048
PROK1,,-0.0017297513716630652,-0.027417346559583364,0.019392003424358463,,0.037500855946082365,,,,,,-0.01598649456824878,0.028730307438406974,,-0.010558023425357006
LACRT,,,,,,,-0.01552548684632928,,,,,,,,
MMP9,0.04286051467746209,-0.05365746626855793,-0.01231365478663185,0.04633088404769295,0.0435603119479481,-0.02045191054899422,,-0.011626129039419194,0.2289050155425588,0.12037222375920002,0.010365849460023089,-0.03402388020538896,-0.030778166232637783,0.016148639638716558,0.05885849474336117
DMP1,,-0.024515628544320194,,,,,,,,-0.00629609870190778,,,,,-0.03895221262197334
NPPA,-0.04023307689898285,0.06782896098431351,-0.02226102642788174,0.04747773363489742,-0.03663477323819134,0.04146481039916693,0.026420735308203283,-0.019453967598675303,,-0.09312530342495816,-0.0030655636936962227,-0.035267846374633496,-0.016358703921292978,-0.040600918713546694,-0.012719479359824537
APOB,,,,,-0.021191058922872274,0.06463305546102721,0.011278788513826446,,,,,,,-0.03763528483799524,-0.0006789033488107803
C4B,-0.018438002197110316,,0.026519935739965587,,,-0.016090171094492414,,,0.08230064308482625,0.02224935621933754,0.10901027514499129,,0.10683108804402082,0.03917950462345559,
NTNG2,0.02482287801864559,-0.005319508266308808,0.11995779837941961,0.0030354964991223597,-0.007915394462067848,0.011676512945030864,0.0251385237396316,0.011151730725611165,0.03485350198286139,0.1345126035049989,-0.08921647212479018,-0.007441216613645752,0.00682920760961179,0.04525994100496748,-0.05977766105109841
