,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
S100A10,0.039243106675604746,-0.009711763423752696,-0.01695798366355268,0.015100294857841298,-0.054861677222381174,0.13395774687200745,0.0062048686702018616,-0.028913942577614187,0.10767485056439599,-0.05471671091465239,0.023558556287651713,-0.08719767620620542,-0.00919049221501408,0.1135013270599599,-0.030792285250987733,-0.03768102755804791,0.031131783385512604
FGF13,0.008726973411466353,-0.014116161365402669,0.006839439225338423,-0.006694655454266269,0.007910448437200852,-0.06997724454916178,-0.0044719217200789255,-0.011521259768102055,-0.09143515717047847,-0.024874553040645994,,-0.023529857807979664,0.0085148177719163,0.027241028116306385,-0.004749409561139902,-0.003892426292113931,0.011192602861123207
SEMA4A,-0.012983984201455445,0.06344031172851558,-0.002911059435510084,-0.03458159692859232,0.05663651269213334,0.025560396503276992,0.05781849345361618,0.06158386421648614,-0.04201173440669432,-0.040449719927231946,-0.032274758707674774,-0.057397664030931564,0.0008367673699688127,0.057645241924049476,0.006852249241889573,0.05664287003930534,-0.05164479414073117
EFNA4,-0.03656743752816566,0.02344459377799464,0.04243395348159073,-0.009763673450902661,0.003873554563730088,0.022068609752382055,-0.027439696004049188,0.03673484275672077,0.08953300142519392,0.06401795922287352,0.015872934088650696,0.029147855041572822,0.06226340025080925,0.041769885744288596,0.02173348484795879,0.09706947414226995,0.039099989372212
HSPA8,0.004117467036142462,0.03832187832272158,-0.008280822900955243,0.024519985411543366,0.003064827406604283,-0.10703603639347845,0.040964944481432924,0.03918844401894855,-0.011853741266436181,0.057692950790000745,-0.027710184938509807,-0.006237598773225288,-0.049611797893478575,-0.042827754522773785,0.029548688775859106,0.027144505074183773,-0.008619809329899687
NPB,0.11371728417206711,0.13281380403249757,-0.02548018991694451,-0.018612438262328362,,,0.030719354082559165,-0.01568712636294278,0.0018524966116296143,0.030138505917752686,0.06114829403136333,0.022381567291093925,0.030438389549544063,0.010641921874833338,-0.0072796052867912355,-0.0030340216257106886,-0.03303489878967431
ULBP1,,-0.03720417667847685,-0.0037628690492817764,-0.031896128550779265,-0.012506810562706848,-0.01689496936540823,0.029017758579785176,,,,,-0.026675222578926048,-0.008841628321332827,,-0.038413798195718024,-0.03992908753530753,0.04019934157237436
SEMA3E,0.006413476389630831,0.07681099098635194,0.047923021387501694,-0.019269964965837855,0.04028713996894154,0.0007074931875994262,-0.005748168840158459,-0.028426136805254708,-0.08101693597804542,0.06839039123714913,-0.007206178180241737,0.0704982445778894,0.03768488434285912,0.03792285012550858,-0.012757747769606285,0.046000243381976426,0.03766422306646764
FGF3,,,,,,,,,,,,0.06167881884641171,-0.0013618898344088714,,-0.009117701529809888,,
ADAM9,-0.032919222062263845,0.07208269755469614,0.003290997989588763,-0.0054502058342059635,0.05714037339168329,0.1149951657110819,-0.036025324057391686,0.044765242552319603,0.04648504124318509,0.024385084882825234,0.02694360119893798,-0.014321427693079074,0.035766016893007124,-0.02605930255095534,-0.004373224340869956,0.058616165277353215,0.026063489748729483
ASIP,0.0645058789420371,0.018799259618091525,,-0.017145292355163565,-0.019740850016553627,,0.07901689002404026,-0.010195454463101666,0.025314862432272038,-0.0014445840301995539,-0.016640060526917796,0.01628413911030717,0.04901950167535426,-0.02908407981957968,-0.039120344963170496,0.036151843415391176,0.06638809958426178
IBSP,,-0.030824420527168814,,0.03789593649807613,0.01311448191514244,0.10514000128426561,,,0.14245018802834813,0.05675242318628349,-0.03378638035074618,-0.03765642826042341,-0.015917608317026908,-0.02679360262696806,0.016046788734884687,-0.0005068906492673897,-0.029769935969554587
MMP12,,,,,,,,,,,,,,,-0.02060695874424461,,
FAT4,-0.02330998196173861,0.015171360399813136,0.014893621496312074,0.07715525097981288,0.027229367678426576,0.04757184757807681,0.036406665882426636,-0.005053413311498666,0.09749778504065604,-0.043966032252476285,-0.04339116076927686,-0.06081458188671831,0.08221729012558177,-0.047298790968546854,0.046902347195162876,-0.022956210081525808,0.002783308187102113
MDK,0.030157859685589015,0.078196002259855,0.0497256260014596,0.050235688820378314,-0.005027226290849896,0.09050361054652854,0.017921652013827886,-0.019878127728138198,0.04484614365740525,-0.03951799283580568,0.08489177528302654,-0.08129665252973166,0.056570195411203006,0.025381075745923187,0.05562301111558425,0.057484955210811865,0.04307771635134675
BMP5,,,,0.003680242502145781,,,,,,-0.027980583750120743,,0.01744339042384911,0.060109324255973456,,0.0632429663024697,-0.0031576886159527117,0.07443625737887667
CAMP,,,0.057223916014763426,-0.015862715702364513,-0.019336902696465628,,,,,,,-0.042901743138091405,-0.04435798737872634,,-0.030176788837115526,-0.030082618917944896,1.145017728205851e-05
HSPA1A,-0.005058612931823438,-0.05113759740294081,0.0459026571373076,-0.0016123901607009517,0.008789009799236537,0.05210484013376285,0.02820266881946334,0.03225301864151661,0.05230138144730701,0.07690939566955678,0.0667472355367905,-0.06774131178514559,-0.000503053444688679,0.016555796475047617,0.003532171269550428,0.0680673706812286,0.0738650169987341
SOST,,-0.026055456779358423,,,,,,,,,,,,,,,
SEMA3F,-0.02361906908251384,-0.02125444934496388,0.01088511141067963,0.05797767851436671,-0.007533375804936605,0.02572811113738353,0.01535632209487212,0.05730975979699302,-0.007851700178694123,0.06450132773092075,0.016444503887991225,0.011891696089417602,0.044193278534021746,-0.04641595012276436,0.029351090928828018,0.0846336969837533,0.004527468233446807
ARF6,0.0041640653339663726,-0.06363776484593311,0.031006031037688866,-0.016823686872612285,-0.021719593840853185,0.010164800627729556,0.026050606181579665,-0.0022133898512565714,0.024387969661903777,0.1510879146161871,0.010439399473606139,0.015085478805283,-0.03805404827036618,0.03483179742625983,-0.0014625107811973865,-0.013736153336631543,0.010657358798837184
IL6,-0.024057321929505597,-0.05864573909593452,0.01768838061769393,-0.0184995609901423,-0.027710380028172325,0.09380250363859513,0.04503727367996647,,-0.011125188780836614,-0.031407860482753173,,-0.025829130849745984,0.011725144713597263,,-0.04598210285811352,0.03224108791145812,0.010218896759206203
CALM1,-0.05131691474039562,0.005161042322720369,0.017775707277430816,0.0006563318457482048,0.024719377504200585,-0.08608925726395499,0.006580626899715874,-0.020684173360967655,-0.12826813629819372,0.006499825821152378,0.018619642456215363,0.026450503283589756,-0.024995892571048263,-0.01697730674561356,0.020642547855526112,0.016203761102973068,-0.06658961716262668
VIP,,-0.03060898786434362,-0.013495932366275032,-0.02906379421901988,-0.032218666772337465,-0.044314677506880944,-0.027360268697289993,-0.02612747170321053,-0.003111017029030201,-0.024874583530199446,,,,,,0.0070386398837090185,-0.025080110776546517
NMB,-0.08725114430869728,0.09390293273520911,0.033804148023302866,-0.0036398316540418134,0.030465491622035146,0.08713454502767108,-0.004214000072587709,0.021962739771100755,0.10425566554752137,0.04944556569841278,0.008608428027228351,-0.009058236064214603,0.0544955008244464,0.03010677186879646,0.07107446312873449,-0.030437128573761782,-0.01401699444314577
CCL26,-0.027359184254016476,-0.013672621205280162,0.036301245837089574,-0.040925405606398436,-0.021288007409442995,0.08828317871295581,-0.013477028749244582,,,0.04606420740254925,0.001379823564277198,0.009677504455461661,0.051440635720593285,-0.004674892507000751,0.036256917489357186,0.04303331106794382,0.04943958277476944
FBLN1,0.03009210639215903,0.008856819624731662,0.060719948778538764,0.05012163059512741,0.06413091584666385,0.04864836379474744,0.07144821409771208,-0.022116433725328708,-0.006669339531508465,-0.01971110748471194,0.053195717057477,0.03882759951334927,0.016077227931057335,0.011033580150719854,0.019806700118814056,-0.02008420854935797,0.06564973563292399
SAA1,0.18926459902196738,-0.05601588510174633,,-0.04303945122843967,-0.027169588945227315,0.15567346180446617,0.01967889849616608,-0.011794015238984636,0.1314244519448898,-0.0026573339403632382,-0.024042556126383074,-0.07582170878158014,-0.042083554128610784,-0.030161328705522992,-0.09776400597104115,0.03306128628052647,0.1037012266940376
MICB,0.02491705192868639,-0.02796971873137446,0.024807685580258636,0.03775520072946612,0.023006570629977813,0.040505729810668994,0.0009042495041447745,0.12296230013945944,-0.013155097812507567,-0.007906634320873346,-0.04560541501500292,0.036061309851063476,0.08365364099035041,-0.0003335098553807615,0.017407883312585356,0.07262619625390955,0.013202276680503984
MMP13,,,,,,,,,,0.002076156654727457,-0.025859604549142948,,,,,-0.027536232618823063,
F13A1,0.00592755275144553,0.015003567830396938,-0.0010805739400068324,0.048476116089945016,-0.00915454316280827,0.15979361164815506,-0.04379023710982875,-0.0017003026635570503,0.0735310182747585,0.07581657973676197,0.05570123324486887,-0.032769799141783656,0.014078682822466082,0.03541037978689554,-0.09324050573509012,0.052635153582079625,0.03749699064506397
CXCL11,-0.04772958811863181,-0.0006767004246447711,-0.004970860112344034,0.05420665800539772,0.022881149680988165,0.04651138543702058,-0.011054988473353736,0.09635635580335723,0.004105207473039159,,,,,,,-0.007569676689800188,0.03879341291119874
COL5A2,-0.026502789639733057,0.06548255278355107,0.03436841682505766,0.019746563491718733,-0.013249129977920085,0.09331726049852343,0.00020059709258496376,0.030938061963541125,0.022359723940011948,0.0033603327520940808,0.0629638805166208,0.040215634951708115,0.055062968139217607,-0.054859471861744016,0.0037049883297048045,-0.016008910532422548,0.03883218312414559
EFNA5,0.006910020361531283,0.014844123396672373,-0.042419760269982905,0.03038728408695038,0.10714654761012168,-0.02119085099775539,0.03400203265181321,0.0003107405108584557,-0.08930647924781158,-0.05508401299895099,-0.02546784323843464,-0.023005841223921093,-0.0010910418676407622,-0.0429481643823335,-0.03305811545971421,-0.07759750097692562,0.03668007822110773
AREG,,-0.020325193518557667,0.05922363529554034,0.023337256597543675,0.005143999411647043,-0.03472656744932694,-0.001175545765386372,,0.053416315978188834,,,0.028659522458951675,0.020573860739077507,-0.028496692596140915,-0.04492751341279055,0.04466138885865893,-0.0016473966972353044
EDIL3,0.05444214949932618,0.0008916681578407201,0.04232639195407252,0.01591001007205733,0.014196167162150252,-0.11081159227223233,0.025810654264404133,0.00943419806042119,0.08302752494988494,-0.032515750005184633,-0.07378975308941815,-0.03947049808211138,0.032874369296002896,0.04262291183979878,0.03502656589964907,0.04139743620764283,-0.041801268707783515
CD86,0.017273828424826755,-0.017742001322431606,-0.05575018057886482,-0.000685091301987748,-0.022998586605354743,0.06469131865626009,0.03685413635946548,-0.022217174979521158,0.15180427010243522,0.016694085790132842,0.022309231400511897,-0.005665407556727549,0.051836050261133755,0.003893602616800214,-0.012110691892548014,0.051177360375103974,0.07240066469180222
AHSG,,,,,-0.02091073645526446,,,,,-0.02594670819310428,,,0.039359286179426384,,,,
WNT9B,,-0.027808532772122984,,-0.01688889045819655,,,-0.01597634378052218,0.0036898664738881063,,,,,,,,,
HRAS,-0.012565701636307488,0.007423223088527013,-0.0327376399231793,-0.07214096674885206,0.023803475684578336,-0.08029461429864154,0.014410592738167548,0.018951223886298864,-0.0065170609117381735,-0.021564462646140172,0.03340908567252223,-0.006967402179382295,-0.059712678484717306,0.021187864761867185,0.0027155316146781497,0.04148254133820647,0.03853967999582489
C1QTNF5,0.01868195804575311,,,,,,,,,,0.221686828268708,0.03797998176961729,0.0891650618828235,0.0925793480316942,0.0413623245589491,0.027508391992673412,-0.007286479085324116
RLN1,-0.018269802289395135,,,,,0.04369132057721297,,-0.01654971672050289,,,,-0.022152478059636816,0.0016617620090541296,-0.019997211843538712,,-0.0016684707441926524,
COL4A1,-0.04343957768578515,0.0122476760897914,0.006695371484260524,0.06034708827091962,0.04460857684868757,0.1348833398752194,-0.04652661834818065,-0.0009798242646897129,0.07828036007773108,0.036738768818126696,0.10407555666609482,0.08643283004426473,0.06237411966196336,-0.012177900752689664,-0.01380103521342157,-0.011141622168799877,0.008616426363803163
CCL3,0.007484130865654422,-0.04476982131952244,0.03531577645042653,0.010681029668987947,-0.04005365873376435,-0.01714285393346962,0.02915564134901649,-0.007763025029621284,0.08914352993235743,-0.024090096351742342,0.018842641286543536,-0.016909250931626502,0.014731842039252773,-0.026397616577985502,-0.06584323703817369,0.0420740193589746,-0.04332264901359763
BGN,-0.08767053174705842,-0.022918408707536416,-0.005126144298951914,0.06502946077048988,0.007131569591740749,0.044895080926953095,-0.0012815683702297562,0.009324911557714841,0.03410530647338925,0.004733844019839724,0.14252807675751725,0.08143874662590944,0.020577840087741085,-0.05207571902840942,0.012063084935444567,0.013450840151329661,0.01361992547451913
RETN,,,0.009400819074304479,-0.020838757704599323,-0.023554186538404305,,,-0.025490584629862513,0.0008956554862829808,0.13323935991255598,,-0.036644180576912745,0.05045320543223935,,-0.02592611638592226,-0.03758605180680058,-0.022328909078521614
S100A9,0.046031404426346255,-0.02953572926714775,0.039709248565486396,0.0127348384011128,-0.028885603972135857,0.14653342525726712,0.03298895912263184,0.05573622798613669,0.1042155254211771,0.06585614420572357,0.03377518347233661,0.01916473177019747,-0.02340586945333245,-0.0028102213010060967,-0.049417768996434554,-0.05744365745784219,0.004552474779404054
HCRT,0.009743982469327133,0.0006738094567593459,-0.0005437250896490644,-0.016882709373156595,0.0693308803896191,0.00148317457507018,-0.004594508314937924,-0.018625718865612446,-0.05742828508788266,-0.04353176002221966,0.03574444003074639,0.021204307923250305,-0.061009340049827075,-0.0322593509291114,-0.005609314771754243,-0.04565915501204692,0.0966732373071143
FADD,-0.0072122084310430575,0.04635239705337345,-0.012468452360214148,-0.005253743052310871,0.019712859418453035,0.09631820208766122,0.052249877880341036,0.012071470160893038,-0.007983484456801231,-0.028311903873526414,0.0188398189196194,0.04099134589659863,0.058361594478284796,0.06225845576388517,-0.010392850011923846,0.06744111413169412,0.03151376000471529
ACTR2,0.06611137783706227,0.015204249655152324,0.02178692616113009,-0.07315722542587073,-0.01552456647167019,0.03227887862141259,0.003929306952744812,-0.01509749930347304,0.03880469597062057,0.04196107688277238,-0.03505003436813837,0.06041808612880746,-0.05592999783652432,-0.01412699323240143,-0.032541687093010606,-0.044986100711837486,0.016944475886784622
BMP2,0.09814302758756373,0.0027620546125207866,-0.023048007042900345,0.016987025605126584,-0.004347797713943277,0.08639917152192354,0.12084951341636853,-0.02181364676822164,0.1016705869582977,-0.06491521617642154,-0.01649852664868064,-0.011344276221732211,0.03309960211261581,0.003700468365772859,0.001652054177758201,-0.0032197138036425222,-0.013938491123284552
PDYN,,-0.052702905337967086,-0.02461125294588168,-0.010979341148773856,-0.0005326160478686437,-0.0673402181288948,-0.020423317585357526,-0.02641839459425749,-0.05301308422509276,,,0.01082523048563655,-0.028898051259845285,,-0.037226451983621234,,0.026148974413009007
CD55,0.012578918929944694,-0.03180456396582916,0.020039189332933475,0.012597188759179995,-0.027002174884231074,0.03100825557141517,0.026555279903023248,-0.0030268454272772277,0.06226713474487247,-0.036712705550571385,0.0638133473015262,0.02530055310238454,-0.004726410146646649,0.03454964898561158,-0.0016759580929771622,0.021999830757603825,0.013663173901756184
OSTN,,,,-0.03492282564736697,-0.014934798820632847,-0.01442458079343026,0.03410651037563721,0.047426698675292256,,,,,,-0.02064232960078763,,,0.022645364051230105
PDX1,,,,,,,0.034659648097285604,,,,,0.05029605864985767,0.0069842464195475915,,-0.0611845760706767,,
CD6,-0.014076833835989833,,-0.031041627288370344,-0.0166841096730612,-0.018786198216847762,-0.018681226966555657,-0.027034116668531945,-0.0144018722636039,0.0779238007434436,-0.017812397519145956,0.06885191575755649,0.05622144967160095,,0.04750886947218154,-0.02889596083766135,0.008185875861417127,0.001560805320613016
IL16,0.025268542060294674,0.05268670277703252,0.02533415839061253,-0.012077339615671886,-0.012958411628040185,0.03211001210911655,-0.024659450781831543,0.007268663051435937,-0.0031914175386282438,0.06421977408910316,0.019755731296816466,0.12387676594086866,0.01781961777383813,0.0018117447826542833,-0.06368737841749035,0.06268673076297053,0.08495271239702482
LAMA5,-0.036939424231407246,0.04405053915240822,0.04063190427695463,0.03070593838048077,0.021557306902783745,0.04719763418725813,-0.010831858828367824,-0.033638424925886534,0.076273226732824,0.10759722697617936,0.0651446950028253,-0.02181084553187705,-0.03775552367158479,0.014018054288781969,-0.026111901900447335,-0.012552506471340794,0.026037741146076977
RGMB,0.009165967748217964,-0.06038938365487773,0.027171595225664306,-0.014211986000102981,-0.019258340218104075,0.04717262453543692,-0.013770123596345288,-0.01332349488530881,-0.11345043354222957,0.05245910970370266,-0.02283527369234061,-0.03972399038402777,-0.0023514935602122265,-0.057769967615656025,0.03503461996179109,0.015427291712233275,-0.029929861939523777
INSL5,-0.017732071172870362,,,0.03401804672459965,0.151251889737166,0.03833598195793008,-0.0016146433762910448,-0.018009336055266882,,-0.02731756222708772,0.02142271819466056,,,,,0.043884845485508944,
IL12A,-0.008041275971896437,-0.03739262195975119,-0.030709825221056575,-0.0002521626936912896,-0.003612960112954419,0.060178295978608104,-0.04281698175606089,0.15453414634091356,0.02196932335074367,0.00303518188480166,,-0.047953986205303445,0.026819550595209192,0.0029538765556174316,-0.023671469508107272,0.03871107187405534,0.07064670607939526
S100A8,0.02091661815489696,0.0020607687036817675,0.006899967427701902,0.027922943778447847,-0.04832217869398664,0.149985210053786,-0.05221083682489617,-0.0020705123797969504,0.14541274382953792,0.09198456243449575,0.00889258477252177,0.010928157285201434,0.031888008789601685,0.003840915552117964,-0.07532451069452192,0.017133668084162508,0.04900100339434535
TAC3,,-0.041767990778091985,0.02521766481645159,-0.027606024750911083,-0.03572592618235174,-0.05007071822177112,-0.013690142119158616,0.03989250226953095,-0.052725417932747924,,,0.05779100951874362,0.006187685138277064,,-0.03942159984717977,-0.03497453920169918,-0.013581784718464754
TAC4,,,,-0.03260532298666455,,-0.018681229236885078,,,,,0.03467861496619264,,,,,,
MFAP5,0.020412434247556847,,0.08725831926283911,,,,,-0.027434044383861565,0.14757875642645765,0.09145363472080244,-0.016677385740424187,0.019321091251346522,0.041509869419030856,0.0817596421740717,-0.0507782665265929,0.02128064606633246,0.027703280267530217
CXCL16,0.013355137762556648,0.031173317896922945,0.058443715569102266,0.02066086906068296,0.049013167408561306,0.052928293971529976,-0.017041559737049263,0.002607903236614786,0.09590290777080748,0.04629374142184416,0.0929876176522542,0.07835172543744086,0.06621820383098724,-0.059047013057063315,-0.01665502354128986,0.012850884634296013,0.05885474392804374
AGRN,-0.05389549037364058,-0.04964020326970222,0.019577626588595763,0.0701239127785205,0.027942908090471494,0.10101357744897785,-0.03552608548338009,-0.028569104249328386,-0.007165696424234784,0.03385488771675528,0.11074572946543955,0.008085110653110154,0.03195405644943441,-0.00981728325754945,0.00442269193328719,0.036601237175160624,0.041694753341644304
COL4A6,-0.024466149344770746,-0.01688204061212036,0.04489305225727271,-0.02305299683875225,0.09990771907390868,0.009930472220794696,-0.02458377160465626,0.03255914514745977,,-0.011848851892769267,-0.0201809613091763,0.00841434133916879,0.008144096005666762,0.007883839532256872,-0.02395351486226091,0.0649605972156392,0.04971954253460791
FST,,-0.011630762312853938,0.03589546039245417,-0.021096606979087267,-0.0481908905205724,0.030013714064640436,0.029526213392104348,-0.024232256112667168,0.017727708191637114,0.10969036853089818,-0.014563613580131885,-0.0485002720443323,0.045823735902966824,0.03509477546218177,-0.014392560984596287,0.05238345092182892,-0.033245246133213294
MEGF10,0.0015540350359062867,-0.02584248196025326,0.022515825466534675,-0.00999927257040778,0.014119045201184588,-0.01944394237344376,-0.04610062609062815,0.01921353116790297,-0.027674044901524208,-0.013451351705605755,-0.03744660282342576,0.06732826450160498,0.05753393528448085,-0.03910186446882213,0.005178872409942936,-0.0067559310838237255,0.051261563633343846
C1QB,0.07818199065189063,-0.022405958635125445,0.029433440202916755,0.03213753484757014,0.08662140002560285,0.1189425224537535,-0.016561323300627533,-0.019967757628131935,0.14021306714487208,0.08109789032562957,0.02142905668042515,0.04849172949569263,0.05609898332450784,0.009646463990440767,-0.008523995720377585,0.08295650711800835,0.03991092370667284
HLA-B,0.04317957366926129,0.08701401082335414,-0.09118480964727534,0.07327465608461348,-0.01525633785294277,0.1259106895668262,0.005466233522975007,-0.02779363753121136,0.09193814156370027,0.07159976146927421,0.12480895478050574,-0.029574900554955305,-0.049475947074363195,0.02078069336055046,-0.02201750728730408,-0.00478873333709786,0.06615565996139379
PDGFA,-0.024118827845658154,0.03435340316307805,-0.02278698314613366,-0.03305170515440547,0.06984867643769585,0.03552456515920526,-0.061011501418205286,0.053212463647620833,-0.048475358326158825,0.0684130564669417,-0.0057506016448395465,-0.04355391340414093,-0.03140802300457438,0.05121861607128,-0.029181502280678312,0.004216297683776428,0.031118476915606177
LAMA3,,-0.0020800185399567693,-0.030750403601726584,-0.003678955302054317,0.03564536008367408,-0.04221277000342343,-0.03080445753665886,-0.022077903519064437,-0.04400097087015648,,-0.038400012848837456,,-0.021961709255558032,0.06447236236968944,-0.02393172660563842,-0.04144786501248815,0.0534688164103044
DKK1,-0.01826980684175029,,,,-0.00686865697383958,-0.02659226955895197,-0.038397563041035386,-0.014112619426486686,-0.03148764703460035,-0.008687055637583029,0.18982119441236972,-0.0606476322395488,0.03522292845196043,-0.02095790423502691,-0.03629455903882655,0.07400954850051471,-0.0027171313106648535
INHBA,-0.022791567651021603,-0.01554811656301862,-0.021303485580793924,0.02688044685003381,-0.02540597541487935,-0.06754010781931716,-0.018331674423021447,-0.02704240301014048,0.05015694753008529,0.08366851131412514,0.053045246409422986,0.009993350150388266,-0.008484643060843915,0.043086854487638854,0.022693939879078067,0.04295184228679839,-0.014428667801943936
LEP,,,,,,,,,,,,,,,,-0.021970526170673552,
IL7,-0.02717472051582101,-0.02248247343899837,0.030029194909073863,-0.027956338862201943,0.0035536273146784666,-0.01660476133157358,0.006538100286902244,0.02988830754290556,-0.03276094857637613,-0.026295401289539277,-0.030872747603249578,-0.01950487994422001,0.11072377960636581,0.025200172729889052,-0.01178625949547898,-0.04510052878140868,0.017322519633921847
FABP5,0.009516208735370199,0.07457699175555234,-0.08341418300391434,0.03472105344384392,-0.010163098983173694,-0.008597647346570769,0.018177734102063196,-0.005092223205769181,0.03428523168605428,-0.017698388978932812,-0.0773788288445617,0.015811668874649406,0.011907055939958763,-0.006409596576785708,-0.008027373496524307,0.034527450421158304,-0.011746063166568833
CCL4,0.01528030529392738,-0.04018718462464006,-0.005177611494385059,0.032712513429150186,0.028817717045376376,-0.04649110262994006,0.019216276348964518,-0.03150966827179931,0.10014149599944858,0.07484484166530407,0.12011265619163435,0.009574677950545275,-0.007318213535435034,-0.0032956894701883462,-0.01822002496909554,0.016209732196038936,-0.046785005375244715
FBN1,-0.008901164130827826,0.021272526399928333,0.013405906798940359,0.027207782406774975,-0.040994291525672154,0.0554218734109173,-0.002644012662215237,0.026774830947260464,0.00899311044319871,0.0160847746231563,0.08067321230834093,-0.04969496552151206,-0.0028513000231105688,-0.024438588496711704,-0.05324358314341971,0.013433245945137553,0.026756354937296105
TCTN1,0.01087661045207909,0.03148850058631246,0.09308362552040798,0.06324756179301881,0.007567036981424623,0.04790214076791918,0.006733050690707866,-0.03439813733573316,0.13919781356664443,0.02211438662967724,0.04422178196317681,-0.00325080247626663,0.03241355074677371,0.00096860181179607,-0.005308533931186417,-0.013265741187432916,0.025582363837319086
NCR3LG1,-0.021686072383897182,,,,,,,,,,,0.029453241606557247,-0.03306743136577669,0.02591185522710214,-0.006574661403390745,,0.003653451750932961
BMP7,0.0546077763991065,0.0450583338694064,0.07985550939827041,0.0008397541218163031,-0.017106435548334385,0.042185944076951164,0.053938540346429385,-0.0140920312879197,0.054337702998900436,-0.039097195532436436,0.02689381076543554,-0.04631714476744558,-0.0024541102095981576,0.011935647220741282,-0.04644221272324542,-0.03924324569010631,-0.03257978851730344
NLGN2,-0.02306840374244981,0.002867473684363161,0.008695400874018116,-0.000224747991228985,0.01800984151591126,0.04813284976219506,0.018896188655306637,-0.03433128500513498,-0.07087350388086956,-0.002839884636522241,-0.04482740780128679,0.04726455447091843,-0.023836558351222153,0.05736458825901767,0.055365164014349634,0.043883468898206,0.006307530268089361
CCL25,-0.017732068831926736,,,0.042437951801722607,,0.027800479468018127,,,,0.0008170255763200465,,0.021189819744881953,-0.03905462990461984,,0.1122187596137606,0.056295520155300295,-0.02101579173053808
NPNT,-0.012592139352068137,0.07596254130665123,-0.02430573084171456,-0.037575717679251566,0.01741117915614801,0.03054348455818238,-0.017552826414725543,0.02259304587782061,0.07238712171639551,0.059785735472873774,-0.013993073418069346,-0.002298728135198268,0.015816338497253706,-0.018637194121231212,0.03101265305723821,-0.009146598450320058,-0.010250189636274791
KITLG,0.017078954919552938,0.07362618223995727,0.06896366658662635,-0.008877281441135197,0.006139852380188341,0.005920921923040448,0.04005015867583213,-0.02099132675009751,-0.03601257434571746,0.04615211419178667,0.015926913148085236,0.05908003801784024,0.0044806883241896595,-0.005172873348863004,-0.01740749576637983,0.0779333633973013,0.000505017160335554
MADCAM1,-0.01826980684175029,-0.03105464700016217,-0.039740953392271114,0.008960118069634372,0.00785504696091941,0.04634386305758593,-0.02682877294975319,-0.014112620219092063,-0.043354172765056764,0.14583110161795093,-0.01311877032106401,-0.02667521874270436,-0.010037124476790322,0.061904551731154785,-0.022049742519398688,0.040272581177080206,-0.0034373605673516
F12,0.13046486334993096,-0.05149729266802524,-0.02892662079436525,-0.020020176130790376,-0.040849110381579956,0.04203088135963402,-0.02443166309130245,-0.010047891079170085,0.012759687030774736,-0.03209857182585193,-0.028680266571252406,-0.05166872675754922,-0.005632224976019372,-0.04432161659758593,0.014914893141644806,-0.020500241215184442,0.0024964553373804815
S100B,-0.025489246105120635,0.06563599316009246,-0.03602336198267284,0.0005824660394699753,0.07070314349763872,0.0031821496361021523,0.008699402315047108,0.004128339748256677,0.08330355400479046,-0.11571683571619228,-0.05188966909156052,0.04657259121095785,0.0705372955381482,0.0179324602397822,0.08341719370361128,0.02506495998846726,-0.004533170673652565
IL27,,,,-0.036482556689445444,-0.014586216531898595,,-0.017095559921536694,,,-0.024874570516351942,,,-0.031275793899332195,,-0.0026049328064135777,0.026759870371342514,-0.017465321889030303
CD99,-0.03521252647107419,0.07873712183670538,0.06702272171798902,0.0232709418983343,-0.04056180549104096,0.11481165990109013,0.006267247780189134,-0.04376001033666663,0.09946761366665038,0.029680800659959372,0.050206980723891036,-0.014651372120470463,0.04679593523444917,-0.004629540808435324,-0.0011177428326899894,0.04287368659498605,0.036044702440632424
PDGFB,0.02637972387661585,-0.002569924633523914,0.04543205970410859,0.044678603296057065,-0.024008003945724513,0.020691575829801453,0.010319510492335947,-0.04596172532976081,-0.036873995899240876,0.08676596366166983,0.12517616883396496,-0.000860005029088211,0.0675118908925991,0.004679404960666584,-0.023234886054221384,0.014655710652184928,0.03474657869139614
CLEC2D,-0.03358473026762534,0.0007542074327309197,-0.0011559933015506247,0.05640457203594057,-0.01791476445034574,0.04852225078129404,-0.022202884412607916,-0.016441541355258323,0.02715994822018998,0.012174273335055332,0.02297563537674073,0.030299527618699446,0.030742453594503963,0.06732449113563102,-0.006345036790666339,0.0504824635171866,0.025151051600158975
F8,0.028411679647289072,0.037743388543543546,0.013687683263325905,-0.036551007120368934,-0.013781912763504042,0.03971178475933664,0.01620470759758045,-0.04111217180088307,-0.07536738027697708,0.06598182055444708,0.01966103154848766,0.04055475979111996,0.03160895754743619,0.004489049857587175,-0.04968497281155176,0.08402654447621624,0.07589388469795563
C3,0.06667984807888162,-0.053414234345279116,0.005012162251495523,0.012300740519109883,0.07440902531596301,0.12073719529430499,0.047215733066509974,-0.03183189569664469,0.11316071296105647,0.09871425489073835,0.10914066128216779,0.03187909469504249,-0.006336907950114866,-0.006339488872255249,-0.012552440429819768,0.0711201460340292,0.028319846354787858
