,UKF243,UKF248,UKF260,UKF296,ZH1007inf,ZH8812bulk,ZH916T1,ZH916bulk
SLPI,-0.04192975677219748,-0.017691566542219952,0.0847803397783685,0.01971816512344935,0.05415529927705538,-0.005813539135331052,-0.03190345249970922,0.048631879124882434
AFDN,0.009586812797091783,0.005511494326578554,-0.028355710903403376,0.004325057420246764,-0.03673079449606082,0.02716271410158242,0.02861889273138128,-0.007431736549687734
ULBP2,-0.011157588212313314,0.014621266757528568,0.06092339390532908,-0.006194055418475725,0.04049558710682212,-0.024300869266068545,0.0806451129410461,0.0549381097067244
ICAM4,,-0.017486428042857476,0.06985037327327782,,,,-0.003721876711538995,-0.03086479422102592
TDGF1,,,,0.005997676460819162,,,,
ANGPTL1,0.043811888967320856,0.026802679347896288,-0.01751814902035908,0.01158270329395881,-0.028638548047996367,-0.008302150111933047,0.009292914606019487,-0.031192301399813046
LTBP1,0.010700342056354874,0.0008168445041139771,0.046805561656306977,-0.009184826623617425,-0.04646457904865704,-0.015113925730054363,0.03491431985042577,-0.05024838448256703
NTN4,-0.06176394238046375,-0.011305938180377742,0.006130096743211323,-0.04134819240493264,0.08008460906901668,-0.005780454540252477,0.021264260914636825,-0.02654365833815371
APP,0.028972298233212703,0.04018160665801309,-0.010404723357629564,0.003996143133960507,-0.0669258011610059,-0.00687145755339778,-0.02323468209490389,-0.052083052290346266
RIMS2,-0.06336114159555603,0.010358932815167176,-0.010895674226067653,-0.0034490100202140463,-0.021567613293973775,-0.022860196590217464,0.034115227705365146,-0.062093654199589635
WNT7A,0.027369368986485884,0.025992139132669866,0.03715170883439055,0.04478785034398343,0.08678435276518422,0.026595701547926193,0.026476774737122632,-0.01651193165533676
GAST,,,,,,-0.018752125399729255,0.012756483170359384,0.043757880494364076
GPI,0.0077510234695111905,0.005446245359579342,0.016176649145055802,-0.06972335302081997,-0.0025493992896804805,0.04392678447142975,0.061452190430532676,0.05281112211177225
IL1B,0.06731257052996842,0.023312091567473683,0.0862266910017102,-0.032403425591215146,0.002202685909689105,0.12054981699830239,0.016357534994755764,0.09356918434199568
SFTPA2,,,,,,,,-0.026272181821961754
HAS2,0.088031384510702,0.05276081877886165,0.045537622778038606,0.008469585081170572,0.004507867667854088,0.04678965987556159,0.023140755075001806,0.033736844739795144
IL11,,0.026478248911143053,0.06586336031969248,,0.0015142162190222197,0.2110987789294574,-0.013133578235602265,0.017612760930075442
SEMA4B,0.037233322318415044,0.019564358435439116,0.0564332172965313,0.012729313281025617,0.049548552095098834,0.04098768287431217,0.09450741503936139,0.055476749785929556
FGF12,0.05348113438646982,0.03309387158643433,0.0028146624461660727,-0.014611654151204159,0.07409391889950344,0.11360714842775531,0.04706786164529684,-0.0022291758897889586
CP,-0.0019519441150105889,0.04387725548884117,0.042193893882221535,-0.03754150226308372,-0.0534151521136532,-0.04053030083579515,0.025503004117842513,-0.011611157102359496
NLGN3,0.06857962455523953,-0.01784785762932254,-0.005431919101592865,0.014665506189669797,0.03459591674027439,0.0507609330610688,0.11108906881823967,0.009340900449664008
GZMB,,0.010399993805898206,0.07954767366383782,0.04862330122419619,,,-0.07393334282906759,-0.04406571028336615
PROC,-0.0019919137713281234,-0.007361105291745463,-0.018744391584637803,-0.013920456235672582,0.08562742193057545,0.01538016397579438,0.09066159690894796,0.02354231210358105
TNFSF11,,-0.017999356640811696,,,0.06759380531943056,,-0.01998203891951994,-0.02739506054882034
AGT,0.01379117210619784,-0.048007101229627015,0.00825214161892257,0.025836951991935926,0.10525470026953897,-0.011241000736492267,0.08180127454027365,-0.040549896437349756
PTHLH,-0.02787001221979241,-0.005001681285141244,0.013791907274970164,0.006065283736987332,-0.044161874900951546,-0.00978237283387709,0.08068837792614655,0.06043327698853825
COL1A1,-0.023372133487168486,0.014694278941059746,-0.007878787171748666,-0.025130220462432157,-0.031715359550957785,0.11874461637041497,-0.08083517897010888,0.036718418832327133
LAMB2,0.00901093067020706,-0.004423469351792437,-0.0017588667623481154,-0.00550485983880077,0.01618445484385978,0.0870517633689562,0.06719980213307672,0.0504664805544878
DSC2,-0.051022082835808516,0.04281122049333411,0.037170732605080296,-0.007816134582470786,0.01783214838989477,0.018657309334931642,0.12489316834589628,-0.049601374668682106
WNT5B,-0.03043145358181375,-0.028703362136812443,-0.024753762403504628,-0.03136031976157214,0.1163340670898144,-0.011241996088964985,0.01607859934024939,0.022087450693425888
LEFTY1,,0.020459935026175147,0.0004616917248883122,-0.013733900214496582,-0.004874076586421686,-0.026408641050000542,-0.011467463561871121,-0.030136428940235816
FGL1,,0.007573517178949498,-0.0189806382840159,,,-0.025373057964778213,,-0.005007163765270693
CXCL5,-0.01981882874785622,0.019422989937585674,-0.022711612146437434,0.027530666027405237,-0.0349926534124456,0.07993079763577687,-0.037727184370914324,0.05603611525316441
S100A1,0.012368119228800597,0.0004861065596179268,-0.04619970362371935,-0.006599610823407185,-0.04632521717090263,-0.05246739835952368,0.0335075925792969,-0.007584158745171169
C4BPA,,,,,0.056909420242354014,,0.04035801488049112,
NPTX1,-0.09111872541192603,-0.01792769823811714,-0.04439859128500298,-0.013845598913329033,0.10572729698549573,-0.01556292854343845,,-0.11359728405199675
TGS1,-0.031104204127574153,0.03129385557536363,0.017155869702347035,-0.013637742933604011,0.019581031849342272,0.03978555342933523,0.08374359720185426,0.03587724103029201
SST,-0.07306343721405308,0.00587348042246593,-0.011691728939122206,-0.009523041807309923,,0.013340504684433223,,0.010678227014227677
IL34,0.016232719792944487,0.020744916874722342,-0.060621208646288206,-0.038468041060505255,0.09967627062297407,0.12927802915693848,0.013880647876823124,0.013106858182646137
DHH,,,,,-0.0034530057758367233,0.04576800966709298,-0.03855271948651538,
XCL2,,-0.0026625465539038703,0.04345487443167189,,,,0.0034442345942537382,0.03303028905674343
TF,-0.07597912125517742,0.039188792003672306,-0.019643892314436494,0.05993449170975767,-0.0953131373408229,-0.10053611525226204,0.02610004937774182,-0.09068531163970048
IL33,0.03062441273292046,0.03776901330186987,-0.028587421984993665,-0.009007412345035598,0.004810317741267796,0.005417524300453079,0.05139612103231741,0.020119860293911333
RBP4,-0.04546689866905081,0.005189818294160119,-0.030274915900372554,-0.010257059079693855,0.06754883964231694,-0.020627532128981704,0.045047244471971754,-0.045427746090841645
CCL19,,,,-0.030089611316039797,,,-0.006231651002183033,-0.027569203737174953
CCL20,-0.04357229935668995,0.1318769319821445,0.044626016225742526,,,-0.01733124043872771,0.0066553297601223875,0.02855430816484699
NAMPT,0.026568911211449237,-0.0038850407921741784,0.052444933511156144,0.0021502016258275647,0.05881590774981193,-0.040863811877271665,-0.021525599780796677,0.06181250893438718
