,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CALM1,-0.010193282304944136,-0.002012189634560557,-0.026665193938772664,-0.03415673686316014,0.11245166829838565,0.03250057914477929,0.13713439567252256,-0.004767662044637739,-0.06642619608249174,-0.03422311732228034,-0.07376221138586428,0.14557603228227659,0.1595903481814592,0.00022589015010657595,-0.007235579986667119,-0.024985194068577406,-0.07618360652756778,-0.010012979541857626,0.06549344791501495,-0.05954019067550702,0.150045336204031
VIP,,-0.037699477590599766,-0.042665401630178554,0.009934162186032464,,-0.021931305877639185,0.07972888994630464,0.046260934326107034,0.06968482718447108,-0.016761017320887594,-0.041293281381765315,0.035926630934665436,0.09358627874887372,,,,,,0.019936985769850233,-0.06768277434621947,0.08570485102849038
NMB,-1.1392146132150496e-05,0.10189013870115528,0.048628925445465696,0.02132710075101455,-0.08425381556603284,-0.0022649171704757086,-0.03578958189665487,0.0511947976929529,0.06721031977361348,-0.02069945810394211,0.013116388820494068,-0.09844085272449278,-0.14436055633715777,-0.11242694515799534,0.002962221594796431,0.04955698869515522,-0.08002536599294477,0.018476881134286208,0.005636603975296924,-0.04187031371721309,0.025136534700937588
CCL26,-0.033808698779392965,-0.024088954505400575,0.09290349156029755,-0.008401012558061461,0.12041263626805807,0.018620227807046034,0.09234667949743662,-0.01682650835001421,0.15995539126080632,-0.01470100885831143,,,-0.02129873757988201,-0.027454716296570425,0.010528226211971824,0.01992610448814233,0.09024032480844162,0.049278437225207014,0.05544463347973106,0.0010590971567362084,
FBLN1,0.06769922758197826,-0.013320799891361743,0.01880013841973633,0.03799155199798456,-0.025067495384322062,-0.004885335396226765,0.0774899751911535,0.028349535011736947,0.08533972385819581,0.019208591365013596,0.14235819464277477,0.04675184482548732,0.07752261166815926,0.05752698830713333,0.012631609919109273,0.11699189494479574,0.12957810088985644,0.014791745894134846,0.18282408775273354,0.11188898661593362,0.0924042714550263
SAA1,-0.005931829678232885,0.03259870357063492,0.06295367906727811,,-0.014086262783079244,-0.004337177673988678,-0.04910282852912794,,0.08705416212752351,-0.04410947635245877,-0.032990595494765684,-0.08188501611633812,,0.03901618970001414,0.035155800900025486,0.007860952633896287,0.05914770735052551,0.05864891514971941,-0.07096581483294856,-0.15019587910774632,
MICB,0.028040380178618735,-0.02777561283381757,0.05488414479120483,-0.026008093343773707,-0.03620289738529837,-0.005578795897319296,-0.003585619088628812,-0.028125582507814488,0.08847353812570584,0.03370242272289409,-0.005117105583765132,0.008334799161902802,0.008411407360029127,-0.041431265256959345,0.043010397211636305,0.06350210271125813,0.0688887858801657,0.07939423553249582,0.07822676789461486,0.05443992949370915,0.02100240321432866
MMP13,,,-0.0257262406525531,,,,,0.007572494359159531,,,,,-0.012853532132922915,0.09352540128555008,,,,,-0.018650008114937174,,
F13A1,0.006963102565245751,-0.03324686933577734,0.06311163623530758,0.011592487361066257,-0.0037178652749057053,-0.08246124027982059,0.06754066784258077,0.04775948107878181,0.05285263388725151,-0.024436536816113495,0.11383605832010678,-0.0856633598318482,0.025221743986043356,0.16919015202547882,0.07478981883379451,0.012348839267735834,0.028964028938160222,0.05688294422433,-0.07747516824464538,-0.030837759878210913,0.23960764401666715
CXCL11,-0.052599896326085326,0.08715330488356827,0.046470285856271984,0.006029845422345584,,-0.04442306320827864,0.14961388015979935,-0.02493591544323285,0.03861376469360557,0.032061751986304135,0.0027886769431634075,-0.027762633928362535,-0.015781180197383025,,,,,,0.009302821539551151,0.02199862080024528,
COL5A2,0.0024577434489832547,0.08611982906520049,0.08589937916785731,0.032475221197062976,-0.0005421754937636761,-0.033588072690958884,0.008869250312458062,-0.038809815294941326,0.0780991415158795,0.02714010385668756,0.015508782898544115,-0.04442993132478943,-0.09362797911282107,0.024718770197683,0.11698276139325436,0.07288446126862218,0.08698038631845947,0.09526071425020367,-0.014549427488836777,0.039258014995577885,0.21373261166179924
EFNA5,0.003288026860141736,0.054475049471551164,0.03825628913776015,-0.0417646777377942,-0.03003095588160639,0.002510863110927504,0.07667259833994926,0.0349981272101869,0.012040273225168633,-0.010747362191715737,-0.01543999044571383,0.042735884996212274,0.02614093067454291,0.006319820415958523,0.027331414274824453,0.06137549148661524,0.029211585438781627,0.05927187295874569,0.017477743549288993,-0.00905138303371858,0.07293848689668714
AREG,,-0.02503346993939879,0.04791794812787106,-0.007288761405345472,-0.02110875462537103,-0.03352696786389071,0.032708130169196825,,0.05045424924730763,-0.001797191426026784,,-0.051203720815027845,,,0.03345346356321687,0.09021383675041865,0.04891442638545359,0.09399169578542173,0.00631976492768759,0.1354690310200199,
EDIL3,-0.019806560801055514,-0.04584698338748768,0.05296070592167668,0.03033559311592085,-0.026040838341447728,0.07338635624985011,0.10523744176489522,-0.01826994814478325,-0.07025693886983624,0.03703753703128478,-0.02748821545827634,-0.08622063254747588,0.034823896949057104,0.08949420146456427,-0.014849081897952135,0.08468057904913417,-0.10200266164468094,0.04845884154736897,0.02137358871069567,-0.00025524304965430676,-0.10465591990566743
CD86,0.012306601828544018,-0.01304752908349361,0.042303901439266295,0.03383450742671286,0.04803988786722168,-0.03404306121273238,-0.061296489959447815,0.0327817954098691,0.067455055070172,0.05554905994851295,0.021150592698158593,-0.10514565575376647,-0.05583050054104773,0.0001313263106766451,-0.028502645723696863,0.09548358828219153,0.04344655119742352,0.02707327768571752,-0.0011888567537978992,0.0721765778314101,-0.07406093722263976
AHSG,,,,,,,-0.02712136111668877,,,,,,,,,0.028922705136997465,,,,,
WNT9B,,-0.03425030460714291,,,,0.043438222750268575,,,,-0.017427311005331958,-0.021356498503559383,,,,,,,,,,
HRAS,0.012916310258255572,0.06106691181924104,-0.04215380564711919,0.016716958112576542,0.05934828179254794,0.024812517332083357,-0.01422588377181731,-0.07582159877950138,-0.05969062256794269,0.03717068287015994,0.009229157977258784,0.07358006532433906,0.12147580320299607,0.020478949390443438,-0.032043921506935066,0.021390092748635726,-0.012443466813218573,-0.009976222337095955,0.034201891595523885,0.004653877255710938,0.1285142101864895
C1QTNF5,-0.010280167297185928,,,,,,,,,,,,,-0.0405465292731642,-0.00930356302395275,0.06466670396805158,0.0992166986275365,0.010584085511002024,0.03206451679416611,0.10078161079508748,
RLN1,-0.022576632279178627,,0.03693661352850401,,,,,,-0.020550407681610212,,-0.005252586629555478,,,,0.032883542331874294,0.036750122111579346,0.07209684277794748,,-0.025131156890996778,,
COL4A1,-0.0005174031500363008,0.01068796801236365,0.07908047319346889,0.08526291944429276,-0.038964708188670386,-0.02547427017818254,0.03376087390050121,-0.019120378951797926,0.09836943565447388,0.00756850009096569,0.01887292094994422,-0.06421942785830714,-0.03261299298146708,0.02069016618132674,0.026882653474530477,0.03033056603120781,0.11877533102828905,0.005393726705143438,-0.03454699226298363,0.10429955827045274,-0.019857245697075844
CCL3,0.04130918269689321,0.021273303080872375,0.06723953408689161,0.016676459361690425,0.012991035517788675,-0.04867708950558289,-0.012500967787967237,0.01042364924963564,0.0019629859173505505,0.006158639049471505,-0.008433002612127323,-0.14072985796109502,-0.06811922093634822,0.13981536929376015,0.04065060340557707,0.008273711602188405,0.0030020714820800463,0.024407318510811373,0.14419264095038187,0.10311190082335962,-0.13046288239290363
BGN,0.06044541612074492,0.02420671313365383,0.09813593240960304,-0.021630427391300517,-0.07614543907223846,-0.04731311031753272,-0.04037359684631884,-0.013333477464964208,0.11131462443905528,0.0464929804468315,0.1005771397344649,-0.012440699909171845,-0.04977611690212362,0.08885537204081095,-0.0011820746118269831,0.012424591043260923,0.172037651510609,0.0364538403475554,0.01468220502916007,0.14598996740941395,-0.023896493834714788
RETN,,,0.027416949034955295,-0.030615297777174918,-0.020131657608270598,-0.009240954107654456,-0.006376389839367089,,,,-0.010390846765963883,-0.04798096444457117,,,0.07507034944724036,0.060526040875241584,,-0.056203356390830544,-0.01458639127114071,0.012927755291171702,
S100A9,-0.03955308010121248,0.011084903514311475,0.04985266609649836,0.02249967507768251,0.015925737911691003,-0.018396987429751353,0.035733867543170254,0.052950093505317514,0.07037369036925735,-0.027689237217487787,-0.003519433002194691,-0.20231139615762161,-0.04487548230635294,0.0031955130345318558,-0.029069611720146504,-0.014637162665503942,0.051891493937875746,-0.011681221182706375,-0.020832597422936555,-0.04485417944092963,-0.07241474193949621
HCRT,-0.021076693772025295,-0.03718883970811301,,0.035883815843391176,-0.020743202608720406,0.008835946093056928,0.010232153683407146,-0.03246422110902405,0.008153456051341003,-0.020888731439545047,0.012701214720406428,-0.01146216630905134,-0.02446586632707638,-0.056674734695219935,0.03361959779621245,-0.00640474139434971,-0.024819200014902294,0.031866263480755094,0.03026807314963729,-0.015061266401080992,0.09935211864880303
FADD,0.06055824959792259,0.03898425607460393,0.04323019150387856,0.002655197232291316,0.06645177448182928,0.029633895696417546,-0.04877432949567216,-0.02847308917786139,0.0824042548261376,-0.00884670873115993,-0.06214994454135622,0.013083415381511343,-0.05882858625051086,0.012254598581682841,0.10335982675602928,-0.0033160766248964495,0.01710941162255409,0.005464352964986469,0.02688778307451077,-0.027612964831247106,0.11884038188740739
ACTR2,0.05246729284529401,0.007418210066746726,0.02122623537236363,-0.027582114886806734,0.008651745518496854,-0.029493109871651796,0.04383623177963563,0.003846904179642853,-0.018838277093462107,-0.0035243293238378017,0.04583563937863735,-0.08078109701899354,-0.029371110632539322,-0.015098858617909184,-0.003343142062586212,-0.09404766677245303,0.06203954316081373,-0.02801051604367805,-0.02721078473288849,-0.04423995837797424,-0.04911231171204635
BMP2,0.0016726381645268543,-0.05104069801929495,0.03216259267133391,0.034168060472673234,0.014209145787733279,-0.023732644211482915,-0.02733387921183083,-0.02344405113361745,0.0030546968403963462,0.04442383543205661,0.05740725724547967,-0.029580735227000398,-0.025394412922189753,-0.07891397656112563,0.023938007422964504,0.010052033286444176,0.005008468276790546,0.033334485205581896,-0.02269024743334499,-0.03826480335608674,0.00975318454474607
PDYN,,-0.04693577330463032,0.036194949791129256,0.009169898487074933,-0.01352018405871839,-0.01062375455154596,0.128954325504314,0.05991724639407314,0.032520495353488964,0.04957820159280491,-0.039231058422436176,0.04867601236877785,0.04467421277644502,,0.04822929206490566,-0.0072742040015766314,,0.01844154914139094,,0.010860480106927414,-0.005948164556338468
CD55,0.006391783891849892,-0.022905291457707474,0.01931409413625064,0.039529740428301256,-0.039219855383307405,-0.03328130348755874,0.06885552109611914,-0.0248445242539833,0.06396548020097341,0.08367654858221109,0.01721247631037307,-0.06124984512587231,0.017596083110068505,-0.00816445447520588,0.05094099718302395,0.05958733283526853,-0.06963909488543141,0.05117895452533193,0.03419536044778195,0.11940306176388076,-0.004535994396328414
OSTN,,,,,0.14005503039409523,0.05744363916180474,-0.019370531156854862,,-0.008697721678081737,0.02019314748100911,0.009190860864612651,,,,,,-0.0051034738716375615,,,-0.05694513100735673,
PDX1,,,,,,,,-0.023111954653741183,,-0.009745913479002317,,,,,-0.004492922336905258,0.04148425842374628,,0.050896055287115986,,,
CD6,-0.03687188771459082,,-0.028056025803581502,-0.039373395009201104,,-0.03761884355431658,0.051562020709135785,-0.018583529421522738,0.026385180998596092,0.025969154333837393,0.027598098163347934,-0.018544845886515317,0.08381454565336222,-0.04208564175898844,-0.005931446642859069,,-0.012270813510323124,-0.03078045874903761,0.020952670833325023,0.06590407632616727,
IL16,-0.0019287806913238176,-0.022217173776742098,-0.02589203306892427,0.06682962222043384,0.05939734051368674,0.005154790400008744,-0.006306319828667005,-0.0429458682191843,0.06267126890615657,0.054481780784935444,0.000343520647811526,0.005393735728552595,-0.052181302003056,0.02883004533141249,0.012185496853692891,-0.03558164695930003,0.06408605033316579,0.05996794424103145,0.09945325897904597,0.15044976284317435,-0.06148346284336738
LAMA5,-0.049989637978372636,-0.02481440180235445,0.039636073872856635,-0.029016532776701937,0.061628859485418186,0.0013947670685590797,-0.03741621844019921,0.04946334588273348,0.03334972970671947,-0.06651051244476223,-0.0356567344179243,0.01760184598885005,-0.11442875664418758,0.06323502040352229,0.06808041042444296,0.04255516501377964,0.1098253145633303,-0.02628859416089845,-0.005449302407401217,0.037687200188492476,0.14723460894502297
RGMB,0.006548120331820861,0.01750968060323258,0.02645532880558037,0.02804929572432216,-0.01421611528652835,0.02173447314169081,-0.044822470221762195,-0.06629077991240065,0.04681526617562652,0.00773225457361397,0.0642123304307902,0.059259372034944566,0.045295516617319766,-0.026090830898816385,-0.02314319555253837,-0.06268713567107127,0.023734764643765695,-0.09525152751919208,0.0009063938581620565,-0.05932034382003112,0.11056867292195806
INSL5,-0.00020930682880324734,,,,,-0.03149969955347614,0.024501815109512413,,0.02060841543135623,0.004358831768798958,-0.024341630319033965,,,0.0011067187183074574,,,,,0.09232309182636472,,
IL12A,0.09269460371517248,-0.019405946714696313,-0.04540267892821556,0.0010771819275369333,,-0.028988868379604463,-0.027772105861772804,0.00355702841673431,0.03255920176576408,0.0036968441098358808,0.02066193657435263,0.12407715079326609,-0.02311950380638141,,0.008874649487564511,0.06001016839067515,0.09131122056896912,0.028144621673228003,0.07189657309845332,0.03938005461467625,-0.07592714058405368
S100A8,-0.04498424147349076,0.007367775007663229,0.041288893639221474,0.043720700092930165,-0.00879320785144324,-0.025596201908193814,-0.04573743752909598,0.053336782461689006,0.062185088620175626,-0.023626842372868617,0.013196807980119567,-0.1634517520949713,-0.10593146819280526,-0.06937878066762694,-0.021799164180373934,-0.03348384099125655,0.03313804626938015,-0.005020390615852487,0.003614823378540614,0.03327400545468928,0.024674454068969783
TAC3,,-0.051443433520954256,0.002807636303300971,-0.0007267528466237366,-0.027095621403954717,0.007954639400094289,0.02980494728621513,-0.05617430669671845,-0.0011715169203689413,0.005256726074756031,-0.035011494419888385,0.06570558343230079,0.08074501447484027,,0.06566155929960554,0.039308850240853,,0.06349463472922302,0.12464161619803359,0.03976772188355592,0.09126708671918853
TAC4,,,0.06025512203168966,,-0.01026378116750223,0.023806180220896336,,-0.020390466161296944,-0.03258899327680308,,,,,-0.02893983427327724,,,,,,,
MFAP5,0.021651388036388317,,0.10880791832470883,-0.03599254609074193,,,,,,,0.008231972586815973,-0.03296892461721265,,0.0048006368840709055,-0.048890269934463444,0.07600433571738638,0.03445482898627119,-0.05415291689492903,0.08238465115540736,-0.08300713868980986,
CXCL16,0.023824486382735977,-0.010366370907265294,0.01652167258333266,0.012497168379096948,-0.015916037572280297,-0.017291312673044495,-0.028952345373046688,-0.008868962101724085,0.0682110482520898,-0.047428877377874455,0.00665993991233008,-0.09584383911024151,-0.04614628327953943,0.011017642253050311,-0.019214974918679874,-0.05279990509142897,-0.014126156314267462,0.07259771992866457,-0.04212880819897362,0.0724582890820266,-0.0046991063349905845
AGRN,0.038491596124789126,0.10212850770414934,0.026314416675443437,0.01150380980776064,-0.044006993812792605,-0.037178021568598896,-0.050434006405656935,-0.0009524381445794615,0.06445649631036501,-0.003198208355818283,0.041916577942151964,0.08978506557695903,-0.04868573371427033,0.025361977342612734,0.05034660809189634,-0.0006818062115637585,0.1322686100502329,0.02113894859655771,-0.011548132964260228,0.13008141838323065,0.11220767290121532
COL4A6,0.03065253021335916,0.021493392056972004,-0.018660505216287548,0.031451120530764,-0.03783819289172339,-0.025119843848003635,-0.0014217607388013586,,-0.05159890941787172,0.015623112789224809,0.024804698826836915,,-0.013894822097416767,-0.05595930430940904,0.07550404668293104,0.03054145818218285,0.051799326224442034,0.02536684223499532,0.05641199523140247,-0.015647381487193836,
FST,,0.025534551022800493,0.0836953911062075,-0.042793474582018425,-0.00647504876375928,0.018973150095658493,0.020273367772136744,-0.022595871724424007,-0.04085059592086417,-0.004471790889295558,0.02722964075160611,0.051880772866913824,,-0.03175855077618179,-0.0011532210695305602,0.053290933860024994,0.06488395850437026,0.08321910474884675,0.05173000344986367,-0.11132582443408512,
MEGF10,0.03263331673253135,0.02228003465319105,0.033122892163038854,0.0049322963840714796,-0.00775098586322931,-0.060915153835224646,-0.03386146206658551,-0.04264047346884969,0.0007100060356161175,0.0001836212352719144,0.011914333916261507,-0.08835826429307596,-0.004443822258063517,-0.06796371190489424,0.059191760295087846,0.003911081761399663,0.0015389338569694996,0.0021171915008643075,0.14849639961540786,0.025408087806265325,-0.0691608930751915
C1QB,-0.0015932281970062483,0.02165205544639034,0.07247110931465983,0.04312097511191332,-0.05485186099727932,-0.002593522977120553,0.02642551280364665,-0.04561151776111478,0.04177489536434582,0.03559338694437064,0.021955795279041457,-0.15332604285501145,-0.11569498878508452,0.10506588461068785,-0.050126962935332114,-0.07229959733947204,0.05707436598167637,-0.010170273526089795,-0.015861368086099795,0.16689051989236298,-0.11153836755970746
HLA-B,0.03303517041130624,0.05811121403204079,0.0626604153185065,-0.027526537626738852,-0.05946283237856265,0.016454458041997723,-0.07013768330376662,-0.01793910541883825,0.09799317697742331,0.01284774645427364,0.0918996699513056,-0.1685952881501835,-0.1295290040997053,0.09800981089054742,0.10607943566690395,0.06804119650749756,0.12040580786216096,0.016916221452317446,0.03646584320405556,0.09668301895401292,0.001671542150967606
PDGFA,0.04101854962661163,0.05291055573215252,0.020784723396792448,-0.030782440741966354,0.025812356371538274,0.046357018610172954,-0.023594004077608866,-0.023650423550287795,0.005989746917236213,0.034055561652562565,-0.020523718643947968,-0.03915780441692273,-0.08192545327704195,-0.03445101922846829,-0.012643249273474991,-0.062260895340991274,-0.03269201087772321,-0.09426476546231752,0.0010642138313581842,0.04010341654725306,-0.05798763755968079
LAMA3,,0.05800194401612101,0.056059234950004325,-0.0029014031849355585,0.0552053508094601,-0.026916359415925257,-0.03622150954967596,-0.034340220624599384,0.011861244374480004,-0.03360211004575352,0.06520571728106495,0.09629976868230025,-0.03265518664177338,0.11611106493324967,,-0.04194118412640921,0.0013345618369036936,0.04544215860159075,-0.020528151888630282,-0.0022739642165068726,
DKK1,-0.022576637904682766,,-0.0005715273695451557,,,,-0.0008452998909781956,0.005609755820389379,0.01364766072624362,-0.01904488984053472,-0.025221322355218883,-0.04496451880814331,,0.1696739034372216,0.11634794344937265,0.17485896798105605,0.011414948154597582,0.06753427955960835,-0.010963251084287827,-0.05928040664370002,-0.04397591030449152
INHBA,-0.0281643355397347,0.010418162217274972,0.030111656924558305,0.07616925753124076,0.03610158400409909,-0.002048954933015492,0.08344412166102987,-0.017878047173125182,0.0008840715815130088,-0.0363314658094334,0.0059829778944374195,-0.014770104141739359,0.024376193822562058,0.030120075890655896,0.02859103500642494,0.0024053483402939747,-0.07165634590071016,-0.051392624657099754,0.0036799559094771927,0.0413799924408411,0.004134440670845302
LEP,,,,,,,,,,,,,,,,,,,0.07595785357485361,,
IL7,0.02197693070980229,-0.027690477952134956,0.032851289062767144,0.07295344153015504,,-0.03046280150439644,-0.0003197639505376963,,-0.028966640713831312,0.010364168826299449,-0.059963658439073024,-0.029718053350986602,-0.01647848716962679,-0.02804704210542984,-0.046933429347217864,0.07352665399842549,0.05798888929187439,0.013455907439269483,0.04988949714503331,-0.02398501771783534,
FABP5,0.04676222615136855,0.05248411854254272,0.06365383924084472,-0.04011998829302634,0.009116832728764129,-0.021174832404079014,-0.02886379181293986,0.025204590804944495,0.04810433628990055,0.009511492784968087,0.018836153143690398,-0.10918069221455177,-0.14484602734265029,-0.018517287180008776,-0.022282709149978833,-0.02516105471981879,-0.05423651243933574,-0.15875908927174873,-0.0491652761378681,-0.04952374497025636,-0.04262990816361098
CCL4,0.02884814385346846,0.07369743398157048,0.07031922123295141,0.05533707617166837,-0.022229966373947217,-0.023414012204637156,-0.0028698589304335972,0.008210385559404492,0.008317719677147605,0.004927316390680107,0.04141431232587564,-0.15693250164724606,-0.06630468893058478,0.08021477336365652,0.0716425218291976,0.0460234990603203,0.05915307554816879,0.001144095186716295,0.10351815816067723,0.10287309891476248,-0.07266442660803377
FBN1,-0.056966608883669306,0.00674149461093529,0.07676714681268018,-0.020284279476182072,0.0356736167378074,0.0393896268041752,-0.008064921588570577,-0.031653941640919926,0.026865116731533408,-0.021624680403456168,0.010942395731436579,-0.04493326676180192,-0.008752933776073082,0.03997146131503864,0.015180241691602536,0.03199841374359434,0.06029590694143216,0.08424109931779449,0.015134192181916644,0.07206387039809345,0.04119202193209198
TCTN1,0.042992839442304163,0.008120377498854622,-0.01883071426059571,0.05825997648263665,-0.043986716920793964,-0.0011940352300639165,0.006360240078151874,-0.05028961452195153,0.07865154177317561,0.010091303322709728,0.012800710547619163,-0.01893711720452785,-0.04058146463158144,-0.14567068399875663,0.06814761319032099,0.06860548447816439,0.037395478341309206,0.01748843883606305,0.015379911206644939,-0.018828834381082495,0.019819449771855707
NCR3LG1,-0.026798236457933045,,,,,,,,,,,,,,0.10054788125755668,-0.022609069861411587,0.04694548258132823,-0.02032138087524438,,0.022240256827837833,
BMP7,0.07491208819646977,-0.042070227357012324,-0.04201163383757483,0.07705790304975906,-0.011598691550492332,0.02193293260006048,-0.07683917266544892,0.0226340635452309,0.015606497120690186,-0.014253034512453364,0.05354124460175078,0.031983481670568935,-0.08446593713660765,-0.06740480516135224,0.08767164730772986,-0.01225317211606621,0.0033331205481899385,0.02962216766539379,0.08744133884588129,0.045197155530268956,0.011417103045244958
NLGN2,0.019833534498071688,-0.09016236404348854,-0.032284218071878076,0.022269967270015754,-0.03646641467408399,0.014341926874454933,-0.04956880327022193,-0.009018421478541256,0.08712421441831393,-0.020506972458221574,-0.047473671309327094,0.04329683314534191,0.049127957034238244,-0.05838220188560966,0.06349583131751463,-0.0705812594683746,-0.014048159466972885,-0.0004966465633571734,0.041800701090937954,-0.08863755169129946,0.12014164222340111
CCL25,-0.021912136279650364,,0.021887070032126886,,,-0.031329021894780644,,,-0.016820679277798442,,,,-0.04352501865844711,,-0.027050436403805923,0.011440983208197914,,0.01528945001799032,0.026662503959697242,-0.022277748360451172,
NPNT,0.038362899512085956,0.05468873701799231,0.00017112614321701292,-0.0025918446364160772,0.03311538877826382,-0.02809934053685911,0.06463536281281376,0.019361057134257318,0.02892468421310075,-0.06458018279942733,0.018515005959383143,-0.007622769133965461,-0.07533524364631004,0.058135073265380074,-0.04822977267042446,-0.026009541066005865,0.12203614154385334,-0.024951922812819226,0.055758748252955466,0.05793579840962291,-0.06339259911502491
KITLG,-0.02453303025672086,0.08100048651727085,0.017677274384161962,-0.005418393996906916,-0.029870083811220832,0.01054547032166341,0.014725679568508176,0.0039010024560509234,0.05645443154019622,-0.003884419630330882,0.04229022365229697,-0.04089179869404872,0.10761419096519362,-0.0830649050293147,0.02000379004002151,0.10324979015832697,-0.00380741889075552,0.03305075799589239,0.006442826686655938,-0.024073657276702156,0.08897315378603353
MADCAM1,0.060105585448992783,-0.007939052987388248,0.014879726750852494,-0.015784978920380274,-0.03024646335507467,-0.028843890378034486,0.015688988367818728,-0.011596587549533301,-0.03912598844792108,0.07971573768610528,0.028074762990742737,0.03289308605869125,0.03492738650756361,0.014752041254072798,-0.04571216404768156,0.02516249001867197,0.01931893452813986,0.08878534739489607,0.07618549011595566,-0.0027677251087438195,
F12,-0.005415748302717461,0.01732596631409193,0.0014438957646961507,0.018744615770508424,-0.05766487028009116,0.016195875317076683,0.07329882685399298,0.03322410681131554,-0.0005348643672368027,0.03878632867504416,-0.008207742227547166,0.08587540893607094,-0.04854923007555045,-0.006820869968013583,0.01974427372338183,0.039818763536351165,0.07676935831986872,0.00879161001579733,-0.009508903642842428,0.005497338854426718,-0.010328563990139285
S100B,0.015323464937794719,0.048451468426215956,0.0019129893403081728,-0.04882881025063177,-0.07796571717842392,0.006031021291903203,0.021066016517052,-0.0398424047813489,-0.03219608594392984,0.06009004647746913,-0.015331008454869269,-0.07625412787768873,0.1321445455074067,-0.049640682898575525,0.07781330414102333,0.04106118401499555,-0.13975575995911266,-0.08171195039801177,0.06713651186067186,0.1019286955518205,-0.10519924252592337
IL27,,,0.017438797442057306,,,-0.032319579612764854,0.00010011440666394607,,,0.040838202231490546,,,,,,-0.033797780961139445,,-0.006809138287723774,-0.016597404307850745,-0.03039302096488318,
CD99,0.09033457150743077,0.08569752521501572,0.04775665754298733,0.01403470014907169,0.11805400922497145,0.013296538180910547,-0.03400185955394155,-0.012219497631509282,0.06664262101815702,-0.052375772709806825,0.0009743992292845788,-0.1549965785716145,-0.1607220039535272,-0.10487679484409254,0.10442817694492186,0.13664696831464176,0.07351624203138886,0.026503006198815068,-0.028234370360003935,-0.06656033012290548,-0.15299586493590456
PDGFB,-0.021724465667324718,0.0241579886654434,0.08843742114872456,0.019445848798729532,-0.056226088804772305,-0.009174625021823335,0.08968356481027359,0.061073054906751044,0.04582141627326083,0.04980773539747844,0.006615332244396836,0.023199852386220233,-0.010591807046314971,-0.02605292174898883,0.07347728759760813,0.07209790501232112,0.1324084567708261,0.0018199013165154784,0.10902344010977778,0.1226462307758929,0.006221821141423623
CLEC2D,0.013590136495296902,0.10536231360117956,-0.012356050558406353,0.09165545703152259,-0.033242652164515205,-0.0005442291900251653,0.035083114703566266,0.008051845983555335,0.03419213040706108,-0.03389482866088544,0.03307654003777487,-0.06834793733778566,-0.02913602226589184,0.08536898296479334,0.053042205623416654,0.13729768773427076,0.15158863833923208,0.0060093576717906196,0.05074000402356781,0.06243983255941794,0.021640037412152903
F8,0.01584720211746784,-0.0035966312642619616,-0.04465183800874565,-0.0024350096897469684,-0.036244863856798024,0.047023081555877484,0.04469580767711745,-0.02967001307195907,0.03702203080282946,-0.003514836256259681,0.045567057774525514,0.013616588738173879,-0.019854228068704703,-0.10436571608039145,0.07713741874611293,0.1225463200548037,0.04727961256499709,-0.04742245054443923,0.12597993808420124,-0.01963829603214134,0.12577724232076434
C3,-0.036631341758370725,0.012619186745117422,0.06995315328520633,0.01573443291627312,-0.045871549396843514,-0.01901619554691567,0.003764004341040962,-0.037638182976832905,0.01904524887004063,0.015459385918987168,0.03520680929174845,-0.14297794459508031,-0.05740396352142065,0.042260917207873915,-0.1160695561901812,-0.1439704336607437,0.0471529885604553,0.0610356615278923,-0.06650919732842428,-0.12665331346809333,-0.04264448856793337
DLK2,,0.01923286878257475,0.031238107439024457,-0.034720626231006343,0.023290263660288465,0.013766953392586496,0.08631342352290862,0.01714797017754393,0.02240765299035579,-0.015293476926506075,-0.012374356323211308,0.03782722879304165,0.07005640217253936,-0.027743874104576606,0.06199294133676048,0.019376413379635006,0.00510002533782634,0.022789775519111773,0.044204675829935446,-0.05559964187639511,0.07504191164960124
TSLP,-0.02224671250982449,0.01360112197945129,-0.03459267877832024,-0.031163900273751242,-0.032333620490652325,-0.01729879575505559,-0.038427735246089376,-0.020960608717958087,0.06696304153501567,0.023956812738254625,-0.0205854510751711,-0.029718066881793754,-0.019178204457891587,,-0.025368135709275055,0.013382813636944735,0.02008939234246062,-0.014389334657429205,-0.023274428468310352,-0.08774039111268025,-0.042924293306725966
OSM,-0.021228106655452605,-0.003383650471893952,0.0014127616058715602,0.040565603947153854,-0.03827559019519063,0.0030914989322576828,0.027021523195525022,-0.0249359175250509,0.09969024887953498,0.028365992417232585,,-0.12101378442847084,-0.040857589242694003,-0.029887658036182263,0.05040981259711754,0.07444410315699089,0.0512374581099024,0.05392323311027498,0.1068591753594721,0.021321747444769584,-0.07162091842222253
PRND,-0.022576635091930173,,-0.02456592914892456,,,,,,-0.02630202397512171,,,,,0.03640268976701925,,,,,-0.008576553576584482,,
SLPI,0.027879038254603118,-0.08583001055164563,0.003945945051992637,0.030396652497092273,0.05302329441696959,0.003153987379751536,-0.00488633167350339,0.06080092499717127,0.02297203665630491,0.047157562725661205,0.06389527557123259,-0.08083574591184994,-0.05739395488408821,-0.01855958929499519,-0.026948692282793018,-0.031152145302334663,0.0536752460341325,0.08212174964449735,0.00960994625314043,-0.14383678476795822,
