,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
C1QB,-0.024299067017034166,0.05794875533264969,-0.0023212211733323225,0.09350946283849765,-0.0764962894690694,0.016956099880162712,0.35998513004436355,-0.01844481298760593,-0.014395238510086915,0.12824627030889296,-0.07547254737155212,0.13425234533876312,0.02866994297634602,0.02337621727018638,0.07545208656030275,0.04426664578747391,-0.030992622142325465,-0.024794425248341363,0.06691684109628539,-0.04337424596554119
HLA-B,0.08110690208504209,0.03571355837327963,-0.048659226299996056,0.05613376467465467,-0.00611347647536109,-0.02697358109682564,0.35818676268732785,-0.11223727559784782,-0.08224289701408483,0.056842227353479054,-0.07432857278615228,0.13211969839122276,0.05191121578588033,0.12356681185921313,-0.007175010437319374,0.14072736792036356,0.06565310962744848,-0.09136381028424896,0.04049448862660345,-0.1298526683676343
PDGFA,0.10595214385850911,0.013070028379747124,-0.03774369580139074,0.037444002968883276,8.888395974369578e-05,-0.028809533186276506,0.04962206290324385,0.08469624048393762,0.011410896541926147,0.04355032542911039,-0.030944582121842847,-0.09841697249426393,0.08391020154171977,0.06407499429607015,-0.12323545527514153,0.0638237998759143,0.019975798322692234,0.038121306023549795,-0.037964378197985066,-0.021931864177110936
LAMA3,0.05612253606583058,-0.031074962989692704,-0.013896759723336273,-0.01720635267657603,0.0527243076697254,-0.03619078059332593,-0.0913908729638617,0.03943962113935972,0.030836936250302857,0.06725002085191577,-0.0291596536730622,,,,0.03300483557585745,0.05208441428676566,-0.027209165292097916,0.0362317292744108,0.03025673914082297,
DKK1,,0.02761984357715563,,,,-0.022228316401800074,-0.0501903558424913,-0.01056303873774925,-0.011082460370954861,,,0.06954953451168203,0.1466761490953913,0.06033099399711288,0.09204368052143468,-0.011644475582682048,0.042826317559281006,-0.050135589827901235,0.13774320363310788,0.007852579232369322
INHBA,0.04822852931565778,-0.0456110540701735,-0.018352727314534932,-0.04953912829628248,0.007711986527118986,0.03745383291272264,-0.16634604080066184,0.034169303693867,-0.011810670782509369,-0.03835101586541385,0.07889576338126174,0.1801290839903603,0.012327335749548777,-0.033487256381835834,-0.025840373811803503,-0.025593834606868662,0.03212724567387627,-0.04486953684196704,0.08649903671473906,0.18967729915445766
LEP,,,,,,,,,,,,,,,,,,0.015689592617727448,,
IL7,0.08002910380382969,0.019668165606839625,-0.01621328441436133,,0.023815494463163302,,0.12450567001944232,0.020357997817862336,-0.000663019041562412,-0.028105232554693823,-0.01471456844492932,0.10500397940528979,,0.05566277111122725,0.0007193791202776786,0.012793558756621711,-0.00330194334791358,0.1440681278911452,0.06966569136966612,
FABP5,0.08436216367627113,0.10381092639664759,-0.02003749209908988,0.07942007773222175,0.0500104861916623,-0.033544918996687496,0.13353185727031433,-0.010984435185297356,0.039387297904723145,0.13525773391435036,-0.10979027827505385,0.166938739484728,0.027623516895818892,-0.0008933820956512175,0.05454115903245852,0.13424163178186635,0.03620701801034816,0.17055504450257086,0.16539482068191938,0.07329676591986184
CCL4,0.03499903962206316,0.09490637798386205,0.01255385253589387,0.0030428092205140663,-0.04403025511758348,0.05635135660949487,0.16934956758735117,-0.05965178990473327,-0.00863845805702992,0.06665687579594001,-0.0628780449055671,0.20345363108136222,0.005622793698992424,0.03815600995017049,0.07757232328645514,0.005611564324140342,-0.026433363969119796,0.07681815894404746,0.0272296682316025,0.012178779713304281
FBN1,0.09660320399554885,0.01283917957468759,-0.011516285002629273,0.012690304929240025,0.00868620478039307,0.02059767620138647,0.17488488114424022,0.054490958648988494,-0.002706560346338362,0.021401292817537117,-0.020776134883617545,0.03836113412530208,-0.03300919998859602,0.11673357857323305,0.10121946817926274,0.05802710818138053,0.01479251703243343,-0.028270228925686168,0.062111352263885075,0.0605519025096478
TCTN1,0.047547219998647604,0.0027128833723170983,0.016527978823278836,0.013803843174136026,-0.016540896509554683,0.03334479235891958,0.2814133662870198,0.06743801195638406,0.031680937452831626,0.06019183185500788,-0.03452990238146379,0.11538968906944307,0.12342258825460585,0.043083275928196746,0.05168424295830339,0.030942973234409997,-0.04136505240521493,0.10922718723478113,0.04547737206855674,0.07828018329951
NCR3LG1,,,,,,,,,,,,,,0.006359958587585852,0.0302741424531314,-0.039686665426859,0.006955466290307143,,-0.04717413030691813,
BMP7,0.062485581005268624,-0.008142598840458704,-0.03615067742706619,0.014105623196518376,0.022131318793833097,0.021316479208163312,0.16286879828060677,0.02390218712352556,-0.01319213818904846,-0.015776211873740113,-0.07371526307322557,-0.023066088999292755,-0.010042041451663299,0.024929661098011178,-0.0919730648410716,0.04673673976916439,-0.05302281248497255,0.20276926202928827,0.020975069339709357,-0.027660201140230514
NLGN2,0.04470184358062176,-0.0555400453209571,-0.06608210811992424,0.022610129908602894,-0.016723261664423866,0.02038485384294364,0.1106724204119822,0.012937522538288606,-0.0689476470144233,0.013356350647503196,-0.040836644719173885,-0.013435052253675653,0.030229262576359665,0.022527628477221444,0.042102624908090136,0.0967700753417113,0.006063262378782287,0.1408538268561727,0.05252209471539622,0.025168895103691708
CCL25,,-0.006743119151846909,,,-0.033512955716377676,,0.04976438078126417,,,,-0.03886593833061504,0.03098950136362932,0.0849803278187463,0.009562749249089864,0.04149712991763043,,0.0928504782810115,-0.017950940621354276,0.023743732977093705,
NPNT,-0.015691450459127145,-0.04763017144549671,-0.06460146713527341,-0.01698905167194348,-0.04396555876398989,0.10065308512576257,0.3317976275230266,0.04744423052077812,-0.025044733511666327,0.04341853462888811,-0.029924522518566442,0.1691153624634388,0.04797033132647684,-0.02256073612344977,0.09627128596913823,0.10610259710020989,0.0064019951080760504,0.16752609568730628,-0.007746724442582785,0.04005392964968779
KITLG,0.10389293481984076,0.01685639440356663,-0.02268807508026335,0.10291828178024372,0.012151358373118745,0.006101873772817526,0.11027851935987962,-0.005881194980731642,0.012620667445138406,0.06478929556986766,0.10321880860428986,0.057825377376680816,0.05279522051750873,0.03799184852760401,0.00960751771213559,-0.014623940703271833,-0.003911340309419361,0.059607767744981506,-0.015669510633714596,0.09487783295730075
MADCAM1,-0.044124282838248756,-0.015689905392776708,0.005616560116529729,0.033811958833783816,0.012284146560416643,-0.03398579161910885,-0.05456298726642484,0.041525911154290586,-0.023272297779333408,,-0.005016929030398497,-0.0008963030126342541,-0.012623779386691016,-0.021659309221237433,0.032995893743720556,0.009369563646057885,-0.01060352431656607,0.07156197412194276,0.00823210619754893,
F12,0.052706539800547535,-0.005666431258250318,-0.018922761967054117,-0.020125352264093923,0.033794794536498585,-0.0643355426823747,-0.1085288587349016,-0.009484261735944261,0.07932888431917123,-0.007907966837942919,0.10206082626889872,-0.01651939127646991,0.02634340083026126,0.015977311242208088,0.03464613075308629,-0.007817699408406207,0.002372094371705896,0.067685581489063,0.1129818421697038,0.19806039602900583
S100B,0.064307502332159,0.009391332364540842,-0.07234507486567336,0.13563431944095067,-0.08765502402838984,0.029664303569128376,0.16320694581834724,0.001943721841512527,-0.05965964419112482,0.11694803934008666,0.06800497727694273,-0.1627088208097704,0.04119340471165896,0.026515378394914586,0.1560387244005387,-0.09161989996231949,-0.04826229208713591,0.12668802314977132,-0.07296478396875693,-0.15582438321721734
IL27,,0.024232176334204554,,,-0.0166704058474673,,,0.011389595047313338,,,,0.06005918751713198,0.03499511532932688,,-0.0016369083561553167,,0.07139370307842065,0.021938086277659224,-0.054280241534404174,
CD99,0.05255437541517435,0.060354065136260085,0.004850949096577999,0.012267437152978521,-0.002666822386185416,-0.011764492911491871,0.36202995608128047,0.06963904715283421,-0.09488051461054742,0.07074642420483103,-0.11247684066395396,0.22508633847349943,0.0624037602002645,0.07494466821544542,0.1528797834245036,0.1751178110383445,0.02735007902286791,0.09658773164670123,0.12751671298860215,-0.10899552195099271
PDGFB,0.024317550255092107,0.05211646534815031,0.035590457911870065,0.014835490703164337,-0.03603468713853331,-0.03241868694336239,0.026185686472459332,-0.002481994764022861,-0.011992680312978985,0.08331917098569504,0.01094010647057935,-0.015703039724872244,-0.003733254761885971,0.1512306232214825,0.05082878129337074,0.016108121267437665,-0.012206764249600531,0.02529056577309468,-0.018183695740722705,0.10661425431943071
CLEC2D,-0.032724916200300824,0.11229984923609966,0.008952068001049451,0.016777577525545317,0.016104159866023246,-0.02446747044541271,0.1994556514295874,0.025371046905167373,-0.041974607975668196,0.06920107993389629,-0.0547846040626237,0.056929998818682236,0.021215376692452746,-0.011840947459494733,0.15967400526282652,0.03441124646031453,0.013965725748460923,0.023408942538639333,0.01784468804133369,-0.02083641305978831
F8,0.1049221678239465,-0.021546212453232853,0.010221291922691663,0.12833297457997775,-0.008873755405791314,-0.005121106452975693,0.1930370373649124,0.008569182604079177,-0.01757390035560251,0.029806760317114673,-0.04553866355991347,0.11270310326647946,0.005521227602636521,0.034884477716793656,0.11266483155992832,-0.02773607074219484,-0.0016052749901461739,0.16241754624947716,0.03175725985821482,0.12031351400088319
C3,0.03000977048593999,0.07021201080276565,-0.039404202539759375,0.13728736217937923,-0.05752188975322685,0.03401405615304718,0.2995852016521393,-0.02716410411336874,-0.06165759342404656,-0.014713244803228878,-0.0478630241121388,-0.0656389397488864,0.028051914798071755,-0.043895982774869065,-0.024678284821998405,0.10027834085478204,-0.035741091127417024,-0.07034970162318964,0.015403027848528324,-0.16428229876831904
DLK2,-0.04499182579831639,-0.024781750996066686,-0.020734105645313715,-0.04110173060962636,0.025583547902684828,0.04049233260026421,-0.0887782597037714,-0.02863126872445714,-0.006590841772258025,0.010912786830064984,-0.0026639584215562917,-0.05302163886847042,-0.06618548738227643,0.12545200022055422,0.11356748974795158,-0.04233522616752442,0.04466529973648409,0.022756374518525687,-0.04064003744914959,0.22560094493375016
TSLP,0.009074835601499721,0.032167866771104094,-0.018906660717559632,-0.022021719080359294,0.06503763914130604,0.02829153850210178,0.21744311718151196,0.017628708019036005,-0.04236561292499316,-0.020723820532898354,-0.01712529792580988,0.04205940054983874,-0.018947919609095806,0.0011228030376241893,0.023094846818160264,-0.02892831244290387,-0.015286369613685746,0.08171635256367579,0.06951639356469572,0.04222859129943066
OSM,0.07442089817189466,0.031977057624494494,0.019581962342888965,0.0153229981910728,0.027602240425058155,0.0013435715064503376,0.19666160469850186,-0.035750173278451286,,0.12448381086084681,-0.03648404050795186,0.14260479591537437,-0.009825641122998316,0.02661143674526941,0.02668119642255107,0.0019113498481762978,-0.013549815230443216,0.02773817589995893,0.12680821522442193,0.11477783217832271
PRND,,0.0255273927797747,,,,,0.042315645920320846,,,0.11580824833691795,,,,,,,,-0.06311945011751938,,
SLPI,-0.06558751430521874,0.017156449592919887,-0.03093091288432224,-0.040277120702072115,0.09979268059557628,-0.04721508039219315,0.370337987397321,-0.020659574002153437,-0.029568957050675956,-0.03889910776318873,-0.028902359295532313,0.17431240650141114,0.09912192982588898,0.004272194557661053,-0.07190047037220954,0.0626380212121306,0.02501155404339975,0.0533402188656542,0.06742953879781448,
AFDN,0.03521422589692637,-0.03699224508967554,0.07220628495079966,-0.009512293604405232,0.06132538336369326,-0.03293441382748534,0.14863430862616114,0.05959202026229979,0.011649947210997479,0.018014913915929437,-0.06718814943652494,0.01149922662152346,-0.04581725750648885,0.010544025174792311,0.006428613002883141,0.0940330262534197,0.00870562768758147,0.014729037695451384,0.08375300544567664,-0.05665850535460927
KISS1,,,-0.017968731298756088,,0.0034105942721419664,,,,,,-0.01456124565284433,,-0.03591325964019978,-0.02007059034292153,0.05714265390929221,,0.07585637135234899,,,
ULBP2,-0.01715383336149837,0.02247116586017332,0.012658572820878577,0.03523897291547167,0.023387663651305412,-0.023137486174488874,0.050360913534485345,-0.012801432768621546,-0.02295194068886621,-0.01371639450588638,0.005866353805997136,0.09557053420021165,-0.005587941213098555,0.08401129980455466,0.1112796573007502,-0.015540796095194459,0.04278198146809737,0.07421695268946282,0.12036305738302655,
ICAM4,,-0.01375998915474481,-0.0025601517883335504,,0.04132725436836133,,,-0.015721896159724164,,,,,,,-0.0009448004476942017,,,0.02050812598454719,-0.01316155186886588,
TDGF1,,,,,,-0.02370408726662133,,0.014984417430571965,-0.023749288393367943,,,,,,,,,,,
ANGPTL1,0.06841218572679353,0.008456388803244242,0.0061750493445625046,,-0.007312789198008243,-0.04607755363622591,0.2462216557693473,-0.024964339525495764,-0.00209128220238749,0.058139135891253454,0.017956855922740458,0.0349393708681505,,0.008936137480423911,0.11682307584608366,0.04512303214401607,0.010882245800799856,0.017420781468917856,0.031787105566865426,-0.008996464300578945
LTBP1,-0.040108376898497736,-0.05397425363695669,-0.040568256424993905,-0.04930744542693054,-0.008321761419525106,-0.007516660943284356,0.1456843864188943,0.030084454849796476,-0.0023790446921198504,-0.07210976377564374,-0.06508108290005896,0.02403264776541053,0.03467096110173252,0.09554596388668829,0.08749766250624884,-0.0021550188514041393,-0.00038782501371495155,0.018830693898453373,0.02763711980894086,-0.06264917765425425
CD160,,,0.042087280268183355,,,,,,,,,,,,,,,,,
NTN4,-0.07203087657160619,0.03485438575714999,-0.02552028991847876,0.022965528263354375,0.028309762868637553,0.0069896358966674505,-0.01582975334893623,-0.008696455917308098,-0.017689367674172767,0.0632690310648935,0.0967249552708683,-0.010953365548700023,0.0031305987578020195,0.044231822891861554,0.04021461045888385,0.008478690716933463,0.03226073151228829,0.03457958273114656,0.09168717188133264,-0.03087416353074612
APP,0.10608976301929302,-0.01333372384954652,0.0007534488798745177,0.07732280707801822,-0.04119372665342425,0.029116821107688484,-0.28988176893896805,0.01782259619947436,0.022194121841968423,0.031211128416713942,0.0803884954980842,0.028041596826377045,0.05000134460262333,0.08235517113596169,-0.04656571521692631,0.0869206242206874,0.04702644377305007,-0.02794624829696299,-0.03187665862720149,-0.04297794200157473
RIMS2,-0.013770431040633326,0.011351081203561462,-0.004883908947921466,0.005328000921469793,-0.0687323479015039,0.036349301415260236,-0.22892900490750573,-0.04008218167830683,0.04771841437139696,0.05051104364936193,0.023349934049085582,0.15411413960531384,-0.01115251993087999,-0.017341112397183427,0.05110359521825978,0.003302433062371068,0.010767914099928453,-0.0011934182448575265,-0.05731960051974873,0.03166509517509428
WNT7A,0.08193291620485314,0.047473194789155376,0.010904319751261349,-0.03276922446988608,-0.007173199740795498,0.022733358728874956,0.13150428142749845,0.03846783389014867,0.08939308812134684,,-0.01833323533240194,0.010401216586855415,0.01587119462707308,0.00636474298528806,0.03778573730476972,0.06063132011735256,-0.0424519126842206,0.16383815417997522,0.09509750543158581,0.054450072510044877
GAST,,,,,,,,,,,,,,,-0.028850105931311733,-0.0027546155611291776,,0.004663827510609404,0.0360504598867822,
