,UKF259,UKF296,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ICAM4,-0.022803731848679988,,,,0.04496381675541284,,-0.019506412466250084,-0.028558117862071054
TDGF1,,-0.022013872159469004,,,,,,
ANGPTL1,0.02430578740921077,-0.019127822223608367,-0.02674067311056639,0.0890928542389255,-0.026783943138131438,-0.03200202101609334,0.013755031095706355,-0.011585700352794128
LTBP1,0.008784687283184066,-0.01277103869659506,-0.013744108405328718,0.01021666868905353,-0.03006452912746219,0.10729697954892761,0.022031779602818054,-0.02285692137181918
NTN4,0.021858392159127996,0.0161018257372978,0.06688524385412058,0.006036686162155209,0.003113448067164224,-0.023402893593436835,0.03545467968437609,-0.02523183543606656
APP,0.006734314799247898,0.025760662183983228,-0.0036468191430815275,0.019487656804728342,0.011203099144043377,-0.012685731214448387,0.08653691736007448,-0.06265543287507157
RIMS2,-0.008631647385399484,0.010850548992648154,0.03997894424050663,-0.025382996095145684,0.024007648619528782,0.06174570549910468,-0.03376838321792158,-0.05536693636022168
WNT7A,-0.05269115066118617,0.023125540501073343,0.14229968368503063,-0.016438910913874814,-0.007995475877462214,0.037682486400621086,0.04690972859367223,0.002422100550101014
GAST,,,,,-0.015768405562285627,0.04686171020257082,0.020412525832285554,0.06195709161769026
GPI,0.04720660423832016,-0.003909386855674013,-0.08431669385199383,0.01692861270096298,-0.07437988058103046,0.09633776455958622,-0.027966077319603704,-0.04463171290767478
IL1B,-0.02256256290809778,-0.017340633353374015,0.1486459251668621,-0.021067211516605663,-0.04498435253572132,-0.027142589571408735,0.02489389259746934,0.0811889047983253
SFTPA2,,,,,-0.013626014328611455,,,-0.02430873374993153
HAS2,0.038509925749540576,-0.004973118269746087,0.04685100754416025,-0.039493226300807996,0.02047303253699654,-0.015365303748822792,0.05269712183954665,-0.033089907032593104
IL11,0.027223644167184743,,0.059308928452763574,,0.09406559882530531,0.04145702661183652,-0.013589678398167054,0.00776478829881309
SEMA4B,0.018211863634210474,-0.003043882552065043,0.06836394100530864,0.09883793816642675,-0.007980117933338571,0.055720561208429435,-0.04141995042161935,0.023948110704665373
FGF12,-0.020941896134061225,0.03769385228231325,0.020378486594657744,-0.01854911507284935,0.051108608533625074,0.04507026726872304,-0.002977518410827858,-0.06305962872954364
CP,0.05699951033372877,0.0003733672527289522,-0.014838750845350421,0.0109960394513383,-0.07160805317351605,0.04840559184416281,-0.005669929570545995,-0.08627878848316453
NLGN3,-0.042097888423041456,0.005606642848608815,-0.048901311766332736,0.13911538472220902,0.06021296574512987,-0.045364552595643,-0.0024827093971554687,0.04198675912228552
GZMB,0.025314034048163785,-0.026413508908454737,,,-0.019547393759223,,0.028462051482302384,-0.005404490102403673
PROC,0.03591778632898299,0.05119702670875333,0.02069998827145142,0.084964238695936,0.08085530385721607,-0.020091079017008975,0.07084757500165478,0.006038613489956329
TNFSF11,,,-0.003686004685859454,,-0.016656798446198096,,-0.03668520942293094,0.013507729138139753
AGT,-0.08206410131168525,0.043523564392698603,0.1127723583001989,0.07419969284562994,0.004193238905203626,0.03467926163754038,0.07338572274121472,0.07584941654491723
PTHLH,0.020193023513696833,0.010264063013232884,0.05435910607273653,0.08687238246220151,0.06802792081463935,0.15281261716290928,0.048920423999508786,0.01348495841141029
COL1A1,-0.03901080709103631,0.05922830131106534,0.017582821655374857,0.10171634915116133,-0.04060137736314441,-0.05285820792086688,0.04294717257669855,0.12064967885142881
LAMB2,0.004247442839397724,0.00023784547563747739,-0.005666922762480023,0.0996068339618694,-0.018403938314790504,0.038780057532161884,0.022499867401200795,0.10588325844934215
DSC2,0.07184434134799221,0.007765549685929971,-0.026293070936118643,0.07119587303285284,-0.0063513268682925,-0.04364170743205294,0.0487070993160851,0.01646121410114798
WNT5B,0.04384564222680574,0.014249722557483344,0.05115240702342318,-0.02797103984436787,0.02937194817729201,0.002664699058650699,0.012663006408363847,0.015746572140216304
LEFTY1,0.004745879055919795,-0.004070473859725894,-0.0008373822108414174,-0.020697002978911423,-0.007559493010924147,-0.038276472991133945,-0.034078927188020955,-0.010711025048098427
FGL1,-0.0248112723541353,,,,0.05271184163837343,0.07633311484792793,,-0.015834429711534995
CXCL5,0.01612309140698905,0.010111758222463341,-0.032673692276763984,,-0.010989550962458293,0.014537111499190842,0.09350484976672101,0.006537401138087686
S100A1,-0.0006380203536305033,0.010593477277902446,-0.029464563215626766,-0.004182763480723317,0.04610838122477492,-0.041575510615482196,-0.0011678771477310888,0.019955014472503342
C4BPA,0.0037337932483287807,,-0.024874585067876098,,,,0.0034064538533721865,
NPTX1,-0.04874022489649595,0.029437698210574872,-0.040813179972391964,-0.052245378307538566,0.018166943158302657,0.0009579385854118559,,-0.10756633269524019
TGS1,-0.022161503425859194,-0.0010073028399568574,0.03422185066209381,0.04548934153388361,-0.011829781612282242,0.10559014352284556,0.041536338230331656,0.02013925557386037
SST,0.0062164443104049056,0.017946512809891853,,,-0.03421790496190814,0.03714602115092047,,0.0022970550941434085
IL34,0.06686164963394547,0.0724597923629987,0.08595240436374148,0.04164327878913762,-0.018310993716704062,-0.03764294120265566,0.04085622669588832,0.02207745021921578
DHH,,,-0.026740686024089015,,-0.007279510182285323,-0.014227642756986075,0.0010899405518086855,
XCL2,,,,,,,0.0003062210509913825,0.0055374430081168175
TF,0.0037329651142935473,-0.04400705244907454,-0.034537437253584886,-0.09617056347805379,0.004495867753813657,-0.0112120943629572,0.018333053503869358,-0.11368262276980522
IL33,0.02804284312311792,-0.044212916309887856,-0.023717037171252814,0.1061402389597885,0.005931096299814266,0.005883397055820039,0.08083055425128621,-0.006597768874096151
RBP4,-0.00018885047823325352,0.023346319754587085,0.10507427698676909,-0.04738488059633664,0.05303219686770716,-0.012512032874239678,-0.01682542646801804,-0.05035617232946453
CCL19,,-0.018793243586967528,,-0.022382282588956748,,,0.01293021946594352,0.004880588528747147
CCL20,-0.014339745451463909,,,,-0.028109509168155213,-0.02511976119103622,-0.028513622654122515,0.034189549874889785
NAMPT,0.05473019846290948,-0.02410158690869514,0.10614513330597566,0.043809033955856384,-0.06019038509658653,0.017178614808865914,-0.03455145501832114,-0.06949692007715023
