,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ZG16B,,0.024164177909463586,0.05007599334517298,,-0.007261282625774394,0.04198649390555953,,0.038354641404779934,,,,,,,,,-0.016332215274728334,0.018676832746972162
TGM2,-0.05834486833962247,-0.0012310127548022973,0.0496639065140629,0.03555853763928359,0.05393208811726303,0.021371102048013874,0.013785585699334803,0.008840983417902654,0.0071012857485736975,-0.08764314258051159,0.03289415789979295,0.042353482106851754,-0.03198846056676258,-0.007969046733245999,0.023924133048472802,-0.08820960182743158,-0.04081694723311126,-0.06360486911209225
VEGFC,-0.028888360948912194,-0.02753115221692409,-0.004118358128293942,-0.02559861504286871,0.014048210544912624,0.017236893317025877,-0.009351146660203234,0.00026882566917545196,0.06448631018565826,0.11272708057248237,-0.045994349145651925,-0.04491262643299736,0.024229993354433762,0.056606757757364616,-0.018192502164505693,,-0.06814648885083331,0.010673412877297764
WNT6,-0.0048511744176987885,-0.008357552352571873,-0.0012630635217098357,-0.022914122175365207,0.016212902371846676,-0.00919656678818465,,-0.02744180762801628,-0.017167021647444637,-0.0061392662830766845,,0.009070610353619718,0.05398080757812778,,0.013737803678587346,,0.034031331766393426,0.09178015194902663
NRG4,-0.005979255243668599,-0.017712304294352058,0.004816641004650543,0.055229436022380736,0.06770980831123034,-0.006814391424426669,-0.011343131310690875,,-0.02294740132073759,,-0.04645921561374889,,,-0.03629738864737174,0.05026914742285993,,-0.024405906781050167,-0.018263130864918715
PMCH,,-0.020414383903314546,0.039149026756037146,,,-0.007900138030372936,,,,,,-0.022847236832070163,0.04266580894645648,,0.04128799987027294,,0.033478866267246124,0.04516759291037023
COL9A1,0.01017621109983006,0.045330377234195134,-0.022711598443056428,-0.02816446030483542,0.04894069962325322,-0.0015117533247283835,0.00634250569554469,,-0.02614801826647768,0.017915099282325226,0.04252310405936061,0.09871955265513999,0.0897317791093291,-0.00860566458951803,-0.03810520169985103,,0.06320805764548997,-0.01932597879846264
GDF11,0.0007155158892144868,-0.0777365672000417,-0.026609900104238894,-0.05776572299380883,0.13608385374731685,0.028985547257063708,-0.012012359918445582,-0.0012677565767323438,-0.03612501287517084,0.017082622358860225,0.044159156136436305,0.07488068452048056,-0.006077921079858266,-0.0006315134714839597,0.005637511431949851,-0.05238080768811455,0.04077704899978702,0.003541332554842217
RAET1E,,,,,,,,,,,,,,,,,0.00505939084307272,
IL24,,,,,,,,-0.01547544419745183,,,,-0.02644716516321245,-0.024754152160275305,,,,,0.016402346285950928
SORBS1,-0.021805344615224473,-0.08237272904151047,-0.026285209839815832,-0.009625440760607222,0.007335236404128109,-0.01300231878769426,0.03993888797229675,0.10667866656996336,-0.014046323361476532,0.10989033785784173,0.02197850978351661,-0.011387866734271307,-0.011051254610765535,0.004095105090493589,-0.06858831017849591,-0.07093815730205122,0.02159383564188595,-0.004098415433699084
DLL1,-0.06633591207376233,0.01969071776260831,0.016331414755851224,-0.04341388886407493,0.09143408236348151,-0.0180132023201407,-0.023122533805106957,0.00706804464929918,-0.029321023466790646,0.14808259049659514,0.020288750731957073,0.13242183705388352,0.06980036201281091,0.0008629546922920831,-0.005502974367841144,0.09832690758373096,0.03600811033041852,0.04121270291925985
TLN1,0.08249496871730146,-0.022306923420427414,-0.0507135855034215,0.01786489442973761,0.1366367060148717,0.0028948886269385353,0.012516182519789759,0.000553985424671528,0.001988568881437449,-0.006876914087128157,0.04884392784864793,-0.10077771258166877,0.01962722379474433,0.06390102117939866,-0.021223557198071404,0.04326610016194464,-0.05830076586207301,-0.03434696716465874
COL2A1,-0.027947482929806037,0.0027461857901488643,,-0.014852842646407648,0.056471724566685616,,,,0.07064116620746899,,,-0.02550272870366565,-0.007202284648570453,,0.021665565509055865,,0.01459077503918702,-0.0205535544926099
SHH,,,-0.018567219543269623,0.021228321376491974,0.010428968650624551,0.002391168661678424,-0.014267907030999718,,0.0071767594642855445,-0.07714391002351892,,0.012217995253233636,-0.04328897253592027,0.0778125512201392,-0.04069381703405629,,0.06165603314022449,0.02739617494469186
PON2,-0.009672702742366913,-0.05800417566830299,-0.04271297285406663,0.027383312704395684,0.17002140053211404,-0.025520452224647924,0.03589677928434469,-0.00586388872171812,0.025971512867691164,0.14485476519528864,0.026181907478626577,0.07356924362199108,0.09859239864045487,0.10040811359316947,-0.08554865585533152,0.16719350256737284,0.11341507083486706,0.03110899068945422
ICAM5,-0.04602242674184025,0.015954170295569284,0.06519689935779747,0.019233457903505516,-0.023436906027306813,0.055465454809668344,0.004353423495445668,-0.014649409380981544,0.018947231795348615,,,-0.04153292079587796,0.007565569408129071,,0.0669233484139454,0.024633413646720795,0.048706123295900294,-0.059932783953997926
HPX,0.009514193147406081,0.04971722188542759,-0.0322976632102757,0.0016913214838283242,0.1371175526392682,0.020182755056519314,-0.012426558705504517,-0.029088026799252625,0.013072284672488992,0.036386072631910536,0.005378813936022533,-0.047192919250409714,0.0009990405498698422,-0.03783107138164392,0.03583101608249404,,-0.0027658573697639725,-0.0012590111729679752
SFRP2,0.11389401305254286,-0.025567487291293673,0.034905837291838146,,-0.012834623869108547,0.023516254433289915,0.041506014732219716,-0.015272896468484235,0.04923917884948671,0.1038577195334031,,0.038831596686315084,-0.01839209971682357,-0.029395494630434466,-0.0593768831137556,0.008673148032495078,-0.012512251312274215,-0.0022736975871445473
CFC1,,,,,,-0.024024658754139838,,,,,,,,,,,,-0.003284307131035753
CD70,,0.0031870961602255134,0.005529949457952099,,,0.007570368303784083,,0.027717630778766263,,,0.06837971087746199,-0.014730432629706754,-0.014097578084265271,,-0.007330080225006876,,-0.025622755824123836,0.0016597483091167664
HP,-0.06204360007920233,0.0057147983088225085,-0.013733612529955305,-0.023342634663891717,0.040074172315998274,0.02073634202113159,0.015547807460835915,,-0.040735807809575274,0.1322125614672956,-0.00540229395604002,-0.03246678483017554,0.012138062015734695,0.06735688871475407,0.0652799995946689,,-0.03650856716577075,-0.03093554985983675
CXCL2,-0.0037813685532889193,-0.02227976933066455,-0.009547029236759446,0.006269843560733893,0.029147782994076735,-0.017500280918446836,0.09712158920487166,0.06691952425504219,-0.030253156382992426,0.11084416050798532,0.08076624047951206,-0.049681667197276146,-0.05230083228052147,-0.012181254539828035,0.04582962183058462,-0.04804097099915845,0.0034523258595220616,0.002415575667138247
NPPB,,-0.024809678096116426,-0.007856550349593957,,,0.03432629787067569,,,-0.019670046027632733,,,0.0030386566576643013,-0.007525831956088803,,0.006291453178588089,,0.02638147367714203,
CCK,-0.054229276723930735,-0.0736524092121995,0.031164676182308476,0.0007748181002345168,-0.1647195731051634,-0.003988341105512367,-0.0408919472351961,,-0.010667742917493122,,,0.009018860413645973,0.10345452941653832,-0.011427073924320285,0.029787041842561642,-0.11448961449525594,-0.03211660872267419,-0.04624949676552514
SEMA6A,-0.02162629036978454,0.029007126291131443,-0.051094971077724545,-0.029181702887633294,0.12589640053259976,0.016493747844315104,-0.005075396644699043,0.05782127968310304,0.03798220171154125,0.012257120826154249,0.07674739061381124,0.03465004528974035,0.005205017711768013,0.01601163416696405,-0.05948840445411194,0.03055780051380026,0.08773548104823466,0.0509739545812838
IRAK4,0.09936907298558555,-0.001782667325026076,-0.0020712069338801684,-0.0031565548689485696,0.16973863164979833,-0.01701422399627521,0.0232771495915238,0.051567056893853644,0.04501121600082303,0.07304741639871652,0.07400641767124738,0.032255020507947214,-0.040780264499170764,0.030593896526327286,-0.0006016426202298314,-0.04555713553174185,0.06876634898745697,0.0830454513572384
GSTP1,0.013434998626567963,-0.01898590437598504,0.03216358341075538,-0.0030489225650438003,0.15349337250402836,0.010280008239561812,0.003480423892058604,-0.011965529423698135,0.05090122227535466,0.05241241412149853,0.09850271457152637,0.11673971963966998,0.07764042465626583,-0.07759061679653421,0.05046039143726207,0.06268320318306425,0.1241158181813798,0.053877639510669706
VCAM1,-0.03184658328350141,0.005701782430136583,-0.03880747852782562,0.04538194302176775,0.18876593956183257,-0.03172270398436717,0.015169008900436017,-0.03549828645852729,-0.02038400025746272,0.03286501966319504,0.09305545410538907,0.003009311663113957,0.015455201172459613,-0.03440834969059047,0.02768887823977457,0.09008128448735804,0.11350624956621282,0.030601792329889327
NXPH3,0.06758895494750651,-0.028057843604230557,-0.0012277073690091461,0.03864389086372552,0.12935054203229054,-0.008203396648158631,-0.04651622386454696,-0.029202698093606313,-0.008378554078047449,0.0056194557474173465,0.045519707591101036,0.08214550415282633,0.05683818143905231,-0.005987908984356362,0.04428742031662524,-0.034725815110357806,0.08318237039585882,0.05714316574918067
MTMR4,0.10777977693463733,0.018646992236270612,-0.012686853095511003,0.032103171168992826,0.04377513388068661,0.042295374432943025,-0.026850030603892773,0.011517885225236404,0.015895611644474374,-0.02848698520854318,-0.11263012664317022,-0.0039973303552598965,0.0400072316314551,-0.019032752294165584,0.04218582291743827,-0.05933836453368381,0.059131119064188324,0.041998665995564885
LAMC2,-0.02493395996641282,-0.01947300312700147,0.0542721832198812,,,-0.026483196062678144,,-0.022478787237350365,,,0.07742586223102936,-0.03251437699101398,-0.006615229174748611,-0.005665185555735263,-0.023357996815929746,,0.039276345540454116,0.013887089559595724
IL10,-0.010118730406154956,-0.041144315188366885,-0.008244484933402223,-0.012537242990151857,0.025707127825295863,0.022807843117071624,,0.02052159812929747,0.03978973935738052,0.04861875424450099,-0.08091377416476796,-0.0013034862614872955,0.03455007045759334,-0.03385149852452858,-0.010159930734375159,,0.145533394312824,-0.034311854852053604
SEMA4D,-0.024562697767572896,-0.06322650208853382,-0.04182809418527174,-0.013050152854101668,-0.08236063335090689,-0.014124432976934482,-0.029166495443629627,0.027652239721188118,-0.005018624888505473,0.056099173707365176,0.07181626750650733,0.0674630274692327,0.08051245476718905,-0.031132131574165837,0.05939067215475406,-0.016569058339577714,0.08693553133597513,-0.0020639122308964324
TRH,-0.022580581644483417,0.0021624282439139234,-0.04401342473126914,-0.014616323253478388,0.04946797815774986,0.003860644914582138,,,0.05703423844915256,0.0023952659835320667,,-0.006808733100387736,0.03543061565688276,0.0585695989078974,0.05172548199188952,-0.031641940574180814,-0.01308729475099392,0.025796878819844004
SEMA6D,0.006685556206495491,-0.005764554552473854,-0.01918568585094123,0.05219051203837245,0.11677550660935088,-0.005851657668611591,-0.00210420980290792,-0.020853649071142337,-0.02390463157591602,-0.08937640519441731,0.053402690519925626,0.011095555988711687,0.023149324035574563,0.0168098438951318,0.009519491874377149,0.04524637485233909,0.09462427197840075,0.04177774284563759
CEL,,,,0.07384246732592449,,,,,,0.016637079825834553,0.03828145222384883,-0.017415251408005674,0.054327233647721906,0.001769888166967795,0.0870588784936022,,-0.013713763934153293,0.025685955000304895
PDCD1LG2,-0.01021299107886226,-0.04777756635106648,0.04742151026647542,-0.032498127875322524,0.0813647171152671,0.0037618951681143023,-0.00013176083598813207,-0.032909729578779606,-0.018903832909450947,0.1175652988104465,-0.039506081429521785,-0.013534008280350068,-0.07128471529514697,0.04001209770462966,-0.040877458747027424,,0.07980244623313613,-0.05980579674114053
SPINT1,-0.03860537486871918,0.11290375882869676,-0.05174007250656644,-0.01845624963134886,0.04104275027295605,-0.026611925155183177,-0.020307730832844706,-0.04307319693940035,0.02772987370113074,0.014165671642919733,0.060849834258657705,0.06637068369084516,0.04508725694704077,-0.02463671934125037,0.1096203554553879,,0.06610670860799739,0.01047507680928329
CTHRC1,0.026839124002040644,0.0017587171946867877,-0.004927249679681463,0.06154934607475565,0.1463205934973983,0.024869824868148392,0.04989430921389696,0.021426029149322255,0.060280128243877275,0.14192651096622652,0.026887616744431284,0.07042311682354131,-0.0035521544776950078,0.010390336231490533,-0.03460346649466595,,-0.05053637544084275,-0.0045996769070355695
PODXL,0.0034314031994526766,0.00904784272120729,0.02537961009250742,0.024037548882192394,0.21287492557712992,0.07603531938242408,0.02463481519078581,-0.007670990316559231,0.019576697679138257,-0.04911219016756892,0.03358181329159069,-0.006592938316835197,-0.01760816308871652,-0.005991901260184078,-0.015915980281958734,-0.005633386471281348,-0.01009047445291578,-0.036808011270389525
JAM3,0.014743197928815082,-0.06220206560733007,-0.05763796086028852,0.029670242632388145,0.14845333907683156,-0.01146012990357155,-0.03134885407614856,0.0731658976334951,0.03968491675922129,0.03257709482577864,-0.0975878642757465,-0.00493328221967591,-0.09898734912093084,-0.05009236559538317,-0.04664739950562918,-0.06254869158833198,-0.03423395067892634,-0.024313395192755837
TGFB2,0.06792787587949839,0.005318630335097794,0.04281876542280988,0.1160473694595271,0.20760191090695063,0.055608811603141454,0.05535082618822721,-0.011231924244925405,-0.001984976666388443,0.09867914357482456,-0.1095560899052561,0.011939197443598419,0.020352243881279406,-0.01810539272341191,-0.008087317310086285,-0.010725025996076248,0.06807917714270267,-0.03897619995502189
COL18A1,0.0314755301843365,-0.038051967430202116,0.06130097406831059,0.04454275142344072,0.13645356635079356,-0.026746837585493573,-0.018927677612901036,0.0545961441585254,0.06734070800266857,0.03397000102345889,0.02541178697619216,0.009162990020284466,-0.0349311639781183,0.027009252064250956,0.044505896718499104,0.0596047151836451,-0.10712698656183021,-0.017497586823893182
NODAL,,-0.02245193860519642,-0.005186276070162923,-0.012728344900764025,0.0877107932844212,,,,-0.001664365550992651,0.034524535661518314,0.016744987762822496,0.03266316935760851,-0.030577209071081256,0.08497972371364516,-0.02671162124115511,,0.10195353042634303,-0.003218054986847848
INHBB,-0.016109850414496956,-0.03818081519310102,0.006034415318408497,-0.006657961171819553,0.04424172241825986,-0.03298863034609698,-0.055692144405876574,0.016624315141268116,0.06303711571585402,-0.1449479205224895,0.08759584120230883,-0.0029154528893797047,0.0063794476744116636,0.008929831358259343,0.03427253972516812,0.06808920042281288,0.06025467164259456,0.02054441184063876
LCN1,,0.01601211806764719,,,0.042751754386294756,,,,,,,-0.042052791848630956,-0.028876306454833755,,,,-0.012691675881858301,-0.03813492936309116
ARF4,0.034000628145022894,0.014694533517933202,0.04444516216485841,-0.02832417822876796,0.08730600854867814,0.0033333987723578105,0.018716304032199264,0.0489909402823408,0.02523413838077832,0.07685524889595327,0.05290539198560585,0.0506707550181572,0.03746814493988547,-0.01004111900738036,0.014355019176943222,0.007806357151706784,-0.0699095634075463,0.017211375978830986
CXCL14,-0.10417170675438095,0.005397562168815364,0.014754771576871039,0.02610703363611608,-0.008606488823015958,0.0006568139798164336,0.014530794362327869,0.0018307185329889566,-0.0028331875421288345,0.05915345071371955,0.03362133111507063,-0.11551806938693503,-0.05306361396949625,0.11769853936115218,0.07141570797292915,0.03125649320588801,0.07245530972424197,-0.10630480398253501
LIF,0.04130770529956222,0.0027167474823953154,-0.0048035790268562036,0.019163760570034032,0.056467097812074256,-0.010820316680972386,0.024905588459292336,0.08230086695929219,-0.0006877721262178059,0.007324082847939818,0.06053135732265103,-0.03509904551109509,-0.0855573106028162,0.029147428389695765,0.0018633520385861592,-0.06193799830764932,-0.003820297334635376,-0.014785990838435577
IL17B,0.10259828964393804,,,,0.03953188857471906,,,0.1480288052715776,,-0.04540014747487143,0.04212392317012136,0.021582265958464863,-0.04623548443217414,,-0.033231738921907485,,-0.04736629437049367,-0.04311678035956066
MMP1,,0.026656916658239497,,0.0854824838975316,,,,-0.035135114858715066,,0.1692448320854048,,-0.057816975559054774,0.015757650350242108,,0.09016319480451614,,-0.03215861819372252,0.03669226457192699
MATN1,0.026888497436688894,-0.01165029570163192,,,0.011288061557443965,0.0050177513259739084,,-0.015475446428056316,0.02703244532304572,,-0.04847561080854697,0.01734693122016243,0.011934859049728536,0.03810990284882527,0.04141990267184645,,0.01731553243725622,0.04242843621736653
ADAM28,0.06601355779655,0.014786241444310153,0.012460573018039805,-0.042731829016541295,0.07738949783643032,-0.029950980123349537,0.012400545823604524,0.01003701225043004,0.03586804936356547,0.013020161299089946,-0.041143216327566554,-0.0163442612509617,-0.015225137515298848,-0.013195717267380532,0.04231628107668999,0.004869020686759295,0.06689262004945966,0.04580867519323429
TCN2,-0.03345792627621404,0.018069450106330646,-0.037298206060784864,-0.02104993026978289,0.14798194649928212,-0.034418039497045555,0.008543132106071305,-0.015217745184170656,0.04458819614099101,0.04302481452531182,0.07763131590473116,0.04407781533199102,0.02633285417907432,-0.005488707008199186,0.005721282828879409,0.05687579854826502,-0.015749300634386697,-0.05673922137735307
THPO,,0.010910277869786307,-0.0053990384870005355,,-0.0037391841259139997,-0.03679838606295748,-0.015330012771359312,,0.004719439316047002,0.05331026156698295,-0.04645926686242883,,,,0.02183870213239025,,0.11458084635519718,-0.03234426067841941
CUBN,0.08128583126385777,0.026994120588738593,0.0684166349799596,-0.003907917685623718,0.051690487134676076,-0.0003303859972644512,0.03676129803596443,0.13711999206158804,-0.029542513706517847,-0.038451888890217036,0.021395347672884642,0.1075745642661112,0.052286283164910005,-0.041700924692604495,-0.024754650802277005,-0.03947950294066358,0.07333964542123231,0.09530520115224062
