,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LAMC1,0.05501732491590047,-0.09504377398049658,0.010264950066730796,0.008068025744196215,-0.0016732252599972858,-0.0034979454805948475,0.011195996280235352,0.11872044894947072,0.1382662969939463,0.010175026765079915,0.057406730454451986,-0.03545776438979702,-0.00982251828248653,-0.05526855011566316,0.011023366878741846,-0.04717553672850355,0.06018159756800208,-0.09835323010670705,-0.0012432261654990726,0.023040496592141236,0.00145197215646605
COL6A3,0.03475832772273005,-0.01146822127302325,-0.03161384493849114,-0.02042631378380145,0.024614089723209092,0.02068872240877081,-0.02224847073294068,-0.024030239410648697,-0.005708348050673514,-0.01168978508627635,-0.04515244787861149,-0.04424388326237745,-0.03210635383775715,0.014420506240815879,0.06334836074023507,-0.040298874171492874,0.1365962907506764,-0.06813617173280702,0.012913073647842915,0.047855537323711825,0.08301081976523512
FN1,0.12763734046735153,-0.0960816416377599,-0.031883558665494985,0.0005130845760140566,-0.008071869305717296,0.022441582161073437,0.008547297719859027,0.045876187543756886,0.1572255112867621,0.026519112348086245,-0.007282924326330192,0.003880484728471561,-0.0736934522637679,-0.027405013605539486,-0.03041550919591546,-0.12387250398792127,0.10906304582701529,-0.10044094463900027,0.0008978624817882372,0.0638684424642223,-0.02231005060025603
MIF,-0.014121042662813462,-0.04943001382506267,-0.01794099808122002,-0.02623817116885523,-0.049816661271659096,-0.017706178872593282,0.03011278661482224,0.015978876505957133,-0.02000464360961628,-0.041456591792870284,0.05608498882717583,-0.011526328796239209,-0.03409216972884766,0.05204372505035299,0.00999397383176499,-0.08948687802241237,0.030726586560136507,0.047051551964555724,0.016477564621276534,0.003624687719286844,0.05334859669874191
JAG1,0.17461824018264677,-0.08224565302184635,0.030672984857001054,-0.009723032561055766,-0.010800597019861318,0.04512848147194268,0.03517446282832084,0.08842795676405842,0.17027280228225053,-0.006438382396771524,0.01601510376377388,0.048913470927459686,-0.06490651161896469,0.05238301028399298,-0.03108179009138552,0.013930779117999377,0.04201839155753742,0.007977379879752675,-0.03078710575134931,-0.022546190709158833,-0.09316603435733159
NID2,0.021762048130737534,-0.01729531126213161,0.02353170931784277,-0.010540493582543517,-0.0185932884870653,0.019102274896362736,0.04341421212312692,0.09609388864575774,0.13405621526903272,0.10109860364243134,0.018956324199815508,0.09603550822748542,-0.024469985145876085,0.055737830621712926,0.005484682376651703,0.09762284328025493,0.030937221857276206,-0.007734617542013706,0.011397471997898898,0.05982915607322956,-0.0557681483171648
EFNB1,-0.06879151942156658,0.032266280000219194,-0.0026953117162837924,0.011242455327243312,-0.011044014646487386,0.011051304847234296,0.03933543558974545,0.08230356893547326,0.09688950733285905,0.06605523871083069,0.04254743387813546,-0.01071150051854022,0.009652963282935145,-0.08520758446509617,-0.04011900586104505,0.007212947552916338,0.08186088739589885,-0.02069475396516688,-0.006202231105767341,0.03434990670414175,0.057178009144996454
COL4A2,0.08957187469387423,-0.05219429995946651,-0.002899479140201488,-0.02182069956924259,0.0003882484752022828,0.013055609187437941,0.0007642717281357807,0.08877507360439753,0.13926840925918127,0.028284258256315704,-0.006290821776039826,-0.027709620386625704,-0.07121816694514771,0.00798839126193941,0.03238070567613708,-0.02788176705115434,0.09463260784483828,-0.0690129152312846,0.023756706924346407,0.012889370606805499,-0.03293672608188038
SPP1,-0.1964117778687112,-0.05600088441363785,-0.05435242978040487,0.016006662040870808,0.05068227172998313,0.051236232498961344,0.014579544759928412,0.06681458120359571,0.14595411550279366,0.04991792200974549,-0.02340607329545973,-0.10903322210903942,0.005359103668387864,0.05180223731854275,-0.042937475114240065,-0.1533112433229844,0.07045874976043585,-0.14119778559680238,-0.03990419430123009,0.04855239529962914,-0.0404553886824385
PODXL2,0.05695547614922363,0.05753382126339626,0.06860912109778218,0.11417986539953845,0.015301969265766007,0.043271971328869355,0.03993748121248734,0.04659382309076002,-0.037656441166225935,0.059063022243579386,-0.01348910941457466,0.07700909274721594,0.027145832929475852,0.023607359159350312,0.06022979875389591,0.06894094536559423,0.05619268497961766,0.14033895060431312,0.07654531771264204,0.06470127677627492,0.0001819120632817407
IFNE,,,,,,,,,,,-0.018292252108529493,,,,,,,,,,
FGF9,0.166344444150179,0.1653676672137302,-0.04722020947738359,-0.025473513641404873,-0.01219100788658564,0.005433036067118303,-0.059429245439398225,0.08495786871929052,-0.03343955078585069,0.011772048883378525,-0.014755652562263424,0.06423330005344463,-0.01675934367575124,,-0.037975530933263724,0.10069971289161371,,0.09482049444656317,-0.02380362863983976,0.028313525095836792,0.08454549516472379
ITIH2,0.0398291948039332,-0.02347987958756483,-0.039379082794925586,,,0.0059532025310419494,0.025393653848225495,-0.005962234075241626,0.05177115884751054,,0.0002953570037219305,0.050798058650922774,-0.011569355408792947,0.0403681711244071,0.029914030402932907,0.007912723125241605,-0.011125402624799816,-0.04792214969666382,-0.021604404506289497,0.0006142163475350966,
ADAM10,-0.052388481222994616,0.011189820197015081,-0.049669286103006756,0.01868525093279277,-0.006793622920523059,0.006425647177530069,-0.03892614850246325,0.030140702564998456,0.05596610428718901,-0.019283049706560012,0.015696480352442057,-0.02406602307899192,-0.04386789239098415,-0.027262457243565845,-0.0265192304098505,0.06482869320065011,0.03284540453382256,-0.042883637047172206,-0.07908532614321963,0.03164014791357739,-0.040103066955450004
CFH,-0.05373214907619574,0.03753368985727239,-0.021545335960087408,-0.04359798340981199,0.058725144320191026,0.03376550680048428,-0.05282934717792277,0.011605181792747842,0.16087727636993635,-0.0400937374842892,-0.053249746976298404,0.058001911996006246,-0.009565602099034521,0.019866608454305882,-0.03128363969880878,0.05917118029365068,0.06082332903664222,0.016055909294166774,-0.007806974081312571,0.05350044739434652,0.051414254164039684
COL4A5,-0.055668408557160716,-0.07658529635362527,-0.003916208503787636,-0.006905082372213509,0.018904275315222156,0.022727846529607423,0.06379586805855027,0.1403240266339687,0.037642214817424774,-0.0058932766098581,-0.03502165503613053,-0.08793758090370798,0.03145843748445967,-0.0399542739587311,0.12412556072251775,0.10682849878692319,0.019139681306064065,0.05742200766729764,-0.00017183323121892872,0.05176216608020608,-0.04181549246650637
LTBP3,0.005864958250499118,-0.08174139003359095,-0.021568994785285355,-0.006415489503851043,0.04661365842005019,-0.03276896256156086,0.022512373424594306,-0.00788359449971285,0.03155245020020115,0.016201371118824182,0.010483634498643809,-0.035203864136116814,-0.012458450768683885,-0.14986847433371198,-0.0465386830553124,-0.015707797222481376,0.08380759594609574,-0.11648546435941878,0.0006555079245944428,0.059778172178393575,0.002463176060285833
GNB3,0.04705271602464427,-0.023245338870734683,-0.024437584454498597,-0.006630482466048245,-0.03855650608137932,0.05388465090300668,0.01692217992475808,0.032714802148718816,0.1143604138322768,0.050180743737758035,-0.02421274212886369,0.06025521009660144,-0.004717399644907987,0.1187984947246963,0.02466861310079243,0.07308280333788204,0.09024904108211461,0.05454873137478749,0.004038603930298232,-0.05794930780550097,
COL6A2,0.05889098603401295,-0.053945893194376766,-0.005534756389965413,-0.02874849362731231,-0.020110029552436307,0.00566484032834433,-0.016436692575918344,0.08878522159503197,0.13274929409629208,-0.03869723117848599,-0.029279193457833703,-0.032733625210451985,-0.013236860484121428,0.04564027841412787,-0.025576496522103125,-0.08756258195717645,0.014848229441601551,-0.11594743758081005,0.012438111378151498,0.007070892187949336,-0.019709739010042165
PLG,,,,,,,,,,,,,0.023146226507287624,,,,,,,,
GDF9,0.03597319024461698,0.03684749775449023,-0.0066911536551427985,-0.020983372023444077,0.09032690200174268,0.03034504994926976,0.07019920895128232,0.0024818897327205914,0.03360440236443013,-0.029541598667169194,0.044183960465121595,,0.018170889879909988,0.10516125247419565,0.010405212760067334,0.06647684353484239,-0.031224844774474642,0.09324525766606415,-0.008076384966343742,-0.047820577630875764,-0.0062746377983578525
NCAM1,0.03647892240311228,0.09213303908310026,0.031628507253811215,-0.028353929356234677,-0.005210724202938758,-0.035674224795374895,0.0741701350700267,0.05967825880576192,-0.027134439202551163,0.04995797542273316,-0.009877685421376627,-0.010177870177102314,0.015760614655727194,0.0302723070787891,0.02204778958353299,0.033371096142801294,-0.07006231567485269,0.013170484275481729,0.05481405143145531,-0.010518943502281716,0.02677793850200577
APOC2,-0.10158746198496718,0.061185441269093734,-0.03953413048031536,-0.02787680592261587,-0.02539010876493293,0.043456547193415386,-0.008685222317101235,0.11076542504640377,0.11864995222018417,0.01773421613208284,-0.020604238303457378,-0.07914922381434879,0.04516882914035416,-0.010581572796134461,0.05225291955076215,0.09321318620166273,0.026810148629373858,0.006275318133700191,0.07888407607290426,-0.016082613894793433,0.022313989779585916
BST2,0.13663769663186195,-0.12760277294562147,-0.00016650951941573968,0.00011457838326925498,-0.03452265651549395,0.09199596249382458,0.05348362092388585,0.05235752095645348,0.1941026938712546,0.03115169983968898,0.007722494062809865,-0.02153489052886093,-0.012455820563070074,-0.060222350688468866,0.02122346924578169,0.07656677791020007,0.09594626347598734,0.03524595197846719,-0.008821398105453045,0.03152658197645796,0.05082233456822613
COL5A1,0.08024458071142619,0.000724919370081009,-0.007815620805948362,-0.04125920680457341,0.0317940945121747,0.004598535910080177,0.06267931334584423,0.07357288667351719,0.03968840718940155,-0.031299000282405655,0.0076898827836788764,0.01704830948965657,-0.0699320994163138,-0.03095520819188937,-0.04836640187800702,-0.08577572775740845,0.06796562494928436,-0.11669717261872078,0.006834828802793465,0.0806470671122388,-0.029174322122788112
CALM3,-0.018846971009588678,0.04312497558862404,0.07418008919438561,-0.001930521582988483,-0.04142029930842661,0.030732368012344212,-0.03285443636002982,-0.06506166591627154,-0.10544172114079785,0.006731078075713735,0.017808012158137716,0.1223177454923535,0.005882152398681283,-0.057350016525681495,0.05280609480582499,0.14898434800731145,0.046260817316062554,0.11590206076702642,-0.003246467092423614,0.016391553212358217,0.04927208189654184
THBS2,0.14475188310018647,-0.0479935066541283,-0.011910276120431528,0.004401436827830592,0.030718438464724822,-0.0049828784179799775,0.05430489642883185,0.0667096745756878,0.0756832155094273,0.057321123596515935,0.05658110772876332,-0.01850927087495902,-0.04915677281163253,0.08479092574613739,-0.012377965359716702,0.009158270874100042,-0.03125579111236523,-0.012108587938546531,-0.076872235696091,0.020762878803499515,-0.04739485849395849
SERPINE2,0.19227468475045703,0.06963869673021332,0.020436886761773278,-0.00919641804615732,-0.05367160788910778,-0.015811571248035734,0.04453435689050068,-0.03925404695008719,0.0640564631806728,0.005751911744389567,-0.02199919712590844,0.059441207882620355,0.01741367409555374,0.05099768008052332,-0.03284975807931616,0.016973279764062585,0.039115901639148694,-0.11584871663330899,0.039024089848762614,0.042863503979849955,-0.034865964738232516
EFNB2,0.07857704875470055,-0.06358970269997315,-0.010264230855919931,-0.032529295720437494,-0.03576289820461187,0.02228590344820231,-0.006896577691520071,0.01170175837000256,0.07629682455488321,0.011696367692996517,-0.011766203036705192,0.06503826681493921,0.06403119361432522,-0.05221634380392802,-0.06857559881788756,-0.03491405853317516,0.030739284296015492,0.03959229398968421,-0.026399520276747888,-0.0036990265725172287,-0.024908847052381493
PROK1,,,0.014996518051649489,-0.0005286877527501193,-0.017677505898575085,-0.006468578991957063,0.07739764096361483,0.032229445304650425,,0.06965377756994529,,,,,-0.009901242665208584,-0.04324357001395887,0.10138482731773078,-0.03855752668010439,,-0.03449862638211082,
LACRT,,,,,,,,,,,0.014214752449279576,,,,,,,,,,
MMP9,0.18763629118206687,-0.031054739013764016,-0.03535211042416677,0.030712768599368927,-0.012138308265459934,-0.03975282322187723,0.012609024578167505,0.08099729705135211,0.12134640879945457,0.03282909235086954,,-0.041321727257076064,-0.060689024002021474,-0.005868207377022437,-0.05202088613706931,-0.005484921467811562,0.11883964486692944,-0.004673973655196986,0.03572244106540965,0.03434325689355861,
DMP1,,,0.020132500821506402,,,,,,,,,,,,,,,,,0.0584495098555919,
NPPA,0.00999693245893272,0.10250827698440652,0.038809865731300554,-0.001651040786614176,-0.05581027416505179,0.045616552076005214,-0.013019100982050235,0.0444788293719367,-0.0008960704662415332,0.0583267930004188,-0.04221264989554676,-0.007826609918153985,-0.02028783290862,-0.046167507569955614,0.0630280592157244,0.08547830904235725,-0.0029530139756172584,-0.0014231202879437651,-0.018223022944512727,-0.034756641519044666,
APOB,,,,-0.020429179464949404,,,0.003228602304860602,,0.042689913150996045,-0.00029278923446377024,-0.0005163135195228593,,,,,,-0.023339206630452285,,-0.013813208555605139,-0.03449862584044659,
C4B,,-0.0341048934152684,,-0.023461194287265966,,-0.0014239938758322365,,,,-0.019073845906822977,,,0.004571885642767838,,,,-0.023621200464790323,0.03330724122766517,-0.01529575521634036,,
NTNG2,-0.001395577704207132,0.08039715306661606,-0.02589928881675115,-0.02797204341976763,-0.04531727229786963,0.009510225328971411,0.02302507206918561,0.06553960551469751,0.06764098835859603,-0.0058071998667567175,0.06350593389700437,0.03267784266006065,-0.0008532689688067796,0.07401584399847254,0.029313415519157126,0.0446311669989783,0.0493875310923857,0.008905951031232876,-0.026684804844500185,-0.0233524579343731,0.031353567366193685
LAMA1,0.0716703041343198,-0.03088581902021688,0.04381292975506296,-0.0024075721175838365,-0.0024807343574844657,-0.01994171796357537,-0.03741948870130455,0.07841255278510355,0.14198027853028203,-0.026892582298760383,-0.0013804403279827002,-0.013069688179673114,0.034216500722003884,-0.022602130345541958,0.07236196582008944,0.0692290514904292,-0.05075527922282635,-0.05010083800759977,0.05614572155267503,0.08433963689917924,0.07187108629787435
UCN,-0.02074691334506331,0.006733489170035106,0.0556831662959199,0.04214638705953514,-0.052167671710627,-0.030971485539752052,-0.04804646719352371,0.021334864615648062,0.0019541654491836745,-0.02353307518186762,-0.02421274679778098,-0.0449561264807631,0.007893184452771741,0.010120026695877258,0.015239536071954126,0.07159258158192118,-0.03464085092287891,0.03913618521248962,0.0334298156730757,-0.02664033617441584,-0.014344927374247782
ARTN,,0.08083588147260279,-0.028072859151362636,,-0.019251558842125913,-0.02396253445733926,0.03358355370143063,0.03421312347123916,0.013725841166816865,-0.024244405226497973,,0.10211412861777482,-0.023005180710565846,-0.054019610885712964,0.01673066914285347,-0.012828071665011563,-0.012765415522656214,-0.017385679394588842,-0.009552685768267474,0.003458415618772438,
PDGFD,0.08503742906844927,0.003706083496512091,0.003414090421770328,0.007258742829882464,0.010074410520518572,-0.032741051596356735,0.06745795390113504,0.05740523596393767,0.1086771023849893,-0.02739316391004699,-0.025465812456505345,-0.03339727171708228,-0.029779661240327066,-0.00966857288979739,-0.003104916270325388,0.008474425171649523,0.09221781707896917,-0.04003746265357408,0.01095065130277868,0.010441496065235532,0.13241185828823365
EDN1,0.005375107093737262,-0.013588119071219365,0.06013242722584731,0.08209152384181345,0.03671558446552784,0.009582091921243811,-0.001558349579054296,0.03756538578675194,0.06467013030286384,0.011575518295707347,0.004007001716105555,-0.018776011147769254,-0.06725524351479668,-0.051648169046083096,0.039500976388408104,-0.029274989045935375,-0.028509470891379427,0.006643920398960465,-0.012616530051923631,0.0016292751617233492,-0.06293298536254373
