,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
GNRH1,0.1580504706477818,0.004077134181661923,-0.026050785608409753,-0.0058562681042019825,0.04914598976093703,-0.034766393338222575,0.0015007217344060306,0.000697935670089741,0.04701602237367256,-0.023398493347651275,0.052468707842313084,0.07067433475833186,-0.013369344749986965,-0.020245588892439645,-0.03383435373720531
FGF8,,,,,,,,,,,,0.008055952451754667,-0.001037951034700938,-0.02589119058448695,
RIMS1,-0.03795785206290613,-0.0019762044649794534,-0.011967645608934322,-0.0232099034256777,-0.02514593542102071,-0.06727437781523374,-0.027557861208267215,0.008151965122226249,-0.01761334274228582,,-0.0215332934298673,-0.019356315441693812,0.048026803694470474,-0.03262859928977904,0.03600523788179306
FGF14,0.03898048510321383,0.009013313857719748,-0.01925782058182458,0.005944877639104035,0.016662726087627866,-0.02275066502647051,0.064633298581973,-0.015335248143971436,-0.036507995265863256,-0.09684109364813885,0.002211427937429819,0.019036281649730015,-0.009444094392264284,0.011929287489297238,0.009944403811489765
IGF1,-0.0406534461395607,0.026339656859408214,0.058380331909153836,0.02500829476351333,-0.010959979504744567,-0.04396557242080181,-0.008058031748299513,0.10152360975059829,0.00391861481382967,0.014347132985355074,-0.03829135600257052,-0.010688340189026667,0.01849222792872672,-0.01950498041375578,0.018717269089404808
TNFSF10,0.055508191432550646,-0.036956220930037864,0.04910268932346539,0.011404078290980543,-0.04082289127141446,-0.017090237474618426,-0.008806003988789566,0.0011151788248951967,-0.020417921692876127,0.08003221464130812,-0.03875018461971796,0.04737814887320581,0.05261268531760088,0.039972406835264235,0.01681259882595854
GDF5,0.050727253588947446,-0.018846121168763993,,,,-0.008019809390157302,-0.028813035800794844,,-0.016473375023217482,,0.08796857829587607,-0.023330742697010715,0.06052046828211308,0.053125098576864885,0.011941096971966735
CHAD,,,,-0.02345695683807408,,-0.0006489814269345191,,,,,,0.009768791480668395,0.06416081690188026,-0.020001489868404183,
RGMA,0.06045782008463594,-0.02365465960477183,0.010793331428368287,0.11166618815494514,-0.03223838711038822,0.03205125774071316,0.09700233878730861,-0.02652494223887014,0.031323043050554826,0.06530616286626713,0.10584331996961564,0.045755203528016306,0.025628900800527238,0.032747948348889375,0.039777558745742174
WNT16,0.03231439543478696,0.0387199932532606,-0.014658244330910166,0.10167536426007355,-0.023362478781955402,-0.020892125596568074,-0.013215251968967397,-0.0009069817529491733,,,,,,-0.012796408538653796,-0.007883522464971423
CX3CL1,0.053361698723970286,0.032219141399052874,-0.003682667003669696,0.043073197879862614,0.06922604252368608,0.014815620932629621,-0.005608820406925976,0.0028900927629638665,-0.03544077359320119,0.0495979458382824,0.09921182310222214,0.08555844600971253,0.013776374533138477,0.0062501048447395355,0.017546994338747835
FGF1,0.0008114224023154434,-0.0005978655419999194,0.027295400537973635,0.05450134334841203,-0.014971437374118032,0.023826988681664114,0.011509784475923613,-0.0067194753534201715,-0.048472711207709455,0.05234776143269702,-0.042472722420879155,-0.03640090052173179,0.043090952633809965,0.03970273226687551,-0.02265720041245778
ALOX5AP,-0.010687879549978947,-0.049766357685269005,-0.026642754125983423,-0.013061670514834254,-0.03748386894567266,0.00717675366242931,0.08021558996709777,-0.009658338146510891,0.04100445684293707,-0.06686650778257243,-0.018955618931072903,0.02493844489273762,-0.015394672027820034,-0.04512621609959239,-0.02580908775834005
IL1RN,-0.061755092285707754,-0.04150492149511366,0.012041887239304765,-0.06280134080916017,0.04956807278081303,0.021167059742446873,-0.01660476012006499,0.04202007696611942,-0.01769189554301772,0.0008307997041791473,-0.03422329747611652,0.005801228743527776,-0.05285475455393567,-0.013982984936702832,0.023908028904522566
PCSK9,,,,,,,,,,,,-0.02226974417493384,-0.02245865814430365,-0.012420913472060535,
NPW,-0.0529358771480575,,,-0.05281229063792419,-0.016930514201920946,0.02547499451015899,,-0.014005707199027929,-0.0028528998052275447,-0.035479867192879835,-0.03760206656132262,0.050984428696162175,-0.01740535697423271,0.019810823979749606,0.040266349401250526
CXCL9,-0.031889843265049865,-0.01157703290358334,0.0048965956392353835,,-0.041543920946808914,-0.03331807866713447,-0.02008250070223898,0.017085134032310996,,,0.14258791138747015,,,,-0.01499504808043052
ANGPTL4,0.02266661638583188,-0.003774399711366358,-0.005389138224997107,-0.11644467497985922,0.04919560941943347,0.036230326946601984,-0.016307630875788175,-0.0350931614127113,0.11048135899867549,-0.051102079032876675,0.04975290586031926,0.02042875897985705,-0.0745889132101145,-0.004975102609805552,-0.02934287406191995
UCN2,,,,-0.028971862987999777,-0.011739518099249087,,0.0038235869063458303,-0.01581892880351713,,-0.01589219111707268,,0.005781466436751347,-0.028276996982725164,-0.014035570441809411,
OBP2A,,,,,,,,,,-0.05583242992851351,,,,,-0.01600635766901562
COL4A3,0.0005885280190674655,-0.024701794770754702,-0.01687506046837855,-0.00641719077393872,-0.01403647885082559,-0.011041592439804,,-0.020463462288368053,-0.022311635813025615,,,,-0.017771994425391277,-0.019630337288637455,-0.025891950457665437
NRG3,-0.034064936491604976,0.028507170025134757,-0.041052645247650045,-0.018301494365440187,0.004348560079168215,-0.03458567451473993,-0.05625989795613908,-0.00037105654465916454,-0.0055934791110374615,,0.11104044929121495,-0.014854277031450286,0.032818899761285714,0.0609330169178323,0.017210211144812866
IL23A,0.06916068130528552,-0.020138784152183096,-0.0026067972958993325,0.004238596823877302,-0.018469714625488277,-0.03651860261443467,-0.021525302109947356,,-0.027145930580838803,-0.04695119856522402,,-0.022269736406313786,-0.028843383362053422,,-0.0048423594993860985
COLQ,0.046146256509083,0.004339622996909773,-0.008419193977056103,-0.003322674340608404,0.051656680996329155,-0.0151929699274391,0.0747076312417599,-0.022560054206385825,0.025087338913714362,0.04989933661015901,0.012311863440486211,0.039693471827828467,0.048538876388605046,-0.015059796868361149,-0.01832825694580372
SCGB1A1,,,-0.014874595689968097,,,,,,,,,,0.00016366665936817998,-0.014371073916977633,
TNFSF12,-0.03968391424083701,0.03621954216801073,0.013581323759305102,0.08405521676357301,-0.033155437705403586,-0.05596218631682027,0.0623373285144782,0.013605582860304275,0.0010131164917975425,-0.08183807116200617,-0.017594663519175144,0.030635803589278376,0.017197066891322926,-0.00288240775513852,-0.02344011248965439
DKK2,-0.03371020673185041,-0.021094412679362583,-0.01745513556910079,,-0.011912589526907191,-0.023093102375425164,-0.03133652352006128,-0.01621834639746877,,,-0.021725618014027618,-0.009864530497943988,,-0.016541737622147702,-0.011546329648904393
FYN,0.00040481656545538456,0.0025992323911253573,-0.03753867189626599,0.10417780926365039,0.03205078563943477,-0.045852125323070654,0.07275711915060488,0.05776995865991693,0.05417772023355979,0.08918368153265441,-0.0018934673707956932,0.003155936414492772,0.07194918766022654,-0.050023999369642046,0.019826655150422805
ACE,0.04558066435584502,-0.0017497913797891456,-0.024493465165191807,0.014881409902526517,-0.060532284739880586,-0.04338750188258597,0.0532381223788282,-0.00946089514754392,-0.025655212420011585,0.01759073464537637,-0.07574743553087442,0.03860275994847409,0.05223255823987415,-0.016695763809538623,-0.027560182939877123
IL18,-0.0266722716736151,-0.010869434933219024,-0.040020431956789546,0.06691818775649237,-0.018006124399339723,0.04482883357699281,0.06568036465222826,0.020138305356912224,-0.0368169838332777,0.13187721859919055,0.012774907334628468,-0.008238098548803507,0.022117469226463266,0.020873078462283062,0.03299515787360017
PPBP,,,,,,-0.004329793848728914,,,,,,-0.027267150582200927,-0.026585943055141358,,
CCL27,-0.04823216079813075,-0.013356999869232087,,-0.026657029602436162,-0.005009876639710321,-0.017280391281112507,0.031953802999757905,-0.022689126226575547,-0.018939240038299245,0.18015930200751987,0.1287226677416558,0.09466131685876109,0.018333016505656666,0.04489744780020442,-0.02129630147007078
SERPING1,-0.026098806665570386,-0.0595693299780647,0.03256153102317018,0.014185559299538644,0.005944590371332018,0.023826259292873693,0.10632730157728165,-0.03167254063518466,-0.06990482276468638,-0.0748988434266291,0.003707364212395117,-0.030674986258163846,-0.0028548215670529575,0.0009200285217509883,-0.0035854939643234743
AZGP1,0.038835537840677795,0.023637388566720072,0.00872800841583488,0.02497366537279269,0.026992730096831372,0.04750015513794668,-0.015702780528030053,-0.009871779467745463,0.07423328140106907,-0.006419011543232994,-0.009764268377525108,0.1261222183487437,0.0028187339015802826,0.026282694052772913,0.04407194709579575
INHA,0.09155361232582093,0.015024445102347779,0.006536983600919214,-0.02135029587709317,0.05417182393787066,0.017378688419854814,0.10514447299555786,0.03288634854247835,0.03769367510612918,0.006614191738802237,0.13285436377775117,0.03300435315126605,0.0022704894423042363,0.07088585294146095,0.07772866837814829
SEMA3G,0.04217818760773379,-0.0060680426411586896,-0.027798746748214545,,-0.008732678285219748,-0.037770310330343795,0.03549712913074014,-0.002273461904068428,-0.025177292370866404,-0.04690431381204193,-0.019544902385766172,,,-0.020606949966282675,-0.00580817137892373
OXT,,,,,,,,,,,,,,0.110765045739392,
COL6A1,-0.03327195638871564,-0.04477964387295872,0.004222667173259581,-0.11970306205967371,0.0008804202626045741,0.06245715395334339,0.1096636380508903,0.01367194548722603,0.04668008885088813,-0.060048968643255055,-0.038973603782417585,0.04389108191724746,-0.036309123517254044,0.03549562582362475,-0.015650453490651386
FGF17,-0.022265291928755912,0.0013333912571350797,-0.016312321152566672,-0.024528561956253504,-0.022034891911689232,-0.03928001061707064,-0.025914457015293754,0.02852347694997845,-0.023423799925140636,,,0.05793021585501994,-0.0011597994221548814,0.011406344633204016,-0.015249149603131446
TNFSF8,-0.016834329879049995,,-0.014438796157541582,,0.004112337132285038,-0.021861208373591266,-0.01660476026191798,-0.012951026775163927,,-0.0489730216789341,,-0.0004967282601873182,-0.024601653281551422,0.01555712377863845,-0.02208931293025004
FGF20,,-0.02650836078560116,0.01611028648861473,,-0.028492752200817695,-0.044721012536952175,-0.026747159458304574,0.021591181162457028,-0.021540887433471285,,-0.021376240905596186,0.02137321665287617,0.003831173217216228,-0.011219002583688603,0.09374261546979012
ICAM3,0.011031922420774649,-0.02020411938877814,-0.03227913822314786,-0.051314847851442004,0.010940700539131971,-0.006360623779699227,0.03732618981402145,0.09982413664617688,0.0813071034449644,-0.0191975398363872,-0.0285548562780998,-0.006824998372043356,-0.02220806363951224,-0.058868910804819416,-0.011860325068525177
LAMA4,0.028527601386895217,0.026992332556839842,0.09620565471548798,0.0012576642811762777,-0.009028666976037797,0.02351165197018067,0.13401787353883307,0.017781118851119798,-0.043214770201086446,0.006234456412070674,-0.10583681976467547,0.026677856844351824,-0.0023200963368029074,0.049024208092816955,0.04180356851577306
INHBE,-0.026478331052276427,,,,,,,,,,,,,,
DLL4,0.009002880880110043,0.03880542283531322,-0.03542267561196303,-0.014318477743451807,-0.042119930816704974,-0.030946579547193053,0.054574819302819995,0.058029454631571435,-0.0005447102912222476,0.006018957950898433,-0.04261424598542081,0.049574321636578024,-0.009670858915596572,-0.017904932631493904,-0.007235909216469847
SEMA3A,-0.027945172450444266,-0.025933470957283714,-0.003364787672542832,-0.026683021223298516,-0.0050973125416437235,0.02499754356026526,-0.03867590509869976,0.02272458865165811,0.03534769794575915,0.05378023870237523,,0.0680339814808398,0.03873016538200795,0.031430582553507044,0.1014632377273049
RLN2,,,-0.0155063093182422,-0.018774367830741833,-0.015113140048292643,0.00020501328171236417,-0.021324713979226827,0.008005007600051156,-0.01697080857227374,0.18364417100475858,,-0.020459276998858324,,0.01308490460936206,-0.01759922947556499
C5,0.07577547224534474,0.03144677184187332,-0.04298027511030103,0.013912340402171356,0.012090111949976733,-0.04405759564020019,0.08559140328407158,0.021795628246357956,-0.0009562789839466513,0.04275642431295606,0.0405159527752723,0.08596392199647981,0.024854755342390462,0.011906813506601388,0.001947643929860189
COMP,,,,,,,,,,,,,,,-0.021740796831994532
EDN2,0.08078173431276023,-0.015091292755885412,,,,-0.028751143688544194,0.04528955432490013,-0.01601977315257406,0.05325821881885067,,,,,,
C1QA,-0.05730320156848953,-0.060973784729311,0.010630704602877064,0.06992672261680873,-0.07654750824261433,-0.059707945966464,0.056579276359786476,-0.00990102447370833,0.010258290600351593,0.007473927476304576,-0.06733267690974648,0.025139068839602575,-0.002878736809146587,0.06416435017741026,-0.014629541655181695
UTS2B,-0.01810324672682466,-0.016149384442698846,0.057495815067337336,,-0.015113139961465913,0.040236005524444736,,-0.011403271087897229,,,,,,,0.046355181861165
COL9A3,0.052179731071316175,-0.006847269304593964,0.010288144263005753,0.10572709277881866,0.06707543479374858,-0.034381213743871965,0.0767703339734954,0.008139768342919294,-0.03445504469683958,0.06073328346039873,-0.04608276351963003,0.07533565477829068,0.062260705909618026,0.03142881047662494,0.03520537501937252
DLK1,,,,,-0.013183565757598877,-0.019528867637624132,,0.011421700966471946,,-0.016210683159883804,,,,,
HGF,-0.034543140040360555,-0.024259448854582515,0.019027637684092623,0.0174079107798679,0.028080875502796254,0.09667282868624814,-0.0189431058570415,0.01330305402181347,-0.02584842755792741,-0.03678672226439988,-0.03672490171448064,-0.024852940963303614,-0.031871570098429836,0.024751772685191378,0.0017241549192951629
P4HB,0.034570591696062546,-0.03802858672600015,0.01774266275561545,-0.0896910702049367,0.0295219926088537,0.04799245326946828,0.115236610065753,0.04570684418897648,-0.005698838232750082,-0.03533738129330293,-0.004678980382497095,0.07120846582431856,-0.04267094998531976,0.07012063752510567,-0.015523791172573912
ADCYAP1,,0.01631645259278215,0.008141541869335248,-0.026138805615066072,-0.03051504935678194,-0.03946524640024076,-0.02069587063355749,0.0289111340617248,-0.025006967283512385,,-0.024041684623241404,0.03293685225245157,0.039918332211971184,0.012036399912463566,0.10221107260821924
GREM1,-0.01810323550276028,0.044222025643100016,-0.0424606181202655,,-0.013062490990209865,-0.047802840244614224,0.0025046546430597385,-0.018714601671288123,-0.015145662963416302,0.14857556812524753,-0.015063592030197642,0.09732616917632246,-0.04624927332515226,0.047484733193334634,0.004296752183043258
EGF,-0.04569533576564497,0.08610560240141854,-0.0019025118789563343,,-0.028131226379909766,0.0342201285468939,-0.01621865680101326,0.005032819067407775,0.03359497128530412,0.017939170535866897,-0.030551920682076697,-0.02501484043721694,-0.021442924464300888,0.06498723786470988,0.05960753874985437
VEGFB,0.04355041616208909,0.04871224159440577,-0.015159051682938738,-0.05190010137412137,0.005355050754574725,0.037372982189978844,0.06076989468134439,-0.027371461304507055,0.06531946034627188,-0.06260275999515658,0.022208398566233162,-0.11238564443809113,-0.03318530511152752,0.0069554763982981145,-0.04341018160253776
FARP2,0.06434640674727074,0.041321840820513725,-0.04524185341564186,-0.011650835037335085,0.012816560691746888,0.027070948710901183,0.035211322180332634,0.010684238545247927,0.06203966037233062,0.06888146393064896,0.004702786913636677,0.04898945128866003,-0.008026227111657727,-0.014162378882592927,0.019337884854610646
IHH,,,,,,,,,,,,0.023586771440408716,-0.0100554303510086,-0.013864954927914173,
LAMA2,-0.0012275913145772567,0.026559854682305352,0.03571308506941551,0.0489018543187359,-0.05894666341403013,-0.012959097885132002,0.09407768932891572,-0.004046986679080224,0.02040882437726593,0.10450917923218642,0.017146798191068426,0.06777582207582813,0.05734401656595622,0.006949335613819697,-0.007765677749677784
SERPINC1,,,,,,,,-0.01220046992891914,,,,,-0.021442926170132808,-0.013692340855560491,
NRG1,0.11682684185531295,-0.015187628002242364,0.021620367489873712,0.04321500449885957,0.0651979605043301,-0.03529889899977088,0.005133575640981166,0.022058672640089916,-0.0042188221246208975,0.004562336780271917,0.04227065863102066,0.00832748871293524,-0.03687213751165495,0.03500725904149585,0.021471072823971038
SPINK1,-0.028052280041184555,0.05240835357767961,,-0.05217320805980758,0.05138210501151391,-0.029185104834564043,,,0.02307395283124453,,-0.023074894009787076,0.002167671564901347,-0.058553261038242044,0.06983170915214526,-0.02453260868534564
EFEMP2,-0.030060868684610564,-0.0255733869622273,0.018188827905391638,-0.007844812373549637,0.04460714387806182,0.060575021778000504,0.07864658305626812,0.024290752507109357,0.01944111964048088,-0.046934463814134394,0.00010522754644562151,0.03337336046188173,-0.015116188362556364,0.003447664513253054,-0.015407525071847705
SELPLG,0.023796867015672737,0.006000029825099426,-0.0018682350027136865,0.026849447868953304,-0.05032648741162723,-0.05750385244850479,0.04376536689503978,0.023951567325269693,-0.007706522510045209,0.024593209298216456,-0.07798949120377238,0.09868410352569572,0.03668045278249237,-0.0066845583638377075,0.05904584730182998
GDF6,-0.02122885095367072,-0.025618615301781517,,0.0032373600541144468,-0.01693051566673019,,-0.021324716279527523,,,,,-0.00319327632425905,0.037269838602244816,0.02867720208448883,
HLA-E,-0.03948135586484509,-0.050617682868190024,0.002635695474158168,0.059557452331254195,-0.023186436665487132,-0.06969038820100008,0.08489433678643828,-0.02573119767924337,0.04400023631717389,-0.048562341881280294,-0.06123478846064131,0.0205143789202425,-0.04172032837088974,0.006178785043351718,-0.042389965307139066
PTN,0.032895396144696665,0.04544097144057994,-0.021467663328907458,0.08495596004797427,-0.015053066151965281,-0.02438128305087205,0.12025590100415158,0.01775450145052202,0.02388300743399703,0.03241257365158707,0.0974020167333089,0.006465383683061549,0.0794657335005366,0.007861821195704952,0.033187785356842234
CD274,0.006955485187024566,-0.040639242866387204,-0.007758255084289191,0.000829449025717839,-0.01440066950323975,-0.021928035020196912,0.04556173238110854,-0.012082873468608186,-0.003254923682500825,-0.039704518095544684,-0.04076226478442432,0.057903500131349574,0.05098032422470708,-0.035029601198353355,-0.03226296033020225
FGF10,,,,,,,,,,-0.0122254181862987,,,,,
CD14,-0.09049697003874209,-0.055083657604510464,0.08518460024821595,0.04253844612460337,0.0032699881550855158,0.026736257287558993,0.039468778699272636,0.0572261775942857,0.07337421521977558,-0.027780905459405505,-0.011517077182548099,0.08084622139769454,0.03297731954785447,0.08680693901041392,0.04158844930677758
SFTPD,-0.02301487967676379,-0.024350383657636015,0.05549900140977256,,,-0.02455069902565894,,0.005427529888130994,0.03088000056410851,-0.023980139420712764,-0.02899520422377111,-0.025206245705354183,-0.00017481812885325145,-0.037034713890497846,-0.010133426065084685
SLIT1,-0.03882031618187798,-0.017178505017922317,0.047746818136772194,0.08282272639499676,-0.015330660359776123,-0.00968771752388874,0.057873619613097164,-0.0021816934301395682,0.01111636303987714,0.07900442289985285,0.0024615439183686997,-0.00607501082387792,0.035606537809585274,0.028803174038809772,0.04759395690331546
CNTF,,,,,-0.01191258830229021,-0.021861210368858238,0.013607089141242727,-0.010399904288683726,0.014629041631720201,,,,,-0.014035570441809411,
BST1,0.06673995215212575,0.007030703944166113,0.059200396955035636,0.011553389463376813,0.04418256567073963,0.03712757937292057,0.05236352642910499,-0.02316584685888975,0.028753604328674787,-0.05671269804347989,-0.0015711485920071307,0.07524557941748491,0.059112926434227504,0.017112239991754923,0.06124523525373477
AGTRAP,-0.014984725208476901,-0.04126340727158841,-0.005079376955735593,-0.021786620620598714,0.027958697176385498,-0.04133768205589699,0.08832640691589501,0.029830634203155786,-0.003984457503242972,-0.1357385098591427,0.0013488517092145884,0.0648206087742282,0.04096799715913531,-0.03847949459274829,0.007293664038575028
LAMC1,0.03937386560479993,-0.016796803742242954,0.021319560931778257,-0.025594263226557216,0.025573117030804934,0.02580687351587577,0.10641098785019026,0.002725569489125159,-0.01955689693865362,0.008490793923446479,-0.03279166648463187,0.044971145911816036,-0.06296190999240754,0.050127141420927696,0.030739783588138617
COL6A3,-0.020672505044908182,-0.003094672343671027,0.0944832273280912,-0.04995481731546644,-0.04976238543110563,-0.051778937155575286,0.008180420716904302,0.018270192719157866,-0.012705747582832595,-0.016603221669806174,-0.050419040565862695,0.03320049037904558,-0.040170190629557546,0.047962594077988724,-0.0527758066677528
FN1,0.0023161633873303804,-0.031246877155062112,0.058107071078831625,-0.12040727864488719,-0.015852781305601034,-0.003241816661363797,0.1137711956248588,0.00844260607388083,-0.02402873421897104,0.03605087303386831,-0.06255739525446458,0.0704051042998648,-0.04527892623266827,-0.006894514418337622,-0.03185741372103622
MIF,0.08106904477369282,-0.0036191721018567365,0.011689807094099672,-0.11899813500534316,0.056402728069732046,-0.001617177761181451,-0.0059682274741782405,-0.022297699963346903,0.05018390374869122,-7.424431267852228e-05,0.07719809923377635,0.00609137886216028,0.014239024588961703,0.021621715383968773,0.024081528491374047
JAG1,0.0036088317705195144,-0.03258808208750917,0.007393779459505871,-0.005748164355956168,0.015112217133883029,0.011132235872897493,0.07113934659590887,0.04166426534823927,0.0753833824499584,-0.044704528646442386,0.055791490927990496,0.06383578678556202,0.0211018661961319,0.04691581035530067,0.008715898391553342
NID2,0.07345462475625254,-0.018332173959288503,-0.02705938210795591,0.0721609069810367,-0.02932729496018138,-0.06119434747503912,0.10749638590765229,0.04379397822297076,-0.03628412818242163,0.005035495661480654,-0.04739884968551018,0.0064998847643507095,0.030978986394520888,-0.004793973015335118,-0.0205468641620314
EFNB1,0.04576396449881066,0.028706632292769436,-0.032862651335065086,0.027482295433910484,0.0011162221457138993,-0.03644802516288044,-0.011366166269971117,0.044051339884021504,0.02097870094505967,-0.0033965677752588507,0.060587770545635106,0.0010893341447577123,-0.017158876358465688,0.02853721215719451,0.0006337881438434849
COL4A2,0.031312035248861864,-0.0272430265044165,0.034630198768526785,0.07549238397051837,-0.09673344038666731,-0.03205107892831809,0.10958486872910121,0.02560123817446937,-0.009189957952108816,0.01130520876163201,-0.04678747912739586,0.03753920286799499,-0.046011598619055426,0.04631997551393644,-0.019146981866321237
SPP1,-0.06092979600703,-0.006844565918080063,0.023782935371898028,0.04166731198909407,0.057968025800827196,0.060630790254151606,0.058417099644021274,0.041338343391224594,0.06325265536591004,-0.07795691788492586,-0.07828569737906366,-0.025680632428321422,-0.01838561349021501,0.04187989635481859,0.012334003555183437
PODXL2,-0.0023111979836085853,-0.03262722808586514,0.039067362117318906,0.08437467433782816,-0.035161900574093324,0.05328512571516335,-0.029874044370600514,0.013891477717916871,0.024220790173010598,-0.06424433795520283,0.019435880732335462,0.00730633915566829,0.03944503344912758,0.008891620626160637,0.0038427672488478594
FGF9,-0.037631536238984395,0.014173226345104714,0.024212195567451234,-0.021617017875375358,-0.014638990067067457,-0.04499181159087079,-0.051790086112609095,-0.03639125761795124,-0.03679911684210335,,,-0.011667161441131989,0.06894383576152387,-0.016708370357960124,-0.024909492534076767
ITIH2,-0.01683434780143525,-0.025505552919797246,,,-0.01591567784601952,0.0027350136799900683,0.01348541432575248,,-0.02761846649776206,,-0.03846377563231392,0.016105463142831747,0.08142111685704569,0.01083130243432313,0.005735847486546605
ADAM10,-0.028302863083213337,-0.029405192296109068,-0.023528390378290794,-0.008042324339335017,0.009146371492556944,-0.03211052960518168,0.06960245036930149,0.05090794983312206,0.03238043879171824,-0.07044291948289319,0.0029985968811332055,0.038709149913469,-0.018159611844056824,-0.027944030941288684,-0.005998739904022256
CFH,-0.005807188334769932,-0.02066846920998351,-0.0344375006076935,0.07364189686014291,-0.06138986104774649,0.015341722561607289,0.10906598979983004,0.016658096348420012,-0.03332622888320987,-0.012749732749083668,-0.015944782506027613,0.008460093981123932,0.003721570567165256,0.04852731818343954,-0.05428323216028278
COL4A5,0.06696344538419818,-0.03460155026913892,0.013899470551339766,0.04163593652028682,-0.006767855499931715,0.044385553263498446,0.051663088196344326,-0.017770440109423965,-0.031405735496260474,0.09205721674200616,0.0620280894089079,-0.011524407406961307,0.03505978073374563,-0.02568842800972797,-0.011834287569733292
LTBP3,-0.04013218947291329,0.04518697503531923,-0.02753414329979907,0.004950323344531044,0.0016469592363278556,-0.026917895055700258,0.009546150152230527,-0.002377629559321345,0.03281386771436701,-0.0851254174971878,0.06206483276582042,0.03619886477878432,-0.00800039561187227,-0.0172239169851987,-0.02355037828131489
GNB3,0.09570889831298052,-0.001531910956948481,0.025039221147933572,0.05774815874058167,0.036661710505164584,0.044088324085876145,0.03117535065257668,0.09398328083242191,0.04698720156961975,0.08937167624596537,-0.01302811464793091,-0.01859830543223509,-0.01628346327489418,0.00732509960566958,0.03280736655847363
COL6A2,-0.007912638456631956,0.0009955537741590426,0.10749598899723135,-0.1342107396396464,0.013407344319136592,-0.040716163422302123,0.07969943901512333,0.039465006832451896,-0.018362668488832966,-0.04018046543553485,-0.010502435648683707,0.06073139301303127,-0.05015109557374993,0.04489727837255844,-0.031187766095909814
PLG,,,,,,,,,0.08464892654071667,,,,,,
GDF9,-0.041726847215315534,-0.0006412864652062192,0.022503880097461373,-0.026827889986756705,0.038782858822282815,0.07703843740409924,-0.03408323466882509,-0.023707247663349137,0.06049919708226119,-0.038620071253836354,0.016325622679679883,-0.0419543805549017,0.03887208508366944,-0.006723922505426223,0.01078864743571364
NCAM1,-0.01965121635344516,0.014830636723325673,0.008803848054609653,0.12884242657949274,-0.003373876837328427,-0.019376697146404893,0.0030818062373275837,0.007332475780222749,0.026316041977075322,0.03609464980757236,-0.052256341177254466,0.03150757949266818,0.05098086554712607,-0.028974276587091716,0.03512156697903048
APOC2,-0.0033994974537773334,0.01184486531164061,0.06262231950923539,0.09739274062414512,-0.00656186369464064,-0.07887526170174089,0.07862241304705671,0.01906824525304037,0.03017961202983465,0.044810697737117905,0.02835026006914223,-0.04932209130808775,0.0673199693213149,-0.04978299693290464,-0.012604165034222736
BST2,0.04237479465249285,-0.010693609045837974,-0.05997018039148724,0.07615288240387494,-0.009187777991464682,0.038463897904200954,0.0744361951802742,-0.0018421626211714754,0.024730392624587573,0.012440443464772508,0.027642674756083317,0.030425997909799933,0.022237422084003308,0.0099500613708372,0.043384761023389964
COL5A1,0.0343174432005004,-0.016563085875588808,-0.015872560917509205,-0.05099637148807913,-0.027196591369022763,0.024259119868147643,0.0682817083240838,0.0024717408438446123,-0.006547715940296674,-0.025045180877437755,-0.028391697329777598,0.04309164484530386,-0.05508185857986204,0.10686048922452451,-0.03317136118663612
CALM3,0.054095316878270794,-0.004339676085009141,0.042277838763372086,0.061935286478539305,-0.05788196109219998,-0.05411207490149377,-0.08229337270364528,-0.019097389012384936,-0.07133082066781134,-0.023600792776232254,0.039233318132747594,-0.030726651858274362,0.06441034369420368,-0.035094566233193625,-0.05772435345256749
THBS2,0.01783208419234138,0.00902892662914213,-0.0032217744994827756,-0.03853640661003135,0.03672417407809669,0.05309081733392077,0.07506290207727329,0.0047586751022280155,0.009750158583136371,0.009160587691056946,-0.031146208334499326,0.01482039355921664,-0.05408434246303652,0.019607502103028487,-0.023950746289416736
SERPINE2,-0.0338515197479029,-0.015225622057233582,-0.016901321770030415,-0.0592920796562232,0.039359969214294105,0.041874501655904034,-0.02185590053563909,-0.057274988191402344,-0.006176917981336752,0.009678014753986011,0.030655054947582108,-0.004959874889798452,-0.01384655204430388,0.06459845443444454,-0.000959133825450361
EFNB2,0.022912113719825277,-0.011269347840024922,-0.04029233136094737,-0.022873915906857365,0.0614461587406688,-0.014373246075438802,0.029304012008964195,-0.010890342030184179,-0.013722624934364467,-0.03807448207257438,-0.005605149062833775,-0.04935357198065949,0.020187425067697,-0.034870072291353624,0.042877404934543964
PROK1,,-0.024701798320949077,-0.018877567723915,0.07563483276086533,-0.02892084444062105,0.007929910162495396,,0.03325680385868989,,,,0.0009522945825482797,-0.023671302450660875,-0.013161709015257025,
MMP9,-0.022265287838928123,0.01603528664148364,-0.01465824713191812,-0.0481898092557263,-0.03681132462223883,0.07274406855966595,0.07975554616306092,-0.017366315753541608,-0.013438217447130335,0.09097577895485633,-0.017928270747974887,0.03543657481300599,-0.009352448360266066,0.0008270757908684091,0.021840031091946533
DMP1,,-0.018091680901666483,,,,,,,,,,,,,
